year,migback,pgisced97,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,No migration background,Lower Secondary Level,Not concerned at all,0.56578,401,709,0.52927,0.60229
1986,No migration background,Upper Secondary Level,Very concerned,0.12127,272,2296,0.10792,0.13463
1986,No migration background,Upper Secondary Level,Somewhat concerned,0.28622,653,2296,0.26773,0.30472
1986,No migration background,Upper Secondary Level,Not concerned at all,0.59250,1371,2296,0.57240,0.61261
1986,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.65556,69,69,0.54262,0.76851
1986,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.23742,74,298,0.18903,0.28581
1986,No migration background,First Stage of Tertiary Education,Not concerned at all,0.67865,224,298,0.62553,0.73176
1986,No migration background,Second Stage of Tertiary Education,Very concerned,0.06956,34,469,0.04651,0.09261
1986,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.21332,102,469,0.17620,0.25043
1986,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.71712,333,469,0.67632,0.75793
1986,Direct migration background,Primary Level,Very concerned,0.26808,91,380,0.22348,0.31267
1986,Direct migration background,Primary Level,Somewhat concerned,0.38004,145,380,0.33117,0.42890
1986,Direct migration background,Primary Level,Not concerned at all,0.35189,144,380,0.30381,0.39997
1986,Direct migration background,Lower Secondary Level,Very concerned,0.21605,132,581,0.18256,0.24955
1986,Direct migration background,Lower Secondary Level,Somewhat concerned,0.35251,225,581,0.31363,0.39139
1986,Direct migration background,Lower Secondary Level,Not concerned at all,0.43144,224,581,0.39113,0.47175
1986,Direct migration background,Upper Secondary Level,Very concerned,0.18544,127,614,0.15467,0.21620
1986,Direct migration background,Upper Secondary Level,Somewhat concerned,0.32068,214,614,0.28373,0.35763
1986,Direct migration background,Upper Secondary Level,Not concerned at all,0.49388,273,614,0.45430,0.53346
1986,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.44477,36,36,0.28014,0.60941
1986,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.61872,49,49,0.48131,0.75612
1987,No migration background,Lower Secondary Level,Very concerned,0.10840,90,753,0.08618,0.13062
1987,No migration background,Lower Secondary Level,Somewhat concerned,0.32291,241,753,0.28949,0.35633
1987,No migration background,Lower Secondary Level,Not concerned at all,0.56869,422,753,0.53329,0.60409
1987,No migration background,Upper Secondary Level,Very concerned,0.09385,224,2340,0.08203,0.10567
1987,No migration background,Upper Secondary Level,Somewhat concerned,0.32686,755,2340,0.30785,0.34587
1987,No migration background,Upper Secondary Level,Not concerned at all,0.57930,1361,2340,0.55929,0.59930
1987,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.36853,35,103,0.27491,0.46215
1987,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.59900,68,103,0.50388,0.69411
1987,No migration background,First Stage of Tertiary Education,Very concerned,0.09926,31,319,0.06639,0.13212
1987,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.27413,86,319,0.22510,0.32316
1987,No migration background,First Stage of Tertiary Education,Not concerned at all,0.62662,202,319,0.57345,0.67978
1987,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.19556,95,441,0.15850,0.23262
1987,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.74594,346,441,0.70526,0.78662
1987,Direct migration background,Primary Level,Very concerned,0.18201,63,370,0.14264,0.22138
1987,Direct migration background,Primary Level,Somewhat concerned,0.37679,141,370,0.32734,0.42623
1987,Direct migration background,Primary Level,Not concerned at all,0.44120,166,370,0.39054,0.49187
1987,Direct migration background,Lower Secondary Level,Very concerned,0.20506,111,579,0.17215,0.23798
1987,Direct migration background,Lower Secondary Level,Somewhat concerned,0.39029,240,579,0.35053,0.43006
1987,Direct migration background,Lower Secondary Level,Not concerned at all,0.40464,228,579,0.36463,0.44466
1987,Direct migration background,Upper Secondary Level,Very concerned,0.13330,98,626,0.10665,0.15995
1987,Direct migration background,Upper Secondary Level,Somewhat concerned,0.36683,245,626,0.32905,0.40462
1987,Direct migration background,Upper Secondary Level,Not concerned at all,0.49987,283,626,0.46067,0.53907
1987,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.63428,44,44,0.49033,0.77824
1988,No migration background,Lower Secondary Level,Very concerned,0.15875,114,697,0.13160,0.18590
1988,No migration background,Lower Secondary Level,Somewhat concerned,0.38677,262,697,0.35058,0.42295
1988,No migration background,Lower Secondary Level,Not concerned at all,0.45448,321,697,0.41749,0.49147
1988,No migration background,Upper Secondary Level,Very concerned,0.10642,231,2197,0.09352,0.11932
1988,No migration background,Upper Secondary Level,Somewhat concerned,0.34019,745,2197,0.32037,0.36000
1988,No migration background,Upper Secondary Level,Not concerned at all,0.55339,1221,2197,0.53260,0.57419
1988,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.29988,31,101,0.21007,0.38969
1988,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.66293,70,101,0.57028,0.75558
1988,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.28999,84,275,0.23626,0.34372
1988,No migration background,First Stage of Tertiary Education,Not concerned at all,0.61742,191,275,0.55987,0.67496
1988,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.22276,106,434,0.18356,0.26195
1988,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.71779,328,434,0.67539,0.76018
1988,Direct migration background,Primary Level,Very concerned,0.26397,75,324,0.21590,0.31204
1988,Direct migration background,Primary Level,Somewhat concerned,0.35390,123,324,0.30175,0.40605
1988,Direct migration background,Primary Level,Not concerned at all,0.38214,126,324,0.32915,0.43513
1988,Direct migration background,Lower Secondary Level,Very concerned,0.23362,138,571,0.19888,0.26836
1988,Direct migration background,Lower Secondary Level,Somewhat concerned,0.37096,215,571,0.33131,0.41062
1988,Direct migration background,Lower Secondary Level,Not concerned at all,0.39542,218,571,0.35528,0.43556
1988,Direct migration background,Upper Secondary Level,Very concerned,0.16572,117,578,0.13538,0.19606
1988,Direct migration background,Upper Secondary Level,Somewhat concerned,0.41914,237,578,0.37888,0.45940
1988,Direct migration background,Upper Secondary Level,Not concerned at all,0.41514,224,578,0.37493,0.45534
1988,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.59355,33,33,0.42336,0.76373
1989,No migration background,Lower Secondary Level,Very concerned,0.10084,68,669,0.07801,0.12368
1989,No migration background,Lower Secondary Level,Somewhat concerned,0.30110,204,669,0.26631,0.33589
1989,No migration background,Lower Secondary Level,Not concerned at all,0.59806,397,669,0.56088,0.63524
1989,No migration background,Upper Secondary Level,Very concerned,0.06568,142,2204,0.05533,0.07602
1989,No migration background,Upper Secondary Level,Somewhat concerned,0.28522,632,2204,0.26637,0.30408
1989,No migration background,Upper Secondary Level,Not concerned at all,0.64910,1430,2204,0.62917,0.66903
1989,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.75196,90,90,0.66223,0.84168
1989,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.25430,71,287,0.20383,0.30477
1989,No migration background,First Stage of Tertiary Education,Not concerned at all,0.70449,216,287,0.65161,0.75737
1989,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.20349,98,450,0.16626,0.24073
1989,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.78085,352,450,0.74258,0.81911
1989,Direct migration background,Primary Level,Very concerned,0.17884,46,289,0.13458,0.22310
1989,Direct migration background,Primary Level,Somewhat concerned,0.36432,104,289,0.30874,0.41990
1989,Direct migration background,Primary Level,Not concerned at all,0.45684,139,289,0.39930,0.51437
1989,Direct migration background,Lower Secondary Level,Very concerned,0.18667,99,553,0.15417,0.21918
1989,Direct migration background,Lower Secondary Level,Somewhat concerned,0.36054,205,553,0.32048,0.40060
1989,Direct migration background,Lower Secondary Level,Not concerned at all,0.45279,249,553,0.41126,0.49431
1989,Direct migration background,Upper Secondary Level,Very concerned,0.13069,74,564,0.10284,0.15853
1989,Direct migration background,Upper Secondary Level,Somewhat concerned,0.35267,217,564,0.31320,0.39213
1989,Direct migration background,Upper Secondary Level,Not concerned at all,0.51665,273,564,0.47537,0.55793
1989,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.65642,38,38,0.50339,0.80944
1990,No migration background,No answer / don't know,Not concerned at all,0.79233,38,38,0.66162,0.92304
1990,No migration background,Lower Secondary Level,Very concerned,0.15859,168,836,0.13382,0.18337
1990,No migration background,Lower Secondary Level,Somewhat concerned,0.30364,266,836,0.27245,0.33483
1990,No migration background,Lower Secondary Level,Not concerned at all,0.53777,402,836,0.50395,0.57158
1990,No migration background,Upper Secondary Level,Very concerned,0.16140,952,4103,0.15014,0.17266
1990,No migration background,Upper Secondary Level,Somewhat concerned,0.31611,1420,4103,0.30188,0.33034
1990,No migration background,Upper Secondary Level,Not concerned at all,0.52250,1731,4103,0.50721,0.53778
1990,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.31455,62,157,0.24169,0.38742
1990,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.62013,95,157,0.54397,0.69629
1990,No migration background,First Stage of Tertiary Education,Very concerned,0.09988,81,497,0.07349,0.12627
1990,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.30697,163,497,0.26638,0.34756
1990,No migration background,First Stage of Tertiary Education,Not concerned at all,0.59315,253,497,0.54992,0.63639
1990,No migration background,Second Stage of Tertiary Education,Very concerned,0.15442,280,1265,0.13450,0.17434
1990,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.33890,507,1265,0.31280,0.36499
1990,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.50668,478,1265,0.47912,0.53424
1990,Direct migration background,Primary Level,Very concerned,0.23838,65,294,0.18959,0.28717
1990,Direct migration background,Primary Level,Somewhat concerned,0.39679,111,294,0.34077,0.45281
1990,Direct migration background,Primary Level,Not concerned at all,0.36483,118,294,0.30971,0.41995
1990,Direct migration background,Lower Secondary Level,Very concerned,0.19606,106,551,0.16288,0.22924
1990,Direct migration background,Lower Secondary Level,Somewhat concerned,0.34423,209,551,0.30452,0.38394
1990,Direct migration background,Lower Secondary Level,Not concerned at all,0.45971,236,551,0.41806,0.50136
1990,Direct migration background,Upper Secondary Level,Very concerned,0.14697,95,588,0.11833,0.17561
1990,Direct migration background,Upper Secondary Level,Somewhat concerned,0.32122,214,588,0.28345,0.35900
1990,Direct migration background,Upper Secondary Level,Not concerned at all,0.53181,279,588,0.49144,0.57217
1990,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.56380,32,32,0.38922,0.73837
1990,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.38152,39,79,0.27371,0.48932
1990,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.46117,40,79,0.35054,0.57179
1990,Indirect migration background,Upper Secondary Level,Not concerned at all,0.68767,39,39,0.54031,0.83502
1991,No migration background,No answer / don't know,Not concerned at all,0.66976,34,34,0.50930,0.83022
1991,No migration background,Lower Secondary Level,Very concerned,0.13378,120,760,0.10956,0.15800
1991,No migration background,Lower Secondary Level,Somewhat concerned,0.24050,202,760,0.21009,0.27090
1991,No migration background,Lower Secondary Level,Not concerned at all,0.62573,438,760,0.59130,0.66016
1991,No migration background,Upper Secondary Level,Very concerned,0.15365,852,3742,0.14209,0.16521
1991,No migration background,Upper Secondary Level,Somewhat concerned,0.26556,1056,3742,0.25141,0.27971
1991,No migration background,Upper Secondary Level,Not concerned at all,0.58079,1834,3742,0.56498,0.59660
1991,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.21566,43,164,0.15252,0.27880
1991,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.70735,121,164,0.63751,0.77720
1991,No migration background,First Stage of Tertiary Education,Very concerned,0.11000,74,486,0.08215,0.13785
1991,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.23730,129,486,0.19943,0.27516
1991,No migration background,First Stage of Tertiary Education,Not concerned at all,0.65271,283,486,0.61033,0.69508
1991,No migration background,Second Stage of Tertiary Education,Very concerned,0.17758,287,1180,0.15576,0.19939
1991,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.25930,382,1180,0.23428,0.28432
1991,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.56312,511,1180,0.53481,0.59144
1991,Direct migration background,Primary Level,Very concerned,0.16649,41,294,0.12383,0.20914
1991,Direct migration background,Primary Level,Somewhat concerned,0.34374,98,294,0.28935,0.39812
1991,Direct migration background,Primary Level,Not concerned at all,0.48978,155,294,0.43253,0.54702
1991,Direct migration background,Lower Secondary Level,Very concerned,0.12935,72,545,0.10114,0.15755
1991,Direct migration background,Lower Secondary Level,Somewhat concerned,0.32871,180,545,0.28924,0.36819
1991,Direct migration background,Lower Secondary Level,Not concerned at all,0.54194,293,545,0.50007,0.58381
1991,Direct migration background,Upper Secondary Level,Very concerned,0.16291,100,604,0.13344,0.19239
1991,Direct migration background,Upper Secondary Level,Somewhat concerned,0.28728,192,604,0.25117,0.32340
1991,Direct migration background,Upper Secondary Level,Not concerned at all,0.54981,312,604,0.51010,0.58952
1991,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.55341,35,35,0.38630,0.72051
1991,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.28850,32,74,0.18457,0.39244
1991,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.53136,42,74,0.41688,0.64583
1991,Indirect migration background,Lower Secondary Level,Not concerned at all,0.71101,58,58,0.59334,0.82869
1991,Indirect migration background,Upper Secondary Level,Not concerned at all,0.73154,52,52,0.60992,0.85317
1992,No migration background,Lower Secondary Level,Very concerned,0.15969,127,697,0.13247,0.18690
1992,No migration background,Lower Secondary Level,Somewhat concerned,0.30066,214,697,0.26659,0.33473
1992,No migration background,Lower Secondary Level,Not concerned at all,0.53965,356,697,0.50262,0.57668
1992,No migration background,Upper Secondary Level,Very concerned,0.14063,657,3432,0.12899,0.15226
1992,No migration background,Upper Secondary Level,Somewhat concerned,0.31189,1104,3432,0.29639,0.32739
1992,No migration background,Upper Secondary Level,Not concerned at all,0.54749,1671,3432,0.53083,0.56414
1992,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.29587,53,152,0.22307,0.36867
1992,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.65077,99,152,0.57473,0.72681
1992,No migration background,First Stage of Tertiary Education,Very concerned,0.09943,62,484,0.07275,0.12612
1992,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.28641,147,484,0.24610,0.32673
1992,No migration background,First Stage of Tertiary Education,Not concerned at all,0.61415,275,484,0.57074,0.65757
1992,No migration background,Second Stage of Tertiary Education,Very concerned,0.11716,187,1122,0.09834,0.13599
1992,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.33747,441,1122,0.30979,0.36515
1992,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.54537,494,1122,0.51622,0.57452
1992,Direct migration background,Primary Level,Very concerned,0.24134,54,256,0.18882,0.29386
1992,Direct migration background,Primary Level,Somewhat concerned,0.37364,99,256,0.31426,0.43302
1992,Direct migration background,Primary Level,Not concerned at all,0.38502,103,256,0.32530,0.44475
1992,Direct migration background,Lower Secondary Level,Very concerned,0.20841,108,522,0.17353,0.24329
1992,Direct migration background,Lower Secondary Level,Somewhat concerned,0.38134,207,522,0.33963,0.42305
1992,Direct migration background,Lower Secondary Level,Not concerned at all,0.41025,207,522,0.36802,0.45249
1992,Direct migration background,Upper Secondary Level,Very concerned,0.17667,109,567,0.14525,0.20809
1992,Direct migration background,Upper Secondary Level,Somewhat concerned,0.34741,208,567,0.30818,0.38664
1992,Direct migration background,Upper Secondary Level,Not concerned at all,0.47592,250,567,0.43478,0.51707
1992,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.31989,33,68,0.20820,0.43157
1992,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.46739,35,68,0.34792,0.58686
1992,Indirect migration background,Lower Secondary Level,Not concerned at all,0.50564,62,62,0.38017,0.63111
1992,Indirect migration background,Upper Secondary Level,Not concerned at all,0.63768,50,50,0.50309,0.77227
1993,No migration background,No answer / don't know,Not concerned at all,0.51789,39,39,0.35901,0.67676
1993,No migration background,Lower Secondary Level,Very concerned,0.09901,67,647,0.07597,0.12204
1993,No migration background,Lower Secondary Level,Somewhat concerned,0.29642,204,647,0.26120,0.33164
1993,No migration background,Lower Secondary Level,Not concerned at all,0.60457,376,647,0.56687,0.64228
1993,No migration background,Upper Secondary Level,Very concerned,0.11446,472,3354,0.10369,0.12524
1993,No migration background,Upper Secondary Level,Somewhat concerned,0.31882,1127,3354,0.30305,0.33459
1993,No migration background,Upper Secondary Level,Not concerned at all,0.56672,1755,3354,0.54994,0.58349
1993,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.33035,61,170,0.25944,0.40127
1993,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.65006,109,170,0.57815,0.72197
1993,No migration background,First Stage of Tertiary Education,Very concerned,0.08430,43,452,0.05865,0.10994
1993,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.27327,135,452,0.23214,0.31439
1993,No migration background,First Stage of Tertiary Education,Not concerned at all,0.64244,274,452,0.59820,0.68667
1993,No migration background,Second Stage of Tertiary Education,Very concerned,0.08759,125,1102,0.07089,0.10429
1993,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.32783,430,1102,0.30010,0.35556
1993,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.58458,547,1102,0.55547,0.61369
1993,Direct migration background,Primary Level,Very concerned,0.17981,42,242,0.13132,0.22829
1993,Direct migration background,Primary Level,Somewhat concerned,0.40021,94,242,0.33835,0.46207
1993,Direct migration background,Primary Level,Not concerned at all,0.41998,106,242,0.35767,0.48230
1993,Direct migration background,Lower Secondary Level,Very concerned,0.20399,88,475,0.16771,0.24026
1993,Direct migration background,Lower Secondary Level,Somewhat concerned,0.36413,177,475,0.32081,0.40745
1993,Direct migration background,Lower Secondary Level,Not concerned at all,0.43188,210,475,0.38729,0.47647
1993,Direct migration background,Upper Secondary Level,Very concerned,0.12968,86,527,0.10097,0.15839
1993,Direct migration background,Upper Secondary Level,Somewhat concerned,0.37857,210,527,0.33712,0.42002
1993,Direct migration background,Upper Secondary Level,Not concerned at all,0.49175,231,527,0.44902,0.53447
1993,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.42439,36,82,0.31675,0.53203
1993,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.48732,46,82,0.37847,0.59618
1993,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.35111,43,113,0.26271,0.43951
1993,Indirect migration background,Lower Secondary Level,Not concerned at all,0.52820,70,113,0.43574,0.62065
1993,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.32616,34,88,0.22765,0.42467
1993,Indirect migration background,Upper Secondary Level,Not concerned at all,0.54469,54,88,0.44005,0.64934
1994,No migration background,Lower Secondary Level,Very concerned,0.12846,92,604,0.10176,0.15517
1994,No migration background,Lower Secondary Level,Somewhat concerned,0.34235,225,604,0.30448,0.38022
1994,No migration background,Lower Secondary Level,Not concerned at all,0.52918,287,604,0.48934,0.56902
1994,No migration background,Upper Secondary Level,Very concerned,0.11988,446,3279,0.10876,0.13100
1994,No migration background,Upper Secondary Level,Somewhat concerned,0.37721,1329,3279,0.36061,0.39380
1994,No migration background,Upper Secondary Level,Not concerned at all,0.50292,1504,3279,0.48580,0.52003
1994,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.27993,54,165,0.21122,0.34865
1994,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.64655,111,165,0.57338,0.71971
1994,No migration background,First Stage of Tertiary Education,Very concerned,0.08596,44,451,0.06007,0.11186
1994,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.34051,157,451,0.29673,0.38430
1994,No migration background,First Stage of Tertiary Education,Not concerned at all,0.57352,250,451,0.52783,0.61922
1994,No migration background,Second Stage of Tertiary Education,Very concerned,0.08948,127,1132,0.07285,0.10612
1994,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.36605,475,1132,0.33797,0.39412
1994,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.54447,530,1132,0.51544,0.57349
1994,Direct migration background,Primary Level,Very concerned,0.29716,53,219,0.23649,0.35783
1994,Direct migration background,Primary Level,Somewhat concerned,0.40196,85,219,0.33688,0.46705
1994,Direct migration background,Primary Level,Not concerned at all,0.30088,81,219,0.23999,0.36176
1994,Direct migration background,Lower Secondary Level,Very concerned,0.24799,89,399,0.20556,0.29041
1994,Direct migration background,Lower Secondary Level,Somewhat concerned,0.37703,169,399,0.32941,0.42464
1994,Direct migration background,Lower Secondary Level,Not concerned at all,0.37499,141,399,0.32742,0.42255
1994,Direct migration background,Upper Secondary Level,Very concerned,0.20649,101,490,0.17061,0.24237
1994,Direct migration background,Upper Secondary Level,Somewhat concerned,0.39599,206,490,0.35265,0.43934
1994,Direct migration background,Upper Secondary Level,Not concerned at all,0.39752,183,490,0.35414,0.44089
1994,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.46633,41,73,0.35110,0.58157
1994,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.45562,32,73,0.34058,0.57065
1994,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.33784,36,84,0.23609,0.43960
1994,Indirect migration background,Lower Secondary Level,Not concerned at all,0.45737,48,84,0.35020,0.56455
1994,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.41075,47,97,0.31234,0.50917
1994,Indirect migration background,Upper Secondary Level,Not concerned at all,0.46638,50,97,0.36658,0.56617
1995,No migration background,Lower Secondary Level,Very concerned,0.11538,88,644,0.09069,0.14007
1995,No migration background,Lower Secondary Level,Somewhat concerned,0.35347,237,644,0.31652,0.39042
1995,No migration background,Lower Secondary Level,Not concerned at all,0.53115,319,644,0.49257,0.56972
1995,No migration background,Upper Secondary Level,Very concerned,0.12526,509,3406,0.11414,0.13638
1995,No migration background,Upper Secondary Level,Somewhat concerned,0.36004,1273,3406,0.34392,0.37617
1995,No migration background,Upper Secondary Level,Not concerned at all,0.51470,1624,3406,0.49791,0.53149
1995,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.29594,65,181,0.22925,0.36262
1995,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.59472,116,181,0.52300,0.66644
1995,No migration background,First Stage of Tertiary Education,Very concerned,0.12580,60,490,0.09641,0.15519
1995,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.28782,159,490,0.24769,0.32795
1995,No migration background,First Stage of Tertiary Education,Not concerned at all,0.58638,271,490,0.54273,0.63003
1995,No migration background,Second Stage of Tertiary Education,Very concerned,0.10437,157,1198,0.08705,0.12169
1995,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.33151,464,1198,0.30484,0.35818
1995,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.56412,577,1198,0.53603,0.59221
1995,Direct migration background,No answer / don't know,Somewhat concerned,0.52854,31,31,0.34990,0.70717
