year,migback,quintil_oecd,pli0081,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,Direct migration background,4th Quintile,Daily,0.0908252009531688,41,12789,0.09035610209391906,0.09129429981241854
1995,Direct migration background,4th Quintile,At least once per week,0.3887986295652751,183,12789,0.3880028513959772,0.38959440773457304
1995,Direct migration background,4th Quintile,At least once per month,0.2610032315495442,75,12789,0.26028629336729375,0.2617201697317946
1995,Direct migration background,4th Quintile,Seldom,0.259372937932012,82,12789,0.2586574544405708,0.2600884214234532
1995,Direct migration background,5th Quintile,At least once per week,0.3679633665414804,112,12789,0.3670974097443248,0.36882932333863594
1995,Direct migration background,5th Quintile,At least once per month,0.302858720800185,72,12789,0.3020336271413207,0.3036838144590493
1995,Direct migration background,5th Quintile,Seldom,0.3291779126583346,63,12789,0.32833410817525743,0.3300217171414118
1995,Indirect migration background,1st Quintile,At least once per week,1.0,60,12789,1.0,1.0
1995,Indirect migration background,2nd Quintile,At least once per week,1.0,63,12789,1.0,1.0
1995,Indirect migration background,3rd Quintile,At least once per week,1.0,34,12789,1.0,1.0
1995,Indirect migration background,4th Quintile,At least once per week,1.0,38,12789,1.0,1.0
1998,No migration background,1st Quintile,Daily,0.07755426441405035,113,11754,0.077361340230497,0.0777471885976037
1998,No migration background,1st Quintile,At least once per week,0.4333880414316701,608,11754,0.4330306083498522,0.433745474513488
1998,No migration background,1st Quintile,At least once per month,0.2573564873497235,379,11754,0.257041153079721,0.257671821619726
1998,No migration background,1st Quintile,Seldom,0.20530080426776795,286,11754,0.20500945755129887,0.20559215098423703
1998,No migration background,1st Quintile,Never,0.02640040253678806,31,11754,0.026284762323775666,0.02651604274980045
1998,No migration background,2nd Quintile,Daily,0.09187201988492825,173,11754,0.09167769541592567,0.09206634435393084
1998,No migration background,2nd Quintile,At least once per week,0.38921012161759105,704,11754,0.38888210163023507,0.38953814160494704
1998,No migration background,2nd Quintile,At least once per month,0.31729987221292777,596,11754,0.3169867511594288,0.3176129932664267
1998,No migration background,2nd Quintile,Seldom,0.201617986284553,360,11754,0.20134806797991478,0.2018879045891912
1998,No migration background,3rd Quintile,Daily,0.09008723488017638,162,11754,0.0899029104720334,0.09027155928831936
1998,No migration background,3rd Quintile,At least once per week,0.39492441072032564,819,11754,0.3946096988338064,0.39523912260684485
1998,No migration background,3rd Quintile,At least once per month,0.33351840534846405,686,11754,0.3332148727611777,0.3338219379357504
1998,No migration background,3rd Quintile,Seldom,0.1814699490510339,343,11754,0.18122182377138968,0.1817180743306781
1998,No migration background,4th Quintile,Daily,0.05566809915091173,133,11754,0.0555268780721754,0.05580932022964807
1998,No migration background,4th Quintile,At least once per week,0.3871130225191885,855,11754,0.38681300743864616,0.38741303759973084
1998,No migration background,4th Quintile,At least once per month,0.3270067379075906,730,11754,0.3267177912289322,0.327295684586249
1998,No migration background,4th Quintile,Seldom,0.20653105177553593,408,11754,0.20628171195403977,0.2067803915970321
1998,No migration background,4th Quintile,Never,0.023681088646773304,39,11754,0.023587433708782156,0.023774743584764453
1998,No migration background,5th Quintile,Daily,0.048492995851449026,94,11754,0.048362216069037754,0.0486237756338603
1998,No migration background,5th Quintile,At least once per week,0.3452589166582001,707,11754,0.3449694474613537,0.34554838585504644
1998,No migration background,5th Quintile,At least once per month,0.3640953574435667,737,11754,0.36380240395332314,0.36438831093381024
1998,No migration background,5th Quintile,Seldom,0.24215273004678425,443,11754,0.2418919162039162,0.2424135438896523
1998,Direct migration background,1st Quintile,Daily,0.17897922861735893,145,11754,0.17849552266441854,0.17946293457029933
1998,Direct migration background,1st Quintile,At least once per week,0.5117323691382932,363,11754,0.5111016246627494,0.512363113613837
1998,Direct migration background,1st Quintile,At least once per month,0.15983490085984747,100,11754,0.15937249729846104,0.1602973044212339
1998,Direct migration background,1st Quintile,Seldom,0.14945350138450034,90,11754,0.14900361264664813,0.14990339012235254
1998,Direct migration background,2nd Quintile,Daily,0.15442317626094448,85,11754,0.1538631607140565,0.15498319180783246
1998,Direct migration background,2nd Quintile,At least once per week,0.5015647694356961,295,11754,0.5007898881265338,0.5023396507448583
1998,Direct migration background,2nd Quintile,At least once per month,0.1941740318009045,94,11754,0.19356099928389348,0.19478706431791554
1998,Direct migration background,2nd Quintile,Seldom,0.14983802250245495,70,11754,0.14928489001979783,0.15039115498511207
1998,Direct migration background,3rd Quintile,Daily,0.09584829967755105,44,11754,0.09535234713213424,0.09634425222296787
1998,Direct migration background,3rd Quintile,At least once per week,0.4504582563174568,183,11754,0.44962004236656833,0.45129647026834524
1998,Direct migration background,3rd Quintile,At least once per month,0.2061321731710305,73,11754,0.20545065999431075,0.20681368634775024
1998,Direct migration background,3rd Quintile,Seldom,0.24756127083396165,71,11754,0.24683415401954417,0.24828838764837913
1998,Direct migration background,4th Quintile,At least once per week,0.38401064056574674,144,11754,0.3831370160519638,0.38488426507952966
1998,Direct migration background,4th Quintile,At least once per month,0.2802829973367006,73,11754,0.27947623459104226,0.2810897600823589
1998,Direct migration background,4th Quintile,Seldom,0.33570636209755267,67,11754,0.33485810713339426,0.3365546170617111
1998,Direct migration background,5th Quintile,At least once per week,0.3825248406062637,86,11754,0.38156005478989585,0.3834896264226315
1998,Direct migration background,5th Quintile,At least once per month,0.3461643331756855,63,11754,0.34521990962924903,0.347108756722122
1998,Direct migration background,5th Quintile,Seldom,0.2713108262180508,49,11754,0.2704281608973042,0.2721934915387974
1998,Indirect migration background,1st Quintile,Daily,0.3459835197675352,40,11754,0.3443701409177555,0.34759689861731496
1998,Indirect migration background,1st Quintile,At least once per week,0.6540164802324648,77,11754,0.6524031013826851,0.6556298590822446
1998,Indirect migration background,2nd Quintile,At least once per week,1.0,59,11754,1.0,1.0
1998,Indirect migration background,3rd Quintile,At least once per week,1.0,34,11754,1.0,1.0
1998,Indirect migration background,4th Quintile,At least once per week,1.0,43,11754,1.0,1.0
2003,No migration background,1st Quintile,Daily,0.08742530845460944,228,21705,0.08724397454555437,0.08760664236366451
2003,No migration background,1st Quintile,At least once per week,0.3662575723898407,886,21705,0.3659482752351228,0.3665668695445586
2003,No migration background,1st Quintile,At least once per month,0.275172602799506,707,21705,0.2748858906324958,0.2754593149665162
2003,No migration background,1st Quintile,Seldom,0.21085618484151322,513,21705,0.210594307768765,0.21111806191426144
2003,No migration background,1st Quintile,Never,0.06028833151453063,114,21705,0.06013552559829816,0.06044113743076309
2003,No migration background,2nd Quintile,Daily,0.0887597165069192,268,21705,0.08858685616507458,0.08893257684876382
2003,No migration background,2nd Quintile,At least once per week,0.3974092635236414,1268,21705,0.3971118222872617,0.3977067047600211
2003,No migration background,2nd Quintile,At least once per month,0.3029621570844596,933,21705,0.302682842682232,0.30324147148668723
2003,No migration background,2nd Quintile,Seldom,0.18980821492857108,553,21705,0.18956986096447487,0.1900465688926673
2003,No migration background,2nd Quintile,Never,0.021060647956408655,55,21705,0.020973373989460004,0.021147921923357307
2003,No migration background,3rd Quintile,Daily,0.07774373818376437,264,21705,0.07758941027396837,0.07789806609356037
2003,No migration background,3rd Quintile,At least once per week,0.3781071285305793,1361,21705,0.3778276482437665,0.3783866088173921
2003,No migration background,3rd Quintile,At least once per month,0.31577000512754333,1126,21705,0.31550210529035244,0.3160379049647342
2003,No migration background,3rd Quintile,Seldom,0.20147604675171435,668,21705,0.2012448713384024,0.2017072221650263
2003,No migration background,3rd Quintile,Never,0.026903081406398605,70,21705,0.026809827932366612,0.026996334880430597
2003,No migration background,4th Quintile,Daily,0.0633525123937598,228,21705,0.06321626923925734,0.06348875554826226
2003,No migration background,4th Quintile,At least once per week,0.408267742781425,1555,21705,0.40799283955364,0.40854264600921003
2003,No migration background,4th Quintile,At least once per month,0.31781801974497,1272,21705,0.31755759391116084,0.3180784455787791
2003,No migration background,4th Quintile,Seldom,0.18973744360947048,723,21705,0.1895181459026316,0.18995674131630935
2003,No migration background,4th Quintile,Never,0.02082428147037465,73,21705,0.020744415823559827,0.02090414711718947
2003,No migration background,5th Quintile,Daily,0.05102067167609886,290,21705,0.05090233707928858,0.05113900627290914
2003,No migration background,5th Quintile,At least once per week,0.3662560903807522,2059,21705,0.365996995041719,0.36651518571978536
2003,No migration background,5th Quintile,At least once per month,0.33453001637519325,2038,21705,0.33427627455267805,0.33478375819770845
2003,No migration background,5th Quintile,Seldom,0.2318206376761923,1332,21705,0.23159369423329185,0.23204758111909274
2003,No migration background,5th Quintile,Never,0.016372583891763395,77,21705,0.016304336792334777,0.016440830991192014
2003,Direct migration background,1st Quintile,Daily,0.0780608108497169,85,21705,0.07775488848462354,0.07836673321481026
2003,Direct migration background,1st Quintile,At least once per week,0.4533942454457422,352,21705,0.45282654574844333,0.45396194514304106
2003,Direct migration background,1st Quintile,At least once per month,0.20968131929424985,153,21705,0.2092170985377143,0.2101455400507854
2003,Direct migration background,1st Quintile,Seldom,0.17568899006672706,107,21705,0.1752550183916115,0.1761229617418426
2003,Direct migration background,1st Quintile,Never,0.08317463434356392,56,21705,0.08285972733865607,0.08348954134847178
2003,Direct migration background,2nd Quintile,Daily,0.08608995748546279,64,21705,0.08569919551353378,0.0864807194573918
2003,Direct migration background,2nd Quintile,At least once per week,0.5043375839113875,319,21705,0.5036410568686639,0.5050341109541111
2003,Direct migration background,2nd Quintile,At least once per month,0.20645198638681236,117,21705,0.20588811447912334,0.2070158582945014
2003,Direct migration background,2nd Quintile,Seldom,0.20312047221633728,95,21705,0.20255999559147816,0.2036809488411964
2003,Direct migration background,3rd Quintile,Daily,0.06184857034941249,34,21705,0.06143735681243718,0.0622597838863878
2003,Direct migration background,3rd Quintile,At least once per week,0.4394920308770198,224,21705,0.43864474006656934,0.4403393216874703
2003,Direct migration background,3rd Quintile,At least once per month,0.26780182523254303,109,21705,0.2670458854779292,0.2685577649871569
2003,Direct migration background,3rd Quintile,Seldom,0.2308575735410247,85,21705,0.23013822139200885,0.23157692569004057
2003,Direct migration background,4th Quintile,Daily,0.08646159245293204,39,21705,0.08596536925087492,0.08695781565498917
2003,Direct migration background,4th Quintile,At least once per week,0.45448990545682627,178,21705,0.4536107502290641,0.45536906068458843
2003,Direct migration background,4th Quintile,At least once per month,0.2496445013620608,96,21705,0.2488803197499293,0.2504086829741923
2003,Direct migration background,4th Quintile,Seldom,0.20940400072818094,70,21705,0.20868559160337766,0.21012240985298422
2003,Direct migration background,5th Quintile,At least once per week,0.34469838792090346,129,21705,0.34371951570652903,0.3456772601352779
2003,Direct migration background,5th Quintile,At least once per month,0.3140406907932066,98,21705,0.313084756821054,0.3149966247653592
2003,Direct migration background,5th Quintile,Seldom,0.3412609212858899,107,21705,0.340284390925139,0.3422374516466408
2003,Indirect migration background,1st Quintile,At least once per week,0.6150631260447068,75,21705,0.6133467788490786,0.616779473240335
2003,Indirect migration background,1st Quintile,At least once per month,0.3849368739552933,41,21705,0.38322052675966506,0.38665322115092154
2003,Indirect migration background,2nd Quintile,At least once per week,1.0,89,21705,1.0,1.0
2003,Indirect migration background,3rd Quintile,At least once per week,0.7289464252344484,81,21705,0.7271729954306042,0.7307198550382926
2003,Indirect migration background,3rd Quintile,Seldom,0.2710535747655516,31,21705,0.2692801449617074,0.2728270045693958
2003,Indirect migration background,4th Quintile,At least once per week,1.0,75,21705,1.0,1.0
2003,Indirect migration background,5th Quintile,At least once per week,0.49524827527970994,62,21705,0.4934215101049376,0.49707504045448225
2003,Indirect migration background,5th Quintile,At least once per month,0.27306149014860065,37,21705,0.27143365133977776,0.27468932895742354
2003,Indirect migration background,5th Quintile,Seldom,0.2316902345716894,36,21705,0.23014869608050975,0.23323177306286907
2008,No migration background,1st Quintile,Daily,0.11519332559365984,250,18965,0.11498494792346761,0.11540170326385207
2008,No migration background,1st Quintile,At least once per week,0.35742101495659157,850,18965,0.3571082150420089,0.3577338148711742
2008,No migration background,1st Quintile,At least once per month,0.24945094843359641,582,18965,0.24916852843612503,0.2497333684310678
2008,No migration background,1st Quintile,Seldom,0.2365484869700396,474,18965,0.23627111399663153,0.23682585994344768
2008,No migration background,1st Quintile,Never,0.04138622404611261,83,18965,0.04125621814676785,0.041516229945457374
2008,No migration background,2nd Quintile,Daily,0.08256842525933862,235,18965,0.08240156188927254,0.0827352886294047
2008,No migration background,2nd Quintile,At least once per week,0.37893749366776297,1098,18965,0.37864337769331813,0.3792316096422078
2008,No migration background,2nd Quintile,At least once per month,0.2762958429917339,801,18965,0.27602473964605456,0.2765669463374132
2008,No migration background,2nd Quintile,Seldom,0.2309724518162274,576,18965,0.23071693575208357,0.2312279678803712
2008,No migration background,2nd Quintile,Never,0.031225786264937033,69,18965,0.03112033904244028,0.03133123348743379
2008,No migration background,3rd Quintile,Daily,0.07498139530446055,269,18965,0.07482750054180036,0.07513529006712073
2008,No migration background,3rd Quintile,At least once per week,0.3830771978073615,1236,18965,0.3827931245117387,0.3833612711029843
2008,No migration background,3rd Quintile,At least once per month,0.31840290987231656,1025,18965,0.3181306872424166,0.3186751325022165
2008,No migration background,3rd Quintile,Seldom,0.20413987858973218,654,18965,0.2039043442980663,0.20437541288139804
2008,No migration background,3rd Quintile,Never,0.019398618426129288,44,18965,0.01931802428006526,0.019479212572193316
2008,No migration background,4th Quintile,Daily,0.06885079117287567,263,18965,0.06870879346154314,0.06899278888420819
2008,No migration background,4th Quintile,At least once per week,0.37940422473826413,1355,18965,0.3791320970537036,0.37967635242282466
2008,No migration background,4th Quintile,At least once per month,0.3204647938273316,1125,18965,0.32020308800707803,0.3207264996475852
2008,No migration background,4th Quintile,Seldom,0.20821134751894985,693,18965,0.20798364172995373,0.20843905330794596
2008,No migration background,4th Quintile,Never,0.02306884274257872,61,18965,0.022984652429911663,0.023153033055245777
2008,No migration background,5th Quintile,Daily,0.053034318067041966,276,18965,0.052913593820416896,0.053155042313667036
2008,No migration background,5th Quintile,At least once per week,0.3246152115707147,1585,18965,0.3243629744732839,0.32486744866814554
2008,No migration background,5th Quintile,At least once per month,0.3489950071801332,1715,18965,0.34873823341115023,0.3492517809491162
2008,No migration background,5th Quintile,Seldom,0.2525280907188092,1184,18965,0.25229404474484085,0.2527621366927776
2008,No migration background,5th Quintile,Never,0.020827372463300853,73,18965,0.020750442457838324,0.020904302468763382
2008,Direct migration background,1st Quintile,Daily,0.11229401420017703,81,18965,0.11193094903195426,0.11265707936839979
2008,Direct migration background,1st Quintile,At least once per week,0.48950210028833924,255,18965,0.4889272616294481,0.49007693894723037
2008,Direct migration background,1st Quintile,At least once per month,0.20416185167042827,113,18965,0.20369832857039077,0.20462537477046577
2008,Direct migration background,1st Quintile,Seldom,0.19404203384105553,98,18965,0.19358728058949443,0.19449678709261664
2008,Direct migration background,2nd Quintile,Daily,0.06071006711236745,40,18965,0.060367422620190125,0.06105271160454477
2008,Direct migration background,2nd Quintile,At least once per week,0.4550078472120691,200,18965,0.45429332105366077,0.45572237337047744
2008,Direct migration background,2nd Quintile,At least once per month,0.3065527650784164,108,18965,0.30589119950984367,0.3072143306469891
2008,Direct migration background,2nd Quintile,Seldom,0.177729320597147,60,18965,0.17718079044232687,0.17827785075196712
2008,Direct migration background,3rd Quintile,Daily,0.07865958902824308,36,18965,0.0782386167000653,0.07908056135642086
2008,Direct migration background,3rd Quintile,At least once per week,0.4571714583547793,167,18965,0.4563924564053302,0.45795046030422837
2008,Direct migration background,3rd Quintile,At least once per month,0.25499709624879235,91,18965,0.25431552030618515,0.25567867219139956
2008,Direct migration background,3rd Quintile,Seldom,0.2091718563681852,62,18965,0.20853585165186814,0.20980786108450225
2008,Direct migration background,4th Quintile,At least once per week,0.5801313368859352,151,18965,0.579162735071389,0.5810999387004814
2008,Direct migration background,4th Quintile,At least once per month,0.2538501385101681,57,18965,0.25299600233048175,0.2547042746898544
2008,Direct migration background,4th Quintile,Seldom,0.16601852460389663,44,18965,0.16528825729154167,0.16674879191625158
2008,Direct migration background,5th Quintile,At least once per week,0.3102970502152094,78,18965,0.309248499563209,0.31134560086720986
2008,Direct migration background,5th Quintile,At least once per month,0.34359510037877256,77,18965,0.3425186873703605,0.3446715133871846
2008,Direct migration background,5th Quintile,Seldom,0.346107849406018,69,18965,0.345029577386153,0.34718612142588307
2008,Indirect migration background,1st Quintile,At least once per week,0.5716068576863854,90,18965,0.5704595541056819,0.5727541612670889
2008,Indirect migration background,1st Quintile,At least once per month,0.21356744089339996,32,18965,0.21261725923405517,0.21451762255274476
2008,Indirect migration background,1st Quintile,Seldom,0.2148257014202146,35,18965,0.21387348747907156,0.21577791536135763
2008,Indirect migration background,2nd Quintile,At least once per week,0.5949374453020889,68,18965,0.5935919198743679,0.59628297072981
2008,Indirect migration background,2nd Quintile,At least once per month,0.405062554697911,33,18965,0.40371702927018993,0.4064080801256321
2008,Indirect migration background,3rd Quintile,At least once per week,0.6109792186773911,74,18965,0.6095349286725017,0.6124235086822806
2008,Indirect migration background,3rd Quintile,At least once per month,0.3890207813226089,46,18965,0.38757649131771954,0.3904650713274983
2008,Indirect migration background,4th Quintile,At least once per week,0.5331128599340904,62,18965,0.5314561715651804,0.5347695483030004
2008,Indirect migration background,4th Quintile,At least once per month,0.4668871400659095,33,18965,0.46523045169699945,0.4685438284348195
2008,Indirect migration background,5th Quintile,At least once per week,0.44197982732730084,53,18965,0.4404778520278142,0.4434818026267875
2008,Indirect migration background,5th Quintile,At least once per month,0.32274461989519937,45,18965,0.32133064286451113,0.3241585969258876
2008,Indirect migration background,5th Quintile,Seldom,0.2352755527774997,31,18965,0.23399269797186337,0.23655840758313604
2013,No migration background,1st Quintile,Daily,0.09395721897543256,383,25194,0.09376249673477845,0.09415194121608668
2013,No migration background,1st Quintile,At least once per week,0.35659057888069884,1431,25194,0.35627090675452117,0.3569102510068765
2013,No migration background,1st Quintile,At least once per month,0.24155865574966212,959,25194,0.24127299640800706,0.24184431509131718
2013,No migration background,1st Quintile,Seldom,0.24976674650613673,871,25194,0.24947785046364693,0.2500556425486265
2013,No migration background,1st Quintile,Never,0.05812679988806976,195,25194,0.0579706432119938,0.05828295656414573
2013,No migration background,2nd Quintile,Daily,0.0783318837924317,349,25194,0.07816396096442656,0.07849980662043683
2013,No migration background,2nd Quintile,At least once per week,0.37137173440668125,1647,25194,0.3710697708392739,0.3716736979740886
2013,No migration background,2nd Quintile,At least once per month,0.2831062849311523,1244,25194,0.282824735072234,0.2833878347900706
2013,No migration background,2nd Quintile,Seldom,0.22988790212508745,854,25194,0.2296249430256976,0.23015086122447728
2013,No migration background,2nd Quintile,Never,0.037302194744647195,112,25194,0.03718376375576754,0.03742062573352685
2013,No migration background,3rd Quintile,Daily,0.08903084648740521,359,25194,0.08886036947849309,0.08920132349631733
2013,No migration background,3rd Quintile,At least once per week,0.372801252700326,1663,25194,0.37251179506992643,0.37309071033072555
2013,No migration background,3rd Quintile,At least once per month,0.29649452743225835,1292,25194,0.2962211354267622,0.2967679194377545
2013,No migration background,3rd Quintile,Seldom,0.2167016970131145,830,25194,0.21645507122910917,0.21694832279711984
2013,No migration background,3rd Quintile,Never,0.02497167636689594,75,25194,0.02487827006142385,0.025065082672368028
