year,pgisced97,regtyp,pli0081,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1990,First Stage of Tertiary Education,Urban regions,Seldom,0.013193459086717235,98,8959,0.01316175666774609,0.013225161505688381
1990,First Stage of Tertiary Education,Rural regions,At least once per week,0.004779383938098683,36,8959,0.004760221856026745,0.00479854602017062
1990,First Stage of Tertiary Education,Rural regions,At least once per month,0.004272474523856336,40,8959,0.004254352485245,0.004290596562467672
1990,First Stage of Tertiary Education,Rural regions,Seldom,0.004610193627287162,31,8959,0.004591372170644075,0.004629015083930248
1990,Second Stage of Tertiary Education,Urban regions,At least once per week,0.025068443089561587,184,8959,0.02502500729210693,0.025111878887016242
1990,Second Stage of Tertiary Education,Urban regions,At least once per month,0.02490340434796368,191,8959,0.02486010810278128,0.02494670059314608
1990,Second Stage of Tertiary Education,Urban regions,Seldom,0.021992750827241055,185,8959,0.02195200267988926,0.02203349897459285
1990,Second Stage of Tertiary Education,Rural regions,At least once per week,0.004101444139507108,32,8959,0.004083687000031802,0.004119201278982415
1990,Second Stage of Tertiary Education,Rural regions,At least once per month,0.004430833579479925,36,8959,0.0044123802178714705,0.00444928694108838
1990,Second Stage of Tertiary Education,Rural regions,Seldom,0.004983877859213297,36,8959,0.004964312140383972,0.005003443578042622
1995,Pre-primary Level,Urban regions,At least once per week,0.0040678085196997615,62,12680,0.004052176174827496,0.0040834408645720275
1995,Pre-primary Level,Urban regions,At least once per month,0.004602504390931534,66,12680,0.004585880818143886,0.004619127963719182
1995,Pre-primary Level,Urban regions,Seldom,0.003683549404946023,49,12680,0.0036686708452474738,0.003698427964644572
1995,Pre-primary Level,Rural regions,At least once per month,0.001480934392735862,33,12680,0.0014714899773047108,0.0014903788081670132
1995,Primary Level,Urban regions,Daily,0.00235369066963331,68,12680,0.002341789435895734,0.002365591903370886
1995,Primary Level,Urban regions,At least once per week,0.00561397173131628,195,12680,0.005595621497209153,0.005632321965423407
1995,Primary Level,Urban regions,At least once per month,0.003482694586664975,81,12680,0.0034682259000655678,0.0034971632732643822
1995,Primary Level,Urban regions,Seldom,0.002516431254584979,57,12680,0.002504126459031588,0.0025287360501383698
1995,Primary Level,Urban regions,Never,0.001567164352022046,42,12680,0.0015574492874502563,0.0015768794165938358
1995,Primary Level,Rural regions,At least once per week,0.0015181701176386203,47,12680,0.0015086078852462079,0.0015277323500310328
1995,Lower Secondary Level,Urban regions,Daily,0.01395298521829117,185,12680,0.013924177333594887,0.013981793102987451
1995,Lower Secondary Level,Urban regions,At least once per week,0.05583915940377018,755,12680,0.05578276689449903,0.05589555191304134
1995,Lower Secondary Level,Urban regions,At least once per month,0.03402778347323139,409,12680,0.033983255990929766,0.034072310955533015
1995,Lower Secondary Level,Urban regions,Seldom,0.023525932171226716,288,12680,0.023488707337280455,0.023563157005172978
1995,Lower Secondary Level,Urban regions,Never,0.00537569920577922,79,12680,0.0053577404599208815,0.005393657951637559
1995,Lower Secondary Level,Rural regions,Daily,0.005941363794437129,64,12680,0.005922489181000541,0.005960238407873716
1995,Lower Secondary Level,Rural regions,At least once per week,0.02238657520118028,288,12680,0.02235024177113099,0.02242290863122957
1995,Lower Secondary Level,Rural regions,At least once per month,0.017394487730307977,219,12680,0.017362378905437018,0.017426596555178937
1995,Lower Secondary Level,Rural regions,Seldom,0.014418713232007233,157,12680,0.014389435430075653,0.014447991033938812
1995,Lower Secondary Level,Rural regions,Never,0.0022155385855917266,32,12680,0.0022039911109043857,0.0022270860602790674
1995,Upper Secondary Level,Urban regions,Daily,0.02815274824262935,355,12680,0.02811212370832877,0.028193372776929928
1995,Upper Secondary Level,Urban regions,At least once per week,0.14150663808590316,1738,12680,0.1414210357000929,0.14159224047171343
1995,Upper Secondary Level,Urban regions,At least once per month,0.1056338080747493,1169,12680,0.10555831829698036,0.10570929785251824
1995,Upper Secondary Level,Urban regions,Seldom,0.07923400257309199,829,12680,0.07916766502341528,0.0793003401227687
1995,Upper Secondary Level,Urban regions,Never,0.010190145364054121,112,12680,0.01016547957187358,0.010214811156234663
1995,Upper Secondary Level,Rural regions,Daily,0.014449711782606034,199,12680,0.014420402986564725,0.014479020578647344
1995,Upper Secondary Level,Rural regions,At least once per week,0.07241339096040231,1003,12680,0.07234973843052485,0.07247704349027977
1995,Upper Secondary Level,Rural regions,At least once per month,0.055625691905170076,771,12680,0.055569400928165605,0.05568198288217455
1995,Upper Secondary Level,Rural regions,Seldom,0.03357234052429976,467,12680,0.0335281016082739,0.033616579440325624
1995,Upper Secondary Level,Rural regions,Never,0.002790419269352493,43,12680,0.0027774636868574338,0.0028033748518475525
1995,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.009945686537623332,139,12680,0.009921315395323685,0.009970057679922978
1995,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.009157637472072593,109,12680,0.009134242474834938,0.009181032469310247
1995,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.006392980717482882,74,12680,0.00637340633751251,0.006412555097453253
1995,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.0033233319019424193,47,12680,0.0033091969936271492,0.0033374668102576894
1995,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.0025540311012109424,31,12680,0.0025416349526545456,0.0025664272497673392
1995,First Stage of Tertiary Education,Urban regions,At least once per week,0.016228978687070437,187,12680,0.016197945841557447,0.016260011532583427
1995,First Stage of Tertiary Education,Urban regions,At least once per month,0.014165052756009822,148,12680,0.014136029896826961,0.014194075615192682
1995,First Stage of Tertiary Education,Urban regions,Seldom,0.010529273169234394,87,12680,0.010504204593322294,0.010554341745146495
1995,First Stage of Tertiary Education,Rural regions,At least once per week,0.01008696655131044,114,12680,0.010062424672724458,0.01011150842989642
1995,First Stage of Tertiary Education,Rural regions,At least once per month,0.007155593705986468,96,12680,0.007134892653567487,0.007176294758405449
1995,First Stage of Tertiary Education,Rural regions,Seldom,0.0056384815668605506,72,12680,0.00562009154571344,0.005656871588007661
1995,Second Stage of Tertiary Education,Urban regions,Daily,0.0027036037947985934,40,12680,0.00269085078656019,0.0027163568030369968
1995,Second Stage of Tertiary Education,Urban regions,At least once per week,0.03246080801229732,377,12680,0.032417282595586946,0.03250433342900769
1995,Second Stage of Tertiary Education,Urban regions,At least once per month,0.0334579199440293,390,12680,0.03341375386514329,0.033502086022915316
1995,Second Stage of Tertiary Education,Urban regions,Seldom,0.02639007109443358,267,12680,0.026350703237939234,0.026429438950927926
1995,Second Stage of Tertiary Education,Rural regions,Daily,0.0024274869476364194,42,12680,0.002415401028602028,0.0024395728666708107
1995,Second Stage of Tertiary Education,Rural regions,At least once per week,0.014441990329453668,229,12680,0.014412689250508206,0.01447129140839913
1995,Second Stage of Tertiary Education,Rural regions,At least once per month,0.014201479687899976,240,12680,0.014172420071897491,0.014230539303902461
1995,Second Stage of Tertiary Education,Rural regions,Seldom,0.009204571804391883,129,12680,0.009181117487766188,0.009228026121017578
1998,Pre-primary Level,Urban regions,At least once per week,0.004677201476135585,80,13264,0.004660236648503356,0.0046941663037678135
1998,Pre-primary Level,Urban regions,At least once per month,0.004375646370400366,63,13264,0.004359235058476202,0.004392057682324531
1998,Pre-primary Level,Urban regions,Seldom,0.004385507188836211,57,13264,0.004369077476673327,0.004401936900999094
1998,Pre-primary Level,Rural regions,At least once per week,0.0015762338189143764,33,13264,0.0015663700653757915,0.0015860975724529614
1998,Pre-primary Level,Rural regions,At least once per month,0.0027432821349863117,50,13264,0.0027302770510564058,0.0027562872189162177
1998,Primary Level,Urban regions,Daily,0.0033636046034630756,83,13264,0.003349208489469264,0.0033780007174568872
1998,Primary Level,Urban regions,At least once per week,0.007548394232769163,171,13264,0.007526873532798208,0.007569914932740118
1998,Primary Level,Urban regions,At least once per month,0.0029424336857003103,57,13264,0.002928966157453725,0.0029559012139468957
1998,Primary Level,Urban regions,Seldom,0.002513171373706128,40,13264,0.0025007222416619282,0.0025256205057503276
1998,Primary Level,Rural regions,At least once per week,0.001335032252004675,35,13264,0.00132595341492006,0.00134411108908929
1998,Lower Secondary Level,Urban regions,Daily,0.016238419192006283,237,13264,0.016206993037629673,0.016269845346382893
1998,Lower Secondary Level,Urban regions,At least once per week,0.05860440015631539,777,13264,0.0585459984372306,0.05866280187540018
1998,Lower Secondary Level,Urban regions,At least once per month,0.03224524899884969,393,13264,0.03220132620470641,0.03228917179299297
1998,Lower Secondary Level,Urban regions,Seldom,0.024353205066568462,295,13264,0.0243148785975114,0.024391531535625524
1998,Lower Secondary Level,Urban regions,Never,0.003400734992743876,44,13264,0.003386259908072567,0.003415210077415185
1998,Lower Secondary Level,Rural regions,Daily,0.006134378392550561,75,13264,0.006114964011412701,0.0061537927736884206
1998,Lower Secondary Level,Rural regions,At least once per week,0.023423674632091142,336,13264,0.02338606881358845,0.023461280450593834
1998,Lower Secondary Level,Rural regions,At least once per month,0.015073900050176893,203,13264,0.015043603786275946,0.01510419631407784
1998,Lower Secondary Level,Rural regions,Seldom,0.010521392850790925,145,13264,0.010496023213434081,0.010546762488147768
1998,Upper Secondary Level,Urban regions,Daily,0.028723365175890782,382,13264,0.02868183501946039,0.028764895332321173
1998,Upper Secondary Level,Urban regions,At least once per week,0.14624839723982472,1861,13264,0.14616053834013137,0.14633625613951806
1998,Upper Secondary Level,Urban regions,At least once per month,0.10295596523459462,1230,13264,0.10288040260292712,0.10303152786626212
1998,Upper Secondary Level,Urban regions,Seldom,0.07318119306902264,783,13264,0.07311643832393301,0.07324594781411227
1998,Upper Secondary Level,Urban regions,Never,0.007520884876379452,79,13264,0.007499403129489895,0.0075423666232690085
1998,Upper Secondary Level,Rural regions,Daily,0.014247262075744267,222,13264,0.014217795875289057,0.014276728276199477
1998,Upper Secondary Level,Rural regions,At least once per week,0.07537854612032793,1103,13264,0.07531290434810657,0.0754441878925493
1998,Upper Secondary Level,Rural regions,At least once per month,0.05456769145807777,819,13264,0.05451121630111887,0.054624166615036676
1998,Upper Secondary Level,Rural regions,Seldom,0.03328505761000999,468,13264,0.03324045622874478,0.03332965899127519
1998,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.013299788279743959,170,13264,0.013271305038328364,0.013328271521159554
1998,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.009744026138838775,113,13264,0.009719602105051415,0.009768450172626135
1998,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.006725286899320705,72,13264,0.0067049649888348,0.00674560880980661
1998,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.003411057197191007,47,13264,0.0033965602362271037,0.00342555415815491
1998,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.003486790806159058,47,13264,0.0034721343520534623,0.0035014472602646536
1998,First Stage of Tertiary Education,Urban regions,At least once per week,0.017402069634258093,211,13264,0.017369556202591632,0.017434583065924554
1998,First Stage of Tertiary Education,Urban regions,At least once per month,0.014380589114894803,169,13264,0.014350987364026206,0.0144101908657634
1998,First Stage of Tertiary Education,Urban regions,Seldom,0.008057484371210693,90,13264,0.008035255499224975,0.00807971324319641
1998,First Stage of Tertiary Education,Rural regions,At least once per week,0.0071334601531185034,112,13264,0.0071125349349963115,0.007154385371240695
1998,First Stage of Tertiary Education,Rural regions,At least once per month,0.00756287824525183,109,13264,0.007541337065186985,0.0075844194253166745
1998,First Stage of Tertiary Education,Rural regions,Seldom,0.00528860730187522,68,13264,0.005270573236380185,0.005306641367370255
1998,Second Stage of Tertiary Education,Urban regions,Daily,0.003045964393711781,37,13264,0.0030322626949412547,0.0030596660924823074
1998,Second Stage of Tertiary Education,Urban regions,At least once per week,0.03156077681623515,416,13264,0.03151730733435403,0.03160424629811626
1998,Second Stage of Tertiary Education,Urban regions,At least once per month,0.03653832272249978,466,13264,0.036491671184883674,0.036584974260115886
1998,Second Stage of Tertiary Education,Urban regions,Seldom,0.027107913546017055,299,13264,0.027067534614959605,0.027148292477074506
1998,Second Stage of Tertiary Education,Rural regions,Daily,0.003198008706254256,53,13264,0.003183970270923316,0.0032120471415851963
1998,Second Stage of Tertiary Education,Rural regions,At least once per week,0.01451641700462622,245,13264,0.014486677834108933,0.014546156175143507
1998,Second Stage of Tertiary Education,Rural regions,At least once per month,0.01636744505783151,277,13264,0.016335896367933506,0.016398993747729518
1998,Second Stage of Tertiary Education,Rural regions,Seldom,0.009608889282079962,142,13264,0.009584633549387484,0.009633145014772441
2003,Pre-primary Level,Urban regions,At least once per week,0.004163176716963953,126,21542,0.0041476374954754125,0.004178715938452493
2003,Pre-primary Level,Urban regions,At least once per month,0.0038935008068828767,128,21542,0.0038784712642500863,0.003908530349515668
2003,Pre-primary Level,Urban regions,Seldom,0.004615740568447833,125,21542,0.00459938224379309,0.0046320988931025766
2003,Pre-primary Level,Rural regions,At least once per week,0.001695958667505358,54,21542,0.0016860283807480375,0.0017058889542626787
2003,Pre-primary Level,Rural regions,At least once per month,0.002514643925357552,77,21542,0.0025025570440790116,0.002526730806636092
2003,Pre-primary Level,Rural regions,Seldom,0.0012040610746709573,43,21542,0.0011956918469373222,0.0012124303024045925
2003,Primary Level,Urban regions,Daily,0.0011800026889647321,31,21542,0.001171717396254524,0.0011882879816749402
2003,Primary Level,Urban regions,At least once per week,0.005411446462619156,98,21542,0.005393741249662943,0.005429151675575369
2003,Primary Level,Urban regions,Seldom,0.0018495750473776027,37,21542,0.0018392055735409166,0.0018599445212142888
2003,Lower Secondary Level,Urban regions,Daily,0.010808303158690356,214,21542,0.010783349068911359,0.010833257248469353
2003,Lower Secondary Level,Urban regions,At least once per week,0.04371709966025965,828,21542,0.0436677548357052,0.04376644448481409
2003,Lower Secondary Level,Urban regions,At least once per month,0.02090346645478776,403,21542,0.020868940582820267,0.02093799232675525
2003,Lower Secondary Level,Urban regions,Seldom,0.018058403304123907,321,21542,0.01802626631052637,0.018090540297721443
2003,Lower Secondary Level,Urban regions,Never,0.004000439364063006,65,21542,0.00398520563726219,0.004015673090863822
2003,Lower Secondary Level,Rural regions,Daily,0.004908686179034083,85,21542,0.004891819217875165,0.004925553140193001
2003,Lower Secondary Level,Rural regions,At least once per week,0.016331298090489485,323,21542,0.01630070963680632,0.01636188654417265
2003,Lower Secondary Level,Rural regions,At least once per month,0.013500680068603157,266,21542,0.013472828544791106,0.013528531592415209
2003,Lower Secondary Level,Rural regions,Seldom,0.009759263299930272,180,21542,0.00973553854936223,0.009782988050498315
2003,Lower Secondary Level,Rural regions,Never,0.0021468855651030866,34,21542,0.002135715376658286,0.002158055753547887
2003,Upper Secondary Level,Urban regions,Daily,0.024632592954883535,510,21542,0.02459518517551454,0.02467000073425253
2003,Upper Secondary Level,Urban regions,At least once per week,0.14350414007090895,2917,21542,0.14341953087014767,0.14358874927167023
2003,Upper Secondary Level,Urban regions,At least once per month,0.1050028078891211,2103,21542,0.10492882453169403,0.10507679124654817
2003,Upper Secondary Level,Urban regions,Seldom,0.06971382843419896,1295,21542,0.06965236872618892,0.069775288142209
2003,Upper Secondary Level,Urban regions,Never,0.012019584447765333,189,21542,0.011993285302269585,0.012045883593261081
2003,Upper Secondary Level,Rural regions,Daily,0.013814354818773003,296,21542,0.013786186081127031,0.013842523556418976
2003,Upper Secondary Level,Rural regions,At least once per week,0.07553226208297537,1650,21542,0.07546848937351858,0.07559603479243215
2003,Upper Secondary Level,Rural regions,At least once per month,0.05509595015589095,1252,21542,0.05504088505528432,0.05515101525649758
2003,Upper Secondary Level,Rural regions,Seldom,0.0375523084316122,763,21542,0.0375064277743706,0.037598189088853796
2003,Upper Secondary Level,Rural regions,Never,0.0032542506805971223,60,21542,0.0032405058167683624,0.003267995544425882
2003,Post-secondary Non-tertiary Level,Urban regions,Daily,0.0019711709900214263,34,21542,0.0019604667352780204,0.0019818752447648322
2003,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.017512290350447542,363,21542,0.017480634223342235,0.01754394647755285
2003,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.01304265924932968,284,21542,0.013015277889776064,0.013070040608883296
2003,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.0093377895949417,179,21542,0.009314577861014604,0.009361001328868794
2003,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.005071593488895887,115,21542,0.005054450328975925,0.00508873664881585
2003,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.004119293253545309,84,21542,0.004103835806831856,0.004134750700258763
2003,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.0012569734826836552,40,21542,0.001248422565875269,0.0012655243994920413
2003,First Stage of Tertiary Education,Urban regions,Daily,0.003516251692130012,78,21542,0.003501966113679919,0.003530537270580105
2003,First Stage of Tertiary Education,Urban regions,At least once per week,0.021046660121697383,420,21542,0.021012018729825926,0.02108130151356884
2003,First Stage of Tertiary Education,Urban regions,At least once per month,0.016174713452473028,349,21542,0.016144269570368467,0.01620515733457759
2003,First Stage of Tertiary Education,Urban regions,Seldom,0.009037311904234674,189,21542,0.009014473222615851,0.009060150585853497
2003,First Stage of Tertiary Education,Rural regions,Daily,0.002208198637918765,54,21542,0.002196870415230992,0.0022195268606065377
2003,First Stage of Tertiary Education,Rural regions,At least once per week,0.01067236351564262,237,21542,0.010647565146608957,0.010697161884676282
2003,First Stage of Tertiary Education,Rural regions,At least once per month,0.008215921889752958,197,21542,0.008194136794653185,0.008237706984852732
2003,First Stage of Tertiary Education,Rural regions,Seldom,0.004890404813877819,121,21542,0.004873569136088296,0.0049072404916673425
2003,Second Stage of Tertiary Education,Urban regions,Daily,0.00416232299024978,121,21542,0.004146785355467096,0.004177860625032464
2003,Second Stage of Tertiary Education,Urban regions,At least once per week,0.03747044694062,1010,21542,0.03742461436999346,0.037516279511246545
2003,Second Stage of Tertiary Education,Urban regions,At least once per month,0.042047297990639096,1129,21542,0.041998862486653826,0.042095733494624366
2003,Second Stage of Tertiary Education,Urban regions,Seldom,0.029844294050084007,739,21542,0.029803228833316042,0.02988535926685197
2003,Second Stage of Tertiary Education,Urban regions,Never,0.00459319602774978,72,21542,0.004576877516467015,0.004609514539032545
2003,Second Stage of Tertiary Education,Rural regions,Daily,0.0028054889528102795,75,21542,0.0027927240661094837,0.0028182538395110754
2003,Second Stage of Tertiary Education,Rural regions,At least once per week,0.016450930507174288,477,21542,0.016420232089326997,0.01648162892502158
2003,Second Stage of Tertiary Education,Rural regions,At least once per month,0.014537175253986562,422,21542,0.014508289555130562,0.014566060952842562
2003,Second Stage of Tertiary Education,Rural regions,Seldom,0.009230539778492489,280,21542,0.0092074604803195,0.009253619076665477
2008,Pre-primary Level,Urban regions,At least once per week,0.002897358462259574,62,18619,0.0028843439863075393,0.0029103729382116087
2008,Pre-primary Level,Urban regions,At least once per month,0.0035829770401573087,89,18619,0.003568509382658566,0.0035974446976560514
2008,Pre-primary Level,Urban regions,Seldom,0.003058701765985907,69,18619,0.0030453309165787163,0.003072072615393098
2008,Pre-primary Level,Rural regions,At least once per week,0.001869291073628653,37,18619,0.0018588321302503857,0.0018797500170069203
2008,Pre-primary Level,Rural regions,At least once per month,0.0017208778274244102,45,18619,0.0017108419199021372,0.0017309137349466833
2008,Primary Level,Urban regions,At least once per week,0.0034099014066974833,54,18619,0.003395786278330497,0.0034240165350644695
2008,Lower Secondary Level,Urban regions,Daily,0.010441667700148196,170,18619,0.010417054886074471,0.010466280514221922
2008,Lower Secondary Level,Urban regions,At least once per week,0.0361799403443502,559,18619,0.03613472482321341,0.036225155865486997
2008,Lower Secondary Level,Urban regions,At least once per month,0.018383433778265828,308,18619,0.018350907086503804,0.018415960470027852
2008,Lower Secondary Level,Urban regions,Seldom,0.017335232872426044,239,18619,0.017303630246567475,0.017366835498284612
2008,Lower Secondary Level,Urban regions,Never,0.004481715314436787,45,18619,0.0044655418748503215,0.004497888754023253
2008,Lower Secondary Level,Rural regions,Daily,0.00432765803547542,74,18619,0.0043117637749678864,0.004343552295982954
2008,Lower Secondary Level,Rural regions,At least once per week,0.016202610623986348,268,18619,0.016172040234806555,0.01623318101316614
2008,Lower Secondary Level,Rural regions,At least once per month,0.011295657228205669,176,18619,0.011270068741038135,0.011321245715373202
2008,Lower Secondary Level,Rural regions,Seldom,0.00923718193700831,145,18619,0.009214018114113494,0.009260345759903126
2008,Upper Secondary Level,Urban regions,Daily,0.029292600060074562,520,18619,0.0292517701175766,0.029333430002572523
2008,Upper Secondary Level,Urban regions,At least once per week,0.13499269229236352,2398,18619,0.13490995131344355,0.1350754332712835
2008,Upper Secondary Level,Urban regions,At least once per month,0.09894701161685843,1739,18619,0.09887471264125536,0.0990193105924615
2008,Upper Secondary Level,Urban regions,Seldom,0.0786990981266183,1268,18619,0.07863389907734313,0.07876429717589346
2008,Upper Secondary Level,Urban regions,Never,0.010076378733275108,131,18619,0.010052195814227718,0.010100561652322497
2008,Upper Secondary Level,Rural regions,Daily,0.015380682596161882,314,18619,0.015350885247821097,0.015410479944502667
2008,Upper Secondary Level,Rural regions,At least once per week,0.07452145473358637,1439,18619,0.0744578661023495,0.07458504336482324
2008,Upper Secondary Level,Rural regions,At least once per month,0.05595092039951251,1088,18619,0.055895271505015665,0.05600656929400935
2008,Upper Secondary Level,Rural regions,Seldom,0.03843988251496057,712,18619,0.03839333088587634,0.0384864341440448
2008,Upper Secondary Level,Rural regions,Never,0.0039613552426976855,72,18619,0.003946145718553848,0.003976564766841523
2008,Post-secondary Non-tertiary Level,Urban regions,Daily,0.0024078256878194296,44,18619,0.0023959585858098677,0.0024196927898289915
2008,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.019914759736969302,334,18619,0.019880931832370854,0.01994858764156775
2008,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.013165396686676689,242,18619,0.013137797594525722,0.013192995778827656
2008,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.009891971844066046,171,18619,0.009868008999882192,0.0099159346882499
2008,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.005959249895776278,111,18619,0.005940613860234637,0.005977885931317918
2008,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.00501611389131885,90,18619,0.004999007935143615,0.0050332198474940856
2008,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.0027266068602427615,53,18619,0.0027139806209800547,0.0027392330995054683
2008,First Stage of Tertiary Education,Urban regions,Daily,0.0035562329751447847,64,18619,0.003541819220110692,0.0035706467301788772
2008,First Stage of Tertiary Education,Urban regions,At least once per week,0.01776751813500927,325,18619,0.017735530939359704,0.017799505330658837
2008,First Stage of Tertiary Education,Urban regions,At least once per month,0.01590483486210219,287,18619,0.0158745421073925,0.015935127616811883
2008,First Stage of Tertiary Education,Urban regions,Seldom,0.010652215059389675,181,18619,0.01062735798037175,0.0106770721384076
2008,First Stage of Tertiary Education,Rural regions,Daily,0.0018005454970937322,40,18619,0.0017902803222479397,0.0018108106719395248
2008,First Stage of Tertiary Education,Rural regions,At least once per week,0.009664467204967423,198,18619,0.00964077880233199,0.009688155607602856
2008,First Stage of Tertiary Education,Rural regions,At least once per month,0.008628614738326287,180,18619,0.008606220083859755,0.008651009392792819
2008,First Stage of Tertiary Education,Rural regions,Seldom,0.004167846382626554,108,18619,0.004152247102352075,0.004183445662901033
2008,Second Stage of Tertiary Education,Urban regions,Daily,0.004804126755834046,128,18619,0.004787384377596582,0.00482086913407151
2008,Second Stage of Tertiary Education,Urban regions,At least once per week,0.04237590309837047,954,18619,0.0423271263715622,0.042424679825178745
2008,Second Stage of Tertiary Education,Urban regions,At least once per month,0.0499619130422933,1090,18619,0.04990916022298944,0.050014665861597155
2008,Second Stage of Tertiary Education,Urban regions,Seldom,0.03654805086975484,742,18619,0.03650261458870354,0.036593487150806146
2008,Second Stage of Tertiary Education,Urban regions,Never,0.003744547588618252,52,18619,0.003729758525248848,0.0037593366519876564
2008,Second Stage of Tertiary Education,Rural regions,Daily,0.0029201014022168397,92,18619,0.00290703609627114,0.0029331667081625395
2008,Second Stage of Tertiary Education,Rural regions,At least once per week,0.016131988485156755,435,18619,0.016101483697303118,0.016162493273010392
2008,Second Stage of Tertiary Education,Rural regions,At least once per month,0.01671600730048968,420,18619,0.016684964463975358,0.016747050137004
2008,Second Stage of Tertiary Education,Rural regions,Seldom,0.010886880273171428,257,18619,0.010861753868979085,0.010912006677363771
