"pli0081","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1990","Saarland","direkter Migrationshintergrund","","","",""
"Täglich","1990","Saarland","indirekter Migrationshintergrund","","","",""
"Täglich","1990","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1990","Berlin","kein Migrationshintergrund","12","","",""
"Täglich","1990","Berlin","direkter Migrationshintergrund","18","","",""
"Täglich","1990","Berlin","indirekter Migrationshintergrund","2","","",""
"Täglich","1990","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1990","Brandenburg","kein Migrationshintergrund","","","",""
"Täglich","1990","Brandenburg","direkter Migrationshintergrund","","","",""
"Täglich","1990","Brandenburg","indirekter Migrationshintergrund","","","",""
"Täglich","1990","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1990","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Täglich","1990","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Täglich","1990","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Täglich","1990","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1990","Sachsen","kein Migrationshintergrund","","","",""
"Täglich","1990","Sachsen","direkter Migrationshintergrund","","","",""
"Täglich","1990","Sachsen","indirekter Migrationshintergrund","","","",""
"Täglich","1990","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1990","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Täglich","1990","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Täglich","1990","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Täglich","1990","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1990","Thüringen","kein Migrationshintergrund","","","",""
"Täglich","1990","Thüringen","direkter Migrationshintergrund","","","",""
"Täglich","1990","Thüringen","indirekter Migrationshintergrund","","","",""
"Täglich","1990","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Schleswig-Holstein","kein Migrationshintergrund","69","0.293376227269682","0.236479521880253","0.35027293265911"
"Min 1x pro Woche","1990","Schleswig-Holstein","direkter Migrationshintergrund","14","","",""
"Min 1x pro Woche","1990","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Hamburg","kein Migrationshintergrund","45","0.357350983154381","0.271609324147969","0.443092642160794"
"Min 1x pro Woche","1990","Hamburg","direkter Migrationshintergrund","14","","",""
"Min 1x pro Woche","1990","Hamburg","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1990","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Niedersachsen","kein Migrationshintergrund","255","0.317593242631207","0.285333538229872","0.349852947032541"
"Min 1x pro Woche","1990","Niedersachsen","direkter Migrationshintergrund","65","0.382559903544362","0.305799920563162","0.459319886525563"
"Min 1x pro Woche","1990","Niedersachsen","indirekter Migrationshintergrund","12","","",""
"Min 1x pro Woche","1990","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Bremen","kein Migrationshintergrund","28","","",""
"Min 1x pro Woche","1990","Bremen","direkter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1990","Bremen","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Nordrhein-Westfalen","kein Migrationshintergrund","690","0.389082431875701","0.366540757576217","0.411624106175186"
"Min 1x pro Woche","1990","Nordrhein-Westfalen","direkter Migrationshintergrund","278","0.383705802250993","0.34682901459851","0.420582589903477"
"Min 1x pro Woche","1990","Nordrhein-Westfalen","indirekter Migrationshintergrund","38","0.338762284285732","0.236941748116816","0.440582820454648"
"Min 1x pro Woche","1990","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Hessen","kein Migrationshintergrund","198","0.327374081802777","0.289982025470644","0.36476613813491"
"Min 1x pro Woche","1990","Hessen","direkter Migrationshintergrund","127","0.373197785707821","0.322309462164864","0.424086109250778"
"Min 1x pro Woche","1990","Hessen","indirekter Migrationshintergrund","11","","",""
"Min 1x pro Woche","1990","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","209","0.391654548687023","0.350446653864788","0.432862443509257"
"Min 1x pro Woche","1990","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","63","0.40411415006768","0.316314854172559","0.491913445962802"
"Min 1x pro Woche","1990","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Woche","1990","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Baden-Württemberg","kein Migrationshintergrund","375","0.363602030172222","0.334210787666485","0.392993272677959"
"Min 1x pro Woche","1990","Baden-Württemberg","direkter Migrationshintergrund","310","0.419364143148552","0.382302718627652","0.456425567669453"
"Min 1x pro Woche","1990","Baden-Württemberg","indirekter Migrationshintergrund","35","0.399665055876418","0.287299925079289","0.512030186673547"
"Min 1x pro Woche","1990","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Bayern","kein Migrationshintergrund","423","0.344316817438384","0.317195091163922","0.371438543712846"
"Min 1x pro Woche","1990","Bayern","direkter Migrationshintergrund","127","0.317507767274625","0.269219678497294","0.365795856051957"
"Min 1x pro Woche","1990","Bayern","indirekter Migrationshintergrund","19","","",""
"Min 1x pro Woche","1990","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Saarland","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Saarland","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Saarland","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Berlin","kein Migrationshintergrund","70","0.33151757744055","0.268148346467203","0.394886808413898"
"Min 1x pro Woche","1990","Berlin","direkter Migrationshintergrund","32","0.255492626135902","0.169580556647656","0.341404695624148"
"Min 1x pro Woche","1990","Berlin","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Woche","1990","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Brandenburg","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Brandenburg","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Brandenburg","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Sachsen","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Sachsen","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Sachsen","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Thüringen","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Thüringen","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Thüringen","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Schleswig-Holstein","kein Migrationshintergrund","105","0.421202948228139","0.359502347304114","0.482903549152164"
"Min 1x pro Monat","1990","Schleswig-Holstein","direkter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1990","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Hamburg","kein Migrationshintergrund","33","0.298914751680758","0.217008593318339","0.380820910043176"
"Min 1x pro Monat","1990","Hamburg","direkter Migrationshintergrund","7","","",""
"Min 1x pro Monat","1990","Hamburg","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1990","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Niedersachsen","kein Migrationshintergrund","297","0.354216959609432","0.321074778159298","0.387359141059565"
"Min 1x pro Monat","1990","Niedersachsen","direkter Migrationshintergrund","25","","",""
"Min 1x pro Monat","1990","Niedersachsen","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1990","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Bremen","kein Migrationshintergrund","29","","",""
"Min 1x pro Monat","1990","Bremen","direkter Migrationshintergrund","4","","",""
"Min 1x pro Monat","1990","Bremen","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Nordrhein-Westfalen","kein Migrationshintergrund","601","0.331389014298029","0.309625458154265","0.353152570441794"
"Min 1x pro Monat","1990","Nordrhein-Westfalen","direkter Migrationshintergrund","119","0.209936713498031","0.179052610129114","0.240820816866948"
"Min 1x pro Monat","1990","Nordrhein-Westfalen","indirekter Migrationshintergrund","19","","",""
"Min 1x pro Monat","1990","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Hessen","kein Migrationshintergrund","198","0.324537438900845","0.287229311840693","0.361845565960996"
"Min 1x pro Monat","1990","Hessen","direkter Migrationshintergrund","68","0.208040901840077","0.165332915641726","0.250748888038427"
"Min 1x pro Monat","1990","Hessen","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1990","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","147","0.266708806351954","0.229374282147119","0.304043330556789"
"Min 1x pro Monat","1990","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","22","","",""
"Min 1x pro Monat","1990","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1990","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Baden-Württemberg","kein Migrationshintergrund","323","0.309621992291063","0.28137320696938","0.337870777612747"
"Min 1x pro Monat","1990","Baden-Württemberg","direkter Migrationshintergrund","122","0.224845633457243","0.193490340491714","0.256200926422772"
"Min 1x pro Monat","1990","Baden-Württemberg","indirekter Migrationshintergrund","13","","",""
"Min 1x pro Monat","1990","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Bayern","kein Migrationshintergrund","381","0.320389068561928","0.293753607962981","0.347024529160875"
"Min 1x pro Monat","1990","Bayern","direkter Migrationshintergrund","94","0.290468637277619","0.243376391165881","0.337560883389356"
"Min 1x pro Monat","1990","Bayern","indirekter Migrationshintergrund","15","","",""
"Min 1x pro Monat","1990","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Saarland","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Saarland","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Saarland","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Berlin","kein Migrationshintergrund","66","0.310365154063189","0.24808836151236","0.372641946614019"
"Min 1x pro Monat","1990","Berlin","direkter Migrationshintergrund","23","","",""
"Min 1x pro Monat","1990","Berlin","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Monat","1990","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Brandenburg","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Brandenburg","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Brandenburg","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Sachsen","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Sachsen","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Sachsen","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Thüringen","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Thüringen","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Thüringen","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Schleswig-Holstein","kein Migrationshintergrund","52","0.210698341188877","0.15973796756218","0.261658714815573"
"Seltener","1990","Schleswig-Holstein","direkter Migrationshintergrund","6","","",""
"Seltener","1990","Schleswig-Holstein","indirekter Migrationshintergrund","3","","",""
"Seltener","1990","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Hamburg","kein Migrationshintergrund","37","0.292698914795417","0.211290333507736","0.374107496083097"
"Seltener","1990","Hamburg","direkter Migrationshintergrund","8","","",""
"Seltener","1990","Hamburg","indirekter Migrationshintergrund","","","",""
"Seltener","1990","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Niedersachsen","kein Migrationshintergrund","186","0.245977156860224","0.216134139075597","0.275820174644852"
"Seltener","1990","Niedersachsen","direkter Migrationshintergrund","33","0.287470063683051","0.215989889689031","0.358950237677071"
"Seltener","1990","Niedersachsen","indirekter Migrationshintergrund","3","","",""
"Seltener","1990","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Bremen","kein Migrationshintergrund","20","","",""
"Seltener","1990","Bremen","direkter Migrationshintergrund","7","","",""
"Seltener","1990","Bremen","indirekter Migrationshintergrund","1","","",""
"Seltener","1990","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Nordrhein-Westfalen","kein Migrationshintergrund","374","0.20580960217641","0.18711702488766","0.224502179465159"
"Seltener","1990","Nordrhein-Westfalen","direkter Migrationshintergrund","138","0.241407124585311","0.208955287942286","0.273858961228336"
"Seltener","1990","Nordrhein-Westfalen","indirekter Migrationshintergrund","13","","",""
"Seltener","1990","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Hessen","kein Migrationshintergrund","146","0.253982404722048","0.219297000952778","0.288667808491318"
"Seltener","1990","Hessen","direkter Migrationshintergrund","84","0.245477046477171","0.200195106330785","0.290758986623558"
"Seltener","1990","Hessen","indirekter Migrationshintergrund","8","","",""
"Seltener","1990","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","108","0.202169558436298","0.168264313105107","0.236074803767488"
"Seltener","1990","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","23","","",""
"Seltener","1990","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","4","","",""
"Seltener","1990","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Baden-Württemberg","kein Migrationshintergrund","241","0.225922494512628","0.200371231963593","0.251473757061664"
"Seltener","1990","Baden-Württemberg","direkter Migrationshintergrund","116","0.194962240263636","0.165207380077626","0.224717100449645"
"Seltener","1990","Baden-Württemberg","indirekter Migrationshintergrund","12","","",""
"Seltener","1990","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Bayern","kein Migrationshintergrund","291","0.253748515936178","0.228909433555757","0.278587598316599"
"Seltener","1990","Bayern","direkter Migrationshintergrund","78","0.261281800134136","0.215708764065126","0.306854836203147"
"Seltener","1990","Bayern","indirekter Migrationshintergrund","12","","",""
"Seltener","1990","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Saarland","kein Migrationshintergrund","","","",""
"Seltener","1990","Saarland","direkter Migrationshintergrund","","","",""
"Seltener","1990","Saarland","indirekter Migrationshintergrund","","","",""
"Seltener","1990","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Berlin","kein Migrationshintergrund","54","0.266345034781169","0.206840728882723","0.325849340679615"
"Seltener","1990","Berlin","direkter Migrationshintergrund","20","","",""
"Seltener","1990","Berlin","indirekter Migrationshintergrund","3","","",""
"Seltener","1990","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Brandenburg","kein Migrationshintergrund","","","",""
"Seltener","1990","Brandenburg","direkter Migrationshintergrund","","","",""
"Seltener","1990","Brandenburg","indirekter Migrationshintergrund","","","",""
"Seltener","1990","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Seltener","1990","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Seltener","1990","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Seltener","1990","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Sachsen","kein Migrationshintergrund","","","",""
"Seltener","1990","Sachsen","direkter Migrationshintergrund","","","",""
"Seltener","1990","Sachsen","indirekter Migrationshintergrund","","","",""
"Seltener","1990","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Seltener","1990","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Seltener","1990","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Seltener","1990","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Thüringen","kein Migrationshintergrund","","","",""
"Seltener","1990","Thüringen","direkter Migrationshintergrund","","","",""
"Seltener","1990","Thüringen","indirekter Migrationshintergrund","","","",""
"Seltener","1990","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Schleswig-Holstein","kein Migrationshintergrund","4","","",""
"Nie","1990","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Nie","1990","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Nie","1990","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Hamburg","kein Migrationshintergrund","4","","",""
"Nie","1990","Hamburg","direkter Migrationshintergrund","9","","",""
"Nie","1990","Hamburg","indirekter Migrationshintergrund","","","",""
"Nie","1990","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Niedersachsen","kein Migrationshintergrund","14","","",""
"Nie","1990","Niedersachsen","direkter Migrationshintergrund","18","","",""
"Nie","1990","Niedersachsen","indirekter Migrationshintergrund","1","","",""
"Nie","1990","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Bremen","kein Migrationshintergrund","4","","",""
"Nie","1990","Bremen","direkter Migrationshintergrund","3","","",""
"Nie","1990","Bremen","indirekter Migrationshintergrund","1","","",""
"Nie","1990","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Nordrhein-Westfalen","kein Migrationshintergrund","29","","",""
"Nie","1990","Nordrhein-Westfalen","direkter Migrationshintergrund","80","0.0958724322997014","0.0735458838806305","0.118198980718772"
"Nie","1990","Nordrhein-Westfalen","indirekter Migrationshintergrund","4","","",""
"Nie","1990","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Hessen","kein Migrationshintergrund","14","","",""
"Nie","1990","Hessen","direkter Migrationshintergrund","34","0.0888195725832706","0.058887286718228","0.118751858448313"
"Nie","1990","Hessen","indirekter Migrationshintergrund","5","","",""
"Nie","1990","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","11","","",""
"Nie","1990","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","3","","",""
"Nie","1990","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Nie","1990","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Baden-Württemberg","kein Migrationshintergrund","13","","",""
"Nie","1990","Baden-Württemberg","direkter Migrationshintergrund","51","0.0583502464761983","0.0407450619657755","0.0759554309866211"
"Nie","1990","Baden-Württemberg","indirekter Migrationshintergrund","3","","",""
"Nie","1990","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Bayern","kein Migrationshintergrund","26","","",""
"Nie","1990","Bayern","direkter Migrationshintergrund","26","","",""
"Nie","1990","Bayern","indirekter Migrationshintergrund","5","","",""
"Nie","1990","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Saarland","kein Migrationshintergrund","","","",""
"Nie","1990","Saarland","direkter Migrationshintergrund","","","",""
"Nie","1990","Saarland","indirekter Migrationshintergrund","","","",""
"Nie","1990","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Berlin","kein Migrationshintergrund","10","","",""
"Nie","1990","Berlin","direkter Migrationshintergrund","6","","",""
"Nie","1990","Berlin","indirekter Migrationshintergrund","","","",""
"Nie","1990","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Brandenburg","kein Migrationshintergrund","","","",""
"Nie","1990","Brandenburg","direkter Migrationshintergrund","","","",""
"Nie","1990","Brandenburg","indirekter Migrationshintergrund","","","",""
"Nie","1990","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Nie","1990","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Nie","1990","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Nie","1990","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Sachsen","kein Migrationshintergrund","","","",""
"Nie","1990","Sachsen","direkter Migrationshintergrund","","","",""
"Nie","1990","Sachsen","indirekter Migrationshintergrund","","","",""
"Nie","1990","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Nie","1990","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Nie","1990","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
