"pli0081","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","108","0.301895164456821","0.255918537585716","0.347871791327927"
"Min 1x pro Monat","1995","(Fach-)Abitur","2","102","0.374129675805816","0.317551597839292","0.43070775377234"
"Min 1x pro Monat","1995","(Fach-)Abitur","3","57","0.279061969227726","0.213897375454836","0.344226563000616"
"Min 1x pro Monat","1995","(Fach-)Abitur","4","40","0.333670363323005","0.253534733856124","0.413805992789885"
"Min 1x pro Monat","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","25","","",""
"Min 1x pro Monat","1995","AkademikerIn","1 Einkommensschwächstes Quintil","116","0.27283327396957","0.226885957007432","0.318780590931709"
"Min 1x pro Monat","1995","AkademikerIn","2","164","0.343980285682393","0.300283913049004","0.387676658315783"
"Min 1x pro Monat","1995","AkademikerIn","3","148","0.401886436385519","0.352197947415035","0.451574925356003"
"Min 1x pro Monat","1995","AkademikerIn","4","114","0.379876842013511","0.325760399944913","0.433993284082109"
"Min 1x pro Monat","1995","AkademikerIn","5 Einkommensstärkstes Quintil","88","0.30687691645955","0.249821284185951","0.363932548733148"
"Seltener","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","67","0.14799065841639","0.116191204374332","0.179790112458448"
"Seltener","1995","(noch) kein Abschluss","2","37","0.24727267549185","0.190392770947052","0.304152580036647"
"Seltener","1995","(noch) kein Abschluss","3","19","","",""
"Seltener","1995","(noch) kein Abschluss","4","17","","",""
"Seltener","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Seltener","1995","Hauptschule","1 Einkommensschwächstes Quintil","469","0.204644644193441","0.188892901202959","0.220396387183923"
"Seltener","1995","Hauptschule","2","337","0.187864311383957","0.170221842047212","0.205506780720703"
"Seltener","1995","Hauptschule","3","160","0.178449480281398","0.154063069639063","0.202835890923733"
"Seltener","1995","Hauptschule","4","115","0.220552758772603","0.186304105172426","0.25480141237278"
"Seltener","1995","Hauptschule","5 Einkommensstärkstes Quintil","32","0.161446497022305","0.10724127098546","0.215651723059149"
"Seltener","1995","Realschule","1 Einkommensschwächstes Quintil","224","0.21627095552936","0.191739883310643","0.240802027748078"
"Seltener","1995","Realschule","2","177","0.214042700877443","0.187379281938941","0.240706119815945"
"Seltener","1995","Realschule","3","119","0.251939151032945","0.215491786238842","0.288386515827049"
"Seltener","1995","Realschule","4","77","0.208627120934861","0.167880427364105","0.249373814505617"
"Seltener","1995","Realschule","5 Einkommensstärkstes Quintil","35","0.210518601560318","0.150962257864512","0.270074945256124"
"Seltener","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","92","0.275157315008054","0.230431206228467","0.319883423787641"
"Seltener","1995","(Fach-)Abitur","2","50","0.219488257296597","0.171094393606027","0.267882120987167"
"Seltener","1995","(Fach-)Abitur","3","41","0.249921795080273","0.187019319767058","0.312824270393488"
"Seltener","1995","(Fach-)Abitur","4","38","0.294135707289392","0.216697239392181","0.371574175186603"
"Seltener","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","21","","",""
"Seltener","1995","AkademikerIn","1 Einkommensschwächstes Quintil","70","0.22317924873872","0.180227405597309","0.266131091880132"
"Seltener","1995","AkademikerIn","2","95","0.24332038758629","0.20385054169219","0.28279023348039"
"Seltener","1995","AkademikerIn","3","72","0.212059015344766","0.170631631757859","0.253486398931674"
"Seltener","1995","AkademikerIn","4","84","0.276457403261163","0.226590199590398","0.326324606931928"
"Seltener","1995","AkademikerIn","5 Einkommensstärkstes Quintil","75","0.323628310651621","0.26574848770071","0.381508133602533"
"Nie","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","34","0.0735310581521568","0.0501571585287014","0.0969049577756122"
"Nie","1995","(noch) kein Abschluss","2","16","","",""
"Nie","1995","(noch) kein Abschluss","3","7","","",""
"Nie","1995","(noch) kein Abschluss","4","4","","",""
"Nie","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","1995","Hauptschule","1 Einkommensschwächstes Quintil","101","0.0396811043040491","0.0320594818319492","0.047302726776149"
"Nie","1995","Hauptschule","2","48","0.0217376403947588","0.0151511084456699","0.0283241723438476"
"Nie","1995","Hauptschule","3","31","0.0272719024275743","0.0168983728605116","0.0376454319946369"
"Nie","1995","Hauptschule","4","9","","",""
"Nie","1995","Hauptschule","5 Einkommensstärkstes Quintil","3","","",""
"Nie","1995","Realschule","1 Einkommensschwächstes Quintil","25","","",""
"Nie","1995","Realschule","2","16","","",""
"Nie","1995","Realschule","3","10","","",""
"Nie","1995","Realschule","4","6","","",""
"Nie","1995","Realschule","5 Einkommensstärkstes Quintil","3","","",""
"Nie","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","17","","",""
"Nie","1995","(Fach-)Abitur","2","7","","",""
"Nie","1995","(Fach-)Abitur","3","6","","",""
"Nie","1995","(Fach-)Abitur","4","","","",""
"Nie","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Nie","1995","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Nie","1995","AkademikerIn","2","9","","",""
"Nie","1995","AkademikerIn","3","5","","",""
"Nie","1995","AkademikerIn","4","3","","",""
"Nie","1995","AkademikerIn","5 Einkommensstärkstes Quintil","7","","",""
"Täglich","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","(noch) kein Abschluss","2","","","",""
"Täglich","1996","(noch) kein Abschluss","3","","","",""
"Täglich","1996","(noch) kein Abschluss","4","","","",""
"Täglich","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","Hauptschule","2","","","",""
"Täglich","1996","Hauptschule","3","","","",""
"Täglich","1996","Hauptschule","4","","","",""
"Täglich","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","Realschule","2","","","",""
"Täglich","1996","Realschule","3","","","",""
"Täglich","1996","Realschule","4","","","",""
"Täglich","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","(Fach-)Abitur","2","","","",""
"Täglich","1996","(Fach-)Abitur","3","","","",""
"Täglich","1996","(Fach-)Abitur","4","","","",""
"Täglich","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","AkademikerIn","2","","","",""
"Täglich","1996","AkademikerIn","3","","","",""
"Täglich","1996","AkademikerIn","4","","","",""
"Täglich","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","Hauptschule","2","","","",""
"Min 1x pro Woche","1996","Hauptschule","3","","","",""
"Min 1x pro Woche","1996","Hauptschule","4","","","",""
"Min 1x pro Woche","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","Realschule","2","","","",""
"Min 1x pro Woche","1996","Realschule","3","","","",""
"Min 1x pro Woche","1996","Realschule","4","","","",""
"Min 1x pro Woche","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","AkademikerIn","2","","","",""
"Min 1x pro Woche","1996","AkademikerIn","3","","","",""
"Min 1x pro Woche","1996","AkademikerIn","4","","","",""
"Min 1x pro Woche","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","Hauptschule","2","","","",""
"Min 1x pro Monat","1996","Hauptschule","3","","","",""
"Min 1x pro Monat","1996","Hauptschule","4","","","",""
"Min 1x pro Monat","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","Realschule","2","","","",""
"Min 1x pro Monat","1996","Realschule","3","","","",""
"Min 1x pro Monat","1996","Realschule","4","","","",""
"Min 1x pro Monat","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","AkademikerIn","2","","","",""
"Min 1x pro Monat","1996","AkademikerIn","3","","","",""
"Min 1x pro Monat","1996","AkademikerIn","4","","","",""
"Min 1x pro Monat","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","(noch) kein Abschluss","2","","","",""
"Seltener","1996","(noch) kein Abschluss","3","","","",""
"Seltener","1996","(noch) kein Abschluss","4","","","",""
"Seltener","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","Hauptschule","2","","","",""
"Seltener","1996","Hauptschule","3","","","",""
"Seltener","1996","Hauptschule","4","","","",""
"Seltener","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","Realschule","2","","","",""
"Seltener","1996","Realschule","3","","","",""
"Seltener","1996","Realschule","4","","","",""
"Seltener","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","(Fach-)Abitur","2","","","",""
"Seltener","1996","(Fach-)Abitur","3","","","",""
"Seltener","1996","(Fach-)Abitur","4","","","",""
"Seltener","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","AkademikerIn","2","","","",""
"Seltener","1996","AkademikerIn","3","","","",""
"Seltener","1996","AkademikerIn","4","","","",""
"Seltener","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","(noch) kein Abschluss","2","","","",""
"Nie","1996","(noch) kein Abschluss","3","","","",""
"Nie","1996","(noch) kein Abschluss","4","","","",""
"Nie","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","Hauptschule","2","","","",""
"Nie","1996","Hauptschule","3","","","",""
"Nie","1996","Hauptschule","4","","","",""
"Nie","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","Realschule","2","","","",""
"Nie","1996","Realschule","3","","","",""
"Nie","1996","Realschule","4","","","",""
"Nie","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","(Fach-)Abitur","2","","","",""
"Nie","1996","(Fach-)Abitur","3","","","",""
"Nie","1996","(Fach-)Abitur","4","","","",""
"Nie","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","AkademikerIn","2","","","",""
"Nie","1996","AkademikerIn","3","","","",""
"Nie","1996","AkademikerIn","4","","","",""
"Nie","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","(noch) kein Abschluss","2","","","",""
"Täglich","1997","(noch) kein Abschluss","3","","","",""
"Täglich","1997","(noch) kein Abschluss","4","","","",""
"Täglich","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","Hauptschule","2","","","",""
"Täglich","1997","Hauptschule","3","","","",""
"Täglich","1997","Hauptschule","4","","","",""
"Täglich","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","Realschule","2","","","",""
"Täglich","1997","Realschule","3","","","",""
"Täglich","1997","Realschule","4","","","",""
"Täglich","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","(Fach-)Abitur","2","","","",""
"Täglich","1997","(Fach-)Abitur","3","","","",""
"Täglich","1997","(Fach-)Abitur","4","","","",""
"Täglich","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","AkademikerIn","2","","","",""
"Täglich","1997","AkademikerIn","3","","","",""
"Täglich","1997","AkademikerIn","4","","","",""
"Täglich","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","Hauptschule","2","","","",""
"Min 1x pro Woche","1997","Hauptschule","3","","","",""
"Min 1x pro Woche","1997","Hauptschule","4","","","",""
"Min 1x pro Woche","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","Realschule","2","","","",""
"Min 1x pro Woche","1997","Realschule","3","","","",""
"Min 1x pro Woche","1997","Realschule","4","","","",""
"Min 1x pro Woche","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","AkademikerIn","2","","","",""
"Min 1x pro Woche","1997","AkademikerIn","3","","","",""
"Min 1x pro Woche","1997","AkademikerIn","4","","","",""
"Min 1x pro Woche","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","Hauptschule","2","","","",""
"Min 1x pro Monat","1997","Hauptschule","3","","","",""
"Min 1x pro Monat","1997","Hauptschule","4","","","",""
"Min 1x pro Monat","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","Realschule","2","","","",""
"Min 1x pro Monat","1997","Realschule","3","","","",""
"Min 1x pro Monat","1997","Realschule","4","","","",""
"Min 1x pro Monat","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","AkademikerIn","2","","","",""
"Min 1x pro Monat","1997","AkademikerIn","3","","","",""
"Min 1x pro Monat","1997","AkademikerIn","4","","","",""
"Min 1x pro Monat","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","(noch) kein Abschluss","2","","","",""
"Seltener","1997","(noch) kein Abschluss","3","","","",""
"Seltener","1997","(noch) kein Abschluss","4","","","",""
"Seltener","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","Hauptschule","2","","","",""
"Seltener","1997","Hauptschule","3","","","",""
"Seltener","1997","Hauptschule","4","","","",""
"Seltener","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","Realschule","2","","","",""
"Seltener","1997","Realschule","3","","","",""
"Seltener","1997","Realschule","4","","","",""
"Seltener","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","(Fach-)Abitur","2","","","",""
"Seltener","1997","(Fach-)Abitur","3","","","",""
"Seltener","1997","(Fach-)Abitur","4","","","",""
"Seltener","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","AkademikerIn","2","","","",""
"Seltener","1997","AkademikerIn","3","","","",""
"Seltener","1997","AkademikerIn","4","","","",""
"Seltener","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","(noch) kein Abschluss","2","","","",""
"Nie","1997","(noch) kein Abschluss","3","","","",""
"Nie","1997","(noch) kein Abschluss","4","","","",""
"Nie","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","Hauptschule","2","","","",""
"Nie","1997","Hauptschule","3","","","",""
"Nie","1997","Hauptschule","4","","","",""
"Nie","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","Realschule","2","","","",""
"Nie","1997","Realschule","3","","","",""
"Nie","1997","Realschule","4","","","",""
"Nie","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","(Fach-)Abitur","2","","","",""
"Nie","1997","(Fach-)Abitur","3","","","",""
