"pli0081","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","1990","Realschule","Westdeutschland","359","0.227282985929401","0.206875745352212","0.247690226506589"
"Seltener","1990","Realschule","Ostdeutschland","","","",""
"Seltener","1990","(Fach-)Abitur","Westdeutschland","204","","",""
"Seltener","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1990","AkademikerIn","Westdeutschland","221","","",""
"Seltener","1990","AkademikerIn","Ostdeutschland","","","",""
"Nie","1990","(noch) kein Abschluss","Westdeutschland","79","0.0844691374660171","0.0656520399813303","0.103286234950704"
"Nie","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1990","Hauptschule","Westdeutschland","209","","",""
"Nie","1990","Hauptschule","Ostdeutschland","","","",""
"Nie","1990","Realschule","Westdeutschland","31","0.0197442130817436","0.0129696669289407","0.0265187592345466"
"Nie","1990","Realschule","Ostdeutschland","","","",""
"Nie","1990","(Fach-)Abitur","Westdeutschland","36","0.0409869070434706","0.0267599009049072","0.055213913182034"
"Nie","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1990","AkademikerIn","Westdeutschland","11","","",""
"Nie","1990","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1991","Hauptschule","Westdeutschland","","","",""
"Taeglich","1991","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1991","Realschule","Westdeutschland","","","",""
"Taeglich","1991","Realschule","Ostdeutschland","","","",""
"Taeglich","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1991","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1991","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1991","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1991","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1991","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1991","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1991","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1991","Hauptschule","Westdeutschland","","","",""
"Seltener","1991","Hauptschule","Ostdeutschland","","","",""
"Seltener","1991","Realschule","Westdeutschland","","","",""
"Seltener","1991","Realschule","Ostdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1991","AkademikerIn","Westdeutschland","","","",""
"Seltener","1991","AkademikerIn","Ostdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1991","Hauptschule","Westdeutschland","","","",""
"Nie","1991","Hauptschule","Ostdeutschland","","","",""
"Nie","1991","Realschule","Westdeutschland","","","",""
"Nie","1991","Realschule","Ostdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1991","AkademikerIn","Westdeutschland","","","",""
"Nie","1991","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1992","Hauptschule","Westdeutschland","","","",""
"Taeglich","1992","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1992","Realschule","Westdeutschland","","","",""
"Taeglich","1992","Realschule","Ostdeutschland","","","",""
"Taeglich","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1992","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1992","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1992","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1992","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1992","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1992","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1992","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1992","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1992","Hauptschule","Westdeutschland","","","",""
"Seltener","1992","Hauptschule","Ostdeutschland","","","",""
"Seltener","1992","Realschule","Westdeutschland","","","",""
"Seltener","1992","Realschule","Ostdeutschland","","","",""
"Seltener","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1992","AkademikerIn","Westdeutschland","","","",""
"Seltener","1992","AkademikerIn","Ostdeutschland","","","",""
"Nie","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1992","Hauptschule","Westdeutschland","","","",""
"Nie","1992","Hauptschule","Ostdeutschland","","","",""
"Nie","1992","Realschule","Westdeutschland","","","",""
"Nie","1992","Realschule","Ostdeutschland","","","",""
"Nie","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1992","AkademikerIn","Westdeutschland","","","",""
"Nie","1992","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1993","Hauptschule","Westdeutschland","","","",""
"Taeglich","1993","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1993","Realschule","Westdeutschland","","","",""
"Taeglich","1993","Realschule","Ostdeutschland","","","",""
"Taeglich","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1993","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1993","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1993","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1993","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1993","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1993","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1993","Hauptschule","Westdeutschland","","","",""
"Seltener","1993","Hauptschule","Ostdeutschland","","","",""
"Seltener","1993","Realschule","Westdeutschland","","","",""
"Seltener","1993","Realschule","Ostdeutschland","","","",""
"Seltener","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1993","AkademikerIn","Westdeutschland","","","",""
"Seltener","1993","AkademikerIn","Ostdeutschland","","","",""
"Nie","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1993","Hauptschule","Westdeutschland","","","",""
"Nie","1993","Hauptschule","Ostdeutschland","","","",""
"Nie","1993","Realschule","Westdeutschland","","","",""
"Nie","1993","Realschule","Ostdeutschland","","","",""
"Nie","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1993","AkademikerIn","Westdeutschland","","","",""
"Nie","1993","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1994","Hauptschule","Westdeutschland","","","",""
"Taeglich","1994","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1994","Realschule","Westdeutschland","","","",""
"Taeglich","1994","Realschule","Ostdeutschland","","","",""
"Taeglich","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1994","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1994","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1994","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1994","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1994","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1994","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1994","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1994","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1994","Hauptschule","Westdeutschland","","","",""
"Seltener","1994","Hauptschule","Ostdeutschland","","","",""
"Seltener","1994","Realschule","Westdeutschland","","","",""
"Seltener","1994","Realschule","Ostdeutschland","","","",""
"Seltener","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1994","AkademikerIn","Westdeutschland","","","",""
"Seltener","1994","AkademikerIn","Ostdeutschland","","","",""
"Nie","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1994","Hauptschule","Westdeutschland","","","",""
"Nie","1994","Hauptschule","Ostdeutschland","","","",""
"Nie","1994","Realschule","Westdeutschland","","","",""
"Nie","1994","Realschule","Ostdeutschland","","","",""
"Nie","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1994","AkademikerIn","Westdeutschland","","","",""
"Nie","1994","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1995","(noch) kein Abschluss","Westdeutschland","88","0.093865759835804","0.0731177199679471","0.114613799703661"
"Taeglich","1995","(noch) kein Abschluss","Ostdeutschland","6","0.0772642723137151","0.0280334718853141","0.126495072742116"
"Taeglich","1995","Hauptschule","Westdeutschland","474","0.0896904521075727","0.0816727422236048","0.0977081619915407"
"Taeglich","1995","Hauptschule","Ostdeutschland","114","","",""
"Taeglich","1995","Realschule","Westdeutschland","138","","",""
"Taeglich","1995","Realschule","Ostdeutschland","80","0.0565552645589418","0.0441550908755212","0.0689554382423624"
"Taeglich","1995","(Fach-)Abitur","Westdeutschland","57","0.0535295977957132","0.0388567509446005","0.0682024446468259"
"Taeglich","1995","(Fach-)Abitur","Ostdeutschland","3","","",""
"Taeglich","1995","AkademikerIn","Westdeutschland","34","0.0290774821569997","0.0182023608787257","0.0399526034352737"
"Taeglich","1995","AkademikerIn","Ostdeutschland","48","0.0538850890120464","0.0385427111816252","0.0692274668424676"
"Min 1x pro Woche","1995","(noch) kein Abschluss","Westdeutschland","335","0.378812483022013","0.344302026537716","0.41332293950631"
"Min 1x pro Woche","1995","(noch) kein Abschluss","Ostdeutschland","37","0.373333356589921","0.284151695751834","0.462515017428009"
"Min 1x pro Woche","1995","Hauptschule","Westdeutschland","2053","","",""
"Min 1x pro Woche","1995","Hauptschule","Ostdeutschland","490","0.427708949904452","0.399843974403857","0.455573925405048"
"Min 1x pro Woche","1995","Realschule","Westdeutschland","696","0.369696623782825","0.347176369233532","0.392216878332118"
"Min 1x pro Woche","1995","Realschule","Ostdeutschland","562","0.440154007640881","0.413505700001081","0.466802315280681"
"Min 1x pro Woche","1995","(Fach-)Abitur","Westdeutschland","329","0.335292308174164","0.304517806923939","0.366066809424389"
"Min 1x pro Woche","1995","(Fach-)Abitur","Ostdeutschland","63","0.413579213888611","0.33554475823545","0.491613669541771"
"Min 1x pro Woche","1995","AkademikerIn","Westdeutschland","290","","",""
"Min 1x pro Woche","1995","AkademikerIn","Ostdeutschland","316","0.391374999838195","0.358211690498654","0.424538309177736"
"Min 1x pro Monat","1995","(noch) kein Abschluss","Westdeutschland","153","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Ostdeutschland","50","0.382842248673684","0.293219782063899","0.472464715283469"
"Min 1x pro Monat","1995","Hauptschule","Westdeutschland","1330","","",""
"Min 1x pro Monat","1995","Hauptschule","Ostdeutschland","324","0.244428133687367","0.220224002139167","0.268632265235567"
"Min 1x pro Monat","1995","Realschule","Westdeutschland","492","0.288870859461507","0.267726144227726","0.310015574695287"
"Min 1x pro Monat","1995","Realschule","Ostdeutschland","438","0.322727205571485","0.297629580891235","0.347824830251735"
"Min 1x pro Monat","1995","(Fach-)Abitur","Westdeutschland","276","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Ostdeutschland","56","0.366890214870458","0.290522472293259","0.443257957447657"
"Min 1x pro Monat","1995","AkademikerIn","Westdeutschland","310","0.330532063626263","0.300085722319674","0.360978404932852"
"Min 1x pro Monat","1995","AkademikerIn","Ostdeutschland","320","0.368189000191624","0.335416058596116","0.400961941787132"
"Seltener","1995","(noch) kein Abschluss","Westdeutschland","124","","",""
"Seltener","1995","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Seltener","1995","Hauptschule","Westdeutschland","868","0.195831571931856","0.184696384125976","0.206966759737737"
"Seltener","1995","Hauptschule","Ostdeutschland","245","","",""
"Seltener","1995","Realschule","Westdeutschland","398","0.243353857303894","0.223334908698781","0.263372805909007"
"Seltener","1995","Realschule","Ostdeutschland","234","","",""
"Seltener","1995","(Fach-)Abitur","Westdeutschland","212","","",""
"Seltener","1995","(Fach-)Abitur","Ostdeutschland","30","0.20295846620767","0.139228096449138","0.266688835966203"
"Seltener","1995","AkademikerIn","Westdeutschland","256","","",""
"Seltener","1995","AkademikerIn","Ostdeutschland","140","","",""
"Nie","1995","(noch) kein Abschluss","Westdeutschland","59","0.0721822649374785","0.0537714170192109","0.0905931128557461"
"Nie","1995","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Nie","1995","Hauptschule","Westdeutschland","154","","",""
"Nie","1995","Hauptschule","Ostdeutschland","38","0.0319253555902675","0.0220239166479259","0.0418267945326091"
"Nie","1995","Realschule","Westdeutschland","41","0.0240572398640529","0.0169088075610053","0.0312056721671006"
"Nie","1995","Realschule","Ostdeutschland","19","","",""
"Nie","1995","(Fach-)Abitur","Westdeutschland","30","0.0309069956433324","0.019625283859959","0.0421887074267057"
"Nie","1995","(Fach-)Abitur","Ostdeutschland","1","","",""
"Nie","1995","AkademikerIn","Westdeutschland","27","","",""
"Nie","1995","AkademikerIn","Ostdeutschland","8","0.0134632088742196","0.00563220637122756","0.0212942113772117"
"Taeglich","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1996","Hauptschule","Westdeutschland","","","",""
"Taeglich","1996","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1996","Realschule","Westdeutschland","","","",""
"Taeglich","1996","Realschule","Ostdeutschland","","","",""
"Taeglich","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1996","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1996","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1996","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1996","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1996","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1996","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1996","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1996","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1996","Hauptschule","Westdeutschland","","","",""
"Seltener","1996","Hauptschule","Ostdeutschland","","","",""
"Seltener","1996","Realschule","Westdeutschland","","","",""
"Seltener","1996","Realschule","Ostdeutschland","","","",""
"Seltener","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1996","AkademikerIn","Westdeutschland","","","",""
"Seltener","1996","AkademikerIn","Ostdeutschland","","","",""
"Nie","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1996","Hauptschule","Westdeutschland","","","",""
"Nie","1996","Hauptschule","Ostdeutschland","","","",""
"Nie","1996","Realschule","Westdeutschland","","","",""
"Nie","1996","Realschule","Ostdeutschland","","","",""
"Nie","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1996","AkademikerIn","Westdeutschland","","","",""
"Nie","1996","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1997","Hauptschule","Westdeutschland","","","",""
"Taeglich","1997","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1997","Realschule","Westdeutschland","","","",""
"Taeglich","1997","Realschule","Ostdeutschland","","","",""
"Taeglich","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1997","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1997","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1997","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1997","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1997","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1997","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1997","Hauptschule","Westdeutschland","","","",""
"Seltener","1997","Hauptschule","Ostdeutschland","","","",""
