year,age_gr,sampreg,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,30-45 y.,East,More pessimistic than optimistic,0.29287,375,1290,0.26803,0.31771
2005,30-45 y.,East,Pessimistic,0.08345,85,1290,0.06835,0.09855
2005,46-65 y.,West,Optimistic,0.16596,911,5214,0.15586,0.17606
2005,46-65 y.,West,More optimistic than pessimistic,0.45322,2509,5214,0.43971,0.46674
2005,46-65 y.,West,More pessimistic than optimistic,0.31290,1514,5214,0.30031,0.32549
2005,46-65 y.,West,Pessimistic,0.06792,280,5214,0.06109,0.07475
2005,46-65 y.,East,Optimistic,0.09370,191,1763,0.08009,0.10730
2005,46-65 y.,East,More optimistic than pessimistic,0.37798,713,1763,0.35534,0.40062
2005,46-65 y.,East,More pessimistic than optimistic,0.40947,679,1763,0.38651,0.43243
2005,46-65 y.,East,Pessimistic,0.11885,180,1763,0.10374,0.13396
2005,66 and older,West,Optimistic,0.14546,414,2779,0.13235,0.15858
2005,66 and older,West,More optimistic than pessimistic,0.41754,1191,2779,0.39920,0.43588
2005,66 and older,West,More pessimistic than optimistic,0.33984,924,2779,0.32222,0.35745
2005,66 and older,West,Pessimistic,0.09716,250,2779,0.08614,0.10817
2005,66 and older,East,Optimistic,0.10573,96,953,0.08620,0.12526
2005,66 and older,East,More optimistic than pessimistic,0.38721,376,953,0.35627,0.41815
2005,66 and older,East,More pessimistic than optimistic,0.40523,375,953,0.37405,0.43642
2005,66 and older,East,Pessimistic,0.10183,106,953,0.08262,0.12104
2009,17-29 y.,West,Optimistic,0.29162,631,2121,0.27227,0.31097
2009,17-29 y.,West,More optimistic than pessimistic,0.51003,1086,2121,0.48875,0.53131
2009,17-29 y.,West,More pessimistic than optimistic,0.17799,356,2121,0.16171,0.19427
2009,17-29 y.,West,Pessimistic,0.02037,48,2121,0.01436,0.02638
2009,17-29 y.,East,Optimistic,0.22570,173,700,0.19471,0.25670
2009,17-29 y.,East,More optimistic than pessimistic,0.51131,380,700,0.47425,0.54837
2009,17-29 y.,East,More pessimistic than optimistic,0.23393,147,700,0.20255,0.26532
2009,30-45 y.,West,Optimistic,0.19456,697,3590,0.18161,0.20751
2009,30-45 y.,West,More optimistic than pessimistic,0.50628,1880,3590,0.48992,0.52263
2009,30-45 y.,West,More pessimistic than optimistic,0.26035,881,3590,0.24599,0.27470
2009,30-45 y.,West,Pessimistic,0.03881,132,3590,0.03249,0.04513
2009,30-45 y.,East,Optimistic,0.16069,156,1065,0.13862,0.18276
2009,30-45 y.,East,More optimistic than pessimistic,0.51815,582,1065,0.48812,0.54817
2009,30-45 y.,East,More pessimistic than optimistic,0.28986,290,1065,0.26260,0.31712
2009,30-45 y.,East,Pessimistic,0.03131,37,1065,0.02084,0.04177
2009,46-65 y.,West,Optimistic,0.14240,653,4673,0.13238,0.15242
2009,46-65 y.,West,More optimistic than pessimistic,0.43614,2212,4673,0.42192,0.45036
2009,46-65 y.,West,More pessimistic than optimistic,0.34089,1478,4673,0.32729,0.35448
2009,46-65 y.,West,Pessimistic,0.08058,330,4673,0.07277,0.08838
2009,46-65 y.,East,Optimistic,0.08942,178,1633,0.07557,0.10326
2009,46-65 y.,East,More optimistic than pessimistic,0.42234,687,1633,0.39838,0.44631
2009,46-65 y.,East,More pessimistic than optimistic,0.38228,625,1633,0.35870,0.40586
2009,46-65 y.,East,Pessimistic,0.10596,143,1633,0.09103,0.12090
2009,66 and older,West,Optimistic,0.13689,397,3029,0.12464,0.14913
2009,66 and older,West,More optimistic than pessimistic,0.44056,1380,3029,0.42287,0.45824
2009,66 and older,West,More pessimistic than optimistic,0.33480,1002,3029,0.31799,0.35161
2009,66 and older,West,Pessimistic,0.08776,250,3029,0.07768,0.09784
2009,66 and older,East,Optimistic,0.07418,88,1116,0.05880,0.08956
2009,66 and older,East,More optimistic than pessimistic,0.35914,408,1116,0.33098,0.38730
2009,66 and older,East,More pessimistic than optimistic,0.45364,487,1116,0.42442,0.48286
2009,66 and older,East,Pessimistic,0.11303,133,1116,0.09445,0.13162
2014,17-29 y.,West,Optimistic,0.45264,1555,3561,0.43629,0.46899
2014,17-29 y.,West,More optimistic than pessimistic,0.43920,1578,3561,0.42290,0.45550
2014,17-29 y.,West,More pessimistic than optimistic,0.09027,364,3561,0.08086,0.09968
2014,17-29 y.,West,Pessimistic,0.01789,64,3561,0.01354,0.02225
2014,17-29 y.,East,Optimistic,0.34047,265,686,0.30498,0.37595
2014,17-29 y.,East,More optimistic than pessimistic,0.45613,319,686,0.41883,0.49343
2014,17-29 y.,East,More pessimistic than optimistic,0.17827,102,686,0.14961,0.20694
2014,30-45 y.,West,Optimistic,0.36015,2485,6848,0.34878,0.37152
2014,30-45 y.,West,More optimistic than pessimistic,0.50503,3475,6848,0.49319,0.51687
2014,30-45 y.,West,More pessimistic than optimistic,0.11718,773,6848,0.10956,0.12480
2014,30-45 y.,West,Pessimistic,0.01764,115,6848,0.01452,0.02076
2014,30-45 y.,East,Optimistic,0.31573,517,1616,0.29306,0.33840
2014,30-45 y.,East,More optimistic than pessimistic,0.53163,854,1616,0.50729,0.55597
2014,30-45 y.,East,More pessimistic than optimistic,0.13214,201,1616,0.11563,0.14866
2014,30-45 y.,East,Pessimistic,0.02049,44,1616,0.01358,0.02740
2014,46-65 y.,West,Optimistic,0.26195,1988,7241,0.25182,0.27208
2014,46-65 y.,West,More optimistic than pessimistic,0.53980,3901,7241,0.52832,0.55128
2014,46-65 y.,West,More pessimistic than optimistic,0.17348,1164,7241,0.16475,0.18220
2014,46-65 y.,West,Pessimistic,0.02477,188,7241,0.02119,0.02835
2014,46-65 y.,East,Optimistic,0.22523,491,2013,0.20697,0.24348
2014,46-65 y.,East,More optimistic than pessimistic,0.49453,1001,2013,0.47269,0.51638
2014,46-65 y.,East,More pessimistic than optimistic,0.22284,421,2013,0.20466,0.24103
2014,46-65 y.,East,Pessimistic,0.05740,100,2013,0.04723,0.06756
2014,66 and older,West,Optimistic,0.21373,822,3694,0.20051,0.22696
2014,66 and older,West,More optimistic than pessimistic,0.53808,2014,3694,0.52200,0.55416
2014,66 and older,West,More pessimistic than optimistic,0.20967,726,3694,0.19654,0.22280
2014,66 and older,West,Pessimistic,0.03852,132,3694,0.03231,0.04473
2014,66 and older,East,Optimistic,0.17559,215,1220,0.15424,0.19695
2014,66 and older,East,More optimistic than pessimistic,0.52368,667,1220,0.49564,0.55171
2014,66 and older,East,More pessimistic than optimistic,0.24581,279,1220,0.22164,0.26999
2014,66 and older,East,Pessimistic,0.05491,59,1220,0.04213,0.06770
2019,17-29 y.,West,Optimistic,0.35391,1136,3153,0.33722,0.37061
2019,17-29 y.,West,More optimistic than pessimistic,0.49585,1503,3153,0.47840,0.51331
2019,17-29 y.,West,More pessimistic than optimistic,0.12807,450,3153,0.11641,0.13974
2019,17-29 y.,West,Pessimistic,0.02216,64,3153,0.01702,0.02730
2019,17-29 y.,East,Optimistic,0.33171,200,609,0.29428,0.36913
2019,17-29 y.,East,More optimistic than pessimistic,0.48434,298,609,0.44461,0.52406
2019,17-29 y.,East,More pessimistic than optimistic,0.15305,111,609,0.12443,0.18167
2019,30-45 y.,West,Optimistic,0.31841,1641,4894,0.30536,0.33147
2019,30-45 y.,West,More optimistic than pessimistic,0.52959,2569,4894,0.51560,0.54357
2019,30-45 y.,West,More pessimistic than optimistic,0.13364,588,4894,0.12410,0.14317
2019,30-45 y.,West,Pessimistic,0.01836,96,4894,0.01460,0.02212
2019,30-45 y.,East,Optimistic,0.25516,380,1323,0.23166,0.27866
2019,30-45 y.,East,More optimistic than pessimistic,0.52504,681,1323,0.49812,0.55196
2019,30-45 y.,East,More pessimistic than optimistic,0.19646,228,1323,0.17504,0.21788
2019,30-45 y.,East,Pessimistic,0.02334,34,1323,0.01520,0.03147
2019,46-65 y.,West,Optimistic,0.25380,2205,8040,0.24429,0.26332
2019,46-65 y.,West,More optimistic than pessimistic,0.52748,4279,8040,0.51657,0.53839
2019,46-65 y.,West,More pessimistic than optimistic,0.18235,1327,8040,0.17391,0.19079
2019,46-65 y.,West,Pessimistic,0.03636,229,8040,0.03227,0.04046
2019,46-65 y.,East,Optimistic,0.22861,582,2255,0.21127,0.24595
2019,46-65 y.,East,More optimistic than pessimistic,0.49985,1131,2255,0.47921,0.52049
2019,46-65 y.,East,More pessimistic than optimistic,0.22330,460,2255,0.20610,0.24049
2019,46-65 y.,East,Pessimistic,0.04825,82,2255,0.03940,0.05709
2019,66 and older,West,Optimistic,0.20594,867,3835,0.19314,0.21874
2019,66 and older,West,More optimistic than pessimistic,0.52920,2041,3835,0.51340,0.54500
2019,66 and older,West,More pessimistic than optimistic,0.22788,810,3835,0.21461,0.24116
2019,66 and older,West,Pessimistic,0.03697,117,3835,0.03100,0.04295
2019,66 and older,East,Optimistic,0.15726,232,1292,0.13740,0.17711
2019,66 and older,East,More optimistic than pessimistic,0.50908,662,1292,0.48181,0.53635
2019,66 and older,East,More pessimistic than optimistic,0.28027,341,1292,0.25577,0.30477
2019,66 and older,East,Pessimistic,0.05339,57,1292,0.04113,0.06566
