year,regtyp,sex,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Urban regions,female,Pessimistic,0.02446,220,9529,0.02136,0.02756
2014,Rural regions,male,Optimistic,0.30314,1399,4334,0.28946,0.31683
2014,Rural regions,male,More optimistic than pessimistic,0.49901,2138,4334,0.48413,0.51390
2014,Rural regions,male,More pessimistic than optimistic,0.16149,650,4334,0.15053,0.17245
2014,Rural regions,male,Pessimistic,0.03636,147,4334,0.03078,0.04193
2014,Rural regions,female,Optimistic,0.26707,1472,5018,0.25482,0.27931
2014,Rural regions,female,More optimistic than pessimistic,0.52538,2606,5018,0.51156,0.53920
2014,Rural regions,female,More pessimistic than optimistic,0.17278,785,5018,0.16232,0.18324
2014,Rural regions,female,Pessimistic,0.03478,155,5018,0.02971,0.03985
2019,No answer / don't know,male,Optimistic,0.32889,94,286,0.27434,0.38343
2019,No answer / don't know,male,More optimistic than pessimistic,0.45452,136,286,0.39671,0.51233
2019,No answer / don't know,male,More pessimistic than optimistic,0.18229,56,286,0.13747,0.22712
2019,No answer / don't know,female,Optimistic,0.21654,56,244,0.16475,0.26833
2019,No answer / don't know,female,More optimistic than pessimistic,0.49080,123,244,0.42794,0.55365
2019,No answer / don't know,female,More pessimistic than optimistic,0.26322,65,244,0.20784,0.31859
2019,Urban regions,male,Optimistic,0.28043,2295,7701,0.27040,0.29047
2019,Urban regions,male,More optimistic than pessimistic,0.50791,3914,7701,0.49675,0.51908
2019,Urban regions,male,More pessimistic than optimistic,0.18292,1287,7701,0.17429,0.19156
2019,Urban regions,male,Pessimistic,0.02873,205,7701,0.02500,0.03246
2019,Urban regions,female,Optimistic,0.26211,2341,8540,0.25278,0.27143
2019,Urban regions,female,More optimistic than pessimistic,0.53207,4601,8540,0.52149,0.54266
2019,Urban regions,female,More pessimistic than optimistic,0.17380,1395,8540,0.16576,0.18184
2019,Urban regions,female,Pessimistic,0.03202,203,8540,0.02829,0.03575
2019,Rural regions,male,Optimistic,0.25991,1239,4179,0.24661,0.27321
2019,Rural regions,male,More optimistic than pessimistic,0.50916,2065,4179,0.49400,0.52432
2019,Rural regions,male,More pessimistic than optimistic,0.19005,729,4179,0.17815,0.20195
2019,Rural regions,male,Pessimistic,0.04088,146,4179,0.03488,0.04689
2019,Rural regions,female,Optimistic,0.24927,1237,4525,0.23667,0.26188
2019,Rural regions,female,More optimistic than pessimistic,0.53630,2354,4525,0.52177,0.55084
2019,Rural regions,female,More pessimistic than optimistic,0.18510,804,4525,0.17378,0.19642
2019,Rural regions,female,Pessimistic,0.02933,130,4525,0.02441,0.03424
