year,quintil_oecd,sampreg,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,2nd Quintile,East,Pessimistic,0.08222,98,1067,0.06573,0.09872
2009,3rd Quintile,West,Optimistic,0.17946,418,2324,0.16386,0.19507
2009,3rd Quintile,West,More optimistic than pessimistic,0.45011,1104,2324,0.42987,0.47034
2009,3rd Quintile,West,More pessimistic than optimistic,0.30464,664,2324,0.28593,0.32336
2009,3rd Quintile,West,Pessimistic,0.06579,138,2324,0.05571,0.07587
2009,3rd Quintile,East,Optimistic,0.13648,131,1075,0.11595,0.15701
2009,3rd Quintile,East,More optimistic than pessimistic,0.45041,511,1075,0.42065,0.48017
2009,3rd Quintile,East,More pessimistic than optimistic,0.34351,373,1075,0.31511,0.37191
2009,3rd Quintile,East,Pessimistic,0.06960,60,1075,0.05438,0.08482
2009,4th Quintile,West,Optimistic,0.17745,486,2958,0.16368,0.19122
2009,4th Quintile,West,More optimistic than pessimistic,0.50063,1520,2958,0.48261,0.51865
2009,4th Quintile,West,More pessimistic than optimistic,0.27237,787,2958,0.25632,0.28841
2009,4th Quintile,West,Pessimistic,0.04955,165,2958,0.04172,0.05737
2009,4th Quintile,East,Optimistic,0.11517,89,802,0.09306,0.13728
2009,4th Quintile,East,More optimistic than pessimistic,0.49030,407,802,0.45568,0.52492
2009,4th Quintile,East,More pessimistic than optimistic,0.34747,265,802,0.31450,0.38045
2009,4th Quintile,East,Pessimistic,0.04706,41,802,0.03239,0.06172
2009,5th Quintile,West,Optimistic,0.16979,731,4126,0.15833,0.18124
2009,5th Quintile,West,More optimistic than pessimistic,0.54030,2228,4126,0.52509,0.55551
2009,5th Quintile,West,More pessimistic than optimistic,0.25914,1027,4126,0.24577,0.27251
2009,5th Quintile,West,Pessimistic,0.03077,140,4126,0.02550,0.03604
2009,5th Quintile,East,Optimistic,0.15712,105,639,0.12888,0.18536
2009,5th Quintile,East,More optimistic than pessimistic,0.56807,369,639,0.52963,0.60651
2009,5th Quintile,East,More pessimistic than optimistic,0.23664,165,639,0.20366,0.26962
2014,1st Quintile,West,Optimistic,0.31178,1461,4333,0.29798,0.32557
2014,1st Quintile,West,More optimistic than pessimistic,0.42401,1903,4333,0.40930,0.43873
2014,1st Quintile,West,More pessimistic than optimistic,0.21135,772,4333,0.19919,0.22351
2014,1st Quintile,West,Pessimistic,0.05286,197,4333,0.04620,0.05952
2014,1st Quintile,East,Optimistic,0.25964,422,1418,0.23681,0.28247
2014,1st Quintile,East,More optimistic than pessimistic,0.43382,607,1418,0.40801,0.45962
2014,1st Quintile,East,More pessimistic than optimistic,0.23382,286,1418,0.21178,0.25586
2014,1st Quintile,East,Pessimistic,0.07272,103,1418,0.05920,0.08624
2014,2nd Quintile,West,Optimistic,0.30807,1374,4074,0.29389,0.32225
2014,2nd Quintile,West,More optimistic than pessimistic,0.48236,1965,4074,0.46702,0.49771
2014,2nd Quintile,West,More pessimistic than optimistic,0.17880,627,4074,0.16703,0.19057
2014,2nd Quintile,West,Pessimistic,0.03077,108,4074,0.02546,0.03607
2014,2nd Quintile,East,Optimistic,0.21170,333,1390,0.19022,0.23319
2014,2nd Quintile,East,More optimistic than pessimistic,0.52584,723,1390,0.49958,0.55210
2014,2nd Quintile,East,More pessimistic than optimistic,0.21930,281,1390,0.19754,0.24106
2014,2nd Quintile,East,Pessimistic,0.04316,53,1390,0.03247,0.05385
2014,3rd Quintile,West,Optimistic,0.30133,1261,3972,0.28706,0.31561
2014,3rd Quintile,West,More optimistic than pessimistic,0.52174,2072,3972,0.50620,0.53728
2014,3rd Quintile,West,More pessimistic than optimistic,0.15039,550,3972,0.13927,0.16150
2014,3rd Quintile,West,Pessimistic,0.02654,89,3972,0.02154,0.03154
2014,3rd Quintile,East,Optimistic,0.24291,294,1168,0.21831,0.26752
2014,3rd Quintile,East,More optimistic than pessimistic,0.49052,614,1168,0.46184,0.51920
2014,3rd Quintile,East,More pessimistic than optimistic,0.22917,221,1168,0.20506,0.25329
2014,3rd Quintile,East,Pessimistic,0.03739,39,1168,0.02650,0.04827
2014,4th Quintile,West,Optimistic,0.29009,1281,4219,0.27639,0.30378
2014,4th Quintile,West,More optimistic than pessimistic,0.55778,2314,4219,0.54280,0.57277
2014,4th Quintile,West,More pessimistic than optimistic,0.13759,562,4219,0.12720,0.14799
2014,4th Quintile,West,Pessimistic,0.01454,62,4219,0.01093,0.01815
2014,4th Quintile,East,Optimistic,0.26764,259,909,0.23884,0.29644
2014,4th Quintile,East,More optimistic than pessimistic,0.55105,508,909,0.51870,0.58340
2014,4th Quintile,East,More pessimistic than optimistic,0.15641,142,909,0.13279,0.18004
2014,5th Quintile,West,Optimistic,0.31804,1471,4739,0.30478,0.33130
2014,5th Quintile,West,More optimistic than pessimistic,0.56033,2712,4739,0.54620,0.57447
2014,5th Quintile,West,More pessimistic than optimistic,0.11278,514,4739,0.10377,0.12179
2014,5th Quintile,West,Pessimistic,0.00884,42,4739,0.00618,0.01151
2014,5th Quintile,East,Optimistic,0.29193,180,642,0.25673,0.32713
2014,5th Quintile,East,More optimistic than pessimistic,0.56986,389,642,0.53153,0.60819
2014,5th Quintile,East,More pessimistic than optimistic,0.11247,73,642,0.08801,0.13693
2019,1st Quintile,West,Optimistic,0.28694,1050,3185,0.27123,0.30265
2019,1st Quintile,West,More optimistic than pessimistic,0.45535,1404,3185,0.43806,0.47265
2019,1st Quintile,West,More pessimistic than optimistic,0.20089,566,3185,0.18697,0.21481
2019,1st Quintile,West,Pessimistic,0.05682,165,3185,0.04878,0.06486
2019,1st Quintile,East,Optimistic,0.26309,314,1190,0.23806,0.28811
2019,1st Quintile,East,More optimistic than pessimistic,0.39551,481,1190,0.36772,0.42330
2019,1st Quintile,East,More pessimistic than optimistic,0.28291,327,1190,0.25730,0.30851
2019,1st Quintile,East,Pessimistic,0.05850,68,1190,0.04516,0.07184
2019,2nd Quintile,West,Optimistic,0.28098,1021,3451,0.26598,0.29598
2019,2nd Quintile,West,More optimistic than pessimistic,0.49333,1706,3451,0.47665,0.51001
2019,2nd Quintile,West,More pessimistic than optimistic,0.18260,607,3451,0.16971,0.19549
2019,2nd Quintile,West,Pessimistic,0.04309,117,3451,0.03632,0.04987
2019,2nd Quintile,East,Optimistic,0.19731,288,1269,0.17541,0.21922
2019,2nd Quintile,East,More optimistic than pessimistic,0.52140,639,1269,0.49391,0.54890
2019,2nd Quintile,East,More pessimistic than optimistic,0.24576,294,1269,0.22206,0.26946
2019,2nd Quintile,East,Pessimistic,0.03552,48,1269,0.02534,0.04571
2019,3rd Quintile,West,Optimistic,0.27611,943,3320,0.26090,0.29132
2019,3rd Quintile,West,More optimistic than pessimistic,0.50883,1732,3320,0.49182,0.52584
2019,3rd Quintile,West,More pessimistic than optimistic,0.18245,563,3320,0.16931,0.19559
2019,3rd Quintile,West,Pessimistic,0.03261,82,3320,0.02657,0.03866
2019,3rd Quintile,East,Optimistic,0.20956,253,1063,0.18509,0.23404
2019,3rd Quintile,East,More optimistic than pessimistic,0.53247,563,1063,0.50246,0.56248
2019,3rd Quintile,East,More pessimistic than optimistic,0.20634,208,1063,0.18200,0.23068
2019,3rd Quintile,East,Pessimistic,0.05163,39,1063,0.03832,0.06494
2019,4th Quintile,West,Optimistic,0.27490,995,3498,0.26010,0.28969
2019,4th Quintile,West,More optimistic than pessimistic,0.54253,1906,3498,0.52602,0.55904
2019,4th Quintile,West,More pessimistic than optimistic,0.16534,544,3498,0.15303,0.17765
2019,4th Quintile,West,Pessimistic,0.01724,53,3498,0.01292,0.02155
2019,4th Quintile,East,Optimistic,0.23197,185,726,0.20125,0.26270
2019,4th Quintile,East,More optimistic than pessimistic,0.55584,421,726,0.51968,0.59201
2019,4th Quintile,East,More pessimistic than optimistic,0.18263,120,726,0.15450,0.21075
2019,5th Quintile,West,Optimistic,0.25115,1053,4186,0.23801,0.26428
2019,5th Quintile,West,More optimistic than pessimistic,0.59605,2513,4186,0.58118,0.61091
2019,5th Quintile,West,More pessimistic than optimistic,0.14326,580,4186,0.13265,0.15388
2019,5th Quintile,West,Pessimistic,0.00954,40,4186,0.00660,0.01249
2019,5th Quintile,East,Optimistic,0.24944,146,601,0.21482,0.28407
2019,5th Quintile,East,More optimistic than pessimistic,0.58395,366,601,0.54451,0.62339
2019,5th Quintile,East,More pessimistic than optimistic,0.14920,89,601,0.12069,0.17771
