year,quintil_oecd,regtyp,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,2nd Quintile,Rural regions,Pessimistic,0.08042,120,1420,0.06627,0.09457
2005,3rd Quintile,Urban regions,Optimistic,0.19023,473,2312,0.17423,0.20623
2005,3rd Quintile,Urban regions,More optimistic than pessimistic,0.47166,1075,2312,0.45131,0.49201
2005,3rd Quintile,Urban regions,More pessimistic than optimistic,0.27317,642,2312,0.25500,0.29133
2005,3rd Quintile,Urban regions,Pessimistic,0.06495,122,2312,0.05490,0.07499
2005,3rd Quintile,Rural regions,Optimistic,0.18887,243,1427,0.16856,0.20919
2005,3rd Quintile,Rural regions,More optimistic than pessimistic,0.44342,655,1427,0.41763,0.46920
2005,3rd Quintile,Rural regions,More pessimistic than optimistic,0.30391,427,1427,0.28004,0.32778
2005,3rd Quintile,Rural regions,Pessimistic,0.06380,102,1427,0.05112,0.07649
2005,4th Quintile,Urban regions,Optimistic,0.19804,582,2779,0.18322,0.21286
2005,4th Quintile,Urban regions,More optimistic than pessimistic,0.48891,1350,2779,0.47032,0.50749
2005,4th Quintile,Urban regions,More pessimistic than optimistic,0.26084,701,2779,0.24451,0.27717
2005,4th Quintile,Urban regions,Pessimistic,0.05221,146,2779,0.04394,0.06049
2005,4th Quintile,Rural regions,Optimistic,0.20050,313,1499,0.18022,0.22077
2005,4th Quintile,Rural regions,More optimistic than pessimistic,0.45469,699,1499,0.42947,0.47991
2005,4th Quintile,Rural regions,More pessimistic than optimistic,0.29591,416,1499,0.27279,0.31902
2005,4th Quintile,Rural regions,Pessimistic,0.04891,71,1499,0.03799,0.05983
2005,5th Quintile,Urban regions,Optimistic,0.21450,962,4393,0.20236,0.22664
2005,5th Quintile,Urban regions,More optimistic than pessimistic,0.53954,2448,4393,0.52480,0.55428
2005,5th Quintile,Urban regions,More pessimistic than optimistic,0.21908,892,4393,0.20685,0.23132
2005,5th Quintile,Urban regions,Pessimistic,0.02688,91,4393,0.02209,0.03166
2005,5th Quintile,Rural regions,Optimistic,0.20370,323,1437,0.18287,0.22453
2005,5th Quintile,Rural regions,More optimistic than pessimistic,0.49035,757,1437,0.46449,0.51621
2005,5th Quintile,Rural regions,More pessimistic than optimistic,0.26076,317,1437,0.23805,0.28346
2005,5th Quintile,Rural regions,Pessimistic,0.04520,40,1437,0.03445,0.05594
2009,1st Quintile,Urban regions,Optimistic,0.19130,346,1789,0.17307,0.20953
2009,1st Quintile,Urban regions,More optimistic than pessimistic,0.41747,749,1789,0.39461,0.44033
2009,1st Quintile,Urban regions,More pessimistic than optimistic,0.29598,527,1789,0.27482,0.31714
2009,1st Quintile,Urban regions,Pessimistic,0.09525,167,1789,0.08165,0.10886
2009,1st Quintile,Rural regions,Optimistic,0.17896,173,1059,0.15586,0.20206
2009,1st Quintile,Rural regions,More optimistic than pessimistic,0.35628,385,1059,0.32742,0.38513
2009,1st Quintile,Rural regions,More pessimistic than optimistic,0.36153,382,1059,0.33258,0.39048
2009,1st Quintile,Rural regions,Pessimistic,0.10323,119,1059,0.08490,0.12157
2009,2nd Quintile,Urban regions,Optimistic,0.16501,314,1883,0.14824,0.18178
2009,2nd Quintile,Urban regions,More optimistic than pessimistic,0.41483,800,1883,0.39257,0.43709
2009,2nd Quintile,Urban regions,More pessimistic than optimistic,0.34833,634,1883,0.32680,0.36986
2009,2nd Quintile,Urban regions,Pessimistic,0.07183,135,1883,0.06016,0.08349
2009,2nd Quintile,Rural regions,Optimistic,0.15157,180,1261,0.13177,0.17137
2009,2nd Quintile,Rural regions,More optimistic than pessimistic,0.43877,540,1261,0.41137,0.46617
2009,2nd Quintile,Rural regions,More pessimistic than optimistic,0.33031,442,1261,0.30434,0.35628
2009,2nd Quintile,Rural regions,Pessimistic,0.07935,99,1261,0.06442,0.09427
2009,3rd Quintile,Urban regions,Optimistic,0.17074,341,2021,0.15433,0.18715
2009,3rd Quintile,Urban regions,More optimistic than pessimistic,0.46216,972,2021,0.44042,0.48390
2009,3rd Quintile,Urban regions,More pessimistic than optimistic,0.30610,592,2021,0.28600,0.32620
2009,3rd Quintile,Urban regions,Pessimistic,0.06099,116,2021,0.05056,0.07143
2009,3rd Quintile,Rural regions,Optimistic,0.16833,208,1378,0.14856,0.18809
2009,3rd Quintile,Rural regions,More optimistic than pessimistic,0.42924,643,1378,0.40309,0.45538
2009,3rd Quintile,Rural regions,More pessimistic than optimistic,0.32593,445,1378,0.30118,0.35069
2009,3rd Quintile,Rural regions,Pessimistic,0.07650,82,1378,0.06247,0.09054
2009,4th Quintile,Urban regions,Optimistic,0.17710,397,2448,0.16197,0.19223
2009,4th Quintile,Urban regions,More optimistic than pessimistic,0.50385,1240,2448,0.48404,0.52366
2009,4th Quintile,Urban regions,More pessimistic than optimistic,0.26933,666,2448,0.25175,0.28690
2009,4th Quintile,Urban regions,Pessimistic,0.04972,145,2448,0.04111,0.05834
2009,4th Quintile,Rural regions,Optimistic,0.14929,178,1312,0.13000,0.16858
2009,4th Quintile,Rural regions,More optimistic than pessimistic,0.48945,687,1312,0.46239,0.51651
2009,4th Quintile,Rural regions,More pessimistic than optimistic,0.31322,386,1312,0.28812,0.33833
2009,4th Quintile,Rural regions,Pessimistic,0.04804,61,1312,0.03646,0.05961
2009,5th Quintile,Urban regions,Optimistic,0.17108,620,3532,0.15866,0.18351
2009,5th Quintile,Urban regions,More optimistic than pessimistic,0.55331,1927,3532,0.53692,0.56971
2009,5th Quintile,Urban regions,More pessimistic than optimistic,0.24562,860,3532,0.23142,0.25981
2009,5th Quintile,Urban regions,Pessimistic,0.02999,125,3532,0.02436,0.03561
2009,5th Quintile,Rural regions,Optimistic,0.16108,216,1262,0.14079,0.18136
2009,5th Quintile,Rural regions,More optimistic than pessimistic,0.51225,670,1262,0.48466,0.53984
2009,5th Quintile,Rural regions,More pessimistic than optimistic,0.29074,332,1262,0.26568,0.31581
2009,5th Quintile,Rural regions,Pessimistic,0.03593,44,1262,0.02566,0.04621
2014,1st Quintile,Urban regions,Optimistic,0.31022,1213,3662,0.29523,0.32520
2014,1st Quintile,Urban regions,More optimistic than pessimistic,0.43195,1604,3662,0.41591,0.44800
2014,1st Quintile,Urban regions,More pessimistic than optimistic,0.20949,679,3662,0.19631,0.22267
2014,1st Quintile,Urban regions,Pessimistic,0.04834,166,3662,0.04139,0.05529
2014,1st Quintile,Rural regions,Optimistic,0.27809,670,2089,0.25887,0.29731
2014,1st Quintile,Rural regions,More optimistic than pessimistic,0.41501,906,2089,0.39387,0.43614
2014,1st Quintile,Rural regions,More pessimistic than optimistic,0.23096,379,2089,0.21288,0.24904
2014,1st Quintile,Rural regions,Pessimistic,0.07595,134,2089,0.06458,0.08731
2014,2nd Quintile,Urban regions,Optimistic,0.29967,1091,3351,0.28415,0.31518
2014,2nd Quintile,Urban regions,More optimistic than pessimistic,0.47326,1606,3351,0.45635,0.49017
2014,2nd Quintile,Urban regions,More pessimistic than optimistic,0.19275,556,3351,0.17939,0.20610
2014,2nd Quintile,Urban regions,Pessimistic,0.03433,98,3351,0.02816,0.04049
2014,2nd Quintile,Rural regions,Optimistic,0.26345,616,2113,0.24466,0.28223
2014,2nd Quintile,Rural regions,More optimistic than pessimistic,0.52430,1082,2113,0.50300,0.54560
2014,2nd Quintile,Rural regions,More pessimistic than optimistic,0.17994,352,2113,0.16355,0.19632
2014,2nd Quintile,Rural regions,Pessimistic,0.03232,63,2113,0.02477,0.03986
2014,3rd Quintile,Urban regions,Optimistic,0.28630,971,3173,0.27057,0.30203
2014,3rd Quintile,Urban regions,More optimistic than pessimistic,0.51937,1662,3173,0.50198,0.53676
2014,3rd Quintile,Urban regions,More pessimistic than optimistic,0.16698,468,3173,0.15400,0.17996
2014,3rd Quintile,Urban regions,Pessimistic,0.02735,72,3173,0.02167,0.03303
2014,3rd Quintile,Rural regions,Optimistic,0.29611,584,1967,0.27593,0.31629
2014,3rd Quintile,Rural regions,More optimistic than pessimistic,0.50909,1024,1967,0.48699,0.53119
2014,3rd Quintile,Rural regions,More pessimistic than optimistic,0.16384,303,1967,0.14748,0.18020
2014,3rd Quintile,Rural regions,Pessimistic,0.03096,56,1967,0.02330,0.03861
2014,4th Quintile,Urban regions,Optimistic,0.28730,981,3345,0.27196,0.30264
2014,4th Quintile,Urban regions,More optimistic than pessimistic,0.54993,1852,3345,0.53307,0.56679
2014,4th Quintile,Urban regions,More pessimistic than optimistic,0.14804,462,3345,0.13600,0.16007
2014,4th Quintile,Urban regions,Pessimistic,0.01473,50,3345,0.01065,0.01882
2014,4th Quintile,Rural regions,Optimistic,0.28526,559,1802,0.26440,0.30611
2014,4th Quintile,Rural regions,More optimistic than pessimistic,0.57061,970,1802,0.54775,0.59347
2014,4th Quintile,Rural regions,More pessimistic than optimistic,0.12515,242,1802,0.10987,0.14043
2014,4th Quintile,Rural regions,Pessimistic,0.01899,31,1802,0.01268,0.02529
2014,5th Quintile,Urban regions,Optimistic,0.31755,1209,4011,0.30314,0.33196
2014,5th Quintile,Urban regions,More optimistic than pessimistic,0.56683,2340,4011,0.55149,0.58217
2014,5th Quintile,Urban regions,More pessimistic than optimistic,0.10761,430,4011,0.09802,0.11720
2014,5th Quintile,Urban regions,Pessimistic,0.00801,32,4011,0.00525,0.01077
2014,5th Quintile,Rural regions,Optimistic,0.30909,442,1360,0.28452,0.33366
2014,5th Quintile,Rural regions,More optimistic than pessimistic,0.54273,761,1360,0.51624,0.56922
2014,5th Quintile,Rural regions,More pessimistic than optimistic,0.12974,157,1360,0.11187,0.14760
2019,1st Quintile,Urban regions,Optimistic,0.27775,849,2738,0.26097,0.29453
2019,1st Quintile,Urban regions,More optimistic than pessimistic,0.45065,1207,2738,0.43201,0.46929
2019,1st Quintile,Urban regions,More pessimistic than optimistic,0.21667,552,2738,0.20123,0.23210
2019,1st Quintile,Urban regions,Pessimistic,0.05494,130,2738,0.04640,0.06348
2019,1st Quintile,Rural regions,Optimistic,0.28952,515,1637,0.26755,0.31150
2019,1st Quintile,Rural regions,More optimistic than pessimistic,0.42187,678,1637,0.39794,0.44580
2019,1st Quintile,Rural regions,More pessimistic than optimistic,0.22648,341,1637,0.20619,0.24676
2019,1st Quintile,Rural regions,Pessimistic,0.06213,103,1637,0.05044,0.07383
2019,2nd Quintile,Urban regions,Optimistic,0.27124,812,2834,0.25487,0.28762
2019,2nd Quintile,Urban regions,More optimistic than pessimistic,0.48678,1381,2834,0.46838,0.50519
2019,2nd Quintile,Urban regions,More pessimistic than optimistic,0.19869,537,2834,0.18400,0.21339
2019,2nd Quintile,Urban regions,Pessimistic,0.04328,104,2834,0.03579,0.05078
2019,2nd Quintile,Rural regions,Optimistic,0.24761,497,1886,0.22813,0.26710
2019,2nd Quintile,Rural regions,More optimistic than pessimistic,0.52229,964,1886,0.49974,0.54484
2019,2nd Quintile,Rural regions,More pessimistic than optimistic,0.19196,364,1886,0.17418,0.20974
2019,2nd Quintile,Rural regions,Pessimistic,0.03814,61,1886,0.02949,0.04678
2019,3rd Quintile,Urban regions,Optimistic,0.28502,767,2724,0.26807,0.30198
2019,3rd Quintile,Urban regions,More optimistic than pessimistic,0.49930,1424,2724,0.48052,0.51808
2019,3rd Quintile,Urban regions,More pessimistic than optimistic,0.18342,464,2724,0.16888,0.19795
2019,3rd Quintile,Urban regions,Pessimistic,0.03226,69,2724,0.02562,0.03890
2019,3rd Quintile,Rural regions,Optimistic,0.22028,429,1659,0.20033,0.24023
2019,3rd Quintile,Rural regions,More optimistic than pessimistic,0.54158,871,1659,0.51759,0.56556
2019,3rd Quintile,Rural regions,More pessimistic than optimistic,0.19403,307,1659,0.17499,0.21306
2019,3rd Quintile,Rural regions,Pessimistic,0.04411,52,1659,0.03423,0.05400
2019,4th Quintile,Urban regions,Optimistic,0.27068,760,2749,0.25406,0.28729
2019,4th Quintile,Urban regions,More optimistic than pessimistic,0.54797,1520,2749,0.52936,0.56657
2019,4th Quintile,Urban regions,More pessimistic than optimistic,0.16217,428,2749,0.14839,0.17596
2019,4th Quintile,Urban regions,Pessimistic,0.01918,41,2749,0.01405,0.02431
2019,4th Quintile,Rural regions,Optimistic,0.26371,420,1463,0.24112,0.28630
2019,4th Quintile,Rural regions,More optimistic than pessimistic,0.53768,807,1463,0.51212,0.56323
2019,4th Quintile,Rural regions,More pessimistic than optimistic,0.17965,236,1463,0.15997,0.19932
2019,5th Quintile,Urban regions,Optimistic,0.25042,844,3499,0.23606,0.26477
2019,5th Quintile,Urban regions,More optimistic than pessimistic,0.59465,2122,3499,0.57838,0.61092
2019,5th Quintile,Urban regions,More pessimistic than optimistic,0.14476,498,3499,0.13310,0.15643
2019,5th Quintile,Urban regions,Pessimistic,0.01017,35,3499,0.00685,0.01350
2019,5th Quintile,Rural regions,Optimistic,0.25286,355,1283,0.22907,0.27665
2019,5th Quintile,Rural regions,More optimistic than pessimistic,0.59602,757,1283,0.56915,0.62288
2019,5th Quintile,Rural regions,More pessimistic than optimistic,0.14065,171,1283,0.12162,0.15968
