year,migback,sampreg,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,East,Pessimistic,0.07542,323,4422,0.06764,0.08321
2009,Direct migration background,West,Optimistic,0.23106,324,1574,0.21023,0.25189
2009,Direct migration background,West,More optimistic than pessimistic,0.43113,723,1574,0.40666,0.45561
2009,Direct migration background,West,More pessimistic than optimistic,0.27573,424,1574,0.25365,0.29782
2009,Direct migration background,West,Pessimistic,0.06207,103,1574,0.05015,0.07399
2009,Indirect migration background,West,Optimistic,0.29219,191,645,0.25706,0.32731
2009,Indirect migration background,West,More optimistic than pessimistic,0.47609,330,645,0.43752,0.51466
2009,Indirect migration background,West,More pessimistic than optimistic,0.20236,124,645,0.17133,0.23339
2014,No migration background,West,Optimistic,0.28223,4314,14874,0.27499,0.28946
2014,No migration background,West,More optimistic than pessimistic,0.53590,8036,14874,0.52789,0.54392
2014,No migration background,West,More pessimistic than optimistic,0.15758,2188,14874,0.15172,0.16343
2014,No migration background,West,Pessimistic,0.02429,336,14874,0.02182,0.02677
2014,No migration background,East,Optimistic,0.24351,1301,5098,0.23173,0.25529
2014,No migration background,East,More optimistic than pessimistic,0.50680,2650,5098,0.49307,0.52052
2014,No migration background,East,More pessimistic than optimistic,0.20533,941,5098,0.19424,0.21642
2014,No migration background,East,Pessimistic,0.04437,206,5098,0.03871,0.05002
2014,Direct migration background,West,Optimistic,0.38136,1907,4873,0.36772,0.39500
2014,Direct migration background,West,More optimistic than pessimistic,0.43497,2184,4873,0.42105,0.44889
2014,Direct migration background,West,More pessimistic than optimistic,0.15143,652,4873,0.14136,0.16149
2014,Direct migration background,West,Pessimistic,0.03224,130,4873,0.02728,0.03720
2014,Direct migration background,East,Optimistic,0.35838,150,355,0.30842,0.40833
2014,Direct migration background,East,More optimistic than pessimistic,0.45322,152,355,0.40136,0.50507
2014,Direct migration background,East,More pessimistic than optimistic,0.15273,53,355,0.11526,0.19021
2014,Indirect migration background,West,Optimistic,0.41037,629,1597,0.38624,0.43450
2014,Indirect migration background,West,More optimistic than pessimistic,0.44717,748,1597,0.42278,0.47156
2014,Indirect migration background,West,More pessimistic than optimistic,0.12478,187,1597,0.10857,0.14100
2014,Indirect migration background,West,Pessimistic,0.01768,33,1597,0.01121,0.02414
2014,Indirect migration background,East,Optimistic,0.37813,37,76,0.26838,0.48788
2014,Indirect migration background,East,More optimistic than pessimistic,0.52402,39,76,0.41099,0.63705
2019,No migration background,West,Optimistic,0.24712,3964,14830,0.24018,0.25406
2019,No migration background,West,More optimistic than pessimistic,0.54127,8020,14830,0.53325,0.54929
2019,No migration background,West,More pessimistic than optimistic,0.18291,2487,14830,0.17668,0.18913
2019,No migration background,West,Pessimistic,0.02870,359,14830,0.02601,0.03138
2019,No migration background,East,Optimistic,0.21167,1213,5071,0.20043,0.22292
2019,No migration background,East,More optimistic than pessimistic,0.51690,2601,5071,0.50315,0.53066
2019,No migration background,East,More pessimistic than optimistic,0.22909,1071,5071,0.21752,0.24066
2019,No migration background,East,Pessimistic,0.04233,186,5071,0.03679,0.04788
2019,Direct migration background,West,Optimistic,0.35647,1363,3660,0.34095,0.37199
2019,Direct migration background,West,More optimistic than pessimistic,0.46184,1704,3660,0.44569,0.47799
2019,Direct migration background,West,More pessimistic than optimistic,0.14378,482,3660,0.13241,0.15515
2019,Direct migration background,West,Pessimistic,0.03791,111,3660,0.03172,0.04410
2019,Direct migration background,East,Optimistic,0.56550,141,308,0.51005,0.62095
2019,Direct migration background,East,More optimistic than pessimistic,0.30168,114,308,0.25034,0.35303
2019,Direct migration background,East,More pessimistic than optimistic,0.11574,53,308,0.07995,0.15153
2019,Indirect migration background,West,Optimistic,0.35622,522,1432,0.33140,0.38103
2019,Indirect migration background,West,More optimistic than pessimistic,0.48138,668,1432,0.45549,0.50727
2019,Indirect migration background,West,More pessimistic than optimistic,0.13919,206,1432,0.12126,0.15713
2019,Indirect migration background,West,Pessimistic,0.02321,36,1432,0.01541,0.03101
2019,Indirect migration background,East,Optimistic,0.37331,40,97,0.27655,0.47007
2019,Indirect migration background,East,More optimistic than pessimistic,0.44389,57,97,0.34450,0.54328
