year,migback,quintil_oecd,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,No migration background,2nd Quintile,Optimistic,0.16404,508,2913,0.15059,0.17749
2005,No migration background,2nd Quintile,More optimistic than pessimistic,0.42875,1251,2913,0.41077,0.44672
2005,No migration background,2nd Quintile,More pessimistic than optimistic,0.32408,917,2913,0.30708,0.34108
2005,No migration background,2nd Quintile,Pessimistic,0.08313,237,2913,0.07311,0.09316
2005,No migration background,3rd Quintile,Optimistic,0.17492,557,3160,0.16168,0.18817
2005,No migration background,3rd Quintile,More optimistic than pessimistic,0.46830,1478,3160,0.45090,0.48570
2005,No migration background,3rd Quintile,More pessimistic than optimistic,0.29040,926,3160,0.27457,0.30623
2005,No migration background,3rd Quintile,Pessimistic,0.06638,199,3160,0.05770,0.07506
2005,No migration background,4th Quintile,Optimistic,0.19024,758,3764,0.17770,0.20278
2005,No migration background,4th Quintile,More optimistic than pessimistic,0.48015,1801,3764,0.46419,0.49611
2005,No migration background,4th Quintile,More pessimistic than optimistic,0.27796,1012,3764,0.26364,0.29227
2005,No migration background,4th Quintile,Pessimistic,0.05165,193,3764,0.04458,0.05872
2005,No migration background,5th Quintile,Optimistic,0.20376,1152,5359,0.19298,0.21455
2005,No migration background,5th Quintile,More optimistic than pessimistic,0.52939,2946,5359,0.51603,0.54276
2005,No migration background,5th Quintile,More pessimistic than optimistic,0.23488,1143,5359,0.22353,0.24623
2005,No migration background,5th Quintile,Pessimistic,0.03196,118,5359,0.02725,0.03667
2005,Direct migration background,1st Quintile,Optimistic,0.20954,126,688,0.17910,0.23997
2005,Direct migration background,1st Quintile,More optimistic than pessimistic,0.39012,268,688,0.35365,0.42660
2005,Direct migration background,1st Quintile,More pessimistic than optimistic,0.32370,231,688,0.28871,0.35869
2005,Direct migration background,1st Quintile,Pessimistic,0.07664,63,688,0.05675,0.09653
2005,Direct migration background,2nd Quintile,Optimistic,0.21639,111,513,0.18072,0.25206
2005,Direct migration background,2nd Quintile,More optimistic than pessimistic,0.44999,260,513,0.40689,0.49308
2005,Direct migration background,2nd Quintile,More pessimistic than optimistic,0.27626,142,513,0.23753,0.31499
2005,Direct migration background,3rd Quintile,Optimistic,0.26954,112,396,0.22578,0.31330
2005,Direct migration background,3rd Quintile,More optimistic than pessimistic,0.42496,178,396,0.37621,0.47372
2005,Direct migration background,3rd Quintile,More pessimistic than optimistic,0.25292,106,396,0.21005,0.29578
2005,Direct migration background,4th Quintile,Optimistic,0.22955,86,339,0.18471,0.27438
2005,Direct migration background,4th Quintile,More optimistic than pessimistic,0.46830,174,339,0.41511,0.52150
2005,Direct migration background,4th Quintile,More pessimistic than optimistic,0.24377,79,339,0.19800,0.28954
2005,Direct migration background,5th Quintile,Optimistic,0.28627,94,318,0.23651,0.33603
2005,Direct migration background,5th Quintile,More optimistic than pessimistic,0.49740,176,318,0.44236,0.55244
2005,Direct migration background,5th Quintile,More pessimistic than optimistic,0.19341,48,318,0.14993,0.23689
2005,Indirect migration background,1st Quintile,Optimistic,0.42718,78,199,0.35828,0.49609
2005,Indirect migration background,1st Quintile,More optimistic than pessimistic,0.37229,89,199,0.30495,0.43963
2005,Indirect migration background,1st Quintile,More pessimistic than optimistic,0.15398,32,199,0.10370,0.20425
2005,Indirect migration background,2nd Quintile,Optimistic,0.30687,50,126,0.22602,0.38772
2005,Indirect migration background,2nd Quintile,More optimistic than pessimistic,0.53029,76,126,0.44280,0.61779
2005,Indirect migration background,3rd Quintile,Optimistic,0.28074,47,158,0.21045,0.35103
2005,Indirect migration background,3rd Quintile,More optimistic than pessimistic,0.43150,74,158,0.35402,0.50897
2005,Indirect migration background,3rd Quintile,More pessimistic than optimistic,0.22852,37,158,0.16284,0.29420
2005,Indirect migration background,4th Quintile,Optimistic,0.36404,51,125,0.27935,0.44873
2005,Indirect migration background,4th Quintile,More optimistic than pessimistic,0.45193,74,125,0.36433,0.53953
2005,Indirect migration background,5th Quintile,Optimistic,0.29649,39,122,0.21511,0.37786
2005,Indirect migration background,5th Quintile,More optimistic than pessimistic,0.53030,83,122,0.44137,0.61922
2009,No migration background,1st Quintile,Optimistic,0.16272,374,2162,0.14715,0.17828
2009,No migration background,1st Quintile,More optimistic than pessimistic,0.38616,836,2162,0.36563,0.40669
2009,No migration background,1st Quintile,More pessimistic than optimistic,0.34248,723,2162,0.32247,0.36248
2009,No migration background,1st Quintile,Pessimistic,0.10865,229,2162,0.09553,0.12177
2009,No migration background,2nd Quintile,Optimistic,0.13626,365,2621,0.12312,0.14940
2009,No migration background,2nd Quintile,More optimistic than pessimistic,0.43184,1118,2621,0.41287,0.45081
2009,No migration background,2nd Quintile,More pessimistic than optimistic,0.35506,936,2621,0.33674,0.37338
2009,No migration background,2nd Quintile,Pessimistic,0.07684,202,2621,0.06664,0.08704
2009,No migration background,3rd Quintile,Optimistic,0.15796,462,2991,0.14488,0.17103
2009,No migration background,3rd Quintile,More optimistic than pessimistic,0.44738,1416,2991,0.42956,0.46521
2009,No migration background,3rd Quintile,More pessimistic than optimistic,0.32469,936,2991,0.30790,0.34147
2009,No migration background,3rd Quintile,Pessimistic,0.06997,177,2991,0.06083,0.07911
2009,No migration background,4th Quintile,Optimistic,0.15695,483,3368,0.14467,0.16924
2009,No migration background,4th Quintile,More optimistic than pessimistic,0.50282,1724,3368,0.48593,0.51971
2009,No migration background,4th Quintile,More pessimistic than optimistic,0.28790,970,3368,0.27260,0.30319
2009,No migration background,4th Quintile,Pessimistic,0.05233,191,3368,0.04480,0.05985
2009,No migration background,5th Quintile,Optimistic,0.15915,753,4450,0.14840,0.16990
2009,No migration background,5th Quintile,More optimistic than pessimistic,0.54370,2419,4450,0.52906,0.55834
2009,No migration background,5th Quintile,More pessimistic than optimistic,0.26511,1120,4450,0.25214,0.27808
2009,No migration background,5th Quintile,Pessimistic,0.03204,158,4450,0.02687,0.03722
2009,Direct migration background,1st Quintile,Optimistic,0.22953,92,511,0.19303,0.26603
2009,Direct migration background,1st Quintile,More optimistic than pessimistic,0.39383,208,511,0.35143,0.43624
2009,Direct migration background,1st Quintile,More pessimistic than optimistic,0.28577,157,511,0.24656,0.32498
2009,Direct migration background,1st Quintile,Pessimistic,0.09087,54,511,0.06593,0.11582
2009,Direct migration background,2nd Quintile,Optimistic,0.23242,83,349,0.18804,0.27680
2009,Direct migration background,2nd Quintile,More optimistic than pessimistic,0.37393,159,349,0.32309,0.42477
2009,Direct migration background,2nd Quintile,More pessimistic than optimistic,0.31827,107,349,0.26933,0.36721
2009,Direct migration background,3rd Quintile,Optimistic,0.22520,54,270,0.17528,0.27512
2009,Direct migration background,3rd Quintile,More optimistic than pessimistic,0.46920,143,270,0.40956,0.52883
2009,Direct migration background,3rd Quintile,More pessimistic than optimistic,0.26665,73,270,0.21380,0.31949
2009,Direct migration background,4th Quintile,Optimistic,0.21091,56,249,0.16013,0.26168
2009,Direct migration background,4th Quintile,More optimistic than pessimistic,0.47350,133,249,0.41136,0.53565
2009,Direct migration background,4th Quintile,More pessimistic than optimistic,0.28262,60,249,0.22658,0.33866
2009,Direct migration background,5th Quintile,Optimistic,0.24773,50,207,0.18878,0.30668
2009,Direct migration background,5th Quintile,More optimistic than pessimistic,0.53996,107,207,0.47190,0.60803
2009,Direct migration background,5th Quintile,More pessimistic than optimistic,0.17696,50,207,0.12485,0.22908
2009,Indirect migration background,1st Quintile,Optimistic,0.29972,53,143,0.22437,0.37508
2009,Indirect migration background,1st Quintile,More optimistic than pessimistic,0.51415,90,143,0.43195,0.59636
2009,Indirect migration background,2nd Quintile,Optimistic,0.28311,46,142,0.20875,0.35747
2009,Indirect migration background,2nd Quintile,More optimistic than pessimistic,0.43402,63,142,0.35221,0.51583
2009,Indirect migration background,2nd Quintile,More pessimistic than optimistic,0.24254,33,142,0.17179,0.31328
2009,Indirect migration background,3rd Quintile,Optimistic,0.26380,33,89,0.17172,0.35588
2009,Indirect migration background,3rd Quintile,More optimistic than pessimistic,0.45839,56,89,0.35429,0.56250
2009,Indirect migration background,4th Quintile,Optimistic,0.33016,36,106,0.24021,0.42011
2009,Indirect migration background,4th Quintile,More optimistic than pessimistic,0.46117,70,106,0.36582,0.55652
2009,Indirect migration background,5th Quintile,Optimistic,0.28136,33,104,0.19452,0.36821
2009,Indirect migration background,5th Quintile,More optimistic than pessimistic,0.52835,71,104,0.43195,0.62476
2014,No migration background,1st Quintile,Optimistic,0.26879,921,3301,0.25366,0.28391
2014,No migration background,1st Quintile,More optimistic than pessimistic,0.43320,1468,3301,0.41629,0.45010
2014,No migration background,1st Quintile,More pessimistic than optimistic,0.23431,700,3301,0.21986,0.24876
2014,No migration background,1st Quintile,Pessimistic,0.06371,212,3301,0.05538,0.07204
2014,No migration background,2nd Quintile,Optimistic,0.24850,1003,3758,0.23468,0.26232
2014,No migration background,2nd Quintile,More optimistic than pessimistic,0.51209,1940,3758,0.49610,0.52807
2014,No migration background,2nd Quintile,More pessimistic than optimistic,0.20659,702,3758,0.19365,0.21954
2014,No migration background,2nd Quintile,Pessimistic,0.03282,113,3758,0.02712,0.03852
2014,No migration background,3rd Quintile,Optimistic,0.27334,1106,3971,0.25948,0.28721
2014,No migration background,3rd Quintile,More optimistic than pessimistic,0.52248,2133,3971,0.50694,0.53802
2014,No migration background,3rd Quintile,More pessimistic than optimistic,0.17162,619,3971,0.15989,0.18335
2014,No migration background,3rd Quintile,Pessimistic,0.03256,113,3971,0.02704,0.03808
2014,No migration background,4th Quintile,Optimistic,0.27209,1215,4277,0.25875,0.28543
2014,No migration background,4th Quintile,More optimistic than pessimistic,0.57255,2415,4277,0.55772,0.58738
2014,No migration background,4th Quintile,More pessimistic than optimistic,0.13967,585,4277,0.12928,0.15006
2014,No migration background,4th Quintile,Pessimistic,0.01568,62,4277,0.01196,0.01941
2014,No migration background,5th Quintile,Optimistic,0.30051,1370,4661,0.28734,0.31367
2014,No migration background,5th Quintile,More optimistic than pessimistic,0.57400,2729,4661,0.55980,0.58820
2014,No migration background,5th Quintile,More pessimistic than optimistic,0.11535,521,4661,0.10618,0.12452
2014,No migration background,5th Quintile,Pessimistic,0.01014,41,4661,0.00726,0.01302
2014,Direct migration background,1st Quintile,Optimistic,0.34867,739,1930,0.32740,0.36994
2014,Direct migration background,1st Quintile,More optimistic than pessimistic,0.41532,828,1930,0.39333,0.43731
2014,Direct migration background,1st Quintile,More pessimistic than optimistic,0.18481,290,1930,0.16749,0.20213
2014,Direct migration background,1st Quintile,Pessimistic,0.05120,73,1930,0.04137,0.06104
2014,Direct migration background,2nd Quintile,Optimistic,0.40174,548,1324,0.37532,0.42815
2014,Direct migration background,2nd Quintile,More optimistic than pessimistic,0.43068,580,1324,0.40400,0.45736
2014,Direct migration background,2nd Quintile,More pessimistic than optimistic,0.13044,160,1324,0.11229,0.14859
2014,Direct migration background,2nd Quintile,Pessimistic,0.03714,36,1324,0.02695,0.04733
2014,Direct migration background,3rd Quintile,Optimistic,0.36395,339,875,0.33205,0.39585
2014,Direct migration background,3rd Quintile,More optimistic than pessimistic,0.47702,415,875,0.44391,0.51013
2014,Direct migration background,3rd Quintile,More pessimistic than optimistic,0.14664,121,875,0.12318,0.17009
2014,Direct migration background,4th Quintile,Optimistic,0.39683,237,583,0.35708,0.43658
2014,Direct migration background,4th Quintile,More optimistic than pessimistic,0.41941,261,583,0.37932,0.45950
2014,Direct migration background,4th Quintile,More pessimistic than optimistic,0.16366,85,583,0.13361,0.19372
2014,Direct migration background,5th Quintile,Optimistic,0.42743,192,493,0.38372,0.47115
2014,Direct migration background,5th Quintile,More optimistic than pessimistic,0.45736,252,493,0.41334,0.50138
2014,Direct migration background,5th Quintile,More pessimistic than optimistic,0.10151,49,493,0.07482,0.12819
2014,Indirect migration background,1st Quintile,Optimistic,0.41173,223,505,0.36876,0.45469
2014,Indirect migration background,1st Quintile,More optimistic than pessimistic,0.40122,214,505,0.35843,0.44401
2014,Indirect migration background,1st Quintile,More pessimistic than optimistic,0.16380,68,505,0.13149,0.19611
2014,Indirect migration background,2nd Quintile,Optimistic,0.42703,156,370,0.37656,0.47750
2014,Indirect migration background,2nd Quintile,More optimistic than pessimistic,0.42051,168,370,0.37015,0.47088
2014,Indirect migration background,2nd Quintile,More pessimistic than optimistic,0.12045,46,370,0.08724,0.15366
2014,Indirect migration background,3rd Quintile,Optimistic,0.38745,110,279,0.33018,0.44472
2014,Indirect migration background,3rd Quintile,More optimistic than pessimistic,0.49909,138,279,0.44031,0.55787
2014,Indirect migration background,3rd Quintile,More pessimistic than optimistic,0.11127,31,279,0.07431,0.14824
2014,Indirect migration background,4th Quintile,Optimistic,0.39305,88,268,0.33446,0.45163
2014,Indirect migration background,4th Quintile,More optimistic than pessimistic,0.47832,146,268,0.41840,0.53824
2014,Indirect migration background,4th Quintile,More pessimistic than optimistic,0.11034,34,268,0.07276,0.14793
2014,Indirect migration background,5th Quintile,Optimistic,0.42182,89,209,0.35470,0.48893
2014,Indirect migration background,5th Quintile,More optimistic than pessimistic,0.49007,120,209,0.42213,0.55801
2019,No migration background,1st Quintile,Optimistic,0.23424,696,2686,0.21822,0.25026
2019,No migration background,1st Quintile,More optimistic than pessimistic,0.45940,1176,2686,0.44055,0.47825
2019,No migration background,1st Quintile,More pessimistic than optimistic,0.24623,653,2686,0.22994,0.26253
2019,No migration background,1st Quintile,Pessimistic,0.06013,161,2686,0.05114,0.06912
2019,No migration background,2nd Quintile,Optimistic,0.22487,827,3444,0.21093,0.23882
2019,No migration background,2nd Quintile,More optimistic than pessimistic,0.51491,1764,3444,0.49822,0.53161
2019,No migration background,2nd Quintile,More pessimistic than optimistic,0.21800,724,3444,0.20421,0.23179
2019,No migration background,2nd Quintile,Pessimistic,0.04221,129,3444,0.03550,0.04893
2019,No migration background,3rd Quintile,Optimistic,0.23554,836,3463,0.22141,0.24968
2019,No migration background,3rd Quintile,More optimistic than pessimistic,0.52642,1874,3463,0.50978,0.54305
2019,No migration background,3rd Quintile,More pessimistic than optimistic,0.20183,656,3463,0.18846,0.21520
2019,No migration background,3rd Quintile,Pessimistic,0.03621,97,3463,0.02998,0.04243
2019,No migration background,4th Quintile,Optimistic,0.25416,960,3623,0.23998,0.26834
2019,No migration background,4th Quintile,More optimistic than pessimistic,0.55377,2026,3623,0.53758,0.56996
2019,No migration background,4th Quintile,More pessimistic than optimistic,0.17139,572,3623,0.15912,0.18367
2019,No migration background,4th Quintile,Pessimistic,0.02068,65,3623,0.01604,0.02531
2019,No migration background,5th Quintile,Optimistic,0.23762,1000,4136,0.22464,0.25059
2019,No migration background,5th Quintile,More optimistic than pessimistic,0.60318,2517,4136,0.58826,0.61809
2019,No migration background,5th Quintile,More pessimistic than optimistic,0.14869,576,4136,0.13785,0.15954
2019,No migration background,5th Quintile,Pessimistic,0.01051,43,4136,0.00740,0.01362
2019,Direct migration background,1st Quintile,Optimistic,0.38285,511,1280,0.35621,0.40949
2019,Direct migration background,1st Quintile,More optimistic than pessimistic,0.38751,541,1280,0.36081,0.41421
2019,Direct migration background,1st Quintile,More pessimistic than optimistic,0.16500,173,1280,0.14466,0.18535
2019,Direct migration background,1st Quintile,Pessimistic,0.06463,55,1280,0.05116,0.07811
2019,Direct migration background,2nd Quintile,Optimistic,0.40236,373,937,0.37094,0.43377
2019,Direct migration background,2nd Quintile,More optimistic than pessimistic,0.42703,434,937,0.39534,0.45872
2019,Direct migration background,2nd Quintile,More pessimistic than optimistic,0.13190,130,937,0.11022,0.15358
2019,Direct migration background,3rd Quintile,Optimistic,0.36380,253,625,0.32606,0.40155
2019,Direct migration background,3rd Quintile,More optimistic than pessimistic,0.48128,294,625,0.44207,0.52048
2019,Direct migration background,3rd Quintile,More pessimistic than optimistic,0.12376,78,625,0.09792,0.14960
2019,Direct migration background,4th Quintile,Optimistic,0.35018,161,430,0.30504,0.39532
2019,Direct migration background,4th Quintile,More optimistic than pessimistic,0.49917,205,430,0.45186,0.54649
2019,Direct migration background,4th Quintile,More pessimistic than optimistic,0.14290,64,430,0.10978,0.17601
2019,Direct migration background,5th Quintile,Optimistic,0.29736,129,444,0.25480,0.33993
2019,Direct migration background,5th Quintile,More optimistic than pessimistic,0.55945,249,444,0.51322,0.60568
2019,Direct migration background,5th Quintile,More pessimistic than optimistic,0.13228,66,444,0.10073,0.16383
2019,Indirect migration background,1st Quintile,Optimistic,0.34922,157,392,0.30197,0.39648
2019,Indirect migration background,1st Quintile,More optimistic than pessimistic,0.46168,168,392,0.41226,0.51109
2019,Indirect migration background,1st Quintile,More pessimistic than optimistic,0.17565,67,392,0.13793,0.21337
2019,Indirect migration background,2nd Quintile,Optimistic,0.30906,109,303,0.25694,0.36118
2019,Indirect migration background,2nd Quintile,More optimistic than pessimistic,0.52402,147,303,0.46770,0.58035
2019,Indirect migration background,2nd Quintile,More pessimistic than optimistic,0.12658,47,303,0.08908,0.16408
2019,Indirect migration background,3rd Quintile,Optimistic,0.39757,107,271,0.33919,0.45595
2019,Indirect migration background,3rd Quintile,More optimistic than pessimistic,0.41135,127,271,0.35265,0.47004
2019,Indirect migration background,3rd Quintile,More pessimistic than optimistic,0.14216,37,271,0.10051,0.18382
2019,Indirect migration background,4th Quintile,Optimistic,0.36221,59,155,0.28630,0.43812
2019,Indirect migration background,4th Quintile,More optimistic than pessimistic,0.46522,96,155,0.38644,0.54400
2019,Indirect migration background,5th Quintile,Optimistic,0.38579,70,183,0.31507,0.45651
2019,Indirect migration background,5th Quintile,More optimistic than pessimistic,0.52644,113,183,0.45390,0.59898
