year,pgisced97,sampreg,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Upper Secondary Level,West,More pessimistic than optimistic,0.28785,2036,7580,0.27765,0.29804
2005,Upper Secondary Level,West,Pessimistic,0.06575,421,7580,0.06017,0.07133
2005,Upper Secondary Level,East,Optimistic,0.12766,362,2616,0.11487,0.14045
2005,Upper Secondary Level,East,More optimistic than pessimistic,0.41349,1095,2616,0.39462,0.43237
2005,Upper Secondary Level,East,More pessimistic than optimistic,0.35144,889,2616,0.33314,0.36974
2005,Upper Secondary Level,East,Pessimistic,0.10741,270,2616,0.09554,0.11927
2005,Post-secondary Non-tertiary Level,West,Optimistic,0.23064,227,945,0.20377,0.25751
2005,Post-secondary Non-tertiary Level,West,More optimistic than pessimistic,0.53622,525,945,0.50441,0.56804
2005,Post-secondary Non-tertiary Level,West,More pessimistic than optimistic,0.20880,193,945,0.18287,0.23473
2005,Post-secondary Non-tertiary Level,East,More optimistic than pessimistic,0.59648,90,121,0.50870,0.68426
2005,Post-secondary Non-tertiary Level,East,More pessimistic than optimistic,0.17501,31,121,0.10702,0.24299
2005,First Stage of Tertiary Education,West,Optimistic,0.19228,226,1133,0.16932,0.21523
2005,First Stage of Tertiary Education,West,More optimistic than pessimistic,0.50451,591,1133,0.47538,0.53363
2005,First Stage of Tertiary Education,West,More pessimistic than optimistic,0.25481,277,1133,0.22942,0.28019
2005,First Stage of Tertiary Education,West,Pessimistic,0.04841,39,1133,0.03591,0.06091
2005,First Stage of Tertiary Education,East,Optimistic,0.10892,51,417,0.07898,0.13886
2005,First Stage of Tertiary Education,East,More optimistic than pessimistic,0.40765,188,417,0.36043,0.45487
2005,First Stage of Tertiary Education,East,More pessimistic than optimistic,0.37808,144,417,0.33148,0.42468
2005,First Stage of Tertiary Education,East,Pessimistic,0.10535,34,417,0.07585,0.13485
2005,Second Stage of Tertiary Education,West,Optimistic,0.21169,637,2910,0.19684,0.22653
2005,Second Stage of Tertiary Education,West,More optimistic than pessimistic,0.55174,1651,2910,0.53367,0.56982
2005,Second Stage of Tertiary Education,West,More pessimistic than optimistic,0.21373,575,2910,0.19884,0.22863
2005,Second Stage of Tertiary Education,West,Pessimistic,0.02284,47,2910,0.01741,0.02826
2005,Second Stage of Tertiary Education,East,Optimistic,0.12513,166,1250,0.10678,0.14348
2005,Second Stage of Tertiary Education,East,More optimistic than pessimistic,0.48094,621,1250,0.45323,0.50865
2005,Second Stage of Tertiary Education,East,More pessimistic than optimistic,0.34754,412,1250,0.32113,0.37395
2005,Second Stage of Tertiary Education,East,Pessimistic,0.04639,51,1250,0.03473,0.05806
2009,No answer / don't know,West,Optimistic,0.36092,80,198,0.29386,0.42799
2009,No answer / don't know,West,More optimistic than pessimistic,0.49180,118,198,0.42198,0.56161
2009,No answer / don't know,East,More optimistic than pessimistic,0.49424,45,45,0.34651,0.64198
2009,Pre-primary Level,West,Optimistic,0.34116,89,250,0.28228,0.40005
2009,Pre-primary Level,West,More optimistic than pessimistic,0.49285,130,250,0.43075,0.55495
2009,Pre-primary Level,West,More pessimistic than optimistic,0.12344,31,250,0.08258,0.16430
2009,Primary Level,West,More optimistic than pessimistic,0.25339,45,102,0.16857,0.33822
2009,Primary Level,West,More pessimistic than optimistic,0.46307,57,102,0.36583,0.56032
2009,Lower Secondary Level,West,Optimistic,0.19247,281,1511,0.17259,0.21236
2009,Lower Secondary Level,West,More optimistic than pessimistic,0.38634,602,1511,0.36178,0.41090
2009,Lower Secondary Level,West,More pessimistic than optimistic,0.32956,489,1511,0.30585,0.35327
2009,Lower Secondary Level,West,Pessimistic,0.09163,139,1511,0.07708,0.10618
2009,Lower Secondary Level,East,Optimistic,0.15472,55,243,0.10915,0.20028
2009,Lower Secondary Level,East,More optimistic than pessimistic,0.35248,99,243,0.29229,0.41267
2009,Lower Secondary Level,East,More pessimistic than optimistic,0.42643,89,243,0.36412,0.48874
2009,Upper Secondary Level,West,Optimistic,0.17377,1144,6648,0.16466,0.18288
2009,Upper Secondary Level,West,More optimistic than pessimistic,0.44231,3073,6648,0.43037,0.45425
2009,Upper Secondary Level,West,More pessimistic than optimistic,0.31275,2000,6648,0.30160,0.32390
2009,Upper Secondary Level,West,Pessimistic,0.07116,431,6648,0.06498,0.07734
2009,Upper Secondary Level,East,Optimistic,0.12617,301,2391,0.11286,0.13949
2009,Upper Secondary Level,East,More optimistic than pessimistic,0.40689,978,2391,0.38720,0.42659
2009,Upper Secondary Level,East,More pessimistic than optimistic,0.36864,885,2391,0.34930,0.38798
2009,Upper Secondary Level,East,Pessimistic,0.09829,227,2391,0.08635,0.11023
2009,Post-secondary Non-tertiary Level,West,Optimistic,0.14397,118,815,0.11986,0.16809
2009,Post-secondary Non-tertiary Level,West,More optimistic than pessimistic,0.59058,497,815,0.55680,0.62436
2009,Post-secondary Non-tertiary Level,West,More pessimistic than optimistic,0.23815,200,815,0.20889,0.26741
2009,Post-secondary Non-tertiary Level,East,More optimistic than pessimistic,0.60133,84,130,0.51683,0.68582
2009,Post-secondary Non-tertiary Level,East,More pessimistic than optimistic,0.30773,46,130,0.22808,0.38738
2009,First Stage of Tertiary Education,West,Optimistic,0.13615,132,952,0.11435,0.15795
2009,First Stage of Tertiary Education,West,More optimistic than pessimistic,0.49352,477,952,0.46175,0.52530
2009,First Stage of Tertiary Education,West,More pessimistic than optimistic,0.32013,294,952,0.29048,0.34978
2009,First Stage of Tertiary Education,West,Pessimistic,0.05019,49,952,0.03631,0.06407
2009,First Stage of Tertiary Education,East,Optimistic,0.08909,31,349,0.05916,0.11903
2009,First Stage of Tertiary Education,East,More optimistic than pessimistic,0.50383,191,349,0.45130,0.55637
2009,First Stage of Tertiary Education,East,More pessimistic than optimistic,0.33907,127,349,0.28933,0.38881
2009,Second Stage of Tertiary Education,West,Optimistic,0.19048,507,2816,0.17597,0.20498
2009,Second Stage of Tertiary Education,West,More optimistic than pessimistic,0.56326,1616,2816,0.54493,0.58158
2009,Second Stage of Tertiary Education,West,More pessimistic than optimistic,0.22391,616,2816,0.20851,0.23931
2009,Second Stage of Tertiary Education,West,Pessimistic,0.02235,77,2816,0.01689,0.02781
2009,Second Stage of Tertiary Education,East,Optimistic,0.12261,151,1207,0.10410,0.14112
2009,Second Stage of Tertiary Education,East,More optimistic than pessimistic,0.51094,626,1207,0.48273,0.53916
2009,Second Stage of Tertiary Education,East,More pessimistic than optimistic,0.32480,378,1207,0.29837,0.35123
2009,Second Stage of Tertiary Education,East,Pessimistic,0.04165,52,1207,0.03037,0.05293
2014,No answer / don't know,West,Optimistic,0.37551,197,484,0.33232,0.41869
2014,No answer / don't know,West,More optimistic than pessimistic,0.46373,220,484,0.41926,0.50821
2014,No answer / don't know,West,More pessimistic than optimistic,0.11880,67,484,0.08994,0.14765
2014,No answer / don't know,East,More optimistic than pessimistic,0.52953,42,42,0.37675,0.68231
2014,Pre-primary Level,West,Optimistic,0.38160,151,386,0.33308,0.43013
2014,Pre-primary Level,West,More optimistic than pessimistic,0.50343,199,386,0.45349,0.55337
2014,Pre-primary Level,West,More pessimistic than optimistic,0.09551,36,386,0.06615,0.12487
2014,Primary Level,West,Optimistic,0.35148,159,416,0.30554,0.39741
2014,Primary Level,West,More optimistic than pessimistic,0.35960,175,416,0.31343,0.40577
2014,Primary Level,West,More pessimistic than optimistic,0.22630,82,416,0.18604,0.26656
2014,Lower Secondary Level,West,Optimistic,0.33017,967,2696,0.31241,0.34792
2014,Lower Secondary Level,West,More optimistic than pessimistic,0.43532,1152,2696,0.41660,0.45404
2014,Lower Secondary Level,West,More pessimistic than optimistic,0.18678,468,2696,0.17207,0.20150
2014,Lower Secondary Level,West,Pessimistic,0.04773,109,2696,0.03968,0.05578
2014,Lower Secondary Level,East,Optimistic,0.28370,129,353,0.23661,0.33080
2014,Lower Secondary Level,East,More optimistic than pessimistic,0.45002,149,353,0.39805,0.50199
2014,Lower Secondary Level,East,More pessimistic than optimistic,0.19770,75,353,0.15610,0.23931
2014,Upper Secondary Level,West,Optimistic,0.28934,2979,9622,0.28028,0.29841
2014,Upper Secondary Level,West,More optimistic than pessimistic,0.51057,4867,9622,0.50058,0.52056
2014,Upper Secondary Level,West,More pessimistic than optimistic,0.17227,1522,9622,0.16472,0.17981
2014,Upper Secondary Level,West,Pessimistic,0.02782,254,9622,0.02453,0.03111
2014,Upper Secondary Level,East,Optimistic,0.24296,741,2836,0.22717,0.25874
2014,Upper Secondary Level,East,More optimistic than pessimistic,0.47867,1391,2836,0.46028,0.49706
2014,Upper Secondary Level,East,More pessimistic than optimistic,0.22816,561,2836,0.21271,0.24361
2014,Upper Secondary Level,East,Pessimistic,0.05022,143,2836,0.04218,0.05825
2014,Post-secondary Non-tertiary Level,West,Optimistic,0.29813,585,1718,0.27649,0.31977
2014,Post-secondary Non-tertiary Level,West,More optimistic than pessimistic,0.56842,939,1718,0.54499,0.59185
2014,Post-secondary Non-tertiary Level,West,More pessimistic than optimistic,0.12106,194,1718,0.10563,0.13649
2014,Post-secondary Non-tertiary Level,East,Optimistic,0.24174,69,285,0.19195,0.29154
2014,Post-secondary Non-tertiary Level,East,More optimistic than pessimistic,0.60574,180,285,0.54890,0.66257
2014,Post-secondary Non-tertiary Level,East,More pessimistic than optimistic,0.12060,36,285,0.08273,0.15848
2014,First Stage of Tertiary Education,West,Optimistic,0.27522,343,1158,0.24948,0.30095
2014,First Stage of Tertiary Education,West,More optimistic than pessimistic,0.55669,671,1158,0.52807,0.58532
2014,First Stage of Tertiary Education,West,More pessimistic than optimistic,0.15035,144,1158,0.12976,0.17095
2014,First Stage of Tertiary Education,East,Optimistic,0.20391,81,398,0.16428,0.24354
2014,First Stage of Tertiary Education,East,More optimistic than pessimistic,0.56524,245,398,0.51648,0.61400
2014,First Stage of Tertiary Education,East,More pessimistic than optimistic,0.19910,72,398,0.15982,0.23838
2014,Second Stage of Tertiary Education,West,Optimistic,0.32603,1469,4770,0.31273,0.33934
2014,Second Stage of Tertiary Education,West,More optimistic than pessimistic,0.55547,2745,4770,0.54136,0.56957
2014,Second Stage of Tertiary Education,West,More pessimistic than optimistic,0.11011,514,4770,0.10123,0.11899
2014,Second Stage of Tertiary Education,West,Pessimistic,0.00839,42,4770,0.00580,0.01098
2014,Second Stage of Tertiary Education,East,Optimistic,0.26226,390,1412,0.23931,0.28521
2014,Second Stage of Tertiary Education,East,More optimistic than pessimistic,0.54629,792,1412,0.52032,0.57227
2014,Second Stage of Tertiary Education,East,More pessimistic than optimistic,0.16365,230,1412,0.14434,0.18295
2019,No answer / don't know,West,Optimistic,0.32338,161,437,0.27947,0.36729
2019,No answer / don't know,West,More optimistic than pessimistic,0.45831,198,437,0.41154,0.50508
2019,No answer / don't know,West,More pessimistic than optimistic,0.19423,78,437,0.15710,0.23137
2019,No answer / don't know,East,Optimistic,0.29624,34,85,0.19859,0.39388
2019,No answer / don't know,East,More optimistic than pessimistic,0.50179,51,85,0.39487,0.60872
2019,Pre-primary Level,West,Optimistic,0.46599,104,242,0.40301,0.52897
2019,Pre-primary Level,West,More optimistic than pessimistic,0.47097,138,242,0.40794,0.53399
2019,Primary Level,West,Optimistic,0.34820,118,303,0.29447,0.40193
2019,Primary Level,West,More optimistic than pessimistic,0.36925,125,303,0.31482,0.42368
2019,Primary Level,West,More pessimistic than optimistic,0.18721,60,303,0.14321,0.23121
2019,Lower Secondary Level,West,Optimistic,0.28350,669,2012,0.26380,0.30320
2019,Lower Secondary Level,West,More optimistic than pessimistic,0.46090,883,2012,0.43911,0.48268
2019,Lower Secondary Level,West,More pessimistic than optimistic,0.19562,379,2012,0.17829,0.21296
2019,Lower Secondary Level,West,Pessimistic,0.05998,81,2012,0.04960,0.07036
2019,Lower Secondary Level,East,Optimistic,0.31550,106,345,0.26639,0.36461
2019,Lower Secondary Level,East,More optimistic than pessimistic,0.38799,151,345,0.33650,0.43949
2019,Lower Secondary Level,East,More pessimistic than optimistic,0.24657,88,345,0.20102,0.29212
2019,Upper Secondary Level,West,Optimistic,0.27131,2433,8438,0.26182,0.28080
2019,Upper Secondary Level,West,More optimistic than pessimistic,0.50600,4272,8438,0.49533,0.51667
2019,Upper Secondary Level,West,More pessimistic than optimistic,0.18991,1488,8438,0.18154,0.19828
2019,Upper Secondary Level,West,Pessimistic,0.03278,245,8438,0.02898,0.03658
2019,Upper Secondary Level,East,Optimistic,0.23023,645,2583,0.21399,0.24647
2019,Upper Secondary Level,East,More optimistic than pessimistic,0.46709,1227,2583,0.44785,0.48634
2019,Upper Secondary Level,East,More pessimistic than optimistic,0.24199,580,2583,0.22546,0.25851
2019,Upper Secondary Level,East,Pessimistic,0.06069,131,2583,0.05148,0.06990
2019,Post-secondary Non-tertiary Level,West,Optimistic,0.27055,532,1831,0.25019,0.29090
2019,Post-secondary Non-tertiary Level,West,More optimistic than pessimistic,0.55609,1003,1831,0.53332,0.57885
2019,Post-secondary Non-tertiary Level,West,More pessimistic than optimistic,0.14915,259,1831,0.13283,0.16547
2019,Post-secondary Non-tertiary Level,West,Pessimistic,0.02422,37,1831,0.01717,0.03126
2019,Post-secondary Non-tertiary Level,East,Optimistic,0.19816,81,315,0.15407,0.24225
2019,Post-secondary Non-tertiary Level,East,More optimistic than pessimistic,0.57160,180,315,0.51686,0.62633
2019,Post-secondary Non-tertiary Level,East,More pessimistic than optimistic,0.21046,54,315,0.16537,0.25555
2019,First Stage of Tertiary Education,West,Optimistic,0.24646,338,1208,0.22215,0.27078
2019,First Stage of Tertiary Education,West,More optimistic than pessimistic,0.53479,635,1208,0.50665,0.56293
2019,First Stage of Tertiary Education,West,More pessimistic than optimistic,0.18940,202,1208,0.16729,0.21150
2019,First Stage of Tertiary Education,West,Pessimistic,0.02935,33,1208,0.01983,0.03887
2019,First Stage of Tertiary Education,East,Optimistic,0.17726,95,427,0.14099,0.21352
2019,First Stage of Tertiary Education,East,More optimistic than pessimistic,0.54163,252,427,0.49431,0.58894
2019,First Stage of Tertiary Education,East,More pessimistic than optimistic,0.25282,80,427,0.21154,0.29409
2019,Second Stage of Tertiary Education,West,Optimistic,0.26274,1494,5377,0.25098,0.27451
2019,Second Stage of Tertiary Education,West,More optimistic than pessimistic,0.59165,3138,5377,0.57851,0.60479
2019,Second Stage of Tertiary Education,West,More pessimistic than optimistic,0.13656,681,5377,0.12738,0.14574
2019,Second Stage of Tertiary Education,West,Pessimistic,0.00904,64,5377,0.00651,0.01157
2019,Second Stage of Tertiary Education,East,Optimistic,0.21898,399,1564,0.19848,0.23948
2019,Second Stage of Tertiary Education,East,More optimistic than pessimistic,0.58909,864,1564,0.56470,0.61348
2019,Second Stage of Tertiary Education,East,More pessimistic than optimistic,0.18332,301,1564,0.16413,0.20250
