"plh0177","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","172","0.0392523909462493","0.0327316080912394","0.0457731738012592"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","225","0.0255506556989323","0.0222221609256962","0.0288791504721684"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","186","0.0487711612683945","0.0415387006636411","0.056003621873148"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","728","0.0814613999370568","0.0756911867231562","0.0872316131509573"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","405","0.10574941436494","0.0954234498960182","0.116075378833862"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","467","0.052477141498169","0.0477733598463561","0.0571809231499818"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","215","0.0578808142073321","0.0500396190302026","0.0657220093844615"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","831","0.0952356177132902","0.0890435646442927","0.101427670782288"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","351","0.0975937557467307","0.0876288295652755","0.107558681928186"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1646","0.19097476046611","0.182683200558714","0.199266320373506"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","567","0.178002570696549","0.165158272162885","0.190846869230213"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1253","0.147783825498807","0.140297726621065","0.15526992437655"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","333","0.110518698040905","0.0999906389019387","0.121046757179871"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","3018","0.356065602241317","0.345964865703963","0.366166338778671"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","794","0.268643649499805","0.253759815009468","0.283527483990141"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","37","0.245089643023425","0.170280203322644","0.319899082724205"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","49","0.00598672589473679","0.00428768552230216","0.00768576626717143"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","113","0.0367000573200372","0.0298779336845778","0.0435221809554966"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","53","0.00610675052323922","0.00439086670298427","0.00782263434349418"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","46","0.0109730074579027","0.00719317668280054","0.0147528382330049"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","95","0.0117751707672975","0.00939929128374423","0.0141510502508509"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","101","0.0261934662940527","0.0203986686292906","0.0319882639588148"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","191","0.0227592079709482","0.0194745338770752","0.0260438820648213"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","164","0.0503436918887725","0.0424102580122384","0.0582771257653066"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","188","0.022766454200022","0.0194812694293652","0.0260516389706789"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","150","0.0439854565763755","0.0365451257064438","0.0514257874463071"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","652","0.0811550240017817","0.0751406317713543","0.0871694162322091"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","356","0.117930597372078","0.106228328421161","0.129632866322996"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","453","0.056872717393806","0.0517717791765044","0.0619736556111077"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","236","0.0645028805401678","0.055590038097422","0.0734157229829137"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","919","0.114168332293825","0.107164086966602","0.121172577621049"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","297","0.108962990836146","0.0976574113871137","0.120268570285178"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1727","0.217641240223508","0.208552859950664","0.226729620496352"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","508","0.173082450455854","0.15935584757874","0.186809053332968"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1233","0.154880955171121","0.146912559827122","0.162849350515119"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","340","0.12732250626007","0.115228089648138","0.139416922872003"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2359","0.305887421559714","0.295738761953914","0.316036081165515"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","607","0.240002894998543","0.224506893261337","0.255498896735749"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","45","0.374448247552815","0.294844879636871","0.454051615468759"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","48","0.00686003128468471","0.00500322381903672","0.0087168387503327"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","90","0.0251050069575132","0.019353321242346","0.0308566926726803"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","38","0.00465278409199398","0.0031218998655101","0.00618366831847785"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","45","0.0122360407143024","0.00819416366126158","0.0162779177673433"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","102","0.0130232334629696","0.0104728148272413","0.0155736520986979"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","93","0.0254139162929974","0.0196278693255813","0.0311999632604136"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","156","0.0197766107433451","0.016644500364757","0.0229087211219332"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","124","0.0294507411304587","0.0232349994188854","0.0356664828420321"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","182","0.0238421749789902","0.0204102992698973","0.027274050688083"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","128","0.0378509840393634","0.0308348833739849","0.0448670847047418"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","623","0.081523053789252","0.0753674175873741","0.0876786899911299"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","360","0.123625483897438","0.111524103115758","0.135726864679117"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","471","0.0616853848623745","0.056273307759584","0.067097461965165"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","238","0.0739775963847417","0.0643548972027043","0.0836002955667791"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","936","0.12421242756318","0.116792827278935","0.131632027847425"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
