year,bula_h,hhtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Baden-Wuerttemberg,Single-person household,Yes,0.59438,85,156,0.51708,0.67168
1986,Baden-Wuerttemberg,Single-person household,No,0.37478,71,156,0.29857,0.45098
1986,Baden-Wuerttemberg,Couple without children,Yes,0.68727,115,184,0.62010,0.75444
1986,Baden-Wuerttemberg,Couple without children,No,0.29212,69,184,0.22624,0.35801
1986,Baden-Wuerttemberg,Couple with children,Yes,0.72395,295,460,0.68305,0.76485
1986,Baden-Wuerttemberg,Couple with children,No,0.25169,165,460,0.21198,0.29139
1986,Bavaria,Single-person household,Yes,0.59128,99,161,0.51511,0.66745
1986,Bavaria,Single-person household,No,0.36425,62,161,0.28968,0.43882
1986,Bavaria,Couple without children,Yes,0.75165,146,194,0.69070,0.81261
1986,Bavaria,Couple without children,No,0.21621,48,194,0.15813,0.27429
1986,Bavaria,Couple with children,Yes,0.81289,276,369,0.77304,0.85274
1986,Bavaria,Couple with children,No,0.16195,93,369,0.12431,0.19959
1986,Berlin,Single-person household,Yes,0.75757,53,53,0.64109,0.87405
1986,Berlin,Couple without children,Yes,0.86469,32,32,0.74427,0.98510
1986,Berlin,Couple with children,Yes,0.86180,47,47,0.76207,0.96153
1987,Schleswig-Holstein,Couple with children,Yes,0.79650,52,52,0.68601,0.90700
1987,Hamburg,Single-person household,Yes,0.69041,35,35,0.53501,0.84582
1987,Lower Saxony,Single-person household,Yes,0.51506,47,102,0.41759,0.61253
1987,Lower Saxony,Single-person household,No,0.48284,55,102,0.38538,0.58029
1987,Lower Saxony,Couple without children,Yes,0.64427,88,139,0.56440,0.72415
1987,Lower Saxony,Couple without children,No,0.34831,51,139,0.26882,0.42780
1987,Lower Saxony,Couple with children,Yes,0.72592,144,204,0.66456,0.78729
1987,Lower Saxony,Couple with children,No,0.26246,60,204,0.20194,0.32299
1987,North Rhine-Westphalia,Single-person household,Yes,0.49107,137,292,0.43363,0.54851
1987,North Rhine-Westphalia,Single-person household,No,0.48810,155,292,0.43067,0.54554
1987,North Rhine-Westphalia,Couple without children,Yes,0.67656,197,310,0.62440,0.72871
1987,North Rhine-Westphalia,Couple without children,No,0.31251,113,310,0.26082,0.36419
1987,North Rhine-Westphalia,Single parent,Yes,0.63175,41,41,0.48228,0.78123
1987,North Rhine-Westphalia,Couple with children,Yes,0.73738,385,593,0.70193,0.77283
1987,North Rhine-Westphalia,Couple with children,No,0.24809,208,593,0.21330,0.28288
1987,Hesse,Single-person household,Yes,0.47238,46,92,0.36981,0.57496
1987,Hesse,Single-person household,No,0.45674,46,92,0.35439,0.55909
1987,Hesse,Couple without children,Yes,0.65566,70,116,0.56881,0.74250
1987,Hesse,Couple without children,No,0.30084,46,116,0.21702,0.38466
1987,Hesse,Couple with children,Yes,0.71065,141,219,0.65046,0.77085
1987,Hesse,Couple with children,No,0.25617,78,219,0.19822,0.31412
1987,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.52225,34,34,0.35182,0.69268
1987,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.66456,62,93,0.56808,0.76104
1987,"Rhineland-Palatinate, Saarland",Couple without children,No,0.33544,31,93,0.23896,0.43192
1987,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.66732,90,140,0.58899,0.74565
1987,"Rhineland-Palatinate, Saarland",Couple with children,No,0.31333,50,140,0.23622,0.39044
1987,Baden-Wuerttemberg,Single-person household,Yes,0.55992,78,154,0.48126,0.63858
1987,Baden-Wuerttemberg,Single-person household,No,0.42227,76,154,0.34401,0.50054
1987,Baden-Wuerttemberg,Couple without children,Yes,0.72882,120,185,0.66458,0.79305
1987,Baden-Wuerttemberg,Couple without children,No,0.25836,65,185,0.19511,0.32161
1987,Baden-Wuerttemberg,Couple with children,Yes,0.74825,305,454,0.70828,0.78822
1987,Baden-Wuerttemberg,Couple with children,No,0.23009,149,454,0.19133,0.26884
1987,Bavaria,Single-person household,Yes,0.59200,104,171,0.51812,0.66588
1987,Bavaria,Single-person household,No,0.37796,67,171,0.30507,0.45085
1987,Bavaria,Couple without children,Yes,0.75707,145,194,0.69656,0.81757
1987,Bavaria,Couple without children,No,0.20669,49,194,0.14956,0.26382
1987,Bavaria,Couple with children,Yes,0.78866,263,356,0.74619,0.83113
1987,Bavaria,Couple with children,No,0.18480,93,356,0.14442,0.22517
1987,Berlin,Single-person household,Yes,0.77408,52,52,0.65930,0.88885
1987,Berlin,Couple without children,Yes,0.85714,38,38,0.74439,0.96990
1987,Berlin,Couple with children,Yes,0.89610,48,48,0.80887,0.98334
1988,Schleswig-Holstein,Couple without children,Yes,0.65259,31,31,0.48220,0.82298
1988,Schleswig-Holstein,Couple with children,Yes,0.80840,54,54,0.70245,0.91436
1988,Lower Saxony,Single-person household,Yes,0.56832,52,97,0.46924,0.66740
1988,Lower Saxony,Single-person household,No,0.42937,45,97,0.33035,0.52838
1988,Lower Saxony,Couple without children,Yes,0.67089,88,135,0.59133,0.75045
1988,Lower Saxony,Couple without children,No,0.32154,47,135,0.24245,0.40062
1988,Lower Saxony,Couple with children,Yes,0.73377,137,190,0.67076,0.79679
1988,Lower Saxony,Couple with children,No,0.25951,53,190,0.19701,0.32200
1988,North Rhine-Westphalia,Single-person household,Yes,0.46170,120,267,0.40179,0.52162
1988,North Rhine-Westphalia,Single-person household,No,0.51120,147,267,0.45112,0.57127
1988,North Rhine-Westphalia,Couple without children,Yes,0.68240,196,302,0.62981,0.73500
1988,North Rhine-Westphalia,Couple without children,No,0.29647,106,302,0.24488,0.34807
1988,North Rhine-Westphalia,Single parent,Yes,0.57217,38,38,0.41275,0.73160
1988,North Rhine-Westphalia,Couple with children,Yes,0.75297,382,575,0.71769,0.78825
1988,North Rhine-Westphalia,Couple with children,No,0.23258,193,575,0.19802,0.26714
1988,Hesse,Single-person household,Yes,0.45118,38,87,0.34601,0.55635
1988,Hesse,Single-person household,No,0.50413,49,87,0.39845,0.60980
1988,Hesse,Couple without children,Yes,0.69710,73,73,0.59096,0.80324
1988,Hesse,Couple with children,Yes,0.71197,134,213,0.65102,0.77293
1988,Hesse,Couple with children,No,0.26153,79,213,0.20237,0.32069
1988,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.58938,38,38,0.43086,0.74790
1988,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.65336,62,94,0.55664,0.75009
1988,"Rhineland-Palatinate, Saarland",Couple without children,No,0.34664,32,94,0.24991,0.44336
1988,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.64433,81,132,0.56235,0.72631
1988,"Rhineland-Palatinate, Saarland",Couple with children,No,0.34583,51,132,0.26437,0.42728
1988,Baden-Wuerttemberg,Single-person household,Yes,0.57857,84,157,0.50109,0.65606
1988,Baden-Wuerttemberg,Single-person household,No,0.40343,73,157,0.32644,0.48041
1988,Baden-Wuerttemberg,Couple without children,Yes,0.70192,117,192,0.63705,0.76679
1988,Baden-Wuerttemberg,Couple without children,No,0.28476,75,192,0.22076,0.34877
1988,Baden-Wuerttemberg,Couple with children,Yes,0.75403,285,431,0.71332,0.79474
1988,Baden-Wuerttemberg,Couple with children,No,0.22720,146,431,0.18760,0.26681
1988,Bavaria,Single-person household,Yes,0.66586,121,178,0.59637,0.73535
1988,Bavaria,Single-person household,No,0.30842,57,178,0.24038,0.37645
1988,Bavaria,Couple without children,Yes,0.74886,132,178,0.68497,0.81274
1988,Bavaria,Couple without children,No,0.21500,46,178,0.15447,0.27552
1988,Bavaria,Single parent,Yes,0.69146,34,34,0.53387,0.84905
1988,Bavaria,Couple with children,Yes,0.78768,250,339,0.74408,0.83128
1988,Bavaria,Couple with children,No,0.17915,89,339,0.13827,0.22004
1988,Berlin,Single-person household,Yes,0.75814,51,51,0.63945,0.87684
1988,Berlin,Couple without children,Yes,0.87735,36,36,0.76867,0.98603
1988,Berlin,Couple with children,Yes,0.87797,42,42,0.77778,0.97816
1989,Schleswig-Holstein,Couple without children,Yes,0.71907,31,31,0.55823,0.87990
1989,Schleswig-Holstein,Couple with children,Yes,0.77200,48,48,0.65206,0.89195
1989,Hamburg,Single-person household,Yes,0.67010,34,34,0.50968,0.83052
1989,Lower Saxony,Single-person household,Yes,0.53376,56,104,0.43742,0.63010
1989,Lower Saxony,Single-person household,No,0.45426,48,104,0.35810,0.55042
1989,Lower Saxony,Couple without children,Yes,0.63995,89,143,0.56100,0.71890
1989,Lower Saxony,Couple without children,No,0.34785,54,143,0.26951,0.42619
1989,Lower Saxony,Couple with children,Yes,0.71039,121,174,0.64279,0.77798
1989,Lower Saxony,Couple with children,No,0.27766,53,174,0.21093,0.34440
1989,North Rhine-Westphalia,Single-person household,Yes,0.48571,123,259,0.42472,0.54670
1989,North Rhine-Westphalia,Single-person household,No,0.49217,136,259,0.43117,0.55318
1989,North Rhine-Westphalia,Couple without children,Yes,0.69201,193,299,0.63959,0.74442
1989,North Rhine-Westphalia,Couple without children,No,0.28705,106,299,0.23569,0.33842
1989,North Rhine-Westphalia,Single parent,Yes,0.63090,41,41,0.48135,0.78044
1989,North Rhine-Westphalia,Couple with children,Yes,0.76701,373,548,0.73159,0.80244
1989,North Rhine-Westphalia,Couple with children,No,0.22170,175,548,0.18688,0.25651
1989,Hesse,Single-person household,Yes,0.45964,38,88,0.35491,0.56436
1989,Hesse,Single-person household,No,0.47967,50,88,0.37469,0.58465
1989,Hesse,Couple without children,Yes,0.67835,76,114,0.59222,0.76447
1989,Hesse,Couple without children,No,0.24069,38,114,0.16187,0.31952
1989,Hesse,Couple with children,Yes,0.70430,132,207,0.64198,0.76662
1989,Hesse,Couple with children,No,0.27449,75,207,0.21354,0.33543
1989,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.57368,35,35,0.40744,0.73991
1989,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.67011,61,61,0.55114,0.78908
1989,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.65702,79,123,0.57278,0.74126
1989,"Rhineland-Palatinate, Saarland",Couple with children,No,0.33169,44,123,0.24814,0.41524
1989,Baden-Wuerttemberg,Single-person household,Yes,0.58948,82,152,0.51102,0.66794
1989,Baden-Wuerttemberg,Single-person household,No,0.38901,70,152,0.31125,0.46678
1989,Baden-Wuerttemberg,Couple without children,Yes,0.74421,118,179,0.68011,0.80831
1989,Baden-Wuerttemberg,Couple without children,No,0.24228,61,179,0.17933,0.30522
1989,Baden-Wuerttemberg,Couple with children,Yes,0.74970,267,412,0.70782,0.79158
1989,Baden-Wuerttemberg,Couple with children,No,0.22644,145,412,0.18598,0.26690
1989,Bavaria,Single-person household,Yes,0.62688,110,175,0.55502,0.69874
1989,Bavaria,Single-person household,No,0.32881,65,175,0.25901,0.39861
1989,Bavaria,Couple without children,Yes,0.74204,131,178,0.67758,0.80649
1989,Bavaria,Couple without children,No,0.22907,47,178,0.16716,0.29098
1989,Bavaria,Couple with children,Yes,0.79540,246,327,0.75160,0.83919
1989,Bavaria,Couple with children,No,0.16718,81,327,0.12668,0.20769
1989,Berlin,Single-person household,Yes,0.74530,52,52,0.62572,0.86487
1989,Berlin,Couple without children,Yes,0.84024,35,35,0.71709,0.96340
1989,Berlin,Couple with children,Yes,0.85970,42,42,0.75339,0.96601
1990,Schleswig-Holstein,Couple with children,Yes,0.71612,40,40,0.57461,0.85763
1990,Hamburg,Single-person household,Yes,0.65157,32,32,0.48384,0.81931
1990,Lower Saxony,Single-person household,Yes,0.55623,53,102,0.45934,0.65313
1990,Lower Saxony,Single-person household,No,0.42875,49,102,0.33224,0.52527
1990,Lower Saxony,Couple without children,Yes,0.60759,91,149,0.52893,0.68626
1990,Lower Saxony,Couple without children,No,0.38013,58,149,0.30192,0.45833
1990,Lower Saxony,Couple with children,Yes,0.75433,126,174,0.69018,0.81848
1990,Lower Saxony,Couple with children,No,0.23423,48,174,0.17112,0.29734
1990,North Rhine-Westphalia,Single-person household,Yes,0.50012,120,251,0.43814,0.56210
1990,North Rhine-Westphalia,Single-person household,No,0.48016,131,251,0.41822,0.54209
1990,North Rhine-Westphalia,Couple without children,Yes,0.67160,195,305,0.61880,0.72439
1990,North Rhine-Westphalia,Couple without children,No,0.29597,110,305,0.24466,0.34729
1990,North Rhine-Westphalia,Single parent,Yes,0.68370,43,43,0.54306,0.82434
1990,North Rhine-Westphalia,Couple with children,Yes,0.74903,353,530,0.71208,0.78597
1990,North Rhine-Westphalia,Couple with children,No,0.23331,177,530,0.19727,0.26935
1990,Hesse,Single-person household,Yes,0.53015,42,81,0.42078,0.63952
1990,Hesse,Single-person household,No,0.36535,39,81,0.25983,0.47087
1990,Hesse,Couple without children,Yes,0.67791,73,113,0.59137,0.76445
1990,Hesse,Couple without children,No,0.25700,40,113,0.17607,0.33793
1990,Hesse,Couple with children,Yes,0.71920,132,205,0.65753,0.78086
1990,Hesse,Couple with children,No,0.25946,73,205,0.19931,0.31961
1990,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.54003,31,31,0.36168,0.71838
1990,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.68111,60,60,0.56218,0.80003
1990,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.64985,82,127,0.56656,0.73314
1990,"Rhineland-Palatinate, Saarland",Couple with children,No,0.33509,45,127,0.25267,0.41752
1990,Baden-Wuerttemberg,Single-person household,Yes,0.60534,78,138,0.52349,0.68718
1990,Baden-Wuerttemberg,Single-person household,No,0.37893,60,138,0.29770,0.46017
1990,Baden-Wuerttemberg,Couple without children,Yes,0.70909,122,186,0.64364,0.77454
1990,Baden-Wuerttemberg,Couple without children,No,0.27467,64,186,0.21035,0.33899
1990,Baden-Wuerttemberg,Single parent,Yes,0.82125,35,35,0.69247,0.95004
1990,Baden-Wuerttemberg,Couple with children,Yes,0.76326,261,402,0.72166,0.80487
1990,Baden-Wuerttemberg,Couple with children,No,0.21786,141,402,0.17746,0.25827
1990,Bavaria,Single-person household,Yes,0.62670,115,180,0.55584,0.69756
1990,Bavaria,Single-person household,No,0.32651,65,180,0.25782,0.39521
1990,Bavaria,Couple without children,Yes,0.75509,139,189,0.69362,0.81656
1990,Bavaria,Couple without children,No,0.21313,50,189,0.15459,0.27167
1990,Bavaria,Couple with children,Yes,0.78897,235,318,0.74405,0.83389
1990,Bavaria,Couple with children,No,0.18084,83,318,0.13847,0.22321
1990,Berlin,Single-person household,Yes,0.64910,63,63,0.53030,0.76789
1990,Berlin,Couple without children,Yes,0.68288,50,50,0.55258,0.81318
1990,Berlin,Couple with children,Yes,0.72665,86,86,0.63191,0.82140
1990,Brandenburg,Couple without children,Yes,0.41335,33,33,0.24273,0.58397
1990,Brandenburg,Couple with children,Yes,0.54677,106,106,0.45155,0.64199
1990,Mecklenburg-Western Pomerania,Couple with children,Yes,0.48136,68,68,0.36171,0.60100
1990,Saxony,Couple without children,Yes,0.27403,48,48,0.14652,0.40155
1990,Saxony,Couple with children,Yes,0.42131,140,140,0.33922,0.50339
1990,Saxony-Anhalt,Couple with children,Yes,0.38593,84,84,0.28120,0.49066
1990,Thuringa,Couple without children,Yes,0.40003,35,35,0.23536,0.56471
1990,Thuringa,Couple with children,Yes,0.39437,76,76,0.28376,0.50498
1991,Schleswig-Holstein,Couple without children,Yes,0.73588,32,32,0.58069,0.89108
1991,Schleswig-Holstein,Couple with children,Yes,0.85388,49,49,0.75395,0.95381
1991,Lower Saxony,Single-person household,Yes,0.60573,55,100,0.50947,0.70200
1991,Lower Saxony,Single-person household,No,0.39427,45,100,0.29800,0.49053
1991,Lower Saxony,Couple without children,Yes,0.67064,98,145,0.59388,0.74741
1991,Lower Saxony,Couple without children,No,0.32145,47,145,0.24517,0.39773
1991,Lower Saxony,Couple with children,Yes,0.70946,121,177,0.64239,0.77654
1991,Lower Saxony,Couple with children,No,0.29054,56,177,0.22346,0.35761
1991,North Rhine-Westphalia,Single-person household,Yes,0.50750,126,264,0.44708,0.56793
1991,North Rhine-Westphalia,Single-person household,No,0.47674,138,264,0.41638,0.53710
1991,North Rhine-Westphalia,Couple without children,Yes,0.68932,202,313,0.63797,0.74067
1991,North Rhine-Westphalia,Couple without children,No,0.30644,111,313,0.25528,0.35760
1991,North Rhine-Westphalia,Single parent,Yes,0.66405,45,45,0.52449,0.80361
1991,North Rhine-Westphalia,Couple with children,Yes,0.78806,380,547,0.75378,0.82234
1991,North Rhine-Westphalia,Couple with children,No,0.20388,167,547,0.17009,0.23768
1991,Hesse,Single-person household,Yes,0.59903,52,93,0.49889,0.69918
1991,Hesse,Single-person household,No,0.38736,41,93,0.28781,0.48690
1991,Hesse,Couple without children,Yes,0.74793,88,125,0.67151,0.82436
1991,Hesse,Couple without children,No,0.23350,37,125,0.15903,0.30796
1991,Hesse,Couple with children,Yes,0.79199,134,195,0.73487,0.84910
1991,Hesse,Couple with children,No,0.20801,61,195,0.15090,0.26513
1991,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.51294,34,68,0.39326,0.63263
1991,"Rhineland-Palatinate, Saarland",Single-person household,No,0.47633,34,68,0.35674,0.59592
1991,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.68041,56,56,0.55717,0.80365
1991,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.72784,90,133,0.65191,0.80377
1991,"Rhineland-Palatinate, Saarland",Couple with children,No,0.27216,43,133,0.19623,0.34809
1991,Baden-Wuerttemberg,Single-person household,Yes,0.68625,83,139,0.60883,0.76367
1991,Baden-Wuerttemberg,Single-person household,No,0.31212,56,139,0.23481,0.38943
1991,Baden-Wuerttemberg,Couple without children,Yes,0.74669,130,195,0.68549,0.80789
1991,Baden-Wuerttemberg,Couple without children,No,0.24821,65,195,0.18743,0.30900
1991,Baden-Wuerttemberg,Single parent,Yes,0.75197,35,35,0.60680,0.89714
1991,Baden-Wuerttemberg,Couple with children,Yes,0.76075,270,407,0.71925,0.80225
1991,Baden-Wuerttemberg,Couple with children,No,0.23443,137,407,0.19322,0.27563
1991,Bavaria,Single-person household,Yes,0.64929,111,172,0.57776,0.72081
1991,Bavaria,Single-person household,No,0.33229,61,172,0.26169,0.40289
1991,Bavaria,Couple without children,Yes,0.79938,156,206,0.74456,0.85420
