"hgeqpter","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1998","(Ehe-)Paar ohne Kind(er)","4","674","0.794522437665387","0.767391576483383","0.82165329884739"
"Ja","1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Alleinerziehende","2","184","0.770692908431049","0.720456176952869","0.82092963990923"
"Ja","1998","Alleinerziehende","3","105","0.711850683229191","0.641674240500836","0.782027125957545"
"Ja","1998","Alleinerziehende","4","60","0.898964093584401","0.826255596617837","0.971672590550965"
"Ja","1998","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Paar mit Kind(ern)","2","2320","0.766817277225841","0.752041073811234","0.781593480640448"
"Ja","1998","Paar mit Kind(ern)","3","1537","0.87464008519404","0.859469002380681","0.889811168007398"
"Ja","1998","Paar mit Kind(ern)","4","971","0.919334192191149","0.903321199271339","0.935347185110959"
"Ja","1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Sonstige","2","207","0.69124629508938","0.640629388627872","0.741863201550887"
"Ja","1998","Sonstige","3","120","0.699597588733795","0.631481559057455","0.767713618410135"
"Ja","1998","Sonstige","4","114","0.876649901746154","0.820972554388628","0.93232724910368"
"Ja","1998","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","1-Pers.- Haushalt","2","201","0.379026576042344","0.335849964154777","0.422203187929911"
"Nein","1998","1-Pers.- Haushalt","3","111","0.341574449988404","0.288088385208791","0.395060514768017"
"Nein","1998","1-Pers.- Haushalt","4","61","0.243303251907263","0.186214162658927","0.300392341155598"
"Nein","1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","(Ehe-)Paar ohne Kind(er)","2","304","0.301929623708281","0.272133954852812","0.33172529256375"
"Nein","1998","(Ehe-)Paar ohne Kind(er)","3","368","0.25724726897282","0.231578620012339","0.2829159179333"
"Nein","1998","(Ehe-)Paar ohne Kind(er)","4","178","0.205477562334613","0.17834670115261","0.232608423516617"
"Nein","1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Alleinerziehende","2","85","0.229307091568951","0.17907036009077","0.279543823047131"
"Nein","1998","Alleinerziehende","3","55","0.288149316770809","0.217972874042455","0.358325759499164"
"Nein","1998","Alleinerziehende","4","6","","",""
"Nein","1998","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Paar mit Kind(ern)","2","826","0.233182722774159","0.218406519359552","0.247958926188766"
"Nein","1998","Paar mit Kind(ern)","3","293","0.12535991480596","0.110188831992602","0.140530997619319"
"Nein","1998","Paar mit Kind(ern)","4","140","0.0806658078088511","0.0646528148890414","0.0966788007286608"
"Nein","1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Sonstige","2","113","0.30875370491062","0.258136798449113","0.359370611372128"
"Nein","1998","Sonstige","3","54","0.300402411266205","0.232286381589865","0.368518440942545"
"Nein","1998","Sonstige","4","20","","",""
"Nein","1998","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","1-Pers.- Haushalt","2","275","0.622504731620041","0.578491605396634","0.666517857843448"
"Ja","1999","1-Pers.- Haushalt","3","183","0.703951948299254","0.650384790899322","0.757519105699186"
"Ja","1999","1-Pers.- Haushalt","4","159","0.72172962826772","0.663042233206453","0.780417023328988"
"Ja","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","(Ehe-)Paar ohne Kind(er)","2","594","0.70797784902216","0.678271822189379","0.737683875854941"
"Ja","1999","(Ehe-)Paar ohne Kind(er)","3","786","0.761995386276338","0.736874647166854","0.787116125385822"
"Ja","1999","(Ehe-)Paar ohne Kind(er)","4","740","0.808358580605536","0.783330185393779","0.833386975817293"
"Ja","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Alleinerziehende","2","190","0.69870816412257","0.647550531112445","0.749865797132695"
"Ja","1999","Alleinerziehende","3","122","0.846862676508676","0.789985929026914","0.903739423990438"
"Ja","1999","Alleinerziehende","4","65","0.922732196336465","0.861479701553902","0.983984691119029"
"Ja","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Paar mit Kind(ern)","2","2491","0.780471832936129","0.766448734663787","0.794494931208472"
"Ja","1999","Paar mit Kind(ern)","3","1638","0.87319348201422","0.858465768573089","0.887921195455351"
"Ja","1999","Paar mit Kind(ern)","4","981","0.90969549084125","0.8928037944553","0.926587187227199"
"Ja","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Sonstige","2","137","0.718066886682806","0.658611358149822","0.777522415215789"
"Ja","1999","Sonstige","3","101","0.846660308394003","0.784722147221963","0.908598469566044"
"Ja","1999","Sonstige","4","42","0.730307154030025","0.618012273756026","0.842602034304024"
"Ja","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","1-Pers.- Haushalt","2","191","0.377495268379959","0.333482142156552","0.421508394603366"
"Nein","1999","1-Pers.- Haushalt","3","96","0.296048051700746","0.242480894300814","0.349615209100678"
"Nein","1999","1-Pers.- Haushalt","4","65","0.27827037173228","0.219582976671012","0.336957766793548"
"Nein","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","(Ehe-)Paar ohne Kind(er)","2","306","0.29202215097784","0.262316124145059","0.321728177810622"
"Nein","1999","(Ehe-)Paar ohne Kind(er)","3","318","0.238004613723662","0.212883874614178","0.263125352833146"
"Nein","1999","(Ehe-)Paar ohne Kind(er)","4","210","0.191641419394464","0.166613024182707","0.216669814606221"
"Nein","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Alleinerziehende","2","119","0.30129183587743","0.250134202867305","0.352449468887555"
"Nein","1999","Alleinerziehende","3","32","0.153137323491324","0.096260576009562","0.210014070973086"
"Nein","1999","Alleinerziehende","4","8","","",""
"Nein","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Paar mit Kind(ern)","2","856","0.219528167063871","0.205505068791528","0.233551265336213"
"Nein","1999","Paar mit Kind(ern)","3","323","0.12680651798578","0.112078804544649","0.141534231426911"
"Nein","1999","Paar mit Kind(ern)","4","125","0.0903045091587503","0.0734128127728011","0.107196205544699"
"Nein","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Sonstige","2","83","0.281933113317194","0.222477584784211","0.341388641850178"
"Nein","1999","Sonstige","3","29","","",""
"Nein","1999","Sonstige","4","18","","",""
"Nein","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","1-Pers.- Haushalt","2","444","0.56210763145501","0.528212165970087","0.596003096939934"
"Ja","2000","1-Pers.- Haushalt","3","373","0.65258604984313","0.613835612022087","0.691336487664173"
"Ja","2000","1-Pers.- Haushalt","4","340","0.75204957973667","0.712884833984576","0.791214325488765"
"Ja","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","(Ehe-)Paar ohne Kind(er)","2","1168","0.733896380083495","0.712573351801915","0.755219408365074"
"Ja","2000","(Ehe-)Paar ohne Kind(er)","3","1382","0.752815322988805","0.733232281915872","0.772398364061739"
"Ja","2000","(Ehe-)Paar ohne Kind(er)","4","1404","0.827403147151667","0.809606050145296","0.845200244158038"
"Ja","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Alleinerziehende","2","293","0.699927685509013","0.657725150366739","0.742130220651287"
"Ja","2000","Alleinerziehende","3","243","0.874700539577539","0.836598046778029","0.91280303237705"
"Ja","2000","Alleinerziehende","4","151","0.890149341024196","0.842436103123928","0.937862578924463"
"Ja","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Paar mit Kind(ern)","2","4174","0.790675366195433","0.779818564777253","0.801532167613613"
"Ja","2000","Paar mit Kind(ern)","3","3109","0.856123557507833","0.844801140720195","0.86744597429547"
"Ja","2000","Paar mit Kind(ern)","4","1897","0.872945568863622","0.858971939870784","0.88691919785646"
"Ja","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Sonstige","2","225","0.751192292550112","0.70298904175522","0.799395543345005"
"Ja","2000","Sonstige","3","185","0.809897887124479","0.759836751824231","0.859959022424727"
"Ja","2000","Sonstige","4","134","0.853137357301379","0.798290310440224","0.907984404162534"
"Ja","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","1-Pers.- Haushalt","2","379","0.43789236854499","0.403996903060066","0.471787834029913"
"Nein","2000","1-Pers.- Haushalt","3","207","0.34741395015687","0.308663512335827","0.386164387977913"
"Nein","2000","1-Pers.- Haushalt","4","127","0.24795042026333","0.208785674511235","0.287115166015424"
"Nein","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","(Ehe-)Paar ohne Kind(er)","2","482","0.266103619916505","0.244780591634926","0.287426648198085"
"Nein","2000","(Ehe-)Paar ohne Kind(er)","3","482","0.247184677011195","0.227601635938261","0.266767718084128"
"Nein","2000","(Ehe-)Paar ohne Kind(er)","4","328","0.172596852848333","0.154799755841962","0.190393949854704"
"Nein","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","Alleinerziehende","2","160","0.300072314490987","0.257869779348713","0.342274849633261"
"Nein","2000","Alleinerziehende","3","47","0.125299460422461","0.0871969676229505","0.163401953221971"
"Nein","2000","Alleinerziehende","4","14","","",""
"Nein","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","Paar mit Kind(ern)","2","1220","0.209324633804567","0.198467832386387","0.220181435222747"
"Nein","2000","Paar mit Kind(ern)","3","582","0.143876442492167","0.13255402570453","0.155198859279805"
"Nein","2000","Paar mit Kind(ern)","4","285","0.127054431136378","0.11308080214354","0.141028060129216"
"Nein","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","Sonstige","2","84","0.248807707449888","0.200604456654995","0.29701095824478"
"Nein","2000","Sonstige","3","51","0.190102112875521","0.140040977575273","0.240163248175769"
"Nein","2000","Sonstige","4","26","","",""
"Nein","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","1-Pers.- Haushalt","2","394","0.589868759488801","0.553353799789102","0.6263837191885"
"Ja","2001","1-Pers.- Haushalt","3","355","0.658695633670755","0.61899740525719","0.69839386208432"
"Ja","2001","1-Pers.- Haushalt","4","341","0.727176015791525","0.687453607392368","0.766898424190683"
