year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2017,Urban regions,male,,,,,,,,,,,,
2017,Urban regions,female,,,,,,,,,,,,
2017,Rural regions,male,,,,,,,,,,,,
2017,Rural regions,female,,,,,,,,,,,,
2018,Urban regions,male,,,,,,,,,,,,
2018,Urban regions,female,,,,,,,,,,,,
2018,Rural regions,male,,,,,,,,,,,,
2018,Rural regions,female,,,,,,,,,,,,
2019,Urban regions,male,,,,,,,,,,,,
2019,Urban regions,female,,,,,,,,,,,,
2019,Rural regions,male,,,,,,,,,,,,
2019,Rural regions,female,,,,,,,,,,,,
2020,Urban regions,male,9889,5.870492009024973,5.833987006748776,5.9110492284569975,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0
2020,Urban regions,female,9933,5.801737848462647,5.767022286159891,5.834751954980281,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0
2020,Rural regions,male,4644,5.94554070521073,5.8979488563105065,6.008199591901829,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0
2020,Rural regions,female,4797,5.842388153170507,5.789308905845915,5.902515412990593,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0
2021,Urban regions,male,,,,,,,,,,,,
2021,Urban regions,female,,,,,,,,,,,,
2021,Rural regions,male,,,,,,,,,,,,
2021,Rural regions,female,,,,,,,,,,,,
