year,age_gr,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1992,18-29 J.,maennlich,,,,,,,,,,,,
1992,18-29 J.,weiblich,,,,,,,,,,,,
1992,30-45 J.,maennlich,,,,,,,,,,,,
1992,30-45 J.,weiblich,,,,,,,,,,,,
1992,46-65 J.,maennlich,,,,,,,,,,,,
1992,46-65 J.,weiblich,,,,,,,,,,,,
1992,66 und älter,maennlich,,,,,,,,,,,,
1992,66 und älter,weiblich,,,,,,,,,,,,
1993,unter 18 J.,maennlich,,,,,,,,,,,,
1993,unter 18 J.,weiblich,,,,,,,,,,,,
1993,18-29 J.,maennlich,,,,,,,,,,,,
1993,18-29 J.,weiblich,,,,,,,,,,,,
1993,30-45 J.,maennlich,,,,,,,,,,,,
1993,30-45 J.,weiblich,,,,,,,,,,,,
1993,46-65 J.,maennlich,,,,,,,,,,,,
1993,46-65 J.,weiblich,,,,,,,,,,,,
1993,66 und älter,maennlich,,,,,,,,,,,,
1993,66 und älter,weiblich,,,,,,,,,,,,
1994,unter 18 J.,maennlich,,,,,,,,,,,,
1994,unter 18 J.,weiblich,,,,,,,,,,,,
1994,18-29 J.,maennlich,,,,,,,,,,,,
1994,18-29 J.,weiblich,,,,,,,,,,,,
1994,30-45 J.,maennlich,,,,,,,,,,,,
1994,30-45 J.,weiblich,,,,,,,,,,,,
1994,46-65 J.,maennlich,,,,,,,,,,,,
1994,46-65 J.,weiblich,,,,,,,,,,,,
1994,66 und älter,maennlich,,,,,,,,,,,,
1994,66 und älter,weiblich,,,,,,,,,,,,
1995,unter 18 J.,maennlich,,,,,,,,,,,,
1995,unter 18 J.,weiblich,,,,,,,,,,,,
1995,18-29 J.,maennlich,,,,,,,,,,,,
1995,18-29 J.,weiblich,,,,,,,,,,,,
1995,30-45 J.,maennlich,,,,,,,,,,,,
1995,30-45 J.,weiblich,,,,,,,,,,,,
1995,46-65 J.,maennlich,,,,,,,,,,,,
1995,46-65 J.,weiblich,,,,,,,,,,,,
1995,66 und älter,maennlich,,,,,,,,,,,,
1995,66 und älter,weiblich,,,,,,,,,,,,
1996,unter 18 J.,maennlich,,,,,,,,,,,,
1996,unter 18 J.,weiblich,,,,,,,,,,,,
1996,18-29 J.,maennlich,,,,,,,,,,,,
1996,18-29 J.,weiblich,,,,,,,,,,,,
1996,30-45 J.,maennlich,,,,,,,,,,,,
1996,30-45 J.,weiblich,,,,,,,,,,,,
1996,46-65 J.,maennlich,,,,,,,,,,,,
1996,46-65 J.,weiblich,,,,,,,,,,,,
1996,66 und älter,maennlich,,,,,,,,,,,,
1996,66 und älter,weiblich,,,,,,,,,,,,
1997,unter 18 J.,maennlich,,,,,,,,,,,,
1997,unter 18 J.,weiblich,,,,,,,,,,,,
1997,18-29 J.,maennlich,,,,,,,,,,,,
1997,18-29 J.,weiblich,,,,,,,,,,,,
1997,30-45 J.,maennlich,,,,,,,,,,,,
1997,30-45 J.,weiblich,,,,,,,,,,,,
1997,46-65 J.,maennlich,,,,,,,,,,,,
1997,46-65 J.,weiblich,,,,,,,,,,,,
1997,66 und älter,maennlich,,,,,,,,,,,,
1997,66 und älter,weiblich,,,,,,,,,,,,
1998,-1,maennlich,,,,,,,,,,,,
1998,-1,weiblich,,,,,,,,,,,,
1998,unter 18 J.,maennlich,,,,,,,,,,,,
1998,unter 18 J.,weiblich,,,,,,,,,,,,
1998,18-29 J.,maennlich,,,,,,,,,,,,
1998,18-29 J.,weiblich,,,,,,,,,,,,
1998,30-45 J.,maennlich,,,,,,,,,,,,
1998,30-45 J.,weiblich,,,,,,,,,,,,
1998,46-65 J.,maennlich,,,,,,,,,,,,
1998,46-65 J.,weiblich,,,,,,,,,,,,
1998,66 und älter,maennlich,,,,,,,,,,,,
1998,66 und älter,weiblich,,,,,,,,,,,,
1999,unter 18 J.,maennlich,,,,,,,,,,,,
1999,unter 18 J.,weiblich,,,,,,,,,,,,
1999,18-29 J.,maennlich,,,,,,,,,,,,
1999,18-29 J.,weiblich,,,,,,,,,,,,
1999,30-45 J.,maennlich,,,,,,,,,,,,
1999,30-45 J.,weiblich,,,,,,,,,,,,
1999,46-65 J.,maennlich,,,,,,,,,,,,
1999,46-65 J.,weiblich,,,,,,,,,,,,
1999,66 und älter,maennlich,,,,,,,,,,,,
1999,66 und älter,weiblich,,,,,,,,,,,,
2000,-1,maennlich,,,,,,,,,,,,
2000,-1,weiblich,,,,,,,,,,,,
2000,unter 18 J.,maennlich,,,,,,,,,,,,
2000,unter 18 J.,weiblich,,,,,,,,,,,,
2000,18-29 J.,maennlich,,,,,,,,,,,,
2000,18-29 J.,weiblich,,,,,,,,,,,,
2000,30-45 J.,maennlich,,,,,,,,,,,,
2000,30-45 J.,weiblich,,,,,,,,,,,,
2000,46-65 J.,maennlich,,,,,,,,,,,,
2000,46-65 J.,weiblich,,,,,,,,,,,,
2000,66 und älter,maennlich,,,,,,,,,,,,
2000,66 und älter,weiblich,,,,,,,,,,,,
2001,unter 18 J.,maennlich,,,,,,,,,,,,
2001,unter 18 J.,weiblich,,,,,,,,,,,,
2001,18-29 J.,maennlich,,,,,,,,,,,,
2001,18-29 J.,weiblich,,,,,,,,,,,,
2001,30-45 J.,maennlich,,,,,,,,,,,,
2001,30-45 J.,weiblich,,,,,,,,,,,,
2001,46-65 J.,maennlich,,,,,,,,,,,,
2001,46-65 J.,weiblich,,,,,,,,,,,,
2001,66 und älter,maennlich,,,,,,,,,,,,
2001,66 und älter,weiblich,,,,,,,,,,,,
2002,unter 18 J.,maennlich,,,,,,,,,,,,
2002,unter 18 J.,weiblich,,,,,,,,,,,,
2002,18-29 J.,maennlich,,,,,,,,,,,,
2002,18-29 J.,weiblich,,,,,,,,,,,,
2002,30-45 J.,maennlich,,,,,,,,,,,,
2002,30-45 J.,weiblich,,,,,,,,,,,,
2002,46-65 J.,maennlich,,,,,,,,,,,,
2002,46-65 J.,weiblich,,,,,,,,,,,,
2002,66 und älter,maennlich,,,,,,,,,,,,
2002,66 und älter,weiblich,,,,,,,,,,,,
2003,unter 18 J.,maennlich,,,,,,,,,,,,
2003,unter 18 J.,weiblich,,,,,,,,,,,,
2003,18-29 J.,maennlich,,,,,,,,,,,,
2003,18-29 J.,weiblich,,,,,,,,,,,,
2003,30-45 J.,maennlich,,,,,,,,,,,,
2003,30-45 J.,weiblich,,,,,,,,,,,,
2003,46-65 J.,maennlich,,,,,,,,,,,,
2003,46-65 J.,weiblich,,,,,,,,,,,,
2003,66 und älter,maennlich,,,,,,,,,,,,
2003,66 und älter,weiblich,,,,,,,,,,,,
2004,unter 18 J.,maennlich,,,,,,,,,,,,
2004,unter 18 J.,weiblich,,,,,,,,,,,,
2004,18-29 J.,maennlich,,,,,,,,,,,,
2004,18-29 J.,weiblich,,,,,,,,,,,,
2004,30-45 J.,maennlich,,,,,,,,,,,,
2004,30-45 J.,weiblich,,,,,,,,,,,,
2004,46-65 J.,maennlich,,,,,,,,,,,,
2004,46-65 J.,weiblich,,,,,,,,,,,,
2004,66 und älter,maennlich,,,,,,,,,,,,
2004,66 und älter,weiblich,,,,,,,,,,,,
2005,unter 18 J.,maennlich,,,,,,,,,,,,
2005,unter 18 J.,weiblich,,,,,,,,,,,,
2005,18-29 J.,maennlich,5.77978029904333,5.752832131762371,5.806728466324289,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1653.0
2005,18-29 J.,weiblich,5.794149771810762,5.766851363785837,5.821448179835687,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1814.0
2005,30-45 J.,maennlich,5.9105049936146505,5.890642853076378,5.930367134152923,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2893.0
2005,30-45 J.,weiblich,5.907431518075549,5.8872631107086395,5.927599925442458,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3164.0
2005,46-65 J.,maennlich,5.971068667359712,5.952496280965625,5.989641053753799,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3406.0
2005,46-65 J.,weiblich,5.9376776028822125,5.918510929883331,5.956844275881094,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3566.0
2005,66 und älter,maennlich,5.927305102273567,5.899043482085542,5.955566722461592,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1714.0
2005,66 und älter,weiblich,5.854970619312883,5.826882270922673,5.883058967703094,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2009.0
2006,unter 18 J.,maennlich,,,,,,,,,,,,
2006,unter 18 J.,weiblich,,,,,,,,,,,,
2006,18-29 J.,maennlich,,,,,,,,,,,,
2006,18-29 J.,weiblich,,,,,,,,,,,,
2006,30-45 J.,maennlich,,,,,,,,,,,,
2006,30-45 J.,weiblich,,,,,,,,,,,,
2006,46-65 J.,maennlich,,,,,,,,,,,,
2006,46-65 J.,weiblich,,,,,,,,,,,,
2006,66 und älter,maennlich,,,,,,,,,,,,
2006,66 und älter,weiblich,,,,,,,,,,,,
2007,unter 18 J.,maennlich,,,,,,,,,,,,
2007,unter 18 J.,weiblich,,,,,,,,,,,,
2007,18-29 J.,maennlich,,,,,,,,,,,,
2007,18-29 J.,weiblich,,,,,,,,,,,,
2007,30-45 J.,maennlich,,,,,,,,,,,,
2007,30-45 J.,weiblich,,,,,,,,,,,,
2007,46-65 J.,maennlich,,,,,,,,,,,,
2007,46-65 J.,weiblich,,,,,,,,,,,,
2007,66 und älter,maennlich,,,,,,,,,,,,
2007,66 und älter,weiblich,,,,,,,,,,,,
2008,unter 18 J.,maennlich,,,,,,,,,,,,
2008,unter 18 J.,weiblich,,,,,,,,,,,,
2008,18-29 J.,maennlich,,,,,,,,,,,,
2008,18-29 J.,weiblich,,,,,,,,,,,,
2008,30-45 J.,maennlich,,,,,,,,,,,,
2008,30-45 J.,weiblich,,,,,,,,,,,,
2008,46-65 J.,maennlich,,,,,,,,,,,,
2008,46-65 J.,weiblich,,,,,,,,,,,,
2008,66 und älter,maennlich,,,,,,,,,,,,
2008,66 und älter,weiblich,,,,,,,,,,,,
2009,-1,maennlich,,,,,,,,,,,,
2009,unter 18 J.,maennlich,,,,,,,,,,,,
2009,unter 18 J.,weiblich,,,,,,,,,,,,
2009,18-29 J.,maennlich,,,,,,,,,,,,
2009,18-29 J.,weiblich,,,,,,,,,,,,
2009,30-45 J.,maennlich,,,,,,,,,,,,
2009,30-45 J.,weiblich,,,,,,,,,,,,
2009,46-65 J.,maennlich,,,,,,,,,,,,
2009,46-65 J.,weiblich,,,,,,,,,,,,
2009,66 und älter,maennlich,,,,,,,,,,,,
2009,66 und älter,weiblich,,,,,,,,,,,,
2010,unter 18 J.,maennlich,,,,,,,,,,,,
2010,unter 18 J.,weiblich,,,,,,,,,,,,
2010,18-29 J.,maennlich,5.681190476099496,5.648184378981708,5.714196573217284,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1229.0
2010,18-29 J.,weiblich,5.80146908988555,5.77100554688736,5.831932632883739,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1267.0
2010,30-45 J.,maennlich,5.8077256878111925,5.78224146064694,5.833209914975445,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1906.0
2010,30-45 J.,weiblich,5.842927831625672,5.817940813112799,5.867914850138544,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2184.0
2010,46-65 J.,maennlich,5.847397047856292,5.826169764289533,5.868624331423051,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2855.0
2010,46-65 J.,weiblich,5.840674983180139,5.81950907103526,5.861840895325018,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3141.0
2010,66 und älter,maennlich,5.8877004318940225,5.860768108400828,5.914632755387217,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1904.0
2010,66 und älter,weiblich,5.893172973462097,5.866254574648887,5.920091372275306,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2073.0
2011,unter 18 J.,-3,,,,,,,,,,,,
2011,unter 18 J.,-1,,,,,,,,,,,,
2011,unter 18 J.,maennlich,,,,,,,,,,,,
2011,unter 18 J.,weiblich,,,,,,,,,,,,
2011,18-29 J.,maennlich,,,,,,,,,,,,
2011,18-29 J.,weiblich,,,,,,,,,,,,
2011,30-45 J.,maennlich,,,,,,,,,,,,
2011,30-45 J.,weiblich,,,,,,,,,,,,
2011,46-65 J.,maennlich,,,,,,,,,,,,
2011,46-65 J.,weiblich,,,,,,,,,,,,
2011,66 und älter,maennlich,,,,,,,,,,,,
2011,66 und älter,weiblich,,,,,,,,,,,,
2012,unter 18 J.,-3,,,,,,,,,,,,
2012,unter 18 J.,maennlich,,,,,,,,,,,,
2012,unter 18 J.,weiblich,,,,,,,,,,,,
2012,18-29 J.,maennlich,,,,,,,,,,,,
2012,18-29 J.,weiblich,,,,,,,,,,,,
2012,30-45 J.,maennlich,,,,,,,,,,,,
2012,30-45 J.,weiblich,,,,,,,,,,,,
2012,46-65 J.,maennlich,,,,,,,,,,,,
2012,46-65 J.,weiblich,,,,,,,,,,,,
2012,66 und älter,maennlich,,,,,,,,,,,,
2012,66 und älter,weiblich,,,,,,,,,,,,
2013,unter 18 J.,-3,,,,,,,,,,,,
2013,unter 18 J.,maennlich,,,,,,,,,,,,
2013,unter 18 J.,weiblich,,,,,,,,,,,,
2013,18-29 J.,maennlich,,,,,,,,,,,,
2013,18-29 J.,weiblich,,,,,,,,,,,,
2013,30-45 J.,maennlich,,,,,,,,,,,,
2013,30-45 J.,weiblich,,,,,,,,,,,,
2013,46-65 J.,maennlich,,,,,,,,,,,,
2013,46-65 J.,weiblich,,,,,,,,,,,,
2013,66 und älter,maennlich,,,,,,,,,,,,
2013,66 und älter,weiblich,,,,,,,,,,,,
2014,-1,maennlich,,,,,,,,,,,,
2014,-1,weiblich,,,,,,,,,,,,
2014,unter 18 J.,-3,,,,,,,,,,,,
2014,unter 18 J.,-1,,,,,,,,,,,,
2014,unter 18 J.,maennlich,,,,,,,,,,,,
2014,unter 18 J.,weiblich,,,,,,,,,,,,
2014,18-29 J.,maennlich,,,,,,,,,,,,
2014,18-29 J.,weiblich,,,,,,,,,,,,
2014,30-45 J.,maennlich,,,,,,,,,,,,
2014,30-45 J.,weiblich,,,,,,,,,,,,
2014,46-65 J.,maennlich,,,,,,,,,,,,
2014,46-65 J.,weiblich,,,,,,,,,,,,
2014,66 und älter,maennlich,,,,,,,,,,,,
2014,66 und älter,weiblich,,,,,,,,,,,,
2015,-1,-1,,,,,,,,,,,,
2015,-1,maennlich,,,,,,,,,,,,
2015,-1,weiblich,,,,,,,,,,,,
2015,unter 18 J.,-3,,,,,,,,,,,,
2015,unter 18 J.,-1,,,,,,,,,,,,
2015,unter 18 J.,maennlich,,,,,,,,,,,,
2015,unter 18 J.,weiblich,,,,,,,,,,,,
2015,18-29 J.,maennlich,5.855904129765327,5.832507892044932,5.8793003674857225,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2094.0
2015,18-29 J.,weiblich,5.883865361206136,5.862664930894497,5.905065791517775,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2328.0
2015,30-45 J.,maennlich,5.89498707035115,5.877114261075123,5.912859879627177,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3476.0
2015,30-45 J.,weiblich,5.8961671951999275,5.879575765816703,5.912758624583152,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,4709.0
2015,46-65 J.,maennlich,5.924514703702419,5.908750505992551,5.940278901412287,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,4266.0
2015,46-65 J.,weiblich,5.832877458045312,5.815511555766129,5.8502433603244945,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,4831.0
2015,66 und älter,maennlich,5.896652435271817,5.873679992823177,5.919624877720458,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2386.0
2015,66 und älter,weiblich,5.8623914660895915,5.838860326150631,5.885922606028552,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2485.0
2016,-1,-1,,,,,,,,,,,,
2016,unter 18 J.,-3,,,,,,,,,,,,
2016,unter 18 J.,-1,,,,,,,,,,,,
2016,unter 18 J.,maennlich,,,,,,,,,,,,
2016,unter 18 J.,weiblich,,,,,,,,,,,,
2016,18-29 J.,maennlich,,,,,,,,,,,,
2016,18-29 J.,weiblich,,,,,,,,,,,,
2016,30-45 J.,maennlich,,,,,,,,,,,,
2016,30-45 J.,weiblich,,,,,,,,,,,,
2016,46-65 J.,maennlich,,,,,,,,,,,,
2016,46-65 J.,weiblich,,,,,,,,,,,,
2016,66 und älter,maennlich,,,,,,,,,,,,
2016,66 und älter,weiblich,,,,,,,,,,,,
2017,-1,maennlich,,,,,,,,,,,,
2017,-1,weiblich,,,,,,,,,,,,
2017,unter 18 J.,-3,,,,,,,,,,,,
2017,unter 18 J.,-1,,,,,,,,,,,,
2017,unter 18 J.,maennlich,,,,,,,,,,,,
2017,unter 18 J.,weiblich,,,,,,,,,,,,
2017,18-29 J.,maennlich,,,,,,,,,,,,
2017,18-29 J.,weiblich,,,,,,,,,,,,
2017,30-45 J.,maennlich,,,,,,,,,,,,
2017,30-45 J.,weiblich,,,,,,,,,,,,
2017,46-65 J.,maennlich,,,,,,,,,,,,
2017,46-65 J.,weiblich,,,,,,,,,,,,
2017,66 und älter,maennlich,,,,,,,,,,,,
2017,66 und älter,weiblich,,,,,,,,,,,,
2018,-1,weiblich,,,,,,,,,,,,
2018,unter 18 J.,-3,,,,,,,,,,,,
2018,unter 18 J.,-1,,,,,,,,,,,,
2018,unter 18 J.,maennlich,,,,,,,,,,,,
2018,unter 18 J.,weiblich,,,,,,,,,,,,
2018,18-29 J.,maennlich,,,,,,,,,,,,
2018,18-29 J.,weiblich,,,,,,,,,,,,
2018,30-45 J.,maennlich,,,,,,,,,,,,
2018,30-45 J.,weiblich,,,,,,,,,,,,
2018,46-65 J.,maennlich,,,,,,,,,,,,
2018,46-65 J.,weiblich,,,,,,,,,,,,
2018,66 und älter,maennlich,,,,,,,,,,,,
2018,66 und älter,weiblich,,,,,,,,,,,,
2019,-1,weiblich,,,,,,,,,,,,
2019,unter 18 J.,-3,,,,,,,,,,,,
2019,unter 18 J.,-1,,,,,,,,,,,,
2019,unter 18 J.,maennlich,,,,,,,,,,,,
2019,unter 18 J.,weiblich,,,,,,,,,,,,
2019,18-29 J.,-3,,,,,,,,,,,,
2019,18-29 J.,maennlich,,,,,,,,,,,,
2019,18-29 J.,weiblich,,,,,,,,,,,,
2019,30-45 J.,-3,,,,,,,,,,,,
2019,30-45 J.,maennlich,,,,,,,,,,,,
2019,30-45 J.,weiblich,,,,,,,,,,,,
2019,46-65 J.,-3,,,,,,,,,,,,
2019,46-65 J.,maennlich,,,,,,,,,,,,
2019,46-65 J.,weiblich,,,,,,,,,,,,
2019,66 und älter,maennlich,,,,,,,,,,,,
2019,66 und älter,weiblich,,,,,,,,,,,,
2020,-1,-1,,,,,,,,,,,,
2020,-1,maennlich,,,,,,,,,,,,
2020,-1,weiblich,,,,,,,,,,,,
2020,unter 18 J.,-3,,,,,,,,,,,,
2020,unter 18 J.,-1,,,,,,,,,,,,
2020,unter 18 J.,maennlich,,,,,,,,,,,,
2020,unter 18 J.,weiblich,,,,,,,,,,,,
2020,18-29 J.,-3,,,,,,,,,,,,
2020,18-29 J.,maennlich,5.823375432002598,5.803019298448468,5.843731565556728,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2810.0
2020,18-29 J.,weiblich,5.910652146940175,5.889869066390352,5.931435227489999,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2629.0
2020,30-45 J.,-3,,,,,,,,,,,,
2020,30-45 J.,maennlich,5.920562768742436,5.904194842475542,5.93693069500933,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,4141.0
2020,30-45 J.,weiblich,5.83300282014627,5.81610034662892,5.849905293663619,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,4307.0
2020,46-65 J.,-3,,,,,,,,,,,,
2020,46-65 J.,maennlich,5.9288426080593775,5.914958912818417,5.942726303300338,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,5139.0
2020,46-65 J.,weiblich,5.807117473623751,5.790977928227248,5.823257019020254,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,5342.0
2020,66 und älter,maennlich,5.862381635283577,5.839838358739873,5.884924911827281,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2443.0
2020,66 und älter,weiblich,5.755756253673109,5.730577966555259,5.780934540790959,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2452.0
2021,-1,-1,,,,,,,,,,,,
2021,-1,maennlich,,,,,,,,,,,,
2021,-1,weiblich,,,,,,,,,,,,
2021,unter 18 J.,-3,,,,,,,,,,,,
2021,unter 18 J.,-1,,,,,,,,,,,,
2021,unter 18 J.,maennlich,,,,,,,,,,,,
2021,unter 18 J.,weiblich,,,,,,,,,,,,
2021,18-29 J.,-3,,,,,,,,,,,,
2021,18-29 J.,maennlich,,,,,,,,,,,,
2021,18-29 J.,weiblich,,,,,,,,,,,,
2021,30-45 J.,-3,,,,,,,,,,,,
2021,30-45 J.,maennlich,,,,,,,,,,,,
2021,30-45 J.,weiblich,,,,,,,,,,,,
2021,46-65 J.,-3,,,,,,,,,,,,
2021,46-65 J.,maennlich,,,,,,,,,,,,
2021,46-65 J.,weiblich,,,,,,,,,,,,
2021,66 und älter,maennlich,,,,,,,,,,,,
2021,66 und älter,weiblich,,,,,,,,,,,,
