year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2010,17-29 y.,2496,5.73758,5.69110,5.78406,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2010,30-45 y.,4090,5.82446,5.78770,5.86122,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2010,46-65 y.,5996,5.84403,5.81310,5.87496,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2010,66 and older,3977,5.89078,5.85138,5.93017,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,,,,,,,,,,,,
2011,30-45 y.,,,,,,,,,,,,
2011,46-65 y.,,,,,,,,,,,,
2011,66 and older,,,,,,,,,,,,
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,,,,,,,,,,,,
2012,30-45 y.,,,,,,,,,,,,
2012,46-65 y.,,,,,,,,,,,,
2012,66 and older,,,,,,,,,,,,
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,,,,,,,,,,,,
2013,30-45 y.,,,,,,,,,,,,
2013,46-65 y.,,,,,,,,,,,,
2013,66 and older,,,,,,,,,,,,
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,,,,,,,,,,,,
2014,30-45 y.,,,,,,,,,,,,
2014,46-65 y.,,,,,,,,,,,,
2014,66 and older,,,,,,,,,,,,
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,4425,5.86939,5.83687,5.90191,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2015,30-45 y.,8185,5.89558,5.87056,5.92059,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2015,46-65 y.,9097,5.87846,5.85417,5.90276,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2015,66 and older,4871,5.87763,5.84361,5.91166,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,,,,,,,,,,,,
2016,30-45 y.,,,,,,,,,,,,
2016,46-65 y.,,,,,,,,,,,,
2016,66 and older,,,,,,,,,,,,
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,,,,,,,,,,,,
2017,30-45 y.,,,,,,,,,,,,
2017,46-65 y.,,,,,,,,,,,,
2017,66 and older,,,,,,,,,,,,
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,,,,,,,,,,,,
2018,30-45 y.,,,,,,,,,,,,
2018,46-65 y.,,,,,,,,,,,,
2018,66 and older,,,,,,,,,,,,
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,,,,,,,,,,,,
2019,30-45 y.,,,,,,,,,,,,
2019,46-65 y.,,,,,,,,,,,,
2019,66 and older,,,,,,,,,,,,
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,5443,5.86585,5.83583,5.89587,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,30-45 y.,8450,5.87729,5.85300,5.90158,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,46-65 y.,10483,5.86856,5.84655,5.89058,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,66 and older,4895,5.80302,5.76789,5.83815,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,,,,,,,,,,,,
2021,30-45 y.,,,,,,,,,,,,
2021,46-65 y.,,,,,,,,,,,,
2021,66 and older,,,,,,,,,,,,
