syear,age_gr,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2000,30-45 J.,4. Quintil,,,,,,,,,,,,
2000,30-45 J.,5. Quintil,,,,,,,,,,,,
2000,46-65 J.,2. Quintil,,,,,,,,,,,,
2000,46-65 J.,3. Quintil,,,,,,,,,,,,
2000,46-65 J.,4. Quintil,,,,,,,,,,,,
2000,46-65 J.,5. Quintil,,,,,,,,,,,,
2000,66 und älter,2. Quintil,,,,,,,,,,,,
2000,66 und älter,3. Quintil,,,,,,,,,,,,
2000,66 und älter,4. Quintil,,,,,,,,,,,,
2000,66 und älter,5. Quintil,,,,,,,,,,,,
2001,17-29 J.,2. Quintil,,,,,,,,,,,,
2001,17-29 J.,3. Quintil,,,,,,,,,,,,
2001,17-29 J.,4. Quintil,,,,,,,,,,,,
2001,17-29 J.,5. Quintil,,,,,,,,,,,,
2001,30-45 J.,2. Quintil,,,,,,,,,,,,
2001,30-45 J.,3. Quintil,,,,,,,,,,,,
2001,30-45 J.,4. Quintil,,,,,,,,,,,,
2001,30-45 J.,5. Quintil,,,,,,,,,,,,
2001,46-65 J.,2. Quintil,,,,,,,,,,,,
2001,46-65 J.,3. Quintil,,,,,,,,,,,,
2001,46-65 J.,4. Quintil,,,,,,,,,,,,
2001,46-65 J.,5. Quintil,,,,,,,,,,,,
2001,66 und älter,2. Quintil,,,,,,,,,,,,
2001,66 und älter,3. Quintil,,,,,,,,,,,,
2001,66 und älter,4. Quintil,,,,,,,,,,,,
2001,66 und älter,5. Quintil,,,,,,,,,,,,
2002,17-29 J.,2. Quintil,,,,,,,,,,,,
2002,17-29 J.,3. Quintil,,,,,,,,,,,,
2002,17-29 J.,4. Quintil,,,,,,,,,,,,
2002,17-29 J.,5. Quintil,,,,,,,,,,,,
2002,30-45 J.,2. Quintil,,,,,,,,,,,,
2002,30-45 J.,3. Quintil,,,,,,,,,,,,
2002,30-45 J.,4. Quintil,,,,,,,,,,,,
2002,30-45 J.,5. Quintil,,,,,,,,,,,,
2002,46-65 J.,2. Quintil,,,,,,,,,,,,
2002,46-65 J.,3. Quintil,,,,,,,,,,,,
2002,46-65 J.,4. Quintil,,,,,,,,,,,,
2002,46-65 J.,5. Quintil,,,,,,,,,,,,
2002,66 und älter,2. Quintil,,,,,,,,,,,,
2002,66 und älter,3. Quintil,,,,,,,,,,,,
2002,66 und älter,4. Quintil,,,,,,,,,,,,
2002,66 und älter,5. Quintil,,,,,,,,,,,,
2003,17-29 J.,2. Quintil,,,,,,,,,,,,
2003,17-29 J.,3. Quintil,,,,,,,,,,,,
2003,17-29 J.,4. Quintil,,,,,,,,,,,,
2003,17-29 J.,5. Quintil,,,,,,,,,,,,
2003,30-45 J.,2. Quintil,,,,,,,,,,,,
2003,30-45 J.,3. Quintil,,,,,,,,,,,,
2003,30-45 J.,4. Quintil,,,,,,,,,,,,
2003,30-45 J.,5. Quintil,,,,,,,,,,,,
2003,46-65 J.,2. Quintil,,,,,,,,,,,,
2003,46-65 J.,3. Quintil,,,,,,,,,,,,
2003,46-65 J.,4. Quintil,,,,,,,,,,,,
2003,46-65 J.,5. Quintil,,,,,,,,,,,,
2003,66 und älter,2. Quintil,,,,,,,,,,,,
2003,66 und älter,3. Quintil,,,,,,,,,,,,
2003,66 und älter,4. Quintil,,,,,,,,,,,,
2003,66 und älter,5. Quintil,,,,,,,,,,,,
2004,17-29 J.,2. Quintil,,,,,,,,,,,,
2004,17-29 J.,3. Quintil,,,,,,,,,,,,
2004,17-29 J.,4. Quintil,,,,,,,,,,,,
2004,17-29 J.,5. Quintil,,,,,,,,,,,,
2004,30-45 J.,2. Quintil,,,,,,,,,,,,
2004,30-45 J.,3. Quintil,,,,,,,,,,,,
2004,30-45 J.,4. Quintil,,,,,,,,,,,,
2004,30-45 J.,5. Quintil,,,,,,,,,,,,
2004,46-65 J.,2. Quintil,,,,,,,,,,,,
2004,46-65 J.,3. Quintil,,,,,,,,,,,,
2004,46-65 J.,4. Quintil,,,,,,,,,,,,
2004,46-65 J.,5. Quintil,,,,,,,,,,,,
2004,66 und älter,2. Quintil,,,,,,,,,,,,
2004,66 und älter,3. Quintil,,,,,,,,,,,,
2004,66 und älter,4. Quintil,,,,,,,,,,,,
2004,66 und älter,5. Quintil,,,,,,,,,,,,
2005,17-29 J.,2. Quintil,5.7795364929489885,5.743583324253963,5.815489661644014,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1044.0
2005,17-29 J.,3. Quintil,5.860720900942346,5.826768247414393,5.894673554470299,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1131.0
2005,17-29 J.,4. Quintil,5.786894086103976,5.752858956178331,5.82092921602962,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,954.0
2005,17-29 J.,5. Quintil,5.6468252523485685,5.603049896823902,5.690600607873235,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,687.0
2005,30-45 J.,2. Quintil,6.036283068620506,6.00307802747616,6.069488109764851,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1130.0
2005,30-45 J.,3. Quintil,5.90853173492953,5.881180705705543,5.935882764153516,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1715.0
2005,30-45 J.,4. Quintil,5.84210110065878,5.814921193457125,5.869281007860436,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1671.0
2005,30-45 J.,5. Quintil,5.876428620581725,5.850532113333136,5.902325127830315,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1541.0
2005,46-65 J.,2. Quintil,5.986618416476743,5.950789292656708,6.022447540296778,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1075.0
2005,46-65 J.,3. Quintil,5.995690220373143,5.9685381538367475,6.022842286909538,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1659.0
2005,46-65 J.,4. Quintil,5.942795582930669,5.916658660915796,5.968932504945543,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1786.0
2005,46-65 J.,5. Quintil,5.898979983057486,5.877005493436541,5.920954472678431,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2452.0
2005,66 und älter,2. Quintil,5.828070945717613,5.773854648759978,5.882287242675248,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,570.0
2005,66 und älter,3. Quintil,5.874668871253279,5.839472546772107,5.909865195734451,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1247.0
2005,66 und älter,4. Quintil,5.908409970742261,5.873573538955085,5.943246402529436,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1116.0
2005,66 und älter,5. Quintil,5.927120270785778,5.884317733912904,5.969922807658652,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,790.0
2006,17-29 J.,2. Quintil,,,,,,,,,,,,
2006,17-29 J.,3. Quintil,,,,,,,,,,,,
2006,17-29 J.,4. Quintil,,,,,,,,,,,,
2006,17-29 J.,5. Quintil,,,,,,,,,,,,
2006,30-45 J.,2. Quintil,,,,,,,,,,,,
2006,30-45 J.,3. Quintil,,,,,,,,,,,,
2006,30-45 J.,4. Quintil,,,,,,,,,,,,
2006,30-45 J.,5. Quintil,,,,,,,,,,,,
2006,46-65 J.,2. Quintil,,,,,,,,,,,,
2006,46-65 J.,3. Quintil,,,,,,,,,,,,
2006,46-65 J.,4. Quintil,,,,,,,,,,,,
2006,46-65 J.,5. Quintil,,,,,,,,,,,,
2006,66 und älter,2. Quintil,,,,,,,,,,,,
2006,66 und älter,3. Quintil,,,,,,,,,,,,
2006,66 und älter,4. Quintil,,,,,,,,,,,,
2006,66 und älter,5. Quintil,,,,,,,,,,,,
2007,17-29 J.,1. Quintil,,,,,,,,,,,,
2007,17-29 J.,2. Quintil,,,,,,,,,,,,
2007,17-29 J.,3. Quintil,,,,,,,,,,,,
2007,17-29 J.,4. Quintil,,,,,,,,,,,,
2007,17-29 J.,5. Quintil,,,,,,,,,,,,
2007,30-45 J.,2. Quintil,,,,,,,,,,,,
2007,30-45 J.,3. Quintil,,,,,,,,,,,,
2007,30-45 J.,4. Quintil,,,,,,,,,,,,
2007,30-45 J.,5. Quintil,,,,,,,,,,,,
2007,46-65 J.,2. Quintil,,,,,,,,,,,,
2007,46-65 J.,3. Quintil,,,,,,,,,,,,
2007,46-65 J.,4. Quintil,,,,,,,,,,,,
2007,46-65 J.,5. Quintil,,,,,,,,,,,,
2007,66 und älter,2. Quintil,,,,,,,,,,,,
2007,66 und älter,3. Quintil,,,,,,,,,,,,
2007,66 und älter,4. Quintil,,,,,,,,,,,,
2007,66 und älter,5. Quintil,,,,,,,,,,,,
2008,17-29 J.,2. Quintil,,,,,,,,,,,,
2008,17-29 J.,3. Quintil,,,,,,,,,,,,
2008,17-29 J.,4. Quintil,,,,,,,,,,,,
2008,17-29 J.,5. Quintil,,,,,,,,,,,,
2008,30-45 J.,2. Quintil,,,,,,,,,,,,
2008,30-45 J.,3. Quintil,,,,,,,,,,,,
2008,30-45 J.,4. Quintil,,,,,,,,,,,,
2008,30-45 J.,5. Quintil,,,,,,,,,,,,
2008,46-65 J.,2. Quintil,,,,,,,,,,,,
2008,46-65 J.,3. Quintil,,,,,,,,,,,,
2008,46-65 J.,4. Quintil,,,,,,,,,,,,
2008,46-65 J.,5. Quintil,,,,,,,,,,,,
2008,66 und älter,2. Quintil,,,,,,,,,,,,
2008,66 und älter,3. Quintil,,,,,,,,,,,,
2008,66 und älter,4. Quintil,,,,,,,,,,,,
2008,66 und älter,5. Quintil,,,,,,,,,,,,
2009,17-29 J.,2. Quintil,,,,,,,,,,,,
2009,17-29 J.,3. Quintil,,,,,,,,,,,,
2009,17-29 J.,4. Quintil,,,,,,,,,,,,
2009,17-29 J.,5. Quintil,,,,,,,,,,,,
2009,30-45 J.,2. Quintil,,,,,,,,,,,,
2009,30-45 J.,3. Quintil,,,,,,,,,,,,
2009,30-45 J.,4. Quintil,,,,,,,,,,,,
2009,30-45 J.,5. Quintil,,,,,,,,,,,,
2009,46-65 J.,2. Quintil,,,,,,,,,,,,
2009,46-65 J.,3. Quintil,,,,,,,,,,,,
2009,46-65 J.,4. Quintil,,,,,,,,,,,,
2009,46-65 J.,5. Quintil,,,,,,,,,,,,
2009,66 und älter,2. Quintil,,,,,,,,,,,,
2009,66 und älter,3. Quintil,,,,,,,,,,,,
2009,66 und älter,4. Quintil,,,,,,,,,,,,
2009,66 und älter,5. Quintil,,,,,,,,,,,,
2010,17-29 J.,2. Quintil,5.772847770111443,5.723329348921681,5.822366191301204,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,528.0
2010,17-29 J.,3. Quintil,5.718880912290063,5.674233146940269,5.763528677639856,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,678.0
2010,17-29 J.,4. Quintil,5.745106149914208,5.705574520606647,5.784637779221769,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,703.0
2010,17-29 J.,5. Quintil,5.719717229301711,5.672122255457592,5.76731220314583,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,587.0
2010,30-45 J.,2. Quintil,5.856424239403607,5.802260885659945,5.910587593147269,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,514.0
2010,30-45 J.,3. Quintil,5.895467972321158,5.85828101687033,5.932654927771986,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,989.0
2010,30-45 J.,4. Quintil,5.8279597383454655,5.794110562806251,5.86180891388468,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1249.0
2010,30-45 J.,5. Quintil,5.775451572368255,5.746883865750601,5.804019278985909,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1338.0
2010,46-65 J.,2. Quintil,5.886244846397342,5.842308750784625,5.930180942010059,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,734.0
2010,46-65 J.,3. Quintil,5.822023970372294,5.788139429330169,5.85590851141442,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1243.0
2010,46-65 J.,4. Quintil,5.881294890115108,5.852310557332116,5.910279222898101,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1610.0
2010,46-65 J.,5. Quintil,5.809139876759587,5.786329734491885,5.831950019027288,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2409.0
2010,66 und älter,2. Quintil,5.875262592086283,5.8166798139618185,5.933845370210748,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,439.0
2010,66 und älter,3. Quintil,5.888572102802701,5.853137396167612,5.924006809437791,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1220.0
2010,66 und älter,4. Quintil,5.910129559266193,5.876283109905352,5.9439760086270335,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1249.0
2010,66 und älter,5. Quintil,5.874724842076305,5.8396345479120555,5.909815136240555,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1069.0
2011,17-29 J.,2. Quintil,,,,,,,,,,,,
2011,17-29 J.,3. Quintil,,,,,,,,,,,,
2011,17-29 J.,4. Quintil,,,,,,,,,,,,
2011,17-29 J.,5. Quintil,,,,,,,,,,,,
2011,30-45 J.,2. Quintil,,,,,,,,,,,,
2011,30-45 J.,3. Quintil,,,,,,,,,,,,
2011,30-45 J.,4. Quintil,,,,,,,,,,,,
2011,30-45 J.,5. Quintil,,,,,,,,,,,,
2011,46-65 J.,2. Quintil,,,,,,,,,,,,
2011,46-65 J.,3. Quintil,,,,,,,,,,,,
2011,46-65 J.,4. Quintil,,,,,,,,,,,,
2011,46-65 J.,5. Quintil,,,,,,,,,,,,
2011,66 und älter,2. Quintil,,,,,,,,,,,,
2011,66 und älter,3. Quintil,,,,,,,,,,,,
2011,66 und älter,4. Quintil,,,,,,,,,,,,
2011,66 und älter,5. Quintil,,,,,,,,,,,,
2012,17-29 J.,1. Quintil,,,,,,,,,,,,
2012,17-29 J.,2. Quintil,,,,,,,,,,,,
2012,17-29 J.,3. Quintil,,,,,,,,,,,,
2012,17-29 J.,4. Quintil,,,,,,,,,,,,
2012,17-29 J.,5. Quintil,,,,,,,,,,,,
2012,30-45 J.,2. Quintil,,,,,,,,,,,,
2012,30-45 J.,3. Quintil,,,,,,,,,,,,
2012,30-45 J.,4. Quintil,,,,,,,,,,,,
2012,30-45 J.,5. Quintil,,,,,,,,,,,,
2012,46-65 J.,2. Quintil,,,,,,,,,,,,
2012,46-65 J.,3. Quintil,,,,,,,,,,,,
2012,46-65 J.,4. Quintil,,,,,,,,,,,,
2012,46-65 J.,5. Quintil,,,,,,,,,,,,
2012,66 und älter,2. Quintil,,,,,,,,,,,,
2012,66 und älter,3. Quintil,,,,,,,,,,,,
2012,66 und älter,4. Quintil,,,,,,,,,,,,
2012,66 und älter,5. Quintil,,,,,,,,,,,,
2013,17-29 J.,1. Quintil,,,,,,,,,,,,
2013,17-29 J.,2. Quintil,,,,,,,,,,,,
2013,17-29 J.,3. Quintil,,,,,,,,,,,,
2013,17-29 J.,4. Quintil,,,,,,,,,,,,
2013,17-29 J.,5. Quintil,,,,,,,,,,,,
2013,30-45 J.,2. Quintil,,,,,,,,,,,,
2013,30-45 J.,3. Quintil,,,,,,,,,,,,
2013,30-45 J.,4. Quintil,,,,,,,,,,,,
2013,30-45 J.,5. Quintil,,,,,,,,,,,,
2013,46-65 J.,2. Quintil,,,,,,,,,,,,
2013,46-65 J.,3. Quintil,,,,,,,,,,,,
2013,46-65 J.,4. Quintil,,,,,,,,,,,,
2013,46-65 J.,5. Quintil,,,,,,,,,,,,
2013,66 und älter,2. Quintil,,,,,,,,,,,,
2013,66 und älter,3. Quintil,,,,,,,,,,,,
2013,66 und älter,4. Quintil,,,,,,,,,,,,
2013,66 und älter,5. Quintil,,,,,,,,,,,,
2014,17-29 J.,2. Quintil,,,,,,,,,,,,
2014,17-29 J.,3. Quintil,,,,,,,,,,,,
2014,17-29 J.,4. Quintil,,,,,,,,,,,,
2014,17-29 J.,5. Quintil,,,,,,,,,,,,
2014,30-45 J.,2. Quintil,,,,,,,,,,,,
2014,30-45 J.,3. Quintil,,,,,,,,,,,,
2014,30-45 J.,4. Quintil,,,,,,,,,,,,
2014,30-45 J.,5. Quintil,,,,,,,,,,,,
2014,46-65 J.,2. Quintil,,,,,,,,,,,,
2014,46-65 J.,3. Quintil,,,,,,,,,,,,
2014,46-65 J.,4. Quintil,,,,,,,,,,,,
2014,46-65 J.,5. Quintil,,,,,,,,,,,,
2014,66 und älter,2. Quintil,,,,,,,,,,,,
2014,66 und älter,3. Quintil,,,,,,,,,,,,
2014,66 und älter,4. Quintil,,,,,,,,,,,,
2014,66 und älter,5. Quintil,,,,,,,,,,,,
2015,17-29 J.,2. Quintil,5.970023235970076,5.936128634682396,6.003917837257756,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1075.0
2015,17-29 J.,3. Quintil,5.842703543256408,5.8093915145808905,5.876015571931926,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1129.0
2015,17-29 J.,4. Quintil,5.936299680200849,5.907471078735749,5.96512828166595,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1162.0
2015,17-29 J.,5. Quintil,5.764027802314283,5.733450845528473,5.794604759100093,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1059.0
2015,30-45 J.,2. Quintil,5.929436867353375,5.892108729450434,5.966765005256316,5.0,6.0,7.0,2.0,7.0,6.0,5.974999999999994,6.0,1122.0
