"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2011","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2011","AkademikerIn","Laendlicher Raum","","","","",""
"2011","AkademikerIn","Staedtischer Raum","","","","",""
"2011","Hauptschule","Laendlicher Raum","","","","",""
"2011","Hauptschule","Staedtischer Raum","","","","",""
"2011","Realschule","Laendlicher Raum","","","","",""
"2011","Realschule","Staedtischer Raum","","","","",""
"2012","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2012","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2012","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2012","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2012","AkademikerIn","Laendlicher Raum","","","","",""
"2012","AkademikerIn","Staedtischer Raum","","","","",""
"2012","Hauptschule","Laendlicher Raum","","","","",""
"2012","Hauptschule","Staedtischer Raum","","","","",""
"2012","Realschule","Laendlicher Raum","","","","",""
"2012","Realschule","Staedtischer Raum","","","","",""
"2013","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2013","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2013","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2013","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2013","AkademikerIn","Laendlicher Raum","","","","",""
"2013","AkademikerIn","Staedtischer Raum","","","","",""
"2013","Hauptschule","Laendlicher Raum","","","","",""
"2013","Hauptschule","Staedtischer Raum","","","","",""
"2013","Realschule","Laendlicher Raum","","","","",""
"2013","Realschule","Staedtischer Raum","","","","",""
"2014","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2014","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2014","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2014","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2014","AkademikerIn","Laendlicher Raum","","","","",""
"2014","AkademikerIn","Staedtischer Raum","","","","",""
"2014","Hauptschule","Laendlicher Raum","","","","",""
"2014","Hauptschule","Staedtischer Raum","","","","",""
"2014","Realschule","Laendlicher Raum","","","","",""
"2014","Realschule","Staedtischer Raum","","","","",""
"2015","(Fach-)Abitur","Laendlicher Raum","5.87","5.5","1095","5.8","5.94"
"2015","(Fach-)Abitur","Staedtischer Raum","5.84","5.5","3022","5.8","5.88"
"2015","(noch) kein Abschluss","Laendlicher Raum","5.95","5.5","292","5.82","6.08"
"2015","(noch) kein Abschluss","Staedtischer Raum","5.86","5.5","647","5.77","5.95"
"2015","AkademikerIn","Laendlicher Raum","5.83","5.5","1755","5.78","5.88"
"2015","AkademikerIn","Staedtischer Raum","5.79","5.5","4628","5.76","5.82"
"2015","Hauptschule","Laendlicher Raum","5.94","5.5","2980","5.9","5.98"
"2015","Hauptschule","Staedtischer Raum","5.98","5.5","4760","5.95","6.01"
"2015","Realschule","Laendlicher Raum","5.89","5.5","2856","5.85","5.93"
"2015","Realschule","Staedtischer Raum","5.85","5.5","3694","5.81","5.89"
"2016","(Fach-)Abitur","Laendlicher Raum","6.84","6.5","136","6.73","6.95"
"2016","(Fach-)Abitur","Staedtischer Raum","6.18","6.5","385","6.1","6.26"
"2016","(noch) kein Abschluss","Laendlicher Raum","6.49","6.5","319","6.42","6.56"
"2016","(noch) kein Abschluss","Staedtischer Raum","6.36","6.5","700","6.32","6.4"
"2016","AkademikerIn","Laendlicher Raum","6.8","6.5","171","6.72","6.88"
"2016","AkademikerIn","Staedtischer Raum","6.24","6.5","429","6.17","6.31"
"2016","Hauptschule","Laendlicher Raum","6.46","6.5","184","6.35","6.57"
"2016","Hauptschule","Staedtischer Raum","6.54","6.5","461","6.48","6.6"
"2016","Realschule","Laendlicher Raum","","","","",""
"2016","Realschule","Staedtischer Raum","","","","",""
"2017","(Fach-)Abitur","Laendlicher Raum","6.78","6.5","104","6.63","6.93"
"2017","(Fach-)Abitur","Staedtischer Raum","6.61","6.5","198","6.51","6.71"
"2017","(noch) kein Abschluss","Laendlicher Raum","6.92","6.5","238","6.87","6.97"
"2017","(noch) kein Abschluss","Staedtischer Raum","6.71","6.5","488","6.65","6.77"
"2017","AkademikerIn","Laendlicher Raum","6.86","6.5","86","6.71","7.01"
"2017","AkademikerIn","Staedtischer Raum","6.85","6.5","228","6.78","6.92"
"2017","Hauptschule","Laendlicher Raum","6.68","6.5","149","6.53","6.83"
"2017","Hauptschule","Staedtischer Raum","6.59","6.5","256","6.5","6.68"
"2017","Realschule","Laendlicher Raum","","","","",""
"2017","Realschule","Staedtischer Raum","","","","",""
"2018","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2018","(Fach-)Abitur","Staedtischer Raum","6.92","6.5","33","6.79","7.05"
"2018","(noch) kein Abschluss","Laendlicher Raum","6.81","6.5","58","6.58","7.04"
"2018","(noch) kein Abschluss","Staedtischer Raum","6.29","6.5","88","6.02","6.56"
"2018","AkademikerIn","Laendlicher Raum","","","","",""
"2018","AkademikerIn","Staedtischer Raum","","","","",""
"2018","Hauptschule","Laendlicher Raum","6.91","6.5","35","6.54","7.28"
"2018","Hauptschule","Staedtischer Raum","6.92","6.5","53","6.74","7.1"
"2018","Realschule","Laendlicher Raum","","","","",""
"2018","Realschule","Staedtischer Raum","","","","",""
"2019","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2019","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2019","(noch) kein Abschluss","Laendlicher Raum","6.37","6.5","58","5.99","6.75"
"2019","(noch) kein Abschluss","Staedtischer Raum","5.98","6.5","70","5.68","6.28"
"2019","AkademikerIn","Laendlicher Raum","","","","",""
"2019","AkademikerIn","Staedtischer Raum","","","","",""
"2019","Hauptschule","Laendlicher Raum","","","","",""
"2019","Hauptschule","Staedtischer Raum","6.47","6.5","32","6.29","6.65"
"2019","Realschule","Laendlicher Raum","","","","",""
"2019","Realschule","Staedtischer Raum","","","","",""
"2020","(Fach-)Abitur","Laendlicher Raum","5.92","5.5","1302","5.86","5.98"
"2020","(Fach-)Abitur","Staedtischer Raum","5.85","5.5","3755","5.81","5.89"
"2020","(noch) kein Abschluss","Laendlicher Raum","5.98","5.5","603","5.9","6.06"
"2020","(noch) kein Abschluss","Staedtischer Raum","6.01","5.5","1648","5.95","6.07"
"2020","AkademikerIn","Laendlicher Raum","5.86","5.5","2045","5.81","5.91"
"2020","AkademikerIn","Staedtischer Raum","5.79","5.5","5726","5.76","5.82"
"2020","Hauptschule","Laendlicher Raum","5.9","5.5","2490","5.85","5.95"
"2020","Hauptschule","Staedtischer Raum","5.89","5.5","4233","5.85","5.93"
"2020","Realschule","Laendlicher Raum","5.94","5.5","2757","5.9","5.98"
"2020","Realschule","Staedtischer Raum","5.78","5.5","3482","5.74","5.82"
