"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2011","(Fach-)Abitur","Ostdeutschland","","","","",""
"2011","(Fach-)Abitur","Westdeutschland","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","",""
"2011","AkademikerIn","Ostdeutschland","","","","",""
"2011","AkademikerIn","Westdeutschland","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","",""
"2011","Hauptschule","Westdeutschland","","","","",""
"2011","Realschule","Ostdeutschland","","","","",""
"2011","Realschule","Westdeutschland","","","","",""
"2012","(Fach-)Abitur","Ostdeutschland","","","","",""
"2012","(Fach-)Abitur","Westdeutschland","","","","",""
"2012","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","","","","",""
"2012","AkademikerIn","Ostdeutschland","","","","",""
"2012","AkademikerIn","Westdeutschland","","","","",""
"2012","Hauptschule","Ostdeutschland","","","","",""
"2012","Hauptschule","Westdeutschland","","","","",""
"2012","Realschule","Ostdeutschland","","","","",""
"2012","Realschule","Westdeutschland","","","","",""
"2013","(Fach-)Abitur","Ostdeutschland","","","","",""
"2013","(Fach-)Abitur","Westdeutschland","","","","",""
"2013","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2013","(noch) kein Abschluss","Westdeutschland","","","","",""
"2013","AkademikerIn","Ostdeutschland","","","","",""
"2013","AkademikerIn","Westdeutschland","","","","",""
"2013","Hauptschule","Ostdeutschland","","","","",""
"2013","Hauptschule","Westdeutschland","","","","",""
"2013","Realschule","Ostdeutschland","","","","",""
"2013","Realschule","Westdeutschland","","","","",""
"2014","(Fach-)Abitur","Ostdeutschland","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","",""
"2014","Hauptschule","Westdeutschland","","","","",""
"2014","Realschule","Ostdeutschland","","","","",""
"2014","Realschule","Westdeutschland","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","5.78","5.5","520","5.67","5.89"
"2015","(Fach-)Abitur","Westdeutschland","5.85","5.5","3597","5.81","5.89"
"2015","(noch) kein Abschluss","Ostdeutschland","5.92","5.5","116","5.69","6.15"
"2015","(noch) kein Abschluss","Westdeutschland","5.88","5.5","823","5.8","5.96"
"2015","AkademikerIn","Ostdeutschland","5.82","5.5","1413","5.76","5.88"
"2015","AkademikerIn","Westdeutschland","5.8","5.5","4970","5.77","5.83"
"2015","Hauptschule","Ostdeutschland","5.87","5.5","1200","5.8","5.94"
"2015","Hauptschule","Westdeutschland","5.98","5.5","6540","5.95","6.01"
"2015","Realschule","Ostdeutschland","5.88","5.5","2005","5.83","5.93"
"2015","Realschule","Westdeutschland","5.86","5.5","4545","5.83","5.89"
"2016","(Fach-)Abitur","Ostdeutschland","6.61","6.5","81","6.44","6.78"
"2016","(Fach-)Abitur","Westdeutschland","6.27","6.5","440","6.2","6.34"
"2016","(noch) kein Abschluss","Ostdeutschland","6.59","6.5","175","6.51","6.67"
"2016","(noch) kein Abschluss","Westdeutschland","6.36","6.5","844","6.32","6.4"
"2016","AkademikerIn","Ostdeutschland","6.59","6.5","98","6.54","6.64"
"2016","AkademikerIn","Westdeutschland","6.31","6.5","502","6.24","6.38"
"2016","Hauptschule","Ostdeutschland","6.82","6.5","102","6.73","6.91"
"2016","Hauptschule","Westdeutschland","6.48","6.5","543","6.42","6.54"
"2016","Realschule","Ostdeutschland","","","","",""
"2016","Realschule","Westdeutschland","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","6.83","6.5","34","6.6","7.06"
"2017","(Fach-)Abitur","Westdeutschland","6.64","6.5","268","6.55","6.73"
"2017","(noch) kein Abschluss","Ostdeutschland","6.87","6.5","77","6.8","6.94"
"2017","(noch) kein Abschluss","Westdeutschland","6.76","6.5","649","6.71","6.81"
"2017","AkademikerIn","Ostdeutschland","6.91","6.5","35","6.66","7.16"
"2017","AkademikerIn","Westdeutschland","6.85","6.5","279","6.78","6.92"
"2017","Hauptschule","Ostdeutschland","6.73","6.5","45","6.49","6.97"
"2017","Hauptschule","Westdeutschland","6.61","6.5","360","6.53","6.69"
"2017","Realschule","Ostdeutschland","","","","",""
"2017","Realschule","Westdeutschland","","","","",""
"2018","(Fach-)Abitur","Ostdeutschland","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","6.85","6.5","53","6.72","6.98"
"2018","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","6.44","6.5","135","6.24","6.64"
"2018","AkademikerIn","Ostdeutschland","","","","",""
"2018","AkademikerIn","Westdeutschland","6.84","6.5","35","6.66","7.02"
"2018","Hauptschule","Ostdeutschland","","","","",""
"2018","Hauptschule","Westdeutschland","6.9","6.5","72","6.75","7.05"
"2018","Realschule","Ostdeutschland","","","","",""
"2018","Realschule","Westdeutschland","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","","","","",""
"2019","(Fach-)Abitur","Westdeutschland","","","","",""
"2019","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","6.09","6.5","116","5.85","6.33"
"2019","AkademikerIn","Ostdeutschland","","","","",""
"2019","AkademikerIn","Westdeutschland","","","","",""
"2019","Hauptschule","Ostdeutschland","","","","",""
"2019","Hauptschule","Westdeutschland","6.57","6.5","41","6.43","6.71"
"2019","Realschule","Ostdeutschland","","","","",""
"2019","Realschule","Westdeutschland","","","","",""
"2020","(Fach-)Abitur","Ostdeutschland","5.77","5.5","699","5.69","5.85"
"2020","(Fach-)Abitur","Westdeutschland","5.89","5.5","4358","5.85","5.93"
"2020","(noch) kein Abschluss","Ostdeutschland","5.97","5.5","307","5.84","6.1"
"2020","(noch) kein Abschluss","Westdeutschland","6","5.5","1944","5.95","6.05"
"2020","AkademikerIn","Ostdeutschland","5.93","5.5","1653","5.88","5.98"
"2020","AkademikerIn","Westdeutschland","5.78","5.5","6118","5.75","5.81"
"2020","Hauptschule","Ostdeutschland","5.85","5.5","992","5.77","5.93"
"2020","Hauptschule","Westdeutschland","5.9","5.5","5731","5.87","5.93"
"2020","Realschule","Ostdeutschland","5.97","5.5","1973","5.92","6.02"
"2020","Realschule","Westdeutschland","5.8","5.5","4266","5.76","5.84"
