year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2018,Pre-primary Level,,,,,,,,,,,,
2018,Primary Level,,,,,,,,,,,,
2018,Lower Secondary Level,,,,,,,,,,,,
2018,Upper Secondary Level,,,,,,,,,,,,
2018,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2018,First Stage of Tertiary Education,,,,,,,,,,,,
2018,Second Stage of Tertiary Education,,,,,,,,,,,,
2019,Pre-primary Level,,,,,,,,,,,,
2019,Primary Level,,,,,,,,,,,,
2019,Lower Secondary Level,,,,,,,,,,,,
2019,Upper Secondary Level,,,,,,,,,,,,
2019,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2019,First Stage of Tertiary Education,,,,,,,,,,,,
2019,Second Stage of Tertiary Education,,,,,,,,,,,,
2020,Pre-primary Level,362,5.84338,5.73660,5.95016,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,Primary Level,1799,6.04757,5.98363,6.11151,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,6.00000,7.00000
2020,Lower Secondary Level,3202,5.87984,5.83513,5.92456,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,Upper Secondary Level,11322,5.86955,5.84764,5.89146,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,Post-secondary Non-tertiary Level,2358,5.84322,5.79649,5.88995,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,First Stage of Tertiary Education,1466,5.86475,5.80889,5.92060,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,Second Stage of Tertiary Education,7737,5.80593,5.78170,5.83016,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2021,Pre-primary Level,,,,,,,,,,,,
2021,Primary Level,,,,,,,,,,,,
2021,Lower Secondary Level,,,,,,,,,,,,
2021,Upper Secondary Level,,,,,,,,,,,,
2021,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2021,First Stage of Tertiary Education,,,,,,,,,,,,
2021,Second Stage of Tertiary Education,,,,,,,,,,,,
