"plh0012_h","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"CDU","1984","35-65 Jahre alt","Schleswig-Holstein","57","0.403247610263102","0.325770981469312","0.480724239056893"
"CDU","1984","35-65 Jahre alt","Hamburg","","","",""
"CDU","1984","35-65 Jahre alt","Niedersachsen","144","0.405992776744571","0.356552202937589","0.455433350551554"
"CDU","1984","35-65 Jahre alt","Bremen","","","",""
"CDU","1984","35-65 Jahre alt","Nordrhein-Westfalen","342","0.410331459607927","0.379721437618882","0.440941481596972"
"CDU","1984","35-65 Jahre alt","Hessen","88","0.308707426137051","0.260584619977697","0.356830232296406"
"CDU","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","85","0.370148371260243","0.309810833001788","0.430485909518699"
"CDU","1984","35-65 Jahre alt","Baden-Wuerttemberg","219","0.479764249364534","0.438678807580795","0.520849691148273"
"CDU","1984","35-65 Jahre alt","Bayern","","","",""
"CDU","1984","35-65 Jahre alt","Saarland","","","",""
"CDU","1984","35-65 Jahre alt","Berlin","","","",""
"CDU","1984","35-65 Jahre alt","Brandenburg","","","",""
"CDU","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"CDU","1984","35-65 Jahre alt","Sachsen","","","",""
"CDU","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"CDU","1984","35-65 Jahre alt","Thueringen","","","",""
"CDU","1984","66 und älter","Schleswig-Holstein","","","",""
"CDU","1984","66 und älter","Hamburg","","","",""
"CDU","1984","66 und älter","Niedersachsen","54","0.531161899364411","0.433839611312741","0.628484187416082"
"CDU","1984","66 und älter","Bremen","","","",""
"CDU","1984","66 und älter","Nordrhein-Westfalen","85","0.473227700418181","0.399464746377914","0.546990654458449"
"CDU","1984","66 und älter","Hessen","","","",""
"CDU","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"CDU","1984","66 und älter","Baden-Wuerttemberg","61","0.497249027368585","0.409598099999263","0.584899954737908"
"CDU","1984","66 und älter","Bayern","","","",""
"CDU","1984","66 und älter","Saarland","","","",""
"CDU","1984","66 und älter","Berlin","","","",""
"CDU","1984","66 und älter","Brandenburg","","","",""
"CDU","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"CDU","1984","66 und älter","Sachsen","","","",""
"CDU","1984","66 und älter","Sachsen-Anhalt","","","",""
"CDU","1984","66 und älter","Thueringen","","","",""
"CSU","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"CSU","1984","16-34 Jahre alt","Hamburg","","","",""
"CSU","1984","16-34 Jahre alt","Niedersachsen","","","",""
"CSU","1984","16-34 Jahre alt","Bremen","","","",""
"CSU","1984","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"CSU","1984","16-34 Jahre alt","Hessen","","","",""
"CSU","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"CSU","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"CSU","1984","16-34 Jahre alt","Bayern","53","0.175468496792715","0.135505166391269","0.215431827194162"
"CSU","1984","16-34 Jahre alt","Saarland","","","",""
"CSU","1984","16-34 Jahre alt","Berlin","","","",""
"CSU","1984","16-34 Jahre alt","Brandenburg","","","",""
"CSU","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"CSU","1984","16-34 Jahre alt","Sachsen","","","",""
"CSU","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"CSU","1984","16-34 Jahre alt","Thueringen","","","",""
"CSU","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"CSU","1984","35-65 Jahre alt","Hamburg","","","",""
"CSU","1984","35-65 Jahre alt","Niedersachsen","","","",""
"CSU","1984","35-65 Jahre alt","Bremen","","","",""
"CSU","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"CSU","1984","35-65 Jahre alt","Hessen","","","",""
"CSU","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"CSU","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"CSU","1984","35-65 Jahre alt","Bayern","161","0.297966120407934","0.261994105080905","0.333938135734963"
"CSU","1984","35-65 Jahre alt","Saarland","","","",""
"CSU","1984","35-65 Jahre alt","Berlin","","","",""
"CSU","1984","35-65 Jahre alt","Brandenburg","","","",""
"CSU","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"CSU","1984","35-65 Jahre alt","Sachsen","","","",""
"CSU","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"CSU","1984","35-65 Jahre alt","Thueringen","","","",""
"CSU","1984","66 und älter","Schleswig-Holstein","","","",""
"CSU","1984","66 und älter","Hamburg","","","",""
"CSU","1984","66 und älter","Niedersachsen","","","",""
"CSU","1984","66 und älter","Bremen","","","",""
"CSU","1984","66 und älter","Nordrhein-Westfalen","","","",""
"CSU","1984","66 und älter","Hessen","","","",""
"CSU","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"CSU","1984","66 und älter","Baden-Wuerttemberg","","","",""
"CSU","1984","66 und älter","Bayern","49","0.316173879321464","0.241007218014443","0.391340540628486"
"CSU","1984","66 und älter","Saarland","","","",""
"CSU","1984","66 und älter","Berlin","","","",""
"CSU","1984","66 und älter","Brandenburg","","","",""
"CSU","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"CSU","1984","66 und älter","Sachsen","","","",""
"CSU","1984","66 und älter","Sachsen-Anhalt","","","",""
"CSU","1984","66 und älter","Thueringen","","","",""
"FDP","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"FDP","1984","16-34 Jahre alt","Hamburg","","","",""
"FDP","1984","16-34 Jahre alt","Niedersachsen","","","",""
"FDP","1984","16-34 Jahre alt","Bremen","","","",""
"FDP","1984","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"FDP","1984","16-34 Jahre alt","Hessen","","","",""
"FDP","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"FDP","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"FDP","1984","16-34 Jahre alt","Bayern","","","",""
"FDP","1984","16-34 Jahre alt","Saarland","","","",""
"FDP","1984","16-34 Jahre alt","Berlin","","","",""
"FDP","1984","16-34 Jahre alt","Brandenburg","","","",""
"FDP","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"FDP","1984","16-34 Jahre alt","Sachsen","","","",""
"FDP","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"FDP","1984","16-34 Jahre alt","Thueringen","","","",""
"FDP","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"FDP","1984","35-65 Jahre alt","Hamburg","","","",""
"FDP","1984","35-65 Jahre alt","Niedersachsen","","","",""
"FDP","1984","35-65 Jahre alt","Bremen","","","",""
"FDP","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"FDP","1984","35-65 Jahre alt","Hessen","","","",""
"FDP","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"FDP","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"FDP","1984","35-65 Jahre alt","Bayern","","","",""
"FDP","1984","35-65 Jahre alt","Saarland","","","",""
"FDP","1984","35-65 Jahre alt","Berlin","","","",""
"FDP","1984","35-65 Jahre alt","Brandenburg","","","",""
"FDP","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"FDP","1984","35-65 Jahre alt","Sachsen","","","",""
"FDP","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"FDP","1984","35-65 Jahre alt","Thueringen","","","",""
"FDP","1984","66 und älter","Schleswig-Holstein","","","",""
"FDP","1984","66 und älter","Hamburg","","","",""
"FDP","1984","66 und älter","Niedersachsen","","","",""
"FDP","1984","66 und älter","Bremen","","","",""
"FDP","1984","66 und älter","Nordrhein-Westfalen","","","",""
"FDP","1984","66 und älter","Hessen","","","",""
"FDP","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"FDP","1984","66 und älter","Baden-Wuerttemberg","","","",""
"FDP","1984","66 und älter","Bayern","","","",""
"FDP","1984","66 und älter","Saarland","","","",""
"FDP","1984","66 und älter","Berlin","","","",""
"FDP","1984","66 und älter","Brandenburg","","","",""
"FDP","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"FDP","1984","66 und älter","Sachsen","","","",""
"FDP","1984","66 und älter","Sachsen-Anhalt","","","",""
"FDP","1984","66 und älter","Thueringen","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Hamburg","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Niedersachsen","31","0.15176889771533","0.100343723210195","0.203194072220464"
"Buendnis90/Gruene","1984","16-34 Jahre alt","Bremen","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Nordrhein-Westfalen","90","0.135359740838533","0.108645656054912","0.162073825622155"
"Buendnis90/Gruene","1984","16-34 Jahre alt","Hessen","49","0.239829960446897","0.186145073046369","0.293514847847425"
"Buendnis90/Gruene","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Baden-Wuerttemberg","56","0.176916582218983","0.136766212370543","0.217066952067423"
"Buendnis90/Gruene","1984","16-34 Jahre alt","Bayern","44","0.121238804642306","0.0869450743938096","0.155532534890803"
"Buendnis90/Gruene","1984","16-34 Jahre alt","Saarland","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Berlin","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Brandenburg","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Sachsen","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene","1984","16-34 Jahre alt","Thueringen","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Hamburg","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Niedersachsen","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Bremen","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Hessen","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Bayern","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Saarland","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Berlin","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Brandenburg","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Sachsen","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene","1984","35-65 Jahre alt","Thueringen","","","",""
"Buendnis90/Gruene","1984","66 und älter","Schleswig-Holstein","","","",""
"Buendnis90/Gruene","1984","66 und älter","Hamburg","","","",""
"Buendnis90/Gruene","1984","66 und älter","Niedersachsen","","","",""
"Buendnis90/Gruene","1984","66 und älter","Bremen","","","",""
"Buendnis90/Gruene","1984","66 und älter","Nordrhein-Westfalen","","","",""
"Buendnis90/Gruene","1984","66 und älter","Hessen","","","",""
"Buendnis90/Gruene","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene","1984","66 und älter","Baden-Wuerttemberg","","","",""
"Buendnis90/Gruene","1984","66 und älter","Bayern","","","",""
"Buendnis90/Gruene","1984","66 und älter","Saarland","","","",""
"Buendnis90/Gruene","1984","66 und älter","Berlin","","","",""
"Buendnis90/Gruene","1984","66 und älter","Brandenburg","","","",""
"Buendnis90/Gruene","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene","1984","66 und älter","Sachsen","","","",""
"Buendnis90/Gruene","1984","66 und älter","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene","1984","66 und älter","Thueringen","","","",""
"Die Linke","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Die Linke","1984","16-34 Jahre alt","Hamburg","","","",""
"Die Linke","1984","16-34 Jahre alt","Niedersachsen","","","",""
"Die Linke","1984","16-34 Jahre alt","Bremen","","","",""
"Die Linke","1984","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Die Linke","1984","16-34 Jahre alt","Hessen","","","",""
"Die Linke","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Die Linke","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Die Linke","1984","16-34 Jahre alt","Bayern","","","",""
"Die Linke","1984","16-34 Jahre alt","Saarland","","","",""
"Die Linke","1984","16-34 Jahre alt","Berlin","","","",""
"Die Linke","1984","16-34 Jahre alt","Brandenburg","","","",""
"Die Linke","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Die Linke","1984","16-34 Jahre alt","Sachsen","","","",""
"Die Linke","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Die Linke","1984","16-34 Jahre alt","Thueringen","","","",""
"Die Linke","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Die Linke","1984","35-65 Jahre alt","Hamburg","","","",""
"Die Linke","1984","35-65 Jahre alt","Niedersachsen","","","",""
"Die Linke","1984","35-65 Jahre alt","Bremen","","","",""
"Die Linke","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Die Linke","1984","35-65 Jahre alt","Hessen","","","",""
"Die Linke","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Die Linke","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Die Linke","1984","35-65 Jahre alt","Bayern","","","",""
"Die Linke","1984","35-65 Jahre alt","Saarland","","","",""
"Die Linke","1984","35-65 Jahre alt","Berlin","","","",""
"Die Linke","1984","35-65 Jahre alt","Brandenburg","","","",""
"Die Linke","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Die Linke","1984","35-65 Jahre alt","Sachsen","","","",""
"Die Linke","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Die Linke","1984","35-65 Jahre alt","Thueringen","","","",""
"Die Linke","1984","66 und älter","Schleswig-Holstein","","","",""
"Die Linke","1984","66 und älter","Hamburg","","","",""
"Die Linke","1984","66 und älter","Niedersachsen","","","",""
"Die Linke","1984","66 und älter","Bremen","","","",""
"Die Linke","1984","66 und älter","Nordrhein-Westfalen","","","",""
"Die Linke","1984","66 und älter","Hessen","","","",""
"Die Linke","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Die Linke","1984","66 und älter","Baden-Wuerttemberg","","","",""
"Die Linke","1984","66 und älter","Bayern","","","",""
"Die Linke","1984","66 und älter","Saarland","","","",""
"Die Linke","1984","66 und älter","Berlin","","","",""
"Die Linke","1984","66 und älter","Brandenburg","","","",""
"Die Linke","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"Die Linke","1984","66 und älter","Sachsen","","","",""
"Die Linke","1984","66 und älter","Sachsen-Anhalt","","","",""
"Die Linke","1984","66 und älter","Thueringen","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Hamburg","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Niedersachsen","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Bremen","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Hessen","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Bayern","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Saarland","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Berlin","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Brandenburg","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Sachsen","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Thueringen","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Hamburg","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Niedersachsen","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Bremen","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Hessen","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Bayern","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Saarland","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Berlin","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Brandenburg","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Sachsen","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Thueringen","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Schleswig-Holstein","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Hamburg","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Niedersachsen","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Bremen","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Nordrhein-Westfalen","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Hessen","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Baden-Wuerttemberg","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Bayern","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Saarland","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Berlin","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Brandenburg","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Sachsen","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Sachsen-Anhalt","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Thueringen","","","",""
"Andere","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Andere","1984","16-34 Jahre alt","Hamburg","","","",""
"Andere","1984","16-34 Jahre alt","Niedersachsen","","","",""
"Andere","1984","16-34 Jahre alt","Bremen","","","",""
"Andere","1984","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Andere","1984","16-34 Jahre alt","Hessen","","","",""
"Andere","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Andere","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Andere","1984","16-34 Jahre alt","Bayern","","","",""
"Andere","1984","16-34 Jahre alt","Saarland","","","",""
"Andere","1984","16-34 Jahre alt","Berlin","","","",""
"Andere","1984","16-34 Jahre alt","Brandenburg","","","",""
"Andere","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Andere","1984","16-34 Jahre alt","Sachsen","","","",""
"Andere","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Andere","1984","16-34 Jahre alt","Thueringen","","","",""
"Andere","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Andere","1984","35-65 Jahre alt","Hamburg","","","",""
"Andere","1984","35-65 Jahre alt","Niedersachsen","","","",""
"Andere","1984","35-65 Jahre alt","Bremen","","","",""
"Andere","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Andere","1984","35-65 Jahre alt","Hessen","","","",""
"Andere","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Andere","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Andere","1984","35-65 Jahre alt","Bayern","","","",""
"Andere","1984","35-65 Jahre alt","Saarland","","","",""
"Andere","1984","35-65 Jahre alt","Berlin","","","",""
"Andere","1984","35-65 Jahre alt","Brandenburg","","","",""
"Andere","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Andere","1984","35-65 Jahre alt","Sachsen","","","",""
"Andere","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Andere","1984","35-65 Jahre alt","Thueringen","","","",""
"Andere","1984","66 und älter","Schleswig-Holstein","","","",""
"Andere","1984","66 und älter","Hamburg","","","",""
"Andere","1984","66 und älter","Niedersachsen","","","",""
"Andere","1984","66 und älter","Bremen","","","",""
"Andere","1984","66 und älter","Nordrhein-Westfalen","","","",""
"Andere","1984","66 und älter","Hessen","","","",""
"Andere","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Andere","1984","66 und älter","Baden-Wuerttemberg","","","",""
"Andere","1984","66 und älter","Bayern","","","",""
"Andere","1984","66 und älter","Saarland","","","",""
"Andere","1984","66 und älter","Berlin","","","",""
"Andere","1984","66 und älter","Brandenburg","","","",""
"Andere","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"Andere","1984","66 und älter","Sachsen","","","",""
