"plh0012_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Buendnis90/Gruene","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Hauptschulabschluss","kein Migrationshintergrund","70","0.018757978940467","0.0141507280165441","0.02336522986439"
"Buendnis90/Gruene","1984","Hauptschulabschluss","direkter Migrationshintergrund","34","0.0459589267854852","0.0287687976716189","0.0631490558993515"
"Buendnis90/Gruene","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Realschulabschluss","kein Migrationshintergrund","92","0.0849579643564122","0.0677541368473346","0.10216179186549"
"Buendnis90/Gruene","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","(Fach-)Abitur","kein Migrationshintergrund","97","0.233026785666263","0.19046483668127","0.275588734651257"
"Buendnis90/Gruene","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","AkademikerInnen","kein Migrationshintergrund","53","0.116546841918512","0.0865986356956756","0.146495048141349"
"Buendnis90/Gruene","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Die Linke","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Die Linke","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Die Linke","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"Die Linke","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Die Linke","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Die Linke","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"Die Linke","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Die Linke","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"SPD/CDU","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"SPD/CDU","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"SPD/CDU","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/CDU","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"SPD/CDU","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/CDU","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"SPD/CDU","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"SPD/CDU","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"SPD/CDU","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"SPD/CDU","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"SPD/FDP","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"SPD/FDP","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"SPD/FDP","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/FDP","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"SPD/FDP","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/FDP","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"SPD/FDP","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"SPD/FDP","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"SPD/FDP","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"SPD/FDP","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"CDU/CSU","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"CDU/CSU","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1984","Hauptschulabschluss","kein Migrationshintergrund","294","0.0853592468410079","0.0758704459000501","0.0948480477819657"
"CDU/CSU","1984","Hauptschulabschluss","direkter Migrationshintergrund","73","0.0990041448299718","0.0744853709674798","0.123522918692464"
"CDU/CSU","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1984","Realschulabschluss","kein Migrationshintergrund","111","0.109730294655466","0.0904449867022968","0.129015602608635"
"CDU/CSU","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"CDU/CSU","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1984","(Fach-)Abitur","kein Migrationshintergrund","36","0.0865675771530251","0.0582572864497572","0.114877867856293"
"CDU/CSU","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"CDU/CSU","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1984","AkademikerInnen","kein Migrationshintergrund","45","0.100641023997979","0.0725619451424294","0.128720102853529"
"CDU/CSU","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"CDU/CSU","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"CDU/FDP","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"CDU/FDP","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"CDU/FDP","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"CDU/FDP","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"CDU/FDP","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"CDU/FDP","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"CDU/FDP","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"CDU/FDP","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"CDU/FDP","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"CDU/FDP","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1984","Realschulabschluss","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","AkademikerInnen","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1984","AkademikerInnen","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","Realschulabschluss","kein Migrationshintergrund","","","",""
