"plh0012_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","AkademikerInnen","","","",""
"SPD/CDU","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"SPD/CDU","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"SPD/CDU","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"SPD/CDU","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"SPD/CDU","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"SPD/CDU","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"SPD/CDU","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"SPD/CDU","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"SPD/CDU","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"SPD/CDU","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"SPD/CDU","1984","66 und älter","(noch) kein Abschluss","","","",""
"SPD/CDU","1984","66 und älter","Hauptschulabschluss","","","",""
"SPD/CDU","1984","66 und älter","Realschulabschluss","","","",""
"SPD/CDU","1984","66 und älter","(Fach-)Abitur","","","",""
"SPD/CDU","1984","66 und älter","AkademikerInnen","","","",""
"SPD/FDP","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"SPD/FDP","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"SPD/FDP","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"SPD/FDP","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"SPD/FDP","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"SPD/FDP","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"SPD/FDP","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"SPD/FDP","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"SPD/FDP","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"SPD/FDP","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"SPD/FDP","1984","66 und älter","(noch) kein Abschluss","","","",""
"SPD/FDP","1984","66 und älter","Hauptschulabschluss","","","",""
"SPD/FDP","1984","66 und älter","Realschulabschluss","","","",""
"SPD/FDP","1984","66 und älter","(Fach-)Abitur","","","",""
"SPD/FDP","1984","66 und älter","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","AkademikerInnen","","","",""
"CDU/CSU","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/CSU","1984","16-34 Jahre alt","Hauptschulabschluss","107","0.116385611057456","0.0960253812341429","0.13674584088077"
"CDU/CSU","1984","16-34 Jahre alt","Realschulabschluss","58","0.112552015993618","0.0849874921534403","0.140116539833796"
"CDU/CSU","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"CDU/CSU","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"CDU/CSU","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/CSU","1984","35-65 Jahre alt","Hauptschulabschluss","217","0.0785957409463316","0.0678046679558379","0.0893868139368252"
"CDU/CSU","1984","35-65 Jahre alt","Realschulabschluss","52","0.109538977487884","0.0814231597984825","0.137654795177286"
"CDU/CSU","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"CDU/CSU","1984","35-65 Jahre alt","AkademikerInnen","34","0.100587363137567","0.0676835084068373","0.133491217868296"
"CDU/CSU","1984","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","1984","66 und älter","Hauptschulabschluss","47","0.0790178061002096","0.057138690240985","0.100896921959434"
"CDU/CSU","1984","66 und älter","Realschulabschluss","","","",""
"CDU/CSU","1984","66 und älter","(Fach-)Abitur","","","",""
"CDU/CSU","1984","66 und älter","AkademikerInnen","","","",""
"CDU/FDP","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/FDP","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"CDU/FDP","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"CDU/FDP","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"CDU/FDP","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"CDU/FDP","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/FDP","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"CDU/FDP","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"CDU/FDP","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"CDU/FDP","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"CDU/FDP","1984","66 und älter","(noch) kein Abschluss","","","",""
"CDU/FDP","1984","66 und älter","Hauptschulabschluss","","","",""
"CDU/FDP","1984","66 und älter","Realschulabschluss","","","",""
"CDU/FDP","1984","66 und älter","(Fach-)Abitur","","","",""
"CDU/FDP","1984","66 und älter","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","AkademikerInnen","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"SPD/Die Linke","1984","66 und älter","(noch) kein Abschluss","","","",""
"SPD/Die Linke","1984","66 und älter","Hauptschulabschluss","","","",""
"SPD/Die Linke","1984","66 und älter","Realschulabschluss","","","",""
"SPD/Die Linke","1984","66 und älter","(Fach-)Abitur","","","",""
"SPD/Die Linke","1984","66 und älter","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","AkademikerInnen","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"CDU/Die Linke","1984","66 und älter","(noch) kein Abschluss","","","",""
"CDU/Die Linke","1984","66 und älter","Hauptschulabschluss","","","",""
"CDU/Die Linke","1984","66 und älter","Realschulabschluss","","","",""
"CDU/Die Linke","1984","66 und älter","(Fach-)Abitur","","","",""
"CDU/Die Linke","1984","66 und älter","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","AkademikerInnen","","","",""
"CSU/FDP","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"CSU/FDP","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"CSU/FDP","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"CSU/FDP","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"CSU/FDP","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"CSU/FDP","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"CSU/FDP","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"CSU/FDP","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"CSU/FDP","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"CSU/FDP","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"CSU/FDP","1984","66 und älter","(noch) kein Abschluss","","","",""
"CSU/FDP","1984","66 und älter","Hauptschulabschluss","","","",""
"CSU/FDP","1984","66 und älter","Realschulabschluss","","","",""
"CSU/FDP","1984","66 und älter","(Fach-)Abitur","","","",""
"CSU/FDP","1984","66 und älter","AkademikerInnen","","","",""
"Gruene/FDP","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
