"plh0012_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"CSU","1984","Hauptschulabschluss","maennlich","102","0.0608047988327933","0.050233342951613","0.0713762547139735"
"CSU","1984","Hauptschulabschluss","weiblich","103","0.0569623152900663","0.0467094256714064","0.0672152049087262"
"CSU","1984","Realschulabschluss","maennlich","","","",""
"CSU","1984","Realschulabschluss","weiblich","30","0.0512982160745707","0.0339334780303022","0.0686629541188392"
"CSU","1984","(Fach-)Abitur","maennlich","","","",""
"CSU","1984","(Fach-)Abitur","weiblich","","","",""
"CSU","1984","AkademikerInnen","maennlich","","","",""
"CSU","1984","AkademikerInnen","weiblich","","","",""
"FDP","1984","(noch) kein Abschluss","maennlich","","","",""
"FDP","1984","(noch) kein Abschluss","weiblich","","","",""
"FDP","1984","Hauptschulabschluss","maennlich","38","0.0218528920688266","0.0153852721603029","0.0283205119773502"
"FDP","1984","Hauptschulabschluss","weiblich","38","0.0204685069443676","0.0142046731531469","0.0267323407355882"
"FDP","1984","Realschulabschluss","maennlich","","","",""
"FDP","1984","Realschulabschluss","weiblich","","","",""
"FDP","1984","(Fach-)Abitur","maennlich","","","",""
"FDP","1984","(Fach-)Abitur","weiblich","","","",""
"FDP","1984","AkademikerInnen","maennlich","34","0.101750314380393","0.069849265664724","0.133651363096061"
"FDP","1984","AkademikerInnen","weiblich","","","",""
"Buendnis90/Gruene","1984","(noch) kein Abschluss","maennlich","","","",""
"Buendnis90/Gruene","1984","(noch) kein Abschluss","weiblich","","","",""
"Buendnis90/Gruene","1984","Hauptschulabschluss","maennlich","55","0.0224096874241461","0.0158620550806832","0.028957319767609"
"Buendnis90/Gruene","1984","Hauptschulabschluss","weiblich","52","0.0183062659848737","0.0123759773052813","0.0242365546644661"
"Buendnis90/Gruene","1984","Realschulabschluss","maennlich","46","0.0773134087281621","0.0532943600837813","0.101332457372543"
"Buendnis90/Gruene","1984","Realschulabschluss","weiblich","58","0.0895004943102574","0.0670304038706041","0.111970584749911"
"Buendnis90/Gruene","1984","(Fach-)Abitur","maennlich","62","0.191265683622636","0.147199154782092","0.235332212463181"
"Buendnis90/Gruene","1984","(Fach-)Abitur","weiblich","62","0.287728547508464","0.22514440471054","0.350312690306388"
"Buendnis90/Gruene","1984","AkademikerInnen","maennlich","32","0.0944467015994409","0.0635871970179076","0.125306206180974"
"Buendnis90/Gruene","1984","AkademikerInnen","weiblich","","","",""
"Die Linke","1984","(noch) kein Abschluss","maennlich","","","",""
"Die Linke","1984","(noch) kein Abschluss","weiblich","","","",""
"Die Linke","1984","Hauptschulabschluss","maennlich","","","",""
"Die Linke","1984","Hauptschulabschluss","weiblich","","","",""
"Die Linke","1984","Realschulabschluss","maennlich","","","",""
"Die Linke","1984","Realschulabschluss","weiblich","","","",""
"Die Linke","1984","(Fach-)Abitur","maennlich","","","",""
"Die Linke","1984","(Fach-)Abitur","weiblich","","","",""
"Die Linke","1984","AkademikerInnen","maennlich","","","",""
"Die Linke","1984","AkademikerInnen","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1984","(noch) kein Abschluss","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1984","(noch) kein Abschluss","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1984","Hauptschulabschluss","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1984","Hauptschulabschluss","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1984","Realschulabschluss","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1984","Realschulabschluss","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1984","(Fach-)Abitur","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1984","(Fach-)Abitur","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1984","AkademikerInnen","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1984","AkademikerInnen","weiblich","","","",""
"Andere","1984","(noch) kein Abschluss","maennlich","","","",""
"Andere","1984","(noch) kein Abschluss","weiblich","","","",""
"Andere","1984","Hauptschulabschluss","maennlich","","","",""
"Andere","1984","Hauptschulabschluss","weiblich","","","",""
"Andere","1984","Realschulabschluss","maennlich","","","",""
"Andere","1984","Realschulabschluss","weiblich","","","",""
"Andere","1984","(Fach-)Abitur","maennlich","","","",""
"Andere","1984","(Fach-)Abitur","weiblich","","","",""
"Andere","1984","AkademikerInnen","maennlich","","","",""
"Andere","1984","AkademikerInnen","weiblich","","","",""
"SPD/Buendnis90/Gruene","1984","(noch) kein Abschluss","maennlich","","","",""
"SPD/Buendnis90/Gruene","1984","(noch) kein Abschluss","weiblich","","","",""
"SPD/Buendnis90/Gruene","1984","Hauptschulabschluss","maennlich","","","",""
"SPD/Buendnis90/Gruene","1984","Hauptschulabschluss","weiblich","","","",""
"SPD/Buendnis90/Gruene","1984","Realschulabschluss","maennlich","","","",""
"SPD/Buendnis90/Gruene","1984","Realschulabschluss","weiblich","","","",""
"SPD/Buendnis90/Gruene","1984","(Fach-)Abitur","maennlich","","","",""
"SPD/Buendnis90/Gruene","1984","(Fach-)Abitur","weiblich","","","",""
"SPD/Buendnis90/Gruene","1984","AkademikerInnen","maennlich","","","",""
"SPD/Buendnis90/Gruene","1984","AkademikerInnen","weiblich","","","",""
"SPD/CDU","1984","(noch) kein Abschluss","maennlich","","","",""
"SPD/CDU","1984","(noch) kein Abschluss","weiblich","","","",""
"SPD/CDU","1984","Hauptschulabschluss","maennlich","","","",""
"SPD/CDU","1984","Hauptschulabschluss","weiblich","","","",""
"SPD/CDU","1984","Realschulabschluss","maennlich","","","",""
"SPD/CDU","1984","Realschulabschluss","weiblich","","","",""
"SPD/CDU","1984","(Fach-)Abitur","maennlich","","","",""
"SPD/CDU","1984","(Fach-)Abitur","weiblich","","","",""
"SPD/CDU","1984","AkademikerInnen","maennlich","","","",""
"SPD/CDU","1984","AkademikerInnen","weiblich","","","",""
"SPD/FDP","1984","(noch) kein Abschluss","maennlich","","","",""
"SPD/FDP","1984","(noch) kein Abschluss","weiblich","","","",""
"SPD/FDP","1984","Hauptschulabschluss","maennlich","","","",""
"SPD/FDP","1984","Hauptschulabschluss","weiblich","","","",""
"SPD/FDP","1984","Realschulabschluss","maennlich","","","",""
"SPD/FDP","1984","Realschulabschluss","weiblich","","","",""
"SPD/FDP","1984","(Fach-)Abitur","maennlich","","","",""
"SPD/FDP","1984","(Fach-)Abitur","weiblich","","","",""
"SPD/FDP","1984","AkademikerInnen","maennlich","","","",""
"SPD/FDP","1984","AkademikerInnen","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1984","(noch) kein Abschluss","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1984","(noch) kein Abschluss","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1984","Hauptschulabschluss","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1984","Hauptschulabschluss","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1984","Realschulabschluss","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1984","Realschulabschluss","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1984","(Fach-)Abitur","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1984","(Fach-)Abitur","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1984","AkademikerInnen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1984","AkademikerInnen","weiblich","","","",""
"CDU/CSU","1984","(noch) kein Abschluss","maennlich","","","",""
"CDU/CSU","1984","(noch) kein Abschluss","weiblich","","","",""
"CDU/CSU","1984","Hauptschulabschluss","maennlich","203","0.0939773323612672","0.0810690329805008","0.106885631742033"
"CDU/CSU","1984","Hauptschulabschluss","weiblich","168","0.0789732182865925","0.0670425714845582","0.0909038650886267"
"CDU/CSU","1984","Realschulabschluss","maennlich","58","0.121132918379732","0.0917906303762538","0.150475206383211"
"CDU/CSU","1984","Realschulabschluss","weiblich","66","0.105998136672798","0.0817671792925308","0.130229094053065"
"CDU/CSU","1984","(Fach-)Abitur","maennlich","34","0.105276755737192","0.0708894631116246","0.139664048362759"
"CDU/CSU","1984","(Fach-)Abitur","weiblich","","","",""
"CDU/CSU","1984","AkademikerInnen","maennlich","39","0.111688898428722","0.0784515712549525","0.144926225602492"
"CDU/CSU","1984","AkademikerInnen","weiblich","","","",""
"CDU/FDP","1984","(noch) kein Abschluss","maennlich","","","",""
"CDU/FDP","1984","(noch) kein Abschluss","weiblich","","","",""
"CDU/FDP","1984","Hauptschulabschluss","maennlich","","","",""
"CDU/FDP","1984","Hauptschulabschluss","weiblich","","","",""
"CDU/FDP","1984","Realschulabschluss","maennlich","","","",""
"CDU/FDP","1984","Realschulabschluss","weiblich","","","",""
"CDU/FDP","1984","(Fach-)Abitur","maennlich","","","",""
"CDU/FDP","1984","(Fach-)Abitur","weiblich","","","",""
"CDU/FDP","1984","AkademikerInnen","maennlich","","","",""
"CDU/FDP","1984","AkademikerInnen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","(noch) kein Abschluss","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","(noch) kein Abschluss","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Hauptschulabschluss","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Hauptschulabschluss","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Realschulabschluss","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Realschulabschluss","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","(Fach-)Abitur","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","(Fach-)Abitur","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","AkademikerInnen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","AkademikerInnen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","(noch) kein Abschluss","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","(noch) kein Abschluss","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hauptschulabschluss","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hauptschulabschluss","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Realschulabschluss","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Realschulabschluss","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","(Fach-)Abitur","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","(Fach-)Abitur","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","AkademikerInnen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","AkademikerInnen","weiblich","","","",""
"SPD/Die Linke","1984","(noch) kein Abschluss","maennlich","","","",""
"SPD/Die Linke","1984","(noch) kein Abschluss","weiblich","","","",""
"SPD/Die Linke","1984","Hauptschulabschluss","maennlich","","","",""
"SPD/Die Linke","1984","Hauptschulabschluss","weiblich","","","",""
"SPD/Die Linke","1984","Realschulabschluss","maennlich","","","",""
"SPD/Die Linke","1984","Realschulabschluss","weiblich","","","",""
"SPD/Die Linke","1984","(Fach-)Abitur","maennlich","","","",""
"SPD/Die Linke","1984","(Fach-)Abitur","weiblich","","","",""
"SPD/Die Linke","1984","AkademikerInnen","maennlich","","","",""
"SPD/Die Linke","1984","AkademikerInnen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","(noch) kein Abschluss","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","(noch) kein Abschluss","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Hauptschulabschluss","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Hauptschulabschluss","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Realschulabschluss","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Realschulabschluss","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","(Fach-)Abitur","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","(Fach-)Abitur","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","AkademikerInnen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","AkademikerInnen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(noch) kein Abschluss","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(noch) kein Abschluss","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Hauptschulabschluss","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Hauptschulabschluss","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Realschulabschluss","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Realschulabschluss","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(Fach-)Abitur","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","(Fach-)Abitur","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","AkademikerInnen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","AkademikerInnen","weiblich","","","",""
"CDU/Die Linke","1984","(noch) kein Abschluss","maennlich","","","",""
"CDU/Die Linke","1984","(noch) kein Abschluss","weiblich","","","",""
"CDU/Die Linke","1984","Hauptschulabschluss","maennlich","","","",""
"CDU/Die Linke","1984","Hauptschulabschluss","weiblich","","","",""
"CDU/Die Linke","1984","Realschulabschluss","maennlich","","","",""
"CDU/Die Linke","1984","Realschulabschluss","weiblich","","","",""
"CDU/Die Linke","1984","(Fach-)Abitur","maennlich","","","",""
"CDU/Die Linke","1984","(Fach-)Abitur","weiblich","","","",""
"CDU/Die Linke","1984","AkademikerInnen","maennlich","","","",""
"CDU/Die Linke","1984","AkademikerInnen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","(noch) kein Abschluss","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","(noch) kein Abschluss","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Hauptschulabschluss","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Hauptschulabschluss","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Realschulabschluss","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Realschulabschluss","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","(Fach-)Abitur","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","(Fach-)Abitur","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","AkademikerInnen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","AkademikerInnen","weiblich","","","",""
"CSU/FDP","1984","(noch) kein Abschluss","maennlich","","","",""
"CSU/FDP","1984","(noch) kein Abschluss","weiblich","","","",""
"CSU/FDP","1984","Hauptschulabschluss","maennlich","","","",""
"CSU/FDP","1984","Hauptschulabschluss","weiblich","","","",""
"CSU/FDP","1984","Realschulabschluss","maennlich","","","",""
"CSU/FDP","1984","Realschulabschluss","weiblich","","","",""
"CSU/FDP","1984","(Fach-)Abitur","maennlich","","","",""
"CSU/FDP","1984","(Fach-)Abitur","weiblich","","","",""
"CSU/FDP","1984","AkademikerInnen","maennlich","","","",""
"CSU/FDP","1984","AkademikerInnen","weiblich","","","",""
"Gruene/FDP","1984","(noch) kein Abschluss","maennlich","","","",""
"Gruene/FDP","1984","(noch) kein Abschluss","weiblich","","","",""
"Gruene/FDP","1984","Hauptschulabschluss","maennlich","","","",""
"Gruene/FDP","1984","Hauptschulabschluss","weiblich","","","",""
"Gruene/FDP","1984","Realschulabschluss","maennlich","","","",""
"Gruene/FDP","1984","Realschulabschluss","weiblich","","","",""
"Gruene/FDP","1984","(Fach-)Abitur","maennlich","","","",""
"Gruene/FDP","1984","(Fach-)Abitur","weiblich","","","",""
"Gruene/FDP","1984","AkademikerInnen","maennlich","","","",""
"Gruene/FDP","1984","AkademikerInnen","weiblich","","","",""
"FDP/Die Linke","1984","(noch) kein Abschluss","maennlich","","","",""
"FDP/Die Linke","1984","(noch) kein Abschluss","weiblich","","","",""
"FDP/Die Linke","1984","Hauptschulabschluss","maennlich","","","",""
"FDP/Die Linke","1984","Hauptschulabschluss","weiblich","","","",""
"FDP/Die Linke","1984","Realschulabschluss","maennlich","","","",""
"FDP/Die Linke","1984","Realschulabschluss","weiblich","","","",""
"FDP/Die Linke","1984","(Fach-)Abitur","maennlich","","","",""
"FDP/Die Linke","1984","(Fach-)Abitur","weiblich","","","",""
"FDP/Die Linke","1984","AkademikerInnen","maennlich","","","",""
"FDP/Die Linke","1984","AkademikerInnen","weiblich","","","",""
"FDP/NPD","1984","(noch) kein Abschluss","maennlich","","","",""
"FDP/NPD","1984","(noch) kein Abschluss","weiblich","","","",""
"FDP/NPD","1984","Hauptschulabschluss","maennlich","","","",""
"FDP/NPD","1984","Hauptschulabschluss","weiblich","","","",""
"FDP/NPD","1984","Realschulabschluss","maennlich","","","",""
"FDP/NPD","1984","Realschulabschluss","weiblich","","","",""
"FDP/NPD","1984","(Fach-)Abitur","maennlich","","","",""
"FDP/NPD","1984","(Fach-)Abitur","weiblich","","","",""
"FDP/NPD","1984","AkademikerInnen","maennlich","","","",""
"FDP/NPD","1984","AkademikerInnen","weiblich","","","",""
"Piratenpartei","1984","(noch) kein Abschluss","maennlich","","","",""
"Piratenpartei","1984","(noch) kein Abschluss","weiblich","","","",""
"Piratenpartei","1984","Hauptschulabschluss","maennlich","","","",""
"Piratenpartei","1984","Hauptschulabschluss","weiblich","","","",""
"Piratenpartei","1984","Realschulabschluss","maennlich","","","",""
"Piratenpartei","1984","Realschulabschluss","weiblich","","","",""
"Piratenpartei","1984","(Fach-)Abitur","maennlich","","","",""
"Piratenpartei","1984","(Fach-)Abitur","weiblich","","","",""
"Piratenpartei","1984","AkademikerInnen","maennlich","","","",""
"Piratenpartei","1984","AkademikerInnen","weiblich","","","",""
"AfD","1984","(noch) kein Abschluss","maennlich","","","",""
"AfD","1984","(noch) kein Abschluss","weiblich","","","",""
"AfD","1984","Hauptschulabschluss","maennlich","","","",""
"AfD","1984","Hauptschulabschluss","weiblich","","","",""
"AfD","1984","Realschulabschluss","maennlich","","","",""
"AfD","1984","Realschulabschluss","weiblich","","","",""
"AfD","1984","(Fach-)Abitur","maennlich","","","",""
"AfD","1984","(Fach-)Abitur","weiblich","","","",""
"AfD","1984","AkademikerInnen","maennlich","","","",""
"AfD","1984","AkademikerInnen","weiblich","","","",""
"CDU+/oder CSU/AfD","1984","(noch) kein Abschluss","maennlich","","","",""
"CDU+/oder CSU/AfD","1984","(noch) kein Abschluss","weiblich","","","",""
"CDU+/oder CSU/AfD","1984","Hauptschulabschluss","maennlich","","","",""
"CDU+/oder CSU/AfD","1984","Hauptschulabschluss","weiblich","","","",""
"CDU+/oder CSU/AfD","1984","Realschulabschluss","maennlich","","","",""
"CDU+/oder CSU/AfD","1984","Realschulabschluss","weiblich","","","",""
"CDU+/oder CSU/AfD","1984","(Fach-)Abitur","maennlich","","","",""
"CDU+/oder CSU/AfD","1984","(Fach-)Abitur","weiblich","","","",""
"CDU+/oder CSU/AfD","1984","AkademikerInnen","maennlich","","","",""
"CDU+/oder CSU/AfD","1984","AkademikerInnen","weiblich","","","",""
"SPD/AfD","1984","(noch) kein Abschluss","maennlich","","","",""
"SPD/AfD","1984","(noch) kein Abschluss","weiblich","","","",""
"SPD/AfD","1984","Hauptschulabschluss","maennlich","","","",""
"SPD/AfD","1984","Hauptschulabschluss","weiblich","","","",""
"SPD/AfD","1984","Realschulabschluss","maennlich","","","",""
"SPD/AfD","1984","Realschulabschluss","weiblich","","","",""
"SPD/AfD","1984","(Fach-)Abitur","maennlich","","","",""
"SPD/AfD","1984","(Fach-)Abitur","weiblich","","","",""
"SPD/AfD","1984","AkademikerInnen","maennlich","","","",""
"SPD/AfD","1984","AkademikerInnen","weiblich","","","",""
"SPD","1985","(noch) kein Abschluss","maennlich","112","0.460250232267705","0.386823415976045","0.533677048559366"
"SPD","1985","(noch) kein Abschluss","weiblich","77","0.528245502705258","0.433658354689217","0.622832650721298"
"SPD","1985","Hauptschulabschluss","maennlich","955","0.51643460796833","0.492879458238828","0.539989757697833"
"SPD","1985","Hauptschulabschluss","weiblich","840","0.489534425297927","0.465406909333365","0.513661941262488"
"SPD","1985","Realschulabschluss","maennlich","168","0.342284349904992","0.298687510892561","0.385881188917422"
"SPD","1985","Realschulabschluss","weiblich","258","0.396182587685075","0.357273212762008","0.435091962608142"
"SPD","1985","(Fach-)Abitur","maennlich","112","0.326222535086671","0.272263482963683","0.38018158720966"
"SPD","1985","(Fach-)Abitur","weiblich","65","0.280996242692587","0.217251078550832","0.344741406834342"
"SPD","1985","AkademikerInnen","maennlich","133","0.346832017096183","0.297733709199802","0.395930324992564"
"SPD","1985","AkademikerInnen","weiblich","64","0.351829142270676","0.279184313869265","0.424473970672087"
"CDU","1985","(noch) kein Abschluss","maennlich","","","",""
"CDU","1985","(noch) kein Abschluss","weiblich","","","",""
"CDU","1985","Hauptschulabschluss","maennlich","395","0.265614855202342","0.244796869004592","0.286432841400091"
"CDU","1985","Hauptschulabschluss","weiblich","507","0.329454323607972","0.306768761113286","0.352139886102658"
"CDU","1985","Realschulabschluss","maennlich","156","0.369667508552215","0.325313499581554","0.414021517522875"
"CDU","1985","Realschulabschluss","weiblich","167","0.299841616619722","0.263391590197575","0.336291643041868"
"CDU","1985","(Fach-)Abitur","maennlich","67","0.28424777141049","0.232334430297762","0.336161112523218"
"CDU","1985","(Fach-)Abitur","weiblich","33","0.21633647359467","0.157943431993731","0.274729515195608"
"CDU","1985","AkademikerInnen","maennlich","99","0.287003188182205","0.240339222440813","0.333667153923598"
"CDU","1985","AkademikerInnen","weiblich","45","0.306817985823468","0.236663071736507","0.376972899910429"
"CSU","1985","(noch) kein Abschluss","maennlich","","","",""
"CSU","1985","(noch) kein Abschluss","weiblich","","","",""
"CSU","1985","Hauptschulabschluss","maennlich","100","0.0707028772866327","0.0586206657644167","0.0827850888088488"
"CSU","1985","Hauptschulabschluss","weiblich","90","0.0604428274274834","0.0489408700145079","0.0719447848404589"
"CSU","1985","Realschulabschluss","maennlich","","","",""
"CSU","1985","Realschulabschluss","weiblich","34","0.0631874103475758","0.0438323119687889","0.0825425087263628"
"CSU","1985","(Fach-)Abitur","maennlich","","","",""
"CSU","1985","(Fach-)Abitur","weiblich","","","",""
"CSU","1985","AkademikerInnen","maennlich","","","",""
"CSU","1985","AkademikerInnen","weiblich","","","",""
"FDP","1985","(noch) kein Abschluss","maennlich","","","",""
"FDP","1985","(noch) kein Abschluss","weiblich","","","",""
"FDP","1985","Hauptschulabschluss","maennlich","36","0.0231327088267985","0.0160470273726825","0.0302183902809146"
"FDP","1985","Hauptschulabschluss","weiblich","40","0.0289281440565009","0.0208386058101716","0.0370176823028301"
"FDP","1985","Realschulabschluss","maennlich","","","",""
"FDP","1985","Realschulabschluss","weiblich","","","",""
"FDP","1985","(Fach-)Abitur","maennlich","","","",""
"FDP","1985","(Fach-)Abitur","weiblich","","","",""
"FDP","1985","AkademikerInnen","maennlich","39","0.113163756823537","0.0804846720306892","0.145842841616384"
"FDP","1985","AkademikerInnen","weiblich","","","",""
"Buendnis90/Gruene","1985","(noch) kein Abschluss","maennlich","","","",""
"Buendnis90/Gruene","1985","(noch) kein Abschluss","weiblich","","","",""
"Buendnis90/Gruene","1985","Hauptschulabschluss","maennlich","67","0.0320687007215835","0.023764199688185","0.0403732017549819"
"Buendnis90/Gruene","1985","Hauptschulabschluss","weiblich","39","0.0175798754131103","0.0112368816435157","0.0239228691827048"
"Buendnis90/Gruene","1985","Realschulabschluss","maennlich","","","",""
"Buendnis90/Gruene","1985","Realschulabschluss","weiblich","59","0.0860336071971226","0.0637260032692479","0.108341211124997"
"Buendnis90/Gruene","1985","(Fach-)Abitur","maennlich","57","0.18142119434796","0.137068158565601","0.22577423013032"
"Buendnis90/Gruene","1985","(Fach-)Abitur","weiblich","58","0.329322460337154","0.262672642878357","0.395972277795951"
"Buendnis90/Gruene","1985","AkademikerInnen","maennlich","36","0.103490422692204","0.0720692754999572","0.13491156988445"
"Buendnis90/Gruene","1985","AkademikerInnen","weiblich","","","",""
"Die Linke","1985","(noch) kein Abschluss","maennlich","","","",""
"Die Linke","1985","(noch) kein Abschluss","weiblich","","","",""
"Die Linke","1985","Hauptschulabschluss","maennlich","","","",""
"Die Linke","1985","Hauptschulabschluss","weiblich","","","",""
"Die Linke","1985","Realschulabschluss","maennlich","","","",""
"Die Linke","1985","Realschulabschluss","weiblich","","","",""
"Die Linke","1985","(Fach-)Abitur","maennlich","","","",""
"Die Linke","1985","(Fach-)Abitur","weiblich","","","",""
"Die Linke","1985","AkademikerInnen","maennlich","","","",""
"Die Linke","1985","AkademikerInnen","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1985","(noch) kein Abschluss","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1985","(noch) kein Abschluss","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1985","Hauptschulabschluss","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1985","Hauptschulabschluss","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1985","Realschulabschluss","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1985","Realschulabschluss","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1985","(Fach-)Abitur","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1985","(Fach-)Abitur","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1985","AkademikerInnen","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1985","AkademikerInnen","weiblich","","","",""
"Andere","1985","(noch) kein Abschluss","maennlich","","","",""
"Andere","1985","(noch) kein Abschluss","weiblich","","","",""
"Andere","1985","Hauptschulabschluss","maennlich","","","",""
