"plh0012_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Andere","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere","1984","66 und älter","kein Migrationshintergrund","","","",""
"Andere","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Andere","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/CDU","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/CDU","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/CDU","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/CDU","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1984","66 und älter","kein Migrationshintergrund","","","",""
"SPD/CDU","1984","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/CDU","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/FDP","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/FDP","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/FDP","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/FDP","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1984","66 und älter","kein Migrationshintergrund","","","",""
"SPD/FDP","1984","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/FDP","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1984","16-34 Jahre alt","kein Migrationshintergrund","178","0.106257369372245","0.0913016648135399","0.12121307393095"
"CDU/CSU","1984","16-34 Jahre alt","direkter Migrationshintergrund","38","0.0971441292393242","0.0692494330374121","0.125038825441236"
"CDU/CSU","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1984","35-65 Jahre alt","kein Migrationshintergrund","246","0.0838468720499959","0.0737140089230048","0.093979735176987"
"CDU/CSU","1984","35-65 Jahre alt","direkter Migrationshintergrund","91","0.11368365564087","0.0896838984031227","0.137683412878618"
"CDU/CSU","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1984","66 und älter","kein Migrationshintergrund","72","0.0911877176401912","0.0707479538728054","0.111627481407577"
"CDU/CSU","1984","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/CSU","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/FDP","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/FDP","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/FDP","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/FDP","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1984","66 und älter","kein Migrationshintergrund","","","",""
"CDU/FDP","1984","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/FDP","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","66 und älter","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1984","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","66 und älter","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1984","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","kein Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"CSU/FDP","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CSU/FDP","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CSU/FDP","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CSU/FDP","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CSU/FDP","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CSU/FDP","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CSU/FDP","1984","66 und älter","kein Migrationshintergrund","","","",""
"CSU/FDP","1984","66 und älter","direkter Migrationshintergrund","","","",""
"CSU/FDP","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Gruene/FDP","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/FDP","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/FDP","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/FDP","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/FDP","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/FDP","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/FDP","1984","66 und älter","kein Migrationshintergrund","","","",""
"Gruene/FDP","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Gruene/FDP","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"FDP/Die Linke","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FDP/Die Linke","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP/Die Linke","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP/Die Linke","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FDP/Die Linke","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP/Die Linke","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP/Die Linke","1984","66 und älter","kein Migrationshintergrund","","","",""
"FDP/Die Linke","1984","66 und älter","direkter Migrationshintergrund","","","",""
"FDP/Die Linke","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"FDP/NPD","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FDP/NPD","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP/NPD","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP/NPD","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FDP/NPD","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP/NPD","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP/NPD","1984","66 und älter","kein Migrationshintergrund","","","",""
"FDP/NPD","1984","66 und älter","direkter Migrationshintergrund","","","",""
"FDP/NPD","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Piratenpartei","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Piratenpartei","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Piratenpartei","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Piratenpartei","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Piratenpartei","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Piratenpartei","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Piratenpartei","1984","66 und älter","kein Migrationshintergrund","","","",""
"Piratenpartei","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Piratenpartei","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"AfD","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"AfD","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"AfD","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"AfD","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"AfD","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"AfD","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"AfD","1984","66 und älter","kein Migrationshintergrund","","","",""
"AfD","1984","66 und älter","direkter Migrationshintergrund","","","",""
"AfD","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1984","66 und älter","kein Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1984","66 und älter","direkter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/AfD","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/AfD","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/AfD","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/AfD","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/AfD","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/AfD","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/AfD","1984","66 und älter","kein Migrationshintergrund","","","",""
"SPD/AfD","1984","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/AfD","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD","1985","16-34 Jahre alt","kein Migrationshintergrund","653","0.444937612229144","0.419550421504099","0.47032480295419"
"SPD","1985","16-34 Jahre alt","direkter Migrationshintergrund","248","0.546250935384785","0.493943619236251","0.598558251533319"
"SPD","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD","1985","35-65 Jahre alt","kein Migrationshintergrund","1198","0.4540089934299","0.435002571741331","0.473015415118469"
"SPD","1985","35-65 Jahre alt","direkter Migrationshintergrund","408","0.534705325213851","0.494559347417009","0.574851303010693"
"SPD","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD","1985","66 und älter","kein Migrationshintergrund","264","0.405143391618644","0.367604976619989","0.442681806617299"
"SPD","1985","66 und älter","direkter Migrationshintergrund","","","",""
"SPD","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU","1985","16-34 Jahre alt","kein Migrationshintergrund","325","0.220859215496432","0.199667802387864","0.242050628605001"
"CDU","1985","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU","1985","35-65 Jahre alt","kein Migrationshintergrund","848","0.32352596434519","0.30566703067079","0.34138489801959"
"CDU","1985","35-65 Jahre alt","direkter Migrationshintergrund","53","0.235322962500561","0.201180729456621","0.269465195544501"
"CDU","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU","1985","66 und älter","kein Migrationshintergrund","248","0.375540317236532","0.338510983946239","0.412569650526826"
"CDU","1985","66 und älter","direkter Migrationshintergrund","","","",""
"CDU","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"CSU","1985","16-34 Jahre alt","kein Migrationshintergrund","57","0.0404398240719876","0.0303766514513797","0.0505029966925956"
"CSU","1985","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CSU","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CSU","1985","35-65 Jahre alt","kein Migrationshintergrund","155","0.0609231427171752","0.0517921687172353","0.0700541167171151"
"CSU","1985","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CSU","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CSU","1985","66 und älter","kein Migrationshintergrund","61","0.0919007464837837","0.0698109565906221","0.113990536376945"
"CSU","1985","66 und älter","direkter Migrationshintergrund","","","",""
"CSU","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"FDP","1985","16-34 Jahre alt","kein Migrationshintergrund","43","0.0266866291844097","0.0184534533377196","0.0349198050310997"
"FDP","1985","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP","1985","35-65 Jahre alt","kein Migrationshintergrund","108","0.0408722355710114","0.0333138713476","0.0484305997944229"
"FDP","1985","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP","1985","66 und älter","kein Migrationshintergrund","36","0.0603517197749529","0.0421424347874128","0.078561004762493"
"FDP","1985","66 und älter","direkter Migrationshintergrund","","","",""
"FDP","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1985","16-34 Jahre alt","kein Migrationshintergrund","243","0.16521569013303","0.14624395864684","0.184187421619221"
"Buendnis90/Gruene","1985","16-34 Jahre alt","direkter Migrationshintergrund","52","0.153129105426071","0.115293913151584","0.190964297700559"
"Buendnis90/Gruene","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1985","35-65 Jahre alt","kein Migrationshintergrund","73","0.0263541149786101","0.0202390634272949","0.0324691665299253"
"Buendnis90/Gruene","1985","35-65 Jahre alt","direkter Migrationshintergrund","31","0.039511649588647","0.0238322518849282","0.0551910472923658"
"Buendnis90/Gruene","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1985","66 und älter","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Die Linke","1985","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke","1985","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Die Linke","1985","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke","1985","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Die Linke","1985","66 und älter","kein Migrationshintergrund","","","",""
"Die Linke","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Die Linke","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1985","16-34 Jahre alt","kein Migrationshintergrund","","","",""
