"plh0012_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"CDU","1984","Berlin","kein Migrationshintergrund","41","0.249047935201324","0.183260701114618","0.31483516928803"
"CDU","1984","Berlin","direkter Migrationshintergrund","","","",""
"CDU","1984","Berlin","indirekter Migrationshintergrund","","","",""
"CDU","1984","Brandenburg","kein Migrationshintergrund","","","",""
"CDU","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"CDU","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"CDU","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"CDU","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"CDU","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"CDU","1984","Sachsen","kein Migrationshintergrund","","","",""
"CDU","1984","Sachsen","direkter Migrationshintergrund","","","",""
"CDU","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"CDU","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"CDU","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"CDU","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"CDU","1984","Thueringen","kein Migrationshintergrund","","","",""
"CDU","1984","Thueringen","direkter Migrationshintergrund","","","",""
"CDU","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"CSU","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"CSU","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"CSU","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"CSU","1984","Hamburg","kein Migrationshintergrund","","","",""
"CSU","1984","Hamburg","direkter Migrationshintergrund","","","",""
"CSU","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"CSU","1984","Niedersachsen","kein Migrationshintergrund","","","",""
"CSU","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"CSU","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"CSU","1984","Bremen","kein Migrationshintergrund","","","",""
"CSU","1984","Bremen","direkter Migrationshintergrund","","","",""
"CSU","1984","Bremen","indirekter Migrationshintergrund","","","",""
"CSU","1984","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"CSU","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"CSU","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"CSU","1984","Hessen","kein Migrationshintergrund","","","",""
"CSU","1984","Hessen","direkter Migrationshintergrund","","","",""
"CSU","1984","Hessen","indirekter Migrationshintergrund","","","",""
"CSU","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"CSU","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"CSU","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"CSU","1984","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"CSU","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"CSU","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"CSU","1984","Bayern","kein Migrationshintergrund","250","0.271401112182364","0.243168458283223","0.299633766081505"
"CSU","1984","Bayern","direkter Migrationshintergrund","","","",""
"CSU","1984","Bayern","indirekter Migrationshintergrund","","","",""
"CSU","1984","Saarland","kein Migrationshintergrund","","","",""
"CSU","1984","Saarland","direkter Migrationshintergrund","","","",""
"CSU","1984","Saarland","indirekter Migrationshintergrund","","","",""
"CSU","1984","Berlin","kein Migrationshintergrund","","","",""
"CSU","1984","Berlin","direkter Migrationshintergrund","","","",""
"CSU","1984","Berlin","indirekter Migrationshintergrund","","","",""
"CSU","1984","Brandenburg","kein Migrationshintergrund","","","",""
"CSU","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"CSU","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"CSU","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"CSU","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"CSU","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"CSU","1984","Sachsen","kein Migrationshintergrund","","","",""
"CSU","1984","Sachsen","direkter Migrationshintergrund","","","",""
"CSU","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"CSU","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"CSU","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"CSU","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"CSU","1984","Thueringen","kein Migrationshintergrund","","","",""
"CSU","1984","Thueringen","direkter Migrationshintergrund","","","",""
"CSU","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"FDP","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"FDP","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"FDP","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"FDP","1984","Hamburg","kein Migrationshintergrund","","","",""
"FDP","1984","Hamburg","direkter Migrationshintergrund","","","",""
"FDP","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"FDP","1984","Niedersachsen","kein Migrationshintergrund","","","",""
"FDP","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"FDP","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"FDP","1984","Bremen","kein Migrationshintergrund","","","",""
"FDP","1984","Bremen","direkter Migrationshintergrund","","","",""
"FDP","1984","Bremen","indirekter Migrationshintergrund","","","",""
"FDP","1984","Nordrhein-Westfalen","kein Migrationshintergrund","43","0.0292396933801341","0.0205739226452466","0.0379054641150216"
"FDP","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"FDP","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"FDP","1984","Hessen","kein Migrationshintergrund","","","",""
"FDP","1984","Hessen","direkter Migrationshintergrund","","","",""
"FDP","1984","Hessen","indirekter Migrationshintergrund","","","",""
"FDP","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"FDP","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"FDP","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"FDP","1984","Baden-Wuerttemberg","kein Migrationshintergrund","34","0.0477603126575486","0.0325484871586375","0.0629721381564598"
"FDP","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"FDP","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"FDP","1984","Bayern","kein Migrationshintergrund","","","",""
"FDP","1984","Bayern","direkter Migrationshintergrund","","","",""
"FDP","1984","Bayern","indirekter Migrationshintergrund","","","",""
"FDP","1984","Saarland","kein Migrationshintergrund","","","",""
"FDP","1984","Saarland","direkter Migrationshintergrund","","","",""
"FDP","1984","Saarland","indirekter Migrationshintergrund","","","",""
"FDP","1984","Berlin","kein Migrationshintergrund","","","",""
"FDP","1984","Berlin","direkter Migrationshintergrund","","","",""
"FDP","1984","Berlin","indirekter Migrationshintergrund","","","",""
"FDP","1984","Brandenburg","kein Migrationshintergrund","","","",""
"FDP","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"FDP","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"FDP","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"FDP","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"FDP","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"FDP","1984","Sachsen","kein Migrationshintergrund","","","",""
"FDP","1984","Sachsen","direkter Migrationshintergrund","","","",""
"FDP","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"FDP","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"FDP","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"FDP","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"FDP","1984","Thueringen","kein Migrationshintergrund","","","",""
"FDP","1984","Thueringen","direkter Migrationshintergrund","","","",""
"FDP","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Hamburg","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Niedersachsen","kein Migrationshintergrund","35","0.047108340382895","0.0303770899412381","0.063839590824552"
"Buendnis90/Gruene","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Bremen","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Bremen","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Bremen","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Nordrhein-Westfalen","kein Migrationshintergrund","85","0.051728148530112","0.0403362874683704","0.0631200095918535"
"Buendnis90/Gruene","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Hessen","kein Migrationshintergrund","53","0.098788559108748","0.0722882900023047","0.125288828215191"
"Buendnis90/Gruene","1984","Hessen","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Hessen","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Baden-Wuerttemberg","kein Migrationshintergrund","48","0.0575091407602932","0.0409025062286089","0.0741157752919775"
"Buendnis90/Gruene","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Bayern","kein Migrationshintergrund","49","0.0454013395987882","0.0321839289076552","0.0586187502899211"
"Buendnis90/Gruene","1984","Bayern","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Saarland","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Saarland","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Berlin","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Berlin","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Sachsen","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Thueringen","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Die Linke","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Hamburg","kein Migrationshintergrund","","","",""
"Die Linke","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Niedersachsen","kein Migrationshintergrund","","","",""
"Die Linke","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Bremen","kein Migrationshintergrund","","","",""
"Die Linke","1984","Bremen","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Bremen","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Die Linke","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Hessen","kein Migrationshintergrund","","","",""
"Die Linke","1984","Hessen","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Hessen","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Die Linke","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Die Linke","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Bayern","kein Migrationshintergrund","","","",""
"Die Linke","1984","Bayern","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Saarland","kein Migrationshintergrund","","","",""
"Die Linke","1984","Saarland","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Berlin","kein Migrationshintergrund","","","",""
"Die Linke","1984","Berlin","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Die Linke","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Die Linke","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Sachsen","kein Migrationshintergrund","","","",""
"Die Linke","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Die Linke","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Die Linke","1984","Thueringen","kein Migrationshintergrund","","","",""
"Die Linke","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Die Linke","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Hamburg","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Hamburg","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Niedersachsen","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Bremen","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Bremen","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Bremen","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Hessen","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Hessen","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Hessen","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Bayern","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Bayern","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Bayern","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Saarland","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Saarland","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Saarland","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Berlin","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Berlin","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Berlin","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Brandenburg","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Sachsen","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Sachsen","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Thueringen","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Thueringen","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Andere","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Andere","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Andere","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Andere","1984","Hamburg","kein Migrationshintergrund","","","",""
"Andere","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Andere","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Andere","1984","Niedersachsen","kein Migrationshintergrund","","","",""
"Andere","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"Andere","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Andere","1984","Bremen","kein Migrationshintergrund","","","",""
"Andere","1984","Bremen","direkter Migrationshintergrund","","","",""
"Andere","1984","Bremen","indirekter Migrationshintergrund","","","",""
