"plh0012_h","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Buendnis90/Gruene","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","217","0.105163739927997","0.092043455744211","0.118284024111783"
"CDU/CSU","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","341","0.0860585215946612","0.0768433961080918","0.0952736470812306"
"CDU/CSU","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","66 und älter","Westdeutschland, alte Bundeslaender","75","0.0909970755137666","0.0708264701815637","0.11116768084597"
"CDU/CSU","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","926","0.452942743220207","0.430308640584021","0.475576845856394"
"SPD","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1611","0.460693226129042","0.443519375334792","0.477867076923291"
"SPD","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1985","66 und älter","Westdeutschland, alte Bundeslaender","272","0.404311246238269","0.367479397783053","0.441143094693486"
"SPD","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","340","0.211137577515074","0.192580540337159","0.229694614692989"
"CDU","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","901","0.31596929504512","0.299951450532024","0.331987139558216"
"CDU","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1985","66 und älter","Westdeutschland, alte Bundeslaender","259","0.377011640896689","0.340639132773137","0.41338414902024"
"CDU","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","64","0.0416176109622892","0.0325366204572569","0.0506986014673214"
"CSU","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","164","0.0596612130159141","0.0515004258945807","0.0678220001372474"
"CSU","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1985","66 und älter","Westdeutschland, alte Bundeslaender","63","0.0918024410686366","0.0701317289154749","0.113473153221798"
"CSU","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","46","0.025595546377798","0.0184146763083547","0.0327764164472414"
"FDP","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","116","0.0392422592128459","0.032552233580301","0.0459322848453908"
"FDP","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1985","66 und älter","Westdeutschland, alte Bundeslaender","36","0.0581276584652704","0.0405668971510239","0.075688419779517"
"FDP","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","301","0.164565202838503","0.147705476498053","0.181424929178953"
"Buendnis90/Gruene","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","104","0.0273587458214975","0.0217383323007571","0.0329791593422379"
"Buendnis90/Gruene","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","168","0.0959290969135753","0.0825384468695146","0.109319746957636"
"CDU/CSU","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","321","0.0904447695333776","0.0805626500495784","0.100326889017177"
"CDU/CSU","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1985","66 und älter","Westdeutschland, alte Bundeslaender","45","0.0589199972781923","0.0412473937178134","0.0765926008385713"
"CDU/CSU","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
