"year","quintil","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2002","4","Westdeutschland","","","","","","","","","","","","","",""
"2002","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2002","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2003","1 Einkommensschwächstes Quintil","Ostdeutschland","408.69","335.83","1857","150","216.67","500","700","1300","395.29","422.09","43.33","2600","360","400"
"2003","1 Einkommensschwächstes Quintil","Westdeutschland","442.42","395","3790","173.33","250","600","866.67","1300","433.7","451.14","0","2166.67","400","433.333343505859"
"2003","2","Ostdeutschland","419.44","395","1601","200","260","500","650","1083.33","408.88","430","20","1300","400","433.333343505859"
"2003","2","Westdeutschland","492.27","426.67","4404","200","300","650","866.67","1300","484.26","500.28","40","2166.67","450","500"
"2003","3","Ostdeutschland","454.94","416.67","1475","216.67","300","563.33","758.33","1100","443.16","466.72","50","2166.67","433.333343505859","433.333343505859"
"2003","3","Westdeutschland","510.76","445","4529","216.67","346.67","650","866.67","1300","502.64","518.88","30","2166.67","500","500"
"2003","4","Ostdeutschland","454.22","426.67","1034","216.67","260","600","780","1300","439.48","468.96","75","1500","433.333343505859","433.333343505859"
"2003","4","Westdeutschland","514.17","433.17","4704","200","300","650","866.67","1500","504.9","523.44","50","3033.33","500","500"
"2003","5 Einkommensstärkstes Quintil","Ostdeutschland","536","422.5","490","250","330","650","1083.33","1300","507.75","564.25","100","1950","433.333343505859","500"
"2003","5 Einkommensstärkstes Quintil","Westdeutschland","587.78","490","4337","216.67","350","700","1000","1950","575.17","600.39","50","4333.33","600","600"
"2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2004","2","Ostdeutschland","","","","","","","","","","","","","",""
"2004","2","Westdeutschland","","","","","","","","","","","","","",""
"2004","3","Ostdeutschland","","","","","","","","","","","","","",""
"2004","3","Westdeutschland","","","","","","","","","","","","","",""
"2004","4","Ostdeutschland","","","","","","","","","","","","","",""
"2004","4","Westdeutschland","","","","","","","","","","","","","",""
"2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2005","1 Einkommensschwächstes Quintil","Ostdeutschland","386.28","333","1787","160","216.67","500","650","1300","374.66","397.9","40","2000","346.666656494141","390"
"2005","1 Einkommensschwächstes Quintil","Westdeutschland","429.39","395","3451","170","220","520","800","1300","420.11","438.67","35","2166.67","400","433.333343505859"
"2005","2","Ostdeutschland","408.59","395","1419","200","250","500","650","1000","398.18","419","43.33","1300","400","400"
"2005","2","Westdeutschland","494.01","429.17","4025","216.67","303.33","600","866.67","1300","486.17","501.85","25","1841.67","433.333343505859","500"
"2005","3","Ostdeutschland","446.32","422.5","1360","200","300","563.33","700","1083.33","434.34","458.3","65","2166.67","433.333343505859","433.333343505859"
"2005","3","Westdeutschland","507.96","426.67","4134","216.67","325","650","866.67","1200","499.85","516.07","40","2166.67","480","500"
"2005","4","Ostdeutschland","452.42","395","962","216.67","280","520","800","1400","436.23","468.61","100","1516.67","433.333343505859","433.333343505859"
"2005","4","Westdeutschland","519.47","442.5","4413","200","303.33","650","866.67","1500","509.95","528.99","30","4333.33","500","500"
"2005","5 Einkommensstärkstes Quintil","Ostdeutschland","498.91","416.67","549","216.67","320","650","866.67","1300","475.43","522.39","80","1500","500","520"
"2005","5 Einkommensstärkstes Quintil","Westdeutschland","569.53","490","4207","250","346.67","650","1000","1733.33","558.98","580.08","50","2600","600","600"
"2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2006","2","Ostdeutschland","","","","","","","","","","","","","",""
"2006","2","Westdeutschland","","","","","","","","","","","","","",""
"2006","3","Ostdeutschland","","","","","","","","","","","","","",""
"2006","3","Westdeutschland","","","","","","","","","","","","","",""
"2006","4","Ostdeutschland","","","","","","","","","","","","","",""
"2006","4","Westdeutschland","","","","","","","","","","","","","",""
"2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2007","1 Einkommensschwächstes Quintil","Ostdeutschland","321.43","255","1530","130","200","400","600","1000","310.27","332.59","40","1733.33","300","320"
"2007","1 Einkommensschwächstes Quintil","Westdeutschland","412.54","375","3202","151.67","216.67","500","736.67","1300","403.87","421.21","20","1733.33","400","400"
"2007","2","Ostdeutschland","408.94","395","1501","200","260","500","650","1200","398.09","419.79","50","1733.33","400","400"
"2007","2","Westdeutschland","485.14","431.67","3794","216.67","300","640","866.67","1300","476.49","493.79","50","2166.67","433.333343505859","433.333343505859"
"2007","3","Ostdeutschland","444.05","395","1403","216.67","260","520","700","1300","431.86","456.24","60","1950","433.333343505859","433.333343505859"
"2007","3","Westdeutschland","517.77","445","4072","216.67","320","650","866.67","1500","509.09","526.45","43.33","2000","500","500"
"2007","4","Ostdeutschland","458.26","395","1025","200","300","600","800","1500","442.79","473.73","40","1733.33","433.333343505859","433.333343505859"
"2007","4","Westdeutschland","532.73","445","4588","216.67","325","650","866.67","1516.67","523.54","541.92","40","2600","500","500"
"2007","5 Einkommensstärkstes Quintil","Ostdeutschland","554.85","510","541","281.67","400","650","866.67","1200","533.08","576.62","100","2166.67","500","520"
"2007","5 Einkommensstärkstes Quintil","Westdeutschland","611.25","492.67","4323","250","400","800","1000","2000","599.39","623.11","65","3466.67","600","600"
"2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2008","2","Ostdeutschland","","","","","","","","","","","","","",""
"2008","2","Westdeutschland","","","","","","","","","","","","","",""
"2008","3","Ostdeutschland","","","","","","","","","","","","","",""
"2008","3","Westdeutschland","","","","","","","","","","","","","",""
"2008","4","Ostdeutschland","","","","","","","","","","","","","",""
"2008","4","Westdeutschland","","","","","","","","","","","","","",""
"2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2009","2","Ostdeutschland","","","","","","","","","","","","","",""
"2009","2","Westdeutschland","","","","","","","","","","","","","",""
"2009","3","Ostdeutschland","","","","","","","","","","","","","",""
"2009","3","Westdeutschland","","","","","","","","","","","","","",""
"2009","4","Ostdeutschland","","","","","","","","","","","","","",""
"2009","4","Westdeutschland","","","","","","","","","","","","","",""
"2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2010","2","Ostdeutschland","","","","","","","","","","","","","",""
"2010","2","Westdeutschland","","","","","","","","","","","","","",""
"2010","3","Ostdeutschland","","","","","","","","","","","","","",""
"2010","3","Westdeutschland","","","","","","","","","","","","","",""
"2010","4","Ostdeutschland","","","","","","","","","","","","","",""
"2010","4","Westdeutschland","","","","","","","","","","","","","",""
"2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2011","1 Einkommensschwächstes Quintil","Ostdeutschland","301.94","239.17","1268","120","173.33","400","500","1083.33","287.8","316.08","25","2000","300","303.333343505859"
"2011","1 Einkommensschwächstes Quintil","Westdeutschland","377.56","301.67","2919","130","200","500","650","1200","367.4","387.72","0","2816.67","400","400"
"2011","2","Ostdeutschland","379.7","348.33","1270","180","250","450","650","1083.33","370.22","389.18","50","1733.33","350","400"
"2011","2","Westdeutschland","458.65","395","3328","200","260","600","800","1400","448.86","468.44","40","3033.33","433.333343505859","433.333343505859"
"2011","3","Ostdeutschland","411.02","395","1385","200","283","500","650","1079","399.31","422.73","43.33","2600","400","433.333343505859"
"2011","3","Westdeutschland","501.2","426.67","3768","216.67","300","600","866.67","1516.67","490.95","511.45","34.67","4333.33","433.333343505859","500"
"2011","4","Ostdeutschland","432.43","395","1352","200","250","500","650","1906.67","419.25","445.61","100","2166.67","400","433.333343505859"
"2011","4","Westdeutschland","539.73","429.17","5094","216.67","320","650","866.67","1733.33","531.37","548.09","60","3033.33","450","500"
"2011","5 Einkommensstärkstes Quintil","Ostdeutschland","511.67","436.67","736","216.67","346.67","650","866.67","1200","492.62","530.72","130","1733.33","433.333343505859","500"
"2011","5 Einkommensstärkstes Quintil","Westdeutschland","587.13","499.17","5309","250","350","700","1000","2166.67","576.52","597.74","60","4333.33","500","541.666687011719"
"2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2012","2","Ostdeutschland","","","","","","","","","","","","","",""
"2012","2","Westdeutschland","","","","","","","","","","","","","",""
"2012","3","Ostdeutschland","","","","","","","","","","","","","",""
"2012","3","Westdeutschland","","","","","","","","","","","","","",""
"2012","4","Ostdeutschland","","","","","","","","","","","","","",""
"2012","4","Westdeutschland","","","","","","","","","","","","","",""
"2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2013","1 Einkommensschwächstes Quintil","Ostdeutschland","294.49","214.5","1217","120","195","390","500","1300","277.01","311.97","43.33","2166.67","300","303.333343505859"
"2013","1 Einkommensschwächstes Quintil","Westdeutschland","407.83","343.33","4577","150","216.67","520","750","1516.67","398.77","416.89","10","2600","433.333343505859","433.333343505859"
"2013","2","Ostdeutschland","367.75","343.33","1158","160","216.67","450","606.67","866.67","356.1","379.4","30","2166.67","350","400"
"2013","2","Westdeutschland","458.91","431.67","4455","200","281.67","600","780","1300","450.13","467.69","0","2600","433.333343505859","450"
"2013","3","Ostdeutschland","415.66","395","1306","200","260","500","650","1200","402.62","428.7","25","3466.67","400","400"
"2013","3","Westdeutschland","499.62","426.67","4786","216.67","320","600","800","1600","490.53","508.71","1","2600","450","500"
"2013","4","Ostdeutschland","454.61","395","1379","216.67","281.67","563.33","693.33","2166.67","440.91","468.31","86.67","2600","433.333343505859","433.333343505859"
"2013","4","Westdeutschland","503.99","431.67","6015","216.67","303.33","650","866.67","1500","496.38","511.6","50","3466.67","480","500"
"2013","5 Einkommensstärkstes Quintil","Ostdeutschland","552.78","416.67","910","250","400","650","866.67","2166.67","526.66","578.9","86.67","4000","450","500"
"2013","5 Einkommensstärkstes Quintil","Westdeutschland","574.49","490","6030","216.67","350","650","1000","2000","563.5","585.48","20","5200","500","520"
"2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2014","2","Ostdeutschland","","","","","","","","","","","","","",""
"2014","2","Westdeutschland","","","","","","","","","","","","","",""
"2014","3","Ostdeutschland","","","","","","","","","","","","","",""
"2014","3","Westdeutschland","","","","","","","","","","","","","",""
"2014","4","Ostdeutschland","","","","","","","","","","","","","",""
"2014","4","Westdeutschland","","","","","","","","","","","","","",""
"2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2015","2","Ostdeutschland","","","","","","","","","","","","","",""
"2015","2","Westdeutschland","","","","","","","","","","","","","",""
"2015","3","Ostdeutschland","","","","","","","","","","","","","",""
"2015","3","Westdeutschland","","","","","","","","","","","","","",""
"2015","4","Ostdeutschland","","","","","","","","","","","","","",""
"2015","4","Westdeutschland","","","","","","","","","","","","","",""
"2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2016","1 Einkommensschwächstes Quintil","Ostdeutschland","342.01","244.17","1174","130","200","433.33","650","1300","325.32","358.7","20","1733.33","346.666656494141","400"
"2016","1 Einkommensschwächstes Quintil","Westdeutschland","414.52","348.33","3716","140","216.67","520","780","1733.33","405.16","423.88","4.33","1950","433.333343505859","433.333343505859"
"2016","2","Ostdeutschland","413.2","338.33","1318","200","216.67","520","700","1083.33","400.02","426.38","40","2000","433.333343505859","433.333343505859"
"2016","2","Westdeutschland","462.7","429.17","4786","200","260","600","800","1516.67","454.78","470.62","21.67","2000","450","500"
"2016","3","Ostdeutschland","390.25","382.5","1557","200","250","500","650","1000","379.63","400.87","80","1733.33","433.333343505859","433.333343505859"
"2016","3","Westdeutschland","476.68","422.5","5169","216.67","300","600","800","1600","469.09","484.27","50","2166.67","433.333343505859","450"
"2016","4","Ostdeutschland","435.29","424.67","1829","216.67","300","520","650","1040","425.11","445.47","86.67","2000","433.333343505859","433.333343505859"
"2016","4","Westdeutschland","523.06","429.17","7350","216.67","346.67","650","866.67","1733.33","516.01","530.11","50","3250","500","500"
"2016","5 Einkommensstärkstes Quintil","Ostdeutschland","499.16","416.67","1208","216.67","303.33","600","866.67","1516.67","478.13","520.19","86.67","5200","433.333343505859","500"
"2016","5 Einkommensstärkstes Quintil","Westdeutschland","565.41","495","8250","250","346.67","650","1000","1733.33","557.66","573.16","86.67","4333.33","520","600"
"2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2017","2","Ostdeutschland","","","","","","","","","","","","","",""
"2017","2","Westdeutschland","","","","","","","","","","","","","",""
"2017","3","Ostdeutschland","","","","","","","","","","","","","",""
"2017","3","Westdeutschland","","","","","","","","","","","","","",""
"2017","4","Ostdeutschland","","","","","","","","","","","","","",""
"2017","4","Westdeutschland","","","","","","","","","","","","","",""
"2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2018","1 Einkommensschwächstes Quintil","Ostdeutschland","332.96","265","2135","130","200","433.33","650","1083.33","311.49","354.43","20","3466.67","500","600"
"2018","1 Einkommensschwächstes Quintil","Westdeutschland","446.75","395","8820","150","216.67","600","866.67","1600","435.38","458.12","20","8692.67","650","693.333312988281"
"2018","2","Ostdeutschland","391.6","335.83","1274","173.33","216.67","433.33","650","1083.33","373.96","409.24","21.67","1733.33","433.333343505859","433.333343505859"
"2018","2","Westdeutschland","441.06","431.67","4855","200","250","563.33","780","1300","430.53","451.59","43.33","3000","520","520"
"2018","3","Ostdeutschland","415.83","395","1570","216.67","260","500","650","1213.33","403.75","427.91","80","1733.33","433.333343505859","433.333343505859"
"2018","3","Westdeutschland","495.14","426.67","5413","216.67","300","606.67","866.67","1516.67","487.01","503.27","20","5000","500","500"
"2018","4","Ostdeutschland","459","416.67","2247","216.67","300","600","800","1170","448.83","469.17","43.33","2166.67","433.333343505859","433.333343505859"
"2018","4","Westdeutschland","514.05","429.17","8035","216.67","325","650","866.67","1300","507.77","520.33","4.33","2600","500","500"
"2018","5 Einkommensstärkstes Quintil","Ostdeutschland","503.62","416.67","1645","240","346.67","650","800","1300","490.78","516.46","75","2166.67","433.333343505859","476.666656494141"
"2018","5 Einkommensstärkstes Quintil","Westdeutschland","564.5","497","10323","250","390","650","900","1733.33","558.2","570.8","50","2600","520","563.333312988281"
"2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2019","2","Ostdeutschland","","","","","","","","","","","","","",""
"2019","2","Westdeutschland","","","","","","","","","","","","","",""
"2019","3","Ostdeutschland","","","","","","","","","","","","","",""
"2019","3","Westdeutschland","","","","","","","","","","","","","",""
"2019","4","Ostdeutschland","","","","","","","","","","","","","",""
"2019","4","Westdeutschland","","","","","","","","","","","","","",""
"2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","","","","","","","","","","",""
"2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","","","","","","","","","","","",""
"2020","1 Einkommensschwächstes Quintil","Ostdeutschland","359.54","290","1576","130","200","433.33","650","1200","339.15","379.93","40","2166.67","450","550"
"2020","1 Einkommensschwächstes Quintil","Westdeutschland","473.35","395","7318","150","216.67","650","866.67","1733.33","463.68","483.02","1","2600","650","650"
"2020","2","Ostdeutschland","493.62","335.83","1065","130","216.67","560","866.67","4333.33","466.89","520.35","1","4333.33","433.333343505859","433.333343505859"
"2020","2","Westdeutschland","497.54","432.67","5934","200","250","650","866.67","2166.67","485.3","509.78","8.67","5200","650","650"
"2020","3","Ostdeutschland","417.5","426.67","1271","200","250","520","650","1083.33","401.46","433.54","60","2600","433.333343505859","433.333343505859"
"2020","3","Westdeutschland","507","422.5","5086","200","300","650","866.67","1516.67","495.35","518.65","50","4333.33","520","541.666687011719"
"2020","4","Ostdeutschland","455.62","416.67","2188","216.67","300","541.67","700","1300","444.64","466.6","70","2600","433.333343505859","433.333343505859"
"2020","4","Westdeutschland","519.84","426.67","8125","216.67","346.67","650","866.67","1516.67","513.05","526.63","52","3250","500","500"
"2020","5 Einkommensstärkstes Quintil","Ostdeutschland","592.55","416.67","2500","216.67","346.67","650","866.67","3000","573.65","611.45","86.67","8666.67","500","520"
"2020","5 Einkommensstärkstes Quintil","Westdeutschland","579.74","499.17","12990","250","400","650","953.33","1733.33","572.75","586.73","43.33","6066.67","600","600"
