"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1999","1-Pers.- Haushalt","2","","","","",""
"1999","1-Pers.- Haushalt","3","","","","",""
"1999","1-Pers.- Haushalt","4","","","","",""
"1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"1999","Alleinerziehende","2","","","","",""
"1999","Alleinerziehende","3","","","","",""
"1999","Alleinerziehende","4","","","","",""
"1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"1999","Paar mit Kind(ern)","2","","","","",""
"1999","Paar mit Kind(ern)","3","","","","",""
"1999","Paar mit Kind(ern)","4","","","","",""
"1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"1999","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"1999","Sonstige","2","","","","",""
"1999","Sonstige","3","","","","",""
"1999","Sonstige","4","","","","",""
"1999","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","338.58","296.5","1316","330.67","346.49"
"2000","(Ehe-)Paar ohne Kind(er)","2","392.55","356.67","1648","383.85","401.25"
"2000","(Ehe-)Paar ohne Kind(er)","3","412.47","403.83","1844","404.45","420.49"
"2000","(Ehe-)Paar ohne Kind(er)","4","431.76","403.83","1724","421.7","441.82"
"2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","497.05","431.17","1296","483.81","510.29"
"2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","199.97","196.67","922","193.78","206.16"
"2000","1-Pers.- Haushalt","2","236.08","220.5","824","226.9","245.26"
"2000","1-Pers.- Haushalt","3","257.88","220.5","584","247.07","268.69"
"2000","1-Pers.- Haushalt","4","272.28","250.5","465","259.92","284.64"
"2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","322.8","249.33","397","305.22","340.38"
"2000","Alleinerziehende","1 Einkommensschwächstes Quintil","354.79","332.83","894","343.63","365.95"
"2000","Alleinerziehende","2","400.31","345.83","454","378.17","422.45"
"2000","Alleinerziehende","3","401.87","404","293","383.79","419.95"
"2000","Alleinerziehende","4","463.66","403.83","161","430.3","497.02"
"2000","Alleinerziehende","5 Einkommensstärkstes Quintil","502.25","425.5","64","456.17","548.33"
"2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","513.87","474.5","4981","507.53","520.21"
"2000","Paar mit Kind(ern)","2","550.59","506","5366","543.89","557.29"
"2000","Paar mit Kind(ern)","3","567.35","498.5","3682","559.37","575.33"
"2000","Paar mit Kind(ern)","4","605.88","532.83","2193","595.41","616.35"
"2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","695.08","628","1040","677.38","712.78"
"2000","Sonstige","1 Einkommensschwächstes Quintil","457.49","425.5","419","434.45","480.53"
"2000","Sonstige","2","525.67","498.17","311","496.44","554.9"
"2000","Sonstige","3","517.09","485.5","236","482.68","551.5"
"2000","Sonstige","4","559.77","425.5","160","510.56","608.98"
"2000","Sonstige","5 Einkommensstärkstes Quintil","546.38","485.5","58","508.89","583.87"
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","354.86","332.83","1044","343.58","366.14"
"2001","(Ehe-)Paar ohne Kind(er)","2","382.25","332.83","1386","373.83","390.67"
"2001","(Ehe-)Paar ohne Kind(er)","3","411.26","403.83","1744","402.92","419.6"
"2001","(Ehe-)Paar ohne Kind(er)","4","428.14","403.83","1628","418.65","437.63"
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","497.79","438.5","1282","484.98","510.6"
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","191.65","175.83","774","185.12","198.18"
"2001","1-Pers.- Haushalt","2","237.44","220.5","697","229.38","245.5"
"2001","1-Pers.- Haushalt","3","262.54","216.67","549","246.56","278.52"
"2001","1-Pers.- Haushalt","4","271.39","227.5","486","259.45","283.33"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","333.01","296.5","364","314.2","351.82"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","348.7","319.5","809","336.21","361.19"
"2001","Alleinerziehende","2","390.9","345.83","424","375.83","405.97"
"2001","Alleinerziehende","3","400.23","356.67","300","381.86","418.6"
"2001","Alleinerziehende","4","409.14","356.67","156","382.21","436.07"
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","554.82","477","46","473.53","636.11"
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","527.26","498.5","4182","520.02","534.5"
"2001","Paar mit Kind(ern)","2","545.88","498.5","4737","539.09","552.67"
"2001","Paar mit Kind(ern)","3","584.71","498.5","3460","576.86","592.56"
"2001","Paar mit Kind(ern)","4","609.88","533","2183","598.65","621.11"
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","680.54","601","1065","663.47","697.61"
"2001","Sonstige","1 Einkommensschwächstes Quintil","501.5","425.5","354","469.56","533.44"
"2001","Sonstige","2","567.78","532.83","292","534.15","601.41"
"2001","Sonstige","3","531.24","498.5","200","496.66","565.82"
"2001","Sonstige","4","515.05","485.5","140","478.53","551.57"
"2001","Sonstige","5 Einkommensstärkstes Quintil","553.68","425.5","66","467.57","639.79"
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2002","1-Pers.- Haushalt","2","","","","",""
"2002","1-Pers.- Haushalt","3","","","","",""
"2002","1-Pers.- Haushalt","4","","","","",""
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2002","Alleinerziehende","2","","","","",""
"2002","Alleinerziehende","3","","","","",""
"2002","Alleinerziehende","4","","","","",""
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2002","Paar mit Kind(ern)","2","","","","",""
"2002","Paar mit Kind(ern)","3","","","","",""
"2002","Paar mit Kind(ern)","4","","","","",""
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2002","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2002","Sonstige","2","","","","",""
"2002","Sonstige","3","","","","",""
"2002","Sonstige","4","","","","",""
"2002","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","359.3","317.5","912","347.12","371.48"
"2003","(Ehe-)Paar ohne Kind(er)","2","404.82","395","1244","394.81","414.83"
"2003","(Ehe-)Paar ohne Kind(er)","3","465.74","426.67","1590","454.24","477.24"
"2003","(Ehe-)Paar ohne Kind(er)","4","480.46","433.17","1792","469.45","491.47"
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","539.69","490","1960","527.51","551.87"
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","206.17","197.5","716","198.53","213.81"
"2003","1-Pers.- Haushalt","2","252.69","208.33","568","242.43","262.95"
"2003","1-Pers.- Haushalt","3","277.21","245","555","264.71","289.71"
"2003","1-Pers.- Haushalt","4","280.49","245","614","269.84","291.14"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","354.77","290","394","335.64","373.9"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","375.63","335.83","793","361.35","389.91"
"2003","Alleinerziehende","2","436.64","390","410","412.64","460.64"
"2003","Alleinerziehende","3","408.95","387.5","268","387.6","430.3"
"2003","Alleinerziehende","4","450.07","416.67","199","418.12","482.02"
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","409.93","233.33","57","328.57","491.29"
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","559.05","490","3001","548.61","569.49"
"2003","Paar mit Kind(ern)","2","575.38","510","3584","566.87","583.89"
"2003","Paar mit Kind(ern)","3","593.28","510","3429","584.35","602.21"
"2003","Paar mit Kind(ern)","4","652.47","592.5","2956","640.81","664.13"
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","788.04","628.33","2330","768.21","807.87"
"2003","Sonstige","1 Einkommensschwächstes Quintil","590.98","560","225","548.87","633.09"
"2003","Sonstige","2","555.69","510","199","519.01","592.37"
"2003","Sonstige","3","532.95","416.67","162","491.79","574.11"
"2003","Sonstige","4","621.28","488.33","177","570.97","671.59"
"2003","Sonstige","5 Einkommensstärkstes Quintil","591.89","625","86","506.43","677.35"
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2004","1-Pers.- Haushalt","2","","","","",""
"2004","1-Pers.- Haushalt","3","","","","",""
"2004","1-Pers.- Haushalt","4","","","","",""
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2004","Alleinerziehende","2","","","","",""
"2004","Alleinerziehende","3","","","","",""
"2004","Alleinerziehende","4","","","","",""
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2004","Paar mit Kind(ern)","2","","","","",""
"2004","Paar mit Kind(ern)","3","","","","",""
"2004","Paar mit Kind(ern)","4","","","","",""
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2004","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2004","Sonstige","2","","","","",""
"2004","Sonstige","3","","","","",""
"2004","Sonstige","4","","","","",""
"2004","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","343.49","301.67","840","333.07","353.91"
"2005","(Ehe-)Paar ohne Kind(er)","2","415.92","395","1156","405.44","426.4"
"2005","(Ehe-)Paar ohne Kind(er)","3","449.41","422.5","1526","439.2","459.62"
"2005","(Ehe-)Paar ohne Kind(er)","4","469.18","431.67","1688","459.34","479.02"
"2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","537","478.33","2048","524.21","549.79"
"2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","201.76","197.5","680","194.08","209.44"
"2005","1-Pers.- Haushalt","2","261.94","208.33","546","251.37","272.51"
"2005","1-Pers.- Haushalt","3","274.21","245","578","264.12","284.3"
"2005","1-Pers.- Haushalt","4","297.37","255","621","283.72","311.02"
"2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","362.79","297.5","438","342.22","383.36"
"2005","Alleinerziehende","1 Einkommensschwächstes Quintil","366.76","301.67","828","352.63","380.89"
"2005","Alleinerziehende","2","425.28","416.67","383","406.04","444.52"
"2005","Alleinerziehende","3","417.34","416.67","259","396.52","438.16"
"2005","Alleinerziehende","4","428.96","416.67","161","400.86","457.06"
"2005","Alleinerziehende","5 Einkommensstärkstes Quintil","521.61","466.67","80","466.34","576.88"
"2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","548.68","499.17","2670","537.73","559.63"
"2005","Paar mit Kind(ern)","2","573.26","510","3163","564.72","581.8"
"2005","Paar mit Kind(ern)","3","600.64","590","2996","591.53","609.75"
"2005","Paar mit Kind(ern)","4","662.7","581.67","2795","650.35","675.05"
"2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","743.51","645","2109","728.32","758.7"
"2005","Sonstige","1 Einkommensschwächstes Quintil","442.43","416.67","220","410.22","474.64"
"2005","Sonstige","2","541.63","416.67","196","503.96","579.3"
"2005","Sonstige","3","640.44","581.67","135","576.11","704.77"
"2005","Sonstige","4","503.03","373.33","110","444.95","561.11"
"2005","Sonstige","5 Einkommensstärkstes Quintil","530.12","466.67","81","462.16","598.08"
"2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2006","1-Pers.- Haushalt","2","","","","",""
"2006","1-Pers.- Haushalt","3","","","","",""
"2006","1-Pers.- Haushalt","4","","","","",""
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2006","Alleinerziehende","2","","","","",""
"2006","Alleinerziehende","3","","","","",""
"2006","Alleinerziehende","4","","","","",""
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2006","Paar mit Kind(ern)","2","","","","",""
"2006","Paar mit Kind(ern)","3","","","","",""
"2006","Paar mit Kind(ern)","4","","","","",""
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2006","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2006","Sonstige","2","","","","",""
"2006","Sonstige","3","","","","",""
"2006","Sonstige","4","","","","",""
"2006","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","343.71","313","790","332.22","355.2"
"2007","(Ehe-)Paar ohne Kind(er)","2","410.62","385","1292","400.07","421.17"
"2007","(Ehe-)Paar ohne Kind(er)","3","456.62","431.67","1514","445.95","467.29"
"2007","(Ehe-)Paar ohne Kind(er)","4","497.82","426.67","1824","486.49","509.15"
"2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","593.07","492.67","2138","579.06","607.08"
"2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","195.01","177.5","716","187.64","202.38"
"2007","1-Pers.- Haushalt","2","252.94","208.33","548","240.01","265.87"
"2007","1-Pers.- Haushalt","3","278.78","245","578","268.57","288.99"
"2007","1-Pers.- Haushalt","4","299.67","255","712","288.44","310.9"
"2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","358.75","301.67","496","340.82","376.68"
"2007","Alleinerziehende","1 Einkommensschwächstes Quintil","351.24","335.83","815","340.03","362.45"
"2007","Alleinerziehende","2","404.63","395","400","384.96","424.3"
"2007","Alleinerziehende","3","418.15","395","279","397.5","438.8"
"2007","Alleinerziehende","4","483.09","395","146","435.83","530.35"
"2007","Alleinerziehende","5 Einkommensstärkstes Quintil","545.53","466.67","103","502.72","588.34"
"2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","515.76","426.67","2231","504.88","526.64"
"2007","Paar mit Kind(ern)","2","576.62","495","2918","566.81","586.43"
"2007","Paar mit Kind(ern)","3","609.87","556.67","2980","599.75","619.99"
"2007","Paar mit Kind(ern)","4","659.05","590","2841","647.42","670.68"
"2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","778.72","645","2059","760.89","796.55"
"2007","Sonstige","1 Einkommensschwächstes Quintil","502.63","416.67","180","465.59","539.67"
"2007","Sonstige","2","500.41","416.67","137","455.76","545.06"
"2007","Sonstige","3","686.59","625","124","634.16","739.02"
"2007","Sonstige","4","624.53","416.67","90","554.45","694.61"
"2007","Sonstige","5 Einkommensstärkstes Quintil","694.22","441.67","68","548.08","840.36"
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2008","1-Pers.- Haushalt","2","","","","",""
"2008","1-Pers.- Haushalt","3","","","","",""
"2008","1-Pers.- Haushalt","4","","","","",""
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2008","Alleinerziehende","2","","","","",""
"2008","Alleinerziehende","3","","","","",""
"2008","Alleinerziehende","4","","","","",""
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2008","Paar mit Kind(ern)","2","","","","",""
"2008","Paar mit Kind(ern)","3","","","","",""
"2008","Paar mit Kind(ern)","4","","","","",""
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2008","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2008","Sonstige","2","","","","",""
"2008","Sonstige","3","","","","",""
"2008","Sonstige","4","","","","",""
"2008","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2009","1-Pers.- Haushalt","2","","","","",""
"2009","1-Pers.- Haushalt","3","","","","",""
"2009","1-Pers.- Haushalt","4","","","","",""
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2009","Alleinerziehende","2","","","","",""
"2009","Alleinerziehende","3","","","","",""
"2009","Alleinerziehende","4","","","","",""
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2009","Paar mit Kind(ern)","2","","","","",""
"2009","Paar mit Kind(ern)","3","","","","",""
"2009","Paar mit Kind(ern)","4","","","","",""
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2009","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2009","Sonstige","2","","","","",""
"2009","Sonstige","3","","","","",""
"2009","Sonstige","4","","","","",""
"2009","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2010","1-Pers.- Haushalt","2","","","","",""
"2010","1-Pers.- Haushalt","3","","","","",""
"2010","1-Pers.- Haushalt","4","","","","",""
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2010","Alleinerziehende","2","","","","",""
"2010","Alleinerziehende","3","","","","",""
"2010","Alleinerziehende","4","","","","",""
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2010","Paar mit Kind(ern)","2","","","","",""
"2010","Paar mit Kind(ern)","3","","","","",""
"2010","Paar mit Kind(ern)","4","","","","",""
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2010","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2010","Sonstige","2","","","","",""
"2010","Sonstige","3","","","","",""
"2010","Sonstige","4","","","","",""
"2010","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","362.02","322.5","794","349.61","374.43"
"2011","(Ehe-)Paar ohne Kind(er)","2","428.15","395","1188","417.44","438.86"
"2011","(Ehe-)Paar ohne Kind(er)","3","459.45","426.67","1676","448.22","470.68"
"2011","(Ehe-)Paar ohne Kind(er)","4","489.89","429.17","2122","479.16","500.62"
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","545.17","445","2802","533.18","557.16"
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","198","177.5","734","189.28","206.72"
"2011","1-Pers.- Haushalt","2","255.92","213.33","638","244.13","267.71"
"2011","1-Pers.- Haushalt","3","289.45","245","635","276.23","302.67"
"2011","1-Pers.- Haushalt","4","315.01","255","809","302.47","327.55"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","363.23","301.67","632","344.06","382.4"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","367.83","314.17","729","353.2","382.46"
"2011","Alleinerziehende","2","395.12","395","447","380.74","409.5"
"2011","Alleinerziehende","3","400.85","387.5","296","381.95","419.75"
"2011","Alleinerziehende","4","458.25","416.67","280","433.07","483.43"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","600.16","416.67","143","539.31","661.01"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","510.45","463.33","1769","496.03","524.87"
"2011","Paar mit Kind(ern)","2","578.37","510","2231","566.23","590.51"
"2011","Paar mit Kind(ern)","3","599.98","510","2417","586.51","613.45"
"2011","Paar mit Kind(ern)","4","657.92","581.67","3121","647","668.84"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","760.08","645","2402","742.94","777.22"
"2011","Sonstige","1 Einkommensschwächstes Quintil","426.89","395","161","383.19","470.59"
"2011","Sonstige","2","500.19","531.67","94","455.05","545.33"
"2011","Sonstige","3","708.77","625","129","663.58","753.96"
"2011","Sonstige","4","628.64","603.33","114","580.48","676.8"
"2011","Sonstige","5 Einkommensstärkstes Quintil","658.63","625","66","603.73","713.53"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2012","1-Pers.- Haushalt","2","","","","",""
"2012","1-Pers.- Haushalt","3","","","","",""
"2012","1-Pers.- Haushalt","4","","","","",""
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2012","Alleinerziehende","2","","","","",""
"2012","Alleinerziehende","3","","","","",""
"2012","Alleinerziehende","4","","","","",""
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2012","Paar mit Kind(ern)","2","","","","",""
"2012","Paar mit Kind(ern)","3","","","","",""
"2012","Paar mit Kind(ern)","4","","","","",""
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2012","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2012","Sonstige","2","","","","",""
"2012","Sonstige","3","","","","",""
"2012","Sonstige","4","","","","",""
"2012","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","334.17","290.83","782","322.75","345.59"
"2013","(Ehe-)Paar ohne Kind(er)","2","435.23","399.5","1050","420.9","449.56"
"2013","(Ehe-)Paar ohne Kind(er)","3","463.57","426.67","1672","451.17","475.97"
"2013","(Ehe-)Paar ohne Kind(er)","4","492.47","431.67","2330","482.34","502.6"
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","566.56","468.33","3010","551.08","582.04"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","202.21","197.5","732","193.81","210.61"
"2013","1-Pers.- Haushalt","2","245.96","208.33","586","234.59","257.33"
