year,age_gr,regtyp,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,Urban regions,Yes,0.27270,1334,4489,0.25967,0.28573
2013,46-65 y.,Urban regions,No,0.61665,3155,4489,0.60243,0.63088
2013,46-65 y.,Rural regions,Yes,0.35412,1063,2831,0.33650,0.37174
2013,46-65 y.,Rural regions,No,0.57255,1768,2831,0.55432,0.59078
2013,66 and older,Urban regions,Yes,0.50776,1611,3177,0.49037,0.52515
2013,66 and older,Urban regions,No,0.48550,1566,3177,0.46812,0.50288
2013,66 and older,Rural regions,Yes,0.51083,921,1760,0.48747,0.53419
2013,66 and older,Rural regions,No,0.48178,839,1760,0.45843,0.50514
2015,17-29 y.,Urban regions,Yes,0.02069,66,2634,0.01525,0.02613
2015,17-29 y.,Urban regions,No,0.86027,2568,2634,0.84703,0.87351
2015,17-29 y.,Rural regions,Yes,0.03976,60,1289,0.02909,0.05044
2015,17-29 y.,Rural regions,No,0.85665,1229,1289,0.83751,0.87579
2015,30-45 y.,Urban regions,Yes,0.08445,390,4817,0.07660,0.09231
2015,30-45 y.,Urban regions,No,0.86158,4427,4817,0.85183,0.87134
2015,30-45 y.,Rural regions,Yes,0.12208,278,2539,0.10934,0.13482
2015,30-45 y.,Rural regions,No,0.84703,2261,2539,0.83302,0.86103
2015,46-65 y.,Urban regions,Yes,0.30531,1539,5633,0.29328,0.31734
2015,46-65 y.,Urban regions,No,0.68562,4094,5633,0.67350,0.69775
2015,46-65 y.,Rural regions,Yes,0.34920,1069,3245,0.33280,0.36561
2015,46-65 y.,Rural regions,No,0.64334,2176,3245,0.62685,0.65982
2015,66 and older,Urban regions,Yes,0.51213,1580,3087,0.49449,0.52976
2015,66 and older,Urban regions,No,0.48706,1507,3087,0.46942,0.50470
2015,66 and older,Rural regions,Yes,0.51902,961,1796,0.49591,0.54214
2015,66 and older,Rural regions,No,0.47950,835,1796,0.45639,0.50261
2017,17-29 y.,Urban regions,Yes,0.02364,81,2939,0.01815,0.02914
2017,17-29 y.,Urban regions,No,0.88624,2858,2939,0.87476,0.89772
2017,17-29 y.,Rural regions,Yes,0.03313,46,1421,0.02382,0.04243
2017,17-29 y.,Rural regions,No,0.88426,1375,1421,0.86762,0.90090
2017,30-45 y.,Urban regions,Yes,0.09006,437,4831,0.08199,0.09813
2017,30-45 y.,Urban regions,No,0.89961,4394,4831,0.89113,0.90808
2017,30-45 y.,Rural regions,Yes,0.12080,278,2426,0.10783,0.13378
2017,30-45 y.,Rural regions,No,0.86829,2148,2426,0.85484,0.88175
2017,46-65 y.,Urban regions,Yes,0.30394,1773,6274,0.29256,0.31532
2017,46-65 y.,Urban regions,No,0.69361,4501,6274,0.68220,0.70502
2017,46-65 y.,Rural regions,Yes,0.36103,1212,3699,0.34555,0.37651
2017,46-65 y.,Rural regions,No,0.63708,2487,3699,0.62158,0.65258
2017,66 and older,Urban regions,Yes,0.51247,1595,3103,0.49488,0.53006
2017,66 and older,Urban regions,No,0.48713,1508,3103,0.46954,0.50472
2017,66 and older,Rural regions,Yes,0.54657,990,1856,0.52392,0.56923
2017,66 and older,Rural regions,No,0.45327,866,1856,0.43062,0.47593
2019,17-29 y.,Urban regions,Yes,0.03400,77,2565,0.02699,0.04101
2019,17-29 y.,Urban regions,No,0.88001,2488,2565,0.86743,0.89259
2019,17-29 y.,Rural regions,Yes,0.03220,42,1159,0.02203,0.04236
2019,17-29 y.,Rural regions,No,0.84302,1117,1159,0.82207,0.86397
2019,30-45 y.,Urban regions,Yes,0.08754,378,4053,0.07883,0.09624
2019,30-45 y.,Urban regions,No,0.89737,3675,4053,0.88802,0.90671
2019,30-45 y.,Rural regions,Yes,0.12019,230,2078,0.10620,0.13417
2019,30-45 y.,Rural regions,No,0.86642,1848,2078,0.85179,0.88105
2019,46-65 y.,Urban regions,Yes,0.32642,1893,6526,0.31505,0.33780
2019,46-65 y.,Urban regions,No,0.67025,4633,6526,0.65884,0.68166
2019,46-65 y.,Rural regions,Yes,0.34842,1194,3697,0.33306,0.36378
2019,46-65 y.,Rural regions,No,0.64961,2503,3697,0.63423,0.66499
2019,66 and older,Urban regions,Yes,0.51162,1681,3221,0.49435,0.52888
2019,66 and older,Urban regions,No,0.48810,1540,3221,0.47083,0.50536
2019,66 and older,Rural regions,Yes,0.55175,1031,1872,0.52921,0.57428
2019,66 and older,Rural regions,No,0.44793,841,1872,0.42539,0.47046
2021,17-29 y.,Urban regions,Yes,0.02996,65,2319,0.02302,0.03690
2021,17-29 y.,Urban regions,No,0.89875,2254,2319,0.88647,0.91103
2021,17-29 y.,Rural regions,No,0.88680,836,836,0.86531,0.90829
2021,30-45 y.,Urban regions,Yes,0.08976,301,3663,0.08050,0.09902
2021,30-45 y.,Urban regions,No,0.89803,3362,3663,0.88823,0.90783
2021,30-45 y.,Rural regions,Yes,0.09982,167,1543,0.08486,0.11478
2021,30-45 y.,Rural regions,No,0.87327,1376,1543,0.85667,0.88988
2021,46-65 y.,Urban regions,Yes,0.32638,1368,4772,0.31307,0.33968
2021,46-65 y.,Urban regions,No,0.66456,3404,4772,0.65116,0.67796
2021,46-65 y.,Rural regions,Yes,0.32907,795,2443,0.31043,0.34770
2021,46-65 y.,Rural regions,No,0.66151,1648,2443,0.64274,0.68028
2021,66 and older,Urban regions,Yes,0.54380,1183,2242,0.52318,0.56443
2021,66 and older,Urban regions,No,0.44745,1059,2242,0.42687,0.46804
2021,66 and older,Rural regions,Yes,0.57141,741,1321,0.54471,0.59811
2021,66 and older,Rural regions,No,0.42074,580,1321,0.39411,0.44738
