year,age_gr,pgisced97,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,30-45 y.,Upper Secondary Level,Poor,0.07104,161,2266,0.06046,0.08161
1992,30-45 y.,Upper Secondary Level,Bad,0.01638,32,2266,0.01115,0.02160
1992,30-45 y.,Post-secondary Non-tertiary Level,Good,0.50487,64,64,0.38141,0.62833
1992,30-45 y.,First Stage of Tertiary Education,Very good,0.16898,53,290,0.12578,0.21218
1992,30-45 y.,First Stage of Tertiary Education,Good,0.49048,162,290,0.43285,0.54812
1992,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.27439,75,290,0.22295,0.32584
1992,30-45 y.,Second Stage of Tertiary Education,Very good,0.19893,161,795,0.17116,0.22669
1992,30-45 y.,Second Stage of Tertiary Education,Good,0.57458,498,795,0.54019,0.60897
1992,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.17529,136,795,0.14884,0.20174
1992,46-65 y.,Primary Level,Good,0.21461,67,246,0.16320,0.26602
1992,46-65 y.,Primary Level,Satisfactory,0.36883,100,246,0.30841,0.42925
1992,46-65 y.,Primary Level,Poor,0.29135,79,246,0.23445,0.34825
1992,46-65 y.,Lower Secondary Level,Very good,0.04023,35,886,0.02729,0.05318
1992,46-65 y.,Lower Secondary Level,Good,0.25958,259,886,0.23069,0.28846
1992,46-65 y.,Lower Secondary Level,Satisfactory,0.45126,369,886,0.41848,0.48405
1992,46-65 y.,Lower Secondary Level,Poor,0.18549,165,886,0.15988,0.21109
1992,46-65 y.,Lower Secondary Level,Bad,0.06344,58,886,0.04738,0.07950
1992,46-65 y.,Upper Secondary Level,Very good,0.06721,126,1968,0.05615,0.07828
1992,46-65 y.,Upper Secondary Level,Good,0.34534,684,1968,0.32433,0.36635
1992,46-65 y.,Upper Secondary Level,Satisfactory,0.37768,760,1968,0.35625,0.39910
1992,46-65 y.,Upper Secondary Level,Poor,0.15447,298,1968,0.13850,0.17044
1992,46-65 y.,Upper Secondary Level,Bad,0.05150,100,1968,0.04173,0.06126
1992,46-65 y.,First Stage of Tertiary Education,Good,0.33716,93,205,0.27228,0.40203
1992,46-65 y.,First Stage of Tertiary Education,Satisfactory,0.44103,112,205,0.37290,0.50917
1992,46-65 y.,Second Stage of Tertiary Education,Very good,0.11265,52,529,0.08568,0.13962
1992,46-65 y.,Second Stage of Tertiary Education,Good,0.36861,214,529,0.32746,0.40976
1992,46-65 y.,Second Stage of Tertiary Education,Satisfactory,0.37050,205,529,0.32931,0.41170
1992,46-65 y.,Second Stage of Tertiary Education,Poor,0.10768,58,529,0.08124,0.13412
1992,66 and older,Lower Secondary Level,Good,0.13812,66,470,0.10690,0.16935
1992,66 and older,Lower Secondary Level,Satisfactory,0.44499,221,470,0.40001,0.48997
1992,66 and older,Lower Secondary Level,Poor,0.27413,127,470,0.23376,0.31451
1992,66 and older,Lower Secondary Level,Bad,0.12305,56,470,0.09332,0.15277
1992,66 and older,Upper Secondary Level,Good,0.20915,146,699,0.17898,0.23933
1992,66 and older,Upper Secondary Level,Satisfactory,0.42382,314,699,0.38716,0.46048
1992,66 and older,Upper Secondary Level,Poor,0.22723,157,699,0.19615,0.25832
1992,66 and older,Upper Secondary Level,Bad,0.11836,82,699,0.09440,0.14233
1992,66 and older,First Stage of Tertiary Education,Satisfactory,0.35857,37,37,0.20191,0.51524
1992,66 and older,Second Stage of Tertiary Education,Satisfactory,0.34126,37,37,0.18637,0.49614
1994,17-29 y.,Pre-primary Level,Very good,0.33613,82,228,0.27467,0.39758
1994,17-29 y.,Pre-primary Level,Good,0.48530,113,228,0.42028,0.55031
1994,17-29 y.,Pre-primary Level,Satisfactory,0.13409,33,228,0.08976,0.17842
1994,17-29 y.,Primary Level,Good,0.37660,46,46,0.23503,0.51817
1994,17-29 y.,Lower Secondary Level,Very good,0.24912,180,763,0.21841,0.27983
1994,17-29 y.,Lower Secondary Level,Good,0.47364,394,763,0.43819,0.50909
1994,17-29 y.,Lower Secondary Level,Satisfactory,0.20031,144,763,0.17189,0.22873
1994,17-29 y.,Lower Secondary Level,Poor,0.06774,45,763,0.04990,0.08559
1994,17-29 y.,Upper Secondary Level,Very good,0.17426,346,1643,0.15591,0.19261
1994,17-29 y.,Upper Secondary Level,Good,0.53627,859,1643,0.51215,0.56039
1994,17-29 y.,Upper Secondary Level,Satisfactory,0.22643,348,1643,0.20619,0.24668
1994,17-29 y.,Upper Secondary Level,Poor,0.05550,90,1643,0.04442,0.06657
1994,17-29 y.,Post-secondary Non-tertiary Level,Very good,0.19235,32,134,0.12536,0.25933
1994,17-29 y.,Post-secondary Non-tertiary Level,Good,0.58102,102,134,0.49717,0.66488
1994,17-29 y.,First Stage of Tertiary Education,Good,0.52029,54,54,0.38579,0.65479
1994,17-29 y.,Second Stage of Tertiary Education,Very good,0.17500,31,130,0.10943,0.24057
1994,17-29 y.,Second Stage of Tertiary Education,Good,0.58654,99,130,0.50156,0.67152
1994,30-45 y.,Primary Level,Good,0.41191,67,115,0.32156,0.50226
1994,30-45 y.,Primary Level,Satisfactory,0.31646,48,115,0.23109,0.40184
1994,30-45 y.,Lower Secondary Level,Very good,0.09844,44,422,0.06999,0.12690
1994,30-45 y.,Lower Secondary Level,Good,0.39991,176,422,0.35312,0.44671
1994,30-45 y.,Lower Secondary Level,Satisfactory,0.32077,133,422,0.27618,0.36536
1994,30-45 y.,Lower Secondary Level,Poor,0.14085,69,422,0.10762,0.17408
1994,30-45 y.,Upper Secondary Level,Very good,0.09998,223,2227,0.08752,0.11244
1994,30-45 y.,Upper Secondary Level,Good,0.46966,1068,2227,0.44893,0.49039
1994,30-45 y.,Upper Secondary Level,Satisfactory,0.31032,675,2227,0.29110,0.32954
1994,30-45 y.,Upper Secondary Level,Poor,0.10224,228,2227,0.08965,0.11483
1994,30-45 y.,Upper Secondary Level,Bad,0.01743,33,2227,0.01199,0.02286
1994,30-45 y.,Post-secondary Non-tertiary Level,Good,0.50188,74,117,0.41089,0.59287
1994,30-45 y.,Post-secondary Non-tertiary Level,Satisfactory,0.29318,43,117,0.21034,0.37602
1994,30-45 y.,First Stage of Tertiary Education,Good,0.48730,151,280,0.42865,0.54595
1994,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.28232,96,280,0.22950,0.33514
1994,30-45 y.,First Stage of Tertiary Education,Poor,0.12093,33,280,0.08267,0.15919
1994,30-45 y.,Second Stage of Tertiary Education,Very good,0.10413,87,801,0.08296,0.12529
1994,30-45 y.,Second Stage of Tertiary Education,Good,0.54755,435,801,0.51306,0.58204
1994,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.26837,218,801,0.23766,0.29907
1994,30-45 y.,Second Stage of Tertiary Education,Poor,0.06604,61,801,0.04883,0.08325
1994,46-65 y.,Primary Level,Good,0.31848,73,231,0.25827,0.37869
1994,46-65 y.,Primary Level,Satisfactory,0.30133,82,231,0.24203,0.36063
1994,46-65 y.,Primary Level,Poor,0.23197,76,231,0.17742,0.28652
1994,46-65 y.,Lower Secondary Level,Good,0.25863,231,789,0.22806,0.28921
1994,46-65 y.,Lower Secondary Level,Satisfactory,0.41470,319,789,0.38030,0.44910
1994,46-65 y.,Lower Secondary Level,Poor,0.23428,190,789,0.20471,0.26386
1994,46-65 y.,Lower Secondary Level,Bad,0.05980,49,789,0.04324,0.07636
1994,46-65 y.,Upper Secondary Level,Very good,0.03950,80,1936,0.03083,0.04818
1994,46-65 y.,Upper Secondary Level,Good,0.31296,614,1936,0.29230,0.33362
1994,46-65 y.,Upper Secondary Level,Satisfactory,0.41194,811,1936,0.39001,0.43387
1994,46-65 y.,Upper Secondary Level,Poor,0.18570,345,1936,0.16837,0.20302
1994,46-65 y.,Upper Secondary Level,Bad,0.04451,86,1936,0.03532,0.05370
1994,46-65 y.,First Stage of Tertiary Education,Good,0.31628,80,229,0.25592,0.37664
1994,46-65 y.,First Stage of Tertiary Education,Satisfactory,0.44250,105,229,0.37803,0.50697
1994,46-65 y.,First Stage of Tertiary Education,Poor,0.17397,44,229,0.12476,0.22317
1994,46-65 y.,Second Stage of Tertiary Education,Good,0.37646,197,500,0.33395,0.41897
1994,46-65 y.,Second Stage of Tertiary Education,Satisfactory,0.36700,216,500,0.32471,0.40930
1994,46-65 y.,Second Stage of Tertiary Education,Poor,0.14738,87,500,0.11628,0.17849
1994,66 and older,Lower Secondary Level,Good,0.14081,69,460,0.10899,0.17263
1994,66 and older,Lower Secondary Level,Satisfactory,0.42157,203,460,0.37639,0.46674
1994,66 and older,Lower Secondary Level,Poor,0.27281,125,460,0.23206,0.31356
1994,66 and older,Lower Secondary Level,Bad,0.13968,63,460,0.10796,0.17139
1994,66 and older,Upper Secondary Level,Good,0.18610,145,729,0.15783,0.21438
1994,66 and older,Upper Secondary Level,Satisfactory,0.43290,324,729,0.39691,0.46890
1994,66 and older,Upper Secondary Level,Poor,0.25499,182,729,0.22333,0.28665
1994,66 and older,Upper Secondary Level,Bad,0.10687,78,729,0.08442,0.12931
1994,66 and older,Second Stage of Tertiary Education,Good,0.28373,37,87,0.18845,0.37901
1994,66 and older,Second Stage of Tertiary Education,Satisfactory,0.37049,50,87,0.26842,0.47256
1995,17-29 y.,Pre-primary Level,Very good,0.29339,85,271,0.23908,0.34770
1995,17-29 y.,Pre-primary Level,Good,0.51176,142,271,0.45214,0.57139
1995,17-29 y.,Pre-primary Level,Satisfactory,0.14495,44,271,0.10296,0.18695
1995,17-29 y.,Primary Level,Good,0.41415,36,36,0.25096,0.57734
1995,17-29 y.,Lower Secondary Level,Very good,0.22626,181,750,0.19630,0.25623
1995,17-29 y.,Lower Secondary Level,Good,0.52183,399,750,0.48606,0.55760
1995,17-29 y.,Lower Secondary Level,Satisfactory,0.17124,123,750,0.14426,0.19822
1995,17-29 y.,Lower Secondary Level,Poor,0.06756,47,750,0.04958,0.08553
1995,17-29 y.,Upper Secondary Level,Very good,0.17469,300,1602,0.15609,0.19329
1995,17-29 y.,Upper Secondary Level,Good,0.54975,873,1602,0.52538,0.57412
1995,17-29 y.,Upper Secondary Level,Satisfactory,0.20329,332,1602,0.18357,0.22300
1995,17-29 y.,Upper Secondary Level,Poor,0.06525,97,1602,0.05315,0.07735
1995,17-29 y.,Post-secondary Non-tertiary Level,Very good,0.22072,34,162,0.15666,0.28479
1995,17-29 y.,Post-secondary Non-tertiary Level,Good,0.53227,93,162,0.45519,0.60934
1995,17-29 y.,Post-secondary Non-tertiary Level,Satisfactory,0.18075,35,162,0.12131,0.24020
1995,17-29 y.,First Stage of Tertiary Education,Good,0.63250,62,62,0.51150,0.75349
1995,17-29 y.,Second Stage of Tertiary Education,Very good,0.17013,37,167,0.11297,0.22729
1995,17-29 y.,Second Stage of Tertiary Education,Good,0.57774,98,167,0.50260,0.65288
1995,17-29 y.,Second Stage of Tertiary Education,Satisfactory,0.21023,32,167,0.14824,0.27222
1995,30-45 y.,Primary Level,Good,0.43031,66,112,0.33820,0.52242
1995,30-45 y.,Primary Level,Satisfactory,0.26276,46,112,0.18088,0.34464
1995,30-45 y.,Lower Secondary Level,Very good,0.09315,51,444,0.06608,0.12021
1995,30-45 y.,Lower Secondary Level,Good,0.32343,168,444,0.27987,0.36699
1995,30-45 y.,Lower Secondary Level,Satisfactory,0.36680,154,444,0.32192,0.41168
1995,30-45 y.,Lower Secondary Level,Poor,0.16125,71,444,0.12700,0.19549
1995,30-45 y.,Upper Secondary Level,Very good,0.07703,214,2385,0.06632,0.08773
1995,30-45 y.,Upper Secondary Level,Good,0.47699,1153,2385,0.45694,0.49704
1995,30-45 y.,Upper Secondary Level,Satisfactory,0.34097,762,2385,0.32194,0.36000
1995,30-45 y.,Upper Secondary Level,Poor,0.09001,220,2385,0.07852,0.10150
1995,30-45 y.,Upper Secondary Level,Bad,0.01312,36,2385,0.00855,0.01768
1995,30-45 y.,Post-secondary Non-tertiary Level,Good,0.55652,112,176,0.48291,0.63013
1995,30-45 y.,Post-secondary Non-tertiary Level,Satisfactory,0.30520,64,176,0.23698,0.37343
1995,30-45 y.,First Stage of Tertiary Education,Very good,0.14534,38,294,0.10499,0.18570
1995,30-45 y.,First Stage of Tertiary Education,Good,0.47182,159,294,0.41466,0.52898
1995,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.29046,97,294,0.23848,0.34244
1995,30-45 y.,Second Stage of Tertiary Education,Very good,0.11602,104,838,0.09432,0.13771
1995,30-45 y.,Second Stage of Tertiary Education,Good,0.54216,455,838,0.50840,0.57591
1995,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.27869,228,838,0.24831,0.30906
1995,30-45 y.,Second Stage of Tertiary Education,Poor,0.05744,51,838,0.04168,0.07321
1995,46-65 y.,Primary Level,Good,0.28190,69,241,0.22497,0.33882
1995,46-65 y.,Primary Level,Satisfactory,0.33970,99,241,0.27978,0.39962
1995,46-65 y.,Primary Level,Poor,0.27430,73,241,0.21786,0.33075
1995,46-65 y.,Lower Secondary Level,Good,0.23007,206,767,0.20027,0.25988
1995,46-65 y.,Lower Secondary Level,Satisfactory,0.41620,308,767,0.38129,0.45111
1995,46-65 y.,Lower Secondary Level,Poor,0.26498,198,767,0.23372,0.29623
1995,46-65 y.,Lower Secondary Level,Bad,0.06869,55,767,0.05078,0.08660
1995,46-65 y.,Upper Secondary Level,Very good,0.03484,65,1977,0.02675,0.04292
1995,46-65 y.,Upper Secondary Level,Good,0.33018,650,1977,0.30945,0.35092
1995,46-65 y.,Upper Secondary Level,Satisfactory,0.39053,787,1977,0.36902,0.41205
1995,46-65 y.,Upper Secondary Level,Poor,0.18673,380,1977,0.16954,0.20391
1995,46-65 y.,Upper Secondary Level,Bad,0.05374,95,1977,0.04380,0.06368
1995,46-65 y.,First Stage of Tertiary Education,Good,0.31153,75,228,0.25128,0.37177
1995,46-65 y.,First Stage of Tertiary Education,Satisfactory,0.46449,112,228,0.39961,0.52937
1995,46-65 y.,First Stage of Tertiary Education,Poor,0.16048,41,228,0.11273,0.20823
1995,46-65 y.,Second Stage of Tertiary Education,Good,0.36841,206,543,0.32780,0.40902
1995,46-65 y.,Second Stage of Tertiary Education,Satisfactory,0.43536,258,543,0.39362,0.47710
1995,46-65 y.,Second Stage of Tertiary Education,Poor,0.12817,79,543,0.10002,0.15631
1995,66 and older,Lower Secondary Level,Good,0.19112,94,468,0.15546,0.22678
1995,66 and older,Lower Secondary Level,Satisfactory,0.35942,175,468,0.31590,0.40294
1995,66 and older,Lower Secondary Level,Poor,0.27847,138,468,0.23782,0.31913
1995,66 and older,Lower Secondary Level,Bad,0.13566,61,468,0.10461,0.16672
1995,66 and older,Upper Secondary Level,Good,0.16915,131,718,0.14171,0.19659
1995,66 and older,Upper Secondary Level,Satisfactory,0.44267,324,718,0.40631,0.47903
1995,66 and older,Upper Secondary Level,Poor,0.25458,179,718,0.22269,0.28646
1995,66 and older,Upper Secondary Level,Bad,0.10718,84,718,0.08454,0.12982
1995,66 and older,First Stage of Tertiary Education,Satisfactory,0.42167,34,34,0.25318,0.59016
1995,66 and older,Second Stage of Tertiary Education,Good,0.18593,31,131,0.11905,0.25281
1995,66 and older,Second Stage of Tertiary Education,Satisfactory,0.43000,66,131,0.34490,0.51511
1995,66 and older,Second Stage of Tertiary Education,Poor,0.24806,34,131,0.17382,0.32230
1996,17-29 y.,Pre-primary Level,Very good,0.32220,96,277,0.26707,0.37734
1996,17-29 y.,Pre-primary Level,Good,0.43904,133,277,0.38049,0.49759
1996,17-29 y.,Pre-primary Level,Satisfactory,0.16659,48,277,0.12263,0.21055
1996,17-29 y.,Primary Level,Good,0.59948,40,40,0.44569,0.75327
1996,17-29 y.,Lower Secondary Level,Very good,0.18447,140,709,0.15590,0.21304
1996,17-29 y.,Lower Secondary Level,Good,0.53319,384,709,0.49644,0.56994
1996,17-29 y.,Lower Secondary Level,Satisfactory,0.21885,150,709,0.18840,0.24931
1996,17-29 y.,Lower Secondary Level,Poor,0.05139,35,709,0.03513,0.06766
1996,17-29 y.,Upper Secondary Level,Very good,0.17742,303,1479,0.15794,0.19690
1996,17-29 y.,Upper Secondary Level,Good,0.53893,776,1479,0.51351,0.56434
1996,17-29 y.,Upper Secondary Level,Satisfactory,0.22653,326,1479,0.20519,0.24787
1996,17-29 y.,Upper Secondary Level,Poor,0.04919,74,1479,0.03816,0.06022
1996,17-29 y.,Post-secondary Non-tertiary Level,Good,0.63242,103,103,0.53886,0.72599
1996,17-29 y.,First Stage of Tertiary Education,Good,0.56666,63,63,0.44331,0.69001
1996,17-29 y.,Second Stage of Tertiary Education,Very good,0.21728,36,127,0.14527,0.28929
1996,17-29 y.,Second Stage of Tertiary Education,Good,0.54701,91,127,0.46009,0.63393
1996,30-45 y.,Primary Level,Good,0.30181,50,97,0.20998,0.39363
1996,30-45 y.,Primary Level,Satisfactory,0.41325,47,97,0.31475,0.51175
1996,30-45 y.,Lower Secondary Level,Very good,0.09138,43,430,0.06412,0.11865
1996,30-45 y.,Lower Secondary Level,Good,0.40335,170,430,0.35693,0.44978
1996,30-45 y.,Lower Secondary Level,Satisfactory,0.29722,148,430,0.25397,0.34047
1996,30-45 y.,Lower Secondary Level,Poor,0.16573,69,430,0.13055,0.20092
1996,30-45 y.,Upper Secondary Level,Very good,0.09896,220,2390,0.08698,0.11093
1996,30-45 y.,Upper Secondary Level,Good,0.46204,1143,2390,0.44204,0.48203
1996,30-45 y.,Upper Secondary Level,Satisfactory,0.33422,779,2390,0.31530,0.35313
1996,30-45 y.,Upper Secondary Level,Poor,0.08578,208,2390,0.07455,0.09701
1996,30-45 y.,Upper Secondary Level,Bad,0.01563,40,2390,0.01066,0.02060
1996,30-45 y.,Post-secondary Non-tertiary Level,Good,0.53892,116,178,0.46549,0.61236
1996,30-45 y.,Post-secondary Non-tertiary Level,Satisfactory,0.27545,62,178,0.20963,0.34126
1996,30-45 y.,First Stage of Tertiary Education,Very good,0.13031,46,301,0.09222,0.16840
1996,30-45 y.,First Stage of Tertiary Education,Good,0.47151,157,301,0.41502,0.52800
1996,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.28246,98,301,0.23152,0.33341
1996,30-45 y.,Second Stage of Tertiary Education,Very good,0.11319,90,842,0.09178,0.13460
1996,30-45 y.,Second Stage of Tertiary Education,Good,0.57879,475,842,0.54542,0.61217
1996,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.24270,224,842,0.21372,0.27167
1996,30-45 y.,Second Stage of Tertiary Education,Poor,0.05116,53,842,0.03627,0.06605
1996,46-65 y.,Primary Level,Good,0.23239,53,212,0.17540,0.28938
1996,46-65 y.,Primary Level,Satisfactory,0.36213,94,212,0.29728,0.42698
1996,46-65 y.,Primary Level,Poor,0.25157,65,212,0.19302,0.31012
1996,46-65 y.,Lower Secondary Level,Good,0.21648,179,736,0.18670,0.24625
1996,46-65 y.,Lower Secondary Level,Satisfactory,0.48583,339,736,0.44969,0.52196
1996,46-65 y.,Lower Secondary Level,Poor,0.21117,164,736,0.18167,0.24068
1996,46-65 y.,Lower Secondary Level,Bad,0.06337,54,736,0.04575,0.08098
1996,46-65 y.,Upper Secondary Level,Very good,0.03539,73,1960,0.02721,0.04357
1996,46-65 y.,Upper Secondary Level,Good,0.30112,590,1960,0.28081,0.32144
1996,46-65 y.,Upper Secondary Level,Satisfactory,0.42567,842,1960,0.40378,0.44757
1996,46-65 y.,Upper Secondary Level,Poor,0.18479,369,1960,0.16760,0.20198
1996,46-65 y.,Upper Secondary Level,Bad,0.05061,86,1960,0.04091,0.06032
1996,46-65 y.,First Stage of Tertiary Education,Good,0.31901,82,222,0.25756,0.38047
1996,46-65 y.,First Stage of Tertiary Education,Satisfactory,0.37416,96,222,0.31036,0.43796
1996,46-65 y.,First Stage of Tertiary Education,Poor,0.22663,44,222,0.17144,0.28183
1996,46-65 y.,Second Stage of Tertiary Education,Good,0.41350,233,558,0.37261,0.45440
1996,46-65 y.,Second Stage of Tertiary Education,Satisfactory,0.36961,234,558,0.32952,0.40969
1996,46-65 y.,Second Stage of Tertiary Education,Poor,0.13715,91,558,0.10858,0.16572
1996,66 and older,Lower Secondary Level,Good,0.16707,75,459,0.13290,0.20123
1996,66 and older,Lower Secondary Level,Satisfactory,0.37962,180,459,0.33518,0.42407
1996,66 and older,Lower Secondary Level,Poor,0.30814,144,459,0.26585,0.35042
1996,66 and older,Lower Secondary Level,Bad,0.12694,60,459,0.09645,0.15743
1996,66 and older,Upper Secondary Level,Good,0.16099,128,745,0.13458,0.18740
1996,66 and older,Upper Secondary Level,Satisfactory,0.48024,371,745,0.44434,0.51614
1996,66 and older,Upper Secondary Level,Poor,0.23819,178,745,0.20758,0.26880
1996,66 and older,Upper Secondary Level,Bad,0.08535,68,745,0.06527,0.10542
1996,66 and older,First Stage of Tertiary Education,Satisfactory,0.56415,43,43,0.41418,0.71411
1996,66 and older,Second Stage of Tertiary Education,Good,0.23325,35,139,0.16269,0.30381
1996,66 and older,Second Stage of Tertiary Education,Satisfactory,0.41788,70,139,0.33559,0.50018
1996,66 and older,Second Stage of Tertiary Education,Poor,0.23774,34,139,0.16671,0.30876
1997,17-29 y.,Pre-primary Level,Very good,0.35053,107,301,0.29653,0.40452
1997,17-29 y.,Pre-primary Level,Good,0.46846,149,301,0.41199,0.52493
1997,17-29 y.,Pre-primary Level,Satisfactory,0.14468,45,301,0.10487,0.18448
1997,17-29 y.,Lower Secondary Level,Very good,0.19880,144,698,0.16917,0.22843
1997,17-29 y.,Lower Secondary Level,Good,0.54879,386,698,0.51185,0.58573
1997,17-29 y.,Lower Secondary Level,Satisfactory,0.19337,134,698,0.16405,0.22269
1997,17-29 y.,Lower Secondary Level,Poor,0.04580,34,698,0.03028,0.06132
1997,17-29 y.,Upper Secondary Level,Very good,0.19538,258,1363,0.17432,0.21643
1997,17-29 y.,Upper Secondary Level,Good,0.57370,811,1363,0.54743,0.59996
1997,17-29 y.,Upper Secondary Level,Satisfactory,0.18839,241,1363,0.16763,0.20916
1997,17-29 y.,Upper Secondary Level,Poor,0.03508,53,1363,0.02531,0.04485
1997,17-29 y.,Post-secondary Non-tertiary Level,Good,0.58806,92,92,0.48693,0.68918
1997,17-29 y.,First Stage of Tertiary Education,Good,0.54358,61,61,0.41754,0.66961
1997,17-29 y.,Second Stage of Tertiary Education,Good,0.58649,88,88,0.48301,0.68998
1997,30-45 y.,Primary Level,Good,0.38635,58,102,0.29139,0.48131
1997,30-45 y.,Primary Level,Satisfactory,0.33686,44,102,0.24468,0.42904
1997,30-45 y.,Lower Secondary Level,Very good,0.05347,32,436,0.03233,0.07462
1997,30-45 y.,Lower Secondary Level,Good,0.42150,195,436,0.37510,0.46791
1997,30-45 y.,Lower Secondary Level,Satisfactory,0.36146,149,436,0.31631,0.40661
1997,30-45 y.,Lower Secondary Level,Poor,0.14811,60,436,0.11473,0.18149
1997,30-45 y.,Upper Secondary Level,Very good,0.09702,206,2348,0.08505,0.10900
1997,30-45 y.,Upper Secondary Level,Good,0.47618,1181,2348,0.45598,0.49639
1997,30-45 y.,Upper Secondary Level,Satisfactory,0.32629,728,2348,0.30732,0.34526
1997,30-45 y.,Upper Secondary Level,Poor,0.08734,195,2348,0.07592,0.09876
1997,30-45 y.,Upper Secondary Level,Bad,0.01317,38,2348,0.00855,0.01778
1997,30-45 y.,Post-secondary Non-tertiary Level,Good,0.52300,114,179,0.44962,0.59638
1997,30-45 y.,Post-secondary Non-tertiary Level,Satisfactory,0.28496,65,179,0.21865,0.35128
1997,30-45 y.,First Stage of Tertiary Education,Very good,0.11245,35,328,0.07821,0.14670
1997,30-45 y.,First Stage of Tertiary Education,Good,0.51041,164,328,0.45623,0.56460
1997,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.26163,98,328,0.21399,0.30927
1997,30-45 y.,First Stage of Tertiary Education,Poor,0.11268,31,328,0.07840,0.14695
1997,30-45 y.,Second Stage of Tertiary Education,Very good,0.11271,87,833,0.09122,0.13420
1997,30-45 y.,Second Stage of Tertiary Education,Good,0.57175,490,833,0.53813,0.60538
1997,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.25026,207,833,0.22083,0.27970
1997,30-45 y.,Second Stage of Tertiary Education,Poor,0.06228,49,833,0.04586,0.07871
1997,46-65 y.,Primary Level,Good,0.32045,65,207,0.25672,0.38417
1997,46-65 y.,Primary Level,Satisfactory,0.33773,82,207,0.27314,0.40231
1997,46-65 y.,Primary Level,Poor,0.23346,60,207,0.17569,0.29123
1997,46-65 y.,Lower Secondary Level,Good,0.22336,175,695,0.19237,0.25435
1997,46-65 y.,Lower Secondary Level,Satisfactory,0.43456,292,695,0.39768,0.47144
1997,46-65 y.,Lower Secondary Level,Poor,0.25827,177,695,0.22570,0.29083
1997,46-65 y.,Lower Secondary Level,Bad,0.06689,51,695,0.04831,0.08548
1997,46-65 y.,Upper Secondary Level,Very good,0.03737,70,1960,0.02897,0.04577
1997,46-65 y.,Upper Secondary Level,Good,0.31422,626,1960,0.29367,0.33478
1997,46-65 y.,Upper Secondary Level,Satisfactory,0.41588,823,1960,0.39405,0.43770
1997,46-65 y.,Upper Secondary Level,Poor,0.17547,339,1960,0.15862,0.19231
1997,46-65 y.,Upper Secondary Level,Bad,0.05507,102,1960,0.04496,0.06517
1997,46-65 y.,First Stage of Tertiary Education,Good,0.28596,80,219,0.22597,0.34594
1997,46-65 y.,First Stage of Tertiary Education,Satisfactory,0.47167,106,219,0.40540,0.53794
