year,regtyp,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Rural regions,Poor,0.12033,582,4557,0.11088,0.12978
1995,Rural regions,Bad,0.03087,142,4557,0.02585,0.03589
1996,Urban regions,Very good,0.07212,899,8504,0.06662,0.07762
1996,Urban regions,Good,0.30597,3389,8504,0.29617,0.31576
1996,Urban regions,Satisfactory,0.28651,2764,8504,0.27690,0.29612
1996,Urban regions,Poor,0.12241,1145,8504,0.11545,0.12938
1996,Urban regions,Bad,0.03555,307,8504,0.03161,0.03948
1996,Rural regions,Very good,0.06186,389,4517,0.05483,0.06888
1996,Rural regions,Good,0.31439,1847,4517,0.30085,0.32794
1996,Rural regions,Satisfactory,0.29385,1588,4517,0.28056,0.30713
1996,Rural regions,Poor,0.11095,546,4517,0.10179,0.12011
1996,Rural regions,Bad,0.03294,147,4517,0.02774,0.03815
1997,Urban regions,Very good,0.07006,795,8358,0.06458,0.07553
1997,Urban regions,Good,0.32042,3581,8358,0.31042,0.33043
1997,Urban regions,Satisfactory,0.28191,2604,8358,0.27226,0.29155
1997,Urban regions,Poor,0.11826,1078,8358,0.11134,0.12518
1997,Urban regions,Bad,0.03603,300,8358,0.03203,0.04002
1997,Rural regions,Very good,0.06591,377,4451,0.05862,0.07320
1997,Rural regions,Good,0.30410,1848,4451,0.29058,0.31761
1997,Rural regions,Satisfactory,0.30063,1556,4451,0.28716,0.31410
1997,Rural regions,Poor,0.10982,517,4451,0.10063,0.11900
1997,Rural regions,Bad,0.03331,153,4451,0.02803,0.03858
1998,Urban regions,Very good,0.08449,1006,9251,0.07883,0.09016
1998,Urban regions,Good,0.33229,3981,9251,0.32270,0.34189
1998,Urban regions,Satisfactory,0.26234,2772,9251,0.25337,0.27130
1998,Urban regions,Poor,0.11281,1151,9251,0.10636,0.11926
1998,Urban regions,Bad,0.03739,341,9251,0.03353,0.04126
1998,Rural regions,Very good,0.07459,468,4955,0.06728,0.08191
1998,Rural regions,Good,0.32006,2116,4955,0.30707,0.33305
1998,Rural regions,Satisfactory,0.27489,1620,4955,0.26246,0.28732
1998,Rural regions,Poor,0.10842,578,4955,0.09976,0.11708
1998,Rural regions,Bad,0.03329,173,4955,0.02830,0.03829
1999,Urban regions,Very good,0.08033,913,8854,0.07467,0.08599
1999,Urban regions,Good,0.32085,3690,8854,0.31113,0.33058
1999,Urban regions,Satisfactory,0.27156,2791,8854,0.26230,0.28083
1999,Urban regions,Poor,0.12072,1137,8854,0.11393,0.12750
1999,Urban regions,Bad,0.03549,323,8854,0.03164,0.03935
1999,Rural regions,Very good,0.06042,384,4790,0.05367,0.06717
1999,Rural regions,Good,0.32219,1997,4790,0.30896,0.33543
1999,Rural regions,Satisfactory,0.29117,1669,4790,0.27830,0.30403
1999,Rural regions,Poor,0.10509,571,4790,0.09640,0.11377
1999,Rural regions,Bad,0.03787,169,4790,0.03246,0.04328
2000,Urban regions,Very good,0.09509,1853,15681,0.09050,0.09968
2000,Urban regions,Good,0.31722,6347,15681,0.30994,0.32451
2000,Urban regions,Satisfactory,0.27384,4987,15681,0.26686,0.28082
2000,Urban regions,Poor,0.10829,1940,15681,0.10342,0.11315
2000,Urban regions,Bad,0.03335,554,15681,0.03054,0.03616
2000,Rural regions,Very good,0.08089,820,8385,0.07505,0.08673
2000,Rural regions,Good,0.31223,3405,8385,0.30231,0.32215
2000,Rural regions,Satisfactory,0.28652,2820,8385,0.27684,0.29620
2000,Rural regions,Poor,0.11069,1048,8385,0.10398,0.11741
2000,Rural regions,Bad,0.03225,292,8385,0.02847,0.03603
2001,Urban regions,Very good,0.09264,1659,14280,0.08789,0.09740
2001,Urban regions,Good,0.31938,5788,14280,0.31173,0.32703
2001,Urban regions,Satisfactory,0.27049,4547,14280,0.26321,0.27778
2001,Urban regions,Poor,0.11067,1776,14280,0.10552,0.11581
2001,Urban regions,Bad,0.03390,510,14280,0.03093,0.03687
2001,Rural regions,Very good,0.08435,760,7610,0.07811,0.09060
2001,Rural regions,Good,0.30472,3012,7610,0.29438,0.31506
2001,Rural regions,Satisfactory,0.28945,2591,7610,0.27926,0.29964
2001,Rural regions,Poor,0.11852,983,7610,0.11126,0.12578
2001,Rural regions,Bad,0.03111,264,7610,0.02721,0.03501
2002,Urban regions,Very good,0.07719,1638,15244,0.07295,0.08142
2002,Urban regions,Good,0.31836,6314,15244,0.31097,0.32576
2002,Urban regions,Satisfactory,0.28264,4881,15244,0.27549,0.28978
2002,Urban regions,Poor,0.11541,1906,15244,0.11034,0.12048
2002,Urban regions,Bad,0.03575,505,15244,0.03281,0.03870
2002,Rural regions,Very good,0.07602,708,7740,0.07011,0.08192
2002,Rural regions,Good,0.31102,3148,7740,0.30071,0.32133
2002,Rural regions,Satisfactory,0.29553,2646,7740,0.28537,0.30570
2002,Rural regions,Poor,0.11528,983,7740,0.10817,0.12240
2002,Rural regions,Bad,0.03113,255,7740,0.02726,0.03500
2003,Urban regions,Very good,0.08082,1610,14708,0.07642,0.08523
2003,Urban regions,Good,0.32766,6179,14708,0.32008,0.33525
2003,Urban regions,Satisfactory,0.26559,4516,14708,0.25845,0.27272
2003,Urban regions,Poor,0.11932,1908,14708,0.11408,0.12456
2003,Urban regions,Bad,0.03585,495,14708,0.03284,0.03885
2003,Rural regions,Very good,0.06787,633,7419,0.06215,0.07359
2003,Rural regions,Good,0.32687,3092,7419,0.31620,0.33755
2003,Rural regions,Satisfactory,0.29122,2503,7419,0.28088,0.30156
2003,Rural regions,Poor,0.11244,923,7419,0.10525,0.11963
2003,Rural regions,Bad,0.03583,268,7419,0.03160,0.04006
2004,Urban regions,Very good,0.08479,1557,14324,0.08023,0.08936
2004,Urban regions,Good,0.31595,5966,14324,0.30833,0.32356
2004,Urban regions,Satisfactory,0.26055,4349,14324,0.25336,0.26773
2004,Urban regions,Poor,0.12908,1900,14324,0.12359,0.13457
2004,Urban regions,Bad,0.04175,552,14324,0.03848,0.04503
2004,Rural regions,Very good,0.07455,640,7247,0.06850,0.08060
2004,Rural regions,Good,0.32105,2986,7247,0.31030,0.33180
2004,Rural regions,Satisfactory,0.28755,2436,7247,0.27713,0.29797
2004,Rural regions,Poor,0.12221,932,7247,0.11466,0.12975
2004,Rural regions,Bad,0.03372,253,7247,0.02957,0.03788
2005,Urban regions,Very good,0.07336,1323,13716,0.06900,0.07772
2005,Urban regions,Good,0.31486,5567,13716,0.30709,0.32263
2005,Urban regions,Satisfactory,0.27960,4421,13716,0.27209,0.28711
2005,Urban regions,Poor,0.12897,1884,13716,0.12336,0.13458
2005,Urban regions,Bad,0.03956,521,13716,0.03630,0.04282
2005,Rural regions,Very good,0.07563,622,6912,0.06940,0.08187
2005,Rural regions,Good,0.31699,2738,6912,0.30602,0.32796
2005,Rural regions,Satisfactory,0.28355,2343,6912,0.27292,0.29417
2005,Rural regions,Poor,0.12688,950,6912,0.11904,0.13473
2005,Rural regions,Bad,0.03417,259,6912,0.02989,0.03845
2006,Urban regions,Very good,0.08082,1425,14603,0.07640,0.08525
2006,Urban regions,Good,0.31949,5945,14603,0.31192,0.32705
2006,Urban regions,Satisfactory,0.28130,4728,14603,0.27401,0.28859
2006,Urban regions,Poor,0.11979,1935,14603,0.11452,0.12505
2006,Urban regions,Bad,0.03955,570,14603,0.03639,0.04271
2006,Rural regions,Very good,0.07589,689,7632,0.06995,0.08183
2006,Rural regions,Good,0.31777,3027,7632,0.30733,0.32822
2006,Rural regions,Satisfactory,0.28419,2576,7632,0.27407,0.29431
2006,Rural regions,Poor,0.12179,1016,7632,0.11445,0.12912
2006,Rural regions,Bad,0.04264,324,7632,0.03810,0.04717
2007,Urban regions,Very good,0.07483,1253,13625,0.07041,0.07925
2007,Urban regions,Good,0.32316,5617,13625,0.31531,0.33101
2007,Urban regions,Satisfactory,0.28265,4383,13625,0.27509,0.29021
2007,Urban regions,Poor,0.12387,1854,13625,0.11834,0.12941
2007,Urban regions,Bad,0.03790,518,13625,0.03469,0.04111
2007,Rural regions,Very good,0.07248,620,7173,0.06647,0.07848
2007,Rural regions,Good,0.32121,2814,7173,0.31040,0.33201
2007,Rural regions,Satisfactory,0.29467,2486,7173,0.28412,0.30522
2007,Rural regions,Poor,0.13013,993,7173,0.12235,0.13792
2007,Rural regions,Bad,0.03213,260,7173,0.02805,0.03621
2008,Urban regions,Very good,0.08006,1240,12816,0.07536,0.08476
2008,Urban regions,Good,0.32448,5183,12816,0.31637,0.33259
2008,Urban regions,Satisfactory,0.27864,4086,12816,0.27088,0.28640
2008,Urban regions,Poor,0.12807,1844,12816,0.12228,0.13385
2008,Urban regions,Bad,0.03529,463,12816,0.03209,0.03848
2008,Rural regions,Very good,0.07469,555,6726,0.06840,0.08097
2008,Rural regions,Good,0.32535,2652,6726,0.31416,0.33655
2008,Rural regions,Satisfactory,0.29579,2319,6726,0.28488,0.30670
2008,Rural regions,Poor,0.12400,934,6726,0.11612,0.13188
2008,Rural regions,Bad,0.03480,266,6726,0.03042,0.03918
2009,Urban regions,Very good,0.07740,1081,11822,0.07259,0.08222
2009,Urban regions,Good,0.31750,4712,11822,0.30910,0.32589
2009,Urban regions,Satisfactory,0.29343,3919,11822,0.28522,0.30164
2009,Urban regions,Poor,0.12633,1657,11822,0.12034,0.13232
2009,Urban regions,Bad,0.03557,453,11822,0.03223,0.03890
2009,Rural regions,Very good,0.06611,479,6390,0.06001,0.07220
2009,Rural regions,Good,0.31566,2434,6390,0.30426,0.32706
2009,Rural regions,Satisfactory,0.31266,2343,6390,0.30130,0.32403
2009,Rural regions,Poor,0.12258,896,6390,0.11453,0.13062
2009,Rural regions,Bad,0.03541,238,6390,0.03088,0.03994
2010,Urban regions,Very good,0.08878,2060,15840,0.08435,0.09321
2010,Urban regions,Good,0.31546,6449,15840,0.30823,0.32270
2010,Urban regions,Satisfactory,0.27725,4719,15840,0.27028,0.28422
2010,Urban regions,Poor,0.12934,2078,15840,0.12411,0.13457
2010,Urban regions,Bad,0.03833,534,15840,0.03534,0.04132
2010,Rural regions,Very good,0.07105,915,8466,0.06558,0.07653
2010,Rural regions,Good,0.31648,3479,8466,0.30657,0.32639
2010,Rural regions,Satisfactory,0.30316,2731,8466,0.29337,0.31295
2010,Rural regions,Poor,0.12699,1046,8466,0.11990,0.13408
2010,Rural regions,Bad,0.03776,295,8466,0.03370,0.04182
2011,Urban regions,Very good,0.09516,2252,18465,0.09093,0.09939
2011,Urban regions,Good,0.32491,7583,18465,0.31815,0.33167
2011,Urban regions,Satisfactory,0.26111,5505,18465,0.25477,0.26744
2011,Urban regions,Poor,0.12831,2462,18465,0.12349,0.13314
2011,Urban regions,Bad,0.03622,663,18465,0.03352,0.03891
2011,Rural regions,Very good,0.07290,1056,10403,0.06790,0.07789
2011,Rural regions,Good,0.31149,4208,10403,0.30259,0.32039
2011,Rural regions,Satisfactory,0.30390,3372,10403,0.29506,0.31274
2011,Rural regions,Poor,0.12643,1389,10403,0.12005,0.13282
2011,Rural regions,Bad,0.03645,378,10403,0.03285,0.04005
2012,Urban regions,Very good,0.08970,2035,17832,0.08551,0.09390
2012,Urban regions,Good,0.32863,7436,17832,0.32174,0.33553
2012,Urban regions,Satisfactory,0.27706,5483,17832,0.27049,0.28363
2012,Urban regions,Poor,0.11938,2290,17832,0.11462,0.12414
2012,Urban regions,Bad,0.03160,588,17832,0.02904,0.03417
2012,Rural regions,Very good,0.08030,1024,10308,0.07506,0.08555
2012,Rural regions,Good,0.31757,4215,10308,0.30858,0.32656
2012,Rural regions,Satisfactory,0.29559,3363,10308,0.28678,0.30440
2012,Rural regions,Poor,0.12498,1338,10308,0.11860,0.13137
2012,Rural regions,Bad,0.03579,368,10308,0.03221,0.03938
2013,Urban regions,Very good,0.09672,2777,20447,0.09267,0.10077
2013,Urban regions,Good,0.31576,8230,20447,0.30939,0.32213
2013,Urban regions,Satisfactory,0.27061,6019,20447,0.26452,0.27670
2013,Urban regions,Poor,0.12598,2693,20447,0.12144,0.13053
2013,Urban regions,Bad,0.03649,728,20447,0.03392,0.03906
2013,Rural regions,Very good,0.08230,1210,10708,0.07709,0.08751
2013,Rural regions,Good,0.31716,4256,10708,0.30834,0.32597
2013,Rural regions,Satisfactory,0.29760,3431,10708,0.28894,0.30626
2013,Rural regions,Poor,0.12609,1448,10708,0.11981,0.13238
2013,Rural regions,Bad,0.03711,363,10708,0.03353,0.04069
2014,Urban regions,Very good,0.09115,2095,17991,0.08694,0.09535
2014,Urban regions,Good,0.31936,7282,17991,0.31255,0.32617
2014,Urban regions,Satisfactory,0.27231,5478,17991,0.26580,0.27881
2014,Urban regions,Poor,0.13126,2523,17991,0.12632,0.13619
2014,Urban regions,Bad,0.03314,613,17991,0.03052,0.03576
2014,Rural regions,Very good,0.08038,945,9636,0.07495,0.08581
2014,Rural regions,Good,0.31624,3835,9636,0.30696,0.32553
2014,Rural regions,Satisfactory,0.29638,3210,9636,0.28726,0.30550
2014,Rural regions,Poor,0.13387,1318,9636,0.12707,0.14067
2014,Rural regions,Bad,0.03446,328,9636,0.03082,0.03810
2015,Urban regions,Very good,0.09577,2243,17817,0.09144,0.10009
2015,Urban regions,Good,0.31988,7229,17817,0.31303,0.32673
2015,Urban regions,Satisfactory,0.27372,5355,17817,0.26717,0.28026
2015,Urban regions,Poor,0.12753,2438,17817,0.12263,0.13243
2015,Urban regions,Bad,0.03389,552,17817,0.03123,0.03654
2015,Rural regions,Very good,0.07356,985,9487,0.06831,0.07881
2015,Rural regions,Good,0.32254,3787,9487,0.31313,0.33194
2015,Rural regions,Satisfactory,0.28761,3104,9487,0.27850,0.29672
2015,Rural regions,Poor,0.13325,1279,9487,0.12641,0.14009
2015,Rural regions,Bad,0.03835,332,9487,0.03449,0.04222
2016,Urban regions,Very good,0.08834,2723,18167,0.08421,0.09247
2016,Urban regions,Good,0.32586,7070,18167,0.31904,0.33267
2016,Urban regions,Satisfactory,0.27017,5269,18167,0.26371,0.27662
2016,Urban regions,Poor,0.13029,2481,18167,0.12540,0.13519
2016,Urban regions,Bad,0.03348,624,18167,0.03087,0.03610
2016,Rural regions,Very good,0.07005,1136,9591,0.06494,0.07516
2016,Rural regions,Good,0.32671,3820,9591,0.31733,0.33610
2016,Rural regions,Satisfactory,0.29012,3003,9591,0.28104,0.29921
2016,Rural regions,Poor,0.13149,1284,9591,0.12473,0.13826
2016,Rural regions,Bad,0.03532,348,9591,0.03162,0.03901
2017,Urban regions,Very good,0.09775,3201,20297,0.09366,0.10184
2017,Urban regions,Good,0.31680,7931,20297,0.31040,0.32320
2017,Urban regions,Satisfactory,0.27517,5897,20297,0.26903,0.28131
2017,Urban regions,Poor,0.12734,2653,20297,0.12275,0.13192
2017,Urban regions,Bad,0.03035,615,20297,0.02799,0.03271
2017,Rural regions,Very good,0.06676,1386,10801,0.06205,0.07146
2017,Rural regions,Good,0.32549,4294,10801,0.31665,0.33433
2017,Rural regions,Satisfactory,0.29185,3371,10801,0.28328,0.30043
2017,Rural regions,Poor,0.13171,1395,10801,0.12533,0.13809
2017,Rural regions,Bad,0.03307,355,10801,0.02969,0.03644
2018,Urban regions,Very good,0.10013,3223,19575,0.09593,0.10434
2018,Urban regions,Good,0.32199,7570,19575,0.31545,0.32854
2018,Urban regions,Satisfactory,0.27155,5673,19575,0.26532,0.27778
2018,Urban regions,Poor,0.12593,2491,19575,0.12128,0.13058
2018,Urban regions,Bad,0.03046,618,19575,0.02805,0.03287
2018,Rural regions,Very good,0.07128,1331,10174,0.06628,0.07628
2018,Rural regions,Good,0.32208,3939,10174,0.31300,0.33116
2018,Rural regions,Satisfactory,0.30667,3247,10174,0.29771,0.31563
2018,Rural regions,Poor,0.11941,1309,10174,0.11311,0.12571
2018,Rural regions,Bad,0.03387,348,10174,0.03036,0.03739
2019,Urban regions,Very good,0.09557,3042,19091,0.09140,0.09974
2019,Urban regions,Good,0.33210,7731,19091,0.32542,0.33879
2019,Urban regions,Satisfactory,0.26325,5404,19091,0.25700,0.26949
2019,Urban regions,Poor,0.12170,2336,19091,0.11706,0.12634
2019,Urban regions,Bad,0.03068,578,19091,0.02824,0.03313
2019,Rural regions,Very good,0.06757,1240,9890,0.06262,0.07252
2019,Rural regions,Good,0.32371,3987,9890,0.31449,0.33293
2019,Rural regions,Satisfactory,0.29728,3095,9890,0.28827,0.30629
2019,Rural regions,Poor,0.13167,1279,9890,0.12501,0.13834
2019,Rural regions,Bad,0.02892,289,9890,0.02562,0.03222
2020,Urban regions,Very good,0.10497,3822,20209,0.10074,0.10919
2020,Urban regions,Good,0.32778,8304,20209,0.32131,0.33425
2020,Urban regions,Satisfactory,0.26320,5259,20209,0.25713,0.26927
2020,Urban regions,Poor,0.11974,2289,20209,0.11526,0.12421
2020,Urban regions,Bad,0.02870,535,20209,0.02640,0.03100
2020,Rural regions,Very good,0.07738,1352,9646,0.07205,0.08271
2020,Rural regions,Good,0.31877,3946,9646,0.30947,0.32807
2020,Rural regions,Satisfactory,0.29432,2890,9646,0.28523,0.30342
2020,Rural regions,Poor,0.12337,1167,9646,0.11681,0.12993
2020,Rural regions,Bad,0.03077,291,9646,0.02732,0.03422
2021,Urban regions,Very good,0.11249,2382,13531,0.10717,0.11781
2021,Urban regions,Good,0.31434,5376,13531,0.30652,0.32216
2021,Urban regions,Satisfactory,0.25538,3617,13531,0.24803,0.26273
2021,Urban regions,Poor,0.12351,1701,13531,0.11797,0.12905
2021,Urban regions,Bad,0.03274,455,13531,0.02974,0.03573
2021,Rural regions,Very good,0.08840,837,6379,0.08144,0.09537
2021,Rural regions,Good,0.31281,2556,6379,0.30143,0.32419
2021,Rural regions,Satisfactory,0.28061,1910,6379,0.26959,0.29164
2021,Rural regions,Poor,0.12831,847,6379,0.12011,0.13652
2021,Rural regions,Bad,0.03481,229,6379,0.03031,0.03931
