year,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,1st Quintile,Vocational Training,0.03358,82,2035,0.02575,0.04141
1987,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02570,44,2035,0.01882,0.03257
1987,1st Quintile,Not Employed,0.71420,1288,2035,0.69456,0.73383
1987,2nd Quintile,Full-Time Employment,0.34863,852,2062,0.32806,0.36920
1987,2nd Quintile,Regular Part-Time Employment,0.06228,122,2062,0.05185,0.07272
1987,2nd Quintile,Vocational Training,0.03960,100,2062,0.03118,0.04802
1987,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.02037,46,2062,0.01427,0.02646
1987,2nd Quintile,Not Employed,0.52912,942,2062,0.50757,0.55067
1987,3rd Quintile,Full-Time Employment,0.42319,1008,2103,0.40206,0.44431
1987,3rd Quintile,Regular Part-Time Employment,0.06557,143,2103,0.05499,0.07616
1987,3rd Quintile,Vocational Training,0.04284,109,2103,0.03418,0.05149
1987,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02564,54,2103,0.01888,0.03240
1987,3rd Quintile,Not Employed,0.44276,789,2103,0.42153,0.46400
1987,4th Quintile,Full-Time Employment,0.52051,1210,2156,0.49942,0.54161
1987,4th Quintile,Regular Part-Time Employment,0.08805,182,2156,0.07608,0.10001
1987,4th Quintile,Vocational Training,0.03202,80,2156,0.02459,0.03945
1987,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01977,40,2156,0.01389,0.02564
1987,4th Quintile,Not Employed,0.33965,644,2156,0.31966,0.35965
1987,5th Quintile,Full-Time Employment,0.60639,1323,2062,0.58529,0.62748
1987,5th Quintile,Regular Part-Time Employment,0.07662,154,2062,0.06514,0.08811
1987,5th Quintile,Vocational Training,0.02717,64,2062,0.02015,0.03418
1987,5th Quintile,Not Employed,0.27683,521,2062,0.25752,0.29615
1988,1st Quintile,Full-Time Employment,0.19670,527,1971,0.17915,0.21426
1988,1st Quintile,Regular Part-Time Employment,0.04255,90,1971,0.03364,0.05146
1988,1st Quintile,Vocational Training,0.03735,90,1971,0.02898,0.04573
1988,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02391,49,1971,0.01716,0.03066
1988,1st Quintile,Not Employed,0.69948,1215,1971,0.67924,0.71973
1988,2nd Quintile,Full-Time Employment,0.31449,776,1983,0.29404,0.33493
1988,2nd Quintile,Regular Part-Time Employment,0.06460,131,1983,0.05378,0.07542
1988,2nd Quintile,Vocational Training,0.03968,109,1983,0.03108,0.04827
1988,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.02406,47,1983,0.01731,0.03081
1988,2nd Quintile,Not Employed,0.55717,920,1983,0.53531,0.57904
1988,3rd Quintile,Full-Time Employment,0.43064,954,2006,0.40897,0.45232
1988,3rd Quintile,Regular Part-Time Employment,0.07016,149,2006,0.05898,0.08134
1988,3rd Quintile,Vocational Training,0.04264,109,2006,0.03380,0.05148
1988,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02432,42,2006,0.01757,0.03106
1988,3rd Quintile,Not Employed,0.43224,752,2006,0.41056,0.45393
1988,4th Quintile,Full-Time Employment,0.52012,1149,2034,0.49840,0.54184
1988,4th Quintile,Regular Part-Time Employment,0.08498,165,2034,0.07286,0.09710
1988,4th Quintile,Vocational Training,0.02824,75,2034,0.02104,0.03544
1988,4th Quintile,Not Employed,0.35068,645,2034,0.32994,0.37142
1988,5th Quintile,Full-Time Employment,0.61775,1240,1942,0.59613,0.63937
1988,5th Quintile,Regular Part-Time Employment,0.07500,144,1942,0.06328,0.08672
1988,5th Quintile,Vocational Training,0.02012,46,1942,0.01387,0.02636
1988,5th Quintile,"Marginal, Irregular Part-Time Employment",0.01855,39,1942,0.01255,0.02456
1988,5th Quintile,Not Employed,0.26858,473,1942,0.24886,0.28829
1989,1st Quintile,Full-Time Employment,0.19376,538,1930,0.17612,0.21140
1989,1st Quintile,Regular Part-Time Employment,0.04661,98,1930,0.03721,0.05602
1989,1st Quintile,Vocational Training,0.03794,89,1930,0.02942,0.04647
1989,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02293,40,1930,0.01625,0.02961
1989,1st Quintile,Not Employed,0.69875,1165,1930,0.67827,0.71922
1989,2nd Quintile,Full-Time Employment,0.35303,817,1965,0.33189,0.37416
1989,2nd Quintile,Regular Part-Time Employment,0.06630,134,1965,0.05530,0.07731
1989,2nd Quintile,Vocational Training,0.03392,84,1965,0.02591,0.04192
1989,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.02423,47,1965,0.01743,0.03103
1989,2nd Quintile,Not Employed,0.52252,883,1965,0.50043,0.54461
1989,3rd Quintile,Full-Time Employment,0.43513,927,1895,0.41280,0.45746
1989,3rd Quintile,Regular Part-Time Employment,0.08258,156,1895,0.07018,0.09497
1989,3rd Quintile,Vocational Training,0.03442,80,1895,0.02621,0.04263
1989,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02100,37,1895,0.01454,0.02746
1989,3rd Quintile,Not Employed,0.42687,695,1895,0.40460,0.44915
1989,4th Quintile,Full-Time Employment,0.52466,1147,2009,0.50282,0.54650
1989,4th Quintile,Regular Part-Time Employment,0.07007,137,2009,0.05891,0.08124
1989,4th Quintile,Vocational Training,0.03466,81,2009,0.02666,0.04266
1989,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01590,32,2009,0.01043,0.02137
1989,4th Quintile,Not Employed,0.35470,612,2009,0.33378,0.37563
1989,5th Quintile,Full-Time Employment,0.61285,1185,1862,0.59072,0.63498
1989,5th Quintile,Regular Part-Time Employment,0.08198,148,1862,0.06951,0.09444
1989,5th Quintile,Vocational Training,0.01843,40,1862,0.01232,0.02454
1989,5th Quintile,"Marginal, Irregular Part-Time Employment",0.01792,40,1862,0.01189,0.02394
1989,5th Quintile,Not Employed,0.26882,449,1862,0.24868,0.28897
1990,1st Quintile,Full-Time Employment,0.20883,536,1903,0.19056,0.22709
1990,1st Quintile,Regular Part-Time Employment,0.05714,106,1903,0.04671,0.06757
1990,1st Quintile,Vocational Training,0.03624,80,1903,0.02784,0.04464
1990,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02218,43,1903,0.01556,0.02879
1990,1st Quintile,Not Employed,0.67561,1138,1903,0.65457,0.69665
1990,2nd Quintile,Full-Time Employment,0.34762,762,1889,0.32614,0.36910
1990,2nd Quintile,Regular Part-Time Employment,0.07873,150,1889,0.06658,0.09087
1990,2nd Quintile,Vocational Training,0.03997,85,1889,0.03114,0.04881
1990,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.01851,37,1889,0.01243,0.02459
1990,2nd Quintile,Not Employed,0.51517,855,1889,0.49262,0.53771
1990,3rd Quintile,Full-Time Employment,0.42795,908,1896,0.40567,0.45023
1990,3rd Quintile,Regular Part-Time Employment,0.08629,165,1896,0.07365,0.09893
1990,3rd Quintile,Vocational Training,0.04150,88,1896,0.03252,0.05048
1990,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.01996,34,1896,0.01366,0.02625
1990,3rd Quintile,Not Employed,0.42430,701,1896,0.40205,0.44656
1990,4th Quintile,Full-Time Employment,0.54908,1137,1943,0.52695,0.57121
1990,4th Quintile,Regular Part-Time Employment,0.07482,142,1943,0.06312,0.08652
1990,4th Quintile,Vocational Training,0.02901,64,1943,0.02155,0.03648
1990,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02064,37,1943,0.01431,0.02696
1990,4th Quintile,Not Employed,0.32645,563,1943,0.30559,0.34730
1990,5th Quintile,Full-Time Employment,0.60998,1163,1776,0.58729,0.63267
1990,5th Quintile,Regular Part-Time Employment,0.09118,159,1776,0.07779,0.10457
1990,5th Quintile,Not Employed,0.27551,454,1776,0.25472,0.29629
1991,1st Quintile,Full-Time Employment,0.20242,514,1842,0.18407,0.22078
1991,1st Quintile,Regular Part-Time Employment,0.05390,107,1842,0.04358,0.06421
1991,1st Quintile,Vocational Training,0.04853,104,1842,0.03871,0.05835
1991,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02340,45,1842,0.01650,0.03031
1991,1st Quintile,Not Employed,0.67174,1072,1842,0.65029,0.69319
1991,2nd Quintile,Full-Time Employment,0.34140,771,1893,0.32003,0.36276
1991,2nd Quintile,Regular Part-Time Employment,0.07724,163,1893,0.06521,0.08927
1991,2nd Quintile,Vocational Training,0.03325,78,1893,0.02517,0.04133
1991,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03486,56,1893,0.02659,0.04312
1991,2nd Quintile,Not Employed,0.51326,825,1893,0.49074,0.53578
1991,3rd Quintile,Full-Time Employment,0.43740,905,1853,0.41481,0.45999
1991,3rd Quintile,Regular Part-Time Employment,0.08749,162,1853,0.07462,0.10036
1991,3rd Quintile,Vocational Training,0.04042,98,1853,0.03145,0.04939
1991,3rd Quintile,Not Employed,0.41986,688,1853,0.39738,0.44233
1991,4th Quintile,Full-Time Employment,0.52415,1104,1944,0.50194,0.54635
1991,4th Quintile,Regular Part-Time Employment,0.08697,154,1944,0.07444,0.09950
1991,4th Quintile,Vocational Training,0.02973,67,1944,0.02217,0.03728
1991,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03072,56,1944,0.02305,0.03839
1991,4th Quintile,Not Employed,0.32844,563,1944,0.30756,0.34932
1991,5th Quintile,Full-Time Employment,0.62383,1186,1846,0.60172,0.64593
1991,5th Quintile,Regular Part-Time Employment,0.09205,164,1846,0.07886,0.10524
1991,5th Quintile,Vocational Training,0.01417,31,1846,0.00878,0.01957
1991,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02070,40,1846,0.01420,0.02719
1991,5th Quintile,Not Employed,0.24925,425,1846,0.22951,0.26899
1992,1st Quintile,Full-Time Employment,0.22011,814,2746,0.20461,0.23561
1992,1st Quintile,Regular Part-Time Employment,0.04605,148,2746,0.03821,0.05389
1992,1st Quintile,Vocational Training,0.03282,113,2746,0.02615,0.03949
1992,1st Quintile,Not Employed,0.69219,1671,2746,0.67492,0.70945
1992,2nd Quintile,Full-Time Employment,0.38827,1349,2870,0.37044,0.40611
1992,2nd Quintile,Regular Part-Time Employment,0.05984,173,2870,0.05116,0.06852
1992,2nd Quintile,Vocational Training,0.03676,129,2870,0.02987,0.04364
1992,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.01385,32,2870,0.00957,0.01812
1992,2nd Quintile,Not Employed,0.50128,1187,2870,0.48299,0.51958
1992,3rd Quintile,Full-Time Employment,0.43952,1343,2671,0.42069,0.45835
1992,3rd Quintile,Regular Part-Time Employment,0.07943,205,2671,0.06918,0.08969
1992,3rd Quintile,Vocational Training,0.03754,120,2671,0.03033,0.04475
1992,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.01447,34,2671,0.00994,0.01901
1992,3rd Quintile,Not Employed,0.42903,969,2671,0.41026,0.44780
1992,4th Quintile,Full-Time Employment,0.51008,1464,2602,0.49087,0.52929
1992,4th Quintile,Regular Part-Time Employment,0.09208,217,2602,0.08097,0.10320
1992,4th Quintile,Vocational Training,0.03206,95,2602,0.02529,0.03883
1992,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01506,38,2602,0.01038,0.01974
1992,4th Quintile,Not Employed,0.35072,788,2602,0.33238,0.36906
1992,5th Quintile,Full-Time Employment,0.61284,1533,2370,0.59323,0.63246
1992,5th Quintile,Regular Part-Time Employment,0.08541,199,2370,0.07416,0.09667
1992,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02374,55,2370,0.01761,0.02987
1992,5th Quintile,Not Employed,0.26866,583,2370,0.25081,0.28651
1993,1st Quintile,Full-Time Employment,0.20600,690,2595,0.19044,0.22156
1993,1st Quintile,Regular Part-Time Employment,0.04607,118,2595,0.03800,0.05414
1993,1st Quintile,Vocational Training,0.03421,118,2595,0.02721,0.04120
1993,1st Quintile,"Marginal, Irregular Part-Time Employment",0.01703,32,2595,0.01205,0.02201
1993,1st Quintile,Not Employed,0.69669,1637,2595,0.67900,0.71438
1993,2nd Quintile,Full-Time Employment,0.34194,1165,2834,0.32448,0.35941
1993,2nd Quintile,Regular Part-Time Employment,0.07067,209,2834,0.06123,0.08010
1993,2nd Quintile,Vocational Training,0.04268,145,2834,0.03524,0.05012
1993,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.01562,34,2834,0.01105,0.02018
1993,2nd Quintile,Not Employed,0.52909,1281,2834,0.51071,0.54747
1993,3rd Quintile,Full-Time Employment,0.43590,1376,2679,0.41712,0.45468
1993,3rd Quintile,Regular Part-Time Employment,0.07428,188,2679,0.06435,0.08422
1993,3rd Quintile,Vocational Training,0.03986,124,2679,0.03245,0.04727
1993,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.01880,43,2679,0.01366,0.02395
1993,3rd Quintile,Not Employed,0.43115,948,2679,0.41239,0.44991
1993,4th Quintile,Full-Time Employment,0.52305,1493,2608,0.50388,0.54223
1993,4th Quintile,Regular Part-Time Employment,0.08088,202,2608,0.07041,0.09135
1993,4th Quintile,Vocational Training,0.02887,84,2608,0.02244,0.03529
1993,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01993,46,2608,0.01457,0.02530
1993,4th Quintile,Not Employed,0.34727,783,2608,0.32899,0.36554
1993,5th Quintile,Full-Time Employment,0.62479,1536,2383,0.60535,0.64423
1993,5th Quintile,Regular Part-Time Employment,0.08904,201,2383,0.07760,0.10048
1993,5th Quintile,Vocational Training,0.01458,41,2383,0.00976,0.01939
1993,5th Quintile,"Marginal, Irregular Part-Time Employment",0.01633,40,2383,0.01124,0.02142
1993,5th Quintile,Not Employed,0.25527,565,2383,0.23776,0.27278
1994,1st Quintile,Full-Time Employment,0.19035,610,2520,0.17502,0.20568
1994,1st Quintile,Regular Part-Time Employment,0.04328,126,2520,0.03533,0.05122
1994,1st Quintile,Vocational Training,0.03728,122,2520,0.02988,0.04468
1994,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02268,46,2520,0.01686,0.02849
1994,1st Quintile,Not Employed,0.70642,1616,2520,0.68864,0.72421
1994,2nd Quintile,Full-Time Employment,0.32876,1057,2667,0.31093,0.34659
1994,2nd Quintile,Regular Part-Time Employment,0.06292,174,2667,0.05371,0.07214
1994,2nd Quintile,Vocational Training,0.03541,111,2667,0.02840,0.04243
1994,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.01944,49,2667,0.01420,0.02468
1994,2nd Quintile,Not Employed,0.55346,1276,2667,0.53459,0.57233
1994,3rd Quintile,Full-Time Employment,0.41770,1334,2714,0.39914,0.43626
1994,3rd Quintile,Regular Part-Time Employment,0.08249,215,2714,0.07214,0.09284
1994,3rd Quintile,Vocational Training,0.03196,113,2714,0.02534,0.03858
1994,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.01965,50,2714,0.01442,0.02487
1994,3rd Quintile,Not Employed,0.44820,1002,2714,0.42949,0.46691
1994,4th Quintile,Full-Time Employment,0.52666,1436,2542,0.50725,0.54607
1994,4th Quintile,Regular Part-Time Employment,0.07951,186,2542,0.06899,0.09003
1994,4th Quintile,Vocational Training,0.02549,78,2542,0.01936,0.03162
1994,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01791,43,2542,0.01275,0.02307
1994,4th Quintile,Not Employed,0.35043,799,2542,0.33188,0.36898
1994,5th Quintile,Full-Time Employment,0.60910,1545,2393,0.58954,0.62865
1994,5th Quintile,Regular Part-Time Employment,0.08094,182,2393,0.07001,0.09187
1994,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02092,48,2393,0.01519,0.02666
1994,5th Quintile,Not Employed,0.28064,618,2393,0.26263,0.29864
1995,1st Quintile,Full-Time Employment,0.22186,682,2539,0.20569,0.23802
1995,1st Quintile,Regular Part-Time Employment,0.05234,132,2539,0.04367,0.06100
1995,1st Quintile,Vocational Training,0.03349,105,2539,0.02649,0.04049
1995,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02546,57,2539,0.01933,0.03158
1995,1st Quintile,Not Employed,0.66685,1563,2539,0.64851,0.68519
1995,2nd Quintile,Full-Time Employment,0.30119,1093,2886,0.28445,0.31793
1995,2nd Quintile,Regular Part-Time Employment,0.06741,202,2886,0.05826,0.07656
1995,2nd Quintile,Vocational Training,0.03184,120,2886,0.02544,0.03825
1995,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.02528,71,2886,0.01955,0.03100
1995,2nd Quintile,Not Employed,0.57428,1400,2886,0.55624,0.59233
1995,3rd Quintile,Full-Time Employment,0.42220,1331,2723,0.40365,0.44076
1995,3rd Quintile,Regular Part-Time Employment,0.07640,223,2723,0.06642,0.08638
1995,3rd Quintile,Vocational Training,0.02786,102,2723,0.02167,0.03404
1995,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02474,68,2723,0.01890,0.03057
1995,3rd Quintile,Not Employed,0.44880,999,2723,0.43012,0.46749
1995,4th Quintile,Full-Time Employment,0.50447,1501,2663,0.48548,0.52347
1995,4th Quintile,Regular Part-Time Employment,0.08842,227,2663,0.07763,0.09920
1995,4th Quintile,Vocational Training,0.02752,88,2663,0.02131,0.03374
1995,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02134,51,2663,0.01585,0.02683
1995,4th Quintile,Not Employed,0.35825,796,2663,0.34003,0.37646
1995,5th Quintile,Full-Time Employment,0.58976,1524,2468,0.57035,0.60917
1995,5th Quintile,Regular Part-Time Employment,0.07833,192,2468,0.06773,0.08894
1995,5th Quintile,Vocational Training,0.01329,39,2468,0.00877,0.01781
1995,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02021,44,2468,0.01466,0.02576
1995,5th Quintile,Not Employed,0.29841,669,2468,0.28035,0.31646
1996,1st Quintile,Full-Time Employment,0.20789,666,2575,0.19221,0.22357
1996,1st Quintile,Regular Part-Time Employment,0.06612,162,2575,0.05652,0.07572
1996,1st Quintile,Vocational Training,0.03967,122,2575,0.03213,0.04721
1996,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02766,64,2575,0.02132,0.03400
1996,1st Quintile,Not Employed,0.65866,1561,2575,0.64034,0.67698
1996,2nd Quintile,Full-Time Employment,0.32140,1003,2628,0.30354,0.33926
1996,2nd Quintile,Regular Part-Time Employment,0.07172,219,2628,0.06185,0.08158
1996,2nd Quintile,Vocational Training,0.02966,110,2628,0.02318,0.03615
1996,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.01913,49,2628,0.01389,0.02437
1996,2nd Quintile,Not Employed,0.55809,1247,2628,0.53910,0.57708
1996,3rd Quintile,Full-Time Employment,0.40285,1270,2685,0.38429,0.42141
1996,3rd Quintile,Regular Part-Time Employment,0.08569,230,2685,0.07510,0.09628
1996,3rd Quintile,Vocational Training,0.02627,90,2685,0.02022,0.03232
1996,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02245,56,2685,0.01684,0.02805
1996,3rd Quintile,Not Employed,0.46274,1039,2685,0.44387,0.48160
1996,4th Quintile,Full-Time Employment,0.49941,1480,2711,0.48059,0.51824
1996,4th Quintile,Regular Part-Time Employment,0.09029,226,2711,0.07950,0.10108
1996,4th Quintile,Vocational Training,0.01958,69,2711,0.01436,0.02479
1996,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02373,58,2711,0.01800,0.02946
1996,4th Quintile,Not Employed,0.36700,878,2711,0.34885,0.38514
1996,5th Quintile,Full-Time Employment,0.57327,1476,2442,0.55364,0.59289
1996,5th Quintile,Regular Part-Time Employment,0.08967,217,2442,0.07833,0.10100
1996,5th Quintile,Vocational Training,0.01247,43,2442,0.00807,0.01687
1996,5th Quintile,"Marginal, Irregular Part-Time Employment",0.01948,44,2442,0.01400,0.02496
1996,5th Quintile,Not Employed,0.30512,662,2442,0.28685,0.32338
1997,1st Quintile,Full-Time Employment,0.19210,575,2390,0.17630,0.20790
1997,1st Quintile,Regular Part-Time Employment,0.06290,142,2390,0.05317,0.07264
1997,1st Quintile,Vocational Training,0.03089,102,2390,0.02395,0.03782
1997,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02028,52,2390,0.01463,0.02593
1997,1st Quintile,Not Employed,0.69383,1519,2390,0.67535,0.71231
1997,2nd Quintile,Full-Time Employment,0.31703,1026,2740,0.29960,0.33446
1997,2nd Quintile,Regular Part-Time Employment,0.07611,194,2740,0.06618,0.08604
1997,2nd Quintile,Vocational Training,0.03329,120,2740,0.02657,0.04001
1997,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.01861,53,2740,0.01355,0.02367
1997,2nd Quintile,Not Employed,0.55497,1347,2740,0.53635,0.57358
1997,3rd Quintile,Full-Time Employment,0.37530,1188,2626,0.35678,0.39382
1997,3rd Quintile,Regular Part-Time Employment,0.08258,219,2626,0.07205,0.09311
1997,3rd Quintile,Vocational Training,0.02580,87,2626,0.01973,0.03186
1997,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02541,63,2626,0.01939,0.03143
1997,3rd Quintile,Not Employed,0.49092,1069,2626,0.47179,0.51004
1997,4th Quintile,Full-Time Employment,0.51335,1462,2658,0.49435,0.53236
1997,4th Quintile,Regular Part-Time Employment,0.09345,247,2658,0.08238,0.10452
1997,4th Quintile,Vocational Training,0.02143,82,2658,0.01593,0.02694
1997,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01503,42,2658,0.01041,0.01966
1997,4th Quintile,Not Employed,0.35673,825,2658,0.33852,0.37495
1997,5th Quintile,Full-Time Employment,0.57438,1471,2413,0.55465,0.59411
1997,5th Quintile,Regular Part-Time Employment,0.08037,190,2413,0.06952,0.09122
