year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2001,1st Quintile,Urban regions,,,,,,,,,,,,
2001,1st Quintile,Rural regions,,,,,,,,,,,,
2001,2nd Quintile,Urban regions,,,,,,,,,,,,
2001,2nd Quintile,Rural regions,,,,,,,,,,,,
2001,3rd Quintile,Urban regions,,,,,,,,,,,,
2001,3rd Quintile,Rural regions,,,,,,,,,,,,
2001,4th Quintile,Urban regions,,,,,,,,,,,,
2001,4th Quintile,Rural regions,,,,,,,,,,,,
2001,5th Quintile,Urban regions,,,,,,,,,,,,
2001,5th Quintile,Rural regions,,,,,,,,,,,,
2002,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2002,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2002,1st Quintile,Urban regions,,,,,,,,,,,,
2002,1st Quintile,Rural regions,,,,,,,,,,,,
2002,2nd Quintile,Urban regions,,,,,,,,,,,,
2002,2nd Quintile,Rural regions,,,,,,,,,,,,
2002,3rd Quintile,Urban regions,,,,,,,,,,,,
2002,3rd Quintile,Rural regions,,,,,,,,,,,,
2002,4th Quintile,Urban regions,,,,,,,,,,,,
2002,4th Quintile,Rural regions,,,,,,,,,,,,
2002,5th Quintile,Urban regions,,,,,,,,,,,,
2002,5th Quintile,Rural regions,,,,,,,,,,,,
2003,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2003,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2003,1st Quintile,Urban regions,,,,,,,,,,,,
2003,1st Quintile,Rural regions,,,,,,,,,,,,
2003,2nd Quintile,Urban regions,,,,,,,,,,,,
2003,2nd Quintile,Rural regions,,,,,,,,,,,,
2003,3rd Quintile,Urban regions,,,,,,,,,,,,
2003,3rd Quintile,Rural regions,,,,,,,,,,,,
2003,4th Quintile,Urban regions,,,,,,,,,,,,
2003,4th Quintile,Rural regions,,,,,,,,,,,,
2003,5th Quintile,Urban regions,,,,,,,,,,,,
2003,5th Quintile,Rural regions,,,,,,,,,,,,
2004,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2004,1st Quintile,Urban regions,,,,,,,,,,,,
2004,1st Quintile,Rural regions,,,,,,,,,,,,
2004,2nd Quintile,Urban regions,,,,,,,,,,,,
2004,2nd Quintile,Rural regions,,,,,,,,,,,,
2004,3rd Quintile,Urban regions,,,,,,,,,,,,
2004,3rd Quintile,Rural regions,,,,,,,,,,,,
2004,4th Quintile,Urban regions,,,,,,,,,,,,
2004,4th Quintile,Rural regions,,,,,,,,,,,,
2004,5th Quintile,Urban regions,,,,,,,,,,,,
2004,5th Quintile,Rural regions,,,,,,,,,,,,
2005,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2005,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2005,1st Quintile,Urban regions,,,,,,,,,,,,
2005,1st Quintile,Rural regions,,,,,,,,,,,,
2005,2nd Quintile,Urban regions,,,,,,,,,,,,
2005,2nd Quintile,Rural regions,,,,,,,,,,,,
2005,3rd Quintile,Urban regions,,,,,,,,,,,,
2005,3rd Quintile,Rural regions,,,,,,,,,,,,
2005,4th Quintile,Urban regions,,,,,,,,,,,,
2005,4th Quintile,Rural regions,,,,,,,,,,,,
2005,5th Quintile,Urban regions,,,,,,,,,,,,
2005,5th Quintile,Rural regions,,,,,,,,,,,,
2006,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2006,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2006,1st Quintile,Urban regions,,,,,,,,,,,,
2006,1st Quintile,Rural regions,,,,,,,,,,,,
2006,2nd Quintile,Urban regions,,,,,,,,,,,,
2006,2nd Quintile,Rural regions,,,,,,,,,,,,
2006,3rd Quintile,Urban regions,,,,,,,,,,,,
2006,3rd Quintile,Rural regions,,,,,,,,,,,,
2006,4th Quintile,Urban regions,,,,,,,,,,,,
2006,4th Quintile,Rural regions,,,,,,,,,,,,
2006,5th Quintile,Urban regions,,,,,,,,,,,,
2006,5th Quintile,Rural regions,,,,,,,,,,,,
2007,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2007,1st Quintile,Urban regions,,,,,,,,,,,,
2007,1st Quintile,Rural regions,,,,,,,,,,,,
2007,2nd Quintile,Urban regions,,,,,,,,,,,,
2007,2nd Quintile,Rural regions,,,,,,,,,,,,
2007,3rd Quintile,Urban regions,,,,,,,,,,,,
2007,3rd Quintile,Rural regions,,,,,,,,,,,,
2007,4th Quintile,Urban regions,,,,,,,,,,,,
2007,4th Quintile,Rural regions,,,,,,,,,,,,
2007,5th Quintile,Urban regions,,,,,,,,,,,,
2007,5th Quintile,Rural regions,,,,,,,,,,,,
2008,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2008,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2008,1st Quintile,Urban regions,,,,,,,,,,,,
2008,1st Quintile,Rural regions,,,,,,,,,,,,
2008,2nd Quintile,Urban regions,,,,,,,,,,,,
2008,2nd Quintile,Rural regions,,,,,,,,,,,,
2008,3rd Quintile,Urban regions,,,,,,,,,,,,
2008,3rd Quintile,Rural regions,,,,,,,,,,,,
2008,4th Quintile,Urban regions,,,,,,,,,,,,
2008,4th Quintile,Rural regions,,,,,,,,,,,,
2008,5th Quintile,Urban regions,,,,,,,,,,,,
2008,5th Quintile,Rural regions,,,,,,,,,,,,
2009,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2009,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2009,1st Quintile,Urban regions,,,,,,,,,,,,
2009,1st Quintile,Rural regions,,,,,,,,,,,,
2009,2nd Quintile,Urban regions,,,,,,,,,,,,
2009,2nd Quintile,Rural regions,,,,,,,,,,,,
2009,3rd Quintile,Urban regions,,,,,,,,,,,,
2009,3rd Quintile,Rural regions,,,,,,,,,,,,
2009,4th Quintile,Urban regions,,,,,,,,,,,,
2009,4th Quintile,Rural regions,,,,,,,,,,,,
2009,5th Quintile,Urban regions,,,,,,,,,,,,
2009,5th Quintile,Rural regions,,,,,,,,,,,,
2010,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2010,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2010,1st Quintile,Urban regions,,,,,,,,,,,,
2010,1st Quintile,Rural regions,,,,,,,,,,,,
2010,2nd Quintile,Urban regions,,,,,,,,,,,,
2010,2nd Quintile,Rural regions,,,,,,,,,,,,
2010,3rd Quintile,Urban regions,,,,,,,,,,,,
2010,3rd Quintile,Rural regions,,,,,,,,,,,,
2010,4th Quintile,Urban regions,,,,,,,,,,,,
2010,4th Quintile,Rural regions,,,,,,,,,,,,
2010,5th Quintile,Urban regions,,,,,,,,,,,,
2010,5th Quintile,Rural regions,,,,,,,,,,,,
2011,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2011,1st Quintile,Urban regions,,,,,,,,,,,,
2011,1st Quintile,Rural regions,,,,,,,,,,,,
2011,2nd Quintile,Urban regions,,,,,,,,,,,,
2011,2nd Quintile,Rural regions,,,,,,,,,,,,
2011,3rd Quintile,Urban regions,,,,,,,,,,,,
2011,3rd Quintile,Rural regions,,,,,,,,,,,,
2011,4th Quintile,Urban regions,,,,,,,,,,,,
2011,4th Quintile,Rural regions,,,,,,,,,,,,
2011,5th Quintile,Urban regions,,,,,,,,,,,,
2011,5th Quintile,Rural regions,,,,,,,,,,,,
2012,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2012,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2012,1st Quintile,Urban regions,,,,,,,,,,,,
2012,1st Quintile,Rural regions,,,,,,,,,,,,
2012,2nd Quintile,Urban regions,,,,,,,,,,,,
2012,2nd Quintile,Rural regions,,,,,,,,,,,,
2012,3rd Quintile,Urban regions,,,,,,,,,,,,
2012,3rd Quintile,Rural regions,,,,,,,,,,,,
2012,4th Quintile,Urban regions,,,,,,,,,,,,
2012,4th Quintile,Rural regions,,,,,,,,,,,,
2012,5th Quintile,Urban regions,,,,,,,,,,,,
2012,5th Quintile,Rural regions,,,,,,,,,,,,
2013,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2013,1st Quintile,Urban regions,,,,,,,,,,,,
2013,1st Quintile,Rural regions,,,,,,,,,,,,
2013,2nd Quintile,Urban regions,,,,,,,,,,,,
2013,2nd Quintile,Rural regions,,,,,,,,,,,,
2013,3rd Quintile,Urban regions,,,,,,,,,,,,
2013,3rd Quintile,Rural regions,,,,,,,,,,,,
2013,4th Quintile,Urban regions,,,,,,,,,,,,
2013,4th Quintile,Rural regions,,,,,,,,,,,,
2013,5th Quintile,Urban regions,,,,,,,,,,,,
2013,5th Quintile,Rural regions,,,,,,,,,,,,
2014,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2014,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2014,1st Quintile,Urban regions,,,,,,,,,,,,
2014,1st Quintile,Rural regions,,,,,,,,,,,,
2014,2nd Quintile,Urban regions,,,,,,,,,,,,
2014,2nd Quintile,Rural regions,,,,,,,,,,,,
2014,3rd Quintile,Urban regions,,,,,,,,,,,,
2014,3rd Quintile,Rural regions,,,,,,,,,,,,
2014,4th Quintile,Urban regions,,,,,,,,,,,,
2014,4th Quintile,Rural regions,,,,,,,,,,,,
2014,5th Quintile,Urban regions,,,,,,,,,,,,
2014,5th Quintile,Rural regions,,,,,,,,,,,,
2015,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2015,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2015,1st Quintile,Urban regions,,,,,,,,,,,,
2015,1st Quintile,Rural regions,,,,,,,,,,,,
2015,2nd Quintile,Urban regions,,,,,,,,,,,,
2015,2nd Quintile,Rural regions,,,,,,,,,,,,
2015,3rd Quintile,Urban regions,,,,,,,,,,,,
2015,3rd Quintile,Rural regions,,,,,,,,,,,,
2015,4th Quintile,Urban regions,,,,,,,,,,,,
2015,4th Quintile,Rural regions,,,,,,,,,,,,
2015,5th Quintile,Urban regions,,,,,,,,,,,,
2015,5th Quintile,Rural regions,,,,,,,,,,,,
2016,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2016,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2016,1st Quintile,Urban regions,81,1.11239,1.04255,1.18223,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,1st Quintile,Rural regions,46,1.01576,0.97877,1.05275,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,2nd Quintile,Urban regions,84,1.00936,0.98846,1.03026,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,2nd Quintile,Rural regions,73,1.08468,1.01903,1.15033,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,3rd Quintile,Urban regions,67,1.02641,0.98730,1.06552,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,3rd Quintile,Rural regions,65,1.05414,0.99709,1.11118,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,4th Quintile,Urban regions,57,1.02568,0.98371,1.06764,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,4th Quintile,Rural regions,34,1.04439,0.97253,1.11625,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,5th Quintile,Urban regions,44,1.09031,1.00317,1.17745,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,5th Quintile,Rural regions,,,,,,,,,,,,
2017,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2017,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2017,1st Quintile,Urban regions,161,1.03255,1.00488,1.06022,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,1st Quintile,Rural regions,75,1.04085,0.99323,1.08847,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,2nd Quintile,Urban regions,93,1.03056,0.99511,1.06601,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,2nd Quintile,Rural regions,81,1.05971,0.98047,1.13895,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,3rd Quintile,Urban regions,74,1.07695,1.01520,1.13869,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,3rd Quintile,Rural regions,55,1.04049,0.98721,1.09378,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,4th Quintile,Urban regions,59,1.02923,0.98533,1.07314,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,4th Quintile,Rural regions,53,1.06261,0.99583,1.12938,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,5th Quintile,Urban regions,44,1.01272,0.97865,1.04679,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,5th Quintile,Rural regions,31,1.00126,0.98824,1.01428,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2018,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2018,1st Quintile,Urban regions,224,1.03153,1.00718,1.05588,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,1st Quintile,Rural regions,98,1.02234,0.99271,1.05197,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,2nd Quintile,Urban regions,118,1.07108,1.02423,1.11793,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,2nd Quintile,Rural regions,79,1.11056,1.01506,1.20606,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,3rd Quintile,Urban regions,83,1.03533,0.99502,1.07564,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,3rd Quintile,Rural regions,56,1.01118,0.98302,1.03933,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,4th Quintile,Urban regions,80,1.04084,0.99679,1.08488,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,4th Quintile,Rural regions,43,1.10376,1.00891,1.19862,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,5th Quintile,Urban regions,49,1.01405,0.98024,1.04785,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,5th Quintile,Rural regions,,,,,,,,,,,,
2019,Not included in this version of the questionnaire,No answer / don't know,,,,,,,,,,,,
2019,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2019,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2019,1st Quintile,No answer / don't know,,,,,,,,,,,,
2019,1st Quintile,Urban regions,189,1.03642,1.00673,1.06612,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,1st Quintile,Rural regions,75,1.10044,0.98291,1.21798,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,2nd Quintile,No answer / don't know,,,,,,,,,,,,
2019,2nd Quintile,Urban regions,107,1.07443,1.02412,1.12473,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,2nd Quintile,Rural regions,76,1.02801,0.99031,1.06571,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,3rd Quintile,No answer / don't know,,,,,,,,,,,,
2019,3rd Quintile,Urban regions,83,1.02050,0.98956,1.05145,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,3rd Quintile,Rural regions,54,1.14577,1.04665,1.24489,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,4th Quintile,No answer / don't know,,,,,,,,,,,,
2019,4th Quintile,Urban regions,82,1.05889,1.00270,1.11507,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,4th Quintile,Rural regions,50,1.09191,1.00981,1.17402,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,5th Quintile,No answer / don't know,,,,,,,,,,,,
2019,5th Quintile,Urban regions,74,1.03121,0.99092,1.07149,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,5th Quintile,Rural regions,,,,,,,,,,,,
2020,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2020,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2020,1st Quintile,Urban regions,202,1.06304,1.02924,1.09684,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,1st Quintile,Rural regions,94,1.02290,0.99226,1.05353,1.00000,1.00000,1.00000,1.00000,1.00000,,,
