"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2020","(Ehe-)Paar ohne Kind(er)","3","1.1","1","93","1","1","1","1","2","1.05","1.15","1","2","1","1"
"2020","(Ehe-)Paar ohne Kind(er)","4","1.12","1","156","1","1","1","2","2","1.07","1.17","1","2","1","1"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","1","1","176","1","1","1","1","1","0.98","1.02","1","2","1","1"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2020","1-Pers.- Haushalt","2","1","1","31","1","1","1","1","1","1","1","1","1","1","1"
"2020","1-Pers.- Haushalt","3","","","","","","","","","","","","","",""
"2020","1-Pers.- Haushalt","4","1","1","44","1","1","1","1","1","1","1","1","1","1","1"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","45","1","1","1","1","1","1","1","1","1","1","1"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","1.05","1","60","1","1","1","1","2","0.97","1.13","1","2","1","1"
"2020","Alleinerziehende","2","1.05","1","67","1","1","1","1","2","0.97","1.13","1","2","1","1"
"2020","Alleinerziehende","3","1.01","1","50","1","1","1","1","1","0.9","1.12","1","2","1","1"
"2020","Alleinerziehende","4","1.13","1","38","1","1","1","2","2","1.01","1.25","1","2","1","1"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","1.01","1","36","1","1","1","1","2","0.9","1.12","1","2","1","1"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.08","1","418","1","1","1","1","2","1.04","1.12","1","3","1","1"
"2020","Paar mit Kind(ern)","2","1.01","1","238","1","1","1","1","1","0.98","1.04","1","2","1","1"
"2020","Paar mit Kind(ern)","3","1.15","1","166","1","1","1","2","2","1.09","1.21","1","2","1","1"
"2020","Paar mit Kind(ern)","4","1.08","1","208","1","1","1","1","2","1.04","1.12","1","2","1","1"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.08","1","155","1","1","1","1","2","0.93","1.23","1","5","1","1"
"2020","Sonstige","1 Einkommensschwächstes Quintil","1.13","1","146","1","1","1","2","2","1.07","1.19","1","2","1","1"
"2020","Sonstige","2","2.56","3","69","1","1","4","4","4","2.34","2.78","1","4","1","1"
"2020","Sonstige","3","1.11","1","79","1","1","1","2","2","1.02","1.2","1","2","1","1"
"2020","Sonstige","4","1","1","56","1","1","1","1","1","1","1","1","1","1","1"
"2020","Sonstige","5 Einkommensstärkstes Quintil","1.01","1","43","1","1","1","1","1","0.91","1.11","1","2","1","1"
