"plh0179","year","bula_h","n","percent","lower_confidence","upper_confidence"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","48","0.106913290866664","0.077841894782756","0.135984686950572"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","35","0.0743472815155499","0.0496664485185642","0.0990281145125355"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","48","0.200737472775133","0.150683392069105","0.250791553481161"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","104","0.250019673098364","0.209280214477866","0.290759131718862"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","41","0.148387659568076","0.104926491442214","0.191848827693938"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","57","0.203052040182517","0.154890612301467","0.251213468063567"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","52","0.109909822409739","0.0804833309759131","0.139336313843565"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","40","0.151639702065522","0.107788837680548","0.195490566450497"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","31","0.105213707798641","0.0684790060634947","0.141948409533788"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","37","0.300985252769408","0.217871873996643","0.384098631542172"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","87","0.34636151754262","0.286902988502999","0.405820046582241"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","44","0.261377943672841","0.193507489162134","0.329248398183548"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","134","0.309032919333237","0.265558451249282","0.352507387417192"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","89","0.346404647828075","0.288230790405206","0.404578505250945"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","100","0.391057030567226","0.332633331123407","0.449480730011044"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
