"plh0179","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","41","0.147536864910669","0.105997758079851","0.189075971741487"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","60","0.449935143996788","0.368110179324384","0.531760108669192"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","46","0.400796020910928","0.310439830025535","0.491152211796321"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","120","0.318381138368326","0.271356887964549","0.365405388772104"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","126","0.344950886196797","0.296449910863441","0.393451861530153"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","36","0.212100606236135","0.147744674845313","0.276456537626957"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","86","0.285888497156591","0.232964768934885","0.338812225378297"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","maennlich","","","",""
