"plh0179","year","sex","n","percent","lower_confidence","upper_confidence"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","33","0.0237616321317486","0.0163768423841097","0.0311464218793875"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","43","0.0343664318765086","0.0260109576581963","0.0427219060948208"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","57","0.0371298411997487","0.0279619917167998","0.0462976906826976"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","59","0.034687224776824","0.0262942385847211","0.043080210968927"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","69","0.0547258028901944","0.0436977957789245","0.0657538100014643"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","97","0.054172814054096","0.0437904967220435","0.0645551313861484"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","119","0.070965292966937","0.0585155313934392","0.0834150545404348"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","101","0.061765790326775","0.0507243091133842","0.0728072715401658"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","237","0.150493068696082","0.133156474753715","0.167829662638449"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","262","0.153264216941547","0.13674109734064","0.169787336542453"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","175","0.106695099543354","0.0917260522809125","0.121664146805795"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","194","0.108141405201029","0.0938970855917044","0.122385724810353"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","279","0.157644436740013","0.139975552975659","0.175313320504368"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","290","0.143328092892638","0.127256066823165","0.15940011896211"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","340","0.210399017847811","0.19063625045943","0.230161785236192"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","361","0.183377552278758","0.165628243404499","0.201126861153016"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","135","0.077933705312543","0.0649360264968284","0.0909313841282575"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","195","0.109993494931977","0.0956426392953385","0.124344350568616"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","maennlich","169","0.0958791587774056","0.081603458782932","0.110154858771879"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","weiblich","205","0.102891380201268","0.0889562921991993","0.116826468203336"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","44","0.0348629871171545","0.0262465943258489","0.04347937990846"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","44","0.0274375706173334","0.0201591160025569","0.0347160252321099"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","47","0.0293908733239589","0.0214571484434389","0.037324598204479"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","68","0.0421919104622215","0.0332349336047689","0.051148887319674"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","85","0.0557719001500319","0.0449924927420948","0.0665513075579689"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","65","0.0456237289071451","0.0363263011653799","0.0549211566489103"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","90","0.0531294874804086","0.0425938258367316","0.0636651491240857"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","103","0.0506302981706755","0.0408617385243742","0.0603988578169767"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","250","0.133401189211265","0.117429987291329","0.149372391131202"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","274","0.134629094404523","0.119420880457768","0.149837308351278"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","192","0.112578898688731","0.0977317834635991","0.127426013913862"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","185","0.0849252999871355","0.0725043610932807","0.0973462388809903"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","289","0.157143856358569","0.140048658282689","0.174239054434448"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","317","0.161746225719198","0.145339857941522","0.178152593496874"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","354","0.20128327132733","0.1824489950464","0.22011754760826"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","365","0.184109326962974","0.166840553761188","0.201378100164761"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","183","0.113340790285258","0.0984499162992027","0.128231664271313"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","223","0.111148325542673","0.0971436285763831","0.125153022508962"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","maennlich","187","0.0966971226634975","0.0828144789519395","0.110579766375055"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","weiblich","264","0.138574157423364","0.123179937812353","0.153968377034374"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","47","0.0389836912540138","0.0298097301564902","0.0481576523515373"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","53","0.0366874731239898","0.0282477315820487","0.0451272146659309"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","45","0.0287987176041458","0.0208720392843304","0.0367253959239613"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","54","0.0330454845066796","0.0250204718195376","0.0410704971938217"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","79","0.0452373409691616","0.0353871129673396","0.0550875689709836"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","88","0.0479909485980978","0.0383950235124181","0.0575868736837775"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","82","0.0539685949741067","0.043258992059835","0.0646781978883783"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","81","0.0400857219008418","0.0312793357835808","0.0488921080181028"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","259","0.138691854379924","0.122310311968981","0.155073396790866"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","279","0.1451874621937","0.129371826900677","0.161003097486724"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","193","0.106929844365644","0.0922830598776085","0.121576628853679"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","186","0.0918839727278245","0.0789158475115702","0.104852097944079"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","281","0.152259731575879","0.135231326518925","0.169288136632832"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","296","0.148934259378871","0.1329509943013","0.164917524456442"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","352","0.207953776439476","0.188718044982821","0.22718950789613"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","396","0.204900448383788","0.186780003688567","0.223020893079009"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","178","0.123929547103027","0.108312210036384","0.13954688416967"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","200","0.108864165360051","0.0948811424081522","0.12284718831195"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","maennlich","175","0.0897629681961745","0.0762149463449945","0.103310990047355"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","weiblich","247","0.128008294649275","0.113009309479858","0.143007279818691"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","132","0.0559628585518358","0.0474294194760432","0.0644962976276285"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","158","0.0578419455110517","0.0496987637487071","0.0659851272733962"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","44","0.0165617210326441","0.012109906253612","0.0210135358116762"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","73","0.0285396504615307","0.0223578288103835","0.034721472112678"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","86","0.0305318968198806","0.0245304708193062","0.036533322820455"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","125","0.0451380471626099","0.0374304096082185","0.0528456847170013"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","125","0.039752832786408","0.0329375111189213","0.0465681544538947"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","118","0.0468984077825045","0.0390491561234733","0.0547476594415358"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","152","0.045332351434077","0.038075620403424","0.05258908246473"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","393","0.139973761354892","0.127092488671843","0.152855034037942"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","435","0.137245702085343","0.12524231690861","0.149249087262076"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","255","0.092136876263379","0.0813992931929573","0.102874459333801"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","276","0.086383311650106","0.0765837254657716","0.0961828978344403"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","453","0.154824498362054","0.141394594695431","0.168254402028676"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","419","0.119875327311312","0.108544860553138","0.131205794069487"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","623","0.217010164572548","0.201706420055055","0.232313909090042"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","645","0.207627640208537","0.193478891185795","0.221776389231279"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","262","0.0934253434812774","0.0826206177957827","0.104230069166772"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","346","0.111947297756521","0.100948708652909","0.122945886860133"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","maennlich","325","0.117394635081424","0.105444109297501","0.129345160865347"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2000","weiblich","471","0.146899973404119","0.134551262132274","0.159248684675964"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","maennlich","126","0.0690762951139882","0.0582459955235618","0.0799065947044146"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","weiblich","137","0.0753775853073657","0.0645719729681063","0.0861831976466251"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","maennlich","65","0.0335130395441181","0.0258266247619101","0.041199454326326"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","weiblich","75","0.0274067108469319","0.0207241925447883","0.0340892291490755"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","maennlich","79","0.0386987508841768","0.0304612185090062","0.0469362832593473"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","weiblich","99","0.0427491118746757","0.0344692612673955","0.051028962481956"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","maennlich","85","0.0343928488904892","0.0266097379650772","0.0421759598159012"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","weiblich","103","0.0558883296682235","0.0464863715616304","0.0652902877748165"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","maennlich","320","0.157899619208434","0.142325934403052","0.173473304013815"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","weiblich","277","0.112798958693879","0.0998507517960631","0.125747165591695"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","maennlich","194","0.101997118029979","0.0890714879332158","0.114922748126743"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","weiblich","177","0.0717593712664319","0.0611956809063361","0.0823230616265277"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","maennlich","295","0.134431205116971","0.119862540383115","0.148999869850826"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","weiblich","301","0.121089403688263","0.107736630130063","0.134442177246462"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2001","maennlich","478","0.212434657694927","0.194965382298955","0.229903933090899"
