year,hhtyp,regtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Other Combinations,Urban regions,No,0.59677,55,91,0.49542,0.69812
1988,Single-person household,Urban regions,Yes,0.35276,290,850,0.32061,0.38490
1988,Single-person household,Urban regions,No,0.62579,560,850,0.59324,0.65834
1988,Single-person household,Rural regions,Yes,0.55619,94,163,0.47969,0.63270
1988,Single-person household,Rural regions,No,0.41410,69,163,0.33825,0.48995
1988,Couple without children,Urban regions,Yes,0.52301,465,916,0.49065,0.55537
1988,Couple without children,Urban regions,No,0.45079,451,916,0.41855,0.48303
1988,Couple without children,Rural regions,Yes,0.70510,152,227,0.64565,0.76455
1988,Couple without children,Rural regions,No,0.27991,75,227,0.22138,0.33844
1988,Single parent,Urban regions,Yes,0.52198,99,206,0.45360,0.59036
1988,Single parent,Urban regions,No,0.43799,107,206,0.37007,0.50591
1988,Single parent,Rural regions,Yes,0.67158,38,38,0.52026,0.82291
1988,Couple with children,Urban regions,Yes,0.65089,909,1619,0.62766,0.67411
1988,Couple with children,Urban regions,No,0.33696,710,1619,0.31393,0.35999
1988,Couple with children,Rural regions,Yes,0.83080,334,432,0.79540,0.86620
1988,Couple with children,Rural regions,No,0.16184,98,432,0.12707,0.19661
1988,Multi-generational household,Urban regions,Yes,0.59249,33,65,0.47211,0.71288
1988,Multi-generational household,Urban regions,No,0.32355,32,65,0.20893,0.43817
1988,Other Combinations,Urban regions,Yes,0.45720,34,80,0.34735,0.56706
1988,Other Combinations,Urban regions,No,0.54149,46,80,0.43161,0.65137
1989,Single-person household,Urban regions,Yes,0.34443,289,853,0.31253,0.37634
1989,Single-person household,Urban regions,No,0.62919,564,853,0.59675,0.66162
1989,Single-person household,Rural regions,Yes,0.52955,86,158,0.45147,0.60762
1989,Single-person household,Rural regions,No,0.43433,72,158,0.35680,0.51187
1989,Couple without children,Urban regions,Yes,0.51765,455,903,0.48504,0.55027
1989,Couple without children,Urban regions,No,0.45794,448,903,0.42543,0.49046
1989,Couple without children,Rural regions,Yes,0.73379,165,231,0.67667,0.79091
1989,Couple without children,Rural regions,No,0.25683,66,231,0.20037,0.31330
1989,Single parent,Urban regions,Yes,0.57977,105,198,0.51084,0.64870
1989,Single parent,Urban regions,No,0.39815,93,198,0.32979,0.46651
1989,Single parent,Rural regions,Yes,0.68398,35,35,0.52770,0.84026
1989,Couple with children,Urban regions,Yes,0.66224,881,1560,0.63877,0.68572
1989,Couple with children,Urban regions,No,0.32340,679,1560,0.30017,0.34662
1989,Couple with children,Rural regions,Yes,0.82867,312,404,0.79189,0.86546
1989,Couple with children,Rural regions,No,0.16272,92,404,0.12668,0.19876
1989,Multi-generational household,Urban regions,Yes,0.61163,35,71,0.49746,0.72581
1989,Multi-generational household,Urban regions,No,0.25105,36,71,0.14947,0.35263
1989,Other Combinations,Urban regions,Yes,0.57101,39,73,0.45669,0.68533
1989,Other Combinations,Urban regions,No,0.42770,34,73,0.31342,0.54198
1990,Single-person household,Urban regions,Yes,0.32500,297,827,0.29306,0.35694
1990,Single-person household,Urban regions,No,0.57846,530,827,0.54478,0.61213
1990,Single-person household,Rural regions,Yes,0.48725,165,239,0.42375,0.55075
1990,Single-person household,Rural regions,No,0.26207,74,239,0.20620,0.31794
1990,Couple without children,Urban regions,Yes,0.51304,529,956,0.48134,0.54475
1990,Couple without children,Urban regions,No,0.39303,427,956,0.36205,0.42400
1990,Couple without children,Rural regions,Yes,0.69072,368,438,0.64738,0.73406
1990,Couple without children,Rural regions,No,0.14854,70,438,0.11519,0.18188
1990,Single parent,Urban regions,Yes,0.54790,125,216,0.48137,0.61442
1990,Single parent,Urban regions,No,0.30283,91,216,0.24141,0.36425
1990,Single parent,Rural regions,Yes,0.56438,51,51,0.42694,0.70182
1990,Couple with children,Urban regions,Yes,0.62054,980,1637,0.59702,0.64405
1990,Couple with children,Urban regions,No,0.29423,657,1637,0.27215,0.31632
1990,Couple with children,Rural regions,Yes,0.72739,740,835,0.69716,0.75761
1990,Couple with children,Rural regions,No,0.09312,95,835,0.07340,0.11285
1990,Multi-generational household,Urban regions,Yes,0.63644,48,89,0.53594,0.73694
1990,Multi-generational household,Urban regions,No,0.21673,41,89,0.13064,0.30281
1990,Multi-generational household,Rural regions,Yes,0.88333,59,59,0.80070,0.96595
1990,Other Combinations,Urban regions,Yes,0.52057,43,74,0.40597,0.63518
1990,Other Combinations,Urban regions,No,0.39031,31,74,0.27840,0.50222
1990,Other Combinations,Rural regions,Yes,0.70680,41,41,0.56572,0.84788
1991,Single-person household,Urban regions,Yes,0.32716,296,930,0.29699,0.35733
1991,Single-person household,Urban regions,No,0.65626,634,930,0.62572,0.68681
1991,Single-person household,Rural regions,Yes,0.41477,138,327,0.36128,0.46825
1991,Single-person household,Rural regions,No,0.56111,189,327,0.50724,0.61498
1991,Couple without children,Urban regions,Yes,0.54012,551,1095,0.51059,0.56965
1991,Couple without children,Urban regions,No,0.45151,544,1095,0.42202,0.48099
1991,Couple without children,Rural regions,Yes,0.71134,360,536,0.67294,0.74974
1991,Couple without children,Rural regions,No,0.28021,176,536,0.24215,0.31826
1991,Single parent,Urban regions,Yes,0.53380,124,261,0.47316,0.59443
1991,Single parent,Urban regions,No,0.45277,137,261,0.39227,0.51328
1991,Single parent,Rural regions,Yes,0.64264,61,113,0.55388,0.73139
1991,Single parent,Rural regions,No,0.35115,52,113,0.26275,0.43956
1991,Couple with children,Urban regions,Yes,0.64729,991,1860,0.62557,0.66901
1991,Couple with children,Urban regions,No,0.34755,869,1860,0.32590,0.36919
1991,Couple with children,Rural regions,Yes,0.76101,746,1085,0.73562,0.78640
1991,Couple with children,Rural regions,No,0.23488,339,1085,0.20965,0.26012
1991,Multi-generational household,Urban regions,Yes,0.73029,49,92,0.63911,0.82148
1991,Multi-generational household,Urban regions,No,0.26971,43,92,0.17852,0.36089
1991,Multi-generational household,Rural regions,Yes,0.91303,51,51,0.83491,0.99114
1991,Other Combinations,Urban regions,Yes,0.44742,35,82,0.33914,0.55571
1991,Other Combinations,Urban regions,No,0.55258,47,82,0.44429,0.66086
1991,Other Combinations,Rural regions,Yes,0.74153,51,51,0.62018,0.86288
1992,Single-person household,Urban regions,Yes,0.33345,298,917,0.30291,0.36398
1992,Single-person household,Urban regions,No,0.63592,619,917,0.60476,0.66708
1992,Single-person household,Rural regions,Yes,0.42637,147,329,0.37285,0.47989
1992,Single-person household,Rural regions,No,0.53740,182,329,0.48344,0.59136
1992,Couple without children,Urban regions,Yes,0.54839,576,1129,0.51935,0.57744
1992,Couple without children,Urban regions,No,0.42563,553,1129,0.39677,0.45448
1992,Couple without children,Rural regions,Yes,0.69332,339,504,0.65302,0.73362
1992,Couple without children,Rural regions,No,0.28277,165,504,0.24342,0.32213
1992,Single parent,Urban regions,Yes,0.49949,119,263,0.43895,0.56003
1992,Single parent,Urban regions,No,0.47726,144,263,0.41678,0.53774
1992,Single parent,Rural regions,Yes,0.63769,62,120,0.55133,0.72406
1992,Single parent,Rural regions,No,0.35210,58,120,0.26628,0.43791
1992,Couple with children,Urban regions,Yes,0.65272,968,1790,0.63065,0.67478
1992,Couple with children,Urban regions,No,0.33138,822,1790,0.30956,0.35319
1992,Couple with children,Rural regions,Yes,0.75152,697,1022,0.72502,0.77803
1992,Couple with children,Rural regions,No,0.23284,325,1022,0.20692,0.25877
1992,Multi-generational household,Urban regions,Yes,0.72695,44,83,0.63051,0.82338
1992,Multi-generational household,Urban regions,No,0.25745,39,83,0.16282,0.35209
1992,Multi-generational household,Rural regions,Yes,0.95989,51,51,0.90550,1.01428
1992,Other Combinations,Urban regions,Yes,0.43003,39,94,0.32941,0.53065
1992,Other Combinations,Urban regions,No,0.56378,55,94,0.46299,0.66457
1992,Other Combinations,Rural regions,Yes,0.68444,48,48,0.55157,0.81731
1993,Single-person household,Urban regions,Yes,0.34577,320,932,0.31521,0.37632
1993,Single-person household,Urban regions,No,0.60935,612,932,0.57801,0.64069
1993,Single-person household,Rural regions,Yes,0.42985,165,364,0.37892,0.48078
1993,Single-person household,Rural regions,No,0.51830,199,364,0.46690,0.56970
1993,Couple without children,Urban regions,Yes,0.54572,594,1141,0.51682,0.57463
1993,Couple without children,Urban regions,No,0.41243,547,1141,0.38385,0.44101
1993,Couple without children,Rural regions,Yes,0.66025,336,520,0.61950,0.70100
1993,Couple without children,Rural regions,No,0.30076,184,520,0.26130,0.34021
1993,Single parent,Urban regions,Yes,0.49470,115,250,0.43259,0.55680
1993,Single parent,Urban regions,No,0.48457,135,250,0.42249,0.54664
1993,Single parent,Rural regions,Yes,0.59541,60,117,0.50609,0.68473
1993,Single parent,Rural regions,No,0.36825,57,117,0.28047,0.45602
1993,Couple with children,Urban regions,Yes,0.66331,955,1742,0.64112,0.68551
1993,Couple with children,Urban regions,No,0.31624,787,1742,0.29440,0.33808
1993,Couple with children,Rural regions,Yes,0.74942,673,988,0.72239,0.77646
1993,Couple with children,Rural regions,No,0.22228,315,988,0.19634,0.24822
1993,Multi-generational household,Urban regions,Yes,0.66093,41,83,0.55847,0.76340
1993,Multi-generational household,Urban regions,No,0.33907,42,83,0.23660,0.44153
1993,Multi-generational household,Rural regions,Yes,0.96144,55,55,0.91009,1.01280
1993,Other Combinations,Urban regions,Yes,0.42062,43,95,0.32083,0.52042
1993,Other Combinations,Urban regions,No,0.54388,52,95,0.44319,0.64457
1993,Other Combinations,Rural regions,Yes,0.62255,41,41,0.47232,0.77277
1994,Single-person household,Urban regions,Yes,0.35632,325,919,0.32534,0.38730
1994,Single-person household,Urban regions,No,0.59391,594,919,0.56214,0.62568
1994,Single-person household,Rural regions,Yes,0.47313,185,366,0.42191,0.52435
1994,Single-person household,Rural regions,No,0.47312,181,366,0.42190,0.52434
1994,Couple without children,Urban regions,Yes,0.54786,598,1155,0.51915,0.57658
1994,Couple without children,Urban regions,No,0.40156,557,1155,0.37328,0.42985
1994,Couple without children,Rural regions,Yes,0.66498,355,546,0.62535,0.70460
1994,Couple without children,Rural regions,No,0.29358,191,546,0.25534,0.33181
1994,Single parent,Urban regions,Yes,0.49138,111,241,0.42813,0.55462
1994,Single parent,Urban regions,No,0.48424,130,241,0.42101,0.54747
1994,Single parent,Rural regions,Yes,0.57780,58,112,0.48592,0.66969
1994,Single parent,Rural regions,No,0.38954,54,112,0.29882,0.48026
1994,Couple with children,Urban regions,Yes,0.65729,922,1678,0.63457,0.68000
1994,Couple with children,Urban regions,No,0.31525,756,1678,0.29301,0.33749
1994,Couple with children,Rural regions,Yes,0.73564,648,950,0.70758,0.76370
1994,Couple with children,Rural regions,No,0.23018,302,950,0.20340,0.25696
1994,Multi-generational household,Urban regions,Yes,0.67750,40,75,0.57100,0.78400
1994,Multi-generational household,Urban regions,No,0.28858,35,75,0.18534,0.39181
1994,Multi-generational household,Rural regions,Yes,0.94971,50,50,0.88852,1.01090
1994,Other Combinations,Urban regions,Yes,0.52906,55,100,0.43074,0.62739
1994,Other Combinations,Urban regions,No,0.43320,45,100,0.33559,0.53081
1994,Other Combinations,Rural regions,Yes,0.58753,42,42,0.43685,0.73822
1995,Single-person household,Urban regions,Yes,0.36612,337,955,0.33555,0.39669
1995,Single-person household,Urban regions,No,0.58290,618,955,0.55161,0.61419
1995,Single-person household,Rural regions,Yes,0.48264,184,367,0.43144,0.53383
1995,Single-person household,Rural regions,No,0.44741,183,367,0.39647,0.49836
1995,Couple without children,Urban regions,Yes,0.54071,607,1190,0.51238,0.56904
1995,Couple without children,Urban regions,No,0.40839,583,1190,0.38045,0.43633
1995,Couple without children,Rural regions,Yes,0.67333,362,558,0.63438,0.71228
1995,Couple without children,Rural regions,No,0.28425,196,558,0.24679,0.32171
1995,Single parent,Urban regions,Yes,0.50424,111,244,0.44138,0.56711
1995,Single parent,Urban regions,No,0.45252,133,244,0.38994,0.51510
1995,Single parent,Rural regions,Yes,0.60643,65,119,0.51828,0.69458
1995,Single parent,Rural regions,No,0.35530,54,119,0.26895,0.44166
1995,Couple with children,Urban regions,Yes,0.63063,922,1722,0.60782,0.65343
1995,Couple with children,Urban regions,No,0.33521,800,1722,0.31290,0.35751
1995,Couple with children,Rural regions,Yes,0.73731,677,988,0.70985,0.76476
1995,Couple with children,Rural regions,No,0.22884,311,988,0.20263,0.25505
1995,Multi-generational household,Urban regions,Yes,0.62124,40,85,0.51750,0.72497
1995,Multi-generational household,Urban regions,No,0.32818,45,85,0.22777,0.42860
1995,Multi-generational household,Rural regions,Yes,0.90358,41,41,0.81211,0.99505
1995,Other Combinations,Urban regions,Yes,0.46854,52,100,0.37024,0.56684
1995,Other Combinations,Urban regions,No,0.50327,48,100,0.40478,0.60177
1995,Other Combinations,Rural regions,Yes,0.59355,42,42,0.44321,0.74390
1996,Single-person household,Urban regions,Yes,0.35475,335,961,0.32448,0.38501
1996,Single-person household,Urban regions,No,0.59268,626,961,0.56160,0.62376
1996,Single-person household,Rural regions,Yes,0.46750,192,396,0.41829,0.51670
1996,Single-person household,Rural regions,No,0.48039,204,396,0.43112,0.52966
1996,Couple without children,Urban regions,Yes,0.54578,598,1186,0.51743,0.57413
1996,Couple without children,Urban regions,No,0.41629,588,1186,0.38823,0.44436
1996,Couple without children,Rural regions,Yes,0.68431,377,583,0.64655,0.72207
1996,Couple without children,Rural regions,No,0.28200,206,583,0.24544,0.31856
1996,Single parent,Urban regions,Yes,0.45531,102,251,0.39358,0.51705
1996,Single parent,Urban regions,No,0.48314,149,251,0.42120,0.54509
1996,Single parent,Rural regions,Yes,0.65877,75,119,0.57322,0.74432
1996,Single parent,Rural regions,No,0.29776,44,119,0.21526,0.38027
1996,Couple with children,Urban regions,Yes,0.64839,930,1682,0.62557,0.67122
1996,Couple with children,Urban regions,No,0.32042,752,1682,0.29811,0.34273
1996,Couple with children,Rural regions,Yes,0.75955,665,933,0.73212,0.78699
1996,Couple with children,Rural regions,No,0.21314,268,933,0.18685,0.23943
1996,Multi-generational household,Urban regions,Yes,0.61228,37,74,0.50051,0.72405
1996,Multi-generational household,Urban regions,No,0.31815,37,74,0.21130,0.42499
1996,Multi-generational household,Rural regions,Yes,0.92668,37,37,0.84154,1.01183
1996,Other Combinations,Urban regions,Yes,0.56602,50,88,0.46187,0.67017
1996,Other Combinations,Urban regions,No,0.36181,38,88,0.26084,0.46278
1996,Other Combinations,Rural regions,Yes,0.63307,42,42,0.48554,0.78060
1997,Single-person household,Urban regions,Yes,0.35338,330,941,0.32282,0.38394
1997,Single-person household,Urban regions,No,0.59802,611,941,0.56668,0.62936
1997,Single-person household,Rural regions,Yes,0.48741,188,386,0.43748,0.53734
1997,Single-person household,Rural regions,No,0.44497,198,386,0.39533,0.49461
1997,Couple without children,Urban regions,Yes,0.55346,628,1208,0.52542,0.58151
1997,Couple without children,Urban regions,No,0.40280,580,1208,0.37513,0.43047
1997,Couple without children,Rural regions,Yes,0.67862,386,599,0.64119,0.71605
1997,Couple without children,Rural regions,No,0.27851,213,599,0.24258,0.31444
1997,Single parent,Urban regions,Yes,0.46916,110,250,0.40718,0.53115
1997,Single parent,Urban regions,No,0.48475,140,250,0.42267,0.54682
1997,Single parent,Rural regions,Yes,0.59138,71,126,0.50520,0.67755
1997,Single parent,Rural regions,No,0.35800,55,126,0.27395,0.44204
1997,Couple with children,Urban regions,Yes,0.65798,918,1615,0.63484,0.68113
1997,Couple with children,Urban regions,No,0.30649,697,1615,0.28400,0.32899
1997,Couple with children,Rural regions,Yes,0.77925,667,909,0.75227,0.80623
1997,Couple with children,Rural regions,No,0.20118,242,909,0.17510,0.22725
1997,Multi-generational household,Urban regions,Yes,0.61911,39,73,0.50694,0.73128
1997,Multi-generational household,Urban regions,No,0.34898,34,73,0.23888,0.45908
1997,Multi-generational household,Rural regions,Yes,0.93531,35,35,0.85263,1.01799
1997,Other Combinations,Urban regions,Yes,0.48420,46,87,0.37857,0.58982
1997,Other Combinations,Urban regions,No,0.37211,41,87,0.26995,0.47428
1997,Other Combinations,Rural regions,Yes,0.54805,38,38,0.38769,0.70842
1998,Single-person household,Urban regions,Yes,0.34238,396,1196,0.31548,0.36928
1998,Single-person household,Urban regions,No,0.64325,800,1196,0.61609,0.67041
1998,Single-person household,Rural regions,Yes,0.48040,216,485,0.43589,0.52491
1998,Single-person household,Rural regions,No,0.51034,269,485,0.46580,0.55488
1998,Couple without children,Urban regions,Yes,0.55860,756,1439,0.53293,0.58426
1998,Couple without children,Urban regions,No,0.43411,683,1439,0.40849,0.45972
1998,Couple without children,Rural regions,Yes,0.68908,461,729,0.65545,0.72270
1998,Couple without children,Rural regions,No,0.30396,268,729,0.27055,0.33737
1998,Single parent,Urban regions,Yes,0.44278,125,301,0.38657,0.49899
1998,Single parent,Urban regions,No,0.54717,176,301,0.49084,0.60350
1998,Single parent,Rural regions,Yes,0.51774,70,145,0.43613,0.59936
1998,Single parent,Rural regions,No,0.47653,75,145,0.39496,0.55811
1998,Couple with children,Urban regions,Yes,0.65947,1050,1784,0.63747,0.68146
1998,Couple with children,Urban regions,No,0.33932,734,1784,0.31734,0.36130
1998,Couple with children,Rural regions,Yes,0.77835,744,1020,0.75284,0.80385
1998,Couple with children,Rural regions,No,0.21339,276,1020,0.18824,0.23855
1998,Multi-generational household,Urban regions,Yes,0.57490,33,69,0.45740,0.69240
1998,Multi-generational household,Urban regions,No,0.41435,36,69,0.29727,0.53144
1998,Multi-generational household,Rural regions,Yes,0.97531,34,34,0.92236,1.02826
1998,Other Combinations,Urban regions,Yes,0.55191,56,100,0.45395,0.64987
1998,Other Combinations,Urban regions,No,0.44299,44,100,0.34514,0.54084
1998,Other Combinations,Rural regions,Yes,0.55536,37,37,0.39303,0.71769
1999,Single-person household,Urban regions,Yes,0.34091,381,1133,0.31330,0.36853
1999,Single-person household,Urban regions,No,0.64155,752,1133,0.61361,0.66949
1999,Single-person household,Rural regions,Yes,0.49333,218,476,0.44837,0.53829
1999,Single-person household,Rural regions,No,0.49559,258,476,0.45063,0.54056
1999,Couple without children,Urban regions,Yes,0.56188,749,1408,0.53595,0.58780
1999,Couple without children,Urban regions,No,0.42745,659,1408,0.40160,0.45330
1999,Couple without children,Rural regions,Yes,0.68417,457,727,0.65036,0.71798
1999,Couple without children,Rural regions,No,0.30338,270,727,0.26993,0.33682
1999,Single parent,Urban regions,Yes,0.42104,112,278,0.36290,0.47918
1999,Single parent,Urban regions,No,0.55066,166,278,0.49208,0.60924
1999,Single parent,Rural regions,Yes,0.54937,85,161,0.47227,0.62646
1999,Single parent,Rural regions,No,0.43395,76,161,0.35715,0.51075
1999,Couple with children,Urban regions,Yes,0.65605,1046,1734,0.63369,0.67842
1999,Couple with children,Urban regions,No,0.32499,688,1734,0.30294,0.34704
1999,Couple with children,Rural regions,Yes,0.77173,719,972,0.74533,0.79813
1999,Couple with children,Rural regions,No,0.21982,253,972,0.19377,0.24587
1999,Multi-generational household,Urban regions,Yes,0.56614,31,62,0.44177,0.69052
1999,Multi-generational household,Urban regions,No,0.42244,31,62,0.29848,0.54639
1999,Multi-generational household,Rural regions,Yes,0.97549,35,35,0.92351,1.02747
2000,Single-person household,Urban regions,Yes,0.34649,815,2235,0.32675,0.36622
2000,Single-person household,Urban regions,No,0.63342,1420,2235,0.61344,0.65340
2000,Single-person household,Rural regions,Yes,0.48084,463,964,0.44928,0.51240
2000,Single-person household,Rural regions,No,0.50312,501,964,0.47154,0.53470
2000,Couple without children,Urban regions,Yes,0.57597,1530,2614,0.55702,0.59492
2000,Couple without children,Urban regions,No,0.41030,1084,2614,0.39144,0.42916
2000,Couple without children,Rural regions,Yes,0.71279,916,1313,0.68831,0.73728
2000,Couple without children,Rural regions,No,0.28152,397,1313,0.25718,0.30585
2000,Single parent,Urban regions,Yes,0.43001,216,494,0.38631,0.47371
2000,Single parent,Urban regions,No,0.52936,278,494,0.48530,0.57343
2000,Single parent,Rural regions,Yes,0.59909,148,251,0.53834,0.65984
2000,Single parent,Rural regions,No,0.38843,103,251,0.32802,0.44885
2000,Couple with children,Urban regions,Yes,0.64605,1900,2918,0.62869,0.66340
2000,Couple with children,Urban regions,No,0.33186,1018,2918,0.31477,0.34894
2000,Couple with children,Rural regions,Yes,0.78235,1295,1663,0.76251,0.80219
2000,Couple with children,Rural regions,No,0.21314,368,1663,0.19345,0.23283
2000,Multi-generational household,Urban regions,Yes,0.57914,59,100,0.48189,0.67639
2000,Multi-generational household,Urban regions,No,0.40405,41,100,0.30739,0.50071
2000,Multi-generational household,Rural regions,Yes,0.92309,62,62,0.85622,0.98995
2000,Other Combinations,Urban regions,Yes,0.62349,63,101,0.52853,0.71846
2000,Other Combinations,Urban regions,No,0.35502,38,101,0.26123,0.44881
2000,Other Combinations,Rural regions,Yes,0.78490,43,43,0.66063,0.90917
2001,Single-person household,Urban regions,Yes,0.35327,734,2009,0.33236,0.37418
2001,Single-person household,Urban regions,No,0.61876,1275,2009,0.59752,0.64001
2001,Single-person household,Rural regions,Yes,0.50142,426,851,0.46780,0.53503
2001,Single-person household,Rural regions,No,0.48312,425,851,0.44953,0.51672
2001,Couple without children,Urban regions,Yes,0.57005,1348,2341,0.54999,0.59011
2001,Couple without children,Urban regions,No,0.41465,993,2341,0.39468,0.43461
2001,Couple without children,Rural regions,Yes,0.71599,845,1202,0.69049,0.74149
2001,Couple without children,Rural regions,No,0.27594,357,1202,0.25066,0.30122
2001,Single parent,Urban regions,Yes,0.41891,193,451,0.37332,0.46450
2001,Single parent,Urban regions,No,0.53654,258,451,0.49047,0.58261
2001,Single parent,Rural regions,Yes,0.60710,144,236,0.54465,0.66954
2001,Single parent,Rural regions,No,0.36885,92,236,0.30716,0.43054
2001,Couple with children,Urban regions,Yes,0.65897,1760,2646,0.64091,0.67704
2001,Couple with children,Urban regions,No,0.31750,886,2646,0.29976,0.33524
2001,Couple with children,Rural regions,Yes,0.77937,1150,1471,0.75817,0.80056
2001,Couple with children,Rural regions,No,0.21081,321,1471,0.18996,0.23166
2001,Multi-generational household,Urban regions,Yes,0.62499,64,102,0.53057,0.71941
2001,Multi-generational household,Urban regions,No,0.34236,38,102,0.24982,0.43490
2001,Multi-generational household,Rural regions,Yes,0.91397,48,48,0.83380,0.99414
2001,Other Combinations,Urban regions,Yes,0.57288,47,81,0.46448,0.68128
2001,Other Combinations,Urban regions,No,0.37678,34,81,0.27059,0.48297
2001,Other Combinations,Rural regions,Yes,0.85874,35,35,0.74167,0.97581
2002,Single-person household,Urban regions,Yes,0.35860,754,2016,0.33766,0.37954
2002,Single-person household,Urban regions,No,0.61137,1262,2016,0.59009,0.63265
2002,Single-person household,Rural regions,Yes,0.49508,421,843,0.46131,0.52885
2002,Single-person household,Rural regions,No,0.48627,422,843,0.45251,0.52003
2002,Couple without children,Urban regions,Yes,0.57827,1576,2590,0.55925,0.59729
2002,Couple without children,Urban regions,No,0.39968,1014,2590,0.38081,0.41855
2002,Couple without children,Rural regions,Yes,0.71596,888,1247,0.69092,0.74100
2002,Couple without children,Rural regions,No,0.26979,359,1247,0.24514,0.29443
2002,Single parent,Urban regions,Yes,0.42719,199,437,0.38075,0.47362
2002,Single parent,Urban regions,No,0.50847,238,437,0.46154,0.55540
2002,Single parent,Rural regions,Yes,0.65688,153,244,0.59719,0.71657
2002,Single parent,Rural regions,No,0.30497,91,244,0.24708,0.36286
