"pgoeffd","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"nein","1986","Hauptschulabschluss","direkter Migrationshintergrund","913","0.903086757226565","0.884602294086011","0.921571220367119"
"nein","1986","Hauptschulabschluss","indirekter Migrationshintergrund","46","0.759883002317542","0.643783265185047","0.875982739450037"
"nein","1986","Realschulabschluss","kein Migrationshintergrund","640","0.693334439496608","0.663857115576325","0.722811763416892"
"nein","1986","Realschulabschluss","direkter Migrationshintergrund","64","0.749100065116106","0.653500759656284","0.844699370575929"
"nein","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"nein","1986","(Fach-)Abitur","kein Migrationshintergrund","156","0.651242536264605","0.59069551983236","0.711789552696851"
"nein","1986","(Fach-)Abitur","direkter Migrationshintergrund","116","0.845525326133453","0.783872487224329","0.907178165042577"
"nein","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"nein","1986","AkademikerInnen","kein Migrationshintergrund","233","0.49176056893567","0.446849267103507","0.536671870767834"
"nein","1986","AkademikerInnen","direkter Migrationshintergrund","46","0.640007210793847","0.530643921082677","0.749370500505018"
"nein","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"ja","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"ja","1987","(noch) kein Abschluss","direkter Migrationshintergrund","37","0.0799707164570612","0.0535535095211907","0.106387923392932"
"ja","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"ja","1987","Hauptschulabschluss","kein Migrationshintergrund","472","0.209401674396488","0.192733301227862","0.226070047565114"
"ja","1987","Hauptschulabschluss","direkter Migrationshintergrund","78","0.0934394935530879","0.0753096469562864","0.111569340149889"
"ja","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1987","Realschulabschluss","kein Migrationshintergrund","311","0.315577245276961","0.286315430102106","0.344839060451816"
"ja","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"ja","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1987","(Fach-)Abitur","kein Migrationshintergrund","87","0.364602041356242","0.304698195367913","0.42450588734457"
"ja","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"ja","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"ja","1987","AkademikerInnen","kein Migrationshintergrund","238","0.489001336618356","0.444513413975788","0.533489259260924"
"ja","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"ja","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"nein","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"nein","1987","(noch) kein Abschluss","direkter Migrationshintergrund","368","0.920029283542939","0.893612076607068","0.946446490478809"
"nein","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"nein","1987","Hauptschulabschluss","kein Migrationshintergrund","1817","0.790598325603512","0.773929952434886","0.807266698772138"
"nein","1987","Hauptschulabschluss","direkter Migrationshintergrund","912","0.906560506446912","0.888430659850111","0.924690353043714"
"nein","1987","Hauptschulabschluss","indirekter Migrationshintergrund","42","0.758479966687054","0.638640825454575","0.878319107919532"
"nein","1987","Realschulabschluss","kein Migrationshintergrund","658","0.684422754723039","0.655160939548185","0.713684569897894"
"nein","1987","Realschulabschluss","direkter Migrationshintergrund","64","0.716041519803986","0.619613117221064","0.812469922386908"
"nein","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"nein","1987","(Fach-)Abitur","kein Migrationshintergrund","161","0.635397958643758","0.57549411265543","0.695301804632087"
"nein","1987","(Fach-)Abitur","direkter Migrationshintergrund","118","0.806665712067226","0.74077718666211","0.872554237472342"
"nein","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"nein","1987","AkademikerInnen","kein Migrationshintergrund","247","0.510998663381644","0.466510740739076","0.555486586024212"
"nein","1987","AkademikerInnen","direkter Migrationshintergrund","39","0.583313284804847","0.464372202993857","0.702254366615836"
"nein","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"ja","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"ja","1988","(noch) kein Abschluss","direkter Migrationshintergrund","36","0.0748956344548457","0.0480748888895271","0.101716380020164"
"ja","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"ja","1988","Hauptschulabschluss","kein Migrationshintergrund","444","0.209940451893867","0.192887291411706","0.226993612376027"
"ja","1988","Hauptschulabschluss","direkter Migrationshintergrund","77","0.0891690076137488","0.0713444724219988","0.106993542805499"
"ja","1988","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1988","Realschulabschluss","kein Migrationshintergrund","299","0.305825809697971","0.27672492141092","0.334926697985023"
"ja","1988","Realschulabschluss","direkter Migrationshintergrund","","","",""
"ja","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1988","(Fach-)Abitur","kein Migrationshintergrund","86","0.350242069844296","0.290869998541028","0.409614141147565"
"ja","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"ja","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"ja","1988","AkademikerInnen","kein Migrationshintergrund","221","0.467298861757135","0.422383169854171","0.512214553660099"
"ja","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
"ja","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"nein","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"nein","1988","(noch) kein Abschluss","direkter Migrationshintergrund","334","0.925104365545154","0.898283619979836","0.951925111110473"
"nein","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"nein","1988","Hauptschulabschluss","kein Migrationshintergrund","1747","0.790059548106133","0.773006387623973","0.807112708588294"
"nein","1988","Hauptschulabschluss","direkter Migrationshintergrund","905","0.910830992386251","0.893006457194501","0.928655527578001"
"nein","1988","Hauptschulabschluss","indirekter Migrationshintergrund","60","0.853551160271089","0.768893076152876","0.938209244389301"
"nein","1988","Realschulabschluss","kein Migrationshintergrund","664","0.694174190302029","0.665073302014977","0.72327507858908"
"nein","1988","Realschulabschluss","direkter Migrationshintergrund","67","0.733878412598191","0.639929720758688","0.827827104437695"
"nein","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"nein","1988","(Fach-)Abitur","kein Migrationshintergrund","162","0.649757930155704","0.590385858852435","0.709130001458972"
"nein","1988","(Fach-)Abitur","direkter Migrationshintergrund","111","0.821408360113017","0.754795765139164","0.88802095508687"
"nein","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"nein","1988","AkademikerInnen","kein Migrationshintergrund","253","0.532701138242865","0.487785446339901","0.577616830145829"
"nein","1988","AkademikerInnen","direkter Migrationshintergrund","36","0.553634466758866","0.428884608878327","0.678384324639404"
"nein","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"ja","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"ja","1989","(noch) kein Abschluss","direkter Migrationshintergrund","41","0.110364329544438","0.0779059349006543","0.142822724188221"
"ja","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"ja","1989","Hauptschulabschluss","kein Migrationshintergrund","438","0.201745374707637","0.184918832255691","0.218571917159583"
"ja","1989","Hauptschulabschluss","direkter Migrationshintergrund","81","0.124789915971059","0.104214095290462","0.145365736651655"
"ja","1989","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1989","Realschulabschluss","kein Migrationshintergrund","300","0.300374349476693","0.271731592030546","0.32901710692284"
"ja","1989","Realschulabschluss","direkter Migrationshintergrund","","","",""
"ja","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1989","(Fach-)Abitur","kein Migrationshintergrund","85","0.303078787687462","0.249814676196348","0.356342899178575"
"ja","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"ja","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"ja","1989","AkademikerInnen","kein Migrationshintergrund","217","0.45752140544256","0.412953268052313","0.502089542832807"
"ja","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"ja","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"nein","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"nein","1989","(noch) kein Abschluss","direkter Migrationshintergrund","317","0.889635670455562","0.857177275811779","0.922094065099346"
"nein","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"nein","1989","Hauptschulabschluss","kein Migrationshintergrund","1747","0.798254625292363","0.781428082840417","0.815081167744309"
"nein","1989","Hauptschulabschluss","direkter Migrationshintergrund","910","0.875210084028942","0.854634263348345","0.895785904709538"
"nein","1989","Hauptschulabschluss","indirekter Migrationshintergrund","70","0.858999713398487","0.781765932311428","0.936233494485546"
"nein","1989","Realschulabschluss","kein Migrationshintergrund","684","0.699625650523307","0.67098289307716","0.728268407969454"
"nein","1989","Realschulabschluss","direkter Migrationshintergrund","69","0.679144487053627","0.582703270749395","0.775585703357859"
"nein","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"nein","1989","(Fach-)Abitur","kein Migrationshintergrund","201","0.696921212312538","0.643657100821425","0.750185323803652"
"nein","1989","(Fach-)Abitur","direkter Migrationshintergrund","114","0.82147226520413","0.755641983314064","0.887302547094197"
"nein","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"nein","1989","AkademikerInnen","kein Migrationshintergrund","263","0.54247859455744","0.497910457167193","0.587046731947687"
"nein","1989","AkademikerInnen","direkter Migrationshintergrund","44","0.631204715459396","0.517363023255321","0.745046407663472"
"nein","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"ja","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"ja","1990","(noch) kein Abschluss","direkter Migrationshintergrund","36","0.102573414626451","0.0704650709338024","0.1346817583191"
"ja","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"ja","1990","Hauptschulabschluss","kein Migrationshintergrund","685","0.217396159653213","0.202814965903374","0.231977353403052"
"ja","1990","Hauptschulabschluss","direkter Migrationshintergrund","92","0.126146326094695","0.105680504934404","0.146612147254986"
"ja","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1990","Realschulabschluss","kein Migrationshintergrund","678","0.299408400235616","0.280625420303713","0.318191380167518"
"ja","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"ja","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1990","(Fach-)Abitur","kein Migrationshintergrund","113","0.307879291196986","0.26006169517308","0.355696887220892"
"ja","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"ja","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"ja","1990","AkademikerInnen","kein Migrationshintergrund","610","0.468332881907347","0.44096445292259","0.495701310892103"
"ja","1990","AkademikerInnen","direkter Migrationshintergrund","42","0.419783143938606","0.321569936925226","0.517996350951986"
"ja","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"nein","1990","(noch) kein Abschluss","kein Migrationshintergrund","30","0.88991131459263","0.784702206317448","0.995120422867813"
"nein","1990","(noch) kein Abschluss","direkter Migrationshintergrund","307","0.897426585373549","0.8653182416809","0.929534929066198"
"nein","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"nein","1990","Hauptschulabschluss","kein Migrationshintergrund","2389","0.782603840346787","0.768022646596948","0.797185034096626"
"nein","1990","Hauptschulabschluss","direkter Migrationshintergrund","919","0.873853673905305","0.853387852745014","0.894319495065596"
"nein","1990","Hauptschulabschluss","indirekter Migrationshintergrund","89","0.865599161633026","0.797722319950962","0.933476003315089"
"nein","1990","Realschulabschluss","kein Migrationshintergrund","1606","0.700591599764384","0.681808619832482","0.719374579696287"
"nein","1990","Realschulabschluss","direkter Migrationshintergrund","76","0.70822113959061","0.618676034909273","0.797766244271946"
"nein","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"nein","1990","(Fach-)Abitur","kein Migrationshintergrund","245","0.692120708803014","0.644303112779108","0.73993830482692"
"nein","1990","(Fach-)Abitur","direkter Migrationshintergrund","103","0.82609977028751","0.75742116157134","0.89477837900368"
"nein","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"nein","1990","AkademikerInnen","kein Migrationshintergrund","667","0.531667118092653","0.504298689107897","0.55903554707741"
"nein","1990","AkademikerInnen","direkter Migrationshintergrund","55","0.580216856061394","0.482003649048014","0.678430063074774"
"nein","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"ja","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"ja","1991","(noch) kein Abschluss","direkter Migrationshintergrund","41","0.116095268086796","0.0824388062983738","0.149751729875217"
"ja","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"ja","1991","Hauptschulabschluss","kein Migrationshintergrund","611","0.218787676697791","0.203596097339066","0.233979256056516"
"ja","1991","Hauptschulabschluss","direkter Migrationshintergrund","93","0.117203146626745","0.0973459539873398","0.137060339266151"
"ja","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1991","Realschulabschluss","kein Migrationshintergrund","625","0.291355206099467","0.272175170691859","0.310535241507074"
"ja","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"ja","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1991","(Fach-)Abitur","kein Migrationshintergrund","117","0.304784005937585","0.258683608667393","0.350884403207777"
"ja","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"ja","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"ja","1991","AkademikerInnen","kein Migrationshintergrund","563","0.449676911383928","0.421842312239934","0.477511510527922"
"ja","1991","AkademikerInnen","direkter Migrationshintergrund","39","0.457308612303664","0.356600299731166","0.558016924876161"
"ja","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"nein","1991","(noch) kein Abschluss","kein Migrationshintergrund","42","0.805747020583966","0.698217027548328","0.913277013619604"
"nein","1991","(noch) kein Abschluss","direkter Migrationshintergrund","307","0.883904731913204","0.850248270124783","0.917561193701626"
"nein","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"nein","1991","Hauptschulabschluss","kein Migrationshintergrund","2234","0.781212323302209","0.766020743943484","0.796403902660934"
"nein","1991","Hauptschulabschluss","direkter Migrationshintergrund","915","0.882796853373255","0.862939660733849","0.90265404601266"
"nein","1991","Hauptschulabschluss","indirekter Migrationshintergrund","107","0.854780214615118","0.792003941115763","0.917556488114473"
"nein","1991","Realschulabschluss","kein Migrationshintergrund","1531","0.708644793900533","0.689464758492926","0.727824829308141"
"nein","1991","Realschulabschluss","direkter Migrationshintergrund","77","0.763452901647823","0.681779365562691","0.845126437732955"
"nein","1991","Realschulabschluss","indirekter Migrationshintergrund","35","0.917922825448962","0.833905191664261","1.00194045923366"
"nein","1991","(Fach-)Abitur","kein Migrationshintergrund","266","0.695215994062415","0.649115596792223","0.741316391332607"
"nein","1991","(Fach-)Abitur","direkter Migrationshintergrund","107","0.831712206587482","0.766387771281306","0.897036641893658"
"nein","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"nein","1991","AkademikerInnen","kein Migrationshintergrund","664","0.550323088616072","0.522488489472078","0.578157687760066"
"nein","1991","AkademikerInnen","direkter Migrationshintergrund","55","0.542691387696336","0.441983075123839","0.643399700268834"
"nein","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"ja","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"ja","1992","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.145683599027562","0.105493697840937","0.185873500214188"
"ja","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"ja","1992","Hauptschulabschluss","kein Migrationshintergrund","570","0.220585105678005","0.204478970711294","0.236691240644717"
"ja","1992","Hauptschulabschluss","direkter Migrationshintergrund","89","0.110340691948104","0.0902257006119812","0.130455683284227"
"ja","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1992","Realschulabschluss","kein Migrationshintergrund","628","0.312325412582314","0.292014555879222","0.332636269285405"
"ja","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"ja","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1992","(Fach-)Abitur","kein Migrationshintergrund","127","0.354876728169519","0.30625428967292","0.403499166666119"
"ja","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"ja","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"ja","1992","AkademikerInnen","kein Migrationshintergrund","546","0.461179923280079","0.432394081595983","0.489965764964175"
"ja","1992","AkademikerInnen","direkter Migrationshintergrund","37","0.479217836460646","0.376576586395603","0.581859086525689"
"ja","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"nein","1992","(noch) kein Abschluss","kein Migrationshintergrund","40","0.766611489965472","0.651644326320236","0.881578653610709"
"nein","1992","(noch) kein Abschluss","direkter Migrationshintergrund","258","0.854316400972438","0.814126499785812","0.894506302159063"
"nein","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"nein","1992","Hauptschulabschluss","kein Migrationshintergrund","1976","0.779414894321995","0.763308759355284","0.795521029288706"
"nein","1992","Hauptschulabschluss","direkter Migrationshintergrund","843","0.889659308051896","0.869544316715773","0.909774299388019"
"nein","1992","Hauptschulabschluss","indirekter Migrationshintergrund","109","0.854263957898855","0.792655215237972","0.915872700559738"
"nein","1992","Realschulabschluss","kein Migrationshintergrund","1372","0.687674587417686","0.667363730714595","0.707985444120778"
"nein","1992","Realschulabschluss","direkter Migrationshintergrund","74","0.735946732737882","0.649546073809751","0.822347391666013"
"nein","1992","Realschulabschluss","indirekter Migrationshintergrund","42","0.778013701855731","0.668183077228526","0.887844326482936"
"nein","1992","(Fach-)Abitur","kein Migrationshintergrund","245","0.64512327183048","0.596500833333881","0.69374571032708"
"nein","1992","(Fach-)Abitur","direkter Migrationshintergrund","99","0.738202606721332","0.659217527783402","0.817187685659261"
"nein","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"nein","1992","AkademikerInnen","kein Migrationshintergrund","606","0.538820076719921","0.510034235035825","0.567605918404017"
"nein","1992","AkademikerInnen","direkter Migrationshintergrund","54","0.520782163539354","0.418140913474311","0.623423413604397"
"nein","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"ja","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"ja","1993","(noch) kein Abschluss","direkter Migrationshintergrund","36","0.151751485330329","0.11017066015646","0.193332310504199"
"ja","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"ja","1993","Hauptschulabschluss","kein Migrationshintergrund","518","0.213095341534215","0.196688507771989","0.229502175296441"
"ja","1993","Hauptschulabschluss","direkter Migrationshintergrund","73","0.0914833634201244","0.0724787315132664","0.110487995326982"
"ja","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1993","Realschulabschluss","kein Migrationshintergrund","600","0.293309108414961","0.273355997579778","0.313262219250144"
"ja","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"ja","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"ja","1993","(Fach-)Abitur","kein Migrationshintergrund","134","0.332342476016393","0.285166759684435","0.37951819234835"
"ja","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"ja","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"ja","1993","AkademikerInnen","kein Migrationshintergrund","538","0.457323947276583","0.428367174445931","0.486280720107234"
"ja","1993","AkademikerInnen","direkter Migrationshintergrund","34","0.424799412107417","0.32433592908114","0.525262895133694"
"ja","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"nein","1993","(noch) kein Abschluss","kein Migrationshintergrund","35","0.67618324494165","0.545164959480594","0.807201530402706"
"nein","1993","(noch) kein Abschluss","direkter Migrationshintergrund","250","0.848248514669671","0.806667689495801","0.889829339843541"
"nein","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"nein","1993","Hauptschulabschluss","kein Migrationshintergrund","1875","0.786904658465785","0.77049782470356","0.803311492228011"
