year,age_gr,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,46-65 y.,Seldom,0.30371,884,3071,0.28745,0.31998
1988,46-65 y.,Never,0.59532,1944,3071,0.57796,0.61268
1988,66 and older,Seldom,0.09659,101,995,0.07823,0.11496
1988,66 and older,Never,0.86437,894,995,0.84308,0.88566
1990,17-29 y.,At least once per week,0.20200,786,3835,0.18930,0.21471
1990,17-29 y.,At least once per month,0.33177,1169,3835,0.31687,0.34668
1990,17-29 y.,Seldom,0.34587,1287,3835,0.33081,0.36092
1990,17-29 y.,Never,0.11409,593,3835,0.10403,0.12415
1990,30-45 y.,At least once per week,0.02514,103,4286,0.02045,0.02983
1990,30-45 y.,At least once per month,0.13966,527,4286,0.12928,0.15004
1990,30-45 y.,Seldom,0.52639,2196,4286,0.51144,0.54134
1990,30-45 y.,Never,0.30625,1460,4286,0.29245,0.32005
1990,46-65 y.,At least once per week,0.00705,32,4228,0.00453,0.00958
1990,46-65 y.,At least once per month,0.05130,219,4228,0.04465,0.05795
1990,46-65 y.,Seldom,0.31506,1363,4228,0.30106,0.32906
1990,46-65 y.,Never,0.62236,2614,4228,0.60775,0.63698
1990,66 and older,Seldom,0.07811,123,1421,0.06416,0.09207
1990,66 and older,Never,0.89683,1298,1421,0.88100,0.91265
1992,17-29 y.,At least once per week,0.23698,810,3559,0.22301,0.25096
1992,17-29 y.,At least once per month,0.33035,1100,3559,0.31490,0.34581
1992,17-29 y.,Seldom,0.33173,1193,3559,0.31626,0.34720
1992,17-29 y.,Never,0.09736,456,3559,0.08762,0.10710
1992,30-45 y.,At least once per week,0.05115,169,4235,0.04451,0.05778
1992,30-45 y.,At least once per month,0.14701,511,4235,0.13635,0.15768
1992,30-45 y.,Seldom,0.53748,2256,4235,0.52246,0.55249
1992,30-45 y.,Never,0.25840,1299,4235,0.24521,0.27158
1992,46-65 y.,At least once per week,0.02153,81,3958,0.01700,0.02605
1992,46-65 y.,At least once per month,0.05982,211,3958,0.05243,0.06721
1992,46-65 y.,Seldom,0.36080,1386,3958,0.34584,0.37577
1992,46-65 y.,Never,0.53352,2280,3958,0.51798,0.54907
1992,66 and older,Seldom,0.09056,137,1375,0.07538,0.10573
1992,66 and older,Never,0.85134,1238,1375,0.83253,0.87015
1994,17-29 y.,At least once per week,0.26172,836,3323,0.24677,0.27667
1994,17-29 y.,At least once per month,0.32987,1029,3323,0.31388,0.34586
1994,17-29 y.,Seldom,0.31287,1077,3323,0.29710,0.32864
1994,17-29 y.,Never,0.08875,381,3323,0.07908,0.09843
1994,30-45 y.,At least once per week,0.04835,169,4125,0.04180,0.05490
1994,30-45 y.,At least once per month,0.15679,578,4125,0.14569,0.16789
1994,30-45 y.,Seldom,0.57119,2290,4125,0.55608,0.58629
1994,30-45 y.,Never,0.21863,1088,4125,0.20602,0.23125
1994,46-65 y.,At least once per week,0.03189,97,3836,0.02633,0.03745
1994,46-65 y.,At least once per month,0.06710,217,3836,0.05918,0.07501
1994,46-65 y.,Seldom,0.36744,1356,3836,0.35218,0.38270
1994,46-65 y.,Never,0.51452,2166,3836,0.49870,0.53034
1994,66 and older,Seldom,0.12441,190,1424,0.10726,0.14155
1994,66 and older,Never,0.82576,1234,1424,0.80605,0.84546
1995,17-29 y.,At least once per week,0.24654,792,3343,0.23192,0.26115
1995,17-29 y.,At least once per month,0.34864,1105,3343,0.33248,0.36480
1995,17-29 y.,Seldom,0.29576,1013,3343,0.28029,0.31123
1995,17-29 y.,Never,0.10558,433,3343,0.09517,0.11600
1995,30-45 y.,At least once per week,0.03090,112,4425,0.02580,0.03600
1995,30-45 y.,At least once per month,0.16875,650,4425,0.15772,0.17979
1995,30-45 y.,Seldom,0.51165,2249,4425,0.49692,0.52638
1995,30-45 y.,Never,0.28483,1414,4425,0.27153,0.29813
1995,46-65 y.,At least once per month,0.04463,147,3925,0.03817,0.05110
1995,46-65 y.,Seldom,0.33898,1271,3925,0.32417,0.35379
1995,46-65 y.,Never,0.60236,2507,3925,0.58704,0.61767
1995,66 and older,Seldom,0.08835,141,1484,0.07390,0.10279
1995,66 and older,Never,0.88068,1343,1484,0.86419,0.89718
1996,17-29 y.,At least once per week,0.27328,823,3153,0.25772,0.28883
1996,17-29 y.,At least once per month,0.35945,1095,3153,0.34269,0.37620
1996,17-29 y.,Seldom,0.28859,957,3153,0.27277,0.30441
1996,17-29 y.,Never,0.07561,278,3153,0.06638,0.08484
1996,30-45 y.,At least once per week,0.06268,216,4419,0.05553,0.06983
1996,30-45 y.,At least once per month,0.21315,869,4419,0.20107,0.22523
1996,30-45 y.,Seldom,0.52772,2361,4419,0.51300,0.54244
1996,30-45 y.,Never,0.19023,973,4419,0.17866,0.20180
1996,46-65 y.,At least once per week,0.02869,84,3883,0.02344,0.03394
1996,46-65 y.,At least once per month,0.09201,310,3883,0.08292,0.10110
1996,46-65 y.,Seldom,0.43499,1656,3883,0.41940,0.45059
1996,46-65 y.,Never,0.43659,1833,3883,0.42099,0.45219
1996,66 and older,At least once per month,0.03625,57,1512,0.02683,0.04567
1996,66 and older,Seldom,0.15266,224,1512,0.13452,0.17079
1996,66 and older,Never,0.78038,1231,1512,0.75950,0.80125
1997,17-29 y.,At least once per week,0.24859,727,3014,0.23316,0.26402
1997,17-29 y.,At least once per month,0.35846,1057,3014,0.34134,0.37559
1997,17-29 y.,Seldom,0.32288,989,3014,0.30619,0.33958
1997,17-29 y.,Never,0.06445,241,3014,0.05568,0.07321
1997,30-45 y.,At least once per week,0.06416,236,4357,0.05688,0.07143
1997,30-45 y.,At least once per month,0.21515,851,4357,0.20294,0.22735
1997,30-45 y.,Seldom,0.52644,2309,4357,0.51161,0.54126
1997,30-45 y.,Never,0.19131,961,4357,0.17963,0.20299
1997,46-65 y.,At least once per week,0.02799,93,3819,0.02276,0.03322
1997,46-65 y.,At least once per month,0.08204,271,3819,0.07334,0.09075
1997,46-65 y.,Seldom,0.40612,1523,3819,0.39054,0.42169
1997,46-65 y.,Never,0.47158,1932,3819,0.45575,0.48742
1997,66 and older,At least once per month,0.02224,37,1520,0.01482,0.02965
1997,66 and older,Seldom,0.14154,219,1520,0.12401,0.15907
1997,66 and older,Never,0.78084,1264,1520,0.76003,0.80164
1998,17-29 y.,At least once per week,0.21676,669,3157,0.20238,0.23113
1998,17-29 y.,At least once per month,0.40801,1234,3157,0.39086,0.42515
1998,17-29 y.,Seldom,0.29063,961,3157,0.27478,0.30647
1998,17-29 y.,Never,0.08153,293,3157,0.07198,0.09108
1998,30-45 y.,At least once per week,0.02389,117,4812,0.01957,0.02820
1998,30-45 y.,At least once per month,0.21032,904,4812,0.19881,0.22184
1998,30-45 y.,Seldom,0.54677,2611,4812,0.53270,0.56084
1998,30-45 y.,Never,0.21487,1180,4812,0.20326,0.22647
1998,46-65 y.,At least once per week,0.00906,32,4373,0.00625,0.01187
1998,46-65 y.,At least once per month,0.07661,272,4373,0.06873,0.08450
1998,46-65 y.,Seldom,0.39285,1686,4373,0.37838,0.40733
1998,46-65 y.,Never,0.51635,2383,4373,0.50154,0.53116
1998,66 and older,Seldom,0.12223,230,1801,0.10710,0.13737
1998,66 and older,Never,0.84249,1571,1801,0.82566,0.85932
1999,17-29 y.,At least once per week,0.25190,728,2964,0.23627,0.26753
1999,17-29 y.,At least once per month,0.37711,1109,2964,0.35966,0.39456
1999,17-29 y.,Seldom,0.30608,914,2964,0.28949,0.32268
1999,17-29 y.,Never,0.06082,213,2964,0.05221,0.06942
1999,30-45 y.,At least once per week,0.05285,236,4695,0.04645,0.05925
1999,30-45 y.,At least once per month,0.21886,994,4695,0.20703,0.23069
1999,30-45 y.,Seldom,0.56626,2649,4695,0.55209,0.58044
1999,30-45 y.,Never,0.15768,816,4695,0.14726,0.16811
1999,46-65 y.,At least once per week,0.02773,103,4164,0.02275,0.03272
1999,46-65 y.,At least once per month,0.09971,347,4164,0.09061,0.10881
1999,46-65 y.,Seldom,0.44960,1895,4164,0.43449,0.46471
1999,46-65 y.,Never,0.41656,1819,4164,0.40159,0.43154
1999,66 and older,At least once per month,0.02346,44,1746,0.01636,0.03056
1999,66 and older,Seldom,0.18116,338,1746,0.16309,0.19923
1999,66 and older,Never,0.76488,1364,1746,0.74498,0.78478
2001,17-29 y.,At least once per week,0.26351,1088,4080,0.24999,0.27703
2001,17-29 y.,At least once per month,0.37777,1579,4080,0.36289,0.39265
2001,17-29 y.,Seldom,0.27909,1117,4080,0.26533,0.29286
2001,17-29 y.,Never,0.07542,296,4080,0.06732,0.08352
2001,30-45 y.,At least once per week,0.05080,350,7293,0.04576,0.05584
2001,30-45 y.,At least once per month,0.22368,1547,7293,0.21411,0.23324
2001,30-45 y.,Seldom,0.54242,4040,7293,0.53099,0.55386
2001,30-45 y.,Never,0.17631,1356,7293,0.16757,0.18506
2001,46-65 y.,At least once per week,0.02851,191,7026,0.02462,0.03240
2001,46-65 y.,At least once per month,0.10324,709,7026,0.09612,0.11036
2001,46-65 y.,Seldom,0.42314,3002,7026,0.41159,0.43470
2001,46-65 y.,Never,0.43412,3124,7026,0.42253,0.44571
2001,66 and older,At least once per week,0.01465,44,3362,0.01059,0.01872
2001,66 and older,At least once per month,0.03254,113,3362,0.02654,0.03854
2001,66 and older,Seldom,0.15322,549,3362,0.14104,0.16540
2001,66 and older,Never,0.78483,2656,3362,0.77094,0.79872
2003,17-29 y.,At least once per week,0.18868,814,3990,0.17653,0.20082
2003,17-29 y.,At least once per month,0.40519,1674,3990,0.38995,0.42042
2003,17-29 y.,Seldom,0.30989,1194,3990,0.29554,0.32425
2003,17-29 y.,Never,0.09022,308,3990,0.08133,0.09911
2003,30-45 y.,At least once per week,0.02834,185,6918,0.02443,0.03225
2003,30-45 y.,At least once per month,0.20662,1393,6918,0.19707,0.21616
2003,30-45 y.,Seldom,0.53735,3842,6918,0.52560,0.54910
2003,30-45 y.,Never,0.22436,1498,6918,0.21453,0.23419
2003,46-65 y.,At least once per week,0.00994,68,7537,0.00770,0.01218
2003,46-65 y.,At least once per month,0.09337,756,7537,0.08680,0.09994
2003,46-65 y.,Seldom,0.41896,3389,7537,0.40783,0.43010
2003,46-65 y.,Never,0.47166,3324,7537,0.46038,0.48293
2003,66 and older,At least once per month,0.02048,84,3607,0.01586,0.02510
2003,66 and older,Seldom,0.14391,573,3607,0.13245,0.15537
2003,66 and older,Never,0.82283,2950,3607,0.81036,0.83529
2005,17-29 y.,At least once per week,0.21291,857,3816,0.19992,0.22590
2005,17-29 y.,At least once per month,0.40255,1573,3816,0.38699,0.41811
2005,17-29 y.,Seldom,0.32043,1182,3816,0.30562,0.33524
2005,17-29 y.,Never,0.06013,204,3816,0.05258,0.06767
2005,30-45 y.,At least once per week,0.04015,253,6077,0.03522,0.04509
2005,30-45 y.,At least once per month,0.20352,1221,6077,0.19340,0.21365
2005,30-45 y.,Seldom,0.57403,3561,6077,0.56160,0.58647
2005,30-45 y.,Never,0.17884,1042,6077,0.16920,0.18847
2005,46-65 y.,At least once per week,0.02571,187,6972,0.02200,0.02943
2005,46-65 y.,At least once per month,0.11308,847,6972,0.10565,0.12052
2005,46-65 y.,Seldom,0.48272,3520,6972,0.47099,0.49445
2005,46-65 y.,Never,0.37131,2418,6972,0.35997,0.38265
2005,66 and older,At least once per week,0.01560,53,3728,0.01162,0.01958
2005,66 and older,At least once per month,0.04390,175,3728,0.03732,0.05048
2005,66 and older,Seldom,0.19851,831,3728,0.18571,0.21132
2005,66 and older,Never,0.72672,2669,3728,0.71241,0.74103
2007,17-29 y.,At least once per week,0.16809,669,3388,0.15549,0.18068
2007,17-29 y.,At least once per month,0.36232,1384,3388,0.34613,0.37851
2007,17-29 y.,Seldom,0.31601,1116,3388,0.30035,0.33167
2007,17-29 y.,Never,0.06708,219,3388,0.05865,0.07550
2007,30-45 y.,At least once per week,0.04493,231,5696,0.03955,0.05031
2007,30-45 y.,At least once per month,0.19563,1123,5696,0.18532,0.20593
2007,30-45 y.,Seldom,0.58092,3372,5696,0.56811,0.59374
2007,30-45 y.,Never,0.17595,970,5696,0.16606,0.18584
2007,46-65 y.,At least once per week,0.02693,204,7022,0.02314,0.03071
2007,46-65 y.,At least once per month,0.11857,923,7022,0.11101,0.12614
2007,46-65 y.,Seldom,0.50447,3661,7022,0.49277,0.51616
2007,46-65 y.,Never,0.34250,2234,7022,0.33140,0.35360
2007,66 and older,At least once per week,0.02212,95,4295,0.01772,0.02652
2007,66 and older,At least once per month,0.04565,229,4295,0.03940,0.05189
2007,66 and older,Seldom,0.21403,1024,4295,0.20177,0.22630
2007,66 and older,Never,0.70131,2947,4295,0.68762,0.71500
2008,17-29 y.,At least once per week,0.13679,469,3145,0.12478,0.14880
2008,17-29 y.,At least once per month,0.39297,1303,3145,0.37589,0.41004
2008,17-29 y.,Seldom,0.31190,1094,3145,0.29570,0.32809
2008,17-29 y.,Never,0.08260,279,3145,0.07298,0.09222
2008,30-45 y.,At least once per week,0.02023,93,5158,0.01639,0.02407
2008,30-45 y.,At least once per month,0.17949,891,5158,0.16902,0.18996
2008,30-45 y.,Seldom,0.58359,3058,5158,0.57013,0.59704
2008,30-45 y.,Never,0.21346,1116,5158,0.20228,0.22464
2008,46-65 y.,At least once per week,0.00983,69,6683,0.00747,0.01220
2008,46-65 y.,At least once per month,0.10001,733,6683,0.09282,0.10721
2008,46-65 y.,Seldom,0.46355,3222,6683,0.45160,0.47551
2008,46-65 y.,Never,0.42446,2659,6683,0.41261,0.43631
2008,66 and older,At least once per month,0.02618,150,4255,0.02138,0.03097
2008,66 and older,Seldom,0.18652,891,4255,0.17482,0.19823
2008,66 and older,Never,0.77412,3214,4255,0.76156,0.78669
2009,17-29 y.,At least once per week,0.17369,511,2843,0.15976,0.18761
2009,17-29 y.,At least once per month,0.40449,1203,2843,0.38644,0.42253
2009,17-29 y.,Seldom,0.29554,960,2843,0.27876,0.31231
2009,17-29 y.,Never,0.05477,169,2843,0.04640,0.06313
2009,30-45 y.,At least once per week,0.03024,159,4662,0.02533,0.03516
2009,30-45 y.,At least once per month,0.21224,934,4662,0.20050,0.22398
2009,30-45 y.,Seldom,0.61612,2896,4662,0.60216,0.63008
2009,30-45 y.,Never,0.13895,673,4662,0.12902,0.14889
2009,46-65 y.,At least once per week,0.03076,202,6297,0.02650,0.03503
2009,46-65 y.,At least once per month,0.11396,789,6297,0.10612,0.12181
2009,46-65 y.,Seldom,0.53886,3486,6297,0.52655,0.55117
2009,46-65 y.,Never,0.31188,1820,6297,0.30043,0.32332
2009,66 and older,At least once per week,0.02485,103,4130,0.02010,0.02960
2009,66 and older,At least once per month,0.04571,248,4130,0.03934,0.05208
2009,66 and older,Seldom,0.25643,1141,4130,0.24311,0.26975
2009,66 and older,Never,0.65815,2638,4130,0.64368,0.67262
2011,17-29 y.,At least once per week,0.16519,635,4167,0.15391,0.17646
2011,17-29 y.,At least once per month,0.39368,1533,4167,0.37884,0.40851
2011,17-29 y.,Seldom,0.30858,1573,4167,0.29455,0.32261
2011,17-29 y.,Never,0.05829,426,4167,0.05118,0.06541
2011,30-45 y.,At least once per week,0.04056,330,9919,0.03668,0.04444
2011,30-45 y.,At least once per month,0.21615,1700,9919,0.20805,0.22426
2011,30-45 y.,Seldom,0.57916,5765,9919,0.56944,0.58888
2011,30-45 y.,Never,0.16133,2124,9919,0.15409,0.16857
2011,46-65 y.,At least once per week,0.02835,305,9097,0.02494,0.03176
2011,46-65 y.,At least once per month,0.13090,1283,9097,0.12397,0.13783
2011,46-65 y.,Seldom,0.51483,4771,9097,0.50456,0.52510
2011,46-65 y.,Never,0.32252,2738,9097,0.31292,0.33213
2011,66 and older,At least once per week,0.02191,105,5098,0.01789,0.02593
2011,66 and older,At least once per month,0.05828,346,5098,0.05185,0.06471
2011,66 and older,Seldom,0.25433,1432,5098,0.24237,0.26628
2011,66 and older,Never,0.64828,3215,5098,0.63517,0.66139
2013,17-29 y.,At least once per week,0.08659,366,3560,0.07735,0.09583
2013,17-29 y.,At least once per month,0.34213,1562,3560,0.32654,0.35771
2013,17-29 y.,Seldom,0.26255,1289,3560,0.24809,0.27700
2013,17-29 y.,Never,0.06031,343,3560,0.05249,0.06813
2013,30-45 y.,At least once per week,0.01975,101,7989,0.01670,0.02280
2013,30-45 y.,At least once per month,0.19749,1484,7989,0.18876,0.20622
2013,30-45 y.,Seldom,0.47428,4660,7989,0.46333,0.48523
2013,30-45 y.,Never,0.14243,1744,7989,0.13477,0.15010
2013,46-65 y.,At least once per week,0.01042,105,8972,0.00832,0.01252
2013,46-65 y.,At least once per month,0.12738,1303,8972,0.12048,0.13428
2013,46-65 y.,Seldom,0.48930,4753,8972,0.47895,0.49964
2013,46-65 y.,Never,0.31682,2811,8972,0.30719,0.32644
2013,66 and older,At least once per week,0.00621,31,4899,0.00401,0.00841
2013,66 and older,At least once per month,0.06158,347,4899,0.05485,0.06831
2013,66 and older,Seldom,0.25304,1357,4899,0.24087,0.26522
2013,66 and older,Never,0.65725,3164,4899,0.64396,0.67055
2015,17-29 y.,At least once per week,0.09386,453,4455,0.08530,0.10243
2015,17-29 y.,At least once per month,0.38783,1727,4455,0.37352,0.40214
2015,17-29 y.,Seldom,0.36947,1775,4455,0.35530,0.38365
2015,17-29 y.,Never,0.08090,500,4455,0.07289,0.08891
2015,30-45 y.,At least once per week,0.03894,221,8266,0.03477,0.04311
2015,30-45 y.,At least once per month,0.21655,1479,8266,0.20767,0.22543
2015,30-45 y.,Seldom,0.57065,4782,8266,0.55998,0.58132
2015,30-45 y.,Never,0.17253,1784,8266,0.16438,0.18068
2015,46-65 y.,At least once per week,0.02469,236,9123,0.02150,0.02787
2015,46-65 y.,At least once per month,0.14654,1357,9123,0.13928,0.15379
2015,46-65 y.,Seldom,0.53090,4922,9123,0.52066,0.54114
2015,46-65 y.,Never,0.29580,2608,9123,0.28644,0.30517
2015,66 and older,At least once per week,0.02138,92,4870,0.01732,0.02544
2015,66 and older,At least once per month,0.08466,432,4870,0.07684,0.09248
2015,66 and older,Seldom,0.29569,1576,4870,0.28287,0.30851
2015,66 and older,Never,0.58854,2770,4870,0.57471,0.60236
2017,17-29 y.,At least once per week,0.10468,537,5814,0.09681,0.11255
2017,17-29 y.,At least once per month,0.38834,1979,5814,0.37581,0.40087
2017,17-29 y.,Seldom,0.35252,1997,5814,0.34024,0.36481
2017,17-29 y.,Never,0.08549,1301,5814,0.07830,0.09268
2017,30-45 y.,At least once per week,0.03993,243,9116,0.03591,0.04395
2017,30-45 y.,At least once per month,0.26983,1813,9116,0.26071,0.27894
2017,30-45 y.,Seldom,0.52402,4277,9116,0.51377,0.53428
2017,30-45 y.,Never,0.16482,2783,9116,0.15720,0.17243
2017,46-65 y.,At least once per week,0.03046,307,10564,0.02718,0.03373
2017,46-65 y.,At least once per month,0.17387,1794,10564,0.16665,0.18110
2017,46-65 y.,Seldom,0.52940,5478,10564,0.51988,0.53891
2017,46-65 y.,Never,0.26433,2985,10564,0.25592,0.27274
2017,66 and older,At least once per week,0.02036,112,4973,0.01644,0.02429
2017,66 and older,At least once per month,0.10029,529,4973,0.09194,0.10864
2017,66 and older,Seldom,0.32279,1798,4973,0.30979,0.33579
2017,66 and older,Never,0.54677,2534,4973,0.53293,0.56060
2018,17-29 y.,At least once per month,0.00339,139,999,-0.00022,0.00700
2018,17-29 y.,Seldom,0.00519,267,999,0.00073,0.00965
2018,17-29 y.,Never,0.00924,593,999,0.00331,0.01518
2018,30-45 y.,At least once per week,0.00018,34,1561,-0.00049,0.00085
2018,30-45 y.,At least once per month,0.00105,111,1561,-0.00056,0.00266
2018,30-45 y.,Seldom,0.00176,274,1561,-0.00032,0.00384
2018,30-45 y.,Never,0.00767,1142,1561,0.00334,0.01200
2018,46-65 y.,Seldom,0.00038,97,511,-0.00131,0.00206
2018,46-65 y.,Never,0.00166,414,511,-0.00187,0.00519
2019,17-29 y.,At least once per week,0.05283,255,4756,0.04647,0.05919
2019,17-29 y.,At least once per month,0.38970,1687,4756,0.37584,0.40356
2019,17-29 y.,Seldom,0.37358,1800,4756,0.35983,0.38733
2019,17-29 y.,Never,0.10843,1014,4756,0.09959,0.11726
2019,30-45 y.,At least once per week,0.01966,130,7851,0.01659,0.02273
2019,30-45 y.,At least once per month,0.25080,1524,7851,0.24121,0.26039
2019,30-45 y.,Seldom,0.52999,3698,7851,0.51895,0.54103
2019,30-45 y.,Never,0.19804,2499,7851,0.18922,0.20686
2019,46-65 y.,At least once per week,0.01193,142,10988,0.00990,0.01396
2019,46-65 y.,At least once per month,0.16912,1979,10988,0.16211,0.17613
2019,46-65 y.,Seldom,0.51393,5670,10988,0.50459,0.52328
2019,46-65 y.,Never,0.30380,3197,10988,0.29520,0.31240
2019,66 and older,At least once per week,0.01164,66,5181,0.00872,0.01456
2019,66 and older,At least once per month,0.09063,541,5181,0.08281,0.09845
2019,66 and older,Seldom,0.31121,1832,5181,0.29860,0.32382
2019,66 and older,Never,0.58201,2742,5181,0.56858,0.59544
