year,age_gr,regtyp,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,66 and older,Rural regions,Seldom,0.09577,57,528,0.07064,0.12089
1990,66 and older,Rural regions,Never,0.87573,471,528,0.84756,0.90389
1992,17-29 y.,Urban regions,At least once per week,0.22441,500,2346,0.20753,0.24130
1992,17-29 y.,Urban regions,At least once per month,0.35630,767,2346,0.33691,0.37568
1992,17-29 y.,Urban regions,Seldom,0.31684,752,2346,0.29801,0.33567
1992,17-29 y.,Urban regions,Never,0.09911,327,2346,0.08701,0.11120
1992,17-29 y.,Rural regions,At least once per week,0.26274,305,1177,0.23759,0.28790
1992,17-29 y.,Rural regions,At least once per month,0.28070,324,1177,0.25502,0.30638
1992,17-29 y.,Rural regions,Seldom,0.36060,426,1177,0.33315,0.38804
1992,17-29 y.,Rural regions,Never,0.09272,122,1177,0.07614,0.10930
1992,30-45 y.,Urban regions,At least once per week,0.05334,120,2703,0.04486,0.06181
1992,30-45 y.,Urban regions,At least once per month,0.15963,363,2703,0.14582,0.17344
1992,30-45 y.,Urban regions,Seldom,0.52956,1389,2703,0.51074,0.54838
1992,30-45 y.,Urban regions,Never,0.25338,831,2703,0.23698,0.26978
1992,30-45 y.,Rural regions,At least once per week,0.04721,49,1482,0.03641,0.05801
1992,30-45 y.,Rural regions,At least once per month,0.11519,139,1482,0.09893,0.13145
1992,30-45 y.,Rural regions,Seldom,0.55820,839,1482,0.53290,0.58349
1992,30-45 y.,Rural regions,Never,0.26966,455,1482,0.24706,0.29227
1992,46-65 y.,Urban regions,At least once per week,0.02125,49,2605,0.01571,0.02679
1992,46-65 y.,Urban regions,At least once per month,0.06417,151,2605,0.05476,0.07358
1992,46-65 y.,Urban regions,Seldom,0.35095,862,2605,0.33262,0.36928
1992,46-65 y.,Urban regions,Never,0.53954,1543,2605,0.52040,0.55869
1992,46-65 y.,Rural regions,At least once per week,0.02242,32,1329,0.01446,0.03038
1992,46-65 y.,Rural regions,At least once per month,0.05140,60,1329,0.03952,0.06327
1992,46-65 y.,Rural regions,Seldom,0.37903,510,1329,0.35293,0.40512
1992,46-65 y.,Rural regions,Never,0.52196,727,1329,0.49509,0.54882
1992,66 and older,Urban regions,Seldom,0.09462,96,872,0.07519,0.11406
1992,66 and older,Urban regions,Never,0.83815,776,872,0.81369,0.86261
1992,66 and older,Rural regions,Seldom,0.08288,41,496,0.05859,0.10717
1992,66 and older,Rural regions,Never,0.87781,455,496,0.84896,0.90666
1994,17-29 y.,Urban regions,At least once per week,0.25068,538,2221,0.23265,0.26871
1994,17-29 y.,Urban regions,At least once per month,0.34756,708,2221,0.32775,0.36737
1994,17-29 y.,Urban regions,Seldom,0.30068,686,2221,0.28160,0.31976
1994,17-29 y.,Urban regions,Never,0.09326,289,2221,0.08116,0.10535
1994,17-29 y.,Rural regions,At least once per week,0.28566,298,1102,0.25897,0.31234
1994,17-29 y.,Rural regions,At least once per month,0.29154,321,1102,0.26469,0.31838
1994,17-29 y.,Rural regions,Seldom,0.33930,391,1102,0.31133,0.36726
1994,17-29 y.,Rural regions,Never,0.07900,92,1102,0.06307,0.09493
1994,30-45 y.,Urban regions,At least once per week,0.04677,117,2680,0.03877,0.05476
1994,30-45 y.,Urban regions,At least once per month,0.16403,398,2680,0.15001,0.17806
1994,30-45 y.,Urban regions,Seldom,0.57245,1464,2680,0.55372,0.59119
1994,30-45 y.,Urban regions,Never,0.21181,701,2680,0.19634,0.22728
1994,30-45 y.,Rural regions,At least once per week,0.05207,52,1445,0.04061,0.06353
1994,30-45 y.,Rural regions,At least once per month,0.13980,180,1445,0.12192,0.15769
1994,30-45 y.,Rural regions,Seldom,0.56822,826,1445,0.54267,0.59377
1994,30-45 y.,Rural regions,Never,0.23463,387,1445,0.21277,0.25648
1994,46-65 y.,Urban regions,At least once per week,0.03354,66,2529,0.02652,0.04056
1994,46-65 y.,Urban regions,At least once per month,0.07340,160,2529,0.06323,0.08356
1994,46-65 y.,Urban regions,Seldom,0.37092,860,2529,0.35209,0.38975
1994,46-65 y.,Urban regions,Never,0.50467,1443,2529,0.48518,0.52416
1994,46-65 y.,Rural regions,At least once per week,0.02831,31,1307,0.01931,0.03730
1994,46-65 y.,Rural regions,At least once per month,0.05340,57,1307,0.04121,0.06560
1994,46-65 y.,Rural regions,Seldom,0.35989,496,1307,0.33386,0.38592
1994,46-65 y.,Rural regions,Never,0.53592,723,1307,0.50887,0.56297
1994,66 and older,Urban regions,Seldom,0.12160,124,927,0.10055,0.14265
1994,66 and older,Urban regions,Never,0.82853,803,927,0.80426,0.85281
1994,66 and older,Rural regions,Seldom,0.13039,66,497,0.10076,0.16003
1994,66 and older,Rural regions,Never,0.81983,431,497,0.78601,0.85366
1995,17-29 y.,Urban regions,At least once per week,0.24061,503,2221,0.22283,0.25840
1995,17-29 y.,Urban regions,At least once per month,0.35503,751,2221,0.33512,0.37494
1995,17-29 y.,Urban regions,Seldom,0.28737,646,2221,0.26855,0.30620
1995,17-29 y.,Urban regions,Never,0.11261,321,2221,0.09946,0.12576
1995,17-29 y.,Rural regions,At least once per week,0.25912,289,1122,0.23347,0.28476
1995,17-29 y.,Rural regions,At least once per month,0.33507,354,1122,0.30744,0.36270
1995,17-29 y.,Rural regions,Seldom,0.31357,367,1122,0.28641,0.34073
1995,17-29 y.,Rural regions,Never,0.09067,112,1122,0.07386,0.10748
1995,30-45 y.,Urban regions,At least once per week,0.03284,81,2871,0.02632,0.03936
1995,30-45 y.,Urban regions,At least once per month,0.18168,455,2871,0.16757,0.19578
1995,30-45 y.,Urban regions,Seldom,0.50359,1406,2871,0.48530,0.52188
1995,30-45 y.,Urban regions,Never,0.27810,929,2871,0.26170,0.29449
1995,30-45 y.,Rural regions,At least once per week,0.02654,31,1554,0.01854,0.03453
1995,30-45 y.,Rural regions,At least once per month,0.13963,195,1554,0.12240,0.15687
1995,30-45 y.,Rural regions,Seldom,0.52981,843,1554,0.50498,0.55463
1995,30-45 y.,Rural regions,Never,0.30001,485,1554,0.27722,0.32280
1995,46-65 y.,Urban regions,At least once per month,0.05287,113,2570,0.04422,0.06152
1995,46-65 y.,Urban regions,Seldom,0.34840,817,2570,0.32997,0.36682
1995,46-65 y.,Urban regions,Never,0.58413,1640,2570,0.56507,0.60319
1995,46-65 y.,Rural regions,At least once per month,0.02742,34,1355,0.01872,0.03612
1995,46-65 y.,Rural regions,Seldom,0.31930,454,1355,0.29447,0.34413
1995,46-65 y.,Rural regions,Never,0.64046,867,1355,0.61490,0.66602
1995,66 and older,Urban regions,Seldom,0.08544,91,981,0.06794,0.10294
1995,66 and older,Urban regions,Never,0.88229,890,981,0.86212,0.90247
1995,66 and older,Rural regions,Seldom,0.09474,50,503,0.06912,0.12035
1995,66 and older,Rural regions,Never,0.87716,453,503,0.84844,0.90588
1996,17-29 y.,Urban regions,At least once per week,0.26268,505,2064,0.24369,0.28167
1996,17-29 y.,Urban regions,At least once per month,0.37958,745,2064,0.35864,0.40052
1996,17-29 y.,Urban regions,Seldom,0.27270,610,2064,0.25349,0.29192
1996,17-29 y.,Urban regions,Never,0.08262,204,2064,0.07074,0.09450
1996,17-29 y.,Rural regions,At least once per week,0.29534,318,1089,0.26823,0.32245
1996,17-29 y.,Rural regions,At least once per month,0.31752,350,1089,0.28986,0.34518
1996,17-29 y.,Rural regions,Seldom,0.32168,347,1089,0.29392,0.34944
1996,17-29 y.,Rural regions,Never,0.06102,74,1089,0.04679,0.07524
1996,30-45 y.,Urban regions,At least once per week,0.06661,152,2893,0.05753,0.07570
1996,30-45 y.,Urban regions,At least once per month,0.22761,627,2893,0.21233,0.24289
1996,30-45 y.,Urban regions,Seldom,0.50918,1439,2893,0.49096,0.52740
1996,30-45 y.,Urban regions,Never,0.19314,675,2893,0.17876,0.20753
1996,30-45 y.,Rural regions,At least once per week,0.05324,64,1526,0.04197,0.06450
1996,30-45 y.,Rural regions,At least once per month,0.17841,242,1526,0.15919,0.19762
1996,30-45 y.,Rural regions,Seldom,0.57229,922,1526,0.54746,0.59712
1996,30-45 y.,Rural regions,Never,0.18322,298,1526,0.16381,0.20264
1996,46-65 y.,Urban regions,At least once per week,0.03149,55,2509,0.02465,0.03832
1996,46-65 y.,Urban regions,At least once per month,0.09174,198,2509,0.08044,0.10304
1996,46-65 y.,Urban regions,Seldom,0.42885,1014,2509,0.40949,0.44822
1996,46-65 y.,Urban regions,Never,0.44060,1242,2509,0.42117,0.46003
1996,46-65 y.,Rural regions,At least once per month,0.09258,112,1345,0.07708,0.10807
1996,46-65 y.,Rural regions,Seldom,0.44787,642,1345,0.42129,0.47446
1996,46-65 y.,Rural regions,Never,0.42818,591,1345,0.40173,0.45464
1996,66 and older,Urban regions,At least once per month,0.02640,31,1002,0.01647,0.03633
1996,66 and older,Urban regions,Seldom,0.16903,154,1002,0.14581,0.19224
1996,66 and older,Urban regions,Never,0.76944,817,1002,0.74335,0.79553
1996,66 and older,Rural regions,Seldom,0.11557,70,484,0.08706,0.14408
1996,66 and older,Rural regions,Never,0.80515,414,484,0.76983,0.84047
1997,17-29 y.,Urban regions,At least once per week,0.23583,440,1961,0.21704,0.25462
1997,17-29 y.,Urban regions,At least once per month,0.36320,700,1961,0.34191,0.38449
1997,17-29 y.,Urban regions,Seldom,0.32404,647,1961,0.30332,0.34476
1997,17-29 y.,Urban regions,Never,0.06995,174,1961,0.05866,0.08124
1997,17-29 y.,Rural regions,At least once per week,0.27647,287,1052,0.24943,0.30351
1997,17-29 y.,Rural regions,At least once per month,0.34927,357,1052,0.32045,0.37810
1997,17-29 y.,Rural regions,Seldom,0.31868,341,1052,0.29050,0.34685
1997,17-29 y.,Rural regions,Never,0.05286,67,1052,0.03933,0.06639
1997,30-45 y.,Urban regions,At least once per week,0.06193,160,2866,0.05310,0.07075
1997,30-45 y.,Urban regions,At least once per month,0.23547,608,2866,0.21994,0.25101
1997,30-45 y.,Urban regions,Seldom,0.51020,1452,2866,0.49189,0.52851
1997,30-45 y.,Urban regions,Never,0.18949,646,2866,0.17514,0.20384
1997,30-45 y.,Rural regions,At least once per week,0.06945,76,1491,0.05654,0.08235
1997,30-45 y.,Rural regions,At least once per month,0.16693,243,1491,0.14800,0.18587
1997,30-45 y.,Rural regions,Seldom,0.56495,857,1491,0.53978,0.59012
1997,30-45 y.,Rural regions,Never,0.19563,315,1491,0.17548,0.21577
1997,46-65 y.,Urban regions,At least once per week,0.02609,54,2453,0.01978,0.03240
1997,46-65 y.,Urban regions,At least once per month,0.08853,185,2453,0.07729,0.09978
1997,46-65 y.,Urban regions,Seldom,0.40025,924,2453,0.38086,0.41964
1997,46-65 y.,Urban regions,Never,0.47190,1290,2453,0.45214,0.49166
1997,46-65 y.,Rural regions,At least once per week,0.03198,39,1366,0.02265,0.04132
1997,46-65 y.,Rural regions,At least once per month,0.06837,86,1366,0.05498,0.08176
1997,46-65 y.,Rural regions,Seldom,0.41847,599,1366,0.39230,0.44464
1997,46-65 y.,Rural regions,Never,0.47092,642,1366,0.44444,0.49740
1997,66 and older,Urban regions,Seldom,0.15002,151,992,0.12778,0.17225
1997,66 and older,Urban regions,Never,0.77366,841,992,0.74761,0.79972
1997,66 and older,Rural regions,Seldom,0.12246,68,491,0.09343,0.15148
1997,66 and older,Rural regions,Never,0.79700,423,491,0.76138,0.83261
1998,17-29 y.,Urban regions,At least once per week,0.20608,401,2052,0.18858,0.22359
1998,17-29 y.,Urban regions,At least once per month,0.41803,823,2052,0.39669,0.43938
1998,17-29 y.,Urban regions,Seldom,0.28023,606,2052,0.26079,0.29967
1998,17-29 y.,Urban regions,Never,0.09284,222,2052,0.08028,0.10540
1998,17-29 y.,Rural regions,At least once per week,0.23993,268,1105,0.21474,0.26512
1998,17-29 y.,Rural regions,At least once per month,0.38625,411,1105,0.35753,0.41497
1998,17-29 y.,Rural regions,Seldom,0.31319,355,1105,0.28584,0.34055
1998,17-29 y.,Rural regions,Never,0.05698,71,1105,0.04331,0.07066
1998,30-45 y.,Urban regions,At least once per week,0.02749,90,3161,0.02179,0.03319
1998,30-45 y.,Urban regions,At least once per month,0.23124,651,3161,0.21654,0.24594
1998,30-45 y.,Urban regions,Seldom,0.53539,1661,3161,0.51800,0.55278
1998,30-45 y.,Urban regions,Never,0.20213,759,3161,0.18813,0.21613
1998,30-45 y.,Rural regions,At least once per month,0.16245,253,1624,0.14450,0.18040
1998,30-45 y.,Rural regions,Seldom,0.57282,950,1624,0.54875,0.59688
1998,30-45 y.,Rural regions,Never,0.24401,421,1624,0.22312,0.26491
1998,46-65 y.,Urban regions,At least once per month,0.08987,200,2768,0.07921,0.10052
1998,46-65 y.,Urban regions,Seldom,0.39362,1037,2768,0.37541,0.41182
1998,46-65 y.,Urban regions,Never,0.50056,1531,2768,0.48193,0.51919
1998,46-65 y.,Rural regions,At least once per month,0.04866,72,1573,0.03803,0.05930
1998,46-65 y.,Rural regions,Seldom,0.39124,649,1573,0.36712,0.41537
1998,46-65 y.,Rural regions,Never,0.54967,852,1573,0.52507,0.57426
1998,66 and older,Urban regions,Seldom,0.13092,164,1196,0.11180,0.15005
1998,66 and older,Urban regions,Never,0.83090,1032,1196,0.80964,0.85215
1998,66 and older,Rural regions,Seldom,0.10289,66,605,0.07866,0.12712
1998,66 and older,Rural regions,Never,0.86829,539,605,0.84132,0.89526
1999,17-29 y.,Urban regions,At least once per week,0.22949,436,1919,0.21067,0.24831
1999,17-29 y.,Urban regions,At least once per month,0.38833,748,1919,0.36652,0.41014
1999,17-29 y.,Urban regions,Seldom,0.30813,576,1919,0.28746,0.32879
1999,17-29 y.,Urban regions,Never,0.06941,159,1919,0.05804,0.08079
1999,17-29 y.,Rural regions,At least once per week,0.30213,292,1045,0.27428,0.32998
1999,17-29 y.,Rural regions,At least once per month,0.35196,361,1045,0.32299,0.38093
1999,17-29 y.,Rural regions,Seldom,0.30150,338,1045,0.27367,0.32934
1999,17-29 y.,Rural regions,Never,0.04155,54,1045,0.02945,0.05366
1999,30-45 y.,Urban regions,At least once per week,0.05612,171,3079,0.04799,0.06425
1999,30-45 y.,Urban regions,At least once per month,0.23342,692,3079,0.21848,0.24837
1999,30-45 y.,Urban regions,Seldom,0.55102,1669,3079,0.53345,0.56859
1999,30-45 y.,Urban regions,Never,0.15447,547,3079,0.14170,0.16724
1999,30-45 y.,Rural regions,At least once per week,0.04543,65,1616,0.03527,0.05558
1999,30-45 y.,Rural regions,At least once per month,0.18577,302,1616,0.16680,0.20473
1999,30-45 y.,Rural regions,Seldom,0.60090,980,1616,0.57702,0.62479
1999,30-45 y.,Rural regions,Never,0.16498,269,1616,0.14688,0.18308
1999,46-65 y.,Urban regions,At least once per week,0.02456,64,2662,0.01868,0.03044
1999,46-65 y.,Urban regions,At least once per month,0.11065,244,2662,0.09873,0.12257
1999,46-65 y.,Urban regions,Seldom,0.44337,1150,2662,0.42449,0.46224
1999,46-65 y.,Urban regions,Never,0.41511,1204,2662,0.39639,0.43383
1999,46-65 y.,Rural regions,At least once per week,0.03463,39,1502,0.02538,0.04388
1999,46-65 y.,Rural regions,At least once per month,0.07593,103,1502,0.06253,0.08933
1999,46-65 y.,Rural regions,Seldom,0.46317,745,1502,0.43794,0.48839
1999,46-65 y.,Rural regions,Never,0.41973,615,1502,0.39476,0.44469
1999,66 and older,Urban regions,Seldom,0.19407,239,1121,0.17091,0.21723
1999,66 and older,Urban regions,Never,0.75251,882,1121,0.72723,0.77778
1999,66 and older,Rural regions,Seldom,0.15289,99,581,0.12360,0.18218
1999,66 and older,Rural regions,Never,0.79197,482,581,0.75894,0.82501
2001,17-29 y.,Urban regions,At least once per week,0.25004,658,2604,0.23340,0.26667
2001,17-29 y.,Urban regions,At least once per month,0.38593,1010,2604,0.36722,0.40463
2001,17-29 y.,Urban regions,Seldom,0.27932,725,2604,0.26208,0.29655
2001,17-29 y.,Urban regions,Never,0.08063,211,2604,0.07017,0.09109
2001,17-29 y.,Rural regions,At least once per week,0.29067,430,1476,0.26750,0.31384
2001,17-29 y.,Rural regions,At least once per month,0.36133,569,1476,0.33681,0.38584
2001,17-29 y.,Rural regions,Seldom,0.27865,392,1476,0.25577,0.30153
2001,17-29 y.,Rural regions,Never,0.06491,85,1476,0.05233,0.07748
2001,30-45 y.,Urban regions,At least once per week,0.05147,237,4828,0.04524,0.05770
2001,30-45 y.,Urban regions,At least once per month,0.23151,1073,4828,0.21961,0.24340
2001,30-45 y.,Urban regions,Seldom,0.54146,2621,4828,0.52740,0.55551
2001,30-45 y.,Urban regions,Never,0.16913,897,4828,0.15855,0.17970
2001,30-45 y.,Rural regions,At least once per week,0.04930,113,2465,0.04076,0.05785
2001,30-45 y.,Rural regions,At least once per month,0.20609,474,2465,0.19011,0.22206
2001,30-45 y.,Rural regions,Seldom,0.54459,1419,2465,0.52493,0.56425
2001,30-45 y.,Rural regions,Never,0.19247,459,2465,0.17690,0.20803
2001,46-65 y.,Urban regions,At least once per week,0.03043,136,4583,0.02546,0.03541
2001,46-65 y.,Urban regions,At least once per month,0.10997,497,4583,0.10091,0.11903
2001,46-65 y.,Urban regions,Seldom,0.42574,1947,4583,0.41142,0.44006
2001,46-65 y.,Urban regions,Never,0.42250,2003,4583,0.40820,0.43680
2001,46-65 y.,Rural regions,At least once per week,0.02430,55,2443,0.01819,0.03041
2001,46-65 y.,Rural regions,At least once per month,0.08855,212,2443,0.07728,0.09981
2001,46-65 y.,Rural regions,Seldom,0.41748,1055,2443,0.39792,0.43704
2001,46-65 y.,Rural regions,Never,0.45951,1121,2443,0.43974,0.47927
2001,66 and older,Urban regions,At least once per week,0.01536,32,2182,0.01020,0.02052
2001,66 and older,Urban regions,At least once per month,0.03473,80,2182,0.02704,0.04241
2001,66 and older,Urban regions,Seldom,0.15999,365,2182,0.14460,0.17537
2001,66 and older,Urban regions,Never,0.77395,1705,2182,0.75640,0.79151
2001,66 and older,Rural regions,At least once per month,0.02811,33,1168,0.01862,0.03759
2001,66 and older,Rural regions,Seldom,0.13950,184,1168,0.11963,0.15938
2001,66 and older,Rural regions,Never,0.80687,951,1168,0.78422,0.82952
2003,17-29 y.,Urban regions,At least once per week,0.17975,506,2603,0.16500,0.19451
2003,17-29 y.,Urban regions,At least once per month,0.41146,1129,2603,0.39255,0.43037
2003,17-29 y.,Urban regions,Seldom,0.30093,746,2603,0.28331,0.31855
2003,17-29 y.,Urban regions,Never,0.09971,222,2603,0.08820,0.11123
2003,17-29 y.,Rural regions,At least once per week,0.20764,308,1387,0.18629,0.22900
2003,17-29 y.,Rural regions,At least once per month,0.39186,545,1387,0.36616,0.41756
2003,17-29 y.,Rural regions,Seldom,0.32894,448,1387,0.30421,0.35368
2003,17-29 y.,Rural regions,Never,0.07006,86,1387,0.05662,0.08349
2003,30-45 y.,Urban regions,At least once per week,0.03040,130,4663,0.02547,0.03532
2003,30-45 y.,Urban regions,At least once per month,0.21473,1000,4663,0.20294,0.22651
2003,30-45 y.,Urban regions,Seldom,0.52978,2500,4663,0.51545,0.54411
2003,30-45 y.,Urban regions,Never,0.22352,1033,4663,0.21156,0.23548
2003,30-45 y.,Rural regions,At least once per week,0.02381,55,2255,0.01752,0.03011
2003,30-45 y.,Rural regions,At least once per month,0.18874,393,2255,0.17258,0.20489
2003,30-45 y.,Rural regions,Seldom,0.55403,1342,2255,0.53351,0.57455
2003,30-45 y.,Rural regions,Never,0.22620,465,2255,0.20893,0.24348
2003,46-65 y.,Urban regions,At least once per week,0.01163,55,5022,0.00866,0.01459
2003,46-65 y.,Urban regions,At least once per month,0.10038,559,5022,0.09207,0.10869
2003,46-65 y.,Urban regions,Seldom,0.42385,2248,5022,0.41018,0.43751
