,Unnamed: 0,year,age_gr,sampreg,plb0021,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
89,89,1994,30-45 y.,West,No,0.95067,2622,12765,0.92347,0.97651
90,90,1994,30-45 y.,East,Yes,0.17316,219,12765,0.16187,0.18598
91,91,1994,30-45 y.,East,No,0.82684,1121,12765,0.79893,0.852
92,92,1994,46-65 y.,West,Yes,0.06929,192,12765,0.06235,0.07693
93,93,1994,46-65 y.,West,No,0.93071,2490,12765,0.90887,0.95335
94,94,1994,46-65 y.,East,Yes,0.20222,230,12765,0.18952,0.216
95,95,1994,46-65 y.,East,No,0.79778,946,12765,0.77277,0.82368
96,96,1994,66 and older,West,No,1.0,1084,12765,0.97165,1.02662
97,97,1994,66 and older,East,No,1.0,382,12765,0.96202,1.04039
98,98,1995,17-29 y.,West,Yes,0.06403,167,13122,0.05744,0.07394
99,99,1995,17-29 y.,West,No,0.93597,2328,13122,0.90688,0.9655
100,100,1995,17-29 y.,East,Yes,0.12073,88,13122,0.10573,0.13809
101,101,1995,17-29 y.,East,No,0.87927,730,13122,0.8358,0.92336
102,102,1995,30-45 y.,West,Yes,0.05928,204,13122,0.0529,0.066
103,103,1995,30-45 y.,West,No,0.94072,2937,13122,0.91341,0.96469
104,104,1995,30-45 y.,East,Yes,0.13533,169,13122,0.12325,0.14647
105,105,1995,30-45 y.,East,No,0.86467,1107,13122,0.82839,0.8952
106,106,1995,46-65 y.,West,Yes,0.08014,236,13122,0.07024,0.08933
107,107,1995,46-65 y.,West,No,0.91986,2530,13122,0.89532,0.94964
108,108,1995,46-65 y.,East,Yes,0.18263,200,13122,0.17036,0.19645
109,109,1995,46-65 y.,East,No,0.81737,951,13122,0.79141,0.84346
110,110,1995,66 and older,West,No,1.0,1083,13122,0.97305,1.0258
111,111,1995,66 and older,East,No,1.0,392,13122,0.959,1.03882
112,112,1996,17-29 y.,West,Yes,0.07186,170,12747,0.06185,0.08243
113,113,1996,17-29 y.,West,No,0.92814,2111,12747,0.89658,0.9607
114,114,1996,17-29 y.,East,Yes,0.12032,85,12747,0.10507,0.13647
115,115,1996,17-29 y.,East,No,0.87968,721,12747,0.84341,0.92651
116,116,1996,30-45 y.,West,Yes,0.05008,169,12747,0.0442,0.05584
117,117,1996,30-45 y.,West,No,0.94992,2954,12747,0.92252,0.9775
118,118,1996,30-45 y.,East,Yes,0.15423,178,12747,0.14133,0.16953
119,119,1996,30-45 y.,East,No,0.84577,1052,12747,0.81504,0.87922
120,120,1996,46-65 y.,West,Yes,0.08908,242,12747,0.07878,0.09987
121,121,1996,46-65 y.,West,No,0.91092,2429,12747,0.88523,0.93473
122,122,1996,46-65 y.,East,Yes,0.17421,204,12747,0.15951,0.18834
123,123,1996,46-65 y.,East,No,0.82579,935,12747,0.80263,0.85613
124,124,1996,66 and older,West,No,1.0,1100,12747,0.97292,1.02921
125,125,1996,66 and older,East,No,1.0,397,12747,0.96382,1.04761
126,126,1997,17-29 y.,West,Yes,0.07247,163,12825,0.06421,0.08109
127,127,1997,17-29 y.,West,No,0.92753,2032,12825,0.89468,0.95905
128,128,1997,17-29 y.,East,Yes,0.12598,88,12825,0.10934,0.14224
129,129,1997,17-29 y.,East,No,0.87402,745,12825,0.82325,0.91693
130,130,1997,30-45 y.,West,Yes,0.06469,202,12825,0.05702,0.07264
131,131,1997,30-45 y.,West,No,0.93531,2975,12825,0.91177,0.96505
132,132,1997,30-45 y.,East,Yes,0.13866,160,12825,0.12449,0.15268
133,133,1997,30-45 y.,East,No,0.86134,1029,12825,0.83099,0.89958
134,134,1997,46-65 y.,West,Yes,0.0872,260,12825,0.07789,0.09805
135,135,1997,46-65 y.,West,No,0.9128,2415,12825,0.88774,0.93763
136,136,1997,46-65 y.,East,Yes,0.18931,209,12825,0.17454,0.2047
137,137,1997,46-65 y.,East,No,0.81069,967,12825,0.7793,0.84148
138,138,1997,66 and older,West,No,1.0,1145,12825,0.97182,1.02897
139,139,1997,66 and older,East,No,1.0,435,12825,0.95832,1.03997
140,140,1998,17-29 y.,West,Yes,0.05943,150,14103,0.05383,0.06491
141,141,1998,17-29 y.,West,No,0.94057,2131,14103,0.91194,0.96715
142,142,1998,17-29 y.,East,Yes,0.12642,102,14103,0.11092,0.14986
143,143,1998,17-29 y.,East,No,0.87358,762,14103,0.83259,0.91602
144,144,1998,30-45 y.,West,Yes,0.05601,194,14103,0.04984,0.06379
145,145,1998,30-45 y.,West,No,0.94399,3353,14103,0.92395,0.96775
146,146,1998,30-45 y.,East,Yes,0.16707,197,14103,0.15608,0.18309
147,147,1998,30-45 y.,East,No,0.83293,1030,14103,0.79863,0.86044
148,148,1998,46-65 y.,West,Yes,0.07794,257,14103,0.07043,0.08536
149,149,1998,46-65 y.,West,No,0.92206,2823,14103,0.90044,0.9426
150,150,1998,46-65 y.,East,Yes,0.18991,240,14103,0.17504,0.20421
151,151,1998,46-65 y.,East,No,0.81009,1019,14103,0.78326,0.83608
152,152,1998,66 and older,West,No,1.0,1370,14103,0.96846,1.02682
153,153,1998,66 and older,East,No,1.0,475,14103,0.96075,1.03637
154,154,1999,17-29 y.,West,Yes,0.05948,123,13615,0.0524,0.06812
155,155,1999,17-29 y.,West,No,0.94052,2009,13615,0.90899,0.97138
156,156,1999,17-29 y.,East,Yes,0.1167,89,13615,0.10223,0.13469
157,157,1999,17-29 y.,East,No,0.8833,739,13615,0.8344,0.9331
158,158,1999,30-45 y.,West,Yes,0.04875,157,13615,0.04229,0.05472
159,159,1999,30-45 y.,West,No,0.95125,3322,13615,0.92942,0.97434
160,160,1999,30-45 y.,East,Yes,0.13451,156,13615,0.12083,0.15142
161,161,1999,30-45 y.,East,No,0.86549,1057,13615,0.82503,0.89769
162,162,1999,46-65 y.,West,Yes,0.06975,229,13615,0.06277,0.07604
163,163,1999,46-65 y.,West,No,0.93025,2711,13615,0.90897,0.95169
164,164,1999,46-65 y.,East,Yes,0.16207,198,13615,0.14614,0.17626
165,165,1999,46-65 y.,East,No,0.83793,1026,13615,0.80687,0.87423
166,166,1999,66 and older,West,No,1.0,1315,13615,0.97409,1.02877
167,167,1999,66 and older,East,No,1.0,484,13615,0.96099,1.04281
168,168,2000,17-29 y.,West,Yes,0.04229,143,24106,0.03783,0.0474
169,169,2000,17-29 y.,West,No,0.95771,3235,24106,0.93752,0.97777
170,170,2000,17-29 y.,East,Yes,0.10635,114,24106,0.09333,0.12279
171,171,2000,17-29 y.,East,No,0.89365,1085,24106,0.86073,0.92379
172,172,2000,30-45 y.,West,Yes,0.04036,276,24106,0.03741,0.04453
173,173,2000,30-45 y.,West,No,0.95964,6069,24106,0.94497,0.97541
174,174,2000,30-45 y.,East,Yes,0.15724,282,24106,0.14777,0.16732
175,175,2000,30-45 y.,East,No,0.84276,1540,24106,0.82156,0.86617
176,176,2000,46-65 y.,West,Yes,0.05798,369,24106,0.05484,0.061
177,177,2000,46-65 y.,West,No,0.94202,5446,24106,0.92989,0.9553
178,178,2000,46-65 y.,East,Yes,0.15433,316,24106,0.14673,0.16419
179,179,2000,46-65 y.,East,No,0.84567,1635,24106,0.82376,0.86701
180,180,2000,66 and older,West,No,1.0,2720,24106,0.98094,1.01833
181,181,2000,66 and older,East,No,1.0,876,24106,0.97267,1.02411
182,182,2001,17-29 y.,West,Yes,0.05053,146,21916,0.04578,0.05662
183,183,2001,17-29 y.,West,No,0.94947,2848,21916,0.93213,0.97251
184,184,2001,17-29 y.,East,Yes,0.10656,111,21916,0.09372,0.11822
185,185,2001,17-29 y.,East,No,0.89344,994,21916,0.85535,0.93079
186,186,2001,30-45 y.,West,Yes,0.04609,255,21916,0.04263,0.0506
187,187,2001,30-45 y.,West,No,0.95391,5427,21916,0.93539,0.97243
188,188,2001,30-45 y.,East,Yes,0.1594,252,21916,0.14752,0.17166
189,189,2001,30-45 y.,East,No,0.8406,1395,21916,0.81606,0.86608
190,190,2001,46-65 y.,West,Yes,0.06709,333,21916,0.06294,0.07083
191,191,2001,46-65 y.,West,No,0.93291,4918,21916,0.91847,0.94902
192,192,2001,46-65 y.,East,Yes,0.15818,300,21916,0.14948,0.16729
193,193,2001,46-65 y.,East,No,0.84182,1543,21916,0.81937,0.86959
194,194,2001,66 and older,West,No,1.0,2555,21916,0.98239,1.01758
195,195,2001,66 and older,East,No,1.0,839,21916,0.97144,1.03187
196,196,2002,17-29 y.,West,Yes,0.06734,159,23023,0.05965,0.07532
197,197,2002,17-29 y.,West,No,0.93266,2906,23023,0.90327,0.95963
198,198,2002,17-29 y.,East,Yes,0.1141,114,23023,0.09926,0.13012
199,199,2002,17-29 y.,East,No,0.8859,962,23023,0.84096,0.9412
200,200,2002,30-45 y.,West,Yes,0.05477,275,23023,0.05059,0.05902
201,201,2002,30-45 y.,West,No,0.94523,5581,23023,0.9249,0.96396
202,202,2002,30-45 y.,East,Yes,0.17643,244,23023,0.1624,0.18975
203,203,2002,30-45 y.,East,No,0.82357,1340,23023,0.7932,0.85561
204,204,2002,46-65 y.,West,Yes,0.06913,328,23023,0.06436,0.07326
205,205,2002,46-65 y.,West,No,0.93087,5645,23023,0.91275,0.95005
206,206,2002,46-65 y.,East,Yes,0.18269,300,23023,0.17159,0.19489
207,207,2002,46-65 y.,East,No,0.81731,1581,23023,0.78825,0.84735
208,208,2002,66 and older,West,No,1.0,2701,23023,0.97733,1.02181
209,209,2002,66 and older,East,No,1.0,887,23023,0.97336,1.02743
210,210,2003,17-29 y.,West,Yes,0.07327,169,22154,0.06506,0.08156
211,211,2003,17-29 y.,West,No,0.92673,2767,22154,0.89743,0.95753
212,212,2003,17-29 y.,East,Yes,0.14048,137,22154,0.11788,0.1632
213,213,2003,17-29 y.,East,No,0.85952,933,22154,0.8073,0.90147
214,214,2003,30-45 y.,West,Yes,0.07024,324,22154,0.06435,0.07537
215,215,2003,30-45 y.,West,No,0.92976,5125,22154,0.9068,0.95037
216,216,2003,30-45 y.,East,Yes,0.19993,269,22154,0.18439,0.21535
217,217,2003,30-45 y.,East,No,0.80007,1219,22154,0.77241,0.83837
218,218,2003,46-65 y.,West,Yes,0.07356,337,22154,0.06832,0.07848
219,219,2003,46-65 y.,West,No,0.92644,5357,22154,0.90967,0.94527
220,220,2003,46-65 y.,East,Yes,0.17561,290,22154,0.16256,0.18944
221,221,2003,46-65 y.,East,No,0.82439,1587,22154,0.79655,0.85368
222,222,2003,66 and older,West,No,1.0,2734,22154,0.97886,1.01554
223,223,2003,66 and older,East,No,1.0,906,22154,0.97107,1.03203
224,224,2004,17-29 y.,West,Yes,0.07627,180,21612,0.06767,0.08581
225,225,2004,17-29 y.,West,No,0.92373,2704,21612,0.89313,0.95693
226,226,2004,17-29 y.,East,Yes,0.15906,128,21612,0.13671,0.18674
227,227,2004,17-29 y.,East,No,0.84094,946,21612,0.79002,0.89034
228,228,2004,30-45 y.,West,Yes,0.07648,328,21612,0.07032,0.08295
229,229,2004,30-45 y.,West,No,0.92352,4828,21612,0.89837,0.94462
230,230,2004,30-45 y.,East,Yes,0.21062,239,21612,0.19024,0.22982
231,231,2004,30-45 y.,East,No,0.78938,1135,21612,0.7544,0.83262
232,232,2004,46-65 y.,West,Yes,0.08654,376,21612,0.08086,0.0916
233,233,2004,46-65 y.,West,No,0.91346,5165,21612,0.8874,0.93332
234,234,2004,46-65 y.,East,Yes,0.1834,288,21612,0.16911,0.19892
235,235,2004,46-65 y.,East,No,0.8166,1536,21612,0.78392,0.8426
236,236,2004,66 and older,West,No,1.0,2808,21612,0.97883,1.02127
237,237,2004,66 and older,East,No,1.0,951,21612,0.96927,1.03008
238,238,2005,17-29 y.,West,Yes,0.09368,200,20697,0.08278,0.10441
239,239,2005,17-29 y.,West,No,0.90632,2611,20697,0.87472,0.93912
240,240,2005,17-29 y.,East,Yes,0.18539,150,20697,0.16154,0.21039
241,241,2005,17-29 y.,East,No,0.81461,866,20697,0.76343,0.86028
242,242,2005,30-45 y.,West,Yes,0.08172,331,20697,0.07429,0.08907
243,243,2005,30-45 y.,West,No,0.91828,4463,20697,0.89687,0.94057
244,244,2005,30-45 y.,East,Yes,0.18453,206,20697,0.16668,0.20362
245,245,2005,30-45 y.,East,No,0.81547,1089,20697,0.78211,0.86106
246,246,2005,46-65 y.,West,Yes,0.07975,328,20697,0.07327,0.08646
247,247,2005,46-65 y.,West,No,0.92025,4920,20697,0.89776,0.93942
248,248,2005,46-65 y.,East,Yes,0.18027,273,20697,0.1645,0.19736
249,249,2005,46-65 y.,East,No,0.81973,1495,20697,0.78036,0.85679
250,250,2005,66 and older,West,No,1.0,2807,20697,0.97754,1.02327
251,251,2005,66 and older,East,No,1.0,958,20697,0.96599,1.02991
252,252,2006,17-29 y.,West,Yes,0.10467,234,21965,0.09483,0.11591
253,253,2006,17-29 y.,West,No,0.89533,2483,21965,0.86078,0.9261
254,254,2006,17-29 y.,East,Yes,0.18162,156,21965,0.15706,0.20785
255,255,2006,17-29 y.,East,No,0.81838,807,21965,0.77421,0.87697
256,256,2006,30-45 y.,West,Yes,0.08197,342,21965,0.07523,0.08877
257,257,2006,30-45 y.,West,No,0.91803,4621,21965,0.89529,0.94125
258,258,2006,30-45 y.,East,Yes,0.18417,218,21965,0.16622,0.20139
259,259,2006,30-45 y.,East,No,0.81583,1100,21965,0.77817,0.86461
260,260,2006,46-65 y.,West,Yes,0.08581,380,21965,0.07901,0.09167
261,261,2006,46-65 y.,West,No,0.91419,5328,21965,0.89465,0.93277
262,262,2006,46-65 y.,East,Yes,0.20061,307,21965,0.18383,0.2187
263,263,2006,46-65 y.,East,No,0.79939,1562,21965,0.77112,0.8351
264,264,2006,66 and older,West,No,1.0,3303,21965,0.97886,1.02208
265,265,2006,66 and older,East,No,1.0,1124,21965,0.96785,1.03132
266,266,2007,17-29 y.,West,Yes,0.0952,179,20508,0.08482,0.10795
267,267,2007,17-29 y.,West,No,0.9048,2318,20508,0.87201,0.93541
268,268,2007,17-29 y.,East,Yes,0.18023,134,20508,0.1587,0.20388
269,269,2007,17-29 y.,East,No,0.81977,767,20508,0.75992,0.88198
270,270,2007,30-45 y.,West,Yes,0.07774,283,20508,0.07073,0.08533
271,271,2007,30-45 y.,West,No,0.92226,4206,20508,0.90169,0.94558
272,272,2007,30-45 y.,East,Yes,0.16208,172,20508,0.14359,0.18171
273,273,2007,30-45 y.,East,No,0.83792,1049,20508,0.79381,0.88908
274,274,2007,46-65 y.,West,Yes,0.0786,318,20508,0.07312,0.08459
275,275,2007,46-65 y.,West,No,0.9214,4973,20508,0.89983,0.94498
276,276,2007,46-65 y.,East,Yes,0.18115,280,20508,0.16642,0.19613
277,277,2007,46-65 y.,East,No,0.81885,1489,20508,0.77996,0.85087
278,278,2007,66 and older,West,No,1.0,3220,20508,0.97451,1.02192
279,279,2007,66 and older,East,No,1.0,1120,20508,0.95854,1.03358
280,280,2008,17-29 y.,West,Yes,0.06732,136,19312,0.05913,0.07536
281,281,2008,17-29 y.,West,No,0.93268,2198,19312,0.89531,0.96591
282,282,2008,17-29 y.,East,Yes,0.16497,116,19312,0.13932,0.19256
283,283,2008,17-29 y.,East,No,0.83503,707,19312,0.77741,0.89292
284,284,2008,30-45 y.,West,Yes,0.06024,224,19312,0.05355,0.06565
285,285,2008,30-45 y.,West,No,0.93976,3798,19312,0.91382,0.96878
286,286,2008,30-45 y.,East,Yes,0.13933,142,19312,0.11984,0.16063
287,287,2008,30-45 y.,East,No,0.86067,1006,19312,0.80951,0.91968
288,288,2008,46-65 y.,West,Yes,0.07621,272,19312,0.07016,0.08307
289,289,2008,46-65 y.,West,No,0.92379,4740,19312,0.90223,0.94763
290,290,2008,46-65 y.,East,Yes,0.18828,262,19312,0.16752,0.20831
291,291,2008,46-65 y.,East,No,0.81172,1420,19312,0.77464,0.85401
292,292,2008,66 and older,West,No,1.0,3176,19312,0.97832,1.02511
293,293,2008,66 and older,East,No,1.0,1115,19312,0.95986,1.03633
294,294,2009,17-29 y.,West,Yes,0.06971,135,18015,0.05931,0.07992
295,295,2009,17-29 y.,West,No,0.93029,1995,18015,0.8898,0.9849
296,296,2009,17-29 y.,East,Yes,0.19941,120,18015,0.16222,0.23795
297,297,2009,17-29 y.,East,No,0.80059,604,18015,0.73612,0.87724
298,298,2009,30-45 y.,West,Yes,0.06449,216,18015,0.05704,0.07253
299,299,2009,30-45 y.,West,No,0.93551,3395,18015,0.90794,0.96483
300,300,2009,30-45 y.,East,Yes,0.12688,119,18015,0.1042,0.14586
301,301,2009,30-45 y.,East,No,0.87312,946,18015,0.80612,0.93085
302,302,2009,46-65 y.,West,Yes,0.0777,247,18015,0.07058,0.08678
303,303,2009,46-65 y.,West,No,0.9223,4442,18015,0.89781,0.94905
304,304,2009,46-65 y.,East,Yes,0.18056,232,18015,0.15698,0.2052
305,305,2009,46-65 y.,East,No,0.81944,1404,18015,0.77498,0.8747
306,306,2009,66 and older,West,No,1.0,3044,18015,0.97255,1.02504
307,307,2009,66 and older,East,No,1.0,1116,18015,0.95351,1.04604
308,308,2010,17-29 y.,West,Yes,0.08273,351,23964,0.06981,0.09703
309,309,2010,17-29 y.,West,No,0.91727,2638,23964,0.87126,0.95831
310,310,2010,17-29 y.,East,Yes,0.14962,187,23964,0.11562,0.18718
311,311,2010,17-29 y.,East,No,0.85038,743,23964,0.7705,0.9488
312,312,2010,30-45 y.,West,Yes,0.07473,615,23964,0.06481,0.08468
313,313,2010,30-45 y.,West,No,0.92527,6660,23964,0.88418,0.95725
314,314,2010,30-45 y.,East,Yes,0.1391,299,23964,0.1193,0.16153
315,315,2010,30-45 y.,East,No,0.8609,1496,23964,0.79931,0.91528
316,316,2010,46-65 y.,West,Yes,0.07968,369,23964,0.07119,0.08882
317,317,2010,46-65 y.,West,No,0.92032,4897,23964,0.8948,0.95053
318,318,2010,46-65 y.,East,Yes,0.16572,240,23964,0.14271,0.19163
319,319,2010,46-65 y.,East,No,0.83428,1446,23964,0.79385,0.88087
320,320,2010,66 and older,West,No,1.0,2964,23964,0.97352,1.02552
321,321,2010,66 and older,East,No,1.0,1059,23964,0.96568,1.05789
322,322,2011,17-29 y.,West,Yes,0.06215,289,28367,0.05446,0.07326
323,323,2011,17-29 y.,West,No,0.93785,2951,28367,0.90393,0.98081
324,324,2011,17-29 y.,East,Yes,0.15822,176,28367,0.13131,0.18915
325,325,2011,17-29 y.,East,No,0.84178,758,28367,0.77241,0.92316
326,326,2011,30-45 y.,West,Yes,0.06344,597,28367,0.05692,0.07007
327,327,2011,30-45 y.,West,No,0.93656,7325,28367,0.90218,0.9661
328,328,2011,30-45 y.,East,Yes,0.11149,307,28367,0.0997,0.12397
329,329,2011,30-45 y.,East,No,0.88851,1700,28367,0.83681,0.95128
330,330,2011,46-65 y.,West,Yes,0.06351,420,28367,0.05714,0.07065
331,331,2011,46-65 y.,West,No,0.93649,6606,28367,0.91245,0.9576
332,332,2011,46-65 y.,East,Yes,0.15706,307,28367,0.14018,0.17698
333,333,2011,46-65 y.,East,No,0.84294,1791,28367,0.79994,0.88137
334,334,2011,66 and older,West,No,1.0,3869,28367,0.97689,1.0223
335,335,2011,66 and older,East,No,1.0,1271,28367,0.96319,1.04763
336,336,2012,17-29 y.,West,Yes,0.06022,234,27632,0.0531,0.06981
337,337,2012,17-29 y.,West,No,0.93978,2914,27632,0.89843,0.97724
338,338,2012,17-29 y.,East,Yes,0.18686,166,27632,0.15237,0.22789
339,339,2012,17-29 y.,East,No,0.81314,667,27632,0.74207,0.8744
340,340,2012,30-45 y.,West,Yes,0.0625,510,27632,0.05415,0.06924
341,341,2012,30-45 y.,West,No,0.9375,6693,27632,0.90585,0.9665
342,342,2012,30-45 y.,East,Yes,0.11454,278,27632,0.10014,0.13317
343,343,2012,30-45 y.,East,No,0.88546,1594,27632,0.81016,0.94445
344,344,2012,46-65 y.,West,Yes,0.06772,471,27632,0.06031,0.07391
345,345,2012,46-65 y.,West,No,0.93228,6719,27632,0.91059,0.96021
346,346,2012,46-65 y.,East,Yes,0.14923,305,27632,0.13264,0.16574
347,347,2012,46-65 y.,East,No,0.85077,1880,27632,0.81051,0.8904
348,348,2012,66 and older,West,No,1.0,3921,27632,0.9756,1.02801
349,349,2012,66 and older,East,No,1.0,1280,27632,0.95718,1.0407
350,350,2013,17-29 y.,West,Yes,0.06862,367,30618,0.06055,0.07713
351,351,2013,17-29 y.,West,No,0.93138,3862,30618,0.89284,0.96298
352,352,2013,17-29 y.,East,Yes,0.14806,129,30618,0.11793,0.18844
353,353,2013,17-29 y.,East,No,0.85194,667,30618,0.77253,0.94515
354,354,2013,30-45 y.,West,Yes,0.07874,800,30618,0.07148,0.08611
355,355,2013,30-45 y.,West,No,0.92126,7679,30618,0.89424,0.95032
356,356,2013,30-45 y.,East,Yes,0.11484,289,30618,0.09562,0.13694
