year,age_gr,regtyp,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,46-65 y.,Urban regions,Not concerned at all,0.19039,515,2756,0.17573,0.20505
1998,46-65 y.,Rural regions,Very concerned,0.32955,496,1559,0.30621,0.35290
1998,46-65 y.,Rural regions,Somewhat concerned,0.49716,791,1559,0.47233,0.52199
1998,46-65 y.,Rural regions,Not concerned at all,0.15208,272,1559,0.13425,0.16992
1998,66 and older,Urban regions,Very concerned,0.31044,380,1199,0.28424,0.33664
1998,66 and older,Urban regions,Somewhat concerned,0.46809,590,1199,0.43984,0.49635
1998,66 and older,Urban regions,Not concerned at all,0.18435,229,1199,0.16239,0.20631
1998,66 and older,Rural regions,Very concerned,0.33641,207,600,0.29857,0.37425
1998,66 and older,Rural regions,Somewhat concerned,0.46916,291,600,0.42919,0.50913
1998,66 and older,Rural regions,Not concerned at all,0.16279,102,600,0.13323,0.19236
1999,17-29 y.,Urban regions,Very concerned,0.33431,628,1921,0.31321,0.35541
1999,17-29 y.,Urban regions,Somewhat concerned,0.51020,1014,1921,0.48784,0.53256
1999,17-29 y.,Urban regions,Not concerned at all,0.15293,279,1921,0.13683,0.16903
1999,17-29 y.,Rural regions,Very concerned,0.27634,285,1043,0.24919,0.30349
1999,17-29 y.,Rural regions,Somewhat concerned,0.53880,573,1043,0.50853,0.56907
1999,17-29 y.,Rural regions,Not concerned at all,0.17788,185,1043,0.15467,0.20110
1999,30-45 y.,Urban regions,Very concerned,0.31875,972,3079,0.30228,0.33521
1999,30-45 y.,Urban regions,Somewhat concerned,0.55121,1723,3079,0.53363,0.56878
1999,30-45 y.,Urban regions,Not concerned at all,0.12515,384,3079,0.11346,0.13683
1999,30-45 y.,Rural regions,Very concerned,0.30001,465,1619,0.27768,0.32234
1999,30-45 y.,Rural regions,Somewhat concerned,0.57594,944,1619,0.55186,0.60002
1999,30-45 y.,Rural regions,Not concerned at all,0.12332,210,1619,0.10730,0.13934
1999,46-65 y.,Urban regions,Very concerned,0.30875,823,2661,0.29120,0.32631
1999,46-65 y.,Urban regions,Somewhat concerned,0.52892,1427,2661,0.50995,0.54789
1999,46-65 y.,Urban regions,Not concerned at all,0.15340,411,2661,0.13970,0.16709
1999,46-65 y.,Rural regions,Very concerned,0.30667,432,1505,0.28336,0.32997
1999,46-65 y.,Rural regions,Somewhat concerned,0.56669,878,1505,0.54164,0.59173
1999,46-65 y.,Rural regions,Not concerned at all,0.12366,195,1505,0.10702,0.14030
1999,66 and older,Urban regions,Very concerned,0.22373,277,1168,0.19982,0.24764
1999,66 and older,Urban regions,Somewhat concerned,0.53657,630,1168,0.50796,0.56518
1999,66 and older,Urban regions,Not concerned at all,0.22398,261,1168,0.20006,0.24790
1999,66 and older,Rural regions,Very concerned,0.27386,176,614,0.23856,0.30916
1999,66 and older,Rural regions,Somewhat concerned,0.51119,321,614,0.47162,0.55076
1999,66 and older,Rural regions,Not concerned at all,0.20959,117,614,0.17737,0.24181
2000,17-29 y.,Urban regions,Very concerned,0.33389,939,2875,0.31665,0.35114
2000,17-29 y.,Urban regions,Somewhat concerned,0.47219,1401,2875,0.45394,0.49044
2000,17-29 y.,Urban regions,Not concerned at all,0.18166,535,2875,0.16757,0.19576
2000,17-29 y.,Rural regions,Very concerned,0.28842,489,1650,0.26655,0.31029
2000,17-29 y.,Rural regions,Somewhat concerned,0.52047,871,1650,0.49635,0.54458
2000,17-29 y.,Rural regions,Not concerned at all,0.17674,290,1650,0.15833,0.19515
2000,30-45 y.,Urban regions,Very concerned,0.36590,1875,5333,0.35297,0.37883
2000,30-45 y.,Urban regions,Somewhat concerned,0.49089,2712,5333,0.47748,0.50431
2000,30-45 y.,Urban regions,Not concerned at all,0.13332,746,5333,0.12420,0.14244
2000,30-45 y.,Rural regions,Very concerned,0.30577,846,2764,0.28859,0.32295
2000,30-45 y.,Rural regions,Somewhat concerned,0.54112,1529,2764,0.52254,0.55970
2000,30-45 y.,Rural regions,Not concerned at all,0.14556,389,2764,0.13241,0.15871
2000,46-65 y.,Urban regions,Very concerned,0.34446,1705,5026,0.33132,0.35760
2000,46-65 y.,Urban regions,Somewhat concerned,0.47467,2463,5026,0.46086,0.48847
2000,46-65 y.,Urban regions,Not concerned at all,0.16853,858,5026,0.15818,0.17889
2000,46-65 y.,Rural regions,Very concerned,0.31393,812,2658,0.29628,0.33157
2000,46-65 y.,Rural regions,Somewhat concerned,0.52205,1428,2658,0.50306,0.54104
2000,46-65 y.,Rural regions,Not concerned at all,0.15556,418,2658,0.14178,0.16934
2000,66 and older,Urban regions,Very concerned,0.23147,561,2290,0.21420,0.24875
2000,66 and older,Urban regions,Somewhat concerned,0.46638,1097,2290,0.44594,0.48681
2000,66 and older,Urban regions,Not concerned at all,0.27819,632,2290,0.25983,0.29655
2000,66 and older,Rural regions,Very concerned,0.20081,270,1244,0.17854,0.22308
2000,66 and older,Rural regions,Somewhat concerned,0.55235,693,1244,0.52470,0.57999
2000,66 and older,Rural regions,Not concerned at all,0.23393,281,1244,0.21040,0.25747
2001,17-29 y.,Urban regions,Very concerned,0.38324,1015,2598,0.36454,0.40193
2001,17-29 y.,Urban regions,Somewhat concerned,0.44096,1169,2598,0.42187,0.46006
2001,17-29 y.,Urban regions,Not concerned at all,0.16792,414,2598,0.15354,0.18229
2001,17-29 y.,Rural regions,Very concerned,0.34309,517,1470,0.31881,0.36736
2001,17-29 y.,Rural regions,Somewhat concerned,0.48213,723,1470,0.45658,0.50768
2001,17-29 y.,Rural regions,Not concerned at all,0.16502,230,1470,0.14604,0.18400
2001,30-45 y.,Urban regions,Very concerned,0.38158,1853,4809,0.36785,0.39531
2001,30-45 y.,Urban regions,Somewhat concerned,0.49241,2379,4809,0.47828,0.50654
2001,30-45 y.,Urban regions,Not concerned at all,0.11597,577,4809,0.10692,0.12502
2001,30-45 y.,Rural regions,Very concerned,0.35540,894,2446,0.33643,0.37437
2001,30-45 y.,Rural regions,Somewhat concerned,0.50076,1241,2446,0.48094,0.52058
2001,30-45 y.,Rural regions,Not concerned at all,0.12598,311,2446,0.11283,0.13914
2001,46-65 y.,Urban regions,Very concerned,0.35365,1645,4554,0.33976,0.36753
2001,46-65 y.,Urban regions,Somewhat concerned,0.46148,2155,4554,0.44700,0.47596
2001,46-65 y.,Urban regions,Not concerned at all,0.16310,754,4554,0.15236,0.17383
2001,46-65 y.,Rural regions,Very concerned,0.37127,916,2450,0.35213,0.39041
2001,46-65 y.,Rural regions,Somewhat concerned,0.48700,1207,2450,0.46721,0.50680
2001,46-65 y.,Rural regions,Not concerned at all,0.13555,327,2450,0.12199,0.14911
2001,66 and older,Urban regions,Very concerned,0.26951,618,2169,0.25084,0.28819
2001,66 and older,Urban regions,Somewhat concerned,0.46974,1030,2169,0.44873,0.49075
2001,66 and older,Urban regions,Not concerned at all,0.24093,521,2169,0.22293,0.25894
2001,66 and older,Rural regions,Very concerned,0.28292,351,1178,0.25719,0.30865
2001,66 and older,Rural regions,Somewhat concerned,0.49910,589,1178,0.47054,0.52767
2001,66 and older,Rural regions,Not concerned at all,0.20582,238,1178,0.18272,0.22892
2002,17-29 y.,Urban regions,Very concerned,0.30400,785,2643,0.28646,0.32154
2002,17-29 y.,Urban regions,Somewhat concerned,0.49019,1334,2643,0.47113,0.50925
2002,17-29 y.,Urban regions,Not concerned at all,0.19896,524,2643,0.18374,0.21419
2002,17-29 y.,Rural regions,Very concerned,0.23330,380,1468,0.21166,0.25495
2002,17-29 y.,Rural regions,Somewhat concerned,0.53836,797,1468,0.51285,0.56387
2002,17-29 y.,Rural regions,Not concerned at all,0.21469,291,1468,0.19368,0.23570
2002,30-45 y.,Urban regions,Very concerned,0.29215,1418,4968,0.27951,0.30480
2002,30-45 y.,Urban regions,Somewhat concerned,0.55087,2799,4968,0.53703,0.56470
2002,30-45 y.,Urban regions,Not concerned at all,0.14723,751,4968,0.13738,0.15708
2002,30-45 y.,Rural regions,Very concerned,0.29662,708,2419,0.27841,0.31482
2002,30-45 y.,Rural regions,Somewhat concerned,0.55909,1376,2419,0.53930,0.57888
2002,30-45 y.,Rural regions,Not concerned at all,0.13623,335,2419,0.12256,0.14991
2002,46-65 y.,Urban regions,Very concerned,0.27819,1504,5209,0.26602,0.29036
2002,46-65 y.,Urban regions,Somewhat concerned,0.53893,2833,5209,0.52539,0.55247
2002,46-65 y.,Urban regions,Not concerned at all,0.17297,872,5209,0.16270,0.18325
2002,46-65 y.,Rural regions,Very concerned,0.27723,733,2594,0.26000,0.29446
2002,46-65 y.,Rural regions,Somewhat concerned,0.57642,1508,2594,0.55740,0.59544
2002,46-65 y.,Rural regions,Not concerned at all,0.14051,353,2594,0.12713,0.15388
2002,66 and older,Urban regions,Very concerned,0.23148,541,2324,0.21433,0.24864
2002,66 and older,Urban regions,Somewhat concerned,0.50393,1200,2324,0.48360,0.52426
2002,66 and older,Urban regions,Not concerned at all,0.24949,583,2324,0.23190,0.26709
2002,66 and older,Rural regions,Very concerned,0.27506,337,1223,0.25002,0.30009
2002,66 and older,Rural regions,Somewhat concerned,0.52609,654,1223,0.49809,0.55408
2002,66 and older,Rural regions,Not concerned at all,0.18988,232,1223,0.16789,0.21187
2003,17-29 y.,Urban regions,Very concerned,0.23552,590,2592,0.21918,0.25186
2003,17-29 y.,Urban regions,Somewhat concerned,0.49004,1334,2592,0.47079,0.50929
2003,17-29 y.,Urban regions,Not concerned at all,0.26139,668,2592,0.24447,0.27831
2003,17-29 y.,Rural regions,Very concerned,0.19407,275,1386,0.17324,0.21490
2003,17-29 y.,Rural regions,Somewhat concerned,0.56971,799,1386,0.54364,0.59579
2003,17-29 y.,Rural regions,Not concerned at all,0.23147,312,1386,0.20926,0.25368
2003,30-45 y.,Urban regions,Very concerned,0.23406,1037,4629,0.22186,0.24626
2003,30-45 y.,Urban regions,Somewhat concerned,0.56798,2675,4629,0.55371,0.58225
2003,30-45 y.,Urban regions,Not concerned at all,0.18628,917,4629,0.17507,0.19750
2003,30-45 y.,Rural regions,Very concerned,0.24771,549,2251,0.22987,0.26555
2003,30-45 y.,Rural regions,Somewhat concerned,0.57051,1317,2251,0.55006,0.59096
2003,30-45 y.,Rural regions,Not concerned at all,0.17581,385,2251,0.16008,0.19154
2003,46-65 y.,Urban regions,Very concerned,0.23851,1172,5004,0.22670,0.25031
2003,46-65 y.,Urban regions,Somewhat concerned,0.54264,2782,5004,0.52884,0.55644
2003,46-65 y.,Urban regions,Not concerned at all,0.20770,1050,5004,0.19646,0.21894
2003,46-65 y.,Rural regions,Very concerned,0.24721,603,2497,0.23028,0.26413
2003,46-65 y.,Rural regions,Somewhat concerned,0.56969,1471,2497,0.55027,0.58912
2003,46-65 y.,Rural regions,Not concerned at all,0.17271,423,2497,0.15788,0.18754
2003,66 and older,Urban regions,Very concerned,0.19329,463,2359,0.17735,0.20923
2003,66 and older,Urban regions,Somewhat concerned,0.49657,1210,2359,0.47639,0.51675
2003,66 and older,Urban regions,Not concerned at all,0.28959,686,2359,0.27128,0.30790
2003,66 and older,Rural regions,Very concerned,0.20811,271,1239,0.18550,0.23072
2003,66 and older,Rural regions,Somewhat concerned,0.55749,685,1239,0.52982,0.58516
2003,66 and older,Rural regions,Not concerned at all,0.22357,283,1239,0.20036,0.24678
2004,17-29 y.,Urban regions,Very concerned,0.23803,614,2557,0.22152,0.25454
2004,17-29 y.,Urban regions,Somewhat concerned,0.50318,1323,2557,0.48380,0.52256
2004,17-29 y.,Urban regions,Not concerned at all,0.24332,620,2557,0.22668,0.25995
2004,17-29 y.,Rural regions,Very concerned,0.21199,311,1366,0.19031,0.23367
2004,17-29 y.,Rural regions,Somewhat concerned,0.49305,703,1366,0.46653,0.51958
2004,17-29 y.,Rural regions,Not concerned at all,0.29012,352,1366,0.26605,0.31420
2004,30-45 y.,Urban regions,Very concerned,0.25104,1040,4398,0.23822,0.26386
2004,30-45 y.,Urban regions,Somewhat concerned,0.54929,2482,4398,0.53458,0.56399
2004,30-45 y.,Urban regions,Not concerned at all,0.19103,876,4398,0.17941,0.20265
2004,30-45 y.,Rural regions,Very concerned,0.25302,532,2088,0.23437,0.27167
2004,30-45 y.,Rural regions,Somewhat concerned,0.56720,1192,2088,0.54594,0.58845
2004,30-45 y.,Rural regions,Not concerned at all,0.17472,364,2088,0.15843,0.19101
2004,46-65 y.,Urban regions,Very concerned,0.24701,1174,4824,0.23484,0.25918
2004,46-65 y.,Urban regions,Somewhat concerned,0.53117,2652,4824,0.51709,0.54526
2004,46-65 y.,Urban regions,Not concerned at all,0.20947,998,4824,0.19798,0.22095
2004,46-65 y.,Rural regions,Very concerned,0.23697,567,2473,0.22020,0.25373
2004,46-65 y.,Rural regions,Somewhat concerned,0.54103,1420,2473,0.52139,0.56068
2004,46-65 y.,Rural regions,Not concerned at all,0.20610,486,2473,0.19015,0.22204
2004,66 and older,Urban regions,Very concerned,0.20321,501,2423,0.18719,0.21924
2004,66 and older,Urban regions,Somewhat concerned,0.49523,1234,2423,0.47532,0.51514
2004,66 and older,Urban regions,Not concerned at all,0.28095,688,2423,0.26305,0.29885
2004,66 and older,Rural regions,Very concerned,0.18501,251,1271,0.16366,0.20637
2004,66 and older,Rural regions,Somewhat concerned,0.56137,716,1271,0.53408,0.58866
2004,66 and older,Rural regions,Not concerned at all,0.23169,304,1271,0.20848,0.25489
2005,17-29 y.,Urban regions,Very concerned,0.32037,754,2508,0.30211,0.33864
2005,17-29 y.,Urban regions,Somewhat concerned,0.46361,1211,2508,0.44409,0.48313
2005,17-29 y.,Urban regions,Not concerned at all,0.20902,543,2508,0.19310,0.22494
2005,17-29 y.,Rural regions,Very concerned,0.27797,364,1296,0.25357,0.30237
2005,17-29 y.,Rural regions,Somewhat concerned,0.50485,680,1296,0.47762,0.53208
2005,17-29 y.,Rural regions,Not concerned at all,0.20617,252,1296,0.18414,0.22821
2005,30-45 y.,Urban regions,Very concerned,0.31436,1247,4107,0.30016,0.32856
2005,30-45 y.,Urban regions,Somewhat concerned,0.51513,2163,4107,0.49985,0.53042
2005,30-45 y.,Urban regions,Not concerned at all,0.16076,697,4107,0.14952,0.17199
2005,30-45 y.,Rural regions,Very concerned,0.30740,589,1941,0.28687,0.32793
2005,30-45 y.,Rural regions,Somewhat concerned,0.50014,1039,1941,0.47789,0.52239
2005,30-45 y.,Rural regions,Not concerned at all,0.18474,313,1941,0.16747,0.20201
2005,46-65 y.,Urban regions,Very concerned,0.32684,1428,4579,0.31325,0.34043
2005,46-65 y.,Urban regions,Somewhat concerned,0.50676,2412,4579,0.49228,0.52124
2005,46-65 y.,Urban regions,Not concerned at all,0.15611,739,4579,0.14560,0.16663
2005,46-65 y.,Rural regions,Very concerned,0.33683,802,2385,0.31786,0.35581
2005,46-65 y.,Rural regions,Somewhat concerned,0.50782,1257,2385,0.48775,0.52789
2005,46-65 y.,Rural regions,Not concerned at all,0.14643,326,2385,0.13223,0.16062
2005,66 and older,Urban regions,Very concerned,0.24862,639,2451,0.23151,0.26574
2005,66 and older,Urban regions,Somewhat concerned,0.49159,1223,2451,0.47179,0.51139
2005,66 and older,Urban regions,Not concerned at all,0.24334,589,2451,0.22635,0.26033
2005,66 and older,Rural regions,Very concerned,0.25977,347,1270,0.23565,0.28390
2005,66 and older,Rural regions,Somewhat concerned,0.53148,675,1270,0.50402,0.55894
2005,66 and older,Rural regions,Not concerned at all,0.19759,248,1270,0.17568,0.21950
2006,17-29 y.,Urban regions,Very concerned,0.27218,632,2382,0.25431,0.29006
2006,17-29 y.,Urban regions,Somewhat concerned,0.46429,1243,2382,0.44426,0.48433
2006,17-29 y.,Urban regions,Not concerned at all,0.19808,507,2382,0.18207,0.21409
2006,17-29 y.,Rural regions,Very concerned,0.22320,300,1264,0.20023,0.24616
2006,17-29 y.,Rural regions,Somewhat concerned,0.47055,686,1264,0.44303,0.49808
2006,17-29 y.,Rural regions,Not concerned at all,0.21344,278,1264,0.19084,0.23604
2006,30-45 y.,Urban regions,Very concerned,0.30514,1228,4190,0.29120,0.31908
2006,30-45 y.,Urban regions,Somewhat concerned,0.51673,2259,4190,0.50160,0.53187
2006,30-45 y.,Urban regions,Not concerned at all,0.16816,703,4190,0.15683,0.17949
2006,30-45 y.,Rural regions,Very concerned,0.27634,576,2037,0.25692,0.29577
2006,30-45 y.,Rural regions,Somewhat concerned,0.54175,1120,2037,0.52011,0.56339
2006,30-45 y.,Rural regions,Not concerned at all,0.16685,341,2037,0.15065,0.18304
2006,46-65 y.,Urban regions,Very concerned,0.30570,1462,4900,0.29280,0.31860
2006,46-65 y.,Urban regions,Somewhat concerned,0.51215,2598,4900,0.49816,0.52615
2006,46-65 y.,Urban regions,Not concerned at all,0.17112,840,4900,0.16057,0.18166
2006,46-65 y.,Rural regions,Very concerned,0.30826,780,2618,0.29057,0.32595
2006,46-65 y.,Rural regions,Somewhat concerned,0.51634,1436,2618,0.49720,0.53549
2006,46-65 y.,Rural regions,Not concerned at all,0.16341,402,2618,0.14924,0.17757
2006,66 and older,Urban regions,Very concerned,0.23383,696,2839,0.21825,0.24940
2006,66 and older,Urban regions,Somewhat concerned,0.50632,1480,2839,0.48793,0.52472
2006,66 and older,Urban regions,Not concerned at all,0.24202,663,2839,0.22626,0.25777
2006,66 and older,Rural regions,Very concerned,0.25248,373,1526,0.23068,0.27429
2006,66 and older,Rural regions,Somewhat concerned,0.53326,852,1526,0.50822,0.55830
2006,66 and older,Rural regions,Not concerned at all,0.18733,301,1526,0.16775,0.20692
2007,17-29 y.,Urban regions,Very concerned,0.25333,593,2195,0.23514,0.27153
2007,17-29 y.,Urban regions,Somewhat concerned,0.45884,1105,2195,0.43799,0.47969
2007,17-29 y.,Urban regions,Not concerned at all,0.19972,497,2195,0.18300,0.21645
2007,17-29 y.,Rural regions,Very concerned,0.22968,294,1167,0.20553,0.25382
2007,17-29 y.,Rural regions,Somewhat concerned,0.43183,594,1167,0.40340,0.46026
