year,pgisced97,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Pre-primary Level,Somewhat concerned,0.52445,153,286,0.46646,0.58243
1996,Pre-primary Level,Not concerned at all,0.15714,49,286,0.11489,0.19940
1996,Primary Level,Very concerned,0.39307,187,483,0.34947,0.43668
1996,Primary Level,Somewhat concerned,0.42498,230,483,0.38084,0.46911
1996,Primary Level,Not concerned at all,0.14320,66,483,0.11193,0.17447
1996,Lower Secondary Level,Very concerned,0.32970,798,2352,0.31069,0.34870
1996,Lower Secondary Level,Somewhat concerned,0.46353,1154,2352,0.44337,0.48369
1996,Lower Secondary Level,Not concerned at all,0.18668,400,2352,0.17092,0.20243
1996,Upper Secondary Level,Very concerned,0.29778,1954,6527,0.28668,0.30887
1996,Upper Secondary Level,Somewhat concerned,0.51524,3454,6527,0.50311,0.52736
1996,Upper Secondary Level,Not concerned at all,0.16590,1119,6527,0.15688,0.17493
1996,Post-secondary Non-tertiary Level,Very concerned,0.27014,127,466,0.22978,0.31050
1996,Post-secondary Non-tertiary Level,Somewhat concerned,0.62784,283,466,0.58390,0.67177
1996,Post-secondary Non-tertiary Level,Not concerned at all,0.09701,56,466,0.07011,0.12391
1996,First Stage of Tertiary Education,Very concerned,0.28370,217,752,0.25145,0.31594
1996,First Stage of Tertiary Education,Somewhat concerned,0.54307,420,752,0.50744,0.57870
1996,First Stage of Tertiary Education,Not concerned at all,0.15784,115,752,0.13176,0.18391
1996,Second Stage of Tertiary Education,Very concerned,0.20716,379,1742,0.18813,0.22620
1996,Second Stage of Tertiary Education,Somewhat concerned,0.58878,1041,1742,0.56567,0.61189
1996,Second Stage of Tertiary Education,Not concerned at all,0.18661,322,1742,0.16831,0.20491
1997,Pre-primary Level,Very concerned,0.23189,77,313,0.18506,0.27873
1997,Pre-primary Level,Somewhat concerned,0.54849,174,313,0.49327,0.60371
1997,Pre-primary Level,Not concerned at all,0.20963,62,313,0.16447,0.25480
1997,Primary Level,Very concerned,0.32915,166,458,0.28607,0.37223
1997,Primary Level,Somewhat concerned,0.46295,214,458,0.41723,0.50866
1997,Primary Level,Not concerned at all,0.17261,78,458,0.13796,0.20726
1997,Lower Secondary Level,Very concerned,0.33156,791,2300,0.31232,0.35080
1997,Lower Secondary Level,Somewhat concerned,0.46240,1093,2300,0.44202,0.48278
1997,Lower Secondary Level,Not concerned at all,0.18680,416,2300,0.17087,0.20273
1997,Upper Secondary Level,Very concerned,0.31855,2053,6413,0.30714,0.32995
1997,Upper Secondary Level,Somewhat concerned,0.48640,3195,6413,0.47416,0.49863
1997,Upper Secondary Level,Not concerned at all,0.18031,1165,6413,0.17090,0.18972
1997,Post-secondary Non-tertiary Level,Very concerned,0.26270,119,446,0.22181,0.30359
1997,Post-secondary Non-tertiary Level,Somewhat concerned,0.57628,261,446,0.53037,0.62219
1997,Post-secondary Non-tertiary Level,Not concerned at all,0.14749,66,446,0.11454,0.18043
1997,First Stage of Tertiary Education,Very concerned,0.30505,217,750,0.27207,0.33802
1997,First Stage of Tertiary Education,Somewhat concerned,0.49316,388,750,0.45735,0.52896
1997,First Stage of Tertiary Education,Not concerned at all,0.18638,145,750,0.15849,0.21427
1997,Second Stage of Tertiary Education,Very concerned,0.19803,349,1755,0.17938,0.21668
1997,Second Stage of Tertiary Education,Somewhat concerned,0.60819,1091,1755,0.58534,0.63103
1997,Second Stage of Tertiary Education,Not concerned at all,0.18432,315,1755,0.16617,0.20246
1998,Pre-primary Level,Very concerned,0.24477,82,325,0.19795,0.29159
1998,Pre-primary Level,Somewhat concerned,0.48950,174,325,0.43507,0.54393
1998,Pre-primary Level,Not concerned at all,0.23079,69,325,0.18491,0.27667
1998,Primary Level,Very concerned,0.36079,158,438,0.31576,0.40582
1998,Primary Level,Somewhat concerned,0.41631,197,438,0.37009,0.46252
1998,Primary Level,Not concerned at all,0.20090,83,438,0.16333,0.23846
1998,Lower Secondary Level,Very concerned,0.33623,873,2493,0.31768,0.35478
1998,Lower Secondary Level,Somewhat concerned,0.46172,1182,2493,0.44214,0.48129
1998,Lower Secondary Level,Not concerned at all,0.17522,438,2493,0.16030,0.19015
1998,Upper Secondary Level,Very concerned,0.31814,2173,6910,0.30715,0.32912
1998,Upper Secondary Level,Somewhat concerned,0.48502,3447,6910,0.47324,0.49681
1998,Upper Secondary Level,Not concerned at all,0.17641,1290,6910,0.16742,0.18539
1998,Post-secondary Non-tertiary Level,Very concerned,0.26901,132,495,0.22991,0.30812
1998,Post-secondary Non-tertiary Level,Somewhat concerned,0.55418,275,495,0.51035,0.59801
1998,Post-secondary Non-tertiary Level,Not concerned at all,0.15395,88,495,0.12213,0.18578
1998,First Stage of Tertiary Education,Very concerned,0.28776,233,807,0.25651,0.31902
1998,First Stage of Tertiary Education,Somewhat concerned,0.49801,422,807,0.46349,0.53253
1998,First Stage of Tertiary Education,Not concerned at all,0.19487,152,807,0.16752,0.22221
1998,Second Stage of Tertiary Education,Very concerned,0.20151,401,1930,0.18361,0.21941
1998,Second Stage of Tertiary Education,Somewhat concerned,0.57247,1137,1930,0.55039,0.59454
1998,Second Stage of Tertiary Education,Not concerned at all,0.19856,392,1930,0.18075,0.21636
1999,Pre-primary Level,Very concerned,0.32505,116,315,0.27324,0.37686
1999,Pre-primary Level,Somewhat concerned,0.49947,149,315,0.44416,0.55477
1999,Pre-primary Level,Not concerned at all,0.16379,50,315,0.12286,0.20473
1999,Primary Level,Very concerned,0.29474,130,422,0.25119,0.33829
1999,Primary Level,Somewhat concerned,0.44624,193,422,0.39875,0.49372
1999,Primary Level,Not concerned at all,0.22892,99,422,0.18878,0.26905
1999,Lower Secondary Level,Very concerned,0.27957,704,2417,0.26168,0.29747
1999,Lower Secondary Level,Somewhat concerned,0.51187,1268,2417,0.49194,0.53181
1999,Lower Secondary Level,Not concerned at all,0.19697,445,2417,0.18111,0.21283
1999,Upper Secondary Level,Very concerned,0.29709,2020,6910,0.28631,0.30786
1999,Upper Secondary Level,Somewhat concerned,0.54238,3842,6910,0.53063,0.55413
1999,Upper Secondary Level,Not concerned at all,0.15657,1048,6910,0.14800,0.16514
1999,Post-secondary Non-tertiary Level,Very concerned,0.35351,179,503,0.31169,0.39533
1999,Post-secondary Non-tertiary Level,Somewhat concerned,0.53790,267,503,0.49429,0.58152
1999,Post-secondary Non-tertiary Level,Not concerned at all,0.10859,57,503,0.08137,0.13580
1999,First Stage of Tertiary Education,Very concerned,0.28983,244,810,0.25857,0.32110
1999,First Stage of Tertiary Education,Somewhat concerned,0.58347,473,810,0.54950,0.61744
1999,First Stage of Tertiary Education,Not concerned at all,0.12129,93,810,0.09880,0.14379
1999,Second Stage of Tertiary Education,Very concerned,0.30160,577,1952,0.28124,0.32197
1999,Second Stage of Tertiary Education,Somewhat concerned,0.57827,1179,1952,0.55636,0.60018
1999,Second Stage of Tertiary Education,Not concerned at all,0.11329,196,1952,0.09923,0.12736
2000,Pre-primary Level,Very concerned,0.33648,166,488,0.29451,0.37844
2000,Pre-primary Level,Somewhat concerned,0.45227,227,488,0.40806,0.49647
2000,Pre-primary Level,Not concerned at all,0.19252,95,488,0.15750,0.22753
2000,Primary Level,Very concerned,0.31078,122,392,0.26490,0.35665
2000,Primary Level,Somewhat concerned,0.39568,169,392,0.34721,0.44416
2000,Primary Level,Not concerned at all,0.26426,101,392,0.22056,0.30797
2000,Lower Secondary Level,Very concerned,0.26443,940,3497,0.24981,0.27905
2000,Lower Secondary Level,Somewhat concerned,0.47717,1740,3497,0.46061,0.49372
2000,Lower Secondary Level,Not concerned at all,0.23932,817,3497,0.22518,0.25347
2000,Upper Secondary Level,Very concerned,0.30371,3863,12661,0.29570,0.31172
2000,Upper Secondary Level,Somewhat concerned,0.49987,6519,12661,0.49116,0.50858
2000,Upper Secondary Level,Not concerned at all,0.18456,2279,12661,0.17780,0.19131
2000,Post-secondary Non-tertiary Level,Very concerned,0.37034,402,1108,0.34189,0.39878
2000,Post-secondary Non-tertiary Level,Somewhat concerned,0.49316,555,1108,0.46371,0.52261
2000,Post-secondary Non-tertiary Level,Not concerned at all,0.12742,151,1108,0.10777,0.14706
2000,First Stage of Tertiary Education,Very concerned,0.34599,630,1870,0.32442,0.36756
2000,First Stage of Tertiary Education,Somewhat concerned,0.50247,975,1870,0.47980,0.52514
2000,First Stage of Tertiary Education,Not concerned at all,0.14385,265,1870,0.12794,0.15976
2000,Second Stage of Tertiary Education,Very concerned,0.35676,1358,3788,0.34150,0.37202
2000,Second Stage of Tertiary Education,Somewhat concerned,0.51171,1996,3788,0.49579,0.52763
2000,Second Stage of Tertiary Education,Not concerned at all,0.12229,434,3788,0.11186,0.13273
2001,Pre-primary Level,Very concerned,0.38459,222,534,0.34328,0.42589
2001,Pre-primary Level,Somewhat concerned,0.41507,219,534,0.37324,0.45690
2001,Pre-primary Level,Not concerned at all,0.18691,93,534,0.15381,0.22000
2001,Primary Level,Very concerned,0.29380,91,305,0.24259,0.34500
2001,Primary Level,Somewhat concerned,0.46952,146,305,0.41341,0.52562
2001,Primary Level,Not concerned at all,0.21248,68,305,0.16649,0.25846
2001,Lower Secondary Level,Very concerned,0.30452,948,3038,0.28816,0.32089
2001,Lower Secondary Level,Somewhat concerned,0.46488,1449,3038,0.44714,0.48262
2001,Lower Secondary Level,Not concerned at all,0.21262,641,3038,0.19807,0.22717
2001,Upper Secondary Level,Very concerned,0.33458,3982,11446,0.32594,0.34323
2001,Upper Secondary Level,Somewhat concerned,0.48146,5585,11446,0.47230,0.49061
2001,Upper Secondary Level,Not concerned at all,0.16973,1879,11446,0.16285,0.17660
2001,Post-secondary Non-tertiary Level,Very concerned,0.39738,430,1059,0.36790,0.42687
2001,Post-secondary Non-tertiary Level,Somewhat concerned,0.47517,501,1059,0.44507,0.50526
2001,Post-secondary Non-tertiary Level,Not concerned at all,0.11840,128,1059,0.09893,0.13787
2001,First Stage of Tertiary Education,Very concerned,0.38885,660,1664,0.36542,0.41228
2001,First Stage of Tertiary Education,Somewhat concerned,0.49706,838,1664,0.47303,0.52109
2001,First Stage of Tertiary Education,Not concerned at all,0.10326,166,1664,0.08864,0.11789
2001,Second Stage of Tertiary Education,Very concerned,0.39723,1435,3516,0.38105,0.41340
2001,Second Stage of Tertiary Education,Somewhat concerned,0.47315,1704,3516,0.45665,0.48966
2001,Second Stage of Tertiary Education,Not concerned at all,0.11809,377,3516,0.10742,0.12875
2002,Pre-primary Level,Very concerned,0.35989,219,603,0.32155,0.39824
2002,Pre-primary Level,Somewhat concerned,0.43994,281,603,0.40028,0.47959
2002,Pre-primary Level,Not concerned at all,0.17758,103,603,0.14705,0.20811
2002,Primary Level,Very concerned,0.24634,63,279,0.19569,0.29699
2002,Primary Level,Somewhat concerned,0.51360,154,279,0.45485,0.57236
2002,Primary Level,Not concerned at all,0.21682,62,279,0.16838,0.26526
2002,Lower Secondary Level,Very concerned,0.25417,723,2851,0.23818,0.27015
2002,Lower Secondary Level,Somewhat concerned,0.50793,1483,2851,0.48957,0.52628
2002,Lower Secondary Level,Not concerned at all,0.22250,645,2851,0.20723,0.23777
2002,Upper Secondary Level,Very concerned,0.26940,3115,11500,0.26129,0.27750
2002,Upper Secondary Level,Somewhat concerned,0.53797,6294,11500,0.52886,0.54708
2002,Upper Secondary Level,Not concerned at all,0.18383,2091,11500,0.17675,0.19091
2002,Post-secondary Non-tertiary Level,Very concerned,0.30399,349,1156,0.27747,0.33052
2002,Post-secondary Non-tertiary Level,Somewhat concerned,0.55556,633,1156,0.52690,0.58421
2002,Post-secondary Non-tertiary Level,Not concerned at all,0.13015,174,1156,0.11075,0.14956
2002,First Stage of Tertiary Education,Very concerned,0.28705,485,1738,0.26578,0.30833
2002,First Stage of Tertiary Education,Somewhat concerned,0.55089,990,1738,0.52750,0.57428
2002,First Stage of Tertiary Education,Not concerned at all,0.15877,263,1738,0.14158,0.17596
2002,Second Stage of Tertiary Education,Very concerned,0.29831,1404,4538,0.28499,0.31162
2002,Second Stage of Tertiary Education,Somewhat concerned,0.55823,2574,4538,0.54378,0.57268
2002,Second Stage of Tertiary Education,Not concerned at all,0.13564,560,4538,0.12568,0.14560
2003,Pre-primary Level,Very concerned,0.25907,166,615,0.22442,0.29373
2003,Pre-primary Level,Somewhat concerned,0.48373,313,615,0.44420,0.52325
2003,Pre-primary Level,Not concerned at all,0.24372,136,615,0.20976,0.27768
2003,Primary Level,Very concerned,0.22371,58,263,0.17325,0.27417
2003,Primary Level,Somewhat concerned,0.39920,111,263,0.33990,0.45850
2003,Primary Level,Not concerned at all,0.33229,94,263,0.27526,0.38933
2003,Lower Secondary Level,Very concerned,0.22148,596,2689,0.20578,0.23717
2003,Lower Secondary Level,Somewhat concerned,0.50408,1390,2689,0.48517,0.52298
2003,Lower Secondary Level,Not concerned at all,0.25666,703,2689,0.24014,0.27317
2003,Upper Secondary Level,Very concerned,0.22173,2443,11005,0.21397,0.22949
2003,Upper Secondary Level,Somewhat concerned,0.54478,6108,11005,0.53548,0.55409
2003,Upper Secondary Level,Not concerned at all,0.22252,2454,11005,0.21475,0.23030
2003,Post-secondary Non-tertiary Level,Very concerned,0.24277,266,1144,0.21791,0.26763
2003,Post-secondary Non-tertiary Level,Somewhat concerned,0.55263,640,1144,0.52380,0.58145
2003,Post-secondary Non-tertiary Level,Not concerned at all,0.19321,238,1144,0.17032,0.21609
2003,First Stage of Tertiary Education,Very concerned,0.25570,404,1676,0.23481,0.27659
2003,First Stage of Tertiary Education,Somewhat concerned,0.55579,964,1676,0.53199,0.57958
2003,First Stage of Tertiary Education,Not concerned at all,0.18079,308,1676,0.16236,0.19922
2003,Second Stage of Tertiary Education,Very concerned,0.23229,970,4325,0.21970,0.24487
2003,Second Stage of Tertiary Education,Somewhat concerned,0.58979,2632,4325,0.57513,0.60445
2003,Second Stage of Tertiary Education,Not concerned at all,0.16832,723,4325,0.15717,0.17948
2004,Pre-primary Level,Very concerned,0.26634,181,633,0.23188,0.30081
2004,Pre-primary Level,Somewhat concerned,0.47046,309,633,0.43155,0.50938
2004,Pre-primary Level,Not concerned at all,0.25115,143,633,0.21734,0.28496
2004,Primary Level,Very concerned,0.21379,46,243,0.16213,0.26544
2004,Primary Level,Somewhat concerned,0.40944,111,243,0.34749,0.47140
2004,Primary Level,Not concerned at all,0.32749,86,243,0.26836,0.38662
2004,Lower Secondary Level,Very concerned,0.21183,546,2526,0.19589,0.22777
2004,Lower Secondary Level,Somewhat concerned,0.47459,1264,2526,0.45511,0.49407
2004,Lower Secondary Level,Not concerned at all,0.28813,716,2526,0.27046,0.30579
2004,Upper Secondary Level,Very concerned,0.22823,2460,10687,0.22028,0.23619
2004,Upper Secondary Level,Somewhat concerned,0.53403,5827,10687,0.52457,0.54349
2004,Upper Secondary Level,Not concerned at all,0.22644,2400,10687,0.21850,0.23437
2004,Post-secondary Non-tertiary Level,Very concerned,0.26268,289,1144,0.23717,0.28819
2004,Post-secondary Non-tertiary Level,Somewhat concerned,0.54806,651,1144,0.51920,0.57691
2004,Post-secondary Non-tertiary Level,Not concerned at all,0.17669,204,1144,0.15458,0.19880
2004,First Stage of Tertiary Education,Very concerned,0.25119,401,1630,0.23013,0.27225
2004,First Stage of Tertiary Education,Somewhat concerned,0.55575,903,1630,0.53162,0.57988
2004,First Stage of Tertiary Education,Not concerned at all,0.18312,326,1630,0.16434,0.20190
2004,Second Stage of Tertiary Education,Very concerned,0.24612,1002,4275,0.23321,0.25904
2004,Second Stage of Tertiary Education,Somewhat concerned,0.57608,2531,4275,0.56126,0.59089
2004,Second Stage of Tertiary Education,Not concerned at all,0.17190,742,4275,0.16059,0.18321
2005,Pre-primary Level,Very concerned,0.33343,219,645,0.29702,0.36984
2005,Pre-primary Level,Somewhat concerned,0.42869,282,645,0.39047,0.46692
2005,Pre-primary Level,Not concerned at all,0.22961,144,645,0.19713,0.26209
2005,Primary Level,Very concerned,0.32205,79,238,0.26256,0.38154
2005,Primary Level,Somewhat concerned,0.43262,102,238,0.36954,0.49570
2005,Primary Level,Not concerned at all,0.21375,57,238,0.16156,0.26595
2005,Lower Secondary Level,Very concerned,0.29143,664,2356,0.27308,0.30979
2005,Lower Secondary Level,Somewhat concerned,0.45533,1119,2356,0.43522,0.47544
2005,Lower Secondary Level,Not concerned at all,0.23411,573,2356,0.21701,0.25121
2005,Upper Secondary Level,Very concerned,0.30183,3005,10172,0.29291,0.31076
2005,Upper Secondary Level,Somewhat concerned,0.50024,5292,10172,0.49052,0.50996
2005,Upper Secondary Level,Not concerned at all,0.18892,1875,10172,0.18131,0.19652
2005,Post-secondary Non-tertiary Level,Very concerned,0.31139,343,1122,0.28428,0.33849
2005,Post-secondary Non-tertiary Level,Somewhat concerned,0.53684,601,1122,0.50765,0.56603
2005,Post-secondary Non-tertiary Level,Not concerned at all,0.14258,178,1122,0.12211,0.16305
2005,First Stage of Tertiary Education,Very concerned,0.29337,466,1551,0.27070,0.31604
2005,First Stage of Tertiary Education,Somewhat concerned,0.56029,844,1551,0.53558,0.58500
2005,First Stage of Tertiary Education,Not concerned at all,0.13901,241,1551,0.12179,0.15623
2005,Second Stage of Tertiary Education,Very concerned,0.31657,1303,4145,0.30240,0.33073
2005,Second Stage of Tertiary Education,Somewhat concerned,0.53156,2272,4145,0.51637,0.54675
2005,Second Stage of Tertiary Education,Not concerned at all,0.14473,570,4145,0.13402,0.15544
2006,Pre-primary Level,Very concerned,0.22236,122,396,0.18135,0.26337
2006,Pre-primary Level,Somewhat concerned,0.27930,187,396,0.23506,0.32355
2006,Pre-primary Level,Not concerned at all,0.13196,87,396,0.09858,0.16534
2006,Primary Level,Very concerned,0.27350,64,228,0.21551,0.33149
2006,Primary Level,Somewhat concerned,0.39696,104,228,0.33331,0.46061
2006,Primary Level,Not concerned at all,0.27629,60,228,0.21812,0.33447
2006,Lower Secondary Level,Very concerned,0.26164,637,2428,0.24415,0.27913
2006,Lower Secondary Level,Somewhat concerned,0.45380,1197,2428,0.43399,0.47361
2006,Lower Secondary Level,Not concerned at all,0.24044,594,2428,0.22344,0.25744
2006,Upper Secondary Level,Very concerned,0.28454,3098,10984,0.27610,0.29297
2006,Upper Secondary Level,Somewhat concerned,0.51980,5869,10984,0.51045,0.52914
2006,Upper Secondary Level,Not concerned at all,0.18362,2017,10984,0.17637,0.19086
2006,Post-secondary Non-tertiary Level,Very concerned,0.27568,330,1204,0.25042,0.30093
2006,Post-secondary Non-tertiary Level,Somewhat concerned,0.53028,670,1204,0.50208,0.55849
2006,Post-secondary Non-tertiary Level,Not concerned at all,0.17828,204,1204,0.15666,0.19991
2006,First Stage of Tertiary Education,Very concerned,0.30691,478,1639,0.28458,0.32925
2006,First Stage of Tertiary Education,Somewhat concerned,0.53218,896,1639,0.50801,0.55634
2006,First Stage of Tertiary Education,Not concerned at all,0.15102,265,1639,0.13368,0.16836
2006,Second Stage of Tertiary Education,Very concerned,0.27519,1231,4554,0.26221,0.28816
2006,Second Stage of Tertiary Education,Somewhat concerned,0.54731,2593,4554,0.53285,0.56177
2006,Second Stage of Tertiary Education,Not concerned at all,0.16827,730,4554,0.15740,0.17914
2007,Pre-primary Level,Very concerned,0.13542,98,339,0.09894,0.17189
2007,Pre-primary Level,Somewhat concerned,0.27648,168,339,0.22880,0.32416
2007,Pre-primary Level,Not concerned at all,0.10607,73,339,0.07324,0.13890
2007,Primary Level,Very concerned,0.22809,50,213,0.17161,0.28458
2007,Primary Level,Somewhat concerned,0.45037,100,213,0.38339,0.51734
2007,Primary Level,Not concerned at all,0.30070,63,213,0.23897,0.36243
2007,Lower Secondary Level,Very concerned,0.26317,583,2163,0.24461,0.28174
2007,Lower Secondary Level,Somewhat concerned,0.44951,1022,2163,0.42854,0.47048
2007,Lower Secondary Level,Not concerned at all,0.24468,558,2163,0.22656,0.26280
2007,Upper Secondary Level,Very concerned,0.26704,2736,10219,0.25846,0.27562
2007,Upper Secondary Level,Somewhat concerned,0.51833,5427,10219,0.50864,0.52801
2007,Upper Secondary Level,Not concerned at all,0.20177,2056,10219,0.19399,0.20955
2007,Post-secondary Non-tertiary Level,Very concerned,0.27957,318,1165,0.25378,0.30535
2007,Post-secondary Non-tertiary Level,Somewhat concerned,0.55548,664,1165,0.52694,0.58403
2007,Post-secondary Non-tertiary Level,Not concerned at all,0.16237,183,1165,0.14119,0.18356
2007,First Stage of Tertiary Education,Very concerned,0.27675,400,1519,0.25425,0.29926
2007,First Stage of Tertiary Education,Somewhat concerned,0.55385,875,1519,0.52885,0.57886
2007,First Stage of Tertiary Education,Not concerned at all,0.15442,244,1519,0.13624,0.17260
2007,Second Stage of Tertiary Education,Very concerned,0.28581,1240,4365,0.27241,0.29922
2007,Second Stage of Tertiary Education,Somewhat concerned,0.55386,2478,4365,0.53911,0.56861
2007,Second Stage of Tertiary Education,Not concerned at all,0.15246,647,4365,0.14179,0.16312
2008,Pre-primary Level,Very concerned,0.16878,95,352,0.12959,0.20796
2008,Pre-primary Level,Somewhat concerned,0.29038,174,352,0.24289,0.33787
2008,Pre-primary Level,Not concerned at all,0.13021,83,352,0.09501,0.16542
2008,Primary Level,Very concerned,0.24927,41,183,0.18642,0.31212
2008,Primary Level,Somewhat concerned,0.50985,86,183,0.43722,0.58248
2008,Primary Level,Not concerned at all,0.23709,56,183,0.17530,0.29888
2008,Lower Secondary Level,Very concerned,0.24544,468,1992,0.22653,0.26434
2008,Lower Secondary Level,Somewhat concerned,0.47054,1008,1992,0.44861,0.49246
2008,Lower Secondary Level,Not concerned at all,0.25010,516,1992,0.23108,0.26912
2008,Upper Secondary Level,Very concerned,0.23975,2300,9655,0.23123,0.24827
2008,Upper Secondary Level,Somewhat concerned,0.53992,5285,9655,0.52998,0.54986
2008,Upper Secondary Level,Not concerned at all,0.21040,2070,9655,0.20227,0.21853
2008,Post-secondary Non-tertiary Level,Very concerned,0.21227,229,1089,0.18797,0.23657
2008,Post-secondary Non-tertiary Level,Somewhat concerned,0.59774,655,1089,0.56860,0.62687
2008,Post-secondary Non-tertiary Level,Not concerned at all,0.18599,205,1089,0.16287,0.20911
2008,First Stage of Tertiary Education,Very concerned,0.26186,359,1405,0.23886,0.28485
2008,First Stage of Tertiary Education,Somewhat concerned,0.54431,791,1405,0.51826,0.57036
2008,First Stage of Tertiary Education,Not concerned at all,0.18586,255,1405,0.16551,0.20620
2008,Second Stage of Tertiary Education,Very concerned,0.21762,911,4178,0.20510,0.23013
2008,Second Stage of Tertiary Education,Somewhat concerned,0.57866,2489,4178,0.56368,0.59363
2008,Second Stage of Tertiary Education,Not concerned at all,0.19788,778,4178,0.18579,0.20996
2009,Pre-primary Level,Very concerned,0.15860,70,305,0.11753,0.19966
2009,Pre-primary Level,Somewhat concerned,0.30514,157,305,0.25337,0.35690
2009,Pre-primary Level,Not concerned at all,0.14473,78,305,0.10518,0.18428
2009,Primary Level,Very concerned,0.19128,36,162,0.13053,0.25204
2009,Primary Level,Somewhat concerned,0.41751,71,162,0.34134,0.49369
2009,Primary Level,Not concerned at all,0.37037,55,162,0.29578,0.44496
2009,Lower Secondary Level,Very concerned,0.21898,347,1762,0.19967,0.23830
2009,Lower Secondary Level,Somewhat concerned,0.46966,897,1762,0.44635,0.49297
2009,Lower Secondary Level,Not concerned at all,0.27362,518,1762,0.25280,0.29444
2009,Upper Secondary Level,Very concerned,0.19290,1734,8998,0.18475,0.20105
2009,Upper Secondary Level,Somewhat concerned,0.56963,5148,8998,0.55940,0.57986
2009,Upper Secondary Level,Not concerned at all,0.22980,2116,8998,0.22110,0.23849
2009,Post-secondary Non-tertiary Level,Very concerned,0.22581,203,995,0.19982,0.25181
2009,Post-secondary Non-tertiary Level,Somewhat concerned,0.59087,598,995,0.56031,0.62144
2009,Post-secondary Non-tertiary Level,Not concerned at all,0.18056,194,995,0.15665,0.20447
2009,First Stage of Tertiary Education,Very concerned,0.21958,268,1321,0.19724,0.24191
2009,First Stage of Tertiary Education,Somewhat concerned,0.57799,767,1321,0.55134,0.60463
2009,First Stage of Tertiary Education,Not concerned at all,0.19355,286,1321,0.17224,0.21487
2009,Second Stage of Tertiary Education,Very concerned,0.18494,761,4016,0.17293,0.19695
2009,Second Stage of Tertiary Education,Somewhat concerned,0.60584,2452,4016,0.59072,0.62095
