year,age_gr,bula_h,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,66 and older,Schleswig-Holstein,Not Working,0.93361,40,40,0.85547,1.01175
1984,66 and older,Hamburg,Not Working,0.93207,43,43,0.85597,1.00817
1984,66 and older,Lower Saxony,Not Working,0.98875,151,151,0.97187,1.00563
1984,66 and older,Bremen,Not Working,0.95740,32,32,0.88631,1.02849
1984,66 and older,North Rhine-Westphalia,Not Working,0.95203,267,267,0.92635,0.97771
1984,66 and older,Hesse,Not Working,0.95946,98,98,0.92021,0.99871
1984,66 and older,"Rhineland-Palatinate, Saarland",Not Working,0.96616,108,108,0.93189,1.00042
1984,66 and older,Baden-Wuerttemberg,Not Working,0.93816,198,198,0.90452,0.97179
1984,66 and older,Bavaria,Not Working,0.95115,221,221,0.92267,0.97963
1984,66 and older,Berlin,Not Working,0.95880,45,45,0.90007,1.01753
1985,17-29 y.,Schleswig-Holstein,Full Time,0.42474,38,38,0.26546,0.58401
1985,17-29 y.,Lower Saxony,Full Time,0.37395,104,302,0.31929,0.42861
1985,17-29 y.,Lower Saxony,Part Time,0.19415,57,302,0.14947,0.23884
1985,17-29 y.,Lower Saxony,Not Working,0.43189,141,302,0.37593,0.48785
1985,17-29 y.,North Rhine-Westphalia,Full Time,0.41015,341,863,0.37732,0.44299
1985,17-29 y.,North Rhine-Westphalia,Part Time,0.21170,177,863,0.18442,0.23897
1985,17-29 y.,North Rhine-Westphalia,Not Working,0.37815,345,863,0.34578,0.41052
1985,17-29 y.,Hesse,Full Time,0.41822,135,334,0.36524,0.47120
1985,17-29 y.,Hesse,Part Time,0.23291,76,334,0.18751,0.27831
1985,17-29 y.,Hesse,Not Working,0.34887,123,334,0.29768,0.40006
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Full Time,0.53691,126,241,0.47382,0.59999
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Part Time,0.16469,41,241,0.11776,0.21161
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Not Working,0.29840,74,241,0.24052,0.35629
1985,17-29 y.,Baden-Wuerttemberg,Full Time,0.47329,290,614,0.43377,0.51282
1985,17-29 y.,Baden-Wuerttemberg,Part Time,0.23622,132,614,0.20260,0.26985
1985,17-29 y.,Baden-Wuerttemberg,Not Working,0.29049,192,614,0.25455,0.32643
1985,17-29 y.,Bavaria,Full Time,0.49078,246,523,0.44790,0.53367
1985,17-29 y.,Bavaria,Part Time,0.25601,133,523,0.21857,0.29345
1985,17-29 y.,Bavaria,Not Working,0.25320,144,523,0.21590,0.29051
1985,17-29 y.,Berlin,Full Time,0.50151,40,71,0.38438,0.61865
1985,17-29 y.,Berlin,Not Working,0.26052,31,71,0.15770,0.36335
1985,30-45 y.,Schleswig-Holstein,Full Time,0.54348,68,99,0.44486,0.64210
1985,30-45 y.,Schleswig-Holstein,Not Working,0.22598,31,99,0.14318,0.30879
1985,30-45 y.,Hamburg,Full Time,0.63294,64,64,0.51392,0.75197
1985,30-45 y.,Lower Saxony,Full Time,0.54936,193,351,0.49724,0.60149
1985,30-45 y.,Lower Saxony,Part Time,0.22428,73,351,0.18058,0.26798
1985,30-45 y.,Lower Saxony,Not Working,0.22636,85,351,0.18252,0.27020
1985,30-45 y.,North Rhine-Westphalia,Full Time,0.53994,530,991,0.50890,0.57099
1985,30-45 y.,North Rhine-Westphalia,Part Time,0.20111,184,991,0.17615,0.22608
1985,30-45 y.,North Rhine-Westphalia,Not Working,0.25894,277,991,0.23166,0.28623
1985,30-45 y.,Hesse,Full Time,0.58877,201,337,0.53616,0.64139
1985,30-45 y.,Hesse,Part Time,0.23136,66,337,0.18627,0.27645
1985,30-45 y.,Hesse,Not Working,0.17986,70,337,0.13880,0.22093
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Full Time,0.57013,96,139,0.48753,0.65272
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Not Working,0.24316,43,139,0.17158,0.31473
1985,30-45 y.,Baden-Wuerttemberg,Full Time,0.60670,391,644,0.56894,0.64446
1985,30-45 y.,Baden-Wuerttemberg,Part Time,0.17915,110,644,0.14951,0.20879
1985,30-45 y.,Baden-Wuerttemberg,Not Working,0.21415,143,644,0.18244,0.24586
1985,30-45 y.,Bavaria,Full Time,0.56217,352,606,0.52264,0.60170
1985,30-45 y.,Bavaria,Part Time,0.23198,128,606,0.19834,0.26561
1985,30-45 y.,Bavaria,Not Working,0.20585,126,606,0.17364,0.23807
1985,30-45 y.,Berlin,Full Time,0.54243,66,104,0.44622,0.63865
1985,30-45 y.,Berlin,Part Time,0.33515,38,104,0.24399,0.42632
1985,46-65 y.,Schleswig-Holstein,Full Time,0.46122,46,84,0.35398,0.56847
1985,46-65 y.,Schleswig-Holstein,Not Working,0.38812,38,84,0.28328,0.49296
1985,46-65 y.,Hamburg,Full Time,0.49020,38,38,0.32912,0.65128
1985,46-65 y.,Lower Saxony,Full Time,0.42690,143,327,0.37321,0.48060
1985,46-65 y.,Lower Saxony,Part Time,0.14859,53,327,0.10998,0.18720
1985,46-65 y.,Lower Saxony,Not Working,0.42451,131,327,0.37085,0.47816
1985,46-65 y.,North Rhine-Westphalia,Full Time,0.42700,411,860,0.39392,0.46008
1985,46-65 y.,North Rhine-Westphalia,Part Time,0.12756,104,860,0.10525,0.14987
1985,46-65 y.,North Rhine-Westphalia,Not Working,0.44544,345,860,0.41220,0.47868
1985,46-65 y.,Hesse,Full Time,0.44672,182,369,0.39593,0.49752
1985,46-65 y.,Hesse,Part Time,0.13401,48,369,0.09920,0.16882
1985,46-65 y.,Hesse,Not Working,0.41927,139,369,0.36885,0.46968
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Full Time,0.37871,109,265,0.32019,0.43722
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Part Time,0.13296,33,265,0.09200,0.17392
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Not Working,0.48833,123,265,0.42803,0.54863
1985,46-65 y.,Baden-Wuerttemberg,Full Time,0.50955,335,602,0.46959,0.54952
1985,46-65 y.,Baden-Wuerttemberg,Part Time,0.18489,93,602,0.15385,0.21593
1985,46-65 y.,Baden-Wuerttemberg,Not Working,0.30555,174,602,0.26872,0.34238
1985,46-65 y.,Bavaria,Full Time,0.44316,274,561,0.40202,0.48430
1985,46-65 y.,Bavaria,Part Time,0.17301,90,561,0.14168,0.20434
1985,46-65 y.,Bavaria,Not Working,0.38383,197,561,0.34355,0.42411
1985,46-65 y.,Berlin,Full Time,0.51824,58,97,0.41828,0.61819
1985,46-65 y.,Berlin,Not Working,0.38661,39,97,0.28919,0.48402
1985,66 and older,Schleswig-Holstein,Not Working,0.98306,38,38,0.94148,1.02464
1985,66 and older,Hamburg,Not Working,0.97512,43,43,0.92802,1.02223
1985,66 and older,Lower Saxony,Not Working,0.98160,125,125,0.95795,1.00525
1985,66 and older,Bremen,Not Working,0.95934,32,32,0.88981,1.02886
1985,66 and older,North Rhine-Westphalia,Not Working,0.95918,235,235,0.93383,0.98454
1985,66 and older,Hesse,Not Working,0.98372,92,92,0.95771,1.00972
1985,66 and older,"Rhineland-Palatinate, Saarland",Not Working,0.97800,95,95,0.94834,1.00765
1985,66 and older,Baden-Wuerttemberg,Not Working,0.95441,170,170,0.92296,0.98586
1985,66 and older,Bavaria,Not Working,0.96013,197,197,0.93274,0.98752
1985,66 and older,Berlin,Not Working,0.92356,35,35,0.83426,1.01287
1986,17-29 y.,Schleswig-Holstein,Full Time,0.42782,36,67,0.30846,0.54719
1986,17-29 y.,Schleswig-Holstein,Part Time,0.41302,31,67,0.29423,0.53181
1986,17-29 y.,Lower Saxony,Full Time,0.40085,119,326,0.34757,0.45413
1986,17-29 y.,Lower Saxony,Part Time,0.23497,74,326,0.18888,0.28107
1986,17-29 y.,Lower Saxony,Not Working,0.36417,133,326,0.31186,0.41649
1986,17-29 y.,North Rhine-Westphalia,Full Time,0.41726,338,830,0.38369,0.45083
1986,17-29 y.,North Rhine-Westphalia,Part Time,0.20667,164,830,0.17910,0.23423
1986,17-29 y.,North Rhine-Westphalia,Not Working,0.37607,328,830,0.34310,0.40905
1986,17-29 y.,Hesse,Full Time,0.43825,129,310,0.38293,0.49358
1986,17-29 y.,Hesse,Part Time,0.24217,75,310,0.19441,0.28994
1986,17-29 y.,Hesse,Not Working,0.31957,106,310,0.26758,0.37157
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Full Time,0.52332,123,233,0.45905,0.58759
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Part Time,0.22280,49,233,0.16925,0.27635
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Not Working,0.25388,61,233,0.19787,0.30988
1986,17-29 y.,Baden-Wuerttemberg,Full Time,0.51682,307,616,0.47733,0.55632
1986,17-29 y.,Baden-Wuerttemberg,Part Time,0.21625,129,616,0.18371,0.24879
1986,17-29 y.,Baden-Wuerttemberg,Not Working,0.26693,180,616,0.23197,0.30189
1986,17-29 y.,Bavaria,Full Time,0.50809,240,489,0.46373,0.55244
1986,17-29 y.,Bavaria,Part Time,0.24624,118,489,0.20802,0.28447
1986,17-29 y.,Bavaria,Not Working,0.24567,131,489,0.20748,0.28387
1986,17-29 y.,Berlin,Full Time,0.55244,43,43,0.40206,0.70283
1986,30-45 y.,Schleswig-Holstein,Full Time,0.53067,60,60,0.40333,0.65802
1986,30-45 y.,Hamburg,Full Time,0.66018,55,55,0.53385,0.78651
1986,30-45 y.,Lower Saxony,Full Time,0.56357,179,323,0.50940,0.61774
1986,30-45 y.,Lower Saxony,Part Time,0.21190,67,323,0.16726,0.25653
1986,30-45 y.,Lower Saxony,Not Working,0.22454,77,323,0.17896,0.27011
1986,30-45 y.,North Rhine-Westphalia,Full Time,0.55073,514,936,0.51884,0.58261
1986,30-45 y.,North Rhine-Westphalia,Part Time,0.19407,167,936,0.16872,0.21942
1986,30-45 y.,North Rhine-Westphalia,Not Working,0.25521,255,936,0.22726,0.28315
1986,30-45 y.,Hesse,Full Time,0.61637,188,321,0.56310,0.66965
1986,30-45 y.,Hesse,Part Time,0.18759,63,321,0.14482,0.23036
1986,30-45 y.,Hesse,Not Working,0.19604,70,321,0.15254,0.23953
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Full Time,0.59197,106,152,0.51358,0.67036
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Not Working,0.24985,46,152,0.18080,0.31890
1986,30-45 y.,Baden-Wuerttemberg,Full Time,0.54671,343,603,0.50695,0.58648
1986,30-45 y.,Baden-Wuerttemberg,Part Time,0.23862,125,603,0.20457,0.27267
1986,30-45 y.,Baden-Wuerttemberg,Not Working,0.21466,135,603,0.18186,0.24746
1986,30-45 y.,Bavaria,Full Time,0.58023,336,569,0.53964,0.62082
1986,30-45 y.,Bavaria,Part Time,0.23541,126,569,0.20052,0.27030
1986,30-45 y.,Bavaria,Not Working,0.18436,107,569,0.15247,0.21625
1986,30-45 y.,Berlin,Full Time,0.61288,67,67,0.49537,0.73040
1986,46-65 y.,Schleswig-Holstein,Full Time,0.46492,43,76,0.35203,0.57780
1986,46-65 y.,Schleswig-Holstein,Not Working,0.36001,33,76,0.25138,0.46865
1986,46-65 y.,Hamburg,Full Time,0.52578,36,36,0.36035,0.69121
1986,46-65 y.,Lower Saxony,Full Time,0.44359,159,338,0.39055,0.49664
1986,46-65 y.,Lower Saxony,Part Time,0.14230,49,338,0.10500,0.17960
1986,46-65 y.,Lower Saxony,Not Working,0.41411,130,338,0.36152,0.46670
1986,46-65 y.,North Rhine-Westphalia,Full Time,0.41528,403,857,0.38227,0.44829
1986,46-65 y.,North Rhine-Westphalia,Part Time,0.12323,104,857,0.10121,0.14525
1986,46-65 y.,North Rhine-Westphalia,Not Working,0.46150,350,857,0.42810,0.49489
1986,46-65 y.,Hesse,Full Time,0.44232,160,327,0.38841,0.49624
1986,46-65 y.,Hesse,Part Time,0.14476,50,327,0.10657,0.18296
1986,46-65 y.,Hesse,Not Working,0.41292,117,327,0.35947,0.46636
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Full Time,0.39230,113,261,0.33295,0.45165
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Part Time,0.13595,32,261,0.09429,0.17761
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Not Working,0.47175,116,261,0.41107,0.53243
1986,46-65 y.,Baden-Wuerttemberg,Full Time,0.52872,342,610,0.48907,0.56836
1986,46-65 y.,Baden-Wuerttemberg,Part Time,0.16437,92,610,0.13493,0.19380
1986,46-65 y.,Baden-Wuerttemberg,Not Working,0.30692,176,610,0.27028,0.34355
1986,46-65 y.,Bavaria,Full Time,0.46389,266,528,0.42131,0.50647
1986,46-65 y.,Bavaria,Part Time,0.16819,89,528,0.13625,0.20012
1986,46-65 y.,Bavaria,Not Working,0.36793,173,528,0.32675,0.40910
1986,46-65 y.,Berlin,Full Time,0.53856,60,101,0.44085,0.63627
1986,46-65 y.,Berlin,Not Working,0.34745,41,101,0.25412,0.44077
1986,66 and older,Hamburg,Not Working,0.98212,40,40,0.94054,1.02371
1986,66 and older,Bremen,Not Working,0.95882,32,32,0.88887,1.02877
1986,66 and older,North Rhine-Westphalia,Not Working,0.94740,222,222,0.91797,0.97684
1986,66 and older,"Rhineland-Palatinate, Saarland",Not Working,0.96656,92,92,0.92962,1.00350
1986,66 and older,Baden-Wuerttemberg,Not Working,0.95714,148,148,0.92440,0.98988
1986,66 and older,Bavaria,Not Working,0.95770,178,178,0.92805,0.98735
1986,66 and older,Berlin,Not Working,0.98159,35,35,0.93641,1.02678
1987,17-29 y.,Schleswig-Holstein,Full Time,0.51893,40,40,0.36212,0.67574
1987,17-29 y.,Lower Saxony,Full Time,0.45194,135,326,0.39783,0.50605
1987,17-29 y.,Lower Saxony,Part Time,0.24613,77,326,0.19930,0.29296
1987,17-29 y.,Lower Saxony,Not Working,0.30193,114,326,0.25202,0.35184
1987,17-29 y.,North Rhine-Westphalia,Full Time,0.42098,326,816,0.38709,0.45488
1987,17-29 y.,North Rhine-Westphalia,Part Time,0.24209,179,816,0.21268,0.27150
1987,17-29 y.,North Rhine-Westphalia,Not Working,0.33693,311,816,0.30448,0.36938
1987,17-29 y.,Hesse,Full Time,0.50425,138,310,0.44851,0.56000
1987,17-29 y.,Hesse,Part Time,0.25263,79,310,0.20418,0.30108
1987,17-29 y.,Hesse,Not Working,0.24312,93,310,0.19529,0.29095
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Full Time,0.54908,126,225,0.48391,0.61424
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Part Time,0.23664,50,225,0.18098,0.29230
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Not Working,0.21429,49,225,0.16055,0.26802
1987,17-29 y.,Baden-Wuerttemberg,Full Time,0.55292,314,594,0.51290,0.59293
1987,17-29 y.,Baden-Wuerttemberg,Part Time,0.22150,126,594,0.18808,0.25493
1987,17-29 y.,Baden-Wuerttemberg,Not Working,0.22558,154,594,0.19194,0.25922
1987,17-29 y.,Bavaria,Full Time,0.52037,251,495,0.47631,0.56443
1987,17-29 y.,Bavaria,Part Time,0.28479,132,495,0.24500,0.32459
1987,17-29 y.,Bavaria,Not Working,0.19484,112,495,0.15991,0.22976
1987,17-29 y.,Berlin,Full Time,0.53729,43,43,0.38649,0.68809
1987,30-45 y.,Schleswig-Holstein,Full Time,0.55425,60,92,0.45212,0.65637
1987,30-45 y.,Schleswig-Holstein,Not Working,0.25108,32,92,0.16199,0.34018
1987,30-45 y.,Hamburg,Full Time,0.68340,49,49,0.55181,0.81499
1987,30-45 y.,Lower Saxony,Full Time,0.58912,177,302,0.53353,0.64470
1987,30-45 y.,Lower Saxony,Part Time,0.23839,68,302,0.19025,0.28652
1987,30-45 y.,Lower Saxony,Not Working,0.17250,57,302,0.12981,0.21518
1987,30-45 y.,North Rhine-Westphalia,Full Time,0.57962,523,925,0.54780,0.61145
1987,30-45 y.,North Rhine-Westphalia,Part Time,0.17521,160,925,0.15070,0.19972
1987,30-45 y.,North Rhine-Westphalia,Not Working,0.24516,242,925,0.21743,0.27290
1987,30-45 y.,Hesse,Full Time,0.63260,195,318,0.57953,0.68567
1987,30-45 y.,Hesse,Part Time,0.17552,59,318,0.13364,0.21739
1987,30-45 y.,Hesse,Not Working,0.19188,64,318,0.14853,0.23523
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Full Time,0.55623,96,145,0.47508,0.63737
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Not Working,0.25662,49,145,0.18528,0.32796
1987,30-45 y.,Baden-Wuerttemberg,Full Time,0.58867,354,593,0.54903,0.62831
1987,30-45 y.,Baden-Wuerttemberg,Part Time,0.21087,111,593,0.17801,0.24373
1987,30-45 y.,Baden-Wuerttemberg,Not Working,0.20045,128,593,0.16820,0.23270
1987,30-45 y.,Bavaria,Full Time,0.59665,321,532,0.55493,0.63838
1987,30-45 y.,Bavaria,Part Time,0.22911,117,532,0.19337,0.26486
1987,30-45 y.,Bavaria,Not Working,0.17424,94,532,0.14197,0.20650
1987,30-45 y.,Berlin,Full Time,0.64015,71,71,0.52772,0.75259
1987,46-65 y.,Schleswig-Holstein,Full Time,0.47003,45,79,0.35926,0.58079
1987,46-65 y.,Schleswig-Holstein,Not Working,0.36789,34,79,0.26087,0.47491
1987,46-65 y.,Hamburg,Full Time,0.56185,38,38,0.40198,0.72172
1987,46-65 y.,Lower Saxony,Full Time,0.41379,157,350,0.36212,0.46547
1987,46-65 y.,Lower Saxony,Part Time,0.18485,60,350,0.14413,0.22558
1987,46-65 y.,Lower Saxony,Not Working,0.40135,133,350,0.34993,0.45278
1987,46-65 y.,North Rhine-Westphalia,Full Time,0.43396,399,843,0.40048,0.46744
1987,46-65 y.,North Rhine-Westphalia,Part Time,0.10609,93,843,0.08529,0.12689
1987,46-65 y.,North Rhine-Westphalia,Not Working,0.45995,351,843,0.42629,0.49362
1987,46-65 y.,Hesse,Full Time,0.47405,164,320,0.41925,0.52884
1987,46-65 y.,Hesse,Part Time,0.16087,49,320,0.12055,0.20119
1987,46-65 y.,Hesse,Not Working,0.36508,107,320,0.31225,0.41791
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Full Time,0.41193,117,265,0.35256,0.47130
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Part Time,0.13637,32,265,0.09497,0.17777
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Not Working,0.45170,116,265,0.39167,0.51173
1987,46-65 y.,Baden-Wuerttemberg,Full Time,0.52520,351,615,0.48570,0.56470
1987,46-65 y.,Baden-Wuerttemberg,Part Time,0.16566,85,615,0.13625,0.19507
1987,46-65 y.,Baden-Wuerttemberg,Not Working,0.30914,179,615,0.27259,0.34569
1987,46-65 y.,Bavaria,Full Time,0.44993,249,508,0.40663,0.49324
1987,46-65 y.,Bavaria,Part Time,0.19656,96,508,0.16197,0.23115
1987,46-65 y.,Bavaria,Not Working,0.35351,163,508,0.31189,0.39512
1987,46-65 y.,Berlin,Full Time,0.55534,65,102,0.45843,0.65225
1987,46-65 y.,Berlin,Not Working,0.31299,37,102,0.22255,0.40342
1987,66 and older,Schleswig-Holstein,Not Working,0.98275,31,31,0.93617,1.02934
1987,66 and older,Hamburg,Not Working,0.96972,36,36,0.91296,1.02649
1987,66 and older,Lower Saxony,Not Working,0.97875,124,124,0.95327,1.00424
1987,66 and older,Bremen,Not Working,0.94619,31,31,0.86544,1.02693
1987,66 and older,North Rhine-Westphalia,Not Working,0.95570,229,229,0.92899,0.98241
1987,66 and older,Hesse,Not Working,0.96822,105,105,0.93451,1.00193
1987,66 and older,"Rhineland-Palatinate, Saarland",Not Working,0.98522,100,100,0.96145,1.00899
1987,66 and older,Baden-Wuerttemberg,Not Working,0.94039,147,147,0.90199,0.97880
1987,66 and older,Bavaria,Not Working,0.97892,184,184,0.95811,0.99974
1987,66 and older,Berlin,Not Working,0.98274,37,37,0.94020,1.02528
1988,17-29 y.,Schleswig-Holstein,Full Time,0.49601,40,40,0.33909,0.65293
1988,17-29 y.,Lower Saxony,Full Time,0.46819,136,311,0.41265,0.52374
1988,17-29 y.,Lower Saxony,Part Time,0.22950,72,311,0.18269,0.27631
1988,17-29 y.,Lower Saxony,Not Working,0.30231,103,311,0.25118,0.35343
1988,17-29 y.,North Rhine-Westphalia,Full Time,0.41342,321,794,0.37914,0.44769
1988,17-29 y.,North Rhine-Westphalia,Part Time,0.25617,193,794,0.22579,0.28655
1988,17-29 y.,North Rhine-Westphalia,Not Working,0.33042,280,794,0.29768,0.36315
1988,17-29 y.,Hesse,Full Time,0.42933,117,275,0.37072,0.48794
1988,17-29 y.,Hesse,Part Time,0.30156,76,275,0.24722,0.35590
1988,17-29 y.,Hesse,Not Working,0.26911,82,275,0.21660,0.32162
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Full Time,0.55045,118,217,0.48411,0.61679
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Part Time,0.21657,48,217,0.16164,0.27150
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Not Working,0.23298,51,217,0.17660,0.28935
1988,17-29 y.,Baden-Wuerttemberg,Full Time,0.52656,302,581,0.48592,0.56719
1988,17-29 y.,Baden-Wuerttemberg,Part Time,0.19851,113,581,0.16605,0.23097
1988,17-29 y.,Baden-Wuerttemberg,Not Working,0.27493,166,581,0.23859,0.31127
1988,17-29 y.,Bavaria,Full Time,0.53738,245,463,0.49192,0.58285
1988,17-29 y.,Bavaria,Part Time,0.28545,119,463,0.24426,0.32663
1988,17-29 y.,Bavaria,Not Working,0.17717,99,463,0.14236,0.21199
1988,17-29 y.,Berlin,Full Time,0.55408,42,42,0.40193,0.70624
1988,30-45 y.,Schleswig-Holstein,Full Time,0.47538,52,52,0.33832,0.61244
1988,30-45 y.,Hamburg,Full Time,0.57931,36,36,0.41575,0.74286
1988,30-45 y.,Lower Saxony,Full Time,0.57571,152,270,0.51665,0.63478
