year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2001,Indirect migration background,Rural regions,97,7.88003,7.55028,8.20977,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2002,No migration background,Urban regions,11958,7.01770,6.98263,7.05277,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2002,No migration background,Rural regions,6946,6.65595,6.60981,6.70210,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Direct migration background,Urban regions,2247,7.02556,6.94314,7.10798,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2002,Direct migration background,Rural regions,455,6.77473,6.58674,6.96272,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Indirect migration background,Urban regions,659,7.70931,7.58942,7.82921,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2002,Indirect migration background,Rural regions,92,7.82513,7.41101,8.23925,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2003,No migration background,Urban regions,11649,6.90963,6.87318,6.94609,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2003,No migration background,Rural regions,6696,6.53042,6.48137,6.57947,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Direct migration background,Urban regions,2088,6.89121,6.80337,6.97905,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2003,Direct migration background,Rural regions,436,6.61882,6.41449,6.82314,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Indirect migration background,Urban regions,662,7.61829,7.48520,7.75138,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2003,Indirect migration background,Rural regions,98,6.94636,6.50764,7.38507,5.00000,8.00000,8.00000,0.50000,10.00000,8.00000,7.00000,8.00000
2004,No migration background,Urban regions,11280,6.72096,6.68240,6.75953,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,No migration background,Rural regions,6537,6.34703,6.29527,6.39880,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Direct migration background,Urban regions,2040,6.67595,6.58473,6.76717,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Direct migration background,Rural regions,426,6.75840,6.56791,6.94890,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Indirect migration background,Urban regions,668,7.43001,7.28727,7.57275,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2004,Indirect migration background,Rural regions,114,6.72606,6.34599,7.10613,5.66864,7.00000,8.00000,2.17159,10.00000,7.00000,6.00000,7.02500
2005,No migration background,Urban regions,,,,,,,,,,,,
2005,No migration background,Rural regions,,,,,,,,,,,,
2005,Direct migration background,Urban regions,,,,,,,,,,,,
2005,Direct migration background,Rural regions,,,,,,,,,,,,
2005,Indirect migration background,Urban regions,,,,,,,,,,,,
2005,Indirect migration background,Rural regions,,,,,,,,,,,,
2006,No migration background,Urban regions,,,,,,,,,,,,
2006,No migration background,Rural regions,,,,,,,,,,,,
2006,Direct migration background,Urban regions,,,,,,,,,,,,
2006,Direct migration background,Rural regions,,,,,,,,,,,,
2006,Indirect migration background,Urban regions,,,,,,,,,,,,
2006,Indirect migration background,Rural regions,,,,,,,,,,,,
2007,No migration background,Urban regions,,,,,,,,,,,,
2007,No migration background,Rural regions,,,,,,,,,,,,
2007,Direct migration background,Urban regions,,,,,,,,,,,,
2007,Direct migration background,Rural regions,,,,,,,,,,,,
2007,Indirect migration background,Urban regions,,,,,,,,,,,,
2007,Indirect migration background,Rural regions,,,,,,,,,,,,
2008,No migration background,Urban regions,10105,6.90772,6.86593,6.94951,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2008,No migration background,Rural regions,5968,6.65631,6.60123,6.71139,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Direct migration background,Urban regions,1494,6.76682,6.65615,6.87749,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Direct migration background,Rural regions,336,6.86217,6.62172,7.10262,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2008,Indirect migration background,Urban regions,641,7.75285,7.60779,7.89791,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2008,Indirect migration background,Rural regions,109,7.47985,7.08304,7.87665,6.33996,8.00000,9.00000,2.34991,10.00000,8.00000,7.00000,9.00000
2009,No migration background,Urban regions,9492,6.93126,6.89222,6.97031,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2009,No migration background,Rural regions,5729,6.65370,6.60143,6.70598,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Direct migration background,Urban regions,1310,6.72676,6.61334,6.84017,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Direct migration background,Rural regions,317,6.74244,6.48452,7.00035,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2009,Indirect migration background,Urban regions,584,7.61436,7.47837,7.75036,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2009,Indirect migration background,Rural regions,117,7.25454,6.89847,7.61062,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2010,No migration background,Urban regions,,,,,,,,,,,,
2010,No migration background,Rural regions,,,,,,,,,,,,
2010,Direct migration background,Urban regions,,,,,,,,,,,,
2010,Direct migration background,Rural regions,,,,,,,,,,,,
2010,Indirect migration background,Urban regions,,,,,,,,,,,,
2010,Indirect migration background,Rural regions,,,,,,,,,,,,
2011,No migration background,Urban regions,9629,7.07541,7.03713,7.11368,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2011,No migration background,Rural regions,5797,6.73003,6.67814,6.78193,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,Direct migration background,Urban regions,1261,6.96550,6.85393,7.07707,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2011,Direct migration background,Rural regions,367,6.88540,6.66640,7.10440,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2011,Indirect migration background,Urban regions,574,7.73064,7.58708,7.87419,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2011,Indirect migration background,Rural regions,124,7.24036,6.82743,7.65329,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2012,No migration background,Urban regions,,,,,,,,,,,,
2012,No migration background,Rural regions,,,,,,,,,,,,
2012,Direct migration background,Urban regions,,,,,,,,,,,,
2012,Direct migration background,Rural regions,,,,,,,,,,,,
2012,Indirect migration background,Urban regions,,,,,,,,,,,,
2012,Indirect migration background,Rural regions,,,,,,,,,,,,
2013,No migration background,Urban regions,10128,7.21134,7.17248,7.25020,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2013,No migration background,Rural regions,6107,6.98143,6.92898,7.03389,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2013,Direct migration background,Urban regions,3912,7.58442,7.51975,7.64909,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,Direct migration background,Rural regions,1267,7.54141,7.41843,7.66440,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,Indirect migration background,Urban regions,1325,8.33923,8.24560,8.43287,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,9.00000,9.00000
2013,Indirect migration background,Rural regions,259,7.87646,7.66251,8.09042,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2014,No migration background,Urban regions,,,,,,,,,,,,
2014,No migration background,Rural regions,,,,,,,,,,,,
2014,Direct migration background,Urban regions,,,,,,,,,,,,
2014,Direct migration background,Rural regions,,,,,,,,,,,,
2014,Indirect migration background,Urban regions,,,,,,,,,,,,
2014,Indirect migration background,Rural regions,,,,,,,,,,,,
2015,No migration background,Urban regions,,,,,,,,,,,,
2015,No migration background,Rural regions,,,,,,,,,,,,
2015,Direct migration background,Urban regions,,,,,,,,,,,,
2015,Direct migration background,Rural regions,,,,,,,,,,,,
2015,Indirect migration background,Urban regions,,,,,,,,,,,,
2015,Indirect migration background,Rural regions,,,,,,,,,,,,
2016,No migration background,Urban regions,,,,,,,,,,,,
2016,No migration background,Rural regions,,,,,,,,,,,,
2016,Direct migration background,Urban regions,,,,,,,,,,,,
2016,Direct migration background,Rural regions,,,,,,,,,,,,
2016,Indirect migration background,Urban regions,,,,,,,,,,,,
2016,Indirect migration background,Rural regions,,,,,,,,,,,,
2017,No migration background,Urban regions,,,,,,,,,,,,
2017,No migration background,Rural regions,,,,,,,,,,,,
2017,Direct migration background,Urban regions,,,,,,,,,,,,
2017,Direct migration background,Rural regions,,,,,,,,,,,,
2017,Indirect migration background,Urban regions,,,,,,,,,,,,
2017,Indirect migration background,Rural regions,,,,,,,,,,,,
2018,No migration background,Urban regions,11436,7.52479,7.48988,7.55970,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,No migration background,Rural regions,7144,7.30199,7.25678,7.34720,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2018,Direct migration background,Urban regions,3223,7.72822,7.66143,7.79501,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,Direct migration background,Rural regions,1115,7.69174,7.58400,7.79948,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,Indirect migration background,Urban regions,1276,8.30873,8.21838,8.39908,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,8.00000,9.00000
2018,Indirect migration background,Rural regions,289,7.85832,7.65854,8.05811,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2019,No migration background,Urban regions,,,,,,,,,,,,
2019,No migration background,Rural regions,,,,,,,,,,,,
2019,Direct migration background,Urban regions,,,,,,,,,,,,
2019,Direct migration background,Rural regions,,,,,,,,,,,,
2019,Indirect migration background,Urban regions,,,,,,,,,,,,
2019,Indirect migration background,Rural regions,,,,,,,,,,,,
2020,No migration background,Urban regions,,,,,,,,,,,,
2020,No migration background,Rural regions,,,,,,,,,,,,
2020,Direct migration background,Urban regions,,,,,,,,,,,,
2020,Direct migration background,Rural regions,,,,,,,,,,,,
2020,Indirect migration background,Urban regions,,,,,,,,,,,,
2020,Indirect migration background,Rural regions,,,,,,,,,,,,
2021,No migration background,Urban regions,,,,,,,,,,,,
2021,No migration background,Rural regions,,,,,,,,,,,,
2021,Direct migration background,Urban regions,,,,,,,,,,,,
2021,Direct migration background,Rural regions,,,,,,,,,,,,
2021,Indirect migration background,Urban regions,,,,,,,,,,,,
2021,Indirect migration background,Rural regions,,,,,,,,,,,,
2022,No migration background,Urban regions,,,,,,,,,,,,
2022,No migration background,Rural regions,,,,,,,,,,,,
2022,Direct migration background,Urban regions,,,,,,,,,,,,
2022,Direct migration background,Rural regions,,,,,,,,,,,,
2022,Indirect migration background,Urban regions,,,,,,,,,,,,
2022,Indirect migration background,Rural regions,,,,,,,,,,,,
