year,pgisced97,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Second Stage of Tertiary Education,Yes,0.16092,889,5873,0.15152,0.17031
2015,Second Stage of Tertiary Education,No,0.80294,4984,5873,0.79277,0.81312
2017,Pre-primary Level,No,0.52522,404,404,0.47647,0.57398
2017,Primary Level,Yes,0.19859,71,453,0.16181,0.23537
2017,Primary Level,No,0.68838,382,453,0.64568,0.73108
2017,Lower Secondary Level,Yes,0.25244,557,2739,0.23616,0.26871
2017,Lower Secondary Level,No,0.71462,2182,2739,0.69770,0.73153
2017,Upper Secondary Level,Yes,0.24560,2548,12068,0.23792,0.25328
2017,Upper Secondary Level,No,0.75138,9520,12068,0.74366,0.75909
2017,Post-secondary Non-tertiary Level,Yes,0.16185,302,2213,0.14650,0.17720
2017,Post-secondary Non-tertiary Level,No,0.83538,1911,2213,0.81992,0.85083
2017,First Stage of Tertiary Education,Yes,0.21741,322,1536,0.19678,0.23805
2017,First Stage of Tertiary Education,No,0.78259,1214,1536,0.76195,0.80322
2017,Second Stage of Tertiary Education,Yes,0.15550,960,6515,0.14670,0.16430
2017,Second Stage of Tertiary Education,No,0.83853,5555,6515,0.82959,0.84746
2019,Pre-primary Level,No,0.59517,329,329,0.54205,0.64829
2019,Primary Level,Yes,0.17804,69,390,0.14002,0.21605
2019,Primary Level,No,0.68384,321,390,0.63763,0.73004
2019,Lower Secondary Level,Yes,0.24306,510,2418,0.22596,0.26016
2019,Lower Secondary Level,No,0.71195,1908,2418,0.69390,0.73000
2019,Upper Secondary Level,Yes,0.25065,2507,11140,0.24260,0.25870
2019,Upper Secondary Level,No,0.74598,8633,11140,0.73789,0.75406
2019,Post-secondary Non-tertiary Level,Yes,0.17849,346,2177,0.16240,0.19458
2019,Post-secondary Non-tertiary Level,No,0.81838,1831,2177,0.80218,0.83458
2019,First Stage of Tertiary Education,Yes,0.22822,386,1667,0.20806,0.24837
2019,First Stage of Tertiary Education,No,0.77178,1281,1667,0.75163,0.79194
2019,Second Stage of Tertiary Education,Yes,0.16205,1150,7025,0.15343,0.17066
2019,Second Stage of Tertiary Education,No,0.83190,5875,7025,0.82315,0.84064
2021,Pre-primary Level,No,0.50212,188,188,0.43045,0.57378
2021,Primary Level,Yes,0.23363,147,927,0.20637,0.26088
2021,Primary Level,No,0.67662,780,927,0.64649,0.70674
2021,Lower Secondary Level,Yes,0.25418,361,1743,0.23373,0.27462
2021,Lower Secondary Level,No,0.71153,1382,1743,0.69026,0.73281
2021,Upper Secondary Level,Yes,0.27072,1728,7297,0.26053,0.28092
2021,Upper Secondary Level,No,0.71586,5569,7297,0.70551,0.72620
2021,Post-secondary Non-tertiary Level,Yes,0.22206,292,1589,0.20162,0.24250
2021,Post-secondary Non-tertiary Level,No,0.77354,1297,1589,0.75295,0.79412
2021,First Stage of Tertiary Education,Yes,0.22067,234,994,0.19488,0.24646
2021,First Stage of Tertiary Education,No,0.77195,760,994,0.74585,0.79804
2021,Second Stage of Tertiary Education,Yes,0.16621,889,5636,0.15649,0.17594
2021,Second Stage of Tertiary Education,No,0.82315,4747,5636,0.81319,0.83311
