year,age_gr,regtyp,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Rural regions,No,0.88103,1267,1267,0.86319,0.89886
2015,30-45 y.,Urban regions,Yes,0.06517,338,4817,0.05820,0.07214
2015,30-45 y.,Urban regions,No,0.88087,4479,4817,0.87172,0.89002
2015,30-45 y.,Rural regions,Yes,0.07393,180,2539,0.06375,0.08411
2015,30-45 y.,Rural regions,No,0.89518,2359,2539,0.88326,0.90710
2015,46-65 y.,Urban regions,Yes,0.22238,1183,5633,0.21152,0.23324
2015,46-65 y.,Urban regions,No,0.76856,4450,5633,0.75754,0.77957
2015,46-65 y.,Rural regions,Yes,0.22536,709,3245,0.21098,0.23974
2015,46-65 y.,Rural regions,No,0.76717,2536,3245,0.75263,0.78172
2015,66 and older,Urban regions,Yes,0.41433,1222,3087,0.39694,0.43171
2015,66 and older,Urban regions,No,0.58486,1865,3087,0.56748,0.60225
2015,66 and older,Rural regions,Yes,0.39667,698,1796,0.37403,0.41930
2015,66 and older,Rural regions,No,0.60186,1098,1796,0.57921,0.62451
2017,17-29 y.,Urban regions,Yes,0.02769,65,2939,0.02175,0.03362
2017,17-29 y.,Urban regions,No,0.88219,2874,2939,0.87054,0.89385
2017,17-29 y.,Rural regions,Yes,0.02215,31,1421,0.01449,0.02980
2017,17-29 y.,Rural regions,No,0.89524,1390,1421,0.87931,0.91117
2017,30-45 y.,Urban regions,Yes,0.05862,309,4831,0.05199,0.06524
2017,30-45 y.,Urban regions,No,0.93105,4522,4831,0.92391,0.93820
2017,30-45 y.,Rural regions,Yes,0.06987,151,2426,0.05972,0.08001
2017,30-45 y.,Rural regions,No,0.91923,2275,2426,0.90839,0.93008
2017,46-65 y.,Urban regions,Yes,0.23309,1363,6274,0.22263,0.24356
2017,46-65 y.,Urban regions,No,0.76445,4911,6274,0.75395,0.77495
2017,46-65 y.,Rural regions,Yes,0.27612,909,3699,0.26171,0.29053
2017,46-65 y.,Rural regions,No,0.72199,2790,3699,0.70755,0.73643
2017,66 and older,Urban regions,Yes,0.42778,1245,3103,0.41036,0.44519
2017,66 and older,Urban regions,No,0.57183,1858,3103,0.55442,0.58924
2017,66 and older,Rural regions,Yes,0.42006,729,1856,0.39760,0.44252
2017,66 and older,Rural regions,No,0.57978,1127,1856,0.55732,0.60224
2019,17-29 y.,Urban regions,Yes,0.02904,61,2565,0.02254,0.03554
2019,17-29 y.,Urban regions,No,0.88497,2504,2565,0.87262,0.89732
2019,17-29 y.,Rural regions,No,0.85639,1137,1137,0.83599,0.87678
2019,30-45 y.,Urban regions,Yes,0.06250,271,4053,0.05505,0.06996
2019,30-45 y.,Urban regions,No,0.92240,3782,4053,0.91416,0.93064
2019,30-45 y.,Rural regions,Yes,0.07970,165,2078,0.06805,0.09134
2019,30-45 y.,Rural regions,No,0.90691,1913,2078,0.89442,0.91941
2019,46-65 y.,Urban regions,Yes,0.24686,1449,6526,0.23640,0.25733
2019,46-65 y.,Urban regions,No,0.74981,5077,6526,0.73930,0.76032
2019,46-65 y.,Rural regions,Yes,0.26798,879,3697,0.25370,0.28226
2019,46-65 y.,Rural regions,No,0.73005,2818,3697,0.71574,0.74436
2019,66 and older,Urban regions,Yes,0.41345,1273,3221,0.39644,0.43046
2019,66 and older,Urban regions,No,0.58626,1948,3221,0.56925,0.60327
2019,66 and older,Rural regions,Yes,0.42787,769,1872,0.40545,0.45029
2019,66 and older,Rural regions,No,0.57180,1103,1872,0.54938,0.59422
2021,17-29 y.,Urban regions,Yes,0.02821,58,2319,0.02147,0.03496
2021,17-29 y.,Urban regions,No,0.90049,2261,2319,0.88831,0.91268
2021,17-29 y.,Rural regions,No,0.87630,838,838,0.85399,0.89860
2021,30-45 y.,Urban regions,Yes,0.08039,294,3663,0.07159,0.08920
2021,30-45 y.,Urban regions,No,0.90740,3369,3663,0.89801,0.91679
2021,30-45 y.,Rural regions,Yes,0.08517,141,1543,0.07124,0.09910
2021,30-45 y.,Rural regions,No,0.88792,1402,1543,0.87217,0.90366
2021,46-65 y.,Urban regions,Yes,0.26868,1177,4772,0.25610,0.28125
2021,46-65 y.,Urban regions,No,0.72226,3595,4772,0.70955,0.73497
2021,46-65 y.,Rural regions,Yes,0.26018,599,2444,0.24278,0.27757
2021,46-65 y.,Rural regions,No,0.73048,1845,2444,0.71288,0.74807
2021,66 and older,Urban regions,Yes,0.45440,939,2242,0.43378,0.47501
2021,66 and older,Urban regions,No,0.53686,1303,2242,0.51622,0.55751
2021,66 and older,Rural regions,Yes,0.43191,521,1321,0.40519,0.45863
2021,66 and older,Rural regions,No,0.56024,800,1321,0.53346,0.58702
