year,age_gr,quintil_oecd,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,1st Quintile,Yes,0.40180,324,820,0.36822,0.43537
2013,66 and older,1st Quintile,No,0.59694,496,820,0.56335,0.63054
2013,66 and older,2nd Quintile,Yes,0.41107,482,1216,0.38341,0.43874
2013,66 and older,2nd Quintile,No,0.58753,734,1216,0.55985,0.61521
2013,66 and older,3rd Quintile,Yes,0.43931,445,1050,0.40928,0.46935
2013,66 and older,3rd Quintile,No,0.55946,605,1050,0.52941,0.58950
2013,66 and older,4th Quintile,Yes,0.37981,309,869,0.34753,0.41210
2013,66 and older,4th Quintile,No,0.61967,560,869,0.58738,0.65197
2013,66 and older,5th Quintile,Yes,0.35535,338,981,0.32538,0.38532
2013,66 and older,5th Quintile,No,0.64449,643,981,0.61452,0.67446
2015,17-29 y.,1st Quintile,Yes,0.03127,32,1239,0.02158,0.04097
2015,17-29 y.,1st Quintile,No,0.89945,1207,1239,0.88270,0.91621
2015,17-29 y.,2nd Quintile,No,0.90297,850,850,0.88306,0.92288
2015,17-29 y.,3rd Quintile,No,0.88371,728,728,0.86041,0.90702
2015,17-29 y.,4th Quintile,No,0.92187,615,615,0.90064,0.94310
2015,17-29 y.,5th Quintile,No,0.90578,442,442,0.87851,0.93305
2015,30-45 y.,1st Quintile,Yes,0.10957,163,1568,0.09411,0.12504
2015,30-45 y.,1st Quintile,No,0.87749,1405,1568,0.86126,0.89373
2015,30-45 y.,2nd Quintile,Yes,0.08635,126,1653,0.07280,0.09989
2015,30-45 y.,2nd Quintile,No,0.91047,1527,1653,0.89670,0.92423
2015,30-45 y.,3rd Quintile,Yes,0.07141,101,1531,0.05851,0.08432
2015,30-45 y.,3rd Quintile,No,0.92496,1430,1531,0.91176,0.93816
2015,30-45 y.,4th Quintile,Yes,0.04822,73,1359,0.03683,0.05962
2015,30-45 y.,4th Quintile,No,0.94623,1286,1359,0.93424,0.95823
2015,30-45 y.,5th Quintile,Yes,0.04740,55,1245,0.03559,0.05921
2015,30-45 y.,5th Quintile,No,0.95250,1190,1245,0.94068,0.96432
2015,46-65 y.,1st Quintile,Yes,0.29657,397,1471,0.27322,0.31992
2015,46-65 y.,1st Quintile,No,0.69525,1074,1471,0.67172,0.71878
2015,46-65 y.,2nd Quintile,Yes,0.28801,365,1476,0.26490,0.31112
2015,46-65 y.,2nd Quintile,No,0.70959,1111,1476,0.68643,0.73276
2015,46-65 y.,3rd Quintile,Yes,0.21914,316,1555,0.19857,0.23970
2015,46-65 y.,3rd Quintile,No,0.78059,1239,1555,0.76002,0.80117
2015,46-65 y.,4th Quintile,Yes,0.19989,362,1899,0.18189,0.21788
2015,46-65 y.,4th Quintile,No,0.80011,1537,1899,0.78212,0.81811
2015,46-65 y.,5th Quintile,Yes,0.17715,452,2477,0.16211,0.19219
2015,46-65 y.,5th Quintile,No,0.82240,2025,2477,0.80735,0.83746
2015,66 and older,1st Quintile,Yes,0.39031,277,729,0.35487,0.42574
2015,66 and older,1st Quintile,No,0.60908,452,729,0.57363,0.64452
2015,66 and older,2nd Quintile,Yes,0.41535,520,1288,0.38843,0.44228
2015,66 and older,2nd Quintile,No,0.58388,768,1288,0.55695,0.61081
2015,66 and older,3rd Quintile,Yes,0.45407,450,1048,0.42391,0.48423
2015,66 and older,3rd Quintile,No,0.54556,598,1048,0.51540,0.57572
2015,66 and older,4th Quintile,Yes,0.37459,334,886,0.34270,0.40648
2015,66 and older,4th Quintile,No,0.62541,552,886,0.59352,0.65730
2015,66 and older,5th Quintile,Yes,0.39671,339,932,0.36529,0.42814
2015,66 and older,5th Quintile,No,0.60329,593,932,0.57186,0.63471
2017,17-29 y.,1st Quintile,No,0.88061,1179,1179,0.86210,0.89913
2017,17-29 y.,2nd Quintile,No,0.88483,768,768,0.86224,0.90742
2017,17-29 y.,3rd Quintile,No,0.89966,660,660,0.87672,0.92260
2017,17-29 y.,4th Quintile,No,0.90424,580,580,0.88027,0.92821
2017,17-29 y.,5th Quintile,No,0.87976,406,406,0.84808,0.91143
2017,30-45 y.,1st Quintile,Yes,0.09581,123,1451,0.08066,0.11096
2017,30-45 y.,1st Quintile,No,0.87408,1328,1451,0.85700,0.89115
2017,30-45 y.,2nd Quintile,Yes,0.05540,98,1483,0.04375,0.06705
2017,30-45 y.,2nd Quintile,No,0.94266,1385,1483,0.93083,0.95450
2017,30-45 y.,3rd Quintile,Yes,0.05113,64,1232,0.03882,0.06343
2017,30-45 y.,3rd Quintile,No,0.94867,1168,1232,0.93634,0.96100
2017,30-45 y.,4th Quintile,Yes,0.05430,59,1146,0.04117,0.06743
2017,30-45 y.,4th Quintile,No,0.94569,1087,1146,0.93256,0.95882
2017,30-45 y.,5th Quintile,Yes,0.05238,46,991,0.03850,0.06626
2017,30-45 y.,5th Quintile,No,0.94758,945,991,0.93370,0.96146
2017,46-65 y.,1st Quintile,Yes,0.34529,396,1339,0.31982,0.37077
2017,46-65 y.,1st Quintile,No,0.64666,943,1339,0.62104,0.67227
2017,46-65 y.,2nd Quintile,Yes,0.27348,336,1418,0.25027,0.29669
2017,46-65 y.,2nd Quintile,No,0.72619,1082,1418,0.70297,0.74941
2017,46-65 y.,3rd Quintile,Yes,0.26044,329,1479,0.23807,0.28282
2017,46-65 y.,3rd Quintile,No,0.73952,1150,1479,0.71714,0.76189
2017,46-65 y.,4th Quintile,Yes,0.22834,380,1776,0.20881,0.24786
2017,46-65 y.,4th Quintile,No,0.77166,1396,1776,0.75214,0.79119
2017,46-65 y.,5th Quintile,Yes,0.18012,399,2239,0.16420,0.19604
2017,46-65 y.,5th Quintile,No,0.81988,1840,2239,0.80396,0.83580
2017,66 and older,1st Quintile,Yes,0.44174,265,680,0.40439,0.47909
2017,66 and older,1st Quintile,No,0.55748,415,680,0.52013,0.59484
2017,66 and older,2nd Quintile,Yes,0.42171,487,1162,0.39331,0.45012
2017,66 and older,2nd Quintile,No,0.57829,675,1162,0.54988,0.60669
2017,66 and older,3rd Quintile,Yes,0.46012,445,1029,0.42965,0.49059
2017,66 and older,3rd Quintile,No,0.53988,584,1029,0.50941,0.57035
2017,66 and older,4th Quintile,Yes,0.42523,328,825,0.39147,0.45899
2017,66 and older,4th Quintile,No,0.57477,497,825,0.54101,0.60853
2017,66 and older,5th Quintile,Yes,0.39424,335,909,0.36246,0.42603
2017,66 and older,5th Quintile,No,0.60576,574,909,0.57397,0.63754
2019,17-29 y.,1st Quintile,No,0.85113,1085,1085,0.82994,0.87232
2019,17-29 y.,2nd Quintile,No,0.89254,832,832,0.87149,0.91360
2019,17-29 y.,3rd Quintile,No,0.90737,695,695,0.88580,0.92894
2019,17-29 y.,4th Quintile,No,0.88966,547,547,0.86338,0.91594
2019,17-29 y.,5th Quintile,No,0.88927,417,417,0.85911,0.91942
2019,30-45 y.,1st Quintile,Yes,0.08849,106,1224,0.07257,0.10440
2019,30-45 y.,1st Quintile,No,0.84831,1118,1224,0.82820,0.86841
2019,30-45 y.,2nd Quintile,Yes,0.07794,103,1243,0.06303,0.09284
2019,30-45 y.,2nd Quintile,No,0.91836,1140,1243,0.90313,0.93359
2019,30-45 y.,3rd Quintile,Yes,0.07300,96,1228,0.05845,0.08756
2019,30-45 y.,3rd Quintile,No,0.92662,1132,1228,0.91203,0.94121
2019,30-45 y.,4th Quintile,Yes,0.05897,55,1035,0.04461,0.07332
2019,30-45 y.,4th Quintile,No,0.94101,980,1035,0.92665,0.95537
2019,30-45 y.,5th Quintile,Yes,0.04348,50,932,0.03038,0.05658
2019,30-45 y.,5th Quintile,No,0.95642,882,932,0.94330,0.96953
2019,46-65 y.,1st Quintile,Yes,0.32538,401,1326,0.30016,0.35061
2019,46-65 y.,1st Quintile,No,0.65938,925,1326,0.63386,0.68490
2019,46-65 y.,2nd Quintile,Yes,0.27651,388,1464,0.25359,0.29943
2019,46-65 y.,2nd Quintile,No,0.72216,1076,1464,0.69921,0.74512
2019,46-65 y.,3rd Quintile,Yes,0.26086,387,1617,0.23945,0.28227
2019,46-65 y.,3rd Quintile,No,0.73913,1230,1617,0.71772,0.76054
2019,46-65 y.,4th Quintile,Yes,0.25645,438,1831,0.23644,0.27645
2019,46-65 y.,4th Quintile,No,0.74353,1393,1831,0.72352,0.76354
2019,46-65 y.,5th Quintile,Yes,0.20653,486,2479,0.19059,0.22247
2019,46-65 y.,5th Quintile,No,0.79347,1993,2479,0.77753,0.80941
2019,66 and older,1st Quintile,Yes,0.43455,294,738,0.39877,0.47034
2019,66 and older,1st Quintile,No,0.56434,444,738,0.52855,0.60014
2019,66 and older,2nd Quintile,Yes,0.43185,526,1206,0.40388,0.45981
2019,66 and older,2nd Quintile,No,0.56812,680,1206,0.54015,0.59609
2019,66 and older,3rd Quintile,Yes,0.42354,389,959,0.39225,0.45483
2019,66 and older,3rd Quintile,No,0.57646,570,959,0.54517,0.60775
2019,66 and older,4th Quintile,Yes,0.43052,351,843,0.39707,0.46396
2019,66 and older,4th Quintile,No,0.56948,492,843,0.53604,0.60293
2019,66 and older,5th Quintile,Yes,0.36491,359,946,0.33422,0.39561
2019,66 and older,5th Quintile,No,0.63509,587,946,0.60439,0.66578
2021,17-29 y.,1st Quintile,No,0.90682,1192,1192,0.89031,0.92333
2021,17-29 y.,2nd Quintile,No,0.87720,596,596,0.85083,0.90357
2021,17-29 y.,3rd Quintile,No,0.87819,445,445,0.84777,0.90861
2021,17-29 y.,4th Quintile,No,0.93933,453,453,0.91732,0.96134
2021,17-29 y.,5th Quintile,No,0.86512,306,306,0.82679,0.90346
2021,30-45 y.,1st Quintile,Yes,0.09707,149,1632,0.08270,0.11143
2021,30-45 y.,1st Quintile,No,0.89448,1483,1632,0.87957,0.90939
2021,30-45 y.,2nd Quintile,Yes,0.08176,87,1020,0.06493,0.09858
2021,30-45 y.,2nd Quintile,No,0.89480,933,1020,0.87596,0.91364
2021,30-45 y.,3rd Quintile,Yes,0.08198,80,837,0.06338,0.10057
2021,30-45 y.,3rd Quintile,No,0.91159,757,837,0.89234,0.93083
2021,30-45 y.,4th Quintile,Yes,0.08266,55,792,0.06347,0.10185
2021,30-45 y.,4th Quintile,No,0.89871,737,792,0.87769,0.91974
2021,30-45 y.,5th Quintile,Yes,0.06755,49,808,0.05023,0.08486
2021,30-45 y.,5th Quintile,No,0.91963,759,808,0.90088,0.93839
2021,46-65 y.,1st Quintile,Yes,0.34418,387,1242,0.31775,0.37061
2021,46-65 y.,1st Quintile,No,0.64613,855,1242,0.61953,0.67274
2021,46-65 y.,2nd Quintile,Yes,0.27413,309,1127,0.24808,0.30019
2021,46-65 y.,2nd Quintile,No,0.71730,818,1127,0.69100,0.74360
2021,46-65 y.,3rd Quintile,Yes,0.25389,274,1105,0.22822,0.27957
2021,46-65 y.,3rd Quintile,No,0.73692,831,1105,0.71095,0.76289
2021,46-65 y.,4th Quintile,Yes,0.28664,338,1370,0.26269,0.31060
2021,46-65 y.,4th Quintile,No,0.70971,1032,1370,0.68567,0.73376
2021,46-65 y.,5th Quintile,Yes,0.22069,452,2303,0.20375,0.23763
2021,46-65 y.,5th Quintile,No,0.76906,1851,2303,0.75185,0.78628
2021,66 and older,1st Quintile,Yes,0.45960,261,625,0.42050,0.49871
2021,66 and older,1st Quintile,No,0.53094,364,625,0.49178,0.57009
2021,66 and older,2nd Quintile,Yes,0.47839,365,820,0.44418,0.51261
2021,66 and older,2nd Quintile,No,0.51369,455,820,0.47946,0.54792
2021,66 and older,3rd Quintile,Yes,0.45060,268,634,0.41184,0.48936
2021,66 and older,3rd Quintile,No,0.54616,366,634,0.50737,0.58494
2021,66 and older,4th Quintile,Yes,0.47281,260,623,0.43357,0.51204
2021,66 and older,4th Quintile,No,0.51263,363,623,0.47335,0.55191
2021,66 and older,5th Quintile,Yes,0.35622,301,852,0.32404,0.38839
2021,66 and older,5th Quintile,No,0.63612,551,852,0.60379,0.66844
