"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","(Fach-)Abitur","Westdeutschland","7.14","7.5","907","4","6","9","9","10","7","7.28","0","10","7","8"
"1995","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Westdeutschland","6.95","7.5","762","3","5","9","10","10","6.77","7.13","0","10","7","7"
"1995","AkademikerIn","Ostdeutschland","6.42","6.5","833","3","5","8","9","10","6.28","6.56","0","10","7","7"
"1995","AkademikerIn","Westdeutschland","6.89","6.5","918","4","6","8","9","10","6.75","7.03","0","10","7","8"
"1995","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1995","Hauptschule","Westdeutschland","6.18","5.5","4885","3","5","8","9","10","6.11","6.25","0","10","7","7"
"1995","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1995","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","Westdeutschland","7.16","7.5","866","4","6","9","10","10","7.02","7.3","0","10","8","8"
"1996","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","Westdeutschland","6.88","6.5","723","3","5","9","10","10","6.7","7.06","0","10","7","7"
"1996","AkademikerIn","Ostdeutschland","6.36","6.5","839","4","5","8","9","10","6.22","6.5","0","10","7","7"
"1996","AkademikerIn","Westdeutschland","6.92","6.5","925","4","6","8","9","10","6.79","7.05","0","10","7","8"
"1996","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1996","Hauptschule","Westdeutschland","6.1","5.5","4749","3","5","8","9","10","6.03","6.17","0","10","7","7"
"1996","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1996","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Westdeutschland","7.07","7.5","845","4","6","9","9","10","6.93","7.21","0","10","7","8"
"1997","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Westdeutschland","6.83","6.5","702","3","5","9","10","10","6.65","7.01","0","10","7","7"
"1997","AkademikerIn","Ostdeutschland","6.21","6.5","836","3","5","8","9","10","6.07","6.35","0","10","7","7"
"1997","AkademikerIn","Westdeutschland","6.91","6.5","929","4","6","8","9","10","6.79","7.03","0","10","7","8"
"1997","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1997","Hauptschule","Westdeutschland","6.15","6.5","4606","3","5","8","9","10","6.08","6.22","0","10","7","7"
"1997","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1997","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Westdeutschland","7.2","7.5","971","4","6","9","10","10","7.07","7.33","0","10","8","8"
"1998","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Westdeutschland","6.83","6.5","689","3","5","9","10","10","6.64","7.02","0","10","7","7"
"1998","AkademikerIn","Ostdeutschland","6.27","6.5","865","3","5","8","9","10","6.14","6.4","0","10","7","7"
"1998","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"1998","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1998","Hauptschule","Westdeutschland","6.24","6.5","4992","3","5","8","9","10","6.18","6.3","0","10","7","7"
"1998","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1998","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Westdeutschland","7.19","7.5","942","4","6","9","10","10","7.06","7.32","0","10","8","8"
"1999","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Westdeutschland","6.87","6.5","663","3","5","9","10","10","6.68","7.06","0","10","7","7"
"1999","AkademikerIn","Ostdeutschland","6.12","6.5","857","3","5","8","9","10","5.98","6.26","0","10","7","7"
"1999","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"1999","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Hauptschule","Westdeutschland","6.16","6.5","4850","3","5","8","9","10","6.09","6.23","0","10","7","7"
"1999","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Ostdeutschland","7.1","7.5","354","4","6","9","9","10","6.88","7.32","0","10","7","8"
"2000","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Westdeutschland","6.98","7.5","753","3","5","9","10","10","6.8","7.16","0","10","7","8"
"2000","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2000","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2000","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2000","Hauptschule","Westdeutschland","6.39","6.5","8887","3","5","8","9","10","6.34","6.44","0","10","7","7"
"2000","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2000","Realschule","Westdeutschland","7.1","7.5","4025","4","6","9","10","10","7.04","7.16","0","10","8","8"
"2001","(Fach-)Abitur","Ostdeutschland","6.94","6.5","349","4","6","8","9","10","6.72","7.16","0","10","7","8"
"2001","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","7.27","7.5","694","4","5","9","10","10","7.09","7.45","0","10","8","8"
"2001","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2001","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2001","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Hauptschule","Westdeutschland","6.4","6.5","7760","3","5","8","9","10","6.35","6.45","0","10","7","7"
"2001","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Realschule","Westdeutschland","7.09","7.5","3697","4","6","9","10","10","7.02","7.16","0","10","8","8"
"2002","(Fach-)Abitur","Ostdeutschland","7.31","7.5","355","4","7","9","10","10","7.11","7.51","0","10","7","8"
"2002","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","7.02","7.5","734","3","5","9","10","10","6.85","7.19","0","10","8","8"
"2002","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2002","AkademikerIn","Westdeutschland","7.08","7.5","3227","4","6","8","9","10","7.01","7.15","0","10","8","8"
"2002","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Hauptschule","Westdeutschland","6.27","6.5","7396","3","5","8","9","10","6.22","6.32","0","10","7","7"
"2002","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Realschule","Westdeutschland","6.94","6.5","3962","4","5","8","9","10","6.88","7","0","10","7","8"
"2003","(Fach-)Abitur","Ostdeutschland","7.17","7.5","369","4","6","8","9","10","6.97","7.37","0","10","8","8"
"2003","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Westdeutschland","7.09","7.5","710","4","5","9","10","10","6.92","7.26","0","10","8","8"
"2003","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2003","AkademikerIn","Westdeutschland","7.07","7.5","3059","4","6","8","9","10","7","7.14","0","10","8","8"
"2003","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Hauptschule","Westdeutschland","6.28","6.5","7002","3","5","8","9","10","6.23","6.33","0","10","7","7"
"2003","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Realschule","Westdeutschland","6.88","6.5","3779","4","5","8","9","10","6.81","6.95","0","10","7","8"
"2004","(Fach-)Abitur","Ostdeutschland","6.99","7.5","391","4","5","9","9","10","6.79","7.19","0","10","8","8"
"2004","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","7.01","7.5","722","3","5","9","10","10","6.84","7.18","0","10","8","8"
"2004","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2004","AkademikerIn","Westdeutschland","6.92","6.5","3008","4","6","8","9","10","6.85","6.99","0","10","7","8"
"2004","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Hauptschule","Westdeutschland","6.16","6.5","6679","3","5","8","9","10","6.1","6.22","0","10","7","7"
"2004","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Realschule","Westdeutschland","6.74","6.5","3677","4","5","8","9","10","6.67","6.81","0","10","7","7"
"2005","(Fach-)Abitur","Ostdeutschland","7.15","7.5","394","4","6","9","9","10","6.95","7.35","0","10","8","8"
"2005","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","7","7.5","734","3","5","9","10","10","6.82","7.18","0","10","8","8"
"2005","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2005","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Westdeutschland","6.19","6.5","6263","3","5","8","9","10","6.13","6.25","0","10","7","7"
"2005","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Westdeutschland","6.77","6.5","3532","4","5","8","9","10","6.7","6.84","0","10","7","7"
"2006","(Fach-)Abitur","Ostdeutschland","6.8","6.5","411","3","5","8","9","10","6.6","7","0","10","7","8"
"2006","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Ostdeutschland","7.22","7.5","98","4","6","9","10","10","6.83","7.61","1","10","8","8"
"2006","(noch) kein Abschluss","Westdeutschland","6.79","6.5","553","4","5","9","10","10","6.59","6.99","0","10","7","8"
"2006","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2006","AkademikerIn","Westdeutschland","6.91","6.5","3237","4","6","8","9","10","6.84","6.98","0","10","7","8"
"2006","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Hauptschule","Westdeutschland","6.19","6.5","6698","3","5","8","9","10","6.13","6.25","0","10","7","7"
"2006","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Realschule","Westdeutschland","6.83","6.5","3795","4","5","8","9","10","6.76","6.9","0","10","7","8"
"2007","(Fach-)Abitur","Ostdeutschland","6.89","7.5","392","4","5","8","9","10","6.69","7.09","0","10","7","8"
"2007","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","6.58","6.5","454","3","5","8","10","10","6.36","6.8","0","10","7","8"
"2007","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2007","AkademikerIn","Westdeutschland","6.9","6.5","3086","4","6","8","9","10","6.83","6.97","0","10","7","8"
"2007","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Westdeutschland","6.13","5.5","6056","3","5","8","9","10","6.07","6.19","0","10","6","7"
"2007","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Westdeutschland","6.78","6.5","3562","4","5","8","9","10","6.71","6.85","0","10","7","7"
"2008","(Fach-)Abitur","Ostdeutschland","6.9","7.5","364","3","6","8","9","10","6.7","7.1","1","10","7","8"
"2008","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Westdeutschland","6.74","6.5","443","3","5","9","10","10","6.52","6.96","0","10","7","8"
"2008","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2008","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Westdeutschland","6.08","5.5","5612","3","5","8","9","10","6.02","6.14","0","10","6","7"
"2008","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Realschule","Westdeutschland","6.69","6.5","3364","4","5","8","9","10","6.62","6.76","0","10","7","7"
"2009","(Fach-)Abitur","Ostdeutschland","7.12","7.5","345","4","6","8","9","10","6.92","7.32","0","10","7","8"
"2009","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Ostdeutschland","7.4","7.5","71","5","6","9","10","10","6.92","7.88","0","10","7","8"
"2009","(noch) kein Abschluss","Westdeutschland","6.56","6.5","410","3","5","8","10","10","6.32","6.8","0","10","7","8"
"2009","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2009","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Westdeutschland","6.01","5.5","5085","3","5","8","9","10","5.95","6.07","0","10","6","6"
"2009","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Realschule","Westdeutschland","6.57","6.5","3140","3","5","8","9","10","6.49","6.65","0","10","7","7"
"2010","(Fach-)Abitur","Ostdeutschland","6.78","6.5","498","3","5","8","9","10","6.6","6.96","0","10","7","8"
"2010","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Ostdeutschland","7.41","7.5","84","5","7","8","10","10","6.94","7.88","0","10","8","8"
"2010","(noch) kein Abschluss","Westdeutschland","6.91","7.5","688","3","5","9","10","10","6.73","7.09","0","10","8","8"
"2010","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2010","AkademikerIn","Westdeutschland","6.99","6.5","3974","4","6","8","9","10","6.93","7.05","0","10","8","8"
"2010","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Hauptschule","Westdeutschland","6.05","5.5","6305","3","5","8","9","10","5.99","6.11","0","10","7","7"
"2010","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Realschule","Westdeutschland","6.67","6.5","4578","3","5","8","9","10","6.61","6.73","0","10","7","8"
"2011","(Fach-)Abitur","Ostdeutschland","7.18","7.5","533","4","6","9","9","10","7.01","7.35","0","10","7","8"
"2011","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","7.36","7.5","88","5","6","9","10","10","6.89","7.83","1","10","7","8"
"2011","(noch) kein Abschluss","Westdeutschland","6.83","7.5","715","3","5","9","10","10","6.66","7","0","10","8","8"
"2011","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Westdeutschland","7.02","6.5","4290","4","6","8","9","10","6.96","7.08","0","10","8","8"
"2011","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Westdeutschland","6.06","5.5","6686","3","5","8","9","10","6","6.12","0","10","7","7"
"2011","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Westdeutschland","6.62","6.5","4944","3","5","8","9","10","6.56","6.68","0","10","7","7"
"2012","(Fach-)Abitur","Ostdeutschland","7.02","7.5","534","4","6","8","9","10","6.85","7.19","0","10","7","8"
"2012","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","6.78","6.5","741","3","5","9","10","10","6.61","6.95","0","10","8","8"
"2012","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2012","AkademikerIn","Westdeutschland","7.11","7.5","4427","4","6","8","9","10","7.05","7.17","0","10","8","8"
"2012","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Hauptschule","Westdeutschland","6.15","6.5","6892","3","5","8","9","10","6.1","6.2","0","10","7","7"
"2012","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Realschule","Westdeutschland","6.76","6.5","5073","4","5","8","9","10","6.7","6.82","0","10","7","7"
"2013","(Fach-)Abitur","Ostdeutschland","7.1","6.5","569","4","6","9","9","10","6.94","7.26","0","10","7","8"
"2013","(Fach-)Abitur","Westdeutschland","7.15","7.5","3890","4","6","9","10","10","7.08","7.22","0","10","8","8"
"2013","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
