year,pgisced97,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Lower Secondary Level,"Yes, every 3-4 weeks",0.09257,66,772,0.07211,0.11302
2007,Lower Secondary Level,"Yes, less frequently",0.14327,124,772,0.11854,0.16799
2007,Upper Secondary Level,"No, never",0.36452,2070,5638,0.35196,0.37708
2007,Upper Secondary Level,"Yes, every week",0.14709,815,5638,0.13785,0.15634
2007,Upper Secondary Level,"Yes, every 2 weeks",0.16321,941,5638,0.15356,0.17286
2007,Upper Secondary Level,"Yes, every 3-4 weeks",0.10289,550,5638,0.09495,0.11082
2007,Upper Secondary Level,"Yes, less frequently",0.22229,1262,5638,0.21144,0.23315
2007,Post-secondary Non-tertiary Level,"No, never",0.39481,324,811,0.36115,0.42848
2007,Post-secondary Non-tertiary Level,"Yes, every week",0.11503,92,811,0.09306,0.13700
2007,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.14118,116,811,0.11720,0.16516
2007,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.09500,80,811,0.07481,0.11520
2007,Post-secondary Non-tertiary Level,"Yes, less frequently",0.25397,199,811,0.22400,0.28395
2007,First Stage of Tertiary Education,"No, never",0.28466,306,976,0.25633,0.31299
2007,First Stage of Tertiary Education,"Yes, every week",0.15628,154,976,0.13348,0.17907
2007,First Stage of Tertiary Education,"Yes, every 2 weeks",0.18972,160,976,0.16511,0.21433
2007,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08076,97,976,0.06365,0.09786
2007,First Stage of Tertiary Education,"Yes, less frequently",0.28859,259,976,0.26015,0.31703
2007,Second Stage of Tertiary Education,"No, never",0.31318,989,3025,0.29665,0.32971
2007,Second Stage of Tertiary Education,"Yes, every week",0.14943,466,3025,0.13673,0.16214
2007,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.12193,322,3025,0.11027,0.13359
2007,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.10144,299,3025,0.09068,0.11220
2007,Second Stage of Tertiary Education,"Yes, less frequently",0.31401,949,3025,0.29747,0.33055
2009,No answer / don't know,"No, never",0.50560,71,71,0.38848,0.62273
2009,Lower Secondary Level,"No, never",0.41505,297,658,0.37737,0.45273
2009,Lower Secondary Level,"Yes, every week",0.18564,103,658,0.15591,0.21537
2009,Lower Secondary Level,"Yes, every 2 weeks",0.15759,93,658,0.12973,0.18545
2009,Lower Secondary Level,"Yes, every 3-4 weeks",0.07940,52,658,0.05873,0.10008
2009,Lower Secondary Level,"Yes, less frequently",0.16232,113,658,0.13412,0.19051
2009,Upper Secondary Level,"No, never",0.36389,1834,4992,0.35054,0.37724
2009,Upper Secondary Level,"Yes, every week",0.14610,712,4992,0.13630,0.15590
2009,Upper Secondary Level,"Yes, every 2 weeks",0.16950,826,4992,0.15909,0.17991
2009,Upper Secondary Level,"Yes, every 3-4 weeks",0.09187,446,4992,0.08386,0.09989
2009,Upper Secondary Level,"Yes, less frequently",0.22863,1174,4992,0.21698,0.24028
2009,Post-secondary Non-tertiary Level,"No, never",0.41458,291,704,0.37816,0.45100
2009,Post-secondary Non-tertiary Level,"Yes, every week",0.11364,79,704,0.09018,0.13710
2009,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.13946,92,704,0.11385,0.16507
2009,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.07964,60,704,0.05963,0.09966
2009,Post-secondary Non-tertiary Level,"Yes, less frequently",0.25268,182,704,0.22055,0.28480
2009,First Stage of Tertiary Education,"No, never",0.30461,264,846,0.27358,0.33565
2009,First Stage of Tertiary Education,"Yes, every week",0.17683,142,846,0.15110,0.20255
2009,First Stage of Tertiary Education,"Yes, every 2 weeks",0.15065,132,846,0.12653,0.17477
2009,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07164,73,846,0.05425,0.08903
2009,First Stage of Tertiary Education,"Yes, less frequently",0.29627,235,846,0.26548,0.32706
2009,Second Stage of Tertiary Education,"No, never",0.32397,886,2738,0.30644,0.34151
2009,Second Stage of Tertiary Education,"Yes, every week",0.16429,477,2738,0.15041,0.17817
2009,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10455,273,2738,0.09308,0.11601
2009,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09298,266,2738,0.08210,0.10386
2009,Second Stage of Tertiary Education,"Yes, less frequently",0.31421,836,2738,0.29682,0.33160
2011,No answer / don't know,"No, never",0.38861,122,305,0.33381,0.44340
2011,No answer / don't know,"Yes, every week",0.16876,56,305,0.12666,0.21086
2011,No answer / don't know,"Yes, every 2 weeks",0.22539,62,305,0.17842,0.27236
2011,No answer / don't know,"Yes, less frequently",0.14539,65,305,0.10576,0.18501
2011,Primary Level,"No, never",0.38685,54,86,0.28331,0.49039
2011,Primary Level,"Yes, every week",0.24328,32,86,0.15206,0.33449
2011,Lower Secondary Level,"No, never",0.40349,482,1178,0.37546,0.43152
2011,Lower Secondary Level,"Yes, every week",0.16203,198,1178,0.14098,0.18308
2011,Lower Secondary Level,"Yes, every 2 weeks",0.19177,211,1178,0.16928,0.21426
2011,Lower Secondary Level,"Yes, every 3-4 weeks",0.08022,104,1178,0.06470,0.09574
2011,Lower Secondary Level,"Yes, less frequently",0.16249,183,1178,0.14142,0.18357
2011,Upper Secondary Level,"No, never",0.38102,3019,7976,0.37036,0.39168
2011,Upper Secondary Level,"Yes, every week",0.14219,1115,7976,0.13452,0.14985
2011,Upper Secondary Level,"Yes, every 2 weeks",0.17505,1446,7976,0.16671,0.18339
2011,Upper Secondary Level,"Yes, every 3-4 weeks",0.09629,750,7976,0.08982,0.10277
2011,Upper Secondary Level,"Yes, less frequently",0.20545,1646,7976,0.19658,0.21432
2011,Post-secondary Non-tertiary Level,"No, never",0.42228,638,1416,0.39654,0.44802
2011,Post-secondary Non-tertiary Level,"Yes, every week",0.12011,149,1416,0.10317,0.13704
2011,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.13462,202,1416,0.11684,0.15241
2011,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.08122,123,1416,0.06699,0.09546
2011,Post-secondary Non-tertiary Level,"Yes, less frequently",0.24177,304,1416,0.21946,0.26408
2011,First Stage of Tertiary Education,"No, never",0.31384,413,1247,0.28807,0.33961
2011,First Stage of Tertiary Education,"Yes, every week",0.14929,176,1247,0.12950,0.16908
2011,First Stage of Tertiary Education,"Yes, every 2 weeks",0.14553,192,1247,0.12595,0.16511
2011,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09075,117,1247,0.07480,0.10670
2011,First Stage of Tertiary Education,"Yes, less frequently",0.30059,349,1247,0.27513,0.32605
2011,Second Stage of Tertiary Education,"No, never",0.34980,1563,4383,0.33568,0.36392
2011,Second Stage of Tertiary Education,"Yes, every week",0.15799,691,4383,0.14719,0.16879
2011,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10260,472,4383,0.09361,0.11158
2011,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09194,415,4383,0.08338,0.10049
2011,Second Stage of Tertiary Education,"Yes, less frequently",0.29768,1242,4383,0.28414,0.31122
2013,No answer / don't know,"No, never",0.44382,122,238,0.38057,0.50708
2013,No answer / don't know,"Yes, every week",0.16411,42,238,0.11696,0.21126
2013,No answer / don't know,"Yes, every 2 weeks",0.12188,38,238,0.08023,0.16353
2013,No answer / don't know,"Yes, less frequently",0.19760,36,238,0.14690,0.24829
2013,Primary Level,"No, never",0.32060,47,47,0.18573,0.45547
2013,Lower Secondary Level,"No, never",0.42342,476,1112,0.39437,0.45248
2013,Lower Secondary Level,"Yes, every week",0.17949,182,1112,0.15693,0.20206
2013,Lower Secondary Level,"Yes, every 2 weeks",0.16101,192,1112,0.13940,0.18262
2013,Lower Secondary Level,"Yes, every 3-4 weeks",0.07407,85,1112,0.05867,0.08947
2013,Lower Secondary Level,"Yes, less frequently",0.16201,177,1112,0.14034,0.18368
2013,Upper Secondary Level,"No, never",0.37502,2787,7356,0.36395,0.38608
2013,Upper Secondary Level,"Yes, every week",0.12816,959,7356,0.12052,0.13580
2013,Upper Secondary Level,"Yes, every 2 weeks",0.18672,1361,7356,0.17781,0.19562
2013,Upper Secondary Level,"Yes, every 3-4 weeks",0.08869,649,7356,0.08220,0.09519
2013,Upper Secondary Level,"Yes, less frequently",0.22142,1600,7356,0.21193,0.23091
2013,Post-secondary Non-tertiary Level,"No, never",0.40101,611,1338,0.37474,0.42728
2013,Post-secondary Non-tertiary Level,"Yes, every week",0.10425,127,1338,0.08787,0.12063
2013,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.16335,202,1338,0.14353,0.18316
2013,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.08926,104,1338,0.07398,0.10454
2013,Post-secondary Non-tertiary Level,"Yes, less frequently",0.24213,294,1338,0.21917,0.26509
2013,First Stage of Tertiary Education,"No, never",0.31273,401,1137,0.28577,0.33969
2013,First Stage of Tertiary Education,"Yes, every week",0.12248,138,1137,0.10342,0.14155
2013,First Stage of Tertiary Education,"Yes, every 2 weeks",0.11803,151,1137,0.09927,0.13679
2013,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09627,109,1137,0.07912,0.11343
2013,First Stage of Tertiary Education,"Yes, less frequently",0.35048,338,1137,0.32273,0.37823
2013,Second Stage of Tertiary Education,"No, never",0.34921,1535,4120,0.33465,0.36377
2013,Second Stage of Tertiary Education,"Yes, every week",0.14038,588,4120,0.12977,0.15098
2013,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10371,429,4120,0.09440,0.11303
2013,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09836,376,4120,0.08926,0.10745
2013,Second Stage of Tertiary Education,"Yes, less frequently",0.30834,1192,4120,0.29423,0.32244
2015,No answer / don't know,"No, never",0.47324,160,324,0.41879,0.52769
2015,No answer / don't know,"Yes, every week",0.14547,56,324,0.10702,0.18392
2015,No answer / don't know,"Yes, every 2 weeks",0.17132,50,324,0.13023,0.21241
2015,No answer / don't know,"Yes, less frequently",0.14798,58,324,0.10925,0.18670
2015,Primary Level,"No, never",0.44686,66,66,0.32600,0.56773
2015,Lower Secondary Level,"No, never",0.41571,527,1238,0.38825,0.44318
2015,Lower Secondary Level,"Yes, every week",0.18282,218,1238,0.16128,0.20436
2015,Lower Secondary Level,"Yes, every 2 weeks",0.19130,231,1238,0.16938,0.21322
2015,Lower Secondary Level,"Yes, every 3-4 weeks",0.07046,90,1238,0.05620,0.08472
2015,Lower Secondary Level,"Yes, less frequently",0.13970,172,1238,0.12038,0.15902
2015,Upper Secondary Level,"No, never",0.39066,2688,6900,0.37915,0.40217
2015,Upper Secondary Level,"Yes, every week",0.12870,939,6900,0.12080,0.13660
2015,Upper Secondary Level,"Yes, every 2 weeks",0.17752,1230,6900,0.16851,0.18654
2015,Upper Secondary Level,"Yes, every 3-4 weeks",0.08090,576,6900,0.07447,0.08734
2015,Upper Secondary Level,"Yes, less frequently",0.22222,1467,6900,0.21241,0.23203
2015,Post-secondary Non-tertiary Level,"No, never",0.39552,651,1483,0.37063,0.42042
2015,Post-secondary Non-tertiary Level,"Yes, every week",0.09338,140,1483,0.07857,0.10820
2015,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.16123,224,1483,0.14250,0.17995
2015,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.09521,135,1483,0.08027,0.11015
2015,Post-secondary Non-tertiary Level,"Yes, less frequently",0.25466,333,1483,0.23248,0.27684
2015,First Stage of Tertiary Education,"No, never",0.31319,360,1030,0.28485,0.34153
2015,First Stage of Tertiary Education,"Yes, every week",0.13230,125,1030,0.11160,0.15300
2015,First Stage of Tertiary Education,"Yes, every 2 weeks",0.11061,119,1030,0.09145,0.12978
2015,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.10127,94,1030,0.08284,0.11971
2015,First Stage of Tertiary Education,"Yes, less frequently",0.34263,332,1030,0.31363,0.37162
2015,Second Stage of Tertiary Education,"No, never",0.36007,1583,4093,0.34537,0.37478
2015,Second Stage of Tertiary Education,"Yes, every week",0.14370,553,4093,0.13295,0.15445
2015,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.12604,458,4093,0.11587,0.13621
2015,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09904,373,4093,0.08989,0.10819
2015,Second Stage of Tertiary Education,"Yes, less frequently",0.27115,1126,4093,0.25753,0.28477
2017,No answer / don't know,"No, never",0.51817,157,301,0.46163,0.57471
2017,No answer / don't know,"Yes, every week",0.10904,49,301,0.07377,0.14431
2017,No answer / don't know,"Yes, every 2 weeks",0.13276,53,301,0.09436,0.17115
2017,No answer / don't know,"Yes, less frequently",0.16418,42,301,0.12226,0.20610
2017,Primary Level,"No, never",0.43079,85,121,0.34219,0.51939
2017,Primary Level,"Yes, every 2 weeks",0.21657,36,121,0.14287,0.29027
2017,Lower Secondary Level,"No, never",0.45667,595,1336,0.42995,0.48340
2017,Lower Secondary Level,"Yes, every week",0.14277,222,1336,0.12401,0.16154
2017,Lower Secondary Level,"Yes, every 2 weeks",0.15733,221,1336,0.13780,0.17687
2017,Lower Secondary Level,"Yes, every 3-4 weeks",0.09097,108,1336,0.07554,0.10639
2017,Lower Secondary Level,"Yes, less frequently",0.15225,190,1336,0.13298,0.17152
2017,Upper Secondary Level,"No, never",0.41285,3093,7433,0.40166,0.42404
2017,Upper Secondary Level,"Yes, every week",0.14289,1045,7433,0.13493,0.15085
2017,Upper Secondary Level,"Yes, every 2 weeks",0.16402,1272,7433,0.15560,0.17244
2017,Upper Secondary Level,"Yes, every 3-4 weeks",0.08589,690,7433,0.07951,0.09226
2017,Upper Secondary Level,"Yes, less frequently",0.19435,1333,7433,0.18536,0.20335
2017,Post-secondary Non-tertiary Level,"No, never",0.45767,775,1710,0.43405,0.48129
2017,Post-secondary Non-tertiary Level,"Yes, every week",0.10969,177,1710,0.09487,0.12451
2017,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.15827,263,1710,0.14097,0.17558
2017,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.09396,190,1710,0.08012,0.10779
2017,Post-secondary Non-tertiary Level,"Yes, less frequently",0.18041,305,1710,0.16218,0.19864
2017,First Stage of Tertiary Education,"No, never",0.36061,405,1054,0.33161,0.38961
2017,First Stage of Tertiary Education,"Yes, every week",0.11591,123,1054,0.09658,0.13525
2017,First Stage of Tertiary Education,"Yes, every 2 weeks",0.15120,154,1054,0.12956,0.17284
2017,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08448,94,1054,0.06769,0.10128
2017,First Stage of Tertiary Education,"Yes, less frequently",0.28779,278,1054,0.26045,0.31514
2017,Second Stage of Tertiary Education,"No, never",0.41794,2013,4642,0.40375,0.43213
2017,Second Stage of Tertiary Education,"Yes, every week",0.12113,581,4642,0.11175,0.13052
2017,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10872,485,4642,0.09976,0.11768
2017,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.10106,479,4642,0.09239,0.10973
2017,Second Stage of Tertiary Education,"Yes, less frequently",0.25115,1084,4642,0.23867,0.26362
2019,No answer / don't know,"No, never",0.40705,129,294,0.35080,0.46331
2019,No answer / don't know,"Yes, every week",0.09598,63,294,0.06225,0.12971
2019,No answer / don't know,"Yes, every 2 weeks",0.17529,53,294,0.13176,0.21883
2019,No answer / don't know,"Yes, less frequently",0.21739,49,294,0.17016,0.26462
2019,Primary Level,"No, never",0.45888,80,80,0.34899,0.56876
2019,Lower Secondary Level,"No, never",0.42063,548,1228,0.39301,0.44825
2019,Lower Secondary Level,"Yes, every week",0.15256,187,1228,0.13244,0.17268
2019,Lower Secondary Level,"Yes, every 2 weeks",0.20086,238,1228,0.17844,0.22328
2019,Lower Secondary Level,"Yes, every 3-4 weeks",0.05091,71,1228,0.03861,0.06321
2019,Lower Secondary Level,"Yes, less frequently",0.17504,184,1228,0.15377,0.19630
2019,Upper Secondary Level,"No, never",0.42306,2956,6959,0.41146,0.43467
2019,Upper Secondary Level,"Yes, every week",0.13376,976,6959,0.12576,0.14176
2019,Upper Secondary Level,"Yes, every 2 weeks",0.15828,1139,6959,0.14971,0.16686
2019,Upper Secondary Level,"Yes, every 3-4 weeks",0.09366,615,6959,0.08682,0.10051
2019,Upper Secondary Level,"Yes, less frequently",0.19123,1273,6959,0.18199,0.20047
2019,Post-secondary Non-tertiary Level,"No, never",0.47481,787,1732,0.45129,0.49834
2019,Post-secondary Non-tertiary Level,"Yes, every week",0.09322,180,1732,0.07953,0.10692
2019,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.15256,263,1732,0.13562,0.16950
2019,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.09177,174,1732,0.07817,0.10537
2019,Post-secondary Non-tertiary Level,"Yes, less frequently",0.18763,328,1732,0.16924,0.20602
2019,First Stage of Tertiary Education,"No, never",0.41171,430,1205,0.38391,0.43951
2019,First Stage of Tertiary Education,"Yes, every week",0.12059,193,1205,0.10219,0.13898
2019,First Stage of Tertiary Education,"Yes, every 2 weeks",0.12150,161,1205,0.10305,0.13995
2019,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07857,107,1205,0.06337,0.09377
2019,First Stage of Tertiary Education,"Yes, less frequently",0.26763,314,1205,0.24263,0.29264
2019,Second Stage of Tertiary Education,"No, never",0.42065,2016,5177,0.40720,0.43410
2019,Second Stage of Tertiary Education,"Yes, every week",0.11956,777,5177,0.11072,0.12840
2019,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10576,586,5177,0.09738,0.11413
2019,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08358,501,5177,0.07604,0.09112
2019,Second Stage of Tertiary Education,"Yes, less frequently",0.27046,1297,5177,0.25835,0.28256
2021,No answer / don't know,"No, never",0.42388,156,400,0.37539,0.47237
2021,No answer / don't know,"Yes, every week",0.11203,53,400,0.08108,0.14298
2021,No answer / don't know,"Yes, every 2 weeks",0.11846,65,400,0.08675,0.15017
2021,No answer / don't know,"Yes, every 3-4 weeks",0.08047,43,400,0.05378,0.10716
2021,No answer / don't know,"Yes, less frequently",0.26516,83,400,0.22185,0.30847
2021,Primary Level,"No, never",0.39280,149,369,0.34290,0.44270
2021,Primary Level,"Yes, every week",0.15371,73,369,0.11686,0.19056
2021,Primary Level,"Yes, every 2 weeks",0.20488,59,369,0.16364,0.24612
2021,Primary Level,"Yes, every 3-4 weeks",0.03267,34,369,0.01451,0.05083
2021,Primary Level,"Yes, less frequently",0.21594,54,369,0.17390,0.25798
2021,Lower Secondary Level,"No, never",0.41957,358,789,0.38512,0.45403
2021,Lower Secondary Level,"Yes, every week",0.14125,123,789,0.11693,0.16557
2021,Lower Secondary Level,"Yes, every 2 weeks",0.18150,129,789,0.15459,0.20841
2021,Lower Secondary Level,"Yes, every 3-4 weeks",0.08857,66,789,0.06873,0.10841
2021,Lower Secondary Level,"Yes, less frequently",0.16911,113,789,0.14294,0.19528
2021,Upper Secondary Level,"No, never",0.44412,1670,3741,0.42819,0.46004
2021,Upper Secondary Level,"Yes, every week",0.12694,471,3741,0.11627,0.13761
2021,Upper Secondary Level,"Yes, every 2 weeks",0.16687,634,3741,0.15492,0.17882
2021,Upper Secondary Level,"Yes, every 3-4 weeks",0.08378,289,3741,0.07490,0.09266
2021,Upper Secondary Level,"Yes, less frequently",0.17829,677,3741,0.16602,0.19055
2021,Post-secondary Non-tertiary Level,"No, never",0.50168,542,1115,0.47232,0.53104
2021,Post-secondary Non-tertiary Level,"Yes, every week",0.05598,100,1115,0.04248,0.06947
2021,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.14500,160,1115,0.12432,0.16567
2021,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.11991,112,1115,0.10083,0.13898
2021,Post-secondary Non-tertiary Level,"Yes, less frequently",0.17744,201,1115,0.15500,0.19987
2021,First Stage of Tertiary Education,"No, never",0.49358,234,559,0.45209,0.53506
2021,First Stage of Tertiary Education,"Yes, every week",0.08121,67,559,0.05855,0.10388
2021,First Stage of Tertiary Education,"Yes, every 2 weeks",0.08158,63,559,0.05887,0.10430
2021,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07791,42,559,0.05567,0.10015
2021,First Stage of Tertiary Education,"Yes, less frequently",0.26572,153,559,0.22906,0.30237
2021,Second Stage of Tertiary Education,"No, never",0.45736,1503,3553,0.44098,0.47375
2021,Second Stage of Tertiary Education,"Yes, every week",0.12736,523,3553,0.11640,0.13832
2021,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10551,419,3553,0.09541,0.11561
2021,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07967,284,3553,0.07077,0.08858
2021,Second Stage of Tertiary Education,"Yes, less frequently",0.23010,824,3553,0.21626,0.24394
