year,regtyp,sampreg,plb0218_v1,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,Rural regions,East,"No, never",0.30904522613065327,21983,0.302936531410453,0.31515392085085353
2009,Rural regions,East,"Yes, less frequently",0.2650753768844221,21983,0.2592406748246615,0.27091007894418273
2009,Rural regions,East,"Yes, every 2 weeks",0.17148241206030151,21983,0.16649961442931585,0.17646520969128718
2009,Rural regions,East,"Yes, every week",0.14258793969849246,21983,0.13796573917635357,0.14721014022063134
2009,Rural regions,East,"Yes, every 3-4 weeks",0.11180904522613065,21983,0.10764318941649534,0.11597490103576596
2011,Urban regions,West,"No, never",0.3970417326994189,41903,0.3923568877846432,0.40172657761419456
2011,Urban regions,West,"Yes, less frequently",0.22493396724775488,41903,0.2209360814261196,0.22893185306939018
2011,Urban regions,West,"Yes, every week",0.14664553618594822,41903,0.14325839991808767,0.15003267245380877
2011,Urban regions,West,"Yes, every 2 weeks",0.14432118330692023,41903,0.14095642445949003,0.14768594215435044
2011,Urban regions,West,"Yes, every 3-4 weeks",0.08705758055995774,41903,0.08435823488708387,0.08975692623283162
2011,Urban regions,East,"No, never",0.330327868852459,41903,0.32582450296711174,0.3348312347378063
2011,Urban regions,East,"Yes, less frequently",0.27049180327868855,41903,0.26623850681034184,0.27474509974703526
2011,Urban regions,East,"Yes, every 2 weeks",0.15737704918032788,41903,0.15389029882444993,0.16086379953620583
2011,Urban regions,East,"Yes, every week",0.13524590163934427,41903,0.1319714250927669,0.13852037818592164
2011,Urban regions,East,"Yes, every 3-4 weeks",0.10655737704918032,41903,0.10360304975138945,0.10951170434697119
2011,Rural regions,West,"No, never",0.3664963699919333,41903,0.3618827384716265,0.3711100015122401
2011,Rural regions,West,"Yes, less frequently",0.22721161602581338,41903,0.2231994483848965,0.23122378366673027
2011,Rural regions,West,"Yes, every 2 weeks",0.1567625705834902,41903,0.15328136526045136,0.16024377590652902
2011,Rural regions,West,"Yes, every week",0.15272922828717397,41903,0.14928489075595916,0.1561735658183888
2011,Rural regions,West,"Yes, every 3-4 weeks",0.09680021511158914,41903,0.09396906050219761,0.09963136972098066
2011,Rural regions,East,"No, never",0.33877200515242595,41903,0.3342402870517104,0.3433037232531415
2011,Rural regions,East,"Yes, less frequently",0.2219836839845427,41903,0.21800455156020507,0.22596281640888036
2011,Rural regions,East,"Yes, every 2 weeks",0.20395019321597252,41903,0.20009216238371383,0.2078082240482312
2011,Rural regions,East,"Yes, every week",0.13310433662516102,41903,0.12985186863729412,0.13635680461302793
2011,Rural regions,East,"Yes, every 3-4 weeks",0.10218978102189781,41903,0.09928957053022443,0.1050899915135712
2013,Urban regions,West,"No, never",0.4062035023463431,44486,0.4016396136928417,0.41076739099984455
2013,Urban regions,West,"Yes, less frequently",0.23314638892068215,44486,0.22921709087038278,0.23707568697098153
2013,Urban regions,West,"Yes, every 2 weeks",0.14295524779672655,44486,0.1397025314374374,0.1462079641560157
2013,Urban regions,West,"Yes, every week",0.1347144328716951,44486,0.1315417169643655,0.1378871487790247
2013,Urban regions,West,"Yes, every 3-4 weeks",0.08298042806455305,44486,0.0804169976637914,0.0855438584653147
2013,Urban regions,East,"No, never",0.35034602076124566,44486,0.34591265014381617,0.35477939137867515
2013,Urban regions,East,"Yes, less frequently",0.27076124567474047,44486,0.2666319829612253,0.2748905083882556
2013,Urban regions,East,"Yes, every 2 weeks",0.16089965397923875,44486,0.157485139979003,0.16431416797947448
2013,Urban regions,East,"Yes, every week",0.11591695501730104,44486,0.11294210958418523,0.11889180045041685
2013,Urban regions,East,"Yes, every 3-4 weeks",0.10207612456747404,44486,0.09926275853966561,0.10488949059528248
2013,Rural regions,West,"No, never",0.37147786083956297,44486,0.3669876043358731,0.37596811734325286
2013,Rural regions,West,"Yes, less frequently",0.23116733755031627,44486,0.22724970643125436,0.23508496866937817
2013,Rural regions,West,"Yes, every 2 weeks",0.16618746405980447,44486,0.1627282476451205,0.16964668047448844
2013,Rural regions,West,"Yes, every week",0.14519838987924094,44486,0.14192454605009197,0.1484722337083899
2013,Rural regions,West,"Yes, every 3-4 weeks",0.08596894767107532,44486,0.08336401997627818,0.08857387536587247
2013,Rural regions,East,"No, never",0.3494874184529357,44486,0.34505655857761197,0.3539182783282594
2013,Rural regions,East,"Yes, less frequently",0.23578751164958062,44486,0.23184283092984215,0.23973219236931909
2013,Rural regions,East,"Yes, every 2 weeks",0.18546132339235788,44486,0.1818494965176092,0.18907315026710655
2013,Rural regions,East,"Yes, every week",0.12861136999068035,44486,0.12550044156480675,0.13172229841655395
2013,Rural regions,East,"Yes, every 3-4 weeks",0.10065237651444547,44486,0.09785648571429519,0.10344826731459576
2015,Urban regions,West,"No, never",0.40803883933611834,38036,0.4030996461809463,0.4129780324912904
2015,Urban regions,West,"Yes, less frequently",0.2258100937111889,38036,0.22160811275429154,0.23001207466808626
2015,Urban regions,West,"Yes, every 2 weeks",0.14542170035000565,38036,0.14187887950368838,0.14896452119632292
2015,Urban regions,West,"Yes, every week",0.1379699672575364,38036,0.13450409835829524,0.14143583615677757
2015,Urban regions,West,"Yes, every 3-4 weeks",0.08275939934515072,38036,0.07999048862959027,0.08552831006071118
2015,Urban regions,East,"No, never",0.3632075471698113,38036,0.35837434415293695,0.36804075018668564
2015,Urban regions,East,"Yes, less frequently",0.2528301886792453,38036,0.2484621872224785,0.25719819013601203
2015,Urban regions,East,"Yes, every 2 weeks",0.1669811320754717,38036,0.16323295783439204,0.17072930631655134
2015,Urban regions,East,"Yes, every week",0.12264150943396226,38036,0.11934491184122077,0.12593810702670377
2015,Urban regions,East,"Yes, every 3-4 weeks",0.09433962264150944,38036,0.09140205143111231,0.09727719385190657
2015,Rural regions,West,"No, never",0.3886324293133295,38036,0.38373374593868353,0.3935311126879754
2015,Rural regions,West,"Yes, less frequently",0.22706289671090593,38036,0.2228526861470959,0.23127310727471595
2015,Rural regions,West,"Yes, every 2 weeks",0.15320253894979804,38036,0.14958276536092524,0.15682231253867085
2015,Rural regions,West,"Yes, every week",0.1433929601846509,38036,0.13987076526129733,0.14691515510800446
2015,Rural regions,West,"Yes, every 3-4 weeks",0.08770917484131564,38036,0.08486636494768193,0.09055198473494935
2015,Rural regions,East,"No, never",0.36844863731656186,38036,0.3636007617098592,0.3732965129232645
2015,Rural regions,East,"Yes, less frequently",0.23951781970649896,38036,0.2352286612797459,0.24380697813325203
2015,Rural regions,East,"Yes, every 2 weeks",0.18972746331236898,38036,0.18578707237380546,0.1936678542509325
2015,Rural regions,East,"Yes, every week",0.11477987421383648,38036,0.11157643001158718,0.11798331841608578
2015,Rural regions,East,"Yes, every 3-4 weeks",0.08752620545073375,38036,0.08468607752060338,0.09036633338086413
2017,Urban regions,West,"No, never",0.4357755502738452,45410,0.4312147852103281,0.4403363153373623
2017,Urban regions,West,"Yes, less frequently",0.19923530019634184,45410,0.1955614966877325,0.20290910370495116
2017,Urban regions,West,"Yes, every 2 weeks",0.137955978092384,45410,0.1347841086355126,0.1411278475492554
2017,Urban regions,West,"Yes, every week",0.13578588405497571,45410,0.13263510238418583,0.1389366657257656
2017,Urban regions,West,"Yes, every 3-4 weeks",0.09124728738245325,45410,0.08859870697683149,0.093895867788075
2017,Urban regions,East,"No, never",0.4208261617900172,45410,0.41628532226516485,0.42536700131486954
2017,Urban regions,East,"Yes, less frequently",0.19535283993115318,45410,0.1917061996377189,0.19899948022458747
2017,Urban regions,East,"Yes, every 2 weeks",0.1540447504302926,45410,0.15072444934963822,0.15736505151094696
2017,Urban regions,East,"Yes, every week",0.12306368330464716,45410,0.12004213665931117,0.12608522994998317
2017,Urban regions,East,"Yes, every 3-4 weeks",0.10671256454388985,45410,0.10387279098152662,0.10955233810625307
2017,Rural regions,West,"No, never",0.4146341463414634,45410,0.41010280743268346,0.41916548525024333
2017,Rural regions,West,"Yes, less frequently",0.18292682926829268,45410,0.17937092959760645,0.1864827289389789
2017,Rural regions,West,"Yes, every 2 weeks",0.16039236479321314,45410,0.15701708052394117,0.16376764906248512
2017,Rural regions,West,"Yes, every week",0.14342523860021208,45410,0.14020138176160243,0.14664909543882174
2017,Rural regions,West,"Yes, every 3-4 weeks",0.09862142099681867,45410,0.09587909194331759,0.10136375005031975
2017,Rural regions,East,"No, never",0.40466200466200464,45410,0.4001475184068417,0.40917649091716757
2017,Rural regions,East,"Yes, less frequently",0.19114219114219114,45410,0.18752563932623934,0.19475874295814294
2017,Rural regions,East,"Yes, every 2 weeks",0.17715617715617715,45410,0.1736444790203682,0.1806678752919861
2017,Rural regions,East,"Yes, every week",0.11888111888111888,45410,0.11590428900171927,0.12185794876051849
2017,Rural regions,East,"Yes, every 3-4 weeks",0.10815850815850817,45410,0.10530187481344075,0.11101514150357558
2019,Urban regions,West,"No, never",0.4203848153926157,42417,0.41568717807078587,0.4250824527144455
2019,Urban regions,West,"Yes, less frequently",0.2108164326573063,42417,0.20693468460615386,0.21469818070845872
2019,Urban regions,West,"Yes, every week",0.1453978159126365,42417,0.14204316729018956,0.14875246453508345
2019,Urban regions,West,"Yes, every 2 weeks",0.1371814872594904,42417,0.13390737491209903,0.14045559960688175
2019,Urban regions,West,"Yes, every 3-4 weeks",0.08621944877795112,42417,0.08354822868441487,0.08889066887148737
2019,Urban regions,East,"No, never",0.42061512884455526,42417,0.4159171385322573,0.4253131191568532
2019,Urban regions,East,"Yes, less frequently",0.2194513715710723,42417,0.21551265047663382,0.2233900926655108
2019,Urban regions,East,"Yes, every 2 weeks",0.15876974231088944,42417,0.15529175967603112,0.16224772494574777
2019,Urban regions,East,"Yes, every week",0.11388196176226101,42417,0.11085881413468501,0.116905109389837
2019,Urban regions,East,"Yes, every 3-4 weeks",0.08728179551122195,42417,0.08459573192712184,0.08996785909532205
2019,Rural regions,West,"No, never",0.4107907507850414,42417,0.4061087530109911,0.4154727485590917
2019,Rural regions,West,"Yes, less frequently",0.18498429917213816,42417,0.1812891113441659,0.18867948700011042
2019,Rural regions,West,"Yes, every week",0.15586640022837567,42417,0.1524144228338113,0.15931837762294004
2019,Rural regions,West,"Yes, every 2 weeks",0.15101341707108193,42417,0.1476058510612121,0.15442098308095176
2019,Rural regions,West,"Yes, every 3-4 weeks",0.09734513274336283,42417,0.09452412627648456,0.1001661392102411
2019,Rural regions,East,"No, never",0.39182361047312814,42417,0.3871779638042244,0.39646925714203185
2019,Rural regions,East,"Yes, less frequently",0.21038125861276988,42417,0.20650245005550585,0.2142600671700339
2019,Rural regions,East,"Yes, every 2 weeks",0.17684887459807075,42417,0.17321786802472328,0.18047988117141822
2019,Rural regions,East,"Yes, every week",0.13137344970142398,42417,0.12815863127657193,0.13458826812627603
2019,Rural regions,East,"Yes, every 3-4 weeks",0.08957280661460726,42417,0.08685513612533804,0.09229047710387647
2021,Urban regions,West,"No, never",0.44042983958884907,27598,0.4345727359674575,0.44628694321024065
2021,Urban regions,West,"Yes, less frequently",0.20666562840679023,27598,0.2018883612584803,0.21144289555510015
2021,Urban regions,West,"Yes, every 2 weeks",0.1376732596168821,27598,0.1336080963692802,0.141738422864484
2021,Urban regions,West,"Yes, every week",0.13533717489487618,27598,0.13130119296396972,0.13937315682578263
2021,Urban regions,West,"Yes, every 3-4 weeks",0.0798940974926024,27598,0.07669525009655873,0.08309294488864608
2021,Urban regions,East,"No, never",0.47619047619047616,27598,0.47029804779031864,0.4820829045906337
2021,Urban regions,East,"Yes, less frequently",0.19536019536019536,27598,0.19068245553199048,0.20003793518840024
2021,Urban regions,East,"Yes, every 2 weeks",0.12087912087912088,27598,0.11703305065197543,0.12472519110626633
2021,Urban regions,East,"Yes, every week",0.1111111111111111,27598,0.10740328165528112,0.11481894056694109
2021,Urban regions,East,"Yes, every 3-4 weeks",0.09645909645909646,27598,0.0929760219093352,0.09994217100885773
2021,Rural regions,West,"No, never",0.41962616822429905,27598,0.4138037625819542,0.42544857386664386
2021,Rural regions,West,"Yes, less frequently",0.18177570093457943,27598,0.17722559648111344,0.1863258053880454
2021,Rural regions,West,"Yes, every 2 weeks",0.1602803738317757,27598,0.15595200170739434,0.16460874595615707
2021,Rural regions,West,"Yes, every week",0.14766355140186915,27598,0.143477934739704,0.1518491680640343
2021,Rural regions,West,"Yes, every 3-4 weeks",0.09065420560747664,27598,0.08726673312656211,0.09404167808839117
2021,Rural regions,East,"No, never",0.42832909245122985,27598,0.42249089070576823,0.4341672941966915
2021,Rural regions,East,"Yes, less frequently",0.1967769296013571,27598,0.19208639393056104,0.20146746527215315
2021,Rural regions,East,"Yes, every 2 weeks",0.17472434266327397,27598,0.17024418300177527,0.17920450232477267
2021,Rural regions,East,"Yes, every week",0.1255301102629347,27598,0.12162112843539893,0.12943909209047047
2021,Rural regions,East,"Yes, every 3-4 weeks",0.07463952502120441,27598,0.07153884341842522,0.07774020662398361
