year,age_gr,bula_h,plb0218_v1,proportion,n,lower_confidence,upper_confidence
2005,46-65 J.,Nordrhein-Westfalen,3.0,0.01015583960777447,20698,0.008789894618344578,0.01152178459720436
2005,46-65 J.,Hessen,1.0,0.01006828926632814,20698,0.008708184569108084,0.011428393963548195
2005,30-45 J.,"Rheinland-Pfalz,Saarland",1.0,0.009980738924881808,20698,0.008626500757002003,0.011334977092761612
2005,46-65 J.,Nordrhein-Westfalen,2.0,0.009893188583435476,20698,0.008544843524492552,0.0112415336423784
2005,46-65 J.,"Rheinland-Pfalz,Saarland",1.0,0.009542987217650149,20698,0.008218487510055328,0.01086748692524497
2005,30-45 J.,Hessen,5.0,0.009280336193311154,20698,0.007974017546213118,0.01058665484040919
2005,30-45 J.,Nordrhein-Westfalen,4.0,0.009192785851864822,20698,0.007892586241067676,0.010492985462661968
2005,46-65 J.,Sachsen,1.0,0.009192785851864822,20698,0.007892586241067676,0.010492985462661968
2005,46-65 J.,Hessen,5.0,0.008755034144633165,20698,0.007485888979931174,0.010024179309335156
2005,30-45 J.,Sachsen,5.0,0.008755034144633165,20698,0.007485888979931174,0.010024179309335156
2005,30-45 J.,Bayern,2.0,0.008755034144633165,20698,0.007485888979931174,0.010024179309335156
2005,46-65 J.,Sachsen,5.0,0.00849238312029417,20698,0.007242254503679237,0.009742511736909102
2005,30-45 J.,Sachsen,1.0,0.008142181754508843,20698,0.006917884186209453,0.009366479322808232
2005,46-65 J.,Bayern,2.0,0.007967081071616179,20698,0.006755912647027073,0.009178249496205286
2005,46-65 J.,Niedersachsen,5.0,0.007967081071616179,20698,0.006755912647027073,0.009178249496205286
2005,30-45 J.,Bayern,3.0,0.007879530730169847,20698,0.006674982311364267,0.009084079148975428
2005,17-29 J.,Niedersachsen,1.0,0.006566275608474873,20698,0.005465950854576104,0.0076666003623736415
2005,30-45 J.,Niedersachsen,3.0,0.006478725267028541,20698,0.005385712467641878,0.007571738066415204
2005,30-45 J.,Baden-Wuerttemberg,3.0,0.006303624584135878,20698,0.005225388397181784,0.007381860771089973
2005,30-45 J.,Baden-Wuerttemberg,2.0,0.006216074242689547,20698,0.005145304820960078,0.007286843664419015
2005,30-45 J.,Baden-Wuerttemberg,4.0,0.006128523901243215,20698,0.005065275017465117,0.007191772785021313
2005,30-45 J.,"Rheinland-Pfalz,Saarland",5.0,0.006040973559796883,20698,0.004985300135914838,0.007096646983678928
2005,30-45 J.,Niedersachsen,2.0,0.005778322535457888,20698,0.004745717154325778,0.006810927916589998
2005,17-29 J.,Nordrhein-Westfalen,2.0,0.005778322535457888,20698,0.004745717154325778,0.006810927916589998
2005,46-65 J.,Nordrhein-Westfalen,4.0,0.005690772194011557,20698,0.0046659743207983625,0.0067155700672247515
2005,46-65 J.,Baden-Wuerttemberg,2.0,0.005603221852565225,20698,0.00458629282680554,0.00662015087832491
2005,46-65 J.,Berlin,1.0,0.005603221852565225,20698,0.00458629282680554,0.00662015087832491
2005,46-65 J.,Baden-Wuerttemberg,3.0,0.005603221852565225,20698,0.00458629282680554,0.00662015087832491
2005,46-65 J.,Brandenburg,1.0,0.0055156715111188935,20698,0.004506674107448421,0.006524668914789366
2005,17-29 J.,Nordrhein-Westfalen,3.0,0.005428121169672562,20698,0.004427119654945474,0.00642912268439965
2005,46-65 J.,Bayern,3.0,0.005428121169672562,20698,0.004427119654945474,0.00642912268439965
2005,46-65 J.,Hessen,2.0,0.00534057082822623,20698,0.00434763102186884,0.00633351063458362
2005,46-65 J.,Schleswig-Holstein,1.0,0.005253020486779898,20698,0.004268209824620346,0.00623783114893945
2005,30-45 J.,Sachsen,3.0,0.0051654701453335665,20698,0.0041888577471692915,0.0061420825434978414
2005,30-45 J.,Bayern,4.0,0.0051654701453335665,20698,0.0041888577471692915,0.0061420825434978414
2005,46-65 J.,"Rheinland-Pfalz,Saarland",5.0,0.0051654701453335665,20698,0.0041888577471692915,0.0061420825434978414
2005,46-65 J.,Niedersachsen,2.0,0.005077919803887235,20698,0.004109576545076509,0.00604626306269796
2005,30-45 J.,"Rheinland-Pfalz,Saarland",2.0,0.004902819120994572,20698,0.003951234173536362,0.005854404068452782
2005,46-65 J.,Sachsen-Anhalt,5.0,0.004902819120994572,20698,0.003951234173536362,0.005854404068452782
2005,46-65 J.,Sachsen-Anhalt,1.0,0.004902819120994572,20698,0.003951234173536362,0.005854404068452782
2005,17-29 J.,Nordrhein-Westfalen,5.0,0.00481526877954824,20698,0.00387217691396042,0.005758360645136061
2005,17-29 J.,Bayern,3.0,0.004727718438101909,20698,0.0037931983600202534,0.005662238516183564
2005,17-29 J.,Bayern,5.0,0.004727718438101909,20698,0.0037931983600202534,0.005662238516183564
2005,30-45 J.,Berlin,1.0,0.004640168096655577,20698,0.0037143006977109288,0.0055660354956002245
2005,17-29 J.,Sachsen,1.0,0.004552617755209245,20698,0.003635486216546295,0.005469749293872195
2005,30-45 J.,Berlin,5.0,0.004465067413762913,20698,0.003556757316558787,0.00537337751096704
2005,46-65 J.,Bayern,4.0,0.004465067413762913,20698,0.003556757316558787,0.00537337751096704
2005,17-29 J.,Bayern,2.0,0.0043775170723165824,20698,0.0034781165159199195,0.005276917628713245
2005,17-29 J.,Hessen,1.0,0.0043775170723165824,20698,0.0034781165159199195,0.005276917628713245
2005,46-65 J.,Niedersachsen,3.0,0.004289966730870251,20698,0.003399566459250098,0.005180367002490403
2005,46-65 J.,Thueringen,1.0,0.004289966730870251,20698,0.003399566459250098,0.005180367002490403
2005,46-65 J.,Thueringen,5.0,0.004289966730870251,20698,0.003399566459250098,0.005180367002490403
2005,30-45 J.,Hessen,3.0,0.004289966730870251,20698,0.003399566459250098,0.005180367002490403
2005,30-45 J.,Hessen,2.0,0.004202416389423919,20698,0.003321109926695537,0.005083722852152301
2005,17-29 J.,Baden-Wuerttemberg,5.0,0.004202416389423919,20698,0.003321109926695537,0.005083722852152301
2005,30-45 J.,Niedersachsen,4.0,0.004202416389423919,20698,0.003321109926695537,0.005083722852152301
2005,46-65 J.,Berlin,5.0,0.004114866047977587,20698,0.0032427498438606464,0.004986982252094528
2005,30-45 J.,Thueringen,1.0,0.0040273157065312554,20698,0.003164489292696568,0.004890142120365943
2005,30-45 J.,Brandenburg,1.0,0.0040273157065312554,20698,0.003164489292696568,0.004890142120365943
2005,46-65 J.,Schleswig-Holstein,5.0,0.003939765365084924,20698,0.0030863315234608227,0.004793199206709025
2005,30-45 J.,Sachsen,2.0,0.003939765365084924,20698,0.0030863315234608227,0.004793199206709025
2005,30-45 J.,Thueringen,5.0,0.0038522150236385924,20698,0.0030082799678797555,0.004696150079397429
2005,46-65 J.,Brandenburg,5.0,0.0038522150236385924,20698,0.0030082799678797555,0.004696150079397429
2005,17-29 J.,"Rheinland-Pfalz,Saarland",1.0,0.0037646646821922606,20698,0.0029303382536650146,0.004598991110719507
2005,30-45 J.,Sachsen-Anhalt,3.0,0.003677114340745929,20698,0.0028525102205583415,0.004501718460933516
2005,30-45 J.,Sachsen-Anhalt,5.0,0.003677114340745929,20698,0.0028525102205583415,0.004501718460933516
2005,46-65 J.,Sachsen,3.0,0.003677114340745929,20698,0.0028525102205583415,0.004501718460933516
2005,46-65 J.,Sachsen,2.0,0.003677114340745929,20698,0.0028525102205583415,0.004501718460933516
2005,17-29 J.,Niedersachsen,5.0,0.003677114340745929,20698,0.0028525102205583415,0.004501718460933516
2005,30-45 J.,Hessen,4.0,0.003589563999299597,20698,0.002774799938106041,0.004404328060493153
2005,46-65 J.,Brandenburg,2.0,0.003502013657853266,20698,0.002697211725396685,0.0043068155903098464
2005,30-45 J.,"Rheinland-Pfalz,Saarland",3.0,0.003502013657853266,20698,0.002697211725396685,0.0043068155903098464
2005,30-45 J.,Brandenburg,5.0,0.003502013657853266,20698,0.002697211725396685,0.0043068155903098464
2005,46-65 J.,Baden-Wuerttemberg,4.0,0.003414463316406934,20698,0.0026197501730337836,0.004209176459780084
2005,46-65 J.,Sachsen-Anhalt,3.0,0.0033269129749606023,20698,0.0025424201676607664,0.004111405782260438
2005,30-45 J.,Schleswig-Holstein,1.0,0.0033269129749606023,20698,0.0025424201676607664,0.004111405782260438
2005,30-45 J.,Sachsen-Anhalt,1.0,0.0032393626335142705,20698,0.00246522691941029,0.004013498347618251
2005,17-29 J.,Brandenburg,1.0,0.0032393626335142705,20698,0.00246522691941029,0.004013498347618251
2005,30-45 J.,Sachsen,4.0,0.0032393626335142705,20698,0.00246522691941029,0.004013498347618251
2005,46-65 J.,Mecklenburg-Vorpommern,1.0,0.0032393626335142705,20698,0.00246522691941029,0.004013498347618251
2005,17-29 J.,Thueringen,1.0,0.0030642619506216075,20698,0.0023112733410023422,0.0038172505602408727
2005,30-45 J.,Thueringen,3.0,0.0029767116091752757,20698,0.002234525345872506,0.003718897872478045
2005,46-65 J.,Niedersachsen,4.0,0.0029767116091752757,20698,0.002234525345872506,0.003718897872478045
2005,17-29 J.,Baden-Wuerttemberg,2.0,0.0029767116091752757,20698,0.002234525345872506,0.003718897872478045
2005,30-45 J.,Schleswig-Holstein,5.0,0.002889161267728944,20698,0.0021579388615177706,0.0036203836739401173
2005,30-45 J.,Thueringen,2.0,0.002889161267728944,20698,0.0021579388615177706,0.0036203836739401173
2005,46-65 J.,Mecklenburg-Vorpommern,5.0,0.002889161267728944,20698,0.0021579388615177706,0.0036203836739401173
2005,17-29 J.,Sachsen,5.0,0.002889161267728944,20698,0.0021579388615177706,0.0036203836739401173
2005,30-45 J.,Brandenburg,3.0,0.0028016109262826126,20698,0.002081521265236055,0.00352170058732917
2005,30-45 J.,"Rheinland-Pfalz,Saarland",4.0,0.0028016109262826126,20698,0.002081521265236055,0.00352170058732917
2005,46-65 J.,"Rheinland-Pfalz,Saarland",2.0,0.0028016109262826126,20698,0.002081521265236055,0.00352170058732917
2005,46-65 J.,Sachsen,4.0,0.0028016109262826126,20698,0.002081521265236055,0.00352170058732917
2005,17-29 J.,Baden-Wuerttemberg,3.0,0.002714060584836281,20698,0.0020052805151122574,0.0034228406545603043
2005,30-45 J.,Hamburg,1.0,0.002714060584836281,20698,0.0020052805151122574,0.0034228406545603043
2005,30-45 J.,Mecklenburg-Vorpommern,1.0,0.002626510243389949,20698,0.0019292252161444232,0.003323795270635475
2005,17-29 J.,Niedersachsen,2.0,0.002626510243389949,20698,0.0019292252161444232,0.003323795270635475
2005,30-45 J.,Berlin,3.0,0.002626510243389949,20698,0.0019292252161444232,0.003323795270635475
2005,46-65 J.,Thueringen,2.0,0.0025389599019436174,20698,0.0018533646963780057,0.003224555107509229
2005,46-65 J.,Hessen,3.0,0.0025389599019436174,20698,0.0018533646963780057,0.003224555107509229
2005,46-65 J.,Sachsen-Anhalt,2.0,0.0025389599019436174,20698,0.0018533646963780057,0.003224555107509229
2005,17-29 J.,Berlin,1.0,0.0025389599019436174,20698,0.0018533646963780057,0.003224555107509229
2005,17-29 J.,Sachsen-Anhalt,1.0,0.002451409560497286,20698,0.0017777090949643681,0.003125110026030204
2005,46-65 J.,Hessen,4.0,0.0022763088776046225,20698,0.001627057890649981,0.002925559864559264
2005,46-65 J.,"Rheinland-Pfalz,Saarland",3.0,0.0022763088776046225,20698,0.001627057890649981,0.002925559864559264
2005,17-29 J.,Nordrhein-Westfalen,4.0,0.0022763088776046225,20698,0.001627057890649981,0.002925559864559264
2005,46-65 J.,Hamburg,1.0,0.0022763088776046225,20698,0.001627057890649981,0.002925559864559264
2005,46-65 J.,Berlin,2.0,0.0021887585361582912,20698,0.0015520876325517538,0.0028254294397648287
2005,17-29 J.,Sachsen,3.0,0.0021887585361582912,20698,0.0015520876325517538,0.0028254294397648287
2005,46-65 J.,Brandenburg,3.0,0.0021012081947119595,20698,0.0014773732889654862,0.0027250431004584327
2005,17-29 J.,Baden-Wuerttemberg,4.0,0.0021012081947119595,20698,0.0014773732889654862,0.0027250431004584327
2005,46-65 J.,Hamburg,5.0,0.0021012081947119595,20698,0.0014773732889654862,0.0027250431004584327
2005,17-29 J.,Hessen,3.0,0.0020136578532656277,20698,0.0014029309957857765,0.002624384710745479
2005,17-29 J.,Mecklenburg-Vorpommern,1.0,0.0020136578532656277,20698,0.0014029309957857765,0.002624384710745479
2005,30-45 J.,Brandenburg,2.0,0.0020136578532656277,20698,0.0014029309957857765,0.002624384710745479
2005,17-29 J.,"Rheinland-Pfalz,Saarland",5.0,0.0020136578532656277,20698,0.0014029309957857765,0.002624384710745479
2005,46-65 J.,Schleswig-Holstein,2.0,0.0020136578532656277,20698,0.0014029309957857765,0.002624384710745479
2005,17-29 J.,Hessen,5.0,0.0020136578532656277,20698,0.0014029309957857765,0.002624384710745479
2005,46-65 J.,Brandenburg,4.0,0.0019261075118192962,20698,0.0013287786627272109,0.0025234363609113815
2005,30-45 J.,Mecklenburg-Vorpommern,5.0,0.0019261075118192962,20698,0.0013287786627272109,0.0025234363609113815
2005,46-65 J.,Schleswig-Holstein,4.0,0.0019261075118192962,20698,0.0013287786627272109,0.0025234363609113815
2005,46-65 J.,Thueringen,3.0,0.0019261075118192962,20698,0.0013287786627272109,0.0025234363609113815
2005,17-29 J.,Bayern,4.0,0.0018385571703729644,20698,0.001254936259028029,0.0024221780817179
2005,30-45 J.,Sachsen-Anhalt,4.0,0.0018385571703729644,20698,0.001254936259028029,0.0024221780817179
2005,46-65 J.,Sachsen-Anhalt,4.0,0.001751006828926633,20698,0.0011814261611968824,0.0023205874966563834
2005,30-45 J.,Schleswig-Holstein,2.0,0.001751006828926633,20698,0.0011814261611968824,0.0023205874966563834
2005,46-65 J.,Berlin,3.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,17-29 J.,Sachsen,4.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,17-29 J.,Sachsen-Anhalt,3.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,17-29 J.,Niedersachsen,3.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,17-29 J.,"Rheinland-Pfalz,Saarland",2.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,17-29 J.,Brandenburg,3.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,17-29 J.,"Rheinland-Pfalz,Saarland",3.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,17-29 J.,Thueringen,3.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,46-65 J.,Mecklenburg-Vorpommern,3.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,30-45 J.,Brandenburg,4.0,0.0016634564874803011,20698,0.0011082735801112064,0.002218639394849396
2005,17-29 J.,Hessen,2.0,0.0015759061460339696,20698,0.001035507090789523,0.0021163052012784164
2005,17-29 J.,Schleswig-Holstein,5.0,0.0015759061460339696,20698,0.001035507090789523,0.0021163052012784164
2005,30-45 J.,Sachsen-Anhalt,2.0,0.0015759061460339696,20698,0.001035507090789523,0.0021163052012784164
2005,46-65 J.,"Rheinland-Pfalz,Saarland",4.0,0.0015759061460339696,20698,0.001035507090789523,0.0021163052012784164
2005,17-29 J.,Schleswig-Holstein,1.0,0.0014883558045876379,20698,0.0009631592967219272,0.0020135523124533484
2005,17-29 J.,Thueringen,5.0,0.0014883558045876379,20698,0.0009631592967219272,0.0020135523124533484
2005,30-45 J.,Thueringen,4.0,0.0014883558045876379,20698,0.0009631592967219272,0.0020135523124533484
2005,17-29 J.,Berlin,3.0,0.0014008054631413063,20698,0.0008912676730505793,0.0019103432532320333
2005,30-45 J.,Berlin,2.0,0.0014008054631413063,20698,0.0008912676730505793,0.0019103432532320333
2005,17-29 J.,Sachsen-Anhalt,5.0,0.0014008054631413063,20698,0.0008912676730505793,0.0019103432532320333
2005,30-45 J.,Schleswig-Holstein,4.0,0.0014008054631413063,20698,0.0008912676730505793,0.0019103432532320333
2005,46-65 J.,Schleswig-Holstein,3.0,0.0013132551216949746,20698,0.0008198756512285766,0.0018066345921613726
2005,17-29 J.,Brandenburg,5.0,0.0013132551216949746,20698,0.0008198756512285766,0.0018066345921613726
2005,30-45 J.,Hamburg,5.0,0.0013132551216949746,20698,0.0008198756512285766,0.0018066345921613726
2005,17-29 J.,Berlin,5.0,0.0013132551216949746,20698,0.0008198756512285766,0.0018066345921613726
2005,30-45 J.,Mecklenburg-Vorpommern,3.0,0.001225704780248643,20698,0.0007490340354825916,0.0017023755250146944
2005,17-29 J.,Sachsen,2.0,0.001225704780248643,20698,0.0007490340354825916,0.0017023755250146944
2005,30-45 J.,Berlin,4.0,0.001225704780248643,20698,0.0007490340354825916,0.0017023755250146944
2005,17-29 J.,Schleswig-Holstein,2.0,0.001225704780248643,20698,0.0007490340354825916,0.0017023755250146944
2005,46-65 J.,Thueringen,4.0,0.001225704780248643,20698,0.0007490340354825916,0.0017023755250146944
2005,30-45 J.,Schleswig-Holstein,3.0,0.001225704780248643,20698,0.0007490340354825916,0.0017023755250146944
2005,17-29 J.,Niedersachsen,4.0,0.001225704780248643,20698,0.0007490340354825916,0.0017023755250146944
2005,17-29 J.,Hamburg,5.0,0.0011381544388023113,20698,0.0006788028842769148,0.0015975059933277078
2005,17-29 J.,Mecklenburg-Vorpommern,3.0,0.0011381544388023113,20698,0.0006788028842769148,0.0015975059933277078
2005,66 und älter,Nordrhein-Westfalen,1.0,0.0011381544388023113,20698,0.0006788028842769148,0.0015975059933277078
2005,30-45 J.,Mecklenburg-Vorpommern,2.0,0.0011381544388023113,20698,0.0006788028842769148,0.0015975059933277078
2005,30-45 J.,Mecklenburg-Vorpommern,4.0,0.0011381544388023113,20698,0.0006788028842769148,0.0015975059933277078
2005,17-29 J.,Thueringen,2.0,0.0010506040973559797,20698,0.0006092540581977944,0.0014919541365141652
2005,46-65 J.,Bremen,2.0,0.0010506040973559797,20698,0.0006092540581977944,0.0014919541365141652
2005,17-29 J.,Hessen,4.0,0.0009630537559096481,20698,0.0005404747477041737,0.0013856327641151224
2005,17-29 J.,Hamburg,1.0,0.0009630537559096481,20698,0.0005404747477041737,0.0013856327641151224
2005,46-65 J.,Mecklenburg-Vorpommern,2.0,0.0008755034144633164,20698,0.00047257248492592,0.0012784343440007128
2005,46-65 J.,Berlin,4.0,0.0008755034144633164,20698,0.00047257248492592,0.0012784343440007128
2005,17-29 J.,Sachsen-Anhalt,4.0,0.0008755034144633164,20698,0.00047257248492592,0.0012784343440007128
2005,66 und älter,Nordrhein-Westfalen,2.0,0.0008755034144633164,20698,0.00047257248492592,0.0012784343440007128
2005,46-65 J.,Bremen,5.0,0.0008755034144633164,20698,0.00047257248492592,0.0012784343440007128
2005,17-29 J.,Mecklenburg-Vorpommern,5.0,0.0008755034144633164,20698,0.00047257248492592,0.0012784343440007128
2005,46-65 J.,Bremen,1.0,0.0008755034144633164,20698,0.00047257248492592,0.0012784343440007128
2005,66 und älter,Bayern,1.0,0.0008755034144633164,20698,0.00047257248492592,0.0012784343440007128
2005,17-29 J.,Sachsen-Anhalt,2.0,0.0007879530730169848,20698,0.0004056824823736872,0.0011702236636602823
2005,17-29 J.,Berlin,2.0,0.0007879530730169848,20698,0.0004056824823736872,0.0011702236636602823
2005,17-29 J.,Thueringen,4.0,0.0007879530730169848,20698,0.0004056824823736872,0.0011702236636602823
2005,46-65 J.,Mecklenburg-Vorpommern,4.0,0.0007004027315706532,20698,0.0003399787733566659,0.0010608266897846404
2005,17-29 J.,Brandenburg,2.0,0.0007004027315706532,20698,0.0003399787733566659,0.0010608266897846404
2005,17-29 J.,"Rheinland-Pfalz,Saarland",4.0,0.0007004027315706532,20698,0.0003399787733566659,0.0010608266897846404
2005,66 und älter,Nordrhein-Westfalen,5.0,0.0006128523901243215,20698,0.0002756918800857675,0.0009500129001628755
2005,30-45 J.,Bremen,5.0,0.0006128523901243215,20698,0.0002756918800857675,0.0009500129001628755
2005,30-45 J.,Bremen,3.0,0.0006128523901243215,20698,0.0002756918800857675,0.0009500129001628755
2005,17-29 J.,Schleswig-Holstein,3.0,0.0006128523901243215,20698,0.0002756918800857675,0.0009500129001628755
2005,66 und älter,Baden-Wuerttemberg,1.0,0.0005253020486779899,20698,0.00021313839913622318,0.0008374656982197566
2005,66 und älter,Sachsen,1.0,0.0005253020486779899,20698,0.00021313839913622318,0.0008374656982197566
2005,17-29 J.,Brandenburg,4.0,0.0005253020486779899,20698,0.00021313839913622318,0.0008374656982197566
2005,17-29 J.,Schleswig-Holstein,4.0,0.0005253020486779899,20698,0.00021313839913622318,0.0008374656982197566
2005,30-45 J.,Bremen,1.0,0.0005253020486779899,20698,0.00021313839913622318,0.0008374656982197566
2005,46-65 J.,Hamburg,4.0,0.0005253020486779899,20698,0.00021313839913622318,0.0008374656982197566
2005,46-65 J.,Hamburg,2.0,0.0004377517072316582,20698,0.00015277410573994588,0.0007227293087233705
2005,17-29 J.,Mecklenburg-Vorpommern,4.0,0.0004377517072316582,20698,0.00015277410573994588,0.0007227293087233705
2005,30-45 J.,Hamburg,3.0,0.0004377517072316582,20698,0.00015277410573994588,0.0007227293087233705
2005,46-65 J.,Bremen,3.0,0.0004377517072316582,20698,0.00015277410573994588,0.0007227293087233705
2005,66 und älter,Brandenburg,1.0,0.0004377517072316582,20698,0.00015277410573994588,0.0007227293087233705
2005,17-29 J.,Hamburg,2.0,0.0004377517072316582,20698,0.00015277410573994588,0.0007227293087233705
2005,66 und älter,Nordrhein-Westfalen,3.0,0.0004377517072316582,20698,0.00015277410573994588,0.0007227293087233705
2005,17-29 J.,Berlin,4.0,0.0004377517072316582,20698,0.00015277410573994588,0.0007227293087233705
2005,66 und älter,Bayern,2.0,0.0004377517072316582,20698,0.00015277410573994588,0.0007227293087233705
2005,17-29 J.,Mecklenburg-Vorpommern,2.0,0.0003502013657853266,20698,9.529848761471657e-05,0.0006051042439559366
2005,66 und älter,"Rheinland-Pfalz,Saarland",2.0,0.0003502013657853266,20698,9.529848761471657e-05,0.0006051042439559366
2005,17-29 J.,Bremen,1.0,0.0003502013657853266,20698,9.529848761471657e-05,0.0006051042439559366
2005,66 und älter,Baden-Wuerttemberg,5.0,0.0003502013657853266,20698,9.529848761471657e-05,0.0006051042439559366
2005,30-45 J.,Hamburg,4.0,0.0003502013657853266,20698,9.529848761471657e-05,0.0006051042439559366
2005,66 und älter,Schleswig-Holstein,5.0,0.0003502013657853266,20698,9.529848761471657e-05,0.0006051042439559366
2005,30-45 J.,Hamburg,2.0,0.0003502013657853266,20698,9.529848761471657e-05,0.0006051042439559366
2005,66 und älter,Niedersachsen,1.0,0.0003502013657853266,20698,9.529848761471657e-05,0.0006051042439559366
2005,66 und älter,Hessen,5.0,0.0003502013657853266,20698,9.529848761471657e-05,0.0006051042439559366
2005,17-29 J.,Hamburg,3.0,0.00026265102433899493,20698,4.188898969918257e-05,0.0004834130589788073
2005,66 und älter,Baden-Wuerttemberg,2.0,0.00026265102433899493,20698,4.188898969918257e-05,0.0004834130589788073
2005,17-29 J.,Bremen,2.0,0.00026265102433899493,20698,4.188898969918257e-05,0.0004834130589788073
2005,66 und älter,Niedersachsen,2.0,0.00026265102433899493,20698,4.188898969918257e-05,0.0004834130589788073
2005,46-65 J.,Hamburg,3.0,0.00026265102433899493,20698,4.188898969918257e-05,0.0004834130589788073
2005,46-65 J.,Bremen,4.0,0.00026265102433899493,20698,4.188898969918257e-05,0.0004834130589788073
2005,66 und älter,Niedersachsen,5.0,0.00026265102433899493,20698,4.188898969918257e-05,0.0004834130589788073
2005,66 und älter,Hessen,2.0,0.00026265102433899493,20698,4.188898969918257e-05,0.0004834130589788073
2005,66 und älter,Bayern,4.0,0.00026265102433899493,20698,4.188898969918257e-05,0.0004834130589788073
2005,66 und älter,Schleswig-Holstein,2.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,Schleswig-Holstein,1.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,Thueringen,2.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,Nordrhein-Westfalen,4.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,Hessen,1.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,"Rheinland-Pfalz,Saarland",1.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,Bayern,3.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,Berlin,1.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,Mecklenburg-Vorpommern,1.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,Mecklenburg-Vorpommern,4.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,66 und älter,Bayern,5.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,17-29 J.,Bremen,4.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,30-45 J.,Bremen,2.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,17-29 J.,Bremen,5.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
2005,17-29 J.,Bremen,3.0,0.0001751006828926633,20698,-5.158656027448897e-06,0.0003553600218127755
