year,bula_h,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Brandenburg,"Yes, every 3-4 weeks",0.11568,47,444,0.08590,0.14547
2005,Brandenburg,"Yes, less frequently",0.19725,99,444,0.16020,0.23431
2005,Mecklenburg-Western Pomerania,"No, never",0.38495,92,203,0.31785,0.45205
2005,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.17365,46,203,0.12141,0.22589
2005,Mecklenburg-Western Pomerania,"Yes, less frequently",0.22501,65,203,0.16743,0.28260
2005,Saxony,"No, never",0.28841,256,802,0.25703,0.31978
2005,Saxony,"Yes, every week",0.13889,102,802,0.11494,0.16284
2005,Saxony,"Yes, every 2 weeks",0.18321,126,802,0.15642,0.21000
2005,Saxony,"Yes, every 3-4 weeks",0.11376,88,802,0.09177,0.13575
2005,Saxony,"Yes, less frequently",0.27573,230,802,0.24478,0.30668
2005,Saxony-Anhalt,"No, never",0.27298,122,444,0.23149,0.31446
2005,Saxony-Anhalt,"Yes, every week",0.13708,57,444,0.10505,0.16911
2005,Saxony-Anhalt,"Yes, every 2 weeks",0.21738,99,444,0.17897,0.25579
2005,Saxony-Anhalt,"Yes, every 3-4 weeks",0.11691,52,444,0.08698,0.14683
2005,Saxony-Anhalt,"Yes, less frequently",0.25566,114,444,0.21504,0.29628
2005,Thuringa,"No, never",0.31227,130,431,0.26847,0.35608
2005,Thuringa,"Yes, every week",0.17016,76,431,0.13465,0.20568
2005,Thuringa,"Yes, every 2 weeks",0.22139,75,431,0.18214,0.26063
2005,Thuringa,"Yes, every 3-4 weeks",0.08246,40,431,0.05646,0.10845
2005,Thuringa,"Yes, less frequently",0.21372,110,431,0.17497,0.25247
2007,Schleswig-Holstein,"No, never",0.35937,118,297,0.30471,0.41403
2007,Schleswig-Holstein,"Yes, every week",0.16021,52,297,0.11842,0.20199
2007,Schleswig-Holstein,"Yes, every 2 weeks",0.15125,46,297,0.11043,0.19206
2007,Schleswig-Holstein,"Yes, less frequently",0.24942,81,297,0.20013,0.29871
2007,Hamburg,"No, never",0.35380,65,111,0.26445,0.44316
2007,Hamburg,"Yes, less frequently",0.32346,46,111,0.23604,0.41088
2007,Lower Saxony,"No, never",0.32857,337,1025,0.29980,0.35734
2007,Lower Saxony,"Yes, every week",0.17072,172,1025,0.14768,0.19377
2007,Lower Saxony,"Yes, every 2 weeks",0.15690,157,1025,0.13463,0.17918
2007,Lower Saxony,"Yes, every 3-4 weeks",0.09674,97,1025,0.07863,0.11484
2007,Lower Saxony,"Yes, less frequently",0.24707,262,1025,0.22065,0.27349
2007,Bremen,"No, never",0.45814,34,34,0.28815,0.62814
2007,North Rhine-Westphalia,"No, never",0.37141,916,2343,0.35185,0.39098
2007,North Rhine-Westphalia,"Yes, every week",0.13902,340,2343,0.12501,0.15303
2007,North Rhine-Westphalia,"Yes, every 2 weeks",0.17144,350,2343,0.15617,0.18670
2007,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.08793,196,2343,0.07646,0.09940
2007,North Rhine-Westphalia,"Yes, less frequently",0.23020,541,2343,0.21315,0.24724
2007,Hesse,"No, never",0.34533,282,829,0.31295,0.37772
2007,Hesse,"Yes, every week",0.16378,130,829,0.13857,0.18899
2007,Hesse,"Yes, every 2 weeks",0.12676,111,829,0.10410,0.14942
2007,Hesse,"Yes, every 3-4 weeks",0.10195,81,829,0.08134,0.12256
2007,Hesse,"Yes, less frequently",0.26218,225,829,0.23222,0.29214
2007,"Rhineland-Palatinate, Saarland","No, never",0.39715,257,664,0.35990,0.43440
2007,"Rhineland-Palatinate, Saarland","Yes, every week",0.19294,127,664,0.16291,0.22298
2007,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.13765,91,664,0.11143,0.16388
2007,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.08076,53,664,0.06002,0.10150
2007,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.19150,136,664,0.16154,0.22145
2007,Baden-Wuerttemberg,"No, never",0.38217,575,1427,0.35694,0.40739
2007,Baden-Wuerttemberg,"Yes, every week",0.12683,174,1427,0.10956,0.14410
2007,Baden-Wuerttemberg,"Yes, every 2 weeks",0.14618,173,1427,0.12785,0.16452
2007,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.11126,167,1427,0.09494,0.12758
2007,Baden-Wuerttemberg,"Yes, less frequently",0.23356,338,1427,0.21160,0.25552
2007,Bavaria,"No, never",0.38227,674,1747,0.35948,0.40507
2007,Bavaria,"Yes, every week",0.14410,250,1747,0.12763,0.16057
2007,Bavaria,"Yes, every 2 weeks",0.11999,211,1747,0.10475,0.13524
2007,Bavaria,"Yes, every 3-4 weeks",0.10585,176,1747,0.09142,0.12028
2007,Bavaria,"Yes, less frequently",0.24778,436,1747,0.22753,0.26803
2007,Berlin,"No, never",0.38199,153,438,0.33643,0.42754
2007,Berlin,"Yes, every week",0.14031,63,438,0.10775,0.17288
2007,Berlin,"Yes, every 2 weeks",0.10370,55,438,0.07512,0.13229
2007,Berlin,"Yes, every 3-4 weeks",0.10761,46,438,0.07856,0.13667
2007,Berlin,"Yes, less frequently",0.26639,121,438,0.22494,0.30783
2007,Brandenburg,"No, never",0.26443,125,432,0.22280,0.30607
2007,Brandenburg,"Yes, every week",0.17865,68,432,0.14249,0.21482
2007,Brandenburg,"Yes, every 2 weeks",0.21091,78,432,0.17240,0.24943
2007,Brandenburg,"Yes, every 3-4 weeks",0.08754,40,432,0.06086,0.11423
2007,Brandenburg,"Yes, less frequently",0.25845,121,432,0.21712,0.29979
2007,Mecklenburg-Western Pomerania,"No, never",0.33388,88,240,0.27409,0.39367
2007,Mecklenburg-Western Pomerania,"Yes, every week",0.13633,33,240,0.09283,0.17984
2007,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.20762,55,240,0.15620,0.25904
2007,Mecklenburg-Western Pomerania,"Yes, less frequently",0.21899,64,240,0.16656,0.27142
2007,Saxony,"No, never",0.29247,254,825,0.26141,0.32353
2007,Saxony,"Yes, every week",0.14021,103,825,0.11650,0.16391
2007,Saxony,"Yes, every 2 weeks",0.21331,159,825,0.18534,0.24128
2007,Saxony,"Yes, every 3-4 weeks",0.08919,80,825,0.06973,0.10865
2007,Saxony,"Yes, less frequently",0.26483,229,825,0.23470,0.29495
2007,Saxony-Anhalt,"No, never",0.27772,136,450,0.23629,0.31915
2007,Saxony-Anhalt,"Yes, every week",0.14124,69,450,0.10903,0.17346
2007,Saxony-Anhalt,"Yes, every 2 weeks",0.22083,89,450,0.18246,0.25920
2007,Saxony-Anhalt,"Yes, every 3-4 weeks",0.12885,48,450,0.09786,0.15984
2007,Saxony-Anhalt,"Yes, less frequently",0.23135,108,450,0.19235,0.27036
2007,Thuringa,"No, never",0.30398,138,469,0.26231,0.34566
2007,Thuringa,"Yes, every week",0.14506,78,469,0.11316,0.17697
2007,Thuringa,"Yes, every 2 weeks",0.19139,86,469,0.15575,0.22703
2007,Thuringa,"Yes, every 3-4 weeks",0.11969,54,469,0.09028,0.14910
2007,Thuringa,"Yes, less frequently",0.23987,113,469,0.20118,0.27855
2009,Schleswig-Holstein,"No, never",0.34630,102,243,0.28635,0.40625
2009,Schleswig-Holstein,"Yes, every week",0.16852,40,243,0.12136,0.21569
2009,Schleswig-Holstein,"Yes, every 2 weeks",0.18239,40,243,0.13373,0.23104
2009,Schleswig-Holstein,"Yes, less frequently",0.23372,61,243,0.18040,0.28704
2009,Hamburg,"No, never",0.37559,61,104,0.28207,0.46912
2009,Hamburg,"Yes, less frequently",0.26933,43,104,0.18366,0.35500
2009,Lower Saxony,"No, never",0.33194,307,917,0.30144,0.36244
2009,Lower Saxony,"Yes, every week",0.17153,154,917,0.14711,0.19594
2009,Lower Saxony,"Yes, every 2 weeks",0.12894,134,917,0.10724,0.15064
2009,Lower Saxony,"Yes, every 3-4 weeks",0.09361,77,917,0.07475,0.11248
2009,Lower Saxony,"Yes, less frequently",0.27398,245,917,0.24510,0.30286
2009,North Rhine-Westphalia,"No, never",0.37137,822,2051,0.35046,0.39229
2009,North Rhine-Westphalia,"Yes, every week",0.14568,311,2051,0.13041,0.16095
2009,North Rhine-Westphalia,"Yes, every 2 weeks",0.16466,287,2051,0.14860,0.18071
2009,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.08693,167,2051,0.07473,0.09912
2009,North Rhine-Westphalia,"Yes, less frequently",0.23136,464,2051,0.21310,0.24962
2009,Hesse,"No, never",0.35425,243,748,0.31995,0.38855
2009,Hesse,"Yes, every week",0.15099,119,748,0.12531,0.17666
2009,Hesse,"Yes, every 2 weeks",0.16260,118,748,0.13614,0.18907
2009,Hesse,"Yes, every 3-4 weeks",0.06697,58,748,0.04905,0.08490
2009,Hesse,"Yes, less frequently",0.26518,210,748,0.23353,0.29684
2009,"Rhineland-Palatinate, Saarland","No, never",0.32528,216,571,0.28682,0.36374
2009,"Rhineland-Palatinate, Saarland","Yes, every week",0.21121,101,571,0.17770,0.24472
2009,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.14116,69,571,0.11258,0.16974
2009,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.08723,51,571,0.06406,0.11039
2009,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.23512,134,571,0.20031,0.26994
2009,Baden-Wuerttemberg,"No, never",0.40903,499,1248,0.38175,0.43632
2009,Baden-Wuerttemberg,"Yes, every week",0.14990,182,1248,0.13008,0.16971
2009,Baden-Wuerttemberg,"Yes, every 2 weeks",0.11691,142,1248,0.09908,0.13475
2009,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.08864,116,1248,0.07286,0.10441
2009,Baden-Wuerttemberg,"Yes, less frequently",0.23552,309,1248,0.21197,0.25907
2009,Bavaria,"No, never",0.38550,580,1548,0.36124,0.40975
2009,Bavaria,"Yes, every week",0.16060,243,1548,0.14230,0.17889
2009,Bavaria,"Yes, every 2 weeks",0.13484,209,1548,0.11782,0.15186
2009,Bavaria,"Yes, every 3-4 weeks",0.07201,121,1548,0.05913,0.08490
2009,Bavaria,"Yes, less frequently",0.24705,395,1548,0.22556,0.26854
2009,Berlin,"No, never",0.38455,133,395,0.33652,0.43259
2009,Berlin,"Yes, every week",0.19743,75,395,0.15813,0.23674
2009,Berlin,"Yes, every 2 weeks",0.14094,56,395,0.10659,0.17530
2009,Berlin,"Yes, every 3-4 weeks",0.07148,33,395,0.04604,0.09692
2009,Berlin,"Yes, less frequently",0.20559,98,395,0.16568,0.24549
2009,Brandenburg,"No, never",0.20055,108,391,0.16081,0.24029
2009,Brandenburg,"Yes, every week",0.17854,61,391,0.14053,0.21655
2009,Brandenburg,"Yes, every 2 weeks",0.21132,69,391,0.17081,0.25184
2009,Brandenburg,"Yes, every 3-4 weeks",0.08667,37,391,0.05875,0.11459
2009,Brandenburg,"Yes, less frequently",0.32292,116,391,0.27651,0.36932
2009,Mecklenburg-Western Pomerania,"No, never",0.37329,81,192,0.30469,0.44188
2009,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.16372,37,192,0.11124,0.21620
2009,Mecklenburg-Western Pomerania,"Yes, less frequently",0.28311,74,192,0.21922,0.34700
2009,Saxony,"No, never",0.29992,252,760,0.26732,0.33252
2009,Saxony,"Yes, every week",0.11812,84,760,0.09516,0.14108
2009,Saxony,"Yes, every 2 weeks",0.17850,130,760,0.15126,0.20574
2009,Saxony,"Yes, every 3-4 weeks",0.10596,76,760,0.08406,0.12785
2009,Saxony,"Yes, less frequently",0.29750,218,760,0.26498,0.33003
2009,Saxony-Anhalt,"No, never",0.32067,127,413,0.27560,0.36574
2009,Saxony-Anhalt,"Yes, every week",0.15887,63,413,0.12357,0.19417
2009,Saxony-Anhalt,"Yes, every 2 weeks",0.20449,84,413,0.16554,0.24344
2009,Saxony-Anhalt,"Yes, every 3-4 weeks",0.09592,45,413,0.06748,0.12436
2009,Saxony-Anhalt,"Yes, less frequently",0.22005,94,413,0.18004,0.26005
2009,Thuringa,"No, never",0.27943,121,418,0.23636,0.32249
2009,Thuringa,"Yes, every week",0.15250,71,418,0.11800,0.18701
2009,Thuringa,"Yes, every 2 weeks",0.14451,56,418,0.11076,0.17826
2009,Thuringa,"Yes, every 3-4 weeks",0.17946,59,418,0.14263,0.21629
2009,Thuringa,"Yes, less frequently",0.24410,111,418,0.20287,0.28533
2011,Schleswig-Holstein,"No, never",0.35551,209,567,0.31608,0.39495
2011,Schleswig-Holstein,"Yes, every week",0.11217,75,567,0.08617,0.13817
2011,Schleswig-Holstein,"Yes, every 2 weeks",0.14189,92,567,0.11314,0.17064
2011,Schleswig-Holstein,"Yes, every 3-4 weeks",0.10184,64,567,0.07692,0.12675
2011,Schleswig-Holstein,"Yes, less frequently",0.28859,127,567,0.25126,0.32592
2011,Hamburg,"No, never",0.39630,99,199,0.32817,0.46443
2011,Hamburg,"Yes, every week",0.14681,40,199,0.09751,0.19611
2011,Hamburg,"Yes, less frequently",0.25001,60,199,0.18970,0.31033
2011,Lower Saxony,"No, never",0.36403,574,1550,0.34007,0.38799
2011,Lower Saxony,"Yes, every week",0.12658,209,1550,0.11002,0.14314
2011,Lower Saxony,"Yes, every 2 weeks",0.16802,251,1550,0.14940,0.18664
2011,Lower Saxony,"Yes, every 3-4 weeks",0.07252,125,1550,0.05960,0.08543
2011,Lower Saxony,"Yes, less frequently",0.26885,391,1550,0.24677,0.29093
2011,Bremen,"No, never",0.46567,36,36,0.30041,0.63093
2011,North Rhine-Westphalia,"No, never",0.38302,1343,3316,0.36647,0.39957
2011,North Rhine-Westphalia,"Yes, every week",0.16525,487,3316,0.15260,0.17789
2011,North Rhine-Westphalia,"Yes, every 2 weeks",0.15378,508,3316,0.14150,0.16606
2011,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.07818,263,3316,0.06904,0.08732
2011,North Rhine-Westphalia,"Yes, less frequently",0.21977,715,3316,0.20567,0.23387
2011,Hesse,"No, never",0.37569,431,1218,0.34848,0.40290
2011,Hesse,"Yes, every week",0.14317,184,1218,0.12349,0.16285
2011,Hesse,"Yes, every 2 weeks",0.14067,184,1218,0.12114,0.16021
2011,Hesse,"Yes, every 3-4 weeks",0.09695,132,1218,0.08032,0.11357
2011,Hesse,"Yes, less frequently",0.24352,287,1218,0.21941,0.26764
2011,"Rhineland-Palatinate, Saarland","No, never",0.32507,351,950,0.29527,0.35487
2011,"Rhineland-Palatinate, Saarland","Yes, every week",0.19684,162,950,0.17154,0.22214
2011,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.16363,145,950,0.14009,0.18717
2011,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.09032,91,950,0.07208,0.10856
2011,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.22414,201,950,0.19761,0.25068
2011,Baden-Wuerttemberg,"No, never",0.42631,910,2180,0.40555,0.44708
2011,Baden-Wuerttemberg,"Yes, every week",0.13479,303,2180,0.12045,0.14913
2011,Baden-Wuerttemberg,"Yes, every 2 weeks",0.13987,285,2180,0.12531,0.15443
2011,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.10105,194,2180,0.08840,0.11371
2011,Baden-Wuerttemberg,"Yes, less frequently",0.19798,488,2180,0.18124,0.21471
2011,Bavaria,"No, never",0.38705,1053,2749,0.36884,0.40526
2011,Bavaria,"Yes, every week",0.15912,430,2749,0.14544,0.17280
2011,Bavaria,"Yes, every 2 weeks",0.13906,403,2749,0.12612,0.15199
2011,Bavaria,"Yes, every 3-4 weeks",0.09610,262,2749,0.08508,0.10712
2011,Bavaria,"Yes, less frequently",0.21867,601,2749,0.20322,0.23413
2011,Berlin,"No, never",0.37523,211,573,0.33555,0.41491
2011,Berlin,"Yes, every week",0.17029,93,573,0.13949,0.20109
2011,Berlin,"Yes, every 2 weeks",0.11114,71,573,0.08538,0.13690
2011,Berlin,"Yes, every 3-4 weeks",0.09259,56,573,0.06883,0.11634
2011,Berlin,"Yes, less frequently",0.25076,142,573,0.21523,0.28628
2011,Brandenburg,"No, never",0.28498,198,614,0.24924,0.32071
2011,Brandenburg,"Yes, every week",0.14081,85,614,0.11328,0.16835
2011,Brandenburg,"Yes, every 2 weeks",0.22395,126,614,0.19094,0.25695
2011,Brandenburg,"Yes, every 3-4 weeks",0.09421,61,614,0.07109,0.11734
2011,Brandenburg,"Yes, less frequently",0.25606,144,614,0.22150,0.29061
2011,Mecklenburg-Western Pomerania,"No, never",0.47526,138,326,0.42097,0.52956
2011,Mecklenburg-Western Pomerania,"Yes, every week",0.10858,45,326,0.07475,0.14240
2011,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.14807,65,326,0.10945,0.18668
2011,Mecklenburg-Western Pomerania,"Yes, less frequently",0.19110,78,326,0.14835,0.23384
2011,Saxony,"No, never",0.28956,346,1065,0.26231,0.31682
2011,Saxony,"Yes, every week",0.11365,124,1065,0.09458,0.13272
2011,Saxony,"Yes, every 2 weeks",0.21946,214,1065,0.19459,0.24432
2011,Saxony,"Yes, every 3-4 weeks",0.10666,105,1065,0.08811,0.12521
2011,Saxony,"Yes, less frequently",0.27067,276,1065,0.24397,0.29737
2011,Saxony-Anhalt,"No, never",0.32127,204,607,0.28409,0.35845
2011,Saxony-Anhalt,"Yes, every week",0.13971,84,607,0.11211,0.16731
2011,Saxony-Anhalt,"Yes, every 2 weeks",0.17835,118,607,0.14787,0.20883
2011,Saxony-Anhalt,"Yes, every 3-4 weeks",0.13934,74,607,0.11177,0.16691
2011,Saxony-Anhalt,"Yes, less frequently",0.22133,127,607,0.18827,0.25438
2011,Thuringa,"No, never",0.31660,210,642,0.28059,0.35261
2011,Thuringa,"Yes, every week",0.14309,95,642,0.11598,0.17019
2011,Thuringa,"Yes, every 2 weeks",0.17828,112,642,0.14865,0.20791
2011,Thuringa,"Yes, every 3-4 weeks",0.12280,71,642,0.09739,0.14820
2011,Thuringa,"Yes, less frequently",0.23924,154,642,0.20621,0.27226
2013,Schleswig-Holstein,"No, never",0.39644,212,542,0.35522,0.43766
2013,Schleswig-Holstein,"Yes, every week",0.15191,76,542,0.12166,0.18216
2013,Schleswig-Holstein,"Yes, every 2 weeks",0.16534,106,542,0.13403,0.19664
2013,Schleswig-Holstein,"Yes, every 3-4 weeks",0.05502,40,542,0.03581,0.07423
2013,Schleswig-Holstein,"Yes, less frequently",0.23129,108,542,0.19576,0.26682
2013,Hamburg,"No, never",0.35537,100,195,0.28802,0.42272
2013,Hamburg,"Yes, every 2 weeks",0.13713,37,195,0.08873,0.18554
2013,Hamburg,"Yes, less frequently",0.27310,58,195,0.21040,0.33579
2013,Lower Saxony,"No, never",0.37444,540,1459,0.34960,0.39929
2013,Lower Saxony,"Yes, every week",0.14029,194,1459,0.12246,0.15811
2013,Lower Saxony,"Yes, every 2 weeks",0.17668,258,1459,0.15710,0.19625
2013,Lower Saxony,"Yes, every 3-4 weeks",0.07019,119,1459,0.05708,0.08331
2013,Lower Saxony,"Yes, less frequently",0.23840,348,1459,0.21653,0.26027
2013,Bremen,"No, never",0.40739,49,49,0.26839,0.54639
2013,North Rhine-Westphalia,"No, never",0.36287,1218,3071,0.34586,0.37988
2013,North Rhine-Westphalia,"Yes, every week",0.14432,434,3071,0.13189,0.15675
2013,North Rhine-Westphalia,"Yes, every 2 weeks",0.13525,457,3071,0.12315,0.14735
2013,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.09383,238,3071,0.08352,0.10415
2013,North Rhine-Westphalia,"Yes, less frequently",0.26373,724,3071,0.24814,0.27932
2013,Hesse,"No, never",0.32613,385,1110,0.29854,0.35372
2013,Hesse,"Yes, every week",0.14700,163,1110,0.12616,0.16784
2013,Hesse,"Yes, every 2 weeks",0.14578,169,1110,0.12501,0.16655
2013,Hesse,"Yes, every 3-4 weeks",0.10479,95,1110,0.08676,0.12282
2013,Hesse,"Yes, less frequently",0.27629,298,1110,0.24998,0.30261
2013,"Rhineland-Palatinate, Saarland","No, never",0.34811,341,852,0.31610,0.38012
2013,"Rhineland-Palatinate, Saarland","Yes, every week",0.13571,110,852,0.11270,0.15873
2013,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.17026,126,852,0.14501,0.19551
2013,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.10005,84,852,0.07989,0.12021
2013,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.24587,191,852,0.21693,0.27480
2013,Baden-Wuerttemberg,"No, never",0.40321,829,1941,0.38138,0.42504
2013,Baden-Wuerttemberg,"Yes, every week",0.10476,230,1941,0.09113,0.11839
2013,Baden-Wuerttemberg,"Yes, every 2 weeks",0.14639,250,1941,0.13066,0.16212
2013,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.09936,181,1941,0.08605,0.11267
2013,Baden-Wuerttemberg,"Yes, less frequently",0.24628,451,1941,0.22711,0.26545
2013,Bavaria,"No, never",0.41811,1050,2575,0.39906,0.43717
2013,Bavaria,"Yes, every week",0.15010,402,2575,0.13630,0.16389
2013,Bavaria,"Yes, every 2 weeks",0.13395,355,2575,0.12080,0.14711
2013,Bavaria,"Yes, every 3-4 weeks",0.08292,211,2575,0.07227,0.09358
2013,Bavaria,"Yes, less frequently",0.21491,557,2575,0.19904,0.23078
2013,Berlin,"No, never",0.36574,216,575,0.32634,0.40514
2013,Berlin,"Yes, every week",0.13375,71,575,0.10590,0.16159
2013,Berlin,"Yes, every 2 weeks",0.17490,90,575,0.14382,0.20598
2013,Berlin,"Yes, every 3-4 weeks",0.08375,49,575,0.06109,0.10642
2013,Berlin,"Yes, less frequently",0.24186,149,575,0.20683,0.27689
2013,Brandenburg,"No, never",0.28088,183,546,0.24314,0.31861
2013,Brandenburg,"Yes, every week",0.17637,70,546,0.14437,0.20837
2013,Brandenburg,"Yes, every 2 weeks",0.19327,108,546,0.16012,0.22642
2013,Brandenburg,"Yes, every 3-4 weeks",0.07661,47,546,0.05428,0.09894
2013,Brandenburg,"Yes, less frequently",0.27288,138,546,0.23548,0.31028
2013,Mecklenburg-Western Pomerania,"No, never",0.38014,119,299,0.32503,0.43526
2013,Mecklenburg-Western Pomerania,"Yes, every week",0.09747,39,299,0.06380,0.13115
2013,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.19207,64,299,0.14734,0.23679
2013,Mecklenburg-Western Pomerania,"Yes, less frequently",0.22968,77,299,0.18192,0.27744
2013,Saxony,"No, never",0.31986,354,1030,0.29136,0.34836
2013,Saxony,"Yes, every week",0.11927,117,1030,0.09946,0.13907
2013,Saxony,"Yes, every 2 weeks",0.20241,190,1030,0.17786,0.22696
2013,Saxony,"Yes, every 3-4 weeks",0.10510,102,1030,0.08636,0.12384
2013,Saxony,"Yes, less frequently",0.25336,267,1030,0.22679,0.27994
2013,Saxony-Anhalt,"No, never",0.35932,197,549,0.31915,0.39950
2013,Saxony-Anhalt,"Yes, every week",0.11399,73,549,0.08738,0.14060
2013,Saxony-Anhalt,"Yes, every 2 weeks",0.17047,90,549,0.13899,0.20196
2013,Saxony-Anhalt,"Yes, every 3-4 weeks",0.08430,56,549,0.06104,0.10757
2013,Saxony-Anhalt,"Yes, less frequently",0.27191,133,549,0.23465,0.30916
2013,Thuringa,"No, never",0.32665,203,583,0.28855,0.36476
2013,Thuringa,"Yes, every week",0.10014,77,583,0.07576,0.12453
2013,Thuringa,"Yes, every 2 weeks",0.21207,98,583,0.17886,0.24528
2013,Thuringa,"Yes, every 3-4 weeks",0.12161,73,583,0.09505,0.14816
2013,Thuringa,"Yes, less frequently",0.23952,132,583,0.20485,0.27420
2015,Schleswig-Holstein,"No, never",0.43544,214,525,0.39298,0.47789
2015,Schleswig-Holstein,"Yes, every week",0.11320,71,525,0.08607,0.14033
2015,Schleswig-Holstein,"Yes, every 2 weeks",0.16464,90,525,0.13289,0.19640
2015,Schleswig-Holstein,"Yes, every 3-4 weeks",0.05827,33,525,0.03821,0.07833
2015,Schleswig-Holstein,"Yes, less frequently",0.22845,117,525,0.19251,0.26440
