year,migback,quintil_oecd,plb0218_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2005,Indirect migration background,2nd Quintile,"No, never",0.0030839304995757795,36,10942,0.003065341677639196,0.003102519321512363
2005,Indirect migration background,3rd Quintile,"No, never",0.0041047464121763255,42,10942,0.004083311570737612,0.004126181253615039
2005,Indirect migration background,4th Quintile,"No, never",0.0033874978274991033,44,10942,0.0033680185449941427,0.003406977110004064
2005,Indirect migration background,5th Quintile,"No, never",0.0021352120906691866,32,10942,0.0021197372339408203,0.002150686947397553
2007,No migration background,1st Quintile,"No, never",0.03359533191822954,317,10938,0.033535355382456666,0.033655308454002414
2007,No migration background,1st Quintile,"Yes, every week",0.016394817745607113,138,10938,0.016352548343928297,0.01643708714728593
2007,No migration background,1st Quintile,"Yes, every 2 weeks",0.015562617450288386,154,10938,0.015521417397800642,0.015603817502776129
2007,No migration background,1st Quintile,"Yes, every 3-4 weeks",0.006665512914693799,73,10938,0.006638428032947745,0.006692597796439853
2007,No migration background,1st Quintile,"Yes, less frequently",0.019539649847980938,162,10938,0.019493577981603085,0.01958572171435879
2007,No migration background,2nd Quintile,"No, never",0.04490309184989019,443,10938,0.04483415931611755,0.04497202438366284
2007,No migration background,2nd Quintile,"Yes, every week",0.02057676857235693,220,10938,0.02052951483241675,0.020624022312297114
2007,No migration background,2nd Quintile,"Yes, every 2 weeks",0.021418177848642486,231,10938,0.021369988369516688,0.021466367327768285
2007,No migration background,2nd Quintile,"Yes, every 3-4 weeks",0.012952304251937208,129,10938,0.012914668119505937,0.01298994038436848
2007,No migration background,2nd Quintile,"Yes, less frequently",0.028094582914140957,297,10938,0.02803958000051206,0.028149585827769854
2007,No migration background,3rd Quintile,"No, never",0.05879565988081529,628,10938,0.058717357134416545,0.05887396262721403
2007,No migration background,3rd Quintile,"Yes, every week",0.023204887723321018,231,10938,0.023154774322692397,0.02325500112394964
2007,No migration background,3rd Quintile,"Yes, every 2 weeks",0.03201356931376383,314,10938,0.031954973838188884,0.03207216478933878
2007,No migration background,3rd Quintile,"Yes, every 3-4 weeks",0.01871267816575171,167,10938,0.018667572773093773,0.01875778355840965
2007,No migration background,3rd Quintile,"Yes, less frequently",0.04239656008884379,435,10938,0.042329491285298136,0.04246362889238945
2007,No migration background,4th Quintile,"No, never",0.078483750253411,887,10938,0.07839423361348638,0.07857326689333563
2007,No migration background,4th Quintile,"Yes, every week",0.026544132287020246,307,10938,0.02649062600184086,0.02659763857219963
2007,No migration background,4th Quintile,"Yes, every 2 weeks",0.03557498623941602,356,10938,0.03551333113989494,0.0356366413389371
2007,No migration background,4th Quintile,"Yes, every 3-4 weeks",0.02086445044661258,229,10938,0.020816874516854687,0.020912026376370473
2007,No migration background,4th Quintile,"Yes, less frequently",0.0604300045264319,624,10938,0.06035068990003506,0.06050931915282874
2007,No migration background,5th Quintile,"No, never",0.08957008798157452,1229,10938,0.08947503469030084,0.0896651412728482
2007,No migration background,5th Quintile,"Yes, every week",0.044253432131038196,577,10938,0.04418497680352152,0.04432188745855487
2007,No migration background,5th Quintile,"Yes, every 2 weeks",0.030516890713871973,390,10938,0.03045963713167039,0.030574144296073556
2007,No migration background,5th Quintile,"Yes, every 3-4 weeks",0.02836705453978312,360,10938,0.02831179329826779,0.02842231578129845
2007,No migration background,5th Quintile,"Yes, less frequently",0.07244615226834297,1006,10938,0.07235986640921967,0.07253243812746628
2007,Direct migration background,1st Quintile,"No, never",0.012043980899073737,81,10938,0.012007671736332487,0.012080290061814986
2007,Direct migration background,1st Quintile,"Yes, every 2 weeks",0.004390513912633833,35,10938,0.004368506722705551,0.004412521102562114
2007,Direct migration background,2nd Quintile,"No, never",0.01478552885387378,122,10938,0.01474535474774924,0.01482570295999832
2007,Direct migration background,2nd Quintile,"Yes, every 2 weeks",0.004107087550879458,35,10938,0.004085799509732304,0.004128375592026612
2007,Direct migration background,2nd Quintile,"Yes, every 3-4 weeks",0.0037895954582482594,32,10938,0.0037691435252158933,0.0038100473912806255
2007,Direct migration background,2nd Quintile,"Yes, less frequently",0.0050887871296331835,41,10938,0.005065102766857062,0.005112471492409305
2007,Direct migration background,3rd Quintile,"No, never",0.012948002881998615,99,10938,0.012910372917442943,0.012985632846554287
2007,Direct migration background,3rd Quintile,"Yes, every 2 weeks",0.004419494370964239,35,10938,0.004397414990437601,0.004441573751490876
2007,Direct migration background,3rd Quintile,"Yes, less frequently",0.0045556580808964455,41,10938,0.004533242683044265,0.004578073478748626
2007,Direct migration background,4th Quintile,"No, never",0.006498704611756004,68,10938,0.00647195853927164,0.006525450684240367
2007,Direct migration background,4th Quintile,"Yes, every 2 weeks",0.0048179320507595515,51,10938,0.004794883479677119,0.004840980621841984
2007,Direct migration background,4th Quintile,"Yes, less frequently",0.006390355889058464,61,10938,0.00636383226757212,0.006416879510544809
2007,Direct migration background,5th Quintile,"No, never",0.00547348892068668,61,10938,0.005448930371683435,0.005498047469689925
2007,Direct migration background,5th Quintile,"Yes, less frequently",0.006466206397683274,55,10938,0.006439526847504701,0.006492885947861847
2007,Indirect migration background,1st Quintile,"No, never",0.005562821227472919,48,10938,0.0055380641926359615,0.005587578262309876
2007,Indirect migration background,2nd Quintile,"No, never",0.0031070617250667214,34,10938,0.0030885365807441774,0.0031255868693892655
2007,Indirect migration background,3rd Quintile,"No, never",0.005394943206075807,48,10938,0.005370560541188561,0.0054193258709630526
2007,Indirect migration background,4th Quintile,"No, never",0.00573149757205563,51,10938,0.005706370129030009,0.005756625015081251
2007,Indirect migration background,5th Quintile,"No, never",0.0025511873874177384,36,10938,0.0025343962974661506,0.002567978477369326
2009,No migration background,1st Quintile,"No, never",0.03554326781235172,305,9666,0.035482275521483364,0.03560426010322007
2009,No migration background,1st Quintile,"Yes, every week",0.01888961152599291,137,9666,0.018844765357455155,0.018934457694530664
2009,No migration background,1st Quintile,"Yes, every 2 weeks",0.016255611386378495,135,9666,0.016213953456698862,0.016297269316058127
2009,No migration background,1st Quintile,"Yes, every 3-4 weeks",0.006971389998660277,63,9666,0.006943980855174877,0.006998799142145676
2009,No migration background,1st Quintile,"Yes, less frequently",0.015186837682990308,141,9666,0.015146550630706943,0.015227124735273673
2009,No migration background,2nd Quintile,"No, never",0.04102877476100621,400,9666,0.0409634313267067,0.04109411819530573
2009,No migration background,2nd Quintile,"Yes, every week",0.01780899514247826,172,9666,0.017765426645466816,0.017852563639489703
2009,No migration background,2nd Quintile,"Yes, every 2 weeks",0.020617106380566193,202,9666,0.020570295694388466,0.02066391706674392
2009,No migration background,2nd Quintile,"Yes, every 3-4 weeks",0.010791455612305927,105,9666,0.010757419586977438,0.010825491637634415
2009,No migration background,2nd Quintile,"Yes, less frequently",0.02933734099594935,261,9666,0.029281750643165728,0.029392931348732974
2009,No migration background,3rd Quintile,"No, never",0.061971385211927105,562,9666,0.061891959971225555,0.062050810452628655
2009,No migration background,3rd Quintile,"Yes, every week",0.02406705003396534,226,9666,0.024016563411758955,0.024117536656171727
2009,No migration background,3rd Quintile,"Yes, every 2 weeks",0.03073929788179198,290,9666,0.03068243587687224,0.030796159886711718
2009,No migration background,3rd Quintile,"Yes, every 3-4 weeks",0.01679946054599082,154,9666,0.016757123201301488,0.016841797890680153
2009,No migration background,3rd Quintile,"Yes, less frequently",0.05075326034601124,468,9666,0.050680953998433316,0.05082556669358917
2009,No migration background,4th Quintile,"No, never",0.07879363902591029,785,9666,0.07870488686464767,0.0788823911871729
2009,No migration background,4th Quintile,"Yes, every week",0.029013024781185424,281,9666,0.02895773331569655,0.029068316246674296
2009,No migration background,4th Quintile,"Yes, every 2 weeks",0.03425794111384808,296,9666,0.034198021901414924,0.03431786032628123
2009,No migration background,4th Quintile,"Yes, every 3-4 weeks",0.02080314603505192,213,9666,0.020756129089920913,0.02085016298018293
2009,No migration background,4th Quintile,"Yes, less frequently",0.05990708343850974,573,9666,0.059828906371509956,0.05998526050550953
2009,No migration background,5th Quintile,"No, never",0.08878580765643007,1069,9666,0.08869210823551643,0.08887950707734371
2009,No migration background,5th Quintile,"Yes, every week",0.0436248301885221,517,9666,0.04355754245266726,0.04369211792437693
2009,No migration background,5th Quintile,"Yes, every 2 weeks",0.030964949201013846,333,9666,0.03090788551474215,0.031022012887285542
2009,No migration background,5th Quintile,"Yes, every 3-4 weeks",0.025019976037526172,288,9666,0.024968524755831153,0.02507142731922119
2009,No migration background,5th Quintile,"Yes, less frequently",0.077067413948003,879,9666,0.07697955716895559,0.0771552707270504
2009,Direct migration background,1st Quintile,"No, never",0.010657819457209549,68,9666,0.010623992546530691,0.010691646367888406
2009,Direct migration background,1st Quintile,"Yes, every week",0.007284779919394401,36,9666,0.00725676589822756,0.0073127939405612415
2009,Direct migration background,2nd Quintile,"No, never",0.013198324203615093,90,9666,0.01316072927802505,0.013235919129205135
2009,Direct migration background,2nd Quintile,"Yes, every 2 weeks",0.006311451048318985,35,9666,0.0062853628164373085,0.006337539280200662
2009,Direct migration background,2nd Quintile,"Yes, less frequently",0.004777679480114642,33,9666,0.004754963919811281,0.004800395040418002
2009,Direct migration background,3rd Quintile,"No, never",0.013445599296858868,93,9666,0.01340765858320452,0.013483540010513216
2009,Direct migration background,3rd Quintile,"Yes, less frequently",0.004616462758881604,36,9666,0.0045941319327901945,0.004638793584973014
2009,Direct migration background,4th Quintile,"No, never",0.007920246219701206,67,9666,0.007891045232824172,0.007949447206578239
2009,Direct migration background,4th Quintile,"Yes, less frequently",0.004081597798843308,39,9666,0.004060594772531319,0.004102600825155296
2009,Direct migration background,5th Quintile,"No, never",0.007319927732990155,43,9666,0.007291846708848794,0.007348008757131516
2009,Direct migration background,5th Quintile,"Yes, every week",0.003937716707073827,33,9666,0.003917085702458423,0.003958347711689232
2009,Direct migration background,5th Quintile,"Yes, less frequently",0.004222417302291089,43,9666,0.00420105654511436,0.004243778059467818
2009,Indirect migration background,1st Quintile,"No, never",0.004317625975918036,35,9666,0.004296026768608608,0.004339225183227464
2009,Indirect migration background,2nd Quintile,"No, never",0.006217028252041269,42,9666,0.006191134672583792,0.006242921831498747
2009,Indirect migration background,3rd Quintile,"No, never",0.005178529188218791,36,9666,0.0051548846583355,0.005202173718102081
2009,Indirect migration background,4th Quintile,"No, never",0.007482021292214571,48,9666,0.007453633373341996,0.007510409211087147
2009,Indirect migration background,5th Quintile,"No, never",0.004032116621947773,34,9666,0.004011240775016639,0.004052992468878908
2011,No migration background,1st Quintile,"No, never",0.03680251057640044,561,12703,0.03673232271586577,0.03687269843693511
2011,No migration background,1st Quintile,"Yes, every week",0.014391373032495887,237,12703,0.014346974463388977,0.014435771601602797
2011,No migration background,1st Quintile,"Yes, every 2 weeks",0.017126071512814582,259,12703,0.017077705153872066,0.017174437871757098
2011,No migration background,1st Quintile,"Yes, every 3-4 weeks",0.005849860114591137,120,12703,0.005821430934154191,0.005878289295028083
2011,No migration background,1st Quintile,"Yes, less frequently",0.01529596605098189,237,12703,0.015250214383784435,0.015341717718179345
2011,No migration background,2nd Quintile,"No, never",0.04531783215877137,720,12703,0.04524029148345964,0.045395372834083104
2011,No migration background,2nd Quintile,"Yes, every week",0.017435433873004703,265,12703,0.01738664030924234,0.01748422743676707
2011,No migration background,2nd Quintile,"Yes, every 2 weeks",0.027525389762190475,393,12703,0.02746439795737906,0.02758638156700189
2011,No migration background,2nd Quintile,"Yes, every 3-4 weeks",0.01114024942610072,190,12703,0.011101122077664493,0.011179376774536948
2011,No migration background,2nd Quintile,"Yes, less frequently",0.0283077300192083,416,12703,0.028245902402375466,0.028369557636041137
2011,No migration background,3rd Quintile,"No, never",0.06519003409105112,820,12703,0.06509800653657077,0.06528206164553146
2011,No migration background,3rd Quintile,"Yes, every week",0.024230619959218592,291,12703,0.02417329794186539,0.024287941976571793
2011,No migration background,3rd Quintile,"Yes, every 2 weeks",0.02473569418011489,370,12703,0.024677792811854362,0.02479359554837542
2011,No migration background,3rd Quintile,"Yes, every 3-4 weeks",0.018206778110203665,198,12703,0.018156936487321407,0.018256619733085924
2011,No migration background,3rd Quintile,"Yes, less frequently",0.04366991131165569,527,12703,0.043593727854742775,0.04374609476856861
2011,No migration background,4th Quintile,"No, never",0.0842456024811851,971,12703,0.08414205757544974,0.08434914738692045
2011,No migration background,4th Quintile,"Yes, every week",0.028700628269400154,304,12703,0.028638385649270202,0.028762870889530105
2011,No migration background,4th Quintile,"Yes, every 2 weeks",0.03167675804655899,355,12703,0.031611468124206656,0.03174204796891133
2011,No migration background,4th Quintile,"Yes, every 3-4 weeks",0.021219095703211305,223,12703,0.02116537127647152,0.02127282012995109
2011,No migration background,4th Quintile,"Yes, less frequently",0.05631976818069178,619,12703,0.05623382558459105,0.05640571077679251
2011,No migration background,5th Quintile,"No, never",0.09008964515286574,1136,12703,0.08998291125934554,0.09019637904638594
2011,No migration background,5th Quintile,"Yes, every week",0.04006627222570823,489,12703,0.039993162407385506,0.040139382044030954
2011,No migration background,5th Quintile,"Yes, every 2 weeks",0.025583440785970406,325,12703,0.025524581171245626,0.025642300400695185
2011,No migration background,5th Quintile,"Yes, every 3-4 weeks",0.024786097307148796,304,12703,0.024728138474790797,0.024844056139506795
2011,No migration background,5th Quintile,"Yes, less frequently",0.07038959554086897,839,12703,0.07029423464263126,0.07048495643910668
2011,Direct migration background,1st Quintile,"No, never",0.009381497627417535,149,12703,0.009345559543819963,0.009417435711015108
2011,Direct migration background,1st Quintile,"Yes, every week",0.004321056665613914,69,12703,0.004296604335369568,0.00434550899585826
2011,Direct migration background,1st Quintile,"Yes, every 2 weeks",0.004100104894960305,64,12703,0.00407628329443322,0.00412392649548739
2011,Direct migration background,1st Quintile,"Yes, every 3-4 weeks",0.002161631697080135,39,12703,0.0021443181297586605,0.00217894526440161
2011,Direct migration background,1st Quintile,"Yes, less frequently",0.004255132278206,57,12703,0.004230866390615404,0.004279398165796595
2011,Direct migration background,2nd Quintile,"No, never",0.014153932296736876,151,12703,0.014109896209683849,0.014197968383789903
2011,Direct migration background,2nd Quintile,"Yes, every week",0.004773157463357968,60,12703,0.00474746359280817,0.004798851333907767
2011,Direct migration background,2nd Quintile,"Yes, every 2 weeks",0.00668860760908285,65,12703,0.00665822142406196,0.006718993794103741
2011,Direct migration background,2nd Quintile,"Yes, every 3-4 weeks",0.0030093837293173197,35,12703,0.0029889640023866193,0.00302980345624802
2011,Direct migration background,2nd Quintile,"Yes, less frequently",0.003993631689633692,69,12703,0.003970120171467251,0.004017143207800134
2011,Direct migration background,3rd Quintile,"No, never",0.00793131231961267,74,12703,0.007898244237488165,0.007964380401737177
2011,Direct migration background,3rd Quintile,"Yes, every week",0.0034571126722281404,34,12703,0.0034352315105899618,0.003478993833866319
2011,Direct migration background,3rd Quintile,"Yes, every 2 weeks",0.004721911076612331,48,12703,0.004696354849787715,0.004747467303436947
2011,Direct migration background,3rd Quintile,"Yes, less frequently",0.004975566564322949,44,12703,0.004949336234385854,0.005001796894260045
2011,Direct migration background,4th Quintile,"No, never",0.009715996434544554,86,12703,0.009679429448529222,0.009752563420559886
2011,Direct migration background,4th Quintile,"Yes, every 2 weeks",0.00405419155612129,31,12703,0.004030503163267698,0.004077879948974882
2011,Direct migration background,4th Quintile,"Yes, less frequently",0.0033846064456116327,43,12703,0.0033629551697001245,0.003406257721523141
2011,Direct migration background,5th Quintile,"No, never",0.009511951098626263,80,12703,0.009475766393760455,0.00954813580349207
2011,Direct migration background,5th Quintile,"Yes, less frequently",0.0036388190418405126,41,12703,0.0036163722520702515,0.0036612658316107737
2011,Indirect migration background,1st Quintile,"No, never",0.003414506170379658,50,12703,0.003392759796923546,0.00343625254383577
2011,Indirect migration background,2nd Quintile,"No, never",0.004125122685017988,55,12703,0.004101228818486642,0.004149016551549333
2011,Indirect migration background,3rd Quintile,"No, never",0.0032847103766294986,56,12703,0.0032633799416516467,0.0033060408116073504
2011,Indirect migration background,4th Quintile,"No, never",0.004596234268309519,52,12703,0.004571018841229948,0.00462144969538909
2011,Indirect migration background,5th Quintile,"No, never",0.004554410250698048,44,12703,0.004529309283974735,0.004579511217421362
2011,Indirect migration background,5th Quintile,"Yes, less frequently",0.0034930552156254026,38,12703,0.003471060998877971,0.0035150494323728343
2013,No migration background,1st Quintile,"No, never",0.03256687632646649,640,15044,0.03250679952884296,0.032626953124090016
2013,No migration background,1st Quintile,"Yes, every week",0.017451379264670705,292,15044,0.01740705922408953,0.01749569930525188
2013,No migration background,1st Quintile,"Yes, every 2 weeks",0.018701611163734977,344,15044,0.018655760217771353,0.0187474621096986
2013,No migration background,1st Quintile,"Yes, every 3-4 weeks",0.008884713716295263,147,15044,0.008852952871014352,0.008916474561576175
2013,No migration background,1st Quintile,"Yes, less frequently",0.015268959459693605,294,15044,0.015227457196457335,0.015310461722929875
2013,No migration background,2nd Quintile,"No, never",0.05060980863945741,923,15044,0.05053561819658651,0.05068399908232831
2013,No migration background,2nd Quintile,"Yes, every week",0.01928929271078748,298,15044,0.01924274087031673,0.01933584455125823
2013,No migration background,2nd Quintile,"Yes, every 2 weeks",0.023434357007461205,416,15044,0.023383155177007457,0.023485558837914953
2013,No migration background,2nd Quintile,"Yes, every 3-4 weeks",0.013342329501934196,216,15044,0.013303495931266835,0.013381163072601556
2013,No migration background,2nd Quintile,"Yes, less frequently",0.028193725050885323,492,15044,0.02813770102354715,0.028249749078223495
2013,No migration background,3rd Quintile,"No, never",0.0667094724553502,1013,15044,0.06662502036030311,0.06679392455039727
2013,No migration background,3rd Quintile,"Yes, every week",0.02039335851427377,283,15044,0.020345519911880154,0.020441197116667385
2013,No migration background,3rd Quintile,"Yes, every 2 weeks",0.034319972494598235,436,15044,0.03425835580867538,0.03438158918052109
2013,No migration background,3rd Quintile,"Yes, every 3-4 weeks",0.014691983509730543,232,15044,0.014651261006170362,0.014732706013290724
2013,No migration background,3rd Quintile,"Yes, less frequently",0.04065327204858849,609,15044,0.04058643091630896,0.040720113180868024
2013,No migration background,4th Quintile,"No, never",0.08506140830058728,1175,15044,0.08496698688585638,0.08515582971531818
2013,No migration background,4th Quintile,"Yes, every week",0.02388187398666537,350,15044,0.023830197421930197,0.02393355055140054
2013,No migration background,4th Quintile,"Yes, every 2 weeks",0.035409620735518656,425,15044,0.03534706885849753,0.03547217261253978
2013,No migration background,4th Quintile,"Yes, every 3-4 weeks",0.021327536890105872,264,15044,0.02127863819374332,0.021376435586468425
2013,No migration background,4th Quintile,"Yes, less frequently",0.064260210998489,774,15044,0.06417721505473972,0.06434320694223827
2013,No migration background,5th Quintile,"No, never",0.09490065179212302,1306,15044,0.09480145652085868,0.09499984706338736
2013,No migration background,5th Quintile,"Yes, every week",0.037209185952179376,492,15044,0.037145124128300254,0.0372732477760585
2013,No migration background,5th Quintile,"Yes, every 2 weeks",0.027330477182450855,361,15044,0.02727529301345924,0.02738566135144247
2013,No migration background,5th Quintile,"Yes, every 3-4 weeks",0.022773461056514923,297,15044,0.022722969310210384,0.02282395280281946
2013,No migration background,5th Quintile,"Yes, less frequently",0.08251831743362115,1034,15044,0.08242518903633944,0.08261144583090285
2013,Direct migration background,1st Quintile,"No, never",0.005195045379530899,173,15044,0.005170713711177822,0.005219377047883975
2013,Direct migration background,1st Quintile,"Yes, every week",0.0032906010354830074,82,15044,0.003271217627470644,0.003309984443495371
2013,Direct migration background,1st Quintile,"Yes, every 2 weeks",0.003043426120994601,84,15044,0.003024782608063614,0.0030620696339255884
2013,Direct migration background,1st Quintile,"Yes, every 3-4 weeks",0.0018151299459351247,32,15044,0.0018007231435859337,0.0018295367482843157
2013,Direct migration background,1st Quintile,"Yes, less frequently",0.0034981338405183885,63,15044,0.003478150618441596,0.003518117062595181
2013,Direct migration background,2nd Quintile,"No, never",0.008605745256889475,170,15044,0.008574482614147536,0.008637007899631413
2013,Direct migration background,2nd Quintile,"Yes, every week",0.002836526091565019,72,15044,0.002818525581229087,0.0028545266019009505
2013,Direct migration background,2nd Quintile,"Yes, every 2 weeks",0.004908723363839057,96,15044,0.004885068307644923,0.004932378420033192
2013,Direct migration background,2nd Quintile,"Yes, every 3-4 weeks",0.0017071403179145456,35,15044,0.0016931678912851503,0.001721112744543941
2013,Direct migration background,2nd Quintile,"Yes, less frequently",0.0034220093248729646,76,15044,0.0034022439759332076,0.0034417746738127216
2013,Direct migration background,3rd Quintile,"No, never",0.00707252489467682,117,15044,0.007044161758363565,0.007100888030990075
2013,Direct migration background,3rd Quintile,"Yes, every week",0.001773191713878588,34,15044,0.001758952018236525,0.0017874314095206512
2013,Direct migration background,3rd Quintile,"Yes, every 2 weeks",0.0023231035350920214,59,15044,0.0023068091683764295,0.0023393979018076134
2013,Direct migration background,3rd Quintile,"Yes, every 3-4 weeks",0.002061361660969646,34,15044,0.0020460106401066908,0.0020767126818326013
2013,Direct migration background,3rd Quintile,"Yes, less frequently",0.002662224144557271,61,15044,0.002644783935395916,0.002679664353718626
2013,Direct migration background,4th Quintile,"No, never",0.00645715181082822,87,15044,0.006430042277287205,0.006484261344369235
2013,Direct migration background,4th Quintile,"Yes, every week",0.0031074870470393654,33,15044,0.0030886489479759085,0.0031263251461028222
2013,Direct migration background,4th Quintile,"Yes, less frequently",0.0033662585734664696,60,15044,0.0033466543440968262,0.003385862802836113
2013,Direct migration background,5th Quintile,"No, never",0.0060298621807722925,87,15044,0.00600365932615921,0.006056065035385375
2013,Direct migration background,5th Quintile,"Yes, every week",0.0030732688562922213,37,15044,0.0030545344409741893,0.0030920032716102532
2013,Direct migration background,5th Quintile,"Yes, every 2 weeks",0.0020627274066221247,32,15044,0.0020473713117351413,0.002078083501509108
2013,Direct migration background,5th Quintile,"Yes, less frequently",0.0045508914425393685,58,15044,0.004528110797625192,0.004573672087453545
2013,Indirect migration background,1st Quintile,"No, never",0.0018662109207220091,60,15044,0.001851603182152688,0.0018808186592913303
2013,Indirect migration background,2nd Quintile,"No, never",0.00256233982932709,69,15044,0.0025452290618218267,0.002579450596832353
2013,Indirect migration background,3rd Quintile,"No, never",0.0039218987732790546,73,15044,0.0039007442554073934,0.003943053291150716
2013,Indirect migration background,4th Quintile,"No, never",0.003586943091658383,57,15044,0.0035667086980477776,0.0036071774852689887
2013,Indirect migration background,5th Quintile,"No, never",0.003049371289351253,46,15044,0.003030709631400185,0.003068032947302321
2013,Indirect migration background,5th Quintile,"Yes, less frequently",0.0029668459592013634,44,15044,0.0029484377922393127,0.002985254126163414
2015,No migration background,1st Quintile,"No, never",0.03366524938287299,491,15077,0.033608037116067545,0.03372246164967844
2015,No migration background,1st Quintile,"Yes, every week",0.015153721564523064,230,15077,0.015114970974977812,0.015192472154068316
2015,No migration background,1st Quintile,"Yes, every 2 weeks",0.019798032785639057,283,15077,0.019753844897803186,0.01984222067347493
2015,No migration background,1st Quintile,"Yes, every 3-4 weeks",0.0049408656630978275,90,15077,0.004918624350867745,0.00496310697532791
