year,age_gr,plb0218_v1,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2017,,"Yes, every 2 weeks",0.0725,45410,0.07011490170013435,0.07488509829986564
2017,,"Yes, every 3-4 weeks",0.0525,45410,0.050448603635934376,0.05455139636406562
2019,30-45 y.,"No, never",0.46234817813765183,42417,0.45760334184427043,0.46709301443103324
2019,30-45 y.,"Yes, every 2 weeks",0.16032388663967612,42417,0.15683215295557035,0.16381562032378189
2019,30-45 y.,"Yes, every week",0.14615384615384616,42417,0.1427919752357213,0.14951571707197103
2019,30-45 y.,"Yes, less frequently",0.14291497975708503,42417,0.139584268957622,0.14624569055654807
2019,30-45 y.,"Yes, every 3-4 weeks",0.08825910931174089,42417,0.08555949586065399,0.09095872276282778
2019,46-65 y.,"No, never",0.41025641025641024,42417,0.4055753374160595,0.414937483096761
2019,46-65 y.,"Yes, less frequently",0.2156525066972828,42417,0.21173853565172576,0.21956647774283986
2019,46-65 y.,"Yes, every 2 weeks",0.1553769613471106,42417,0.15192940899015836,0.15882451370406284
2019,46-65 y.,"Yes, every week",0.13337160352085725,42417,0.1301361568878632,0.1366070501538513
2019,46-65 y.,"Yes, every 3-4 weeks",0.08534251817833907,42417,0.08268364226962814,0.08800139408705
2019,66 and older,"No, never",0.4003287156609533,42417,0.3956658694185106,0.40499156190339597
2019,66 and older,"Yes, less frequently",0.2161305470767786,42417,0.21221343458882086,0.22004765956473632
2019,66 and older,"Yes, every week",0.14698285982625028,42417,0.1436131048585754,0.15035261479392517
2019,66 and older,"Yes, every 2 weeks",0.1429913125146748,42417,0.13965986070682532,0.1463227643225243
2019,66 and older,"Yes, every 3-4 weeks",0.09356656492134303,42417,0.09079506801632185,0.09633806182636422
2019,,"No, never",0.4162826420890937,42417,0.4115914679778038,0.4209738162003836
2019,,"Yes, less frequently",0.2411674347158218,42417,0.23709627248473228,0.24523859694691133
2019,,"Yes, every week",0.17972350230414746,42417,0.17606950125614657,0.18337750335214836
2019,,"Yes, every 2 weeks",0.08602150537634409,42417,0.08335306437826942,0.08868994637441877
2019,,"Yes, every 3-4 weeks",0.07680491551459294,42417,0.07427079452341974,0.07933903650576614
2021,30-45 y.,"No, never",0.45807540799099605,27598,0.45219706145905786,0.46395375452293425
2021,30-45 y.,"Yes, every 2 weeks",0.17895329206527855,27598,0.17443087049027356,0.18347571364028353
2021,30-45 y.,"Yes, less frequently",0.14687675858187957,27598,0.14270038160738327,0.15105313555637587
2021,30-45 y.,"Yes, every week",0.13787281935846932,27598,0.1338051816642443,0.14194045705269434
2021,30-45 y.,"Yes, every 3-4 weeks",0.07822172200337647,27598,0.07505365624694525,0.0813897877598077
2021,46-65 y.,"No, never",0.4487926727726894,27598,0.4429245710169839,0.45466077452839493
2021,46-65 y.,"Yes, less frequently",0.20149875104079934,27598,0.196766244254827,0.20623125782677168
2021,46-65 y.,"Yes, every 2 weeks",0.14099361643075214,27598,0.13688765196157146,0.14509958089993283
2021,46-65 y.,"Yes, every week",0.12239800166527894,27598,0.11853118811668194,0.12626481521387592
2021,46-65 y.,"Yes, every 3-4 weeks",0.08631695809048015,27598,0.0830036401514924,0.0896302760294679
2021,66 and older,"No, never",0.42130201895344044,27598,0.4154764275599786,0.4271276103469023
2021,66 and older,"Yes, less frequently",0.2146683147919242,27598,0.20982405082967392,0.21951257875417446
2021,66 and older,"Yes, every week",0.14132674083230326,27598,0.13721672582932232,0.1454367558352842
2021,66 and older,"Yes, every 2 weeks",0.13988463123197362,27598,0.1357922072476506,0.14397705521629664
2021,66 and older,"Yes, every 3-4 weeks",0.08281829419035847,27598,0.07956661195343066,0.08606997642728627
2021,,"No, never",0.4447852760736196,27598,0.43892223475654235,0.4506483173906969
2021,,"Yes, less frequently",0.24233128834355827,27598,0.23727581658754532,0.24738676009957122
2021,,"Yes, every week",0.15950920245398773,27598,0.15518927335138474,0.1638291315565907
2021,,"Yes, every 2 weeks",0.08588957055214724,27598,0.08258369261685708,0.0891954484874374
2021,,"Yes, every 3-4 weeks",0.06748466257668712,27598,0.06452496185530114,0.07044436329807309
