"year","bildungsniveau","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"2012","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2012","AkademikerIn","","","","","","","","","","","","","",""
"2012","Hauptschule","","","","","","","","","","","","","",""
"2012","Realschule","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2013","AkademikerIn","","","","","","","","","","","","","",""
"2013","Hauptschule","","","","","","","","","","","","","",""
"2013","Realschule","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2014","AkademikerIn","","","","","","","","","","","","","",""
"2014","Hauptschule","","","","","","","","","","","","","",""
"2014","Realschule","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","2.39","1.5","4115","1","1","3","4","7","2.35","2.43","1","7","2","2"
"2015","(noch) kein Abschluss","2.72","1.5","940","1","1","4","5","7","2.61","2.83","1","7","2","2"
"2015","AkademikerIn","2.34","1.5","6379","1","1","3","4","6","2.31","2.37","1","7","2","2"
"2015","Hauptschule","2.65","1.5","7726","1","1","4","5","7","2.61","2.69","1","7","2","2"
"2015","Realschule","2.58","1.5","6546","1","1","3","5","7","2.54","2.62","1","7","2","2"
"2016","(Fach-)Abitur","1.97","1","511","1","1","3","4","7","1.85","2.09","1","7","1","1"
"2016","(noch) kein Abschluss","2.2","1","999","1","1","4","5","7","2.11","2.29","1","7","1","1"
"2016","AkademikerIn","1.83","1","597","1","1","2","4","7","1.74","1.92","1","7","1","1"
"2016","Hauptschule","2.47","1","635","1","1","4","7","7","2.37","2.57","1","7","1","1"
"2016","Realschule","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","1.54","1","300","1","1","2","3","7","1.4","1.68","1","7","1","1"
"2017","(noch) kein Abschluss","1.67","1","717","1","1","1","4","7","1.56","1.78","1","7","1","1"
"2017","AkademikerIn","1.63","1","314","1","1","2","3","7","1.5","1.76","1","7","1","1"
"2017","Hauptschule","1.58","1","401","1","1","1","4","7","1.45","1.71","1","7","1","1"
"2017","Realschule","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","1.97","1","57","1","1","1","6","7","1.48","2.46","1","7","1","1"
"2018","(noch) kein Abschluss","1.64","1","144","1","1","1","4","7","1.38","1.9","1","7","1","1"
"2018","AkademikerIn","1.17","1","45","1","1","1","1","7","0.86","1.48","1","7","1","1"
"2018","Hauptschule","1.43","1","86","1","1","1","3","5","1.18","1.68","1","7","1","1"
"2018","Realschule","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","2.14","1","127","1","1","3","5","7","1.87","2.41","1","7","1","2"
"2019","AkademikerIn","","","","","","","","","","","","","",""
"2019","Hauptschule","1.81","1.5","45","1","1","2","3","7","1.34","2.28","1","7","1","2"
"2019","Realschule","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","2.25","1.5","5048","1","1","3","4","6","2.21","2.29","1","7","2","2"
"2020","(noch) kein Abschluss","2.57","1.5","2247","1","1","4","5","7","2.51","2.63","1","7","1","1"
"2020","AkademikerIn","2.29","1.5","7760","1","1","3","4","6","2.26","2.32","1","7","2","2"
"2020","Hauptschule","2.62","1.5","6713","1","1","4","5","7","2.58","2.66","1","7","2","2"
"2020","Realschule","2.46","1.5","6248","1","1","3","4","7","2.42","2.5","1","7","2","2"
