year,hhtyp,regtyp,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Multi-generational household,Urban regions,No,0.82277,72,72,0.73395,0.91160
1990,Other Combinations,Urban regions,No,0.81872,56,56,0.71690,0.92054
1991,Single-person household,Urban regions,No,0.96599,915,915,0.95423,0.97774
1991,Single-person household,Rural regions,No,0.94745,320,320,0.92297,0.97194
1991,Couple without children,Urban regions,Yes,0.04379,40,1096,0.03167,0.05591
1991,Couple without children,Urban regions,No,0.95621,1056,1096,0.94409,0.96833
1991,Couple without children,Rural regions,Yes,0.07692,33,540,0.05442,0.09941
1991,Couple without children,Rural regions,No,0.92308,507,540,0.90059,0.94558
1991,Single parent,Urban regions,No,0.96272,255,255,0.93943,0.98602
1991,Single parent,Rural regions,No,0.96617,112,112,0.93253,0.99980
1991,Couple with children,Urban regions,Yes,0.02010,39,1873,0.01374,0.02646
1991,Couple with children,Urban regions,No,0.97990,1834,1873,0.97354,0.98626
1991,Couple with children,Rural regions,No,0.97233,1066,1066,0.96248,0.98218
1991,Multi-generational household,Urban regions,No,0.80037,79,79,0.71167,0.88908
1991,Multi-generational household,Rural regions,No,0.78984,48,48,0.67336,0.90632
1991,Other Combinations,Urban regions,No,0.84025,71,71,0.75443,0.92608
1991,Other Combinations,Rural regions,No,0.68569,50,50,0.55571,0.81568
1992,Single-person household,Urban regions,Yes,0.04309,33,938,0.03009,0.05610
1992,Single-person household,Urban regions,No,0.95691,905,938,0.94390,0.96991
1992,Single-person household,Rural regions,No,0.95293,328,328,0.92998,0.97589
1992,Couple without children,Urban regions,Yes,0.04957,44,1155,0.03704,0.06209
1992,Couple without children,Urban regions,No,0.95043,1111,1155,0.93791,0.96296
1992,Couple without children,Rural regions,Yes,0.07955,33,517,0.05620,0.10289
1992,Couple without children,Rural regions,No,0.92045,484,517,0.89711,0.94380
1992,Single parent,Urban regions,No,0.95683,257,257,0.93193,0.98173
1992,Single parent,Rural regions,No,0.95709,116,116,0.92005,0.99413
1992,Couple with children,Urban regions,Yes,0.02060,35,1822,0.01407,0.02712
1992,Couple with children,Urban regions,No,0.97940,1787,1822,0.97288,0.98593
1992,Couple with children,Rural regions,No,0.96659,1013,1013,0.95552,0.97766
1992,Multi-generational household,Urban regions,No,0.79236,73,73,0.69867,0.88605
1992,Multi-generational household,Rural regions,No,0.80274,47,47,0.68774,0.91773
1992,Other Combinations,Urban regions,No,0.75121,78,78,0.65465,0.84778
1992,Other Combinations,Rural regions,No,0.65432,53,53,0.52505,0.78358
1993,Single-person household,Urban regions,No,0.96381,943,943,0.95188,0.97574
1993,Single-person household,Rural regions,No,0.94537,363,363,0.92195,0.96878
1993,Couple without children,Urban regions,Yes,0.04000,38,1178,0.02880,0.05119
1993,Couple without children,Urban regions,No,0.96000,1140,1178,0.94881,0.97120
1993,Couple without children,Rural regions,No,0.92171,504,504,0.89823,0.94519
1993,Single parent,Urban regions,No,0.94224,239,239,0.91260,0.97188
1993,Single parent,Rural regions,No,0.93778,116,116,0.89362,0.98193
1993,Couple with children,Urban regions,Yes,0.02550,35,1774,0.01816,0.03283
1993,Couple with children,Urban regions,No,0.97450,1739,1774,0.96717,0.98184
1993,Couple with children,Rural regions,No,0.96389,977,977,0.95218,0.97559
1993,Multi-generational household,Urban regions,No,0.78084,68,68,0.68179,0.87990
1993,Multi-generational household,Rural regions,No,0.69459,47,47,0.56148,0.82769
1993,Other Combinations,Urban regions,No,0.81158,88,88,0.72941,0.89375
1993,Other Combinations,Rural regions,No,0.71628,49,49,0.58875,0.84381
1994,Single-person household,Urban regions,Yes,0.03882,31,966,0.02663,0.05101
1994,Single-person household,Urban regions,No,0.96118,935,966,0.94899,0.97337
1994,Single-person household,Rural regions,No,0.92273,365,365,0.89530,0.95016
1994,Couple without children,Urban regions,Yes,0.04753,47,1201,0.03549,0.05957
1994,Couple without children,Urban regions,No,0.95247,1154,1201,0.94043,0.96451
1994,Couple without children,Rural regions,No,0.94365,536,536,0.92410,0.96319
1994,Single parent,Urban regions,No,0.94300,232,232,0.91310,0.97290
1994,Single parent,Rural regions,No,0.96656,111,111,0.93296,1.00016
1994,Couple with children,Urban regions,Yes,0.01923,32,1724,0.01274,0.02571
1994,Couple with children,Urban regions,No,0.98077,1692,1724,0.97429,0.98726
1994,Couple with children,Rural regions,No,0.97242,947,947,0.96198,0.98286
1994,Multi-generational household,Urban regions,No,0.82275,65,65,0.72919,0.91631
1994,Multi-generational household,Rural regions,No,0.72059,47,47,0.59091,0.85026
1994,Other Combinations,Urban regions,No,0.82999,88,88,0.75106,0.90893
1994,Other Combinations,Rural regions,No,0.73480,48,48,0.60859,0.86100
1995,Single-person household,Urban regions,Yes,0.05664,46,997,0.04229,0.07100
1995,Single-person household,Urban regions,No,0.94336,951,997,0.92900,0.95771
1995,Single-person household,Rural regions,No,0.93657,378,378,0.91197,0.96117
1995,Couple without children,Urban regions,Yes,0.04974,45,1243,0.03764,0.06183
1995,Couple without children,Urban regions,No,0.95026,1198,1243,0.93817,0.96236
1995,Couple without children,Rural regions,No,0.94498,552,552,0.92594,0.96402
1995,Single parent,Urban regions,No,0.96274,243,243,0.93888,0.98660
1995,Single parent,Rural regions,No,0.98786,123,123,0.96843,1.00729
1995,Couple with children,Urban regions,Yes,0.02002,35,1760,0.01347,0.02656
1995,Couple with children,Urban regions,No,0.97998,1725,1760,0.97344,0.98653
1995,Couple with children,Rural regions,No,0.97324,978,978,0.96312,0.98336
1995,Multi-generational household,Urban regions,No,0.74312,70,70,0.64003,0.84621
1995,Multi-generational household,Rural regions,No,0.71975,38,38,0.57503,0.86447
1995,Other Combinations,Urban regions,No,0.88047,91,91,0.81345,0.94750
1995,Other Combinations,Rural regions,No,0.78801,51,51,0.67472,0.90130
1996,Single-person household,Urban regions,Yes,0.03538,32,1005,0.02395,0.04681
1996,Single-person household,Urban regions,No,0.96462,973,1005,0.95319,0.97605
1996,Single-person household,Rural regions,No,0.94790,399,399,0.92607,0.96973
1996,Couple without children,Urban regions,Yes,0.05538,50,1233,0.04261,0.06815
1996,Couple without children,Urban regions,No,0.94462,1183,1233,0.93185,0.95739
1996,Couple without children,Rural regions,No,0.94816,577,577,0.93006,0.96627
1996,Single parent,Urban regions,No,0.96418,249,249,0.94105,0.98731
1996,Single parent,Rural regions,No,0.96748,125,125,0.93626,0.99870
1996,Couple with children,Urban regions,Yes,0.02503,41,1724,0.01765,0.03240
1996,Couple with children,Urban regions,No,0.97497,1683,1724,0.96760,0.98235
1996,Couple with children,Rural regions,No,0.97694,932,932,0.96730,0.98659
1996,Multi-generational household,Urban regions,No,0.70970,60,60,0.59388,0.82552
1996,Multi-generational household,Rural regions,No,0.77107,35,35,0.62985,0.91230
1996,Other Combinations,Urban regions,No,0.89121,84,84,0.82422,0.95820
1996,Other Combinations,Rural regions,No,0.85847,54,54,0.76463,0.95232
1997,Single-person household,Urban regions,No,0.96472,959,959,0.95304,0.97640
1997,Single-person household,Rural regions,No,0.93890,389,389,0.91507,0.96274
1997,Couple without children,Urban regions,Yes,0.05148,51,1255,0.03925,0.06372
1997,Couple without children,Urban regions,No,0.94852,1204,1255,0.93628,0.96075
1997,Couple without children,Rural regions,No,0.95474,594,594,0.93801,0.97147
1997,Single parent,Urban regions,No,0.96777,250,250,0.94584,0.98971
1997,Single parent,Rural regions,No,0.94535,129,129,0.90597,0.98473
1997,Couple with children,Urban regions,Yes,0.02066,34,1665,0.01383,0.02750
1997,Couple with children,Urban regions,No,0.97934,1631,1665,0.97250,0.98617
1997,Couple with children,Rural regions,No,0.97360,906,906,0.96315,0.98404
1997,Multi-generational household,Urban regions,No,0.84742,63,63,0.75791,0.93693
1997,Multi-generational household,Rural regions,No,0.67715,33,33,0.51515,0.83916
1997,Other Combinations,Urban regions,No,0.90910,83,83,0.84688,0.97132
1997,Other Combinations,Rural regions,No,0.79001,51,51,0.67711,0.90291
1998,Single-person household,Urban regions,Yes,0.03765,37,1216,0.02695,0.04836
1998,Single-person household,Urban regions,No,0.96235,1179,1216,0.95164,0.97305
1998,Single-person household,Rural regions,No,0.94367,468,468,0.92276,0.96458
1998,Couple without children,Urban regions,Yes,0.04798,58,1446,0.03696,0.05901
1998,Couple without children,Urban regions,No,0.95202,1388,1446,0.94099,0.96304
1998,Couple without children,Rural regions,No,0.95587,702,702,0.94067,0.97107
1998,Single parent,Urban regions,No,0.96571,293,293,0.94484,0.98659
1998,Single parent,Rural regions,No,0.96220,142,142,0.93072,0.99368
1998,Couple with children,Urban regions,Yes,0.01515,32,1785,0.00949,0.02082
1998,Couple with children,Urban regions,No,0.98485,1753,1785,0.97918,0.99051
1998,Couple with children,Rural regions,No,0.97246,1009,1009,0.96236,0.98256
1998,Multi-generational household,Urban regions,No,0.81118,57,57,0.70867,0.91368
1998,Other Combinations,Urban regions,No,0.83763,82,82,0.75732,0.91795
1998,Other Combinations,Rural regions,No,0.71628,46,46,0.58457,0.84800
1999,Single-person household,Urban regions,Yes,0.05015,44,1156,0.03756,0.06274
1999,Single-person household,Urban regions,No,0.94985,1112,1156,0.93726,0.96244
1999,Single-person household,Rural regions,No,0.93706,458,458,0.91479,0.95932
1999,Couple without children,Urban regions,Yes,0.04895,53,1421,0.03773,0.06017
1999,Couple without children,Urban regions,No,0.95105,1368,1421,0.93983,0.96227
1999,Couple without children,Rural regions,No,0.95863,705,705,0.94392,0.97334
1999,Single parent,Urban regions,No,0.95171,272,272,0.92619,0.97724
1999,Single parent,Rural regions,No,0.96333,160,160,0.93412,0.99255
1999,Couple with children,Urban regions,Yes,0.01516,33,1751,0.00944,0.02089
1999,Couple with children,Urban regions,No,0.98484,1718,1751,0.97911,0.99056
1999,Couple with children,Rural regions,No,0.97690,965,965,0.96741,0.98638
1999,Multi-generational household,Urban regions,No,0.77684,51,51,0.66143,0.89225
2000,Single-person household,Urban regions,Yes,0.03639,70,2279,0.02870,0.04408
2000,Single-person household,Urban regions,No,0.96361,2209,2279,0.95592,0.97130
2000,Single-person household,Rural regions,Yes,0.04205,39,981,0.02948,0.05462
2000,Single-person household,Rural regions,No,0.95795,942,981,0.94538,0.97052
2000,Couple without children,Urban regions,Yes,0.03928,92,2645,0.03187,0.04668
2000,Couple without children,Urban regions,No,0.96072,2553,2645,0.95332,0.96813
2000,Couple without children,Rural regions,Yes,0.04062,53,1323,0.02998,0.05126
2000,Couple without children,Rural regions,No,0.95938,1270,1323,0.94874,0.97002
2000,Single parent,Urban regions,No,0.96557,494,494,0.94948,0.98167
2000,Single parent,Rural regions,No,0.96392,246,246,0.94057,0.98727
2000,Couple with children,Urban regions,Yes,0.01995,66,2960,0.01491,0.02499
2000,Couple with children,Urban regions,No,0.98005,2894,2960,0.97501,0.98509
2000,Couple with children,Rural regions,Yes,0.02639,40,1670,0.01870,0.03408
2000,Couple with children,Rural regions,No,0.97361,1630,1670,0.96592,0.98130
2000,Multi-generational household,Urban regions,No,0.69420,72,72,0.58702,0.80137
2000,Multi-generational household,Rural regions,No,0.72608,50,50,0.60121,0.85095
2000,Other Combinations,Urban regions,Yes,0.35673,35,103,0.26377,0.44970
2000,Other Combinations,Urban regions,No,0.64327,68,103,0.55030,0.73623
2000,Other Combinations,Rural regions,No,0.63319,34,34,0.46876,0.79762
2001,Single-person household,Urban regions,Yes,0.03025,53,2062,0.02285,0.03764
2001,Single-person household,Urban regions,No,0.96975,2009,2062,0.96236,0.97715
2001,Single-person household,Rural regions,Yes,0.04456,34,864,0.03079,0.05833
2001,Single-person household,Rural regions,No,0.95544,830,864,0.94167,0.96921
2001,Couple without children,Urban regions,Yes,0.04408,94,2375,0.03582,0.05233
2001,Couple without children,Urban regions,No,0.95592,2281,2375,0.94767,0.96418
2001,Couple without children,Rural regions,Yes,0.05014,53,1212,0.03785,0.06243
2001,Couple without children,Rural regions,No,0.94986,1159,1212,0.93757,0.96215
2001,Single parent,Urban regions,No,0.96690,451,451,0.95037,0.98343
2001,Single parent,Rural regions,No,0.97061,231,231,0.94879,0.99244
2001,Couple with children,Urban regions,Yes,0.02590,69,2688,0.01990,0.03191
2001,Couple with children,Urban regions,No,0.97410,2619,2688,0.96809,0.98010
2001,Couple with children,Rural regions,Yes,0.02944,40,1486,0.02085,0.03804
2001,Couple with children,Rural regions,No,0.97056,1446,1486,0.96196,0.97915
2001,Multi-generational household,Urban regions,No,0.78888,82,82,0.70000,0.87775
2001,Multi-generational household,Rural regions,No,0.74875,41,41,0.61433,0.88316
2001,Other Combinations,Urban regions,Yes,0.36918,32,83,0.26472,0.47363
2001,Other Combinations,Urban regions,No,0.63082,51,83,0.52637,0.73528
2002,Single-person household,Urban regions,Yes,0.03394,62,2078,0.02615,0.04172
2002,Single-person household,Urban regions,No,0.96606,2016,2078,0.95828,0.97385
2002,Single-person household,Rural regions,Yes,0.05509,38,859,0.03982,0.07035
2002,Single-person household,Rural regions,No,0.94491,821,859,0.92965,0.96018
2002,Couple without children,Urban regions,Yes,0.04478,93,2640,0.03689,0.05267
2002,Couple without children,Urban regions,No,0.95522,2547,2640,0.94733,0.96311
2002,Couple without children,Rural regions,Yes,0.05082,56,1262,0.03869,0.06294
2002,Couple without children,Rural regions,No,0.94918,1206,1262,0.93706,0.96131
2002,Single parent,Urban regions,No,0.95438,438,438,0.93481,0.97394
2002,Single parent,Rural regions,No,0.97585,243,243,0.95651,0.99519
2002,Couple with children,Urban regions,Yes,0.02244,60,2890,0.01703,0.02784
2002,Couple with children,Urban regions,No,0.97756,2830,2890,0.97216,0.98297
2002,Couple with children,Rural regions,Yes,0.02799,36,1494,0.01962,0.03636
2002,Couple with children,Rural regions,No,0.97201,1458,1494,0.96364,0.98038
2002,Multi-generational household,Urban regions,No,0.84784,77,77,0.76709,0.92859
2002,Multi-generational household,Rural regions,No,0.74303,46,46,0.61536,0.87070
2002,Other Combinations,Urban regions,Yes,0.41122,33,92,0.31012,0.51232
2002,Other Combinations,Urban regions,No,0.58878,59,92,0.48768,0.68988
2003,Single-person household,Urban regions,Yes,0.03707,63,2067,0.02892,0.04521
2003,Single-person household,Urban regions,No,0.96293,2004,2067,0.95479,0.97108
2003,Single-person household,Rural regions,Yes,0.05639,38,848,0.04085,0.07192
2003,Single-person household,Rural regions,No,0.94361,810,848,0.92808,0.95915
2003,Couple without children,Urban regions,Yes,0.03951,87,2558,0.03196,0.04706
2003,Couple without children,Urban regions,No,0.96049,2471,2558,0.95294,0.96804
2003,Couple without children,Rural regions,Yes,0.06827,72,1260,0.05434,0.08220
2003,Couple without children,Rural regions,No,0.93173,1188,1260,0.91780,0.94566
2003,Single parent,Urban regions,No,0.96105,446,446,0.94307,0.97903
2003,Single parent,Rural regions,No,0.98275,230,230,0.96589,0.99961
2003,Couple with children,Urban regions,Yes,0.02377,61,2738,0.01806,0.02948
2003,Couple with children,Urban regions,No,0.97623,2677,2738,0.97052,0.98194
2003,Couple with children,Rural regions,Yes,0.02688,38,1396,0.01840,0.03537
2003,Couple with children,Rural regions,No,0.97312,1358,1396,0.96463,0.98160
2003,Multi-generational household,Urban regions,No,0.81512,63,63,0.71849,0.91175
2003,Multi-generational household,Rural regions,No,0.83050,38,38,0.70961,0.95140
2003,Other Combinations,Urban regions,Yes,0.47395,33,77,0.36168,0.58621
2003,Other Combinations,Urban regions,No,0.52605,44,77,0.41379,0.63832
2004,Single-person household,Urban regions,Yes,0.04148,71,2004,0.03274,0.05021
2004,Single-person household,Urban regions,No,0.95852,1933,2004,0.94979,0.96726
2004,Single-person household,Rural regions,Yes,0.04736,34,854,0.03311,0.06162
2004,Single-person household,Rural regions,No,0.95264,820,854,0.93838,0.96689
2004,Couple without children,Urban regions,Yes,0.04843,108,2577,0.04014,0.05672
2004,Couple without children,Urban regions,No,0.95157,2469,2577,0.94328,0.95986
2004,Couple without children,Rural regions,Yes,0.07109,74,1242,0.05679,0.08538
2004,Couple without children,Rural regions,No,0.92891,1168,1242,0.91462,0.94321
2004,Single parent,Urban regions,No,0.96823,439,439,0.95180,0.98465
2004,Single parent,Rural regions,No,0.94381,218,218,0.91317,0.97445
2004,Couple with children,Urban regions,Yes,0.02071,52,2607,0.01524,0.02618
2004,Couple with children,Urban regions,No,0.97929,2555,2607,0.97382,0.98476
2004,Couple with children,Rural regions,Yes,0.02736,38,1355,0.01867,0.03605
2004,Couple with children,Rural regions,No,0.97264,1317,1355,0.96395,0.98133
2004,Multi-generational household,Urban regions,No,0.83591,56,56,0.73802,0.93379
2004,Multi-generational household,Rural regions,No,0.81418,36,36,0.68532,0.94305
2004,Other Combinations,Urban regions,No,0.52371,43,43,0.37267,0.67476
2005,Single-person household,Urban regions,Yes,0.03764,68,2041,0.02938,0.04590
2005,Single-person household,Urban regions,No,0.96236,1973,2041,0.95410,0.97062
2005,Single-person household,Rural regions,Yes,0.04384,31,864,0.03018,0.05750
2005,Single-person household,Rural regions,No,0.95616,833,864,0.94250,0.96982
2005,Couple without children,Urban regions,Yes,0.04825,104,2489,0.03983,0.05667
2005,Couple without children,Urban regions,No,0.95175,2385,2489,0.94333,0.96017
2005,Couple without children,Rural regions,Yes,0.05034,56,1203,0.03798,0.06270
2005,Couple without children,Rural regions,No,0.94966,1147,1203,0.93730,0.96202
2005,Single parent,Urban regions,No,0.96611,436,436,0.94911,0.98311
2005,Single parent,Rural regions,No,0.98365,237,237,0.96746,0.99983
2005,Couple with children,Urban regions,Yes,0.01946,49,2440,0.01398,0.02494
2005,Couple with children,Urban regions,No,0.98054,2391,2440,0.97506,0.98602
2005,Couple with children,Rural regions,Yes,0.03229,37,1262,0.02253,0.04204
2005,Couple with children,Rural regions,No,0.96771,1225,1262,0.95796,0.97747
2005,Multi-generational household,Urban regions,No,0.86342,52,52,0.76917,0.95767
2005,Multi-generational household,Rural regions,No,0.83408,38,38,0.71421,0.95395
2005,Other Combinations,Urban regions,No,0.50092,42,42,0.34787,0.65397
2006,Single-person household,Urban regions,Yes,0.03793,71,2260,0.03005,0.04581
2006,Single-person household,Urban regions,No,0.96207,2189,2260,0.95419,0.96995
2006,Single-person household,Rural regions,Yes,0.03726,34,1028,0.02568,0.04885
2006,Single-person household,Rural regions,No,0.96274,994,1028,0.95115,0.97432
2006,Couple without children,Urban regions,Yes,0.05119,128,2787,0.04300,0.05937
2006,Couple without children,Urban regions,No,0.94881,2659,2787,0.94063,0.95700
2006,Couple without children,Rural regions,Yes,0.06629,77,1371,0.05312,0.07947
2006,Couple without children,Rural regions,No,0.93371,1294,1371,0.92053,0.94688
2006,Single parent,Urban regions,No,0.97426,484,484,0.96013,0.98838
2006,Single parent,Rural regions,No,0.95847,265,265,0.93440,0.98254
2006,Couple with children,Urban regions,Yes,0.02385,57,2499,0.01786,0.02983
2006,Couple with children,Urban regions,No,0.97615,2442,2499,0.97017,0.98214
2006,Couple with children,Rural regions,Yes,0.03643,45,1338,0.02639,0.04647
2006,Couple with children,Rural regions,No,0.96357,1293,1338,0.95353,0.97361
2006,Multi-generational household,Urban regions,No,0.77007,46,46,0.64712,0.89301
2006,Multi-generational household,Rural regions,No,0.80793,36,36,0.67743,0.93844
2006,Other Combinations,Urban regions,No,0.62824,43,43,0.48208,0.77439
2007,Single-person household,Urban regions,Yes,0.03654,60,2124,0.02856,0.04452
2007,Single-person household,Urban regions,No,0.96346,2064,2124,0.95548,0.97144
2007,Single-person household,Rural regions,No,0.96871,957,957,0.95768,0.97975
2007,Couple without children,Urban regions,Yes,0.05732,124,2573,0.04834,0.06631
2007,Couple without children,Urban regions,No,0.94268,2449,2573,0.93369,0.95166
2007,Couple without children,Rural regions,Yes,0.05420,71,1302,0.04189,0.06650
2007,Couple without children,Rural regions,No,0.94580,1231,1302,0.93350,0.95811
2007,Single parent,Urban regions,No,0.97152,447,447,0.95608,0.98696
2007,Single parent,Rural regions,No,0.97024,244,244,0.94888,0.99161
2007,Couple with children,Urban regions,Yes,0.02377,56,2342,0.01760,0.02994
2007,Couple with children,Urban regions,No,0.97623,2286,2342,0.97006,0.98240
2007,Couple with children,Rural regions,Yes,0.03514,40,1234,0.02486,0.04542
2007,Couple with children,Rural regions,No,0.96486,1194,1234,0.95458,0.97514
2007,Multi-generational household,Urban regions,No,0.67733,38,38,0.52669,0.82797
2007,Other Combinations,Urban regions,No,0.61104,37,37,0.45179,0.77030
2008,Single-person household,Urban regions,Yes,0.03488,56,2052,0.02694,0.04282
2008,Single-person household,Urban regions,No,0.96512,1996,2052,0.95718,0.97306
2008,Single-person household,Rural regions,No,0.96826,906,906,0.95684,0.97968
2008,Couple without children,Urban regions,Yes,0.05831,117,2471,0.04907,0.06755
2008,Couple without children,Urban regions,No,0.94169,2354,2471,0.93245,0.95093
2008,Couple without children,Rural regions,Yes,0.04789,58,1262,0.03610,0.05967
2008,Couple without children,Rural regions,No,0.95211,1204,1262,0.94033,0.96390
2008,Single parent,Urban regions,No,0.96825,420,420,0.95147,0.98504
2008,Single parent,Rural regions,No,0.99094,246,246,0.97907,1.00280
2008,Couple with children,Urban regions,Yes,0.02372,52,2143,0.01728,0.03016
2008,Couple with children,Urban regions,No,0.97628,2091,2143,0.96984,0.98272
2008,Couple with children,Rural regions,Yes,0.03870,36,1123,0.02742,0.04999
2008,Couple with children,Rural regions,No,0.96130,1087,1123,0.95001,0.97258
2008,Multi-generational household,Urban regions,No,0.69777,31,31,0.53344,0.86210
2008,Other Combinations,Urban regions,No,0.63402,33,33,0.46712,0.80092
2009,Single-person household,Urban regions,Yes,0.04079,69,1963,0.03204,0.04955
2009,Single-person household,Urban regions,No,0.95921,1894,1963,0.95045,0.96796
2009,Single-person household,Rural regions,Yes,0.03538,34,884,0.02320,0.04757
2009,Single-person household,Rural regions,No,0.96462,850,884,0.95243,0.97680
2009,Couple without children,Urban regions,Yes,0.05793,119,2315,0.04841,0.06745
2009,Couple without children,Urban regions,No,0.94207,2196,2315,0.93255,0.95159
2009,Couple without children,Rural regions,Yes,0.05106,60,1235,0.03877,0.06334
2009,Couple without children,Rural regions,No,0.94894,1175,1235,0.93666,0.96123
2009,Single parent,Urban regions,No,0.95742,382,382,0.93714,0.97769
2009,Single parent,Rural regions,No,0.99148,235,235,0.97971,1.00326
2009,Couple with children,Urban regions,Yes,0.02094,38,1945,0.01457,0.02730
2009,Couple with children,Urban regions,No,0.97906,1907,1945,0.97270,0.98543
