year,hhtyp,quintil_oecd_hh,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Couple without children,1st Quintile,No,0.85567,250,281,0.81451,0.89684
1992,Couple without children,2nd Quintile,No,0.92231,273,273,0.89050,0.95413
1992,Couple without children,3rd Quintile,No,0.95938,279,279,0.93617,0.98259
1992,Couple without children,4th Quintile,No,0.95373,365,365,0.93214,0.97531
1992,Couple without children,5th Quintile,No,0.97795,440,440,0.96422,0.99169
1992,Single parent,1st Quintile,No,0.96174,143,143,0.93018,0.99329
1992,Single parent,2nd Quintile,No,0.93792,84,84,0.88601,0.98983
1992,Single parent,3rd Quintile,No,0.95436,59,59,0.90065,1.00807
1992,Single parent,4th Quintile,No,0.96226,52,52,0.90997,1.01456
1992,Single parent,5th Quintile,No,0.97647,36,36,0.92626,1.02669
1992,Couple with children,1st Quintile,No,0.94104,466,466,0.91962,0.96245
1992,Couple with children,2nd Quintile,No,0.97380,781,781,0.96260,0.98501
1992,Couple with children,3rd Quintile,No,0.98010,675,675,0.96955,0.99064
1992,Couple with children,4th Quintile,No,0.98561,540,540,0.97555,0.99566
1992,Couple with children,5th Quintile,No,0.98121,370,370,0.96735,0.99506
1992,Multi-generational household,2nd Quintile,No,0.75359,42,42,0.62168,0.88549
1992,Other Combinations,3rd Quintile,No,0.90799,39,39,0.81609,0.99989
1993,Single-person household,1st Quintile,No,0.93677,395,395,0.91273,0.96080
1993,Single-person household,2nd Quintile,No,0.94468,242,242,0.91581,0.97354
1993,Single-person household,3rd Quintile,No,0.97859,235,235,0.96005,0.99714
1993,Single-person household,4th Quintile,No,0.97591,220,220,0.95560,0.99622
1993,Single-person household,5th Quintile,No,0.98259,213,213,0.96498,1.00020
1993,Couple without children,1st Quintile,No,0.87955,226,226,0.83702,0.92208
1993,Couple without children,2nd Quintile,No,0.94123,300,300,0.91457,0.96789
1993,Couple without children,3rd Quintile,No,0.94705,273,273,0.92043,0.97366
1993,Couple without children,4th Quintile,No,0.95726,391,391,0.93719,0.97734
1993,Couple without children,5th Quintile,No,0.97747,454,454,0.96380,0.99114
1993,Single parent,1st Quintile,No,0.93559,127,127,0.89273,0.97846
1993,Single parent,2nd Quintile,No,0.95438,89,89,0.91079,0.99798
1993,Single parent,3rd Quintile,No,0.94957,63,63,0.89510,1.00404
1993,Single parent,4th Quintile,No,0.94514,48,48,0.88004,1.01024
1993,Couple with children,1st Quintile,No,0.93441,418,418,0.91065,0.95818
1993,Couple with children,2nd Quintile,No,0.95820,721,721,0.94359,0.97282
1993,Couple with children,3rd Quintile,No,0.97491,697,697,0.96329,0.98653
1993,Couple with children,4th Quintile,No,0.99150,535,535,0.98371,0.99929
1993,Couple with children,5th Quintile,No,0.98283,345,345,0.96910,0.99656
1993,Multi-generational household,2nd Quintile,No,0.69731,34,34,0.54056,0.85406
1993,Multi-generational household,3rd Quintile,No,0.76732,33,33,0.62091,0.91372
1993,Other Combinations,2nd Quintile,No,0.73902,32,32,0.58442,0.89362
1994,Single-person household,1st Quintile,Yes,0.09296,32,411,0.06485,0.12107
1994,Single-person household,1st Quintile,No,0.90704,379,411,0.87893,0.93515
1994,Single-person household,2nd Quintile,No,0.94408,236,236,0.91471,0.97346
1994,Single-person household,3rd Quintile,No,0.96935,256,256,0.94820,0.99051
1994,Single-person household,4th Quintile,No,0.98584,216,216,0.97004,1.00163
1994,Single-person household,5th Quintile,No,0.97790,210,210,0.95797,0.99783
1994,Couple without children,1st Quintile,No,0.89060,233,233,0.85044,0.93077
1994,Couple without children,2nd Quintile,No,0.93189,300,300,0.90333,0.96044
1994,Couple without children,3rd Quintile,No,0.96326,301,301,0.94198,0.98455
1994,Couple without children,4th Quintile,No,0.94640,379,379,0.92369,0.96910
1994,Couple without children,5th Quintile,No,0.97868,476,476,0.96569,0.99167
1994,Single parent,1st Quintile,No,0.91415,119,119,0.86360,0.96470
1994,Single parent,2nd Quintile,No,0.97131,87,87,0.93603,1.00659
1994,Single parent,3rd Quintile,No,0.97780,51,51,0.93696,1.01864
1994,Single parent,4th Quintile,No,0.94715,52,52,0.88574,1.00855
1994,Single parent,5th Quintile,No,0.97948,33,33,0.93037,1.02860
1994,Couple with children,1st Quintile,No,0.93485,456,456,0.91217,0.95752
1994,Couple with children,2nd Quintile,No,0.97232,666,666,0.95985,0.98479
1994,Couple with children,3rd Quintile,No,0.98184,654,654,0.97160,0.99208
1994,Couple with children,4th Quintile,No,0.99756,503,503,0.99325,1.00188
1994,Couple with children,5th Quintile,No,0.98976,360,360,0.97935,1.00017
1994,Multi-generational household,2nd Quintile,No,0.68103,31,31,0.51425,0.84781
1994,Other Combinations,4th Quintile,No,0.76737,31,31,0.61618,0.91856
1995,Single-person household,1st Quintile,No,0.93138,380,380,0.90593,0.95683
1995,Single-person household,2nd Quintile,No,0.90452,264,264,0.86901,0.94004
1995,Single-person household,3rd Quintile,No,0.93854,271,271,0.90989,0.96719
1995,Single-person household,4th Quintile,No,0.96521,223,223,0.94111,0.98932
1995,Single-person household,5th Quintile,No,0.98421,187,187,0.96629,1.00212
1995,Couple without children,1st Quintile,No,0.85374,199,199,0.80452,0.90296
1995,Couple without children,2nd Quintile,No,0.94789,319,319,0.92346,0.97232
1995,Couple without children,3rd Quintile,No,0.95692,340,340,0.93530,0.97853
1995,Couple without children,4th Quintile,No,0.95424,400,400,0.93373,0.97474
1995,Couple without children,5th Quintile,No,0.97539,492,492,0.96168,0.98909
1995,Single parent,1st Quintile,No,0.96642,145,145,0.93699,0.99584
1995,Single parent,2nd Quintile,No,0.99635,84,84,0.98337,1.00932
1995,Single parent,3rd Quintile,No,0.92526,53,53,0.85379,0.99674
1995,Single parent,4th Quintile,No,0.98379,49,49,0.94806,1.01952
1995,Single parent,5th Quintile,No,0.97820,35,35,0.92912,1.02729
1995,Couple with children,1st Quintile,No,0.94344,533,533,0.92381,0.96307
1995,Couple with children,2nd Quintile,No,0.96814,672,672,0.95486,0.98143
1995,Couple with children,3rd Quintile,No,0.99080,639,639,0.98340,0.99821
1995,Couple with children,4th Quintile,No,0.99044,509,509,0.98198,0.99890
1995,Couple with children,5th Quintile,No,0.98967,350,350,0.97906,1.00028
1995,Multi-generational household,2nd Quintile,No,0.76752,31,31,0.61637,0.91868
1995,Other Combinations,3rd Quintile,No,0.90396,31,31,0.79852,1.00940
1995,Other Combinations,4th Quintile,No,0.88552,34,34,0.77688,0.99415
1996,Single-person household,1st Quintile,No,0.93013,396,396,0.90498,0.95527
1996,Single-person household,2nd Quintile,No,0.95276,276,276,0.92768,0.97783
1996,Single-person household,3rd Quintile,No,0.96465,266,266,0.94242,0.98689
1996,Single-person household,4th Quintile,No,0.98269,243,243,0.96626,0.99912
1996,Single-person household,5th Quintile,No,0.99035,188,188,0.97633,1.00436
1996,Couple without children,1st Quintile,No,0.88950,208,208,0.84679,0.93221
1996,Couple without children,2nd Quintile,No,0.90432,293,293,0.87058,0.93806
1996,Couple without children,3rd Quintile,No,0.96815,371,371,0.95026,0.98604
1996,Couple without children,4th Quintile,No,0.96252,419,419,0.94431,0.98073
1996,Couple without children,5th Quintile,No,0.96022,468,468,0.94249,0.97794
1996,Single parent,1st Quintile,No,0.98205,161,161,0.96147,1.00262
1996,Single parent,2nd Quintile,No,0.97071,79,79,0.93329,1.00813
1996,Single parent,3rd Quintile,No,0.91826,53,53,0.84380,0.99273
1996,Single parent,4th Quintile,No,0.93485,46,46,0.86275,1.00696
1996,Couple with children,1st Quintile,No,0.96219,522,522,0.94582,0.97857
1996,Couple with children,2nd Quintile,No,0.96363,636,636,0.94907,0.97820
1996,Couple with children,3rd Quintile,No,0.99241,605,605,0.98550,0.99933
1996,Couple with children,4th Quintile,No,0.96931,490,490,0.95402,0.98460
1996,Couple with children,5th Quintile,No,0.99024,362,362,0.98010,1.00038
1996,Other Combinations,3rd Quintile,No,0.94933,36,36,0.87668,1.02199
1996,Other Combinations,4th Quintile,No,0.87118,31,31,0.75130,0.99106
1997,Single-person household,1st Quintile,No,0.92891,386,386,0.90324,0.95458
1997,Single-person household,2nd Quintile,No,0.93226,292,292,0.90338,0.96113
1997,Single-person household,3rd Quintile,No,0.96728,256,256,0.94545,0.98912
1997,Single-person household,4th Quintile,No,0.98778,225,225,0.97339,1.00217
1997,Couple without children,1st Quintile,No,0.92014,209,209,0.88330,0.95698
1997,Couple without children,2nd Quintile,No,0.91977,295,295,0.88871,0.95082
1997,Couple without children,3rd Quintile,No,0.96463,372,372,0.94584,0.98343
1997,Couple without children,4th Quintile,No,0.96224,429,429,0.94418,0.98030
1997,Couple without children,5th Quintile,No,0.95839,493,493,0.94075,0.97604
1997,Single parent,1st Quintile,No,0.95137,140,140,0.91561,0.98713
1997,Single parent,2nd Quintile,No,0.98914,94,94,0.96808,1.01020
1997,Single parent,3rd Quintile,No,0.94921,74,74,0.89884,0.99958
1997,Single parent,4th Quintile,No,0.93671,38,38,0.85825,1.01516
1997,Single parent,5th Quintile,No,0.97831,33,33,0.92783,1.02878
1997,Couple with children,1st Quintile,No,0.94944,487,487,0.92997,0.96892
1997,Couple with children,2nd Quintile,No,0.96644,615,615,0.95220,0.98069
1997,Couple with children,3rd Quintile,No,0.98176,594,594,0.97099,0.99253
1997,Couple with children,4th Quintile,No,0.99252,504,504,0.98499,1.00005
1997,Couple with children,5th Quintile,No,0.99389,337,337,0.98556,1.00222
1997,Other Combinations,4th Quintile,No,0.84070,36,36,0.71946,0.96194
1998,Single-person household,1st Quintile,No,0.93481,457,457,0.91216,0.95747
1998,Single-person household,2nd Quintile,No,0.93530,343,343,0.90923,0.96137
1998,Single-person household,3rd Quintile,No,0.96849,328,328,0.94956,0.98743
1998,Single-person household,4th Quintile,No,0.97717,274,274,0.95945,0.99489
1998,Single-person household,5th Quintile,No,0.98908,241,241,0.97593,1.00223
1998,Couple without children,1st Quintile,No,0.94850,264,264,0.92179,0.97521
1998,Couple without children,2nd Quintile,No,0.92838,303,303,0.89930,0.95747
1998,Couple without children,3rd Quintile,No,0.96395,429,429,0.94629,0.98161
1998,Couple without children,4th Quintile,No,0.94939,532,532,0.93074,0.96803
1998,Couple without children,5th Quintile,No,0.96265,562,562,0.94696,0.97834
1998,Single parent,1st Quintile,No,0.98528,181,181,0.96768,1.00287
1998,Single parent,2nd Quintile,No,0.96705,108,108,0.93322,1.00087
1998,Single parent,3rd Quintile,No,0.93976,64,64,0.88101,0.99851
1998,Single parent,4th Quintile,No,0.91130,46,46,0.82823,0.99437
1998,Single parent,5th Quintile,No,0.97526,36,36,0.92381,1.02672
1998,Couple with children,1st Quintile,No,0.97603,510,510,0.96275,0.98932
1998,Couple with children,2nd Quintile,No,0.98151,707,707,0.97157,0.99145
1998,Couple with children,3rd Quintile,No,0.98062,613,613,0.96970,0.99155
1998,Couple with children,4th Quintile,No,0.98328,540,540,0.97245,0.99410
1998,Couple with children,5th Quintile,No,0.98071,392,392,0.96708,0.99434
1998,Other Combinations,4th Quintile,No,0.79406,37,37,0.66196,0.92616
1999,Single-person household,1st Quintile,No,0.94218,461,461,0.92085,0.96351
1999,Single-person household,2nd Quintile,No,0.89804,337,337,0.86568,0.93040
1999,Single-person household,3rd Quintile,No,0.95003,298,298,0.92525,0.97481
1999,Single-person household,4th Quintile,No,0.96516,250,250,0.94238,0.98794
1999,Single-person household,5th Quintile,No,0.99653,224,224,0.98882,1.00425
1999,Couple without children,1st Quintile,No,0.92625,239,239,0.89304,0.95945
1999,Couple without children,2nd Quintile,No,0.93859,341,341,0.91306,0.96411
1999,Couple without children,3rd Quintile,No,0.94480,423,423,0.92301,0.96659
1999,Couple without children,4th Quintile,No,0.97062,513,513,0.95599,0.98525
1999,Couple without children,5th Quintile,No,0.96151,557,557,0.94552,0.97750
1999,Single parent,1st Quintile,No,0.96891,195,195,0.94448,0.99333
1999,Single parent,2nd Quintile,No,0.95507,86,86,0.91103,0.99911
1999,Single parent,3rd Quintile,No,0.92746,74,74,0.86795,0.98696
1999,Single parent,4th Quintile,No,0.92404,45,45,0.84575,1.00232
1999,Couple with children,1st Quintile,No,0.97386,529,529,0.96024,0.98747
1999,Couple with children,2nd Quintile,No,0.99018,655,655,0.98262,0.99774
1999,Couple with children,3rd Quintile,No,0.97881,617,617,0.96743,0.99018
1999,Couple with children,4th Quintile,No,0.97644,501,501,0.96314,0.98973
1999,Couple with children,5th Quintile,No,0.99195,381,381,0.98297,1.00094
2000,Single-person household,1st Quintile,Yes,0.03799,33,936,0.02574,0.05024
2000,Single-person household,1st Quintile,No,0.96201,903,936,0.94976,0.97426
2000,Single-person household,2nd Quintile,Yes,0.05419,33,689,0.03728,0.07111
2000,Single-person household,2nd Quintile,No,0.94581,656,689,0.92889,0.96272
2000,Single-person household,3rd Quintile,No,0.95196,574,574,0.93445,0.96947
2000,Single-person household,4th Quintile,No,0.97833,517,517,0.96577,0.99089
2000,Single-person household,5th Quintile,No,0.97661,495,495,0.96328,0.98994
2000,Couple without children,1st Quintile,No,0.94831,472,472,0.92832,0.96831
2000,Couple without children,2nd Quintile,Yes,0.05921,39,677,0.04141,0.07700
2000,Couple without children,2nd Quintile,No,0.94079,638,677,0.92300,0.95859
2000,Couple without children,3rd Quintile,Yes,0.05255,38,792,0.03700,0.06809
2000,Couple without children,3rd Quintile,No,0.94745,754,792,0.93191,0.96300
2000,Couple without children,4th Quintile,No,0.97726,907,907,0.96755,0.98697
2000,Couple without children,5th Quintile,No,0.97077,1052,1052,0.96059,0.98095
2000,Single parent,1st Quintile,No,0.98038,314,314,0.96501,0.99574
2000,Single parent,2nd Quintile,No,0.96895,155,155,0.94156,0.99635
2000,Single parent,3rd Quintile,No,0.94348,117,117,0.90145,0.98550
2000,Single parent,4th Quintile,No,0.94727,99,99,0.90302,0.99152
2000,Single parent,5th Quintile,No,0.94768,55,55,0.88828,1.00707
2000,Couple with children,1st Quintile,No,0.97440,731,731,0.96294,0.98585
2000,Couple with children,2nd Quintile,No,0.97970,1088,1088,0.97132,0.98809
2000,Couple with children,3rd Quintile,Yes,0.03238,33,1070,0.02177,0.04299
2000,Couple with children,3rd Quintile,No,0.96762,1037,1070,0.95701,0.97823
2000,Couple with children,4th Quintile,No,0.98093,950,950,0.97223,0.98963
2000,Couple with children,5th Quintile,No,0.98878,718,718,0.98107,0.99649
2000,Multi-generational household,2nd Quintile,No,0.76726,34,34,0.62308,0.91144
2001,Single-person household,1st Quintile,No,0.97167,809,809,0.96023,0.98311
2001,Single-person household,2nd Quintile,No,0.95233,577,577,0.93493,0.96973
2001,Single-person household,3rd Quintile,No,0.95553,523,523,0.93785,0.97322
2001,Single-person household,4th Quintile,No,0.97090,481,481,0.95586,0.98594
2001,Single-person household,5th Quintile,No,0.97823,446,446,0.96467,0.99179
2001,Couple without children,1st Quintile,No,0.94613,389,389,0.92367,0.96859
2001,Couple without children,2nd Quintile,Yes,0.06643,37,623,0.04686,0.08600
2001,Couple without children,2nd Quintile,No,0.93357,586,623,0.91400,0.95314
2001,Couple without children,3rd Quintile,Yes,0.05400,36,731,0.03761,0.07040
2001,Couple without children,3rd Quintile,No,0.94600,695,731,0.92960,0.96239
2001,Couple without children,4th Quintile,No,0.96215,815,815,0.94904,0.97526
2001,Couple without children,5th Quintile,No,0.96720,955,955,0.95590,0.97850
2001,Single parent,1st Quintile,No,0.98054,289,289,0.96458,0.99649
2001,Single parent,2nd Quintile,No,0.98746,172,172,0.97078,1.00414
2001,Single parent,3rd Quintile,No,0.93200,104,104,0.88338,0.98062
2001,Single parent,4th Quintile,No,0.94528,69,69,0.89123,0.99934
2001,Single parent,5th Quintile,No,0.93533,48,48,0.86501,1.00564
2001,Couple with children,1st Quintile,No,0.96440,617,617,0.94977,0.97903
2001,Couple with children,2nd Quintile,No,0.97820,972,972,0.96902,0.98739
2001,Couple with children,3rd Quintile,No,0.96974,966,966,0.95894,0.98055
2001,Couple with children,4th Quintile,No,0.97020,875,875,0.95893,0.98148
