year,pgisced97,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Post-secondary Non-tertiary Level,No,0.94404,2079,2177,0.93438,0.95369
2019,First Stage of Tertiary Education,Yes,0.07596,126,1667,0.06323,0.08868
2019,First Stage of Tertiary Education,No,0.92404,1541,1667,0.91132,0.93677
2019,Second Stage of Tertiary Education,Yes,0.06080,424,7025,0.05522,0.06639
2019,Second Stage of Tertiary Education,No,0.93314,6601,7025,0.92729,0.93898
2021,Pre-primary Level,No,0.50868,191,191,0.43759,0.57976
2021,Primary Level,Yes,0.05267,80,927,0.03829,0.06706
2021,Primary Level,No,0.85757,847,927,0.83506,0.88008
2021,Lower Secondary Level,Yes,0.12647,168,1743,0.11086,0.14208
2021,Lower Secondary Level,No,0.83924,1575,1743,0.82199,0.85649
2021,Upper Secondary Level,Yes,0.09936,676,7295,0.09250,0.10623
2021,Upper Secondary Level,No,0.88718,6619,7295,0.87992,0.89444
2021,Post-secondary Non-tertiary Level,Yes,0.03996,76,1589,0.03033,0.04959
2021,Post-secondary Non-tertiary Level,No,0.95563,1513,1589,0.94551,0.96576
2021,First Stage of Tertiary Education,Yes,0.08974,94,994,0.07197,0.10752
2021,First Stage of Tertiary Education,No,0.90287,900,994,0.88445,0.92129
2021,Second Stage of Tertiary Education,Yes,0.05298,333,5636,0.04713,0.05883
2021,Second Stage of Tertiary Education,No,0.93638,5303,5636,0.93001,0.94276
